draw_kind,section_id,frame,player_id,position_source,source_branch,matched_event_id,x_position,y_position,bbox_x1,bbox_y1,bbox_x2,bbox_y2,native_width,native_height,topcut_px,detector_frame_height,archived_head_x,archived_foot_y,archived_foot_clipped,stored_box_bottom_minus_projected_foot_px,homography_valid,predecessor_frame,position_retained,box_moved,box_foot_dx_px,box_foot_dy_px,box_l2_px,retained_position_age,box_identical_age,predecessor_status,role
720p60,acb-jHcR5UxPGuE_s1393,628,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,26,166,474.0,-11.0,924.0,587.0,1280,720,60,660,699,572,0,15.000,1,604,1,1,115.332,-93.538,148.495,12,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,628,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,802,85,-12.0,-14.0,293.0,249.0,1280,720,60,660,140,234,0,15.000,1,586,1,1,58.000,-417.000,421.014,4,0,PRESENT,SELECTED
720p60,acb-jHcR5UxPGuE_s1393,628,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,400,39,455.0,-10.0,940.0,584.0,1280,720,60,660,697,569,0,15.000,1,622,1,0,0.000,0.000,0.000,5,4,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,5816,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3128,848,605.81415,482.26462,708.2591,616.03864,1280,720,60,660,656,601,0,15.039,1,5810,1,1,8.037,94.039,94.381,3,0,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,6164,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1917,625,702.24146,-49.392853,964.00146,305.60715,1280,720,60,660,833,290,0,15.607,1,6158,1,1,22.950,-11.250,25.559,7,0,PRESENT,SELECTED
720p60,dAy3tnlu3EQ_s4326,5816,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1445,672,430.0,199.0,522.0,368.0,1280,720,60,660,476,353,0,15.000,1,5810,1,1,27.500,-4.000,27.789,9,0,PRESENT,SELECTED
720p60,oL9Uaie2v2A_s2438,3027,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,366,837,955.0,116.0,1027.0,285.0,1280,720,60,660,991,270,0,15.000,1,3021,1,0,0.000,0.000,0.000,2,2,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6512,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3097,698,393.95013,266.32013,481.32324,462.0067,1280,720,60,660,437,447,0,15.007,1,6506,1,1,11.137,0.007,11.137,4,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6422,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2070,641,855.3577,305.0139,975.29803,494.46164,1280,720,60,660,915,479,0,15.462,1,6416,1,1,7.660,14.593,16.481,9,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6512,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2070,641,853.7204,265.2123,984.0444,442.14102,1280,720,60,660,918,427,0,15.141,1,6506,1,1,18.882,3.141,19.142,18,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s1275,6422,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,2162,668,398.27936,165.18677,503.06317,308.55615,1280,720,60,660,450,293,0,15.556,1,6392,1,1,46.241,-20.305,50.502,12,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6931,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,1211,234,1000.0,37.0,1076.0,190.0,1280,720,60,660,1038,175,0,15.000,1,6925,1,1,-3.500,2.000,4.031,11,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6931,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,661,335,244.0,170.0,328.0,326.0,1280,720,60,660,286,311,0,15.000,1,6925,1,1,1.500,3.000,3.354,1,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6931,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,796,1357,794.0,106.0,872.0,246.0,1280,720,60,660,833,231,0,15.000,1,6925,1,1,-8.500,3.000,9.014,19,0,PRESENT,SELECTED
720p60,s-0Y7aLxXgM_s4830,6931,9,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,15,438,683.0,324.0,764.0,456.0,1280,720,60,660,723,441,0,15.000,1,6895,1,1,-103.000,208.000,232.106,18,0,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7557,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3384,483,680.0,148.0,920.0,671.0,1280,720,60,660,800,656,0,15.000,1,7545,1,0,0.000,0.000,0.000,37,4,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7557,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,113,241,640.0,131.0,1044.0,669.0,1280,720,60,660,842,654,0,15.000,1,7551,1,0,0.000,0.000,0.000,4,2,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7557,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3160,1173,126.0,209.0,440.0,668.0,1280,720,60,660,283,653,0,15.000,1,7551,1,0,0.000,0.000,0.000,44,1,PRESENT,SELECTED
720p60,xv0WyG7_99c_s4530,7557,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,3230,1369,371.0,75.0,692.0,668.0,1280,720,60,660,531,653,0,15.000,1,7497,1,1,-645.716,-385.224,751.896,32,0,PRESENT,SELECTED
