frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,team_abbrev,player_name,homography_valid
2940,98.098,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,679.0,227.0,758.0,427.0,894.0,1034.0,358.5,429.1,0.0,0,0,305,0,1.0,off_screen,0,0.0,14.5,-1.0,-1.0,-1,0,9.51,half_court,,,0.0,0,unknown,-83.11714540347157,151.11761295387987,188.6961107766194,,,0
2943,98.198,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,829.0,297.0,0,1,left,,1002.0,203.0,1093.0,343.0,888.0,1035.0,6.08,876.7,0.0,0,0,306,0,1.0,off_screen,0,0.0,14.4,-1.0,-1.0,-1,0,9.61,half_court,,,0.0,0,unknown,-86.39553740092512,130.28359681235452,4.013864859597432,,,0
2943,98.198,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,677.6043319702148,231.15565490722656,756.4374160766602,430.17820739746094,888.0,1035.0,6.08,429.1,0.0,0,0,306,0,0.933,off_screen,0,0.0,14.4,-1.0,-1.0,-1,0,9.61,half_court,,,0.0,0,unknown,-86.39553740092512,130.28359681235452,4.013864859597432,,,0
2946,98.298,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,829.0,297.0,0,1,left,,998.0,208.0,1097.0,352.0,882.0,1036.0,6.08,876.7,0.0,0,0,307,0,1.0,off_screen,0,0.0,14.3,-1.0,-1.0,-1,0,9.71,half_court,,,0.0,0,unknown,-87.24750194450237,136.08267999911914,3.681787005729087,,,0
2946,98.298,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,676.1255722045898,234.8268280029297,754.9586563110352,433.84938049316406,882.0,1036.0,6.08,429.1,0.0,0,0,307,0,0.867,off_screen,0,0.0,14.3,-1.0,-1.0,-1,0,9.71,half_court,,,0.0,0,unknown,-87.24750194450237,136.08267999911914,3.681787005729087,,,0
2949,98.398,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,829.0,297.0,0,1,left,,997.5954933166504,209.84784698486328,1091.1007957458496,352.2054977416992,877.0,1036.0,5.0,876.7,0.0,0,0,308,0,0.933,off_screen,0,0.0,14.2,-1.0,-1.0,-1,0,9.81,half_court,,,0.0,0,unknown,-87.60463836578667,141.74823512590956,3.0,,,0
2949,98.398,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,674.6468124389648,238.4980010986328,753.4798965454102,437.5205535888672,877.0,1036.0,5.0,429.1,0.0,0,0,308,0,0.8,off_screen,0,0.0,14.2,-1.0,-1.0,-1,0,9.81,half_court,,,0.0,0,unknown,-87.60463836578667,141.74823512590956,3.0,,,0
2955,98.599,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,1,left,,1022.0,202.0,1105.0,361.0,867.0,1037.0,6.0,876.7,0.0,0,0,310,0,1.0,off_screen,0,0.0,14.0,-1.0,-1.0,-1,0,10.01,half_court,,,0.0,0,unknown,-87.64880004907053,146.30030140531017,2.748737083745107,,,0
2955,98.599,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,599.0,457.5,1,0,left,,921.0,116.0,1019.0,277.0,867.0,1037.0,6.0,788.4,0.0,0,0,310,0,1.0,off_screen,0,0.0,14.0,-1.0,-1.0,-1,0,10.01,half_court,,,0.0,0,unknown,-87.64880004907053,146.30030140531017,2.748737083745107,,,0
2955,98.599,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,599.0,457.5,1,0,left,,671.6892929077148,245.84034729003903,750.5223770141602,444.86289978027344,867.0,1037.0,6.0,429.1,0.0,0,0,310,0,0.667,off_screen,0,0.0,14.0,-1.0,-1.0,-1,0,10.01,half_court,,,0.0,0,unknown,-87.64880004907053,146.30030140531017,2.748737083745107,,,0
2958,98.699,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,1,left,,1030.0,198.0,1113.0,362.0,862.0,1037.0,5.0,876.7,0.0,0,0,311,0,1.0,off_screen,0,0.0,13.9,-1.0,-1.0,-1,0,10.11,half_court,,,0.0,0,unknown,-87.24341782385181,143.17407471087063,2.0275875100994063,,,0
2958,98.699,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,599.0,457.5,1,0,left,,929.0,111.0,1027.0,274.0,862.0,1037.0,5.0,788.4,0.0,0,0,311,0,1.0,off_screen,0,0.0,13.9,-1.0,-1.0,-1,0,10.11,half_court,,,0.0,0,unknown,-87.24341782385181,143.17407471087063,2.0275875100994063,,,0
2958,98.699,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,599.0,457.5,1,0,left,,670.2105331420898,249.5115203857422,749.0436172485352,448.53407287597656,862.0,1037.0,5.0,429.1,0.0,0,0,311,0,0.6,off_screen,0,0.0,13.9,-1.0,-1.0,-1,0,10.11,half_court,,,0.0,0,unknown,-87.24341782385181,143.17407471087063,2.0275875100994063,,,0
2961,98.799,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,1,left,,1034.3290061950684,201.37430572509768,1118.9261207580566,360.54012298583984,861.0,1037.0,1.0,876.7,0.0,0,0,312,0,0.933,off_screen,0,0.0,13.8,-1.0,-1.0,-1,0,10.21,half_court,,,0.0,0,unknown,-86.0690207016525,136.78626604608144,0.7453559924999299,,,0
2961,98.799,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,599.0,457.5,1,0,left,,937.0,109.0,1035.0,275.0,861.0,1037.0,1.0,788.4,0.0,0,0,312,0,1.0,off_screen,0,0.0,13.8,-1.0,-1.0,-1,0,10.21,half_court,,,0.0,0,unknown,-86.0690207016525,136.78626604608144,0.7453559924999299,,,0
2961,98.799,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,599.0,457.5,1,0,left,,668.7317733764648,253.1826934814453,747.5648574829102,452.2052459716797,861.0,1037.0,1.0,429.1,0.0,0,0,312,0,0.533,off_screen,0,0.0,13.8,-1.0,-1.0,-1,0,10.21,half_court,,,0.0,0,unknown,-86.0690207016525,136.78626604608144,0.7453559924999299,,,0
2964,98.899,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,0,left,,1040.5746116638184,201.60147857666016,1125.1717262268066,360.7672958374024,860.0,1037.0,1.0,876.7,0.0,0,0,313,0,0.867,off_screen,0,0.0,13.7,-1.0,-1.0,-1,0,10.31,half_court,,,0.0,0,unknown,-80.6658975070815,130.72641788252804,0.3333333333333333,,,0
2964,98.899,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,809.0,418.0,0,0,left,,955.0,111.0,1038.0,277.0,860.0,1037.0,1.0,788.4,0.0,0,0,313,0,1.0,off_screen,0,0.0,13.7,-1.0,-1.0,-1,0,10.31,half_court,,,0.0,0,unknown,-80.6658975070815,130.72641788252804,0.3333333333333333,,,0
2967,98.999,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,0,left,,1046.8202171325684,201.82865142822263,1131.4173316955566,360.9944686889648,468.0,1233.0,438.27,876.7,0.0,0,0,314,0,0.8,off_screen,0,0.0,13.6,-1.0,-1.0,-1,0,10.41,half_court,,,0.0,0,unknown,76.6688407469447,185.76600674532165,0.3333333333333333,,,0
2967,98.999,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,809.0,418.0,0,0,left,,970.0,112.0,1043.0,280.0,468.0,1233.0,438.27,788.4,0.0,0,0,314,0,1.0,off_screen,0,0.0,13.6,-1.0,-1.0,-1,0,10.41,half_court,,,0.0,0,unknown,76.6688407469447,185.76600674532165,0.3333333333333333,,,0
2973,99.199,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,0,left,,1059.3114280700684,202.28299713134768,1143.9085426330566,361.4488143920898,468.0,1234.0,1.0,876.7,0.0,0,0,316,0,0.667,off_screen,0,0.0,13.4,-1.0,-1.0,-1,0,10.61,half_court,,,0.0,0,unknown,88.2624168372674,57.48786505020689,0.4714045207910317,,,0
2973,99.199,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,809.0,418.0,0,0,left,,984.4173431396484,114.6694564819336,1065.9261627197266,281.36746978759766,468.0,1234.0,1.0,788.4,0.0,0,0,316,0,0.867,off_screen,0,0.0,13.4,-1.0,-1.0,-1,0,10.61,half_court,,,0.0,0,unknown,88.2624168372674,57.48786505020689,0.4714045207910317,,,0
2976,99.299,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,0,left,,1065.5570335388184,202.51016998291016,1150.1541481018066,361.67598724365234,467.0,1234.0,1.0,876.7,0.0,0,0,317,0,0.6,off_screen,0,0.0,13.3,-1.0,-1.0,-1,0,10.71,half_court,,,0.0,0,unknown,89.02008486765892,33.26985987002263,0.4714045207910317,,,0
2976,99.299,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,809.0,418.0,0,0,left,,984.0,123.0,1079.0,281.0,467.0,1234.0,1.0,788.4,0.0,0,0,317,0,1.0,off_screen,0,0.0,13.3,-1.0,-1.0,-1,0,10.71,half_court,,,0.0,0,unknown,89.02008486765892,33.26985987002263,0.4714045207910317,,,0
2979,99.399,2,green,829,297,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,829.0,297.0,0,0,left,,1071.8026390075684,202.73734283447263,1156.3997535705566,361.9031600952149,466.0,1234.0,1.0,876.7,0.0,0,0,318,0,0.533,off_screen,0,0.0,13.2,-1.0,-1.0,-1,0,10.81,half_court,,,0.0,0,unknown,-53.51470053899048,74.45363057660325,0.6666666666666666,,,0
2979,99.399,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,122.6,,none,0.0,809.0,418.0,0,0,left,,997.0,123.0,1078.0,292.0,466.0,1234.0,1.0,788.4,0.0,0,0,318,0,1.0,off_screen,0,0.0,13.2,-1.0,-1.0,-1,0,10.81,half_court,,,0.0,0,unknown,-53.51470053899048,74.45363057660325,0.6666666666666666,,,0
2982,99.499,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1003.1556854248048,127.24827575683594,1088.5440216064453,292.5082244873047,466.0,1234.0,0.0,788.4,0.0,0,0,319,0,0.933,off_screen,0,0.0,13.1,-1.0,-1.0,-1,0,10.91,half_court,,,0.0,0,unknown,31.79984916600362,72.10614333135345,0.4714045207910317,,,0
2985,99.6,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1010.8280487060548,130.50372314453125,1096.2163848876953,295.763671875,466.0,1235.0,1.0,788.4,0.0,0,0,320,0,0.867,off_screen,0,0.0,13.0,-1.0,-1.0,-1,0,11.01,half_court,,,0.0,0,unknown,47.016714980144215,71.98134608037981,0.4714045207910317,,,0
2988,99.7,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1018.5004119873048,133.75917053222656,1103.8887481689453,299.0191192626953,465.0,1235.0,1.0,788.4,0.0,0,0,321,0,0.8,off_screen,0,0.0,12.9,-1.0,-1.0,-1,0,11.11,half_court,,,0.0,0,unknown,51.90722939687818,71.70171192909766,0.6666666666666666,,,0
2991,99.8,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1026.1727752685547,137.01461791992188,1111.5611114501953,302.2745666503906,465.0,1235.0,0.0,788.4,0.0,0,0,322,0,0.733,off_screen,0,0.0,12.8,-1.0,-1.0,-1,0,11.21,half_court,,,0.0,0,unknown,49.40210378199156,71.6624977288302,0.3333333333333333,,,0
2994,99.9,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1033.8451385498047,140.2700653076172,1119.2334747314453,305.53001403808594,464.0,1235.0,1.0,788.4,0.0,0,0,323,0,0.667,off_screen,0,0.0,12.7,-1.0,-1.0,-1,0,11.31,half_court,,,0.0,0,unknown,43.18858878508739,71.73956617517251,1.0540925533894598,,,0
2997,100.0,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1041.5175018310547,143.5255126953125,1126.9058380126953,308.78546142578125,465.0,1236.0,1.41,788.4,0.0,0,0,324,0,0.6,off_screen,0,0.0,12.6,-1.0,-1.0,-1,0,11.41,half_court,,,0.0,0,unknown,28.24473802675687,71.87244848348018,0.3333333333333333,,,0
3000,100.1,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1049.1898651123047,146.7809600830078,1134.5782012939453,312.04090881347656,465.0,1236.0,0.0,788.4,0.0,0,0,325,0,0.533,off_screen,0,0.0,12.5,-1.0,-1.0,-1,0,11.51,half_court,,,0.0,0,unknown,11.414949877463949,71.87264950800818,0.6666666666666666,,,0
3003,100.2,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1056.8622283935547,150.03640747070312,1142.2505645751953,315.2963562011719,464.0,1236.0,1.0,788.4,0.0,0,0,326,0,0.467,off_screen,0,0.0,12.4,-1.0,-1.0,-1,0,11.61,half_court,,,0.0,0,unknown,-7.242591793633147,71.09807057866101,0.0,,,0
3006,100.3,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1049.0,122.0,1140.0,362.0,464.0,1236.0,0.0,788.4,0.0,0,0,327,0,1.0,off_screen,0,0.0,12.3,-1.0,-1.0,-1,0,11.71,half_court,1085.3333740234375,320.5,0.1716247235876946,0,unknown,-16.541113201423254,68.57195977551328,0.4714045207910317,,,0
3009,100.4,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1055.4368209838867,132.25589752197266,1145.5075149536133,359.8788070678711,463.0,1236.0,1.0,788.4,0.0,0,0,328,0,0.933,off_screen,0,0.0,12.2,-1.0,-1.0,-1,0,11.81,half_court,1085.3333740234375,320.5,0.1716247235876946,0,unknown,-22.9101071964731,98.84883257907092,0.4714045207910317,,,0
3012,100.5,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1061.3472213745115,136.35271453857422,1151.4179153442385,363.9756240844727,463.0,1236.0,0.0,788.4,0.0,0,0,329,0,0.867,off_screen,0,0.0,12.1,-1.0,-1.0,-1,0,11.91,half_court,1085.3333740234375,320.5,0.1716247235876946,0,unknown,-21.542325116016936,132.01766160445578,0.4714045207910317,,,0
3015,100.6,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1067.2576217651367,140.44953155517578,1157.3283157348633,368.0724411010742,463.0,1237.0,1.0,788.4,0.0,0,0,330,0,0.8,off_screen,0,0.0,12.0,-1.0,-1.0,-1,0,12.01,half_court,1085.3333740234375,320.5,0.1716247235876946,0,unknown,-21.9218369007742,-429.05430578202646,0.7453559924999299,,,0
3018,100.701,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1073.1680221557615,144.54633331298828,1163.2387161254885,372.1692428588867,462.0,1237.0,1.0,788.4,0.0,0,0,331,0,0.733,off_screen,0,0.0,11.9,-1.0,-1.0,-1,0,12.11,half_court,1085.3333740234375,320.5,0.1716247235876946,0,unknown,-30.313973425346145,79.526157218746,0.3333333333333333,,,0
3021,100.801,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1079.0784225463867,148.64313507080078,1169.1491165161133,376.2660446166992,462.0,1237.0,0.0,788.4,0.0,0,0,332,0,0.667,off_screen,0,0.0,11.8,-1.0,-1.0,-1,0,12.21,half_court,1085.3333740234375,320.5,0.1716247235876946,0,unknown,-27.440457241699832,83.28665747067157,0.7453559924999299,,,0
3024,100.901,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1085.0,139.0,1189.0,315.0,462.0,1238.0,1.0,788.4,0.0,0,0,333,0,1.0,off_screen,0,0.0,11.7,-1.0,-1.0,-1,0,12.31,half_court,1142.3333740234375,279.66668701171875,0.1490683484596268,1,unknown,-18.46438795628699,69.53773752066468,0.4714045207910317,,,0
3027,101.001,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1093.0,143.0,1188.0,313.0,462.0,1238.0,0.0,788.4,0.0,0,0,334,0,1.0,off_screen,0,0.0,11.6,-1.0,-1.0,-1,0,12.41,half_court,1142.3333740234375,279.66668701171875,0.1490683484596268,1,unknown,-15.75088776765236,72.16165257775538,0.0,,,0
3030,101.101,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1101.0,142.0,1187.0,315.0,462.0,1238.0,0.0,788.4,0.0,0,0,335,0,1.0,off_screen,0,0.0,11.5,-1.0,-1.0,-1,0,12.51,half_court,1142.3333740234375,279.66668701171875,0.1490683484596268,1,unknown,-16.31451806997197,72.54296114160161,0.4714045207910317,,,0
3033,101.201,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1107.0,141.0,1190.0,314.0,462.0,1238.0,0.0,788.4,0.0,0,0,336,0,1.0,off_screen,0,0.0,11.4,-1.0,-1.0,-1,0,12.61,half_court,1142.3333740234375,279.66668701171875,0.1490683484596268,1,unknown,-13.372926716160732,73.97353862314912,0.7453559924999299,,,0
3036,101.301,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,809.0,418.0,0,0,left,,1110.0,142.0,1192.0,314.0,462.0,1239.0,1.0,788.4,0.0,0,0,337,0,1.0,off_screen,0,0.0,11.3,-1.0,-1.0,-1,0,12.71,half_court,1142.3333740234375,279.66668701171875,0.1490683484596268,1,unknown,-6.288459394832532,75.35515388038766,0.4714045207910317,,,0
3039,101.401,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,462.0,1239.0,0.0,1268.1,0.0,0,0,338,0,1.0,off_screen,0,0.0,11.2,-1.0,-1.0,-1,0,12.81,half_court,,,0.0,0,unknown,-4.502703941140454,75.83923554650119,0.3333333333333333,,,0
3039,101.401,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1113.0,143.0,1196.0,315.0,462.0,1239.0,0.0,788.4,0.0,0,0,338,0,1.0,off_screen,0,0.0,11.2,-1.0,-1.0,-1,0,12.81,half_court,1142.3333740234375,279.66668701171875,0.1490683484596268,1,unknown,-4.502703941140454,75.83923554650119,0.3333333333333333,,,0
3042,101.501,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,462.0,1239.0,0.0,1268.1,0.0,0,0,339,0,0.933,off_screen,0,0.0,11.1,-1.0,-1.0,-1,0,12.91,half_court,,,0.0,0,unknown,-14.684480003945168,75.13833161754792,0.6666666666666666,,,0
3042,101.501,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1116.0,144.0,1203.0,315.0,462.0,1239.0,0.0,788.4,0.0,0,0,339,0,1.0,off_screen,0,0.0,11.1,-1.0,-1.0,-1,0,12.91,half_court,1157.3333740234375,283.66668701171875,0.1683168283501618,1,unknown,-14.684480003945168,75.13833161754792,0.6666666666666666,,,0
3045,101.602,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,462.0,1239.0,0.0,1268.1,0.0,0,0,340,0,0.867,off_screen,0,0.0,11.0,-1.0,-1.0,-1,0,13.01,half_court,,,0.0,0,unknown,-21.79821659598189,73.8262352402412,0.4714045207910317,,,0
3045,101.602,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1116.0,145.0,1200.0,316.0,462.0,1239.0,0.0,788.4,0.0,0,0,340,0,1.0,off_screen,0,0.0,11.0,-1.0,-1.0,-1,0,13.01,half_court,1157.3333740234375,283.66668701171875,0.1683168283501618,1,unknown,-21.79821659598189,73.8262352402412,0.4714045207910317,,,0
3048,101.702,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,1118.0,147.0,1199.0,316.0,462.0,1239.0,0.0,561.3,0.0,0,0,341,0,1.0,off_screen,0,0.0,10.9,-1.0,-1.0,-1,0,13.11,half_court,,,0.0,0,unknown,-25.57745818528681,72.70279363764803,0.4714045207910317,,,0
3048,101.702,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,462.0,1239.0,0.0,1268.1,0.0,0,0,341,0,0.8,off_screen,0,0.0,10.9,-1.0,-1.0,-1,0,13.11,half_court,,,0.0,0,unknown,-25.57745818528681,72.70279363764803,0.4714045207910317,,,0
3048,101.702,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1119.0254592895508,145.4147186279297,1203.7306442260742,316.7910614013672,462.0,1239.0,0.0,788.4,0.0,0,0,341,0,0.933,off_screen,0,0.0,10.9,-1.0,-1.0,-1,0,13.11,half_court,1157.3333740234375,283.66668701171875,0.1683168283501618,1,unknown,-25.57745818528681,72.70279363764803,0.4714045207910317,,,0
3051,101.802,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,1120.0,147.0,1199.0,317.0,461.0,1240.0,1.41,561.3,0.0,0,0,342,0,1.0,off_screen,0,0.0,10.8,-1.0,-1.0,-1,0,13.21,half_court,,,0.0,0,unknown,-33.4262300913456,61.081621106025295,0.7453559924999299,,,0
3051,101.802,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,461.0,1240.0,1.41,1268.1,0.0,0,0,342,0,0.733,off_screen,0,0.0,10.8,-1.0,-1.0,-1,0,13.21,half_court,,,0.0,0,unknown,-33.4262300913456,61.081621106025295,0.7453559924999299,,,0
3051,101.802,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1121.1518020629885,146.15872192382812,1205.8569869995115,317.5350646972656,461.0,1240.0,1.41,788.4,0.0,0,0,342,0,0.867,off_screen,0,0.0,10.8,-1.0,-1.0,-1,0,13.21,half_court,1157.3333740234375,283.66668701171875,0.1683168283501618,1,unknown,-33.4262300913456,61.081621106025295,0.7453559924999299,,,0
3054,101.902,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,1128.0,148.0,1208.0,318.0,460.0,1240.0,1.0,561.3,0.0,0,0,343,0,1.0,off_screen,0,0.0,10.7,-1.0,-1.0,-1,0,13.31,half_court,,,0.0,0,unknown,-37.56451983413567,123.75840686256856,1.0540925533894598,,,0
3054,101.902,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,460.0,1240.0,1.0,1268.1,0.0,0,0,343,0,0.667,off_screen,0,0.0,10.7,-1.0,-1.0,-1,0,13.31,half_court,,,0.0,0,unknown,-37.56451983413567,123.75840686256856,1.0540925533894598,,,0
3054,101.902,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1123.2781448364258,146.90272521972656,1207.9833297729492,318.27906799316406,460.0,1240.0,1.0,788.4,0.0,0,0,343,0,0.8,off_screen,0,0.0,10.7,-1.0,-1.0,-1,0,13.31,half_court,1157.3333740234375,283.66668701171875,0.1683168283501618,1,unknown,-37.56451983413567,123.75840686256856,1.0540925533894598,,,0
3057,102.002,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,1127.0,146.0,1209.0,318.0,452.0,1175.0,65.49,561.3,0.0,0,0,344,0,1.0,off_screen,1,0.0,10.6,-1.0,-1.0,-1,0,13.41,paint_touch,,,0.0,0,unknown,-37.49580722624104,136.27965846992834,0.9428090415820636,,,0
3057,102.002,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,452.0,1175.0,65.49,1268.1,0.0,0,0,344,0,0.6,off_screen,1,0.0,10.6,-1.0,-1.0,-1,0,13.41,paint_touch,,,0.0,0,unknown,-37.49580722624104,136.27965846992834,0.9428090415820636,,,0
3057,102.002,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1125.4044876098633,147.646728515625,1210.1096725463867,319.0230712890625,452.0,1175.0,65.49,788.4,0.0,0,0,344,0,0.733,off_screen,1,0.0,10.6,-1.0,-1.0,-1,0,13.41,paint_touch,1157.3333740234375,283.66668701171875,0.1683168283501618,1,unknown,-37.49580722624104,136.27965846992834,0.9428090415820636,,,0
3060,102.102,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,1132.038242340088,146.76163482666016,1212.915126800537,317.78539276123047,451.0,1175.0,1.0,561.3,0.0,0,0,345,0,0.933,off_screen,1,0.0,10.5,-1.0,-1.0,-1,0,13.51,paint_touch,,,0.0,0,unknown,-41.49854603224596,95.50920069697122,1.0,,,0
3060,102.102,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,664.0,162.0,752.0,315.0,451.0,1175.0,1.0,1268.1,0.0,0,0,345,0,0.533,off_screen,1,0.0,10.5,-1.0,-1.0,-1,0,13.51,paint_touch,,,0.0,0,unknown,-41.49854603224596,95.50920069697122,1.0,,,0
3060,102.102,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,1126.0,147.0,1215.0,322.0,451.0,1175.0,1.0,788.4,0.0,0,0,345,0,1.0,off_screen,1,0.0,10.5,-1.0,-1.0,-1,0,13.51,paint_touch,1170.0,292.8333435058594,0.1835443791613352,1,unknown,-41.49854603224596,95.50920069697122,1.0,,,0
