context_id,object_name,planned_pts,delivered_pts,native_width,native_height,tile,offset_x,offset_y,tile_width,tile_height,tile_path,tile_sha256,frame_sha256,context_view
G399_011,nba__IeaneIKx1Ig_s11025.mp4,43.326622,43.326622,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_tile3.png,45484d38e7b9da0bd340f8ec0b8e338103c77454fa5987af6b4c83a8f9b4a120,f3aca3a08ea0619f21873d848323ec81f388ee385f1639e06dec11bfed26b240,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_context.jpg
G399_011,nba__IeaneIKx1Ig_s11025.mp4,43.326622,43.326622,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_tile4.png,7b04ad021aaceb2177325865d3471262364cdd4c852d1c5c9911045d5d9a6805,f3aca3a08ea0619f21873d848323ec81f388ee385f1639e06dec11bfed26b240,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_context.jpg
G399_011,nba__IeaneIKx1Ig_s11025.mp4,43.326622,43.326622,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_tile5.png,bf84228bfadf599d776c29df8f09758b05692da93a3c9e96a73a15783021c025,f3aca3a08ea0619f21873d848323ec81f388ee385f1639e06dec11bfed26b240,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_context.jpg
G399_011,nba__IeaneIKx1Ig_s11025.mp4,43.326622,43.326622,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_tile6.png,556e48ae53c56f73b69783e4e7e917a08fbbd61e77579b8cfce05bbd333cecf7,f3aca3a08ea0619f21873d848323ec81f388ee385f1639e06dec11bfed26b240,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_context.jpg
G399_012,nba__IeaneIKx1Ig_s11025.mp4,86.669922,86.669922,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_tile1.png,5b2650d00d2d37722cdcef808eccb8c8b3fd2d9ef66a4d7dd9624ef9a90b0ef3,60c8acb493585cc189a560faf68657106a4f60ca2fbb8ec449a7fca547b89061,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_context.jpg
G399_012,nba__IeaneIKx1Ig_s11025.mp4,86.669922,86.669922,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_tile2.png,e4f605a8cf51d6801eb3668e3f9d94d3cea54672e4bb6255a789672c56a57609,60c8acb493585cc189a560faf68657106a4f60ca2fbb8ec449a7fca547b89061,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_context.jpg
G399_012,nba__IeaneIKx1Ig_s11025.mp4,86.669922,86.669922,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_tile3.png,ab95bd3873298f338301c30f038e1033de7377a5c7c23578af3c9567fb80ed5b,60c8acb493585cc189a560faf68657106a4f60ca2fbb8ec449a7fca547b89061,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_context.jpg
G399_012,nba__IeaneIKx1Ig_s11025.mp4,86.669922,86.669922,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_tile4.png,62a1b3e0fcfb59e4261134b95fac4228d6ab6fa903f1a9e005b363de343ae244,60c8acb493585cc189a560faf68657106a4f60ca2fbb8ec449a7fca547b89061,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_context.jpg
G399_012,nba__IeaneIKx1Ig_s11025.mp4,86.669922,86.669922,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_tile5.png,f86b31874529e90ebe931445cae32c5ba90971eef8a9078d2420b14d54c91162,60c8acb493585cc189a560faf68657106a4f60ca2fbb8ec449a7fca547b89061,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_context.jpg
G399_012,nba__IeaneIKx1Ig_s11025.mp4,86.669922,86.669922,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_tile6.png,993e2fe45f60214dd6dffae695dc6dfa2c37fe61f4ef81ee54a9a4c440fbd57b,60c8acb493585cc189a560faf68657106a4f60ca2fbb8ec449a7fca547b89061,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_012_context.jpg
G399_013,ncaa_basketball__-n4iviRLtsU_s90.mp4,43.326611,43.326611,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_tile1.png,76ed281587c5de303bf266fe8f132f77603842c57747c40153b1caa5578fba70,b73ba0b5c9d237eaf9a78acc86b87ef0ec8f112277c8eff1ecde055dd6d63190,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_context.jpg
G399_013,ncaa_basketball__-n4iviRLtsU_s90.mp4,43.326611,43.326611,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_tile2.png,c6b17359f8b20ef5005fcd991fcce234c1efe2f55279f773ac2ff3f5c13b3a6d,b73ba0b5c9d237eaf9a78acc86b87ef0ec8f112277c8eff1ecde055dd6d63190,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_context.jpg
G399_013,ncaa_basketball__-n4iviRLtsU_s90.mp4,43.326611,43.326611,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_tile3.png,ea146ad05efbcdb3485dbd7aca3d8a6973cf94b65dc65949a6bcc4c5b03323e8,b73ba0b5c9d237eaf9a78acc86b87ef0ec8f112277c8eff1ecde055dd6d63190,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_context.jpg
G399_013,ncaa_basketball__-n4iviRLtsU_s90.mp4,43.326611,43.326611,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_tile4.png,b41d5cb5d768c82687d96c6eec3b27e882dd947e0ff38b4ef32c5c0d37fbddf7,b73ba0b5c9d237eaf9a78acc86b87ef0ec8f112277c8eff1ecde055dd6d63190,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_context.jpg
G399_013,ncaa_basketball__-n4iviRLtsU_s90.mp4,43.326611,43.326611,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_tile5.png,388aded9a023a4710ba7c4f39198ac54581dbb522ee7925b218023d2e866777c,b73ba0b5c9d237eaf9a78acc86b87ef0ec8f112277c8eff1ecde055dd6d63190,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_context.jpg
G399_013,ncaa_basketball__-n4iviRLtsU_s90.mp4,43.326611,43.326611,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_tile6.png,83740ced2648ac4442e673761166464c903b21a62420791f9a28d9004e617d7a,b73ba0b5c9d237eaf9a78acc86b87ef0ec8f112277c8eff1ecde055dd6d63190,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_013_context.jpg
G399_014,ncaa_basketball__-n4iviRLtsU_s90.mp4,86.669911,86.669911,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_tile1.png,1bad0cf2d9413bddc10b5435faf6ab25418dcc7d34a12074b359a2d9376a45c5,d4a59452c411a63eee73ac5fa1eee77cb09f95026a0c5c7ec17a4fe1dedbf897,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_context.jpg
G399_014,ncaa_basketball__-n4iviRLtsU_s90.mp4,86.669911,86.669911,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_tile2.png,3a182aada122fa8cc5abf33d34ffe11cb7652d5a1d679ab6ed19ad4d68f9d07f,d4a59452c411a63eee73ac5fa1eee77cb09f95026a0c5c7ec17a4fe1dedbf897,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_context.jpg
G399_014,ncaa_basketball__-n4iviRLtsU_s90.mp4,86.669911,86.669911,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_tile3.png,4929cc64dac8f25ba8d5255f97084b4fac6de2ddde56104a5e068eeb02a43151,d4a59452c411a63eee73ac5fa1eee77cb09f95026a0c5c7ec17a4fe1dedbf897,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_context.jpg
G399_014,ncaa_basketball__-n4iviRLtsU_s90.mp4,86.669911,86.669911,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_tile4.png,3419c14dce435f6f88d6b1b677e2059cb9791146615e662f014922d88aed8124,d4a59452c411a63eee73ac5fa1eee77cb09f95026a0c5c7ec17a4fe1dedbf897,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_context.jpg
G399_014,ncaa_basketball__-n4iviRLtsU_s90.mp4,86.669911,86.669911,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_tile5.png,cc1691498a7d6e314a4d3c604f892596762cd08dc3f5307a552a0b7fead1ffe3,d4a59452c411a63eee73ac5fa1eee77cb09f95026a0c5c7ec17a4fe1dedbf897,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_context.jpg
G399_014,ncaa_basketball__-n4iviRLtsU_s90.mp4,86.669911,86.669911,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_tile6.png,0aa9c1c35b7c01400e249a458efb8593eac488cae7f98ad9ca943be4d86bb417,d4a59452c411a63eee73ac5fa1eee77cb09f95026a0c5c7ec17a4fe1dedbf897,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_014_context.jpg
G399_015,ncaa_basketball__-n4iviRLtsU_s2704.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_tile1.png,6c6289931886e92c035cc4b3a04cac4c79c44a388b8a14c0664f19b385ef239e,af6cae414a35cbe2d1356442427e90b98145a29370ba155eb68d1c5b220309dc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_context.jpg
G399_015,ncaa_basketball__-n4iviRLtsU_s2704.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_tile2.png,3a4f20b106b9c19926009cb6517e8cc3a6999d002c0a2d8f516146bdf2583ab8,af6cae414a35cbe2d1356442427e90b98145a29370ba155eb68d1c5b220309dc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_context.jpg
G399_015,ncaa_basketball__-n4iviRLtsU_s2704.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_tile3.png,38b5901cb57ce16ee09d3b2aebfd78ff9d9a1ce594ce23e54dfb475a696fe95c,af6cae414a35cbe2d1356442427e90b98145a29370ba155eb68d1c5b220309dc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_context.jpg
G399_015,ncaa_basketball__-n4iviRLtsU_s2704.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_tile4.png,8e6f5de9bda24f5bb7c1691fbb33f7999c5ec0fa24b03da826d0f50ba76e2aa0,af6cae414a35cbe2d1356442427e90b98145a29370ba155eb68d1c5b220309dc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_context.jpg
G399_015,ncaa_basketball__-n4iviRLtsU_s2704.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_tile5.png,b771e75b55170afc474e2afa694268fc2d27b43d18b80362f2b9ba7852264257,af6cae414a35cbe2d1356442427e90b98145a29370ba155eb68d1c5b220309dc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_context.jpg
G399_015,ncaa_basketball__-n4iviRLtsU_s2704.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_tile6.png,6b8bb8faa56d8f180be96fd2db64674885040a49b30c31aae38ea68a05fc9927,af6cae414a35cbe2d1356442427e90b98145a29370ba155eb68d1c5b220309dc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_015_context.jpg
G399_016,ncaa_basketball__-n4iviRLtsU_s2704.mp4,86.686600,86.6866,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_tile1.png,8cb0b5b2ce1f59d2f0cd6c26209f966a2261d0726dad774dd7e07400a14a7b23,968b6ea64300379e8fbecfb77b67d62eff0b829432d3cfda3b81fb75493b417c,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_context.jpg
G399_016,ncaa_basketball__-n4iviRLtsU_s2704.mp4,86.686600,86.6866,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_tile2.png,a60940fc4dd77411d4f77bb961ecdb8a21626a431ea9a61af7007df163a8a99f,968b6ea64300379e8fbecfb77b67d62eff0b829432d3cfda3b81fb75493b417c,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_context.jpg
G399_016,ncaa_basketball__-n4iviRLtsU_s2704.mp4,86.686600,86.6866,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_tile3.png,3d1eba2a0e64cbc32299263287630649f6af7370f77d47effa4dc76748ccc0ac,968b6ea64300379e8fbecfb77b67d62eff0b829432d3cfda3b81fb75493b417c,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_context.jpg
G399_016,ncaa_basketball__-n4iviRLtsU_s2704.mp4,86.686600,86.6866,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_tile4.png,bdd304341c7ef6ac40296b5cf64dfdc7cbffe5ebb0746f36192831fe4e72d900,968b6ea64300379e8fbecfb77b67d62eff0b829432d3cfda3b81fb75493b417c,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_context.jpg
G399_016,ncaa_basketball__-n4iviRLtsU_s2704.mp4,86.686600,86.6866,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_tile5.png,e05dffcfbae95700b60908fe4b9c745e6198205b999d97a6178aad6f2ffd526b,968b6ea64300379e8fbecfb77b67d62eff0b829432d3cfda3b81fb75493b417c,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_context.jpg
G399_016,ncaa_basketball__-n4iviRLtsU_s2704.mp4,86.686600,86.6866,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_tile6.png,99d3f2fcf6cb29845640e841771c34e632deb92f6c3bfa5cc31aae27f9e19a5a,968b6ea64300379e8fbecfb77b67d62eff0b829432d3cfda3b81fb75493b417c,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_016_context.jpg
G399_017,ncaa_basketball__-n4iviRLtsU_s4011.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_tile1.png,c96afa38e8275ea7d363a6ae001dbc75762149b147be0d1be387ad391cf6e4f1,d4d6797015ba568323248b12549d4b3018321e8ab65f4e8e2f4e9a570b74c500,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_context.jpg
G399_017,ncaa_basketball__-n4iviRLtsU_s4011.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_tile2.png,7c6b5e8c627b9185a7c3742cd9242a8d7e5b081243ab01fbf7a37201fe28cf68,d4d6797015ba568323248b12549d4b3018321e8ab65f4e8e2f4e9a570b74c500,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_context.jpg
G399_017,ncaa_basketball__-n4iviRLtsU_s4011.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_tile3.png,719056c0f6f4c3c5f7fb6ec0ba330e5e17e1ea4c4900aa3ac918d997b8af0aa1,d4d6797015ba568323248b12549d4b3018321e8ab65f4e8e2f4e9a570b74c500,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_context.jpg
G399_017,ncaa_basketball__-n4iviRLtsU_s4011.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_tile4.png,3424f4942f2c8fb8b7957a0f0b1a05389e3a3f06a5ee6933092fd421e088b652,d4d6797015ba568323248b12549d4b3018321e8ab65f4e8e2f4e9a570b74c500,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_context.jpg
G399_017,ncaa_basketball__-n4iviRLtsU_s4011.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_tile5.png,c922bca2929ce1e334f07794669267063620864f2f910f4c0110ef51d03a4138,d4d6797015ba568323248b12549d4b3018321e8ab65f4e8e2f4e9a570b74c500,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_context.jpg
G399_017,ncaa_basketball__-n4iviRLtsU_s4011.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_tile6.png,15080ffbf2976e1a7bbf4c6a751aaf60a9b7d66a76c14a85593656937d7a3bf9,d4d6797015ba568323248b12549d4b3018321e8ab65f4e8e2f4e9a570b74c500,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_017_context.jpg
G399_018,ncaa_basketball__-n4iviRLtsU_s4011.mp4,86.669922,86.669922,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_tile1.png,b9a21b5b2b26e6c8dd815988ff28af206e873a2ff05b024089849ed3ba9b9db8,17b7e69a20faf9f8716560d32bb35f2a987bb410b816781feec30ce5cb6c183d,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_context.jpg
G399_018,ncaa_basketball__-n4iviRLtsU_s4011.mp4,86.669922,86.669922,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_tile2.png,a84f80203f0d6b198d8acd7bf35f6f04311fe49c92af92f5569c8bd710a4cf10,17b7e69a20faf9f8716560d32bb35f2a987bb410b816781feec30ce5cb6c183d,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_context.jpg
G399_018,ncaa_basketball__-n4iviRLtsU_s4011.mp4,86.669922,86.669922,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_tile3.png,2c6f891a9eb1003c1e5c128be0546594612015a87225390e567127e618a3abd5,17b7e69a20faf9f8716560d32bb35f2a987bb410b816781feec30ce5cb6c183d,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_context.jpg
G399_018,ncaa_basketball__-n4iviRLtsU_s4011.mp4,86.669922,86.669922,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_tile4.png,03bbe965c7371b95bab15bc1fb355c6b34336064f8133e0bf3217660ef23a502,17b7e69a20faf9f8716560d32bb35f2a987bb410b816781feec30ce5cb6c183d,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_context.jpg
G399_018,ncaa_basketball__-n4iviRLtsU_s4011.mp4,86.669922,86.669922,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_tile5.png,882f03bddbcc544ed538c5bf52af2edff67cf0e28cfbcb5179ce22848e545203,17b7e69a20faf9f8716560d32bb35f2a987bb410b816781feec30ce5cb6c183d,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_context.jpg
G399_018,ncaa_basketball__-n4iviRLtsU_s4011.mp4,86.669922,86.669922,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_tile6.png,8360af8fe4f42af7b92ba2bce0b51e504aefa78cad87e3170e5eb11d203fbd80,17b7e69a20faf9f8716560d32bb35f2a987bb410b816781feec30ce5cb6c183d,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_018_context.jpg
G399_019,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_tile1.png,b7ac3effffa865a7536fa11d859cff247312e02f220ba9cddd3ec1a2fe0ad205,6ef4c4ea41ece69f4e4c0dd4691d43a8a369b063d99be901b72ba4dafc0440fc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_context.jpg
G399_019,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_tile2.png,0da0c2ecd22256d3194897c384ac1a3931c250590eccf37e2c739396bb7e480a,6ef4c4ea41ece69f4e4c0dd4691d43a8a369b063d99be901b72ba4dafc0440fc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_context.jpg
G399_019,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_tile3.png,ec81a941f7f2f6bc262dc6ccc08c2b3ad22b16abceb61f47565fc0fec45a92aa,6ef4c4ea41ece69f4e4c0dd4691d43a8a369b063d99be901b72ba4dafc0440fc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_context.jpg
G399_019,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_tile4.png,e93b7086891cd7eb2438f93cd9787f8925858413a7cb420ac953b22afd2afea3,6ef4c4ea41ece69f4e4c0dd4691d43a8a369b063d99be901b72ba4dafc0440fc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_context.jpg
G399_019,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_tile5.png,266f5c2050e2f018d03ef8b6384dc68a060b5012b622e1949a684369eed23d27,6ef4c4ea41ece69f4e4c0dd4691d43a8a369b063d99be901b72ba4dafc0440fc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_context.jpg
G399_019,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_tile6.png,77e1c349d2d54ac1011107a5d222a5785956bd3d4ace439a18d5168e2c2f769e,6ef4c4ea41ece69f4e4c0dd4691d43a8a369b063d99be901b72ba4dafc0440fc,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_019_context.jpg
G399_020,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,86.719967,86.719967,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_tile1.png,24f01b3719b72998dac08a5df0d46f970f57b7a429f1bbb7061d8255909bb899,d47f703786a9523fad28e2705756df621e905a87a744e897e5652a78a978c1fb,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_context.jpg
G399_020,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,86.719967,86.719967,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_tile2.png,f65fb98a720814513e638c2cde36d3949c0fae6d4a4b849fec9c8632fdae4215,d47f703786a9523fad28e2705756df621e905a87a744e897e5652a78a978c1fb,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_context.jpg
G399_020,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,86.719967,86.719967,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_tile3.png,9d91456a64fe3ce5d3b8b2c92453898dfd8e0c6aae13e5457ad1eca773ea46f5,d47f703786a9523fad28e2705756df621e905a87a744e897e5652a78a978c1fb,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_context.jpg
G399_020,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,86.719967,86.719967,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_tile4.png,0650f76055779802453929e1991793c098134af7af05ef74efaf79904cc1ba43,d47f703786a9523fad28e2705756df621e905a87a744e897e5652a78a978c1fb,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_context.jpg
G399_020,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,86.719967,86.719967,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_tile5.png,88eefbccc77b614c3ee1bbc6754c6cf84eef1cfdf5a9c9c38e81aeee7b98287a,d47f703786a9523fad28e2705756df621e905a87a744e897e5652a78a978c1fb,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_context.jpg
G399_020,ncaa_basketball__RtiZgPwcwNA_s2720.mp4,86.719967,86.719967,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_tile6.png,503044c1095266cfc250f59cc6115eb2b9bfc18bc83c8354300f979c0f921b85,d47f703786a9523fad28e2705756df621e905a87a744e897e5652a78a978c1fb,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_020_context.jpg
G399_021,ncaa_basketball__iDogCL8td5Q_s2282.mp4,43.326622,43.326622,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_021_tile1.png,2b23d7774d304a458057e92590a5ac6d3d4d156e69cd4b94755571a9b7aaed7e,6d03fbfc105bbb44e675112649d3cee4e6ee9d02f7a329bcba0d5a331564c298,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_021_context.jpg
G399_021,ncaa_basketball__iDogCL8td5Q_s2282.mp4,43.326622,43.326622,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_021_tile2.png,0fdcaae21c3c0207ce058fcdd6040ee3f21fac32335ef8dfbc2e1d2a0708e997,6d03fbfc105bbb44e675112649d3cee4e6ee9d02f7a329bcba0d5a331564c298,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_021_context.jpg
G399_021,ncaa_basketball__iDogCL8td5Q_s2282.mp4,43.326622,43.326622,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_021_tile3.png,6b5b761c771995e3d4af229deb968db82e948a174f2c7a4b1f193d028d627f18,6d03fbfc105bbb44e675112649d3cee4e6ee9d02f7a329bcba0d5a331564c298,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_021_context.jpg
