arm,true_template,decision_id,frame_start,frame_end,selection_subset,scoring_subset,winner,bootstrap_wins,distinctive_groups,fit_group_wins,selection_cost_nba,selection_cost_wnba,selection_cost_fiba,selection_cost_ncaa,fit_cost_nba,fit_cost_wnba,fit_cost_fiba,fit_cost_ncaa,validation_cost_nba,validation_cost_wnba,validation_cost_fiba,validation_cost_ncaa
a,WNBA,000039,000195,000199,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.148225,1.030464,1.161880,1.184294,1.148225,1.030464,1.161880,1.184294,1.148225,1.030464,1.161880,1.184294
b,WNBA,000000,000000,000004,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.159308,1.034521,1.161495,1.213561,1.159308,1.034521,1.161495,1.213561,1.159308,1.034521,1.161495,1.213561
b,WNBA,000001,000005,000009,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.156757,1.033428,1.138221,1.141555,1.156757,1.033428,1.138221,1.141555,1.156757,1.033428,1.138221,1.141555
b,WNBA,000002,000010,000014,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.164592,1.034560,1.199165,1.158381,1.164592,1.034560,1.199165,1.158381,1.164592,1.034560,1.199165,1.158381
b,WNBA,000003,000015,000019,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.154351,1.033133,1.155016,1.108622,1.154351,1.033133,1.155016,1.108622,1.154351,1.033133,1.155016,1.108622
b,WNBA,000004,000020,000024,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.112501,1.034235,1.133495,1.131878,1.112501,1.034235,1.133495,1.131878,1.112501,1.034235,1.133495,1.131878
b,WNBA,000005,000025,000029,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=2;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.190874,1.032425,1.168470,1.190346,1.190874,1.032425,1.168470,1.190346,1.190874,1.032425,1.168470,1.190346
b,WNBA,000006,000030,000034,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=2;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.133425,1.033186,1.174615,1.182362,1.133425,1.033186,1.174615,1.182362,1.133425,1.033186,1.174615,1.182362
b,WNBA,000007,000035,000039,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=2;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.099250,1.024724,1.201918,1.167775,1.099250,1.024724,1.201918,1.167775,1.099250,1.024724,1.201918,1.167775
b,WNBA,000008,000040,000044,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.180252,1.033940,1.112066,1.193373,1.180252,1.033940,1.112066,1.193373,1.180252,1.033940,1.112066,1.193373
b,WNBA,000009,000045,000049,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.163631,1.035575,1.149785,1.171533,1.163631,1.035575,1.149785,1.171533,1.163631,1.035575,1.149785,1.171533
b,WNBA,000010,000050,000054,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.214030,1.034465,1.151065,1.183830,1.214030,1.034465,1.151065,1.183830,1.214030,1.034465,1.151065,1.183830
b,WNBA,000011,000055,000059,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.144843,1.032815,1.168717,1.206260,1.144843,1.032815,1.168717,1.206260,1.144843,1.032815,1.168717,1.206260
b,WNBA,000012,000060,000064,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.219060,1.035698,1.150954,1.178007,1.219060,1.035698,1.150954,1.178007,1.219060,1.035698,1.150954,1.178007
b,WNBA,000013,000065,000069,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=3,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.131561,1.031185,1.135783,1.147606,1.131561,1.031185,1.135783,1.147606,1.131561,1.031185,1.135783,1.147606
b,WNBA,000014,000070,000074,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.138120,1.028974,1.142366,1.131617,1.138120,1.028974,1.142366,1.131617,1.138120,1.028974,1.142366,1.131617
b,WNBA,000015,000075,000079,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=3,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.123142,1.033098,1.154988,1.181439,1.123142,1.033098,1.154988,1.181439,1.123142,1.033098,1.154988,1.181439
b,WNBA,000016,000080,000084,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.216942,1.031197,1.226566,1.121703,1.216942,1.031197,1.226566,1.121703,1.216942,1.031197,1.226566,1.121703
b,WNBA,000017,000085,000089,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.122856,1.032234,1.127124,1.134847,1.122856,1.032234,1.127124,1.134847,1.122856,1.032234,1.127124,1.134847
b,WNBA,000018,000090,000094,validation,validation,UNKNOWN,000095,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.142939,1.032947,1.147223,1.122838,1.142939,1.032947,1.147223,1.122838,1.142939,1.032947,1.147223,1.122838
b,WNBA,000019,000095,000099,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.110737,1.033911,1.156210,1.166604,1.110737,1.033911,1.156210,1.166604,1.110737,1.033911,1.156210,1.166604
b,WNBA,000020,000100,000104,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.143784,1.034343,1.166887,1.169226,1.143784,1.034343,1.166887,1.169226,1.143784,1.034343,1.166887,1.169226
b,WNBA,000021,000105,000109,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.161580,1.026305,1.141794,1.182045,1.161580,1.026305,1.141794,1.182045,1.161580,1.026305,1.141794,1.182045
b,WNBA,000022,000110,000114,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=4,corner_straight=5,court_length=1,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=1,corner_straight=0,court_length=2,lane_width=0",1.159537,1.035250,1.159713,1.183686,1.159537,1.035250,1.159713,1.183686,1.159537,1.035250,1.159713,1.183686
b,WNBA,000023,000115,000119,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.109948,1.033023,1.089654,1.171521,1.109948,1.033023,1.089654,1.171521,1.109948,1.033023,1.089654,1.171521
b,WNBA,000024,000120,000124,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.130474,1.034257,1.168855,1.188274,1.130474,1.034257,1.168855,1.188274,1.130474,1.034257,1.168855,1.188274
b,WNBA,000025,000125,000129,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.183567,1.034276,1.168209,1.202169,1.183567,1.034276,1.168209,1.202169,1.183567,1.034276,1.168209,1.202169
b,WNBA,000026,000130,000134,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.148994,1.034582,1.180221,1.196618,1.148994,1.034582,1.180221,1.196618,1.148994,1.034582,1.180221,1.196618
b,WNBA,000027,000135,000139,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=1",1.219572,1.035170,1.161443,1.170819,1.219572,1.035170,1.161443,1.170819,1.219572,1.035170,1.161443,1.170819
b,WNBA,000028,000140,000144,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.147114,1.025523,1.200024,1.137826,1.147114,1.025523,1.200024,1.137826,1.147114,1.025523,1.200024,1.137826
b,WNBA,000029,000145,000149,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.145933,1.033086,1.162664,1.131957,1.145933,1.033086,1.162664,1.131957,1.145933,1.033086,1.162664,1.131957
b,WNBA,000030,000150,000154,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.139250,1.031874,1.141101,1.166026,1.139250,1.031874,1.141101,1.166026,1.139250,1.031874,1.141101,1.166026
b,WNBA,000031,000155,000159,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=3,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.168835,1.031057,1.147337,1.110841,1.168835,1.031057,1.147337,1.110841,1.168835,1.031057,1.147337,1.110841
b,WNBA,000032,000160,000164,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=2;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.174919,1.034765,1.164812,1.129357,1.174919,1.034765,1.164812,1.129357,1.174919,1.034765,1.164812,1.129357
b,WNBA,000033,000165,000169,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.117309,1.033942,1.123804,1.134068,1.117309,1.033942,1.123804,1.134068,1.117309,1.033942,1.123804,1.134068
b,WNBA,000034,000170,000174,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.132533,1.034435,1.118546,1.148615,1.132533,1.034435,1.118546,1.148615,1.132533,1.034435,1.118546,1.148615
b,WNBA,000035,000175,000179,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.181612,1.033811,1.166623,1.161233,1.181612,1.033811,1.166623,1.161233,1.181612,1.033811,1.166623,1.161233
b,WNBA,000036,000180,000184,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;fiba:arc_radius=0,corner_straight=0,court_length=4,lane_width=1;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.138065,1.034615,1.128883,1.133312,1.138065,1.034615,1.128883,1.133312,1.138065,1.034615,1.128883,1.133312
b,WNBA,000037,000185,000189,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=2;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=3;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.170803,1.034028,1.112669,1.146199,1.170803,1.034028,1.112669,1.146199,1.170803,1.034028,1.112669,1.146199
b,WNBA,000038,000190,000194,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=0,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.157606,1.030958,1.121953,1.181377,1.157606,1.030958,1.121953,1.181377,1.157606,1.030958,1.121953,1.181377
b,WNBA,000039,000195,000199,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=5,corner_straight=5,court_length=2,lane_width=5;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.145270,1.032344,1.163731,1.184105,1.145270,1.032344,1.163731,1.184105,1.145270,1.032344,1.163731,1.184105
a,FIBA,000000,000000,000004,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.139061,1.128268,1.031652,1.135201,1.139061,1.128268,1.031652,1.135201,1.139061,1.128268,1.031652,1.135201
a,FIBA,000001,000005,000009,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.145295,1.196930,1.033385,1.145476,1.145295,1.196930,1.033385,1.145476,1.145295,1.196930,1.033385,1.145476
a,FIBA,000002,000010,000014,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.151667,1.171249,1.036165,1.124401,1.151667,1.171249,1.036165,1.124401,1.151667,1.171249,1.036165,1.124401
a,FIBA,000003,000015,000019,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.149323,1.108535,1.033580,1.157196,1.149323,1.108535,1.033580,1.157196,1.149323,1.108535,1.033580,1.157196
a,FIBA,000004,000020,000024,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.138503,1.199385,1.032827,1.141481,1.138503,1.199385,1.032827,1.141481,1.138503,1.199385,1.032827,1.141481
a,FIBA,000005,000025,000029,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=3,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.125239,1.126648,1.034038,1.185535,1.125239,1.126648,1.034038,1.185535,1.125239,1.126648,1.034038,1.185535
a,FIBA,000006,000030,000034,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=2",1.185218,1.134058,1.033902,1.119934,1.185218,1.134058,1.033902,1.119934,1.185218,1.134058,1.033902,1.119934
a,FIBA,000007,000035,000039,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=3,court_length=2,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.108957,1.113511,1.035403,1.163382,1.108957,1.113511,1.035403,1.163382,1.108957,1.113511,1.035403,1.163382
a,FIBA,000008,000040,000044,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.125771,1.155343,1.032225,1.143103,1.125771,1.155343,1.032225,1.143103,1.125771,1.155343,1.032225,1.143103
a,FIBA,000009,000045,000049,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.166237,1.127756,1.033020,1.122556,1.166237,1.127756,1.033020,1.122556,1.166237,1.127756,1.033020,1.122556
a,FIBA,000010,000050,000054,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.171767,1.141189,1.035858,1.168145,1.171767,1.141189,1.035858,1.168145,1.171767,1.141189,1.035858,1.168145
a,FIBA,000011,000055,000059,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=5,lane_width=2;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=0,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.171286,1.183294,1.034507,1.140793,1.171286,1.183294,1.034507,1.140793,1.171286,1.183294,1.034507,1.140793
a,FIBA,000012,000060,000064,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=1;fiba:arc_radius=5,corner_straight=3,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=0",1.117115,1.090969,1.034150,1.193536,1.117115,1.090969,1.034150,1.193536,1.117115,1.090969,1.034150,1.193536
a,FIBA,000013,000065,000069,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.133832,1.166608,1.033820,1.147850,1.133832,1.166608,1.033820,1.147850,1.133832,1.166608,1.033820,1.147850
a,FIBA,000014,000070,000074,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.139411,1.145250,1.033594,1.155309,1.139411,1.145250,1.033594,1.155309,1.139411,1.145250,1.033594,1.155309
a,FIBA,000015,000075,000079,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=1",1.166446,1.185293,1.034014,1.119938,1.166446,1.185293,1.034014,1.119938,1.166446,1.185293,1.034014,1.119938
a,FIBA,000016,000080,000084,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=2;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=1;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=2;ncaa:arc_radius=0,corner_straight=0,court_length=2,lane_width=0",1.144340,1.186078,1.033094,1.151826,1.144340,1.186078,1.033094,1.151826,1.144340,1.186078,1.033094,1.151826
a,FIBA,000017,000085,000089,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=1,lane_width=3;ncaa:arc_radius=0,corner_straight=0,court_length=0,lane_width=1",1.129590,1.163038,1.033411,1.155434,1.129590,1.163038,1.033411,1.155434,1.129590,1.163038,1.033411,1.155434
a,FIBA,000018,000090,000094,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=5,corner_straight=4,court_length=1,lane_width=5;ncaa:arc_radius=0,corner_straight=1,court_length=0,lane_width=0",1.169849,1.145190,1.032566,1.146937,1.169849,1.145190,1.032566,1.146937,1.169849,1.145190,1.032566,1.146937
