arm,true_template,frame_id,shot_id,scored_template,h00,h01,h02,h10,h11,h12,h20,h21,h22,cost,h00_repr,h01_repr,h02_repr,h10_repr,h11_repr,h12_repr,h20_repr,h21_repr,h22_repr,cost_repr
a,FIBA,000072,000014,WNBA,11.000435,0.000000,132.675781,0.000000,10.497377,118.907753,-0.000179,0.000021,1.007748,1.185999,11.000434875488281,0.0,132.67578125,0.0,10.497377395629883,118.90775299072266,-0.00017855098121799529,2.1201931303949095e-05,1.0077475309371948,1.1859994249365264
a,FIBA,000073,000014,WNBA,14.157206,0.000000,-41.068623,0.000000,14.088675,-66.574028,-0.000131,0.000295,0.997366,1.098224,14.157205581665039,0.0,-41.06862258911133,0.0,14.088674545288086,-66.57402801513672,-0.00013077585026621819,0.00029479298973456025,0.9973656535148621,1.0982243181667517
a,FIBA,000074,000014,WNBA,13.186975,0.000000,106.217598,0.000000,13.071500,-26.892641,0.000106,0.000212,0.989431,1.104845,13.18697452545166,0.0,106.21759796142578,0.0,13.071499824523926,-26.892641067504883,0.00010579790978226811,0.00021238421322777867,0.9894313216209412,1.1048453313560451
a,FIBA,000075,000015,WNBA,10.213902,0.000000,78.836380,0.000000,10.155105,53.253048,-0.000328,0.000218,1.011467,1.208046,10.213902473449707,0.0,78.83638000488281,0.0,10.155104637145996,53.253047943115234,-0.00032848931732587516,0.00021785237186122686,1.0114670991897583,1.2080459555878984
a,FIBA,000076,000015,WNBA,11.653825,0.000000,-55.656708,0.000000,11.491817,33.203346,-0.000220,-0.000063,1.014946,1.185293,11.653824806213379,0.0,-55.656707763671875,0.0,11.491816520690918,33.203346252441406,-0.0002202405157731846,-6.327766459435225e-05,1.0149463415145874,1.1852925363362414
a,FIBA,000077,000015,WNBA,10.352146,0.000000,178.574493,0.000000,10.313789,73.562645,0.000134,0.000177,0.989123,1.129620,10.35214614868164,0.0,178.57449340820312,0.0,10.313789367675781,73.5626449584961,0.00013353426766116172,0.00017733656568452716,0.9891229271888733,1.129619724849126
a,FIBA,000078,000015,WNBA,10.287127,0.000000,107.423058,0.000000,10.160829,158.516754,0.000312,0.000030,0.983268,1.261478,10.287126541137695,0.0,107.42305755615234,0.0,10.160828590393066,158.51675415039062,0.0003118799359072,2.9547378289862536e-05,0.9832676649093628,1.2614781512575126
a,FIBA,000079,000015,WNBA,10.847763,0.000000,47.493057,0.000000,10.369801,25.539263,0.000243,-0.000041,0.988078,1.171714,10.847763061523438,0.0,47.49305725097656,0.0,10.369800567626953,25.539262771606445,0.00024250992282759398,-4.1058749047806486e-05,0.9880783557891846,1.1717144869056424
a,FIBA,000080,000016,WNBA,10.926601,0.000000,113.755898,0.000000,10.475426,171.183731,-0.000248,0.000159,1.009067,1.186078,10.92660140991211,0.0,113.75589752197266,0.0,10.475425720214844,171.18373107910156,-0.00024769658921286464,0.0001587965525686741,1.0090672969818115,1.186077953327379
a,FIBA,000081,000016,WNBA,12.242989,0.000000,-84.129799,0.000000,11.747427,129.224976,-0.000080,0.000132,1.002108,1.083410,12.242988586425781,0.0,-84.12979888916016,0.0,11.747426986694336,129.2249755859375,-7.954574539326131e-05,0.0001321919116890058,1.0021079778671265,1.0834096175156245
a,FIBA,000082,000016,WNBA,13.798495,0.000000,55.318245,0.000000,13.765618,-42.945782,-0.000050,0.000141,0.997984,1.187731,13.798495292663574,0.0,55.31824493408203,0.0,13.765618324279785,-42.94578170776367,-4.9554419092601165e-05,0.0001406129013048485,0.9979837536811829,1.1877308572437726
a,FIBA,000083,000016,WNBA,11.955439,0.000000,214.957321,0.000000,11.680695,59.463974,0.000340,-0.000275,0.994988,1.305461,11.955438613891602,0.0,214.9573211669922,0.0,11.680694580078125,59.46397399902344,0.000340132275596261,-0.0002751738065853715,0.9949875473976135,1.3054611006943344
a,FIBA,000084,000016,WNBA,14.506672,0.000000,-231.987762,0.000000,13.821740,115.631767,-0.000088,-0.000228,1.009305,1.083296,14.506671905517578,0.0,-231.98776245117188,0.0,13.82174015045166,115.63176727294922,-8.77765123732388e-05,-0.0002278742176713422,1.0093050003051758,1.0832958831349124
a,FIBA,000085,000017,WNBA,10.553236,0.000000,7.125960,0.000000,10.425395,137.322403,0.000316,0.000298,0.974667,1.105809,10.55323600769043,0.0,7.125960350036621,0.0,10.425395011901855,137.32240295410156,0.0003163671353831887,0.00029779967735521495,0.9746668338775635,1.1058086407803518
a,FIBA,000086,000017,WNBA,9.696159,0.000000,222.134216,0.000000,9.696135,147.107529,-0.000015,-0.000326,1.007782,1.115196,9.696159362792969,0.0,222.13421630859375,0.0,9.696134567260742,147.10752868652344,-1.4563567674485967e-05,-0.00032582017593085766,1.0077815055847168,1.115196276996094
a,FIBA,000087,000017,WNBA,16.083202,0.000000,-261.299835,0.000000,15.991178,-94.618065,0.000297,-0.000277,0.991222,1.173987,16.083202362060547,0.0,-261.2998352050781,0.0,15.991177558898926,-94.6180648803711,0.0002969109918922186,-0.00027651074924506247,0.9912221431732178,1.1739869576599247
a,FIBA,000088,000017,WNBA,11.686083,0.000000,73.868813,0.000000,11.659256,29.942873,-0.000151,0.000272,0.999613,1.163038,11.68608283996582,0.0,73.86881256103516,0.0,11.659255981445312,29.942873001098633,-0.00015094582340680063,0.00027197631425224245,0.9996132850646973,1.163037653931215
a,FIBA,000089,000017,WNBA,13.797350,0.000000,102.531975,0.000000,13.424766,63.599380,0.000004,-0.000285,1.006151,1.170013,13.79734992980957,0.0,102.53197479248047,0.0,13.424765586853027,63.59938049316406,3.7137626804906176e-06,-0.00028515979647636414,1.0061513185501099,1.1700127409246868
a,FIBA,000090,000018,WNBA,13.260676,0.000000,-24.083546,0.000000,13.130699,73.086052,-0.000066,0.000192,0.999134,1.145190,13.260676383972168,0.0,-24.083545684814453,0.0,13.130699157714844,73.08605194091797,-6.639406637987122e-05,0.00019181790412403643,0.9991336464881897,1.1451902477401927
a,FIBA,000091,000018,WNBA,9.842289,0.000000,86.871223,0.000000,9.429035,92.151047,-0.000084,-0.000112,1.007933,1.194542,9.842288970947266,0.0,86.87122344970703,0.0,9.429035186767578,92.15104675292969,-8.439650991931558e-05,-0.00011231526877963915,1.007933497428894,1.1945419192939721
a,FIBA,000092,000018,WNBA,15.515957,0.000000,-115.054237,0.000000,15.216064,50.957516,0.000112,0.000350,0.987439,1.118675,15.51595687866211,0.0,-115.05423736572266,0.0,15.216064453125,50.957515716552734,0.00011220179294468835,0.00034962137578986585,0.9874390363693237,1.118674925807917
a,FIBA,000093,000018,WNBA,15.685285,0.000000,-50.209373,0.000000,15.170439,-97.283501,0.000077,-0.000136,1.000701,1.109906,15.685284614562988,0.0,-50.209373474121094,0.0,15.170438766479492,-97.28350067138672,7.710639329161495e-05,-0.00013580622908193618,1.0007007122039795,1.1099060190258245
a,FIBA,000094,000018,WNBA,15.345406,0.000000,-174.573914,0.000000,15.084742,-20.142490,0.000210,-0.000248,0.995140,1.183032,15.345405578613281,0.0,-174.57391357421875,0.0,15.084741592407227,-20.14249038696289,0.0002095216914312914,-0.00024849476176314056,0.9951402544975281,1.1830320641094767
a,FIBA,000095,000019,WNBA,13.363411,0.000000,-174.979767,0.000000,13.324384,86.253281,-0.000061,0.000027,1.003176,1.176788,13.363410949707031,0.0,-174.97976684570312,0.0,13.324383735656738,86.25328063964844,-6.128371023805812e-05,2.730779306148179e-05,1.0031764507293701,1.1767884089291551
a,FIBA,000096,000019,WNBA,9.715856,0.000000,238.591446,0.000000,9.708847,176.053207,0.000336,0.000270,0.980978,1.117573,9.715855598449707,0.0,238.59144592285156,0.0,9.708847045898438,176.05320739746094,0.00033636941225267947,0.00027047889307141304,0.9809783697128296,1.11757312286466
a,FIBA,000097,000019,WNBA,15.125225,0.000000,-11.447525,0.000000,15.082927,-25.539902,-0.000348,-0.000190,1.019867,1.086447,15.125225067138672,0.0,-11.447525024414062,0.0,15.082926750183105,-25.539901733398438,-0.00034847192000597715,-0.00019004498608410358,1.0198665857315063,1.0864471746142743
a,FIBA,000098,000019,WNBA,11.474227,0.000000,214.948151,0.000000,11.440447,9.186330,0.000150,-0.000281,1.003063,1.200043,11.474226951599121,0.0,214.94815063476562,0.0,11.440446853637695,9.18632984161377,0.00014952463970985264,-0.0002805100230034441,1.0030626058578491,1.2000430341890316
a,FIBA,000099,000019,WNBA,10.690440,0.000000,239.791260,0.000000,10.527009,41.789925,0.000251,0.000322,0.980880,1.112080,10.69044017791748,0.0,239.791259765625,0.0,10.527009010314941,41.78992462158203,0.00025071046547964215,0.0003220179060008377,0.9808804392814636,1.112080019393486
a,FIBA,000100,000020,WNBA,10.575642,0.000000,86.580437,0.000000,10.519038,154.820358,0.000172,0.000051,0.990023,1.222979,10.575641632080078,0.0,86.58043670654297,0.0,10.519038200378418,154.8203582763672,0.00017160717106889933,5.10946883878205e-05,0.9900232553482056,1.2229791106061194
a,FIBA,000101,000020,WNBA,16.199247,0.000000,-70.283066,0.000000,16.199051,15.894904,0.000156,0.000125,0.990508,1.093943,16.199247360229492,0.0,-70.28306579589844,0.0,16.199050903320312,15.894904136657715,0.00015612241986673325,0.00012461062578950077,0.9905075430870056,1.0939427665642676
a,FIBA,000102,000020,WNBA,12.339555,0.000000,146.213898,0.000000,11.789345,62.707005,0.000283,0.000090,0.986425,1.206698,12.339554786682129,0.0,146.21389770507812,0.0,11.789344787597656,62.70700454711914,0.00028276562807150185,8.959155820775777e-05,0.9864254593849182,1.206698183616059
a,FIBA,000103,000020,WNBA,9.758953,0.000000,299.965302,0.000000,9.518979,73.078468,-0.000312,-0.000173,1.016101,1.106392,9.758953094482422,0.0,299.9653015136719,0.0,9.5189790725708,73.0784683227539,-0.0003121744957752526,-0.0001732962264213711,1.0161007642745972,1.1063916271318004
a,FIBA,000104,000020,WNBA,12.600952,0.000000,65.641846,0.000000,12.595639,124.112801,0.000309,0.000244,0.981346,1.088734,12.6009521484375,0.0,65.641845703125,0.0,12.5956392288208,124.11280059814453,0.0003089529927819967,0.00024413572100456804,0.9813456535339355,1.0887343015667175
a,FIBA,000105,000021,WNBA,12.535558,0.000000,9.383886,0.000000,12.485342,12.277994,0.000075,-0.000074,0.998290,1.195965,12.535557746887207,0.0,9.383886337280273,0.0,12.485342025756836,12.277994155883789,7.485390960937366e-05,-7.380390889011323e-05,0.9982898831367493,1.1959652251852932
a,FIBA,000106,000021,WNBA,13.244223,0.000000,183.188461,0.000000,12.987174,57.177620,-0.000200,0.000278,1.000408,1.174740,13.244222640991211,0.0,183.18846130371094,0.0,12.987174034118652,57.17761993408203,-0.00019966041145380586,0.0002778660273179412,1.0004075765609741,1.1747404967374575
a,FIBA,000107,000021,WNBA,14.539244,0.000000,16.598209,0.000000,14.071478,-63.425598,0.000059,-0.000325,1.007229,1.128308,14.539243698120117,0.0,16.598209381103516,0.0,14.071477890014648,-63.42559814453125,5.9255067753838375e-05,-0.0003246632404625416,1.0072287321090698,1.1283076253210704
a,FIBA,000108,000021,WNBA,13.285908,0.000000,137.745529,0.000000,13.024227,11.138611,0.000315,0.000200,0.982746,1.109606,13.285907745361328,0.0,137.7455291748047,0.0,13.024227142333984,11.13861083984375,0.00031500516342930496,0.00019955442985519767,0.9827464818954468,1.109606267763708
a,FIBA,000109,000021,WNBA,11.060278,0.000000,31.479395,0.000000,11.049739,26.190184,-0.000178,0.000035,1.008708,1.120634,11.060277938842773,0.0,31.479394912719727,0.0,11.049738883972168,26.190183639526367,-0.0001775113632902503,3.50427144439891e-05,1.0087077617645264,1.1206344818790785
a,FIBA,000110,000022,WNBA,10.376369,0.000000,105.817024,0.000000,10.376192,76.015099,-0.000047,-0.000198,1.007846,1.099914,10.376368522644043,0.0,105.81702423095703,0.0,10.376192092895508,76.01509857177734,-4.7210269258357584e-05,-0.00019785577023867518,1.0078455209732056,1.099914258250223
a,FIBA,000111,000022,WNBA,12.276033,0.000000,37.605240,0.000000,11.946369,140.765656,0.000303,-0.000277,0.990241,1.191818,12.276033401489258,0.0,37.60523986816406,0.0,11.946369171142578,140.76565551757812,0.0003026296035386622,-0.00027743674581870437,0.9902411103248596,1.1918181567404043
a,FIBA,000112,000022,WNBA,15.283555,0.000000,-108.473228,0.000000,14.695061,60.805859,-0.000286,0.000300,1.007903,1.156768,15.283555030822754,0.0,-108.47322845458984,0.0,14.695060729980469,60.80585861206055,-0.0002862249093595892,0.0003002932062372565,1.0079030990600586,1.156767681261282
a,FIBA,000113,000022,WNBA,14.771808,0.000000,-93.128304,0.000000,14.484423,73.695053,0.000301,-0.000253,0.990052,1.145848,14.771807670593262,0.0,-93.12830352783203,0.0,14.48442268371582,73.69505310058594,0.00030108605278655887,-0.00025267861201427877,0.9900515675544739,1.1458476635045867
a,FIBA,000114,000022,WNBA,10.545827,0.000000,163.345261,0.000000,10.489406,79.325691,-0.000010,-0.000171,1.005040,1.106894,10.54582691192627,0.0,163.3452606201172,0.0,10.489405632019043,79.32569122314453,-1.0350072443543468e-05,-0.00017088679305743426,1.0050404071807861,1.1068935945630245
a,FIBA,000115,000023,WNBA,13.482072,0.000000,-127.854607,0.000000,13.140356,56.337963,-0.000329,0.000127,1.015781,1.132047,13.482071876525879,0.0,-127.85460662841797,0.0,13.140356063842773,56.33796310424805,-0.00032857112819328904,0.0001268762134714052,1.0157814025878906,1.1320469301907452
a,FIBA,000116,000023,WNBA,14.299397,0.000000,-213.216293,0.000000,14.149434,-31.989336,0.000269,-0.000092,0.986489,1.088767,14.299397468566895,0.0,-213.21629333496094,0.0,14.149434089660645,-31.989336013793945,0.0002692619455046952,-9.222905646311119e-05,0.9864887595176697,1.088766586333362
a,FIBA,000117,000023,WNBA,12.987485,0.000000,74.222847,0.000000,12.873784,40.510418,0.000153,0.000024,0.992744,1.122097,12.9874849319458,0.0,74.22284698486328,0.0,12.873784065246582,40.51041793823242,0.0001527011045254767,2.4341441530850716e-05,0.992743730545044,1.1220972501931297
a,FIBA,000118,000023,WNBA,11.618833,0.000000,43.965004,0.000000,11.592089,83.584496,-0.000137,0.000216,1.001860,1.154700,11.6188325881958,0.0,43.965003967285156,0.0,11.59208869934082,83.5844955444336,-0.00013666787708643824,0.0002160102012567222,1.0018601417541504,1.1546995773795004
a,FIBA,000119,000023,WNBA,12.811803,0.000000,-17.561428,0.000000,12.761967,-34.384445,-0.000186,0.000005,1.009424,1.174885,12.811802864074707,0.0,-17.56142807006836,0.0,12.761966705322266,-34.38444519042969,-0.0001863654179032892,4.57411260867957e-06,1.0094237327575684,1.1748849288488015
a,FIBA,000120,000024,WNBA,10.281892,0.000000,301.256409,0.000000,10.010485,147.327072,-0.000104,-0.000076,1.005034,1.198784,10.281891822814941,0.0,301.25640869140625,0.0,10.01048469543457,147.3270721435547,-0.00010351165110478178,-7.640857802471146e-05,1.0050336122512817,1.1987839136302119
a,FIBA,000121,000024,WNBA,10.935343,0.000000,187.595261,0.000000,10.927233,151.968994,0.000333,0.000310,0.980327,1.203408,10.935342788696289,0.0,187.5952606201172,0.0,10.92723274230957,151.968994140625,0.00033296862966381013,0.00030977019923739135,0.9803274273872375,1.2034076242014429
a,FIBA,000122,000024,WNBA,15.696928,0.000000,-254.443283,0.000000,15.689624,-53.166325,-0.000033,-0.000003,1.001950,1.161878,15.696928024291992,0.0,-254.4432830810547,0.0,15.689623832702637,-53.166324615478516,-3.2976880902424455e-05,-2.704799499042565e-06,1.0019502639770508,1.1618782584609766
a,FIBA,000123,000024,WNBA,15.324236,0.000000,-76.041466,0.000000,15.105444,-15.030892,0.000096,-0.000004,0.995608,1.141743,15.324235916137695,0.0,-76.04146575927734,0.0,15.105443954467773,-15.030892372131348,9.63446800597012e-05,-4.4295438783592544e-06,0.9956081509590149,1.1417433702313313
a,FIBA,000124,000024,WNBA,10.183373,0.000000,187.444595,0.000000,10.116837,41.859013,0.000020,-0.000250,1.006984,1.126953,10.18337345123291,0.0,187.44459533691406,0.0,10.116836547851562,41.859012603759766,1.963426075235475e-05,-0.00024982899776659906,1.006983757019043,1.1269532900981307
a,FIBA,000125,000025,WNBA,10.042719,0.000000,132.516068,0.000000,9.881235,61.910526,-0.000282,0.000135,1.010154,1.179394,10.042718887329102,0.0,132.5160675048828,0.0,9.881235122680664,61.910526275634766,-0.000281598768197,0.0001350975944660604,1.010154366493225,1.1793936092374768
a,FIBA,000126,000025,WNBA,12.857366,0.000000,-23.464474,0.000000,12.275027,84.550728,0.000201,0.000197,0.985214,1.153657,12.857365608215332,0.0,-23.464473724365234,0.0,12.27502727508545,84.55072784423828,0.00020067727018613368,0.00019743578741326928,0.9852142333984375,1.153657316959623
a,FIBA,000127,000025,WNBA,11.533305,0.000000,6.048399,0.000000,11.046086,24.459270,-0.000277,0.000319,1.005533,1.092650,11.533305168151855,0.0,6.048398971557617,0.0,11.046086311340332,24.459270477294922,-0.00027688033878803253,0.00031886788201518357,1.005533218383789,1.0926500728967894
a,FIBA,000128,000025,WNBA,10.067237,0.000000,185.641159,0.000000,9.663181,86.547623,0.000271,-0.000166,0.992471,1.171875,10.06723690032959,0.0,185.6411590576172,0.0,9.66318130493164,86.54762268066406,0.00027080997824668884,-0.00016585634148214012,0.9924711585044861,1.1718750860740659
a,FIBA,000129,000025,WNBA,10.870599,0.000000,48.523575,0.000000,10.425096,46.343857,0.000083,-0.000266,1.003491,1.153640,10.870598793029785,0.0,48.52357482910156,0.0,10.425095558166504,46.34385681152344,8.289873221656308e-05,-0.0002659456804394722,1.0034908056259155,1.1536399629330951
a,FIBA,000130,000026,WNBA,14.749193,0.000000,-162.442184,0.000000,14.072518,-66.976189,0.000350,-0.000084,0.983539,1.104397,14.74919319152832,0.0,-162.4421844482422,0.0,14.072518348693848,-66.97618865966797,0.0003495585697237402,-8.428363071288913e-05,0.9835392236709595,1.1043970654633417
a,FIBA,000131,000026,WNBA,15.468033,0.000000,-299.382080,0.000000,15.461243,-45.524334,-0.000174,0.000130,1.007173,1.190626,15.468032836914062,0.0,-299.382080078125,0.0,15.46124267578125,-45.52433395385742,-0.000174288303242065,0.00013005842629354447,1.0071734189987183,1.190625794861119
a,FIBA,000132,000026,WNBA,10.373284,0.000000,119.444443,0.000000,10.255971,119.504845,-0.000147,0.000330,0.999629,1.072721,10.373284339904785,0.0,119.44444274902344,0.0,10.25597095489502,119.50484466552734,-0.00014661974273622036,0.0003296093491371721,0.9996286034584045,1.0727212503377006
a,FIBA,000133,000026,WNBA,10.036736,0.000000,134.024170,0.000000,9.573737,70.736946,0.000037,-0.000109,1.001425,1.208564,10.036735534667969,0.0,134.024169921875,0.0,9.573737144470215,70.73694610595703,3.686109994305298e-05,-0.00010866104275919497,1.0014249086380005,1.2085638543019779
a,FIBA,000134,000026,WNBA,14.032721,0.000000,26.106930,0.000000,13.964292,17.756676,-0.000079,0.000312,0.995803,1.172511,14.032720565795898,0.0,26.106929779052734,0.0,13.9642915725708,17.756675720214844,-7.865346560720354e-05,0.00031163071980699897,0.9958032965660095,1.1725107012119935
a,FIBA,000135,000027,WNBA,13.391401,0.000000,71.050331,0.000000,13.358525,108.893417,0.000328,-0.000101,0.987937,1.095423,13.391401290893555,0.0,71.05033111572266,0.0,13.358525276184082,108.89341735839844,0.0003284686536062509,-0.00010068938718177378,0.987937331199646,1.095422982207657
a,FIBA,000136,000027,WNBA,12.019218,0.000000,105.798126,0.000000,12.001582,-13.782432,-0.000155,0.000252,0.999037,1.259241,12.019218444824219,0.0,105.79812622070312,0.0,12.001582145690918,-13.782431602478027,-0.00015504966722801328,0.00025217529037036,0.9990374445915222,1.2592405543480134
a,FIBA,000137,000027,WNBA,9.909599,0.000000,195.799500,0.000000,9.700995,101.912041,0.000023,-0.000018,0.999465,1.101825,9.909599304199219,0.0,195.79949951171875,0.0,9.700995445251465,101.91204071044922,2.2588974388781935e-05,-1.7953318092622794e-05,0.9994650483131409,1.1018246256725537
a,FIBA,000138,000027,WNBA,11.812584,0.000000,21.624977,0.000000,11.811963,94.066887,0.000071,0.000314,0.989202,1.171766,11.812583923339844,0.0,21.624977111816406,0.0,11.811963081359863,94.06688690185547,7.134151383070275e-05,0.0003137320454698056,0.9892020225524902,1.1717664190522226
a,FIBA,000139,000027,WNBA,14.555688,0.000000,134.208694,0.000000,14.139947,89.768158,0.000017,0.000236,0.994899,1.212515,14.55568790435791,0.0,134.2086944580078,0.0,14.139946937561035,89.76815795898438,1.6826277715153992e-05,0.00023629370843991637,0.9948994517326355,1.2125147025439829
a,FIBA,000140,000028,WNBA,10.167916,0.000000,245.285126,0.000000,10.165393,98.701591,0.000303,0.000002,0.988172,1.176129,10.167916297912598,0.0,245.28512573242188,0.0,10.165392875671387,98.70159149169922,0.000303162494674325,2.3088171019480797e-06,0.9881719946861267,1.1761290624430574
a,FIBA,000141,000028,WNBA,12.450532,0.000000,-98.308243,0.000000,12.397909,92.258789,0.000175,-0.000112,0.992061,1.090310,12.450531959533691,0.0,-98.30824279785156,0.0,12.397909164428711,92.2587890625,0.0001748063077684492,-0.00011240267485845834,0.9920614957809448,1.0903104018211862
a,FIBA,000142,000028,WNBA,11.591543,0.000000,56.985958,0.000000,11.250227,54.888237,-0.000320,0.000108,1.013174,1.110959,11.591543197631836,0.0,56.985958099365234,0.0,11.250226974487305,54.88823699951172,-0.0003202904190402478,0.00010823426418937743,1.0131741762161255,1.1109585658699903
a,FIBA,000143,000028,WNBA,13.080781,0.000000,-106.445961,0.000000,13.080522,13.001140,0.000213,-0.000192,0.992929,1.146863,13.080780982971191,0.0,-106.44596099853516,0.0,13.080521583557129,13.001139640808105,0.00021339736122172326,-0.00019248183525633067,0.9929287433624268,1.146862866560964
a,FIBA,000144,000028,WNBA,12.071743,0.000000,180.245255,0.000000,11.904644,74.031395,-0.000119,0.000087,1.002452,1.151583,12.07174301147461,0.0,180.24525451660156,0.0,11.904644012451172,74.0313949584961,-0.00011948384781135246,8.734704897506163e-05,1.0024523735046387,1.1515829961847899
a,FIBA,000145,000029,WNBA,12.665668,0.000000,-30.408493,0.000000,12.661124,-7.706254,0.000139,-0.000148,0.996956,1.207319,12.665667533874512,0.0,-30.408493041992188,0.0,12.661124229431152,-7.706254482269287,0.0001387553638778627,-0.00014808092964813113,0.9969561100006104,1.2073193222426624
a,FIBA,000146,000029,WNBA,13.183659,0.000000,23.901562,0.000000,12.866382,-49.922466,0.000281,0.000026,0.986058,1.205755,13.183658599853516,0.0,23.901561737060547,0.0,12.866381645202637,-49.92246627807617,0.00028087131795473397,2.563481029937975e-05,0.9860575795173645,1.205755095436444
a,FIBA,000147,000029,WNBA,12.119862,0.000000,217.701584,0.000000,11.857932,6.792747,-0.000113,0.000273,0.995818,1.119313,12.119861602783203,0.0,217.7015838623047,0.0,11.857932090759277,6.792746543884277,-0.00011341208301018924,0.0002730524865910411,0.9958183765411377,1.1193132708629365
a,FIBA,000148,000029,WNBA,13.460602,0.000000,-178.357574,0.000000,13.365117,13.341953,-0.000305,-0.000257,1.025224,1.251844,13.460601806640625,0.0,-178.35757446289062,0.0,13.365117073059082,13.34195327758789,-0.0003053804102819413,-0.0002566843177191913,1.0252238512039185,1.2518438544087749
a,FIBA,000149,000029,WNBA,12.924334,0.000000,-141.891602,0.000000,12.912271,-22.065380,-0.000257,-0.000014,1.015987,1.147711,12.924333572387695,0.0,-141.8916015625,0.0,12.912271499633789,-22.065380096435547,-0.00025721098063513637,-1.440089545212686e-05,1.0159868001937866,1.147710707534071
a,FIBA,000150,000030,WNBA,12.193740,0.000000,71.362701,0.000000,12.165807,87.297134,-0.000047,-0.000240,1.007564,1.165409,12.193739891052246,0.0,71.36270141601562,0.0,12.165806770324707,87.29713439941406,-4.6785698941675946e-05,-0.00024010358902160078,1.007563829421997,1.1654086185863688
a,FIBA,000151,000030,WNBA,9.643755,0.000000,232.863235,0.000000,9.643019,117.660271,0.000217,-0.000343,0.999456,1.211186,9.643754959106445,0.0,232.8632354736328,0.0,9.64301872253418,117.66027069091797,0.00021680396457668394,-0.0003425666654948145,0.9994561076164246,1.2111864292045746
a,FIBA,000152,000030,WNBA,11.015112,0.000000,188.085678,0.000000,10.781223,135.054977,0.000038,0.000057,0.997248,1.140333,11.015111923217773,0.0,188.08567810058594,0.0,10.78122329711914,135.0549774169922,3.831358844763599e-05,5.658060035784729e-05,0.997247576713562,1.1403330654778143
a,FIBA,000153,000030,WNBA,12.350369,0.000000,230.276489,0.000000,12.183261,98.221939,-0.000049,0.000025,1.001098,1.172211,12.350369453430176,0.0,230.2764892578125,0.0,12.183260917663574,98.22193908691406,-4.908005939796567e-05,2.469351420586463e-05,1.0010976791381836,1.1722114623429756
a,FIBA,000154,000030,WNBA,11.805177,0.000000,-76.534996,0.000000,11.665876,13.667888,0.000062,-0.000162,1.001051,1.222443,11.805176734924316,0.0,-76.53499603271484,0.0,11.665876388549805,13.667887687683105,6.1931146774441e-05,-0.00016201482503674924,1.0010508298873901,1.2224431010663377
a,FIBA,000155,000031,WNBA,14.196111,0.000000,-63.353531,0.000000,14.086101,36.075558,-0.000254,0.000267,1.006431,1.101824,14.196110725402832,0.0,-63.35353088378906,0.0,14.086100578308105,36.075557708740234,-0.00025352169177494943,0.0002665395149961114,1.0064314603805542,1.1018240007739633
a,FIBA,000156,000031,WNBA,9.820958,0.000000,60.508629,0.000000,9.776671,81.370171,-0.000037,-0.000150,1.006442,1.067811,9.820958137512207,0.0,60.508628845214844,0.0,9.776671409606934,81.37017059326172,-3.665979238576256e-05,-0.00015015003737062216,1.0064423084259033,1.0678114647246555
a,FIBA,000157,000031,WNBA,16.395647,0.000000,-283.041870,0.000000,15.805376,-29.488581,-0.000325,0.000340,1.009927,1.152774,16.395647048950195,0.0,-283.0418701171875,0.0,15.805376052856445,-29.48858070373535,-0.0003252715105190873,0.00034028265508823097,1.009926676750183,1.1527737361235193
a,FIBA,000158,000031,WNBA,13.020517,0.000000,-84.634819,0.000000,12.977878,-5.715220,-0.000037,0.000069,1.000134,1.116526,13.020517349243164,0.0,-84.63481903076172,0.0,12.977877616882324,-5.7152204513549805,-3.745240974240005e-05,6.922619650140405e-05,1.0001335144042969,1.1165257361616536
a,FIBA,000159,000031,WNBA,14.670031,0.000000,-49.126392,0.000000,13.971568,42.927948,-0.000156,-0.000105,1.009733,1.168486,14.67003059387207,0.0,-49.12639236450195,0.0,13.97156810760498,42.927947998046875,-0.00015644854283891618,-0.00010503137309569865,1.009732723236084,1.1684860882816501
a,FIBA,000160,000032,WNBA,11.237075,0.000000,101.480621,0.000000,11.213872,149.496719,-0.000007,-0.000014,1.000615,1.139513,11.237074851989746,0.0,101.48062133789062,0.0,11.213871955871582,149.49671936035156,-7.437150998157449e-06,-1.3764686627837364e-05,1.0006147623062134,1.1395130751577773
a,FIBA,000161,000032,WNBA,12.346856,0.000000,-33.589409,0.000000,11.803318,-21.922812,-0.000231,-0.000273,1.021429,1.084224,12.346856117248535,0.0,-33.58940887451172,0.0,11.80331802368164,-21.92281150817871,-0.00023067973961587995,-0.0002733329311013222,1.021429181098938,1.0842239817460924
a,FIBA,000162,000032,WNBA,13.128715,0.000000,33.087517,0.000000,13.099951,24.372490,-0.000116,-0.000245,1.011665,1.175082,13.128714561462402,0.0,33.08751678466797,0.0,13.099950790405273,24.37248992919922,-0.00011630167136900127,-0.0002454496279824525,1.011664867401123,1.1750815308381877
a,FIBA,000163,000032,WNBA,15.216455,0.000000,21.434929,0.000000,15.178608,-100.083740,0.000269,0.000147,0.984614,1.114781,15.216455459594727,0.0,21.43492889404297,0.0,15.178607940673828,-100.083740234375,0.00026924515259452164,0.0001465094683226198,0.9846140146255493,1.1147814062972907
