game_id,path,bytes,sha256,total_rows,detected_rows
0022500570,data/tracking/0022500570/ball_tracking.csv,64323,68b5f318564d1790699f811ddcefcca3ff0b025eb1a0bcee919d78fddb8ee18f,2518,2489
0022500574,data/tracking/0022500574/ball_tracking.csv,390389,104f5353add323cf819666cd49109debb0583b5ae4d691b4aacba7ae0a6b8f55,18000,0
0022500575,data/tracking/0022500575/ball_tracking.csv,169252,35d3f0df9fa61e1e5589732717917716eb6ea042c28e390971fadd95f9b64a62,6000,5402
0022500576,data/tracking/0022500576/ball_tracking.csv,165429,dad7027977a73b4da213d8e3667aa3783bf14ff5c57d5047949a30a8f8b05853,6000,5635
0022500577,data/tracking/0022500577/ball_tracking.csv,160664,63de2d5cb2b894ebaecef21f2a8562f55c6cda236c876dec0edbacf9a3a27ee1,6000,4666
0022500581,data/tracking/0022500581/ball_tracking.csv,583798,3ed68e37df41a3c1c396df5b3339585dbae9f2cb1705664503bcb031a7883561,18000,18000
0022500582,data/tracking/0022500582/ball_tracking.csv,275990,67d445f74f38f1fadb01478a778f223aeb6f0208f89e4c11fa98dfede74e748b,11535,5333
0022500584,data/tracking/0022500584/ball_tracking.csv,153666,ee162b0267d50171404f0fe4bedcfc9c6a8445b138639517d5a5efb5e97975a9,6000,2895
0022500586,data/tracking/0022500586/ball_tracking.csv,165552,bd7536c6a51660b1168e7abcbeaca18fa370da76169a36f0e92271be828a93d9,6000,4364
0022500591,data/tracking/0022500591/ball_tracking.csv,528142,3fc80847c8568c60fea65ec5e011028b05ce273a38a519dab9cf5bdd100928b8,18000,17970
0022500592,data/tracking/0022500592/ball_tracking.csv,422673,5b14e6a716f1baa1fe6e45c283183c20a96c84bd50751d4bd72f5af0e1fabfda,18000,0
0022500593,data/tracking/0022500593/ball_tracking.csv,421298,65356116a786518c2f1df54d586254a75eb1f3a1fdf3f1095ee985824fde5008,18000,0
0022500594,data/tracking/0022500594/ball_tracking.csv,388063,36a3b133c67a5486f4dae00b476b40a0fa9740aad79b2044aeae352e12ccfed8,18000,0
0022500601,data/tracking/0022500601/ball_tracking.csv,164659,1fa7b6fd3c15138f1e0406f4f5dd1799a449a52f102a39fce098f8f90061a167,6000,4142
0022500609,data/tracking/0022500609/ball_tracking.csv,170284,c91c0fef31a40cd44ca21303dd4ae166ace707d0fc22da17abbb2588dbb2509b,6000,5737
0022500621,data/tracking/0022500621/ball_tracking.csv,176050,7806c2afa16d01059c9d313089ffad66d50f80fc9dd8abbe1fca93d94f5cc137,6000,5524
0022500622,data/tracking/0022500622/ball_tracking.csv,142990,1ed4af01481c0d3cf84d1d5c945edfe179195d5582e312eb586d24386845ab10,6000,2848
0022500623,data/tracking/0022500623/ball_tracking.csv,158776,27c5764d67c8703e17e58868e2c8ff08692576b505fdc639f933e0177cc7f328,6000,5932
0022500629,data/tracking/0022500629/ball_tracking.csv,167340,1fb9f456efb3be4e5dcff0dfb9b919b951c3ca7057c0923fc40a87851ddef868,6000,5188
0022500630,data/tracking/0022500630/ball_tracking.csv,167503,ed036484e48abc3f303bffc882f4daf369db5d2e901a7e1405a86abeb3d0d090,6000,5305
0022500634,data/tracking/0022500634/ball_tracking.csv,163269,99b28d67dc8e7baedbfd1604d950c10854497d188661e425a589c1763424f981,6000,5822
0022500702,data/tracking/0022500702/ball_tracking.csv,161299,e209e6f292e1bb17b41410bd302212adc3785a1f0725d4f40f3d579fc0a14f04,6000,5547
0022500710,data/tracking/0022500710/ball_tracking.csv,186658,7a1458c8e94d72b8f30220400bd3ce6855ace1b2df6f66df61860027369035fa,8505,1672
0022500712,data/tracking/0022500712/ball_tracking.csv,187891,966032f2bcd0b905b3225b85bb761acff1cb4373a9f12e57e42e61c93bf6f4c6,8220,2583
0022500713,data/tracking/0022500713/ball_tracking.csv,139050,003527d3d66afa3d6893206a85fc67cdd5e776a713641b6db0cf26459fd467fd,6000,2868
0022500715,data/tracking/0022500715/ball_tracking.csv,188284,2c24c98e1b1b02c2e6128aef4251320e0a7989c2f8581275d22bf59ee6cdd6a7,8415,2534
0022500717,data/tracking/0022500717/ball_tracking.csv,194057,3184a4d305dd307fb3d6502498557eb888cf653767950e278f24caa429aec55e,8355,3269
0022500718,data/tracking/0022500718/ball_tracking.csv,143571,b1baa7284b6388240455c89d8a8060ce9029fc3be7ffd49cc099f46d96bd5e54,6000,2637
0022500719,data/tracking/0022500719/ball_tracking.csv,197636,65e28d148c554b352a8a700274fcd00fd832deb9b57e827d01402a9b7852de8e,8385,3457
0022500720,data/tracking/0022500720/ball_tracking.csv,139939,c973e0ca86bd39f2609d89416e22d12b68ac3312b00e56124b3094bdbc60e1ba,6000,2927
0022500721,data/tracking/0022500721/ball_tracking.csv,186745,25f27c21ca7acddfdf3404b983d2f5c757eece7e0f3a285e03131bd51c3a7a19,8370,2027
0022500722,data/tracking/0022500722/ball_tracking.csv,191676,192fddafca9f7a9026034a56f93248f8015fd5e9e67ea3ce49d662c6c9050666,8355,2976
0022500723,data/tracking/0022500723/ball_tracking.csv,201207,661aef990937bfc0a49906d61bbfb26ed6d553e0faf4128c9a1acec69a766bd6,8595,3883
0022500724,data/tracking/0022500724/ball_tracking.csv,189201,338cb216c83c9e757cbbba4295306b8e412069eefbc8ff1a91ab0542766c1ef3,8385,2878
0022500725,data/tracking/0022500725/ball_tracking.csv,129377,33a2c7499005fb053dc386a67fa3238277dad6d55bd0dc45458fb65551caf429,6000,1106
0022500728,data/tracking/0022500728/ball_tracking.csv,327441,ec505c250ea1e39ca4b8f185ffb33769cb77f37da9084f9652152c74ba1a61a7,12000,11774
0022500729,data/tracking/0022500729/ball_tracking.csv,844782,232bee82e4b066ba35ab0af5cfbf2ef6c2f85967aab43b78e9647a7437d9218b,34540,11511
0022500732,data/tracking/0022500732/ball_tracking.csv,930044,5d444770493a5f8eb7b0e9bfdd82dc2d75b5902d10252e259c79c6b3e38a3f83,40305,5117
0022500733,data/tracking/0022500733/ball_tracking.csv,964813,ded1c65dc22549d578b67ef5e39bde492bac35e8c68fedc80a3e099ac86e7a0a,40515,9950
0022500734,data/tracking/0022500734/ball_tracking.csv,1008475,61c2c89a2b8d45e6a2125d11911c144b45472f2c976476e3b27663397ddb23ad,43830,4367
0022500735,data/tracking/0022500735/ball_tracking.csv,198340,ae36168ff789cc162a3fd0d0a3bae5622744ad7ff8345a9b126b9d3d1371743f,8310,4203
0022500736,data/tracking/0022500736/ball_tracking.csv,196437,75e64105a5c6013309f05c964b54885798ee04171d2de5705c80089e4439912c,8400,3815
0022500737,data/tracking/0022500737/ball_tracking.csv,972549,5afd625c9dfbd527cfbded90da845f78f66ca9ebcba5b63d9881084248566f33,42330,4519
0022500737.f298,data/tracking/0022500737.f298/ball_tracking.csv,63,abc2c770a0e9f83d515acc67442519cbd37d56289db2135c7664e8960b2630ed,0,0
0022500738,data/tracking/0022500738/ball_tracking.csv,184168,3de45048a1b58556688e809d700fe128dac46cefc0f36affbb681c1cba90da5f,8325,1800
0022500739,data/tracking/0022500739/ball_tracking.csv,886227,e087afa7068d2db525ec28b2dc180ab3194c5c67ffcc0b47a629d4429ba1c6e3,38355,4698
0022500740,data/tracking/0022500740/ball_tracking.csv,625632,a9cef3d75ed548ff067545cfcf913de345fa23c731a7a429109cfbd378b42a4a,26160,9288
0022500741,data/tracking/0022500741/ball_tracking.csv,190167,3f4bdd66e3c3013f32310c8432f22b40e8dc48957c1c435110187150704d80ad,8370,3079
0022500742,data/tracking/0022500742/ball_tracking.csv,189844,b8597df338d1b4013648cfb418ab9f2518ad47c9fd42f70a2cba09fc5f0d90aa,8220,3267
0022500743,data/tracking/0022500743/ball_tracking.csv,178705,66ca3b04508ea8b148f89c9f9dcbd7eafef7c2122b7bfb9fdaca3c01ad353c93,7710,3640
0022500744,data/tracking/0022500744/ball_tracking.csv,923141,2f7f628eafbcd6a971a74b226d66eb0fae46d30e15a9d9210b3736035e1521ee,39390,6801
0022500745,data/tracking/0022500745/ball_tracking.csv,994791,854631404b3c1d9f3d480769412fb0604afc6e4e40e5c3d700da41b06ab47bd5,41085,11180
0022500746,data/tracking/0022500746/ball_tracking.csv,853190,88f738a07b1274d4ed1115204ce767a41da36b6085d3864cf5e5ef10f3e817ea,36705,6478
0022500747,data/tracking/0022500747/ball_tracking.csv,913649,1efa1939c432f3fceaf74d19d65c1161dd57d17342c806cb8c8fc028433436c1,38775,8191
0022500748,data/tracking/0022500748/ball_tracking.csv,901848,fe1afd8bb7298fcdf6d9cadc889213aeb520a5cc4a232c7114530203d676f7cf,39135,4776
0022500749,data/tracking/0022500749/ball_tracking.csv,914520,78664ac9cdc95c61c8389b6f0f55ca649b42553143fbfc3546b256f3aa5ffb28,38355,10080
0022500750,data/tracking/0022500750/ball_tracking.csv,690303,b399baef7bb30c4d0f23148cff9693288c472e74d836d1f5b8d31a585e7e5a0c,28700,9075
0022500752,data/tracking/0022500752/ball_tracking.csv,955789,4451e9f68724c05281475a58a1a33167adcaefacd91da68932c836926faad1aa,41130,5741
0022500753,data/tracking/0022500753/ball_tracking.csv,855742,a581369377fa43bfd6c5e45d97fa0ac79c1f2273ac8bb8c2be271b17fd11822e,34035,9982
0022500756,data/tracking/0022500756/ball_tracking.csv,984720,f8b01be271fcb0910ef604eb2fcacbeb93702571eff6c7d6353a07591fbb55d7,42630,5724
0022500792,data/tracking/0022500792/ball_tracking.csv,916750,654d35d8dba0b5929f9d2070b1fd5c15545f238d661e772da29d2fe8f96b085e,39285,6706
0022500794,data/tracking/0022500794/ball_tracking.csv,976861,5d1d8b49dac17f9ce6ce4e13630b8994299c41d3228ea4564d96c12bd332bd17,42405,4964
0022500795,data/tracking/0022500795/ball_tracking.csv,920030,c2b8b31bb8adfe086da279095db3e6ab11e6704eae10e0a544c89441fc286b97,38250,10165
0022500796,data/tracking/0022500796/ball_tracking.csv,892956,3f1841a5dd396d61f94017a92a48a0dc5251dcdeb1cb276eefb7d1dcd15bc3ba,38505,5826
0022500797,data/tracking/0022500797/ball_tracking.csv,381577,0b7416a498a8d273554844738df456b0097882f4f6566a8ff423d3a6c2a7b6c8,15120,9985
0022500799,data/tracking/0022500799/ball_tracking.csv,998652,ad692e22fffeb9e0ab4bf2d2fc0d0f539f976a150fc20283bfa98e902df8fa26,43125,6026
0022500800,data/tracking/0022500800/ball_tracking.csv,978948,b073867a580ff6d73183876bbc83fcd16286f670c44c87bec926261866d82ab8,41070,9362
0022500802,data/tracking/0022500802/ball_tracking.csv,876196,a83b739e7b26aef4cd81cff33b87554a5ae24649fd4a410899492f96e6acde20,37485,5994
0022500805,data/tracking/0022500805/ball_tracking.csv,548204,673090f4015b507e8f143eb68c39234333600567b1559bd9df1855ee44c56fa6,22580,9756
0022500807,data/tracking/0022500807/ball_tracking.csv,942418,f8bd8850bf4e82795ebc2dcd5ee62590ee771c60a5c751362f0ea8e839b093f9,40620,5612
0022500809,data/tracking/0022500809/ball_tracking.csv,156540,d1bb10631fd49017cbcb4809fa4c94c3fc564e157494460b44af8fb13eb4ebcd,6000,5037
0022500880,data/tracking/0022500880/ball_tracking.csv,196752,40e2080f6ac3da2a9e6541af4168e44f1ae092cb19a5a204e85243a481b731b1,8340,3803
0022500881,data/tracking/0022500881/ball_tracking.csv,158456,d58e5f9723c369705f12e8d3f6d93a868129594fca0a798f8a8d1480dbe4ce4a,6000,5847
0022500882,data/tracking/0022500882/ball_tracking.csv,215943,693ca216e09593101d63cdf4de2854bf8577093bf46dca2b23c8f482672f9785,8760,5916
0022500891,data/tracking/0022500891/ball_tracking.csv,157324,77a6758a81814fc4f1c4307a4b27bccfb6bfa230455008da898a43a935289503,6000,5843
0022500892,data/tracking/0022500892/ball_tracking.csv,196773,d5259962833a2ecca07d625140cc74f65cf44eabbb222ee6d3417f4ef7bcf5a2,8820,3144
0022500894,data/tracking/0022500894/ball_tracking.csv,153957,f76423d2a66c0fb9db62d3ca1b318b9bdc2ec561f748f62b528bacf278968a77,6000,5687
0022500897,data/tracking/0022500897/ball_tracking.csv,197806,9a29df3c145ef92a8cfbeefd8cfa02604a3ffc48fa7431206506001bf7dddc61,8415,3967
0022500898,data/tracking/0022500898/ball_tracking.csv,144823,b47a4c267bbf8cdadc86533229243b58c7b2ecb19c631c6dd10bc61fa3854999,6000,3977
0022500904,data/tracking/0022500904/ball_tracking.csv,140752,2c4f0ec5041ca52e68c26f7896dab4542c723d3cab55f17e27e5e7caea20b6de,6000,3496
0022500906,data/tracking/0022500906/ball_tracking.csv,170239,6e36bfa8bd2002e97e67af281977700bdb45565365daa1f1be5e92857cc19f83,6000,5317
0022500908,data/tracking/0022500908/ball_tracking.csv,146455,104a1736d085ffe637e5ed0783840cee4a17c22b19ad85313f493f8bd325ec7e,6000,4109
0022500913,data/tracking/0022500913/ball_tracking.csv,184390,cac7fea914b67c7431c5af90cc11cc8099c5bd26cd2c015a0a43970934861111,7650,4759
0022500914,data/tracking/0022500914/ball_tracking.csv,205828,6424e96497d02eea9d6c8836a5dbd30aa088983be9a205677705af9ba05cbff4,8580,4836
0022500915,data/tracking/0022500915/ball_tracking.csv,153968,21ff818b52e90ad7daf4987c5110514f7fb8d7b17fde01a247a3d9345b3927fa,6000,5342
0022500917,data/tracking/0022500917/ball_tracking.csv,159013,005e820671d35edd453c5a33dd4c63ea23b4aa1287f5682fdae1ef64a2d086ae,7080,2434
0022500920,data/tracking/0022500920/ball_tracking.csv,206168,638b13460b6eff654d16b40e036cd15ef51b6a9d6ade719fdf133d149d4811c6,8790,4671
0022500921,data/tracking/0022500921/ball_tracking.csv,210631,1ecc51dc6465180ee7ae19a092692736be9186ce556c249940533dd6a933ec0f,8910,4951
0022500922,data/tracking/0022500922/ball_tracking.csv,151147,173141dd068369ccff1f10513f19f2a160924ac9e8df42f538d23f09f8251215,6000,5169
0022500927,data/tracking/0022500927/ball_tracking.csv,191114,71ea8fbfa58f39845831e5f36d0e0b526770a8aabac825d5261ad7e11678609a,8070,4411
0022500933,data/tracking/0022500933/ball_tracking.csv,198560,a52a36f1ebab68d5b0be8e3fbc6475e4b2b762e7d2b2dc97ca631458e1fae9c9,8190,2415
0022500934,data/tracking/0022500934/ball_tracking.csv,187425,b1810fc1f038a2a4259ee290d296a677f2c7c12da30c30e76578a236783548a5,8550,2040
0022500935,data/tracking/0022500935/ball_tracking.csv,198579,e4bc7f37d57ec09755a06cbdcb23a2986d25a677c69945aa8537679f3b713c9c,8670,3584
0022500937,data/tracking/0022500937/ball_tracking.csv,491927,a054be6e2b89e9edcea389ce90eff1b286074e80d17caedc09daf6ff2850f0b7,20974,7376
0022500938,data/tracking/0022500938/ball_tracking.csv,146779,16f828e1c92bc1288ffe04701edd90d4a692b6fa24604df4f1ab019450010245,6000,4121
0022500939,data/tracking/0022500939/ball_tracking.csv,153466,8227a71fe2f7f45aa7ca108c7a12bad0577e966c1f6d154bf7499104dbe0e648,6000,5298
0022500942,data/tracking/0022500942/ball_tracking.csv,158070,8258ac24e9c5de0f482132539fbfe1fe71866ec9f6118085490b7b52e4b9faa8,6000,5936
0022500943,data/tracking/0022500943/ball_tracking.csv,158669,e46f7c1d115cfdad595fc165f15b1fb2426ff8558d8e81fbb2361da480072fc2,6000,5649
0022500946,data/tracking/0022500946/ball_tracking.csv,184770,d12389f0f910d73d18ac244c62220e5a7fea4e62383a77f73933e6ddffad3231,8280,2464
0022500947,data/tracking/0022500947/ball_tracking.csv,175408,05f43989255e490c05ce0d15a135ab60aa3a090afbf8a82cf720ca6b55d06982,8070,1710
0022500948,data/tracking/0022500948/ball_tracking.csv,204192,e28447efebe67349c729595f46afac0e8b2729486cb20e9b2d0e14abf4b5153c,8490,5004
0022500950,data/tracking/0022500950/ball_tracking.csv,176667,fa1050039c171be2cccefbaa4361215340ab82624e50f3d2fe629cf6df6ef277,8460,600
0022500953,data/tracking/0022500953/ball_tracking.csv,437795,42302567e98930215b0d6a6ed47f104d1706cb7fd46b7b523aaf0f627b206cb1,19069,5354
0022500957,data/tracking/0022500957/ball_tracking.csv,531426,dfce8b24216e45e4f2416bd88435e3f60ef55d75994f6d88c3dbacbbabbd54f6,23068,6441
0022500958,data/tracking/0022500958/ball_tracking.csv,750834,71d2e96e7c9a09b44ce25b59d844f218a441d5b1c15ce86c6e2901d286cce251,28898,9930
0022500960,data/tracking/0022500960/ball_tracking.csv,186594,18ebd8101a4ba62dc36500081eef6503682d6b524dd999a2852014f666c455eb,8370,2602
0022500964,data/tracking/0022500964/ball_tracking.csv,635583,9a392582cbd33ec8f7f2fde58e75673c5ec143f0e81b33b2dfe5e206c668a998,26360,9803
0022500965,data/tracking/0022500965/ball_tracking.csv,396694,79b2e231aa2e8d63f3354e0b5d9558a5efaa6a187be5718f20e030b351f02d38,15240,11989
0022500966.f136,data/tracking/0022500966.f136/ball_tracking.csv,499173,95b3dac4931b1222aeebeafcb533072bfe0b0e96acf8da97f88b20a646d02690,22005,5204
0022500966.f298,data/tracking/0022500966.f298/ball_tracking.csv,941344,6650e0cd772d0088a4f167e455b510f6154573c76a77080e430bd7b25059af71,40036,8113
0022500968,data/tracking/0022500968/ball_tracking.csv,516690,5643fcb58230b6d05eb424e170f1e99f555627146be3a8f398e08e903f421238,23192,3386
0022500991,data/tracking/0022500991/ball_tracking.csv,506972,6e9bf90d271067c4dbf563061ededd29da2bde1f3bd70b59d0779347d7e58bb1,21879,6466
0022500997,data/tracking/0022500997/ball_tracking.csv,495975,298490ecd12ef17a2500a24c3188a8e49bccef89aa354409b4457117ccd1a736,21098,7420
0022500999,data/tracking/0022500999/ball_tracking.csv,325941,9be4a2ad33013fd81568ef96dacd4e6197eef6218c9b468a87ae1c7bebc9053a,12000,10541
0022501010,data/tracking/0022501010/ball_tracking.csv,538746,ea060f3daf158cd9fe0b7cae0abde55d422865f7a593f0f8fc5e5021ea68ec0b,23506,5743
0022501076,data/tracking/0022501076/ball_tracking.csv,86,7b500d6488927fca26b3f06b1082d6a1d93be6926d00834a24e08141ca3ac835,1,1
0022501077,data/tracking/0022501077/ball_tracking.csv,44787,a89d6f08efc9865ffa25949407bd2e4fe133287c47033db791c6e8e14757a564,1761,1573
0022501078,data/tracking/0022501078/ball_tracking.csv,152679,f1057e8ced5f7d4eb938e97d54e4d49ceec6a5744a5818f09d2de4574316f457,6000,5036
0022501080,data/tracking/0022501080/ball_tracking.csv,166084,fc216e92e3a6620f2ddb68cc5be347f17f0a02b37630f44d40e719b416cd0040,6525,5240
0022501082,data/tracking/0022501082/ball_tracking.csv,219276,4f79fd742bfa4a9c9c3154d52aa30e15dbcc0715c917e02a5d51b16944670464,8250,6882
0022501083,data/tracking/0022501083/ball_tracking.csv,149432,3032f1cf1baef0bf493783fb1e461b0f999081b72539771649f78091388ce3e5,6000,4070
0022501084,data/tracking/0022501084/ball_tracking.csv,134997,02921a92690f2d31913649ee3e3f748bf6f49e1a5af368edf4c14c09537a77b7,6000,1670
0022501085,data/tracking/0022501085/ball_tracking.csv,141363,2334e6f3d0cf12bce634eb3c57c37f74a8838e03d77aad44e568dc4f6ed937a7,6000,2969
0022501086,data/tracking/0022501086/ball_tracking.csv,157694,560c076c54931dab719b42850db6ded36588ef5a087b488dcfadc8ad959e6bd6,6000,5882
0022501088,data/tracking/0022501088/ball_tracking.csv,149925,3c50613e5d7a95accef3e0637da0ff92f3493f44a1d140c95ceb91164db42c65,6000,5028
0022501089,data/tracking/0022501089/ball_tracking.csv,136177,03e2c7e12a7383f4e742c3a836397e6221069d45a14369241b12c14615f940c0,6000,2592
0022501091,data/tracking/0022501091/ball_tracking.csv,142935,ca22e06c6dc8dce3d7e7ebd0126ddcd88a04683be7566cd8e292fe8164a1fb14,6000,3262
0022501095,data/tracking/0022501095/ball_tracking.csv,160220,876d892b79a68c6c32ba2d8c3eb15dae13badfc6394ba1c77c3ede0222cceef8,6000,5741
0022501097,data/tracking/0022501097/ball_tracking.csv,159946,9bfbd42ed55bb390859a903ed489bf65c2b67ddcbb087c2a5dcccaf45d97eab5,6000,5336
0022501106,data/tracking/0022501106/ball_tracking.csv,466260,eab751f28b569bd567be606e1334969d70dfbb3f68eaa1b04d780258c57c0402,18796,11137
0022501107,data/tracking/0022501107/ball_tracking.csv,157739,eb282ac217fcf042e7f26fcf62af88ccba1fbf041a9c1fedfde1b6258e6f1dda,6000,5970
0022501111,data/tracking/0022501111/ball_tracking.csv,206450,b8c528f278c0988526164bfb4817e9f9c56d08a1ed987b12885fd9d0a7cb83e0,8670,4839
0022501114,data/tracking/0022501114/ball_tracking.csv,150710,8ffb9a4207bab89dcdcba1c6623661a42a372de4153b94adbb166fef6b9c1b14,6000,4945
0022501115,data/tracking/0022501115/ball_tracking.csv,202255,1cd31c2aeb1ce3e4cb891481603c91cb8d504209f251f969d86b5a7ccb1b9a75,8460,4745
0022501116,data/tracking/0022501116/ball_tracking.csv,181663,410c80cdc954a5735f18040ef3968a7afc798ead389aad00ebfb14d513c0cb98,8550,1095
0022501117,data/tracking/0022501117/ball_tracking.csv,216886,eecd36fef092be10824bbe1d2faaa4c3724709d6bcb497b360620255c1f147da,8602,3887
0022501123,data/tracking/0022501123/ball_tracking.csv,157580,e36bec86dc8aa33eef4ee2108c8a9e22f742b38ccd6c656f10d42a18238063c3,6000,5975
0022501126,data/tracking/0022501126/ball_tracking.csv,197892,bc5830613420154cec71caebf6b73f91d64665047fb52b424ecf36bce2c011f2,8520,3926
0022501130,data/tracking/0022501130/ball_tracking.csv,205822,c7dabcdff172700a8801a5c38de9c3eff6cdca8d51845c6ef948f7b4e289baf8,8610,5110
0022501131,data/tracking/0022501131/ball_tracking.csv,158065,a7dd1fbc89e9469529690b752429361805e863d548eefe8bf412972dfdce2d11,6000,5843
0022501134,data/tracking/0022501134/ball_tracking.csv,156644,b6dee89bf3a6b7febf514d88c7086c2c6496d7832c5fadfeeeb923cdb85f6735,6000,5827
0022501137,data/tracking/0022501137/ball_tracking.csv,192257,1265e3769e0aa481dfdf0d2dc2827c803c6e7a5f35d64c3473460115624ca0ee,8070,4705
0022501140,data/tracking/0022501140/ball_tracking.csv,153567,7d2040eb8036def19156acf77ed1fad0807306298fd73900af524e19d3b0638b,6000,5541
0022501141,data/tracking/0022501141/ball_tracking.csv,159823,6d6f98801d2c07d7fa4f01033532f4faca2dcc9ceb3c98b84af98921a689c684,6000,5994
0022501142,data/tracking/0022501142/ball_tracking.csv,204311,93222ed26b4aefb9110d3e4373218a9a3f7c8ef437e727b7e407251488871726,8730,4229
0022501143,data/tracking/0022501143/ball_tracking.csv,210858,18a07985643f502723fef71776230d9b3571d87b64118d5c326ea36e45381895,8730,5369
0022501146,data/tracking/0022501146/ball_tracking.csv,195022,3b3caff26a3569bd66ffd3fb8c41b34c6a12e73e88eeea23236bb623f4798ace,8460,3590
0022501147,data/tracking/0022501147/ball_tracking.csv,185918,e6bd24b38a45cfaf4a9310e1484dcf8e70505856edfc67df5c8a8b5e989d1192,7305,6000
0022501149,data/tracking/0022501149/ball_tracking.csv,183385,6254849d3ac914c9482411006a91d7a1221818d1655b32d9395d850c94c6cdbf,7972,884
0022501151,data/tracking/0022501151/ball_tracking.csv,194834,ae17731677f94673dcd8cd2e4ff7fd3d388e511f405f0b7a2914bbd5b4300a3a,8520,3389
0022501152,data/tracking/0022501152/ball_tracking.csv,532201,67172f6fa4da86dd6530c0e9f3f48919a87bc927413f2b824119070453ed5e21,21867,11030
0022501154,data/tracking/0022501154/ball_tracking.csv,159422,014a83325fc585fce2875a3286734c4d61e63961a21f96da20874af026feb8fb,6000,5922
0022501155,data/tracking/0022501155/ball_tracking.csv,156450,b6bfe38132f2f3fa72b77d63425220de3024cef74c13b97c78c3d592f667b6d0,6000,5781
0022501156,data/tracking/0022501156/ball_tracking.csv,205886,3267c5592e8d520afc05e8d92ba45eacaebcc43f7a19793eb8e0740ba845242e,8880,4209
0022501158,data/tracking/0022501158/ball_tracking.csv,153555,88806c211f3ddbe8a61b89814f7a3a633fc2cae8ed1c9c477e811854f6d74d15,6000,5444
0022501159,data/tracking/0022501159/ball_tracking.csv,156740,5b0e53e5209244d1c3918f55a2290453656c993cd58f5fcea147a97daf168408,6000,5762
0022501160,data/tracking/0022501160/ball_tracking.csv,153222,73169b8d92d766838b850296734dd150919b92a74024d352baf78d2d27be0e84,6000,5275
0022501161,data/tracking/0022501161/ball_tracking.csv,157430,544949233c87cbdafcfee83407cde4718456d72bf94020d9a4f7a67e28062ff8,6000,4734
0022501163,data/tracking/0022501163/ball_tracking.csv,196874,6bafe68db67f647894a9e2d3bc749fd3dcd0c72ee2079d26704dcad0bfabe72a,8520,4159
0022501164,data/tracking/0022501164/ball_tracking.csv,157192,b0d8e148d3c346d38381b5f73603655abdc2adf47b8dca1680a46470ca5495dd,6000,5885
0022501165,data/tracking/0022501165/ball_tracking.csv,169672,c5c2ce29b87ebd506813831e1b8056ec69726c0620bb12337e93d16762ed9c43,6000,5317
0022501168,data/tracking/0022501168/ball_tracking.csv,158123,b9b74c26601ffd19a1bc3eb264915689111a13d234f7595d32337f2f5faa749e,6000,4223
0022501170,data/tracking/0022501170/ball_tracking.csv,212801,b168eab59e607b94cd4a33c09502c57aa3eaa8935266a71504244475862108ed,8692,3346
0022501171,data/tracking/0022501171/ball_tracking.csv,7630,9ad226c1a6844287f243683dcd1668b4c991741f362f593cfdddcd0134f11c15,300,288
0022501172,data/tracking/0022501172/ball_tracking.csv,169988,43c8f0ac4afbb8c3d6f40ed169df8ad02a9338b5a8b37af7378f7e278818c387,6000,5874
0022501173,data/tracking/0022501173/ball_tracking.csv,134016,cb7264084ac864f04a3c338596a64d1bfb003447b386d941cc1020cac087b735,6000,2154
0022501174,data/tracking/0022501174/ball_tracking.csv,156176,1590d036073d1dd9aad905b2be80d07bca4be0f0e76a6adaea5cfaba6766958e,6000,5806
0022501180,data/tracking/0022501180/ball_tracking.csv,197695,69f993fb359908e020e04fa443178172534907e480fce6a8c1e87d44de17234a,8610,3693
0022501183,data/tracking/0022501183/ball_tracking.csv,163974,cfaed03d50acc18b6dd3702cc274dbc888a21d5175267edfa4f393ad69d1caa9,6000,4390
0022501184,data/tracking/0022501184/ball_tracking.csv,158710,fecc5763e832878f51cf91a788393acf54944a101c275194dd9b2ef35a7a78f9,6000,3418
0022501185,data/tracking/0022501185/ball_tracking.csv,159583,8bb8d0a56da99aae0e79c9408ce15758b0d65b94c5270806d2dd139225ba41d5,6000,5969
0022501186,data/tracking/0022501186/ball_tracking.csv,147483,2f1d38b9949a80b964ef0dc5d55d048fd2e634daaf02fa6bc41fe69e5d39d046,6000,4555
0022501190,data/tracking/0022501190/ball_tracking.csv,318374,160c610fba4f1f905f0add9c458fb40c201e4f10decb8547f1af296b8c4c0449,12000,11274
0022501196,data/tracking/0022501196/ball_tracking.csv,563222,867a3d26b15dd03cba53f29734628ffd3b7f4a76fee1a53efedb1720bb739223,21165,10169
0022501197,data/tracking/0022501197/ball_tracking.csv,188296,a7651c1d0e6948da12240f0cd486a2a99650d54d9300da9ce686665627112bd4,8670,1802
0022501198,data/tracking/0022501198/ball_tracking.csv,25013,cdee008d49d30b75e0a4943cb7bdc55b4204f6dddee8c6d086a7e57f896deb89,1215,378
0022501199,data/tracking/0022501199/ball_tracking.csv,212553,76f83f503f9e2e8f48c6f0963937c2d7d49a52ce6803e38089ae737aa9172269,8392,3037
lanetest2,data/tracking/lanetest2/ball_tracking.csv,92,76746b56ce19b3d079c66a7817e647097780dd337fa75a9dcf8073781cebf9bb,1,1
test_knicks,data/tracking/test_knicks/ball_tracking.csv,166753,878b01b05692b5ed52e5cf14740b0edb694dd2483c43a076177c9eab47bc96a0,6000,5481
wnba_02,data/tracking/wnba_02/ball_tracking.csv,23410,79537a95f1d8ca4f0f609b27e07c19aa1f1d66e6bdfb3926558e942d273b8510,1000,803
