file,line,pattern,readers_row_id
scripts/platformkit/tracking_schema.py,269,CLS,R86
scripts/platformkit/venue_history/espn_tipoff_backfill.py,114,CLS,R285
scripts/platformkit/venue_history/espn_tipoff_backfill.py,136,CLS,R285
scripts/platformkit/venue_history/nba_close_corpus.py,85,CLS,R286
scripts/platformkit/venue_history/nba_close_corpus.py,90,CLS,R286
scripts/platformkit/venue_history/nba_close_corpus.py,102,CLS,R286
scripts/platformkit/venue_history/nba_close_corpus.py,134,CLS,R286
scripts/platformkit/venue_history/nba_close_corpus.py,152,CLS,R286
scripts/predict_slate.py,74,CLS,R141
scripts/predict_slate.py,75,CLS,R141
scripts/predict_slate.py,85,CLS,R141
scripts/predict_slate.py,86,CLS,R141
scripts/predict_slate.py,89,CLS,R141
scripts/process_game.py,78,BALL_COL,R27
scripts/reenrich_with_runlog.py,6,BALL_COL,R156
scripts/reprocess_failed_games.py,81,BALL_COL,R157
scripts/research_harness/belief_store.py,109,CLS,R287
scripts/research_harness/belief_store.py,110,CLS,R287
scripts/research_harness/belief_store.py,245,CLS,R287
scripts/research_harness/belief_store.py,249,CLS,R287
scripts/research_harness/belief_store.py,251,CLS,R287
scripts/research_harness/research_ledger.py,77,CLS,R288
scripts/research_harness/research_ledger.py,78,CLS,R288
scripts/research_harness/self_forecast.py,54,CLS,R289
scripts/research_harness/self_forecast.py,55,CLS,R289
scripts/run_clip.py,25,BALL_COL,R25
scripts/run_clip.py,409,BALL_COL,R25
scripts/run_clip.py,754,BALL_COL,R25
scripts/run_data_collection.py,30,BALL_COL,R26
scripts/run_data_collection.py,216,BALL_COL,R26
scripts/run_data_collection.py,259,BALL_COL,R26
scripts/run_phase_g.py,328,BALL_COL,R11
scripts/run_phase_g.py,343,BALL_COL,R11
scripts/run_phase_g.py,441,BALL_COL,R11
scripts/run_phase_g.py,555,BALL_COL,R12
scripts/run_phase_g.py,557,BALL_COL,R12
scripts/run_phase_g.py,616,BALL_COL,R12
scripts/run_season_queue.py,236,BALL_COL,R13
scripts/system_status.py,510,CLS,R142
scripts/team_system/board_render.py,127,CLS,R143
scripts/team_system/board_render.py,134,CLS,R143
scripts/team_system/board_render.py,147,CLS,R143
scripts/team_system/board_render.py,154,CLS,R143
scripts/team_system/board_render.py,183,CLS,R143
scripts/team_system/board_render.py,187,CLS,R143
scripts/team_system/board_render.py,321,CLS,R143
scripts/team_system/board_render.py,329,CLS,R143
scripts/test_intelligence_betting_v3.py,743,CLS,R144
scripts/test_intelligence_betting_v3.py,745,CLS,R144
scripts/test_intelligence_betting_v3.py,747,CLS,R144
scripts/test_intelligence_betting_v3.py,749,CLS,R144
scripts/test_intelligence_betting_v3.py,751,CLS,R144
scripts/test_intelligence_betting_v3.py,752,CLS,R144
scripts/test_intelligence_betting_v3.py,753,CLS,R144
scripts/test_intelligence_betting_v3.py,755,CLS,R144
scripts/test_intelligence_betting_v3.py,825,CLS,R144
scripts/test_intelligence_betting_v3.py,826,CLS,R144
scripts/test_intelligence_betting_v3.py,1031,CLS,R144
scripts/test_intelligence_betting_v3.py,1032,CLS,R144
scripts/test_intelligence_betting_v4.py,986,CLS,R145
scripts/test_intelligence_betting_v4.py,988,CLS,R145
scripts/test_intelligence_betting_v4.py,990,CLS,R145
scripts/test_intelligence_betting_v4.py,992,CLS,R145
scripts/test_intelligence_betting_v4.py,994,CLS,R145
scripts/test_intelligence_betting_v4.py,996,CLS,R145
scripts/test_intelligence_betting_v4.py,997,CLS,R145
scripts/test_intelligence_betting_v4.py,998,CLS,R145
scripts/test_intelligence_betting_v4.py,1000,CLS,R145
scripts/test_intelligence_betting_v4.py,1125,CLS,R145
scripts/test_intelligence_betting_v4.py,1126,CLS,R145
scripts/test_intelligence_betting_v4.py,1357,CLS,R145
scripts/test_intelligence_betting_v4.py,1358,CLS,R145
scripts/validate/check_metrics.py,17,BALL_COL,R33
scripts/validate/check_metrics.py,18,BALL_COL,R33
scripts/validate_game.py,524,BALL_COL,R14
scripts/validate_games.py,85,BALL_COL,R15
scripts/validate_games.py,88,BALL_COL,R15
src/analytics/defensive_scheme.py,51,BALL_QUOTED,R34
src/analytics/micro_timing.py,49,BALL_QUOTED,R35
src/analytics/play_recognition.py,92,BALL_QUOTED,R36
src/analytics/rebound_positioning.py,49,BALL_QUOTED,R37
src/analytics/space_control.py,60,BALL_QUOTED,R38
src/analytics/space_control.py,66,BALL_QUOTED,R38
src/calibration/cohort_calibrator.py,264,CLS,R290
src/calibration/cohort_calibrator.py,270,CLS,R290
src/data/beat_reporter_monitor.py,247,CLS,R122
src/data/beat_reporter_monitor.py,248,CLS,R122
src/data/beat_reporter_monitor.py,251,CLS,R122
src/data/nba_enricher.py,1065,BALL_COL,R1
src/data/nba_enricher.py,1067,BALL_COL,R1
src/data/nba_enricher.py,1073,BALL_COL,R1
src/data/nba_enricher.py,1075,BALL_COL,R1
src/data/nba_enricher.py,1101,BALL_COL,R2
src/data/nba_enricher.py,1106,BALL_COL,R2
src/data/nba_enricher.py,1138,BALL_COL,R3
src/data/nba_enricher.py,1151,BALL_COL,R3
src/data/nba_enricher.py,1219,BALL_COL,R3
src/data/nba_enricher.py,1227,BALL_COL,R3
src/data/nba_enricher.py,1305,BALL_COL,R3
src/detection/tools/classes.py,1,BALL_QUOTED,R97
src/features/feature_engineering.py,79,BALL_COL,R29
src/fusion/source_registry.py,93,CLS,R291
src/fusion/source_registry.py,94,CLS,R291
src/fusion/source_registry.py,102,CLS,R291
src/fusion/source_registry.py,106,CLS,R291
src/fusion/source_registry.py,109,CLS,R291
src/fusion/source_registry.py,110,CLS,R291
src/fusion/spatial_prior.py,179,CLS,R292
src/fusion/spatial_prior.py,181,CLS,R292
src/ingame/continuous_projection.py,425,CLS,R293
src/ingame/continuous_projection.py,431,CLS,R293
src/ingame/continuous_projection.py,660,CLS,R293
src/ingame/continuous_projection.py,668,CLS,R293
src/ingame/game_state.py,256,CLS,R294
src/ingame/game_state.py,345,CLS,R294
src/ingame/per_second_projector.py,172,CLS,R123
src/ingame/per_second_projector.py,239,CLS,R123
src/ingame/per_second_projector.py,248,CLS,R123
src/ingame/per_second_projector.py,268,CLS,R123
src/ingame/per_second_projector.py,629,CLS,R123
src/ingame/per_second_projector.py,656,CLS,R123
src/ingest/quality.py,26,BALL_COL,R4
src/ingest/quality.py,116,BALL_QUOTED,R4
src/ingest/quality.py,121,BALL_QUOTED,R4
src/ingest/sources.py,55,CLS,R295
src/ingest/sources.py,56,CLS,R295
src/ingest/sources.py,57,CLS,R295
src/ingest/sources.py,58,CLS,R295
src/loop/orchestrator.py,217,CLS,R124
src/loop/orchestrator.py,219,CLS,R124
src/loop/orchestrator.py,232,CLS,R124
src/loop/orchestrator.py,233,CLS,R124
src/loop/orchestrator.py,238,CLS,R124
src/loop/orchestrator.py,431,CLS,R124
src/loop/orchestrator.py,433,CLS,R124
src/loop/orchestrator.py,435,CLS,R124
src/loop/store.py,85,CLS,R296
src/loop/store.py,86,CLS,R296
src/models/bridge_model.py,223,CLS,R297
src/pipeline/unified_pipeline.py,563,BALL_QUOTED,R96
src/pipeline/unified_pipeline.py,1561,BALL_COL,R96
src/pipeline/unified_pipeline.py,1829,BALL_COL,R96
src/pipeline/unified_pipeline.py,1837,BALL_COL,R96
src/pipeline/unified_pipeline.py,1838,BALL_COL,R96
src/pipeline/unified_pipeline.py,1841,BALL_COL,R96
src/pipeline/unified_pipeline.py,1985,BALL_COL,R96
src/pipeline/unified_pipeline.py,1986,BALL_COL,R96
src/pipeline/unified_pipeline.py,1991,BALL_COL,R96
src/pipeline/unified_pipeline.py,2727,BALL_COL,R96
src/pipeline/unified_pipeline.py,2728,BALL_COL,R96
src/pipeline/unified_pipeline.py,3064,BALL_QUOTED,R96
src/pipeline/unified_pipeline.py,3075,BALL_QUOTED,R96
src/pipeline/unified_pipeline.py,3969,BALL_COL,R96
src/pipeline/unified_pipeline.py,4030,BALL_COL,R96
src/pipeline/unified_pipeline.py,4031,BALL_COL,R96
src/prediction/blowout_residual.py,360,CLS,R298
src/prediction/blowout_residual.py,370,CLS,R298
src/prediction/center_blk_residual.py,260,CLS,R299
src/prediction/center_blk_residual.py,269,CLS,R299
src/prediction/conformal_props.py,99,CLS,R300
src/prediction/conformal_props.py,102,CLS,R300
src/prediction/heat_check_residual.py,308,CLS,R301
src/prediction/heat_check_residual.py,318,CLS,R301
src/prediction/heat_check_shrinkage_residual.py,288,CLS,R302
src/prediction/heat_check_shrinkage_residual.py,297,CLS,R302
src/prediction/live_models.py,323,CLS,R125
src/prediction/live_models.py,325,CLS,R125
src/prediction/live_models.py,326,CLS,R125
src/prediction/minute_trajectory.py,266,CLS,R303
src/prediction/minute_trajectory.py,278,CLS,R303
src/prediction/minute_trajectory_foul_residual.py,335,CLS,R304
src/prediction/minute_trajectory_foul_residual.py,347,CLS,R304
src/prediction/multitask_mlp_live.py,397,CLS,R305
src/prediction/multitask_mlp_live.py,405,CLS,R305
src/prediction/nlp_models.py,141,CLS,R126
src/prediction/nlp_models.py,142,CLS,R126
src/prediction/nlp_models.py,144,CLS,R126
src/prediction/nlp_models.py,146,CLS,R126
src/prediction/period_specific_heads.py,238,CLS,R306
src/prediction/period_specific_heads.py,248,CLS,R306
src/prediction/prop_pergame.py,4972,CLS,R127
src/prediction/prop_pergame.py,4973,CLS,R127
src/prediction/prop_pergame.py,4975,CLS,R127
src/prediction/quantile_props.py,136,CLS,R307
src/prediction/quantile_props.py,140,CLS,R307
src/prediction/segment_calibrator.py,121,CLS,R308
src/prediction/segment_calibrator.py,127,CLS,R308
src/prediction/shot_quality.py,179,CLS,R309
src/prediction/shot_quality.py,180,CLS,R309
src/prediction/tier4_models.py,446,CLS,R128
src/prediction/tier4_models.py,447,CLS,R128
src/prediction/tier4_models.py,451,CLS,R128
src/prediction/tier4_models.py,452,CLS,R128
src/prediction/tier5_models.py,292,CLS,R129
src/prediction/tier5_models.py,293,CLS,R129
src/prediction/tier5_models.py,297,CLS,R129
src/prediction/tier5_models.py,298,CLS,R129
src/sim/basketball_sim.py,95,CLS,R46
src/sim/basketball_sim.py,159,CLS,R46
src/sim/possession_model.py,623,CLS,R310
src/sim/possession_model.py,627,CLS,R310
src/tracking/ball_detect_track.py,138,BALL_QUOTED,R95
src/tracking/ball_detect_track.py,215,BALL_COL,R95
src/tracking/ball_detect_track.py,364,CLS,R95
src/tracking/ball_detect_track.py,796,BALL_COL,R95
src/tracking/ball_detect_track.py,798,BALL_COL,R95
src/tracking/ball_detect_track.py,812,BALL_COL,R95
src/tracking/jersey_ocr.py,181,CLS,R130
src/tracking/scoreboard_ocr.py,319,CLS,R131
