game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
0022400689,22,17058,284.584,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,51.0,0.015,0.0,199,495,,4.0,0.0,,108.0,0,-87.16602356074837,1,353.2,1,catch_and_shoot
0022400689,23,17778,296.596,2,HOU#?,HOU,2983,1087,0.8763,0.6353,paint,52.0,0.0153,0.0,210,79,,4.0,0.32846206888852414,,451.1,0,74.78835688648947,1,354.0,0,catch_and_shoot
0022400689,24,36102,602.302,2,HOU#?,HOU,2983,1087,0.8763,0.6353,paint,67.0,0.0197,0.0,210,171,,4.0,0.0,,451.1,0,-88.43538830190957,1,354.0,1,catch_and_shoot
0022400689,25,36888,615.415,6,HOU#?,BKN,3035,1088,0.8916,0.6359,paint,46.1,0.0135,0.0,211,10,,4.0,0.11443265801495942,,352.1,0,-13.03804175974119,1,317.2,0,catch_and_shoot
0022400689,26,38034,634.534,9,HOU#?,BKN,2984,1091,0.8766,0.6376,paint,4.0,0.0012,0.0,213,50,,24.0,0.0,,234.1,0,86.7223535537916,1,355.9,0,catch_and_shoot
0022400689,27,38868,648.448,4,HOU#?,HOU,3081,1085,0.9051,0.6341,paint,46.1,0.0135,0.0,214,78,,24.0,0.0,,300.2,0,-36.135242403157314,1,285.5,0,catch_and_shoot
0022400689,28,39390,657.157,2,HOU#?,HOU,2983,1087,0.8763,0.6353,paint,67.0,0.0197,0.0,216,23,,24.0,0.0,,451.1,0,-86.928608335169,1,354.0,0,catch_and_shoot
0022400689,29,40806,680.78,7,Aaron Holiday,BKN,2990,1088,0.8784,0.6359,paint,7.1,0.0021,0.0,218,174,,24.0,0.04399712356123195,,36.0,0,-60.70845475555749,1,349.4,0,catch_and_shoot
0022400689,30,41730,696.196,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,51.0,0.015,0.0,219,142,,24.0,0.16322313779796468,,108.0,0,-87.43270180450972,1,353.2,0,catch_and_shoot
0022400689,31,42474,708.608,2,HOU#?,HOU,2983,1087,0.8763,0.6353,paint,7.1,0.0021,0.0,221,36,,24.0,0.0,,451.1,0,-86.83603330291604,1,354.0,0,catch_and_shoot
0022400689,32,43662,728.428,6,HOU#?,BKN,3035,1088,0.8916,0.6359,paint,51.0,0.015,0.0,277,0,,24.0,0.0,,352.1,0,-88.26295895906094,1,317.2,0,catch_and_shoot
0022400689,33,44286,738.838,7,Aaron Holiday,BKN,2990,1088,0.8784,0.6359,paint,7.1,0.0021,0.0,285,82,,24.0,0.0,,36.0,0,-88.8700187549313,1,349.4,0,catch_and_shoot
