draw_kind,section_id,sealed_start_frame,sealed_end_frame_exclusive,frame,player_id,position_source,source_branch,matched_event_id,matched_event_valid,repeated_coordinate,x_position,y_position,bbox_x1,bbox_y1,bbox_x2,bbox_y2,target_weight,mask_reason
720p60,Ge4uewCFUFQ_s2382,,,4225,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,399.0,139.0,536.0,371.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4225,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1006,1133,565.43445,172.79291,758.23193,665.241,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4225,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,498,907,292.65955,208.85185,453.89032,433.698,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4225,4,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,75,728,463.0695,74.507,609.0166,531.8175,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4231,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1056,1154,577.80145,172.47464,770.59894,664.9227,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4231,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,555,929,291.34564,229.03795,452.57642,453.8841,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4231,4,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,6,700,482.42557,78.96541,628.3727,536.27594,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4237,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1140,1189,590.16846,172.15637,782.96594,664.6045,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4237,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,650,966,290.03174,249.22404,451.2625,474.0702,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4243,2,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4243_180_633_663_819,1,0,1383,1291,633.0,180.0,819.0,663.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4243,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,1184,1159,452.7291,127.29885,587.5291,363.41312,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4243,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,839,1038,288.71783,269.41016,449.9486,494.2563,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4249,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1622,1391,650.2567,179.11057,838.1448,664.73486,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4249,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,471.395,121.11874,606.195,357.233,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4249,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,839,1038,287.40393,289.59625,448.6347,514.4424,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4255,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1699,1423,669.34045,179.64545,857.2285,665.2698,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4255,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,490.06088,114.93862,624.8609,351.0529,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4261,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1812,1470,688.4242,180.18033,876.31226,665.8047,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4261,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,508.72678,108.75851,643.5268,344.87277,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4267,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4267_266_317_667_630,1,0,335,853,317.0,266.0,630.0,667.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4267,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,1903,1508,707.50793,180.71521,895.396,666.33954,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4267,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,527.39264,102.57839,662.1927,338.69266,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4273,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4273_274_336_666_649,1,0,383,873,336.0,274.0,649.0,666.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4273,2,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4273_199_718_666_927,1,0,2140,1606,718.0,199.0,927.0,666.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4273,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,487.0,168.0,644.0,368.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4279,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4279_275_341_666_665,1,0,412,885,341.0,275.0,665.0,666.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4279,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,509.0,172.0,661.0,370.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4279,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,2231,1644,739.9713,198.99368,943.9712,670.40466,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4285,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4285_281_337_661_677,1,0,429,893,337.0,281.0,677.0,661.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4285,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,519.7385,173.7897,671.83093,376.0757,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4285,2,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,2356,1696,759.4807,201.35684,963.4806,672.7678,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4291,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4291_288_340_666_692,1,0,447,900,340.0,288.0,692.0,666.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4291,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,6,700,-15.0,124.0,105.0,317.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4291,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,532.72455,177.65762,684.81696,379.94363,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4297,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4297_289_358_662_700,1,0,492,919,358.0,289.0,700.0,662.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4297,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4297_246_289_498_478,1,0,638,959,289.0,246.0,478.0,498.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4297,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-15.0,133.0,115.0,320.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4297,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,545.7106,181.52554,697.803,383.81155,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4303,3,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,594,941,291.0,252.0,491.0,498.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4303,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-12.472195,135.25076,116.65823,322.7725,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4303,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,558.6966,185.39346,710.789,387.67947,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4309,3,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,611,945,307.0,254.0,498.0,511.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4309,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-10.146614,138.04144,118.98382,325.5632,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4309,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,571.6826,189.26138,723.775,391.5474,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4315,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,492,919,749.0,118.0,831.0,259.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4315,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,698,972,314.90863,259.5732,508.0901,512.61206,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4315,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-7.8210335,140.83215,121.3094,328.35388,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4321,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,492,919,716.1283,31.528732,930.948,288.44562,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4321,3,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,656,951,324.54846,264.221,517.72986,517.2599,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4321,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-5.495453,143.62283,123.63498,331.1446,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4327,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,492,919,808.08704,-70.21234,1022.9066,186.70453,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4327,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-3.1698723,146.41354,125.960556,333.93527,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4333,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,492,919,900.04565,-171.95341,1114.8654,84.963455,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4333,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,-0.8442917,149.20422,128.28613,336.72598,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4339,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,1.4812927,151.99493,130.61172,339.51666,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4345,3,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,656,951,363.10767,282.8122,556.28906,535.8511,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4345,4,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,6,700,3.8068771,154.78561,132.93732,342.30737,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4357,3,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,0,0,352,841,382.38727,292.1078,575.56866,545.14667,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4363,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,2356,1696,515.0,121.0,606.0,286.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4369,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,528.0,123.0,606.0,289.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4369,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,1184,1159,235.0,516.0,420.0,674.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4375,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,249.0,521.0,436.0,674.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4381,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,268.0,524.0,451.0,675.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4387,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,108,751,646.0,115.0,752.0,294.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4393,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,1184,1159,299.0,524.0,478.0,674.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4399,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,121,756,641.0,119.0,731.0,287.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4399,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,167.0,89.0,266.0,253.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4405,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,461,896,234.0,91.0,306.0,257.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4405,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,129,759,628.0,124.0,710.0,294.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4411,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,504,914,184.0,96.0,278.0,263.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4411,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,127,758,625.0,120.0,719.0,294.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4417,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,130,760,610.0,123.0,729.0,292.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4417,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,537,927,168.63094,98.3458,260.7179,265.25885,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4417,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,2356,1696,-39.62576,65.751724,50.67709,226.93587,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4423,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,131,760,614.0,140.0,714.0,296.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4423,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,560,937,150.4914,100.90394,242.57834,267.817,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4429,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,147,767,623.0,119.0,697.0,271.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4429,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,585,947,132.35185,103.462074,224.4388,270.37512,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4435,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,140,764,624.0,118.0,694.0,287.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4435,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,610,957,114.21231,106.02021,206.29926,272.93326,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4441,3,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,500,912,206.0,107.0,275.0,270.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4441,4,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4441_125_598_304_675,1,0,147,767,598.0,125.0,675.0,304.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4441,1,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,637,968,96.07277,108.57835,188.15971,275.4914,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4447,4,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4447_129_607_300_675,1,0,146,766,607.0,129.0,675.0,300.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4447,3,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,551,933,167.92145,103.05951,243.32483,269.55334,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4453,4,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,0,1,146,766,598.0,132.0,686.0,299.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4453,3,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,708,998,34.17013,94.62842,109.57352,261.12225,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4459,4,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,140,764,596.483,134.17558,677.0031,303.2116,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4465,4,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,141,764,593.6099,136.82098,674.13007,305.85703,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4471,4,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,142,764,590.7369,139.46638,671.257,308.50244,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4477,4,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,141,764,587.86383,142.11179,668.384,311.14783,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4483,4,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,4483_141_623_297_708,1,0,130,760,623.0,141.0,708.0,297.0,1,CANDIDATE_ONLY
720p60,Ge4uewCFUFQ_s2382,,,4489,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,2356,1696,309.0,112.0,403.0,288.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4489,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,1184,1159,651.0,118.0,747.0,371.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4495,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,306.0,112.0,409.0,293.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4495,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,653.0,212.0,753.0,371.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4501,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,308.0,114.0,412.0,295.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4501,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,643.0,209.0,755.0,374.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4507,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,310.0,113.0,411.0,296.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4507,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,644.153,219.08604,751.03595,384.98694,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4513,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,316.0,114.0,412.0,298.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4513,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1184,1159,642.1329,227.49156,749.0158,393.39246,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4519,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,320.0,117.0,415.0,298.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4519,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,117,755,647.0,131.0,731.0,290.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4525,2,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,2356,1696,325.0,118.0,420.0,298.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
720p60,Ge4uewCFUFQ_s2382,,,4525,5,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,1184,1159,635.0,233.0,746.0,409.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
