draw_kind,draw_order,section_id,source_path,source_bytes,source_sha256,start_frame,frames,window_start_s,argv,returncode,seconds,vram_free_mib_before,weight_digest,tree_sha256_digest,log_sha256,outputs_present,status
720p60,20,KZK9rv9TnGE_s1474,/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s1474.mp4,56938793,4c74ce17817b717b4daa4b06b745f47b1c3ac745799a586c20bf074168caf7d1,4873,600,81.303194,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s1474.mp4 --game-id=KZK9rv9TnGE_s1474 --no-show --frames 600 --start-frame 4873 --data-dir=/workspace/g402_scratch/out/KZK9rv9TnGE_s1474,0,62.28,13995,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,da3fa593f9ae90eb98a9e060d8fe44f26ec01d28f4d4a65cdbc584d6096b3ee9,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,21,KZK9rv9TnGE_s4242,/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s4242.mp4,57308946,89f5a7ef57147b8f06215865b7c502a0334f39dd7e52519815af4b407d3f1060,5105,600,85.174065,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s4242.mp4 --game-id=KZK9rv9TnGE_s4242 --no-show --frames 600 --start-frame 5105 --data-dir=/workspace/g402_scratch/out/KZK9rv9TnGE_s4242,0,68.39,16699,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,6cd82d20a1c6d146013d9de5e64017468e2f49894c93f1c59874078d11ef15c3,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,22,KZK9rv9TnGE_s90,/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s90.mp4,57656755,b66f1198f2b4c2e10e6c195e15717ef045775ad12d35aa5d582997f5298debdd,5337,600,89.047097,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s90.mp4 --game-id=KZK9rv9TnGE_s90 --no-show --frames 600 --start-frame 5337 --data-dir=/workspace/g402_scratch/out/KZK9rv9TnGE_s90,0,67.78,16881,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,f38590e820081f9753dae707264bb2ddbdfba0eb925f0c0c68f2caff0f9ef856,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,23,dAy3tnlu3EQ_s4326,/workspace/data/footage_corpus/ncaa_basketball__dAy3tnlu3EQ_s4326.mp4,56393316,4b29aa56d687868bea366ecde8382fff8eac24f2dce52041ef01edca2ccb92ea,5570,600,92.930323,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__dAy3tnlu3EQ_s4326.mp4 --game-id=dAy3tnlu3EQ_s4326 --no-show --frames 600 --start-frame 5570 --data-dir=/workspace/g402_scratch/out/dAy3tnlu3EQ_s4326,0,64.49,7083,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,217a6f3ab40115d231f906470f357d8a3e2674052c830dbca471af0d3980e5a1,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,24,qTXrSRHHR2M_s2262,/workspace/data/footage_corpus/ncaa_basketball__qTXrSRHHR2M_s2262.mp4,56808008,7f076a1a4b3935c5912f35f831aada9b130f176f40736535837f96917162894b,5803,600,96.805645,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__qTXrSRHHR2M_s2262.mp4 --game-id=qTXrSRHHR2M_s2262 --no-show --frames 600 --start-frame 5803 --data-dir=/workspace/g402_scratch/out/qTXrSRHHR2M_s2262,0,65.85,6679,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,467f04770a45f4f5a069d0bfe66403ac9d4b4556795d1d0834fdf5630f6385e2,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,25,qTXrSRHHR2M_s4434,/workspace/data/footage_corpus/ncaa_basketball__qTXrSRHHR2M_s4434.mp4,57333697,1b93f3a24ea0835ab220f08bae0c87baecaecc51db43b6150ab83ee7597dcb22,6034,600,100.667806,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__qTXrSRHHR2M_s4434.mp4 --game-id=qTXrSRHHR2M_s4434 --no-show --frames 600 --start-frame 6034 --data-dir=/workspace/g402_scratch/out/qTXrSRHHR2M_s4434,0,69.75,3795,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,cda7c147f9eaf9fb7d2933bf9c5e35cef3c787e7eaca68a7ee30387a8308ff19,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,26,s-0Y7aLxXgM_s1275,/workspace/data/footage_corpus/ncaa_basketball__s-0Y7aLxXgM_s1275.mp4,55405416,f237a5cb4ab3e88218e632df9961a586bff4d955d7721926152028501a271b84,6266,600,104.533548,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__s-0Y7aLxXgM_s1275.mp4 --game-id=s-0Y7aLxXgM_s1275 --no-show --frames 600 --start-frame 6266 --data-dir=/workspace/g402_scratch/out/s-0Y7aLxXgM_s1275,0,70.35,11059,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,f08bf76faaf2789cf69e928209935bef32aa07602f3ac4066f166a5f28aa9d15,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,27,J8pMOFvFlsU_s1384,/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s1384.mp4,42176869,4c1d058692f70800de83c62d500663c409836f17583b63eee686417819291104,3253,300,108.416903,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s1384.mp4 --game-id=J8pMOFvFlsU_s1384 --no-show --frames 300 --start-frame 3253 --data-dir=/workspace/g402_scratch/out/J8pMOFvFlsU_s1384,0,77.89,14189,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,8b69031c7bfcfc3910173ae25d886f55b7b5c3f556deda326adb8e301e2cce88,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,27,s-0Y7aLxXgM_s4830,/workspace/data/footage_corpus/ncaa_basketball__s-0Y7aLxXgM_s4830.mp4,54805277,57712e03d9af9728fa4927f3e8d2ade44d855fb2abc719e86d8c64d4c883d0b2,6499,600,108.421419,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/ncaa_basketball__s-0Y7aLxXgM_s4830.mp4 --game-id=s-0Y7aLxXgM_s4830 --no-show --frames 600 --start-frame 6499 --data-dir=/workspace/g402_scratch/out/s-0Y7aLxXgM_s4830,0,66.42,16029,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,b001c7afb2753a97bcc0b05cfbf575ec67a67ba048c76e3fc325d131186a4ae6,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,28,J8pMOFvFlsU_s3972,/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s3972.mp4,44234735,3de8f9f051dcc218266201eb853db4a06f52025bdd70cadd3e6532e1d1b422f2,3370,300,112.320742,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s3972.mp4 --game-id=J8pMOFvFlsU_s3972 --no-show --frames 300 --start-frame 3370 --data-dir=/workspace/g402_scratch/out/J8pMOFvFlsU_s3972,0,71.3,14275,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,1ae1b68652725c48b38fb7752876a277363184c67c940e2c0aaa657c969cd187,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,28,xv0WyG7_99c_s1200,/workspace/data/footage_corpus/wnba__xv0WyG7_99c_s1200.mp4,54435376,19161e47d3317d67f754340c00c03406830879b772e2d41c2fc00913dc894b53,6731,600,112.300161,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/wnba__xv0WyG7_99c_s1200.mp4 --game-id=xv0WyG7_99c_s1200 --no-show --frames 600 --start-frame 6731 --data-dir=/workspace/g402_scratch/out/xv0WyG7_99c_s1200,0,63.61,11719,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,2465c1060610e2a27126e081121c775f86d6eaf38d73c963d7948436961e4d7b,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,29,J8pMOFvFlsU_s90,/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s90.mp4,44642137,59c10e316187abf81295f6d2c8310d6cfc9991b588f007aa59d9e8f2c29b4450,3486,300,116.193871,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/wnba__J8pMOFvFlsU_s90.mp4 --game-id=J8pMOFvFlsU_s90 --no-show --frames 300 --start-frame 3486 --data-dir=/workspace/g402_scratch/out/J8pMOFvFlsU_s90,0,78.59,10465,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,19788b5588f43a42d7513a1a2ae3f8d7b3f7f31f46ced6bda487c00a38736ff1,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,29,xv0WyG7_99c_s4530,/workspace/data/footage_corpus/wnba__xv0WyG7_99c_s4530.mp4,52154279,5398cdc3ed36f2123eef01738d010d8234294e1e15d7bb3246a245054929b45c,6963,600,116.166774,/usr/bin/python3 scripts/run_clip.py --video=/workspace/data/footage_corpus/wnba__xv0WyG7_99c_s4530.mp4 --game-id=xv0WyG7_99c_s4530 --no-show --frames 600 --start-frame 6963 --data-dir=/workspace/g402_scratch/out/xv0WyG7_99c_s4530,0,65.3,21869,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,55c934323b7f5a415d70a335ad53d5ab014c5050cf2a038aab8220953a218ebf,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,12,6rQ2sV4upfc_s1509,/workspace/g402_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s1509.mp4,50953115,d10e7b95e85fbad71589d18da9098e31dfa312df913c1b701396038528056c0a,3018,600,50.351935,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s1509.mp4 --game-id=6rQ2sV4upfc_s1509 --no-show --frames 600 --start-frame 3018 --data-dir=/workspace/g402_scratch/out/6rQ2sV4upfc_s1509,0,65.54,23699,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,6a9a1cd382cb7306cbcf30e8ead32911d9cfd94813691402af986f580d3a94ac,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,13,6rQ2sV4upfc_s90,/workspace/g402_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s90.mp4,54041007,8cf60bd1df8a9b74c7126efcf14219fd356040e62923f4f07fdb089661ffcee5,3249,600,54.210258,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s90.mp4 --game-id=6rQ2sV4upfc_s90 --no-show --frames 600 --start-frame 3249 --data-dir=/workspace/g402_scratch/out/6rQ2sV4upfc_s90,0,57.15,20368,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,1c6463eb5ebc1a4e69f8449a83e51286b137d8ffe46ed0094d3c1005015ae3fd,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,14,7blRl4zVfrY_s3489,/workspace/g402_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s3489.mp4,56326299,b5d027dbca93a647b4545a8a1e5b9f7da80e078b394f74fd504c5c0e8e7b31ea,3481,600,58.08,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s3489.mp4 --game-id=7blRl4zVfrY_s3489 --no-show --frames 600 --start-frame 3481 --data-dir=/workspace/g402_scratch/out/7blRl4zVfrY_s3489,0,62.31,15263,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,384ac0329f001846b2547913439dbd3f84eeecceb143b1b071a308a3b61001aa,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,15,yZ5u2sOpiNU_s1371,/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s1371.mp4,69403189,aca1476c9b90f46dd527f54447fb0820950ee644880bd6f6eb87bfec2abb0aad,1857,300,61.969548,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s1371.mp4 --game-id=yZ5u2sOpiNU_s1371 --no-show --frames 300 --start-frame 1857 --data-dir=/workspace/g402_scratch/out/yZ5u2sOpiNU_s1371,0,100.46,5262,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,50164a1ba54e05bb20796963dff7d03ac2c12b0f4ba990ae457e929d3120de42,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
720p60,15,7blRl4zVfrY_s90,/workspace/g402_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s90.mp4,57345020,38864a8e2c87e4535209cfe37a3c2913bb321f19e39de735cc310f9b8cf83698,3714,600,61.954581,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s90.mp4 --game-id=7blRl4zVfrY_s90 --no-show --frames 600 --start-frame 3714 --data-dir=/workspace/g402_scratch/out/7blRl4zVfrY_s90,0,62.07,3845,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,a397218aae3c1694ccbdc3389c111ce0d4922ce041e1e9ec2222f05e7e1dd7ec,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,16,yZ5u2sOpiNU_s3933,/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s3933.mp4,64267541,352e09fc2a2ea29bd9b42ccb32d9c944d26de241880a7d7a9aa37cec0dbb6eed,1974,300,65.856903,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s3933.mp4 --game-id=yZ5u2sOpiNU_s3933 --no-show --frames 300 --start-frame 1974 --data-dir=/workspace/g402_scratch/out/yZ5u2sOpiNU_s3933,0,84.45,4888,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,91ec2b3b2370f1fa16c1434324bcea88f66e29c824b1ae5168f40045c2ea1ea5,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,17,yZ5u2sOpiNU_s5214,/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s5214.mp4,62680969,2ed233becd5ae41aa1762008c279fbbd66977741ee00dbe3e00405deb9b42f10,2089,300,69.719226,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s5214.mp4 --game-id=yZ5u2sOpiNU_s5214 --no-show --frames 300 --start-frame 2089 --data-dir=/workspace/g402_scratch/out/yZ5u2sOpiNU_s5214,0,73.04,15028,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,de2b5f87768cbcede0080b1984cfe75e05a7d4bd7b585ebd1336c3a31946f832,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,18,yZ5u2sOpiNU_s90,/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s90.mp4,74361691,1c98e777689a974d4fff1fa6f68f7c57cbfb072f293200e063d0b8173fc1b732,2206,300,73.60171,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/nba__yZ5u2sOpiNU_s90.mp4 --game-id=yZ5u2sOpiNU_s90 --no-show --frames 300 --start-frame 2206 --data-dir=/workspace/g402_scratch/out/yZ5u2sOpiNU_s90,0,81.47,14162,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,62e802731d569d9500c55e10c00358afb24053f62bf10d305799985ae8d87217,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,19,4JS090XPhmM_s2388,/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s2388.mp4,66778666,89420d570a4a4c75ada21a1aee4a231ec8ba9b4fdb785ea8843f075691adfde9,2322,300,77.472903,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s2388.mp4 --game-id=4JS090XPhmM_s2388 --no-show --frames 300 --start-frame 2322 --data-dir=/workspace/g402_scratch/out/4JS090XPhmM_s2388,0,79.09,20455,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,8c2bd652a4fb94c994d07c13f7f44e6b63d205fc587bac23f5e35644d9194a42,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,20,4JS090XPhmM_s3537,/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s3537.mp4,63404198,25a78d9554165483c59a08b5a4d42635ac5d30a0fcc4f9ba74b44f599126235d,2438,300,81.333677,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s3537.mp4 --game-id=4JS090XPhmM_s3537 --no-show --frames 300 --start-frame 2438 --data-dir=/workspace/g402_scratch/out/4JS090XPhmM_s3537,0,83.51,16333,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,f45751a96c673bfb9aed26aa25a1bf416c57883de91d2a9e20eb0e24ee79d96d,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,21,4JS090XPhmM_s4686,/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s4686.mp4,64513325,898fb2bcd40278b2707fe72e27bd1e098e857ba450ba0aa2abd569cea73a6006,2553,300,85.193226,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/ncaa_basketball__4JS090XPhmM_s4686.mp4 --game-id=4JS090XPhmM_s4686 --no-show --frames 300 --start-frame 2553 --data-dir=/workspace/g402_scratch/out/4JS090XPhmM_s4686,0,88.09,14061,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,e29a65664296c45bf829c4746ec17cb6afa24f9af18c71ff5cd78626cbda47af,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,22,3eeaJz1PJTM_s1331,/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s1331.mp4,71255359,50c101c60ab17142c2952c0ccf5a84eb1f892c12cbdde497ea212612d0ba823e,2672,300,89.057484,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s1331.mp4 --game-id=3eeaJz1PJTM_s1331 --no-show --frames 300 --start-frame 2672 --data-dir=/workspace/g402_scratch/out/3eeaJz1PJTM_s1331,0,79.9,18573,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,ce2df094c5477193e91c74d19cf3340778be1b48e8f0a450cc308f7941584e9d,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,23,3eeaJz1PJTM_s2572,/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s2572.mp4,70877597,4c5c274f4afcb100f7f923a90789f97adfbee2ad7b79757993db866f0a1e6cad,2789,300,92.954323,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s2572.mp4 --game-id=3eeaJz1PJTM_s2572 --no-show --frames 300 --start-frame 2789 --data-dir=/workspace/g402_scratch/out/3eeaJz1PJTM_s2572,0,89.05,22804,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,e276be38af545ab5836a1b0cd105989c5c123031819d536521123546fc89ca85,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,24,3eeaJz1PJTM_s3813,/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s3813.mp4,67932625,3a5c08bd887cea3503f9b777920ca1ef3817e931e2093a9a56a099708ff35ea6,2906,300,96.854839,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s3813.mp4 --game-id=3eeaJz1PJTM_s3813 --no-show --frames 300 --start-frame 2906 --data-dir=/workspace/g402_scratch/out/3eeaJz1PJTM_s3813,0,76.76,14305,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,ec191646b240c82d928699bae5cd95a23b0a2f370e8a53f157fe432439119b59,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,25,3eeaJz1PJTM_s6295,/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s6295.mp4,63899908,2c1e70f510d0fc55e0b0b4cccaf4c14a6e3aec1fe20ef5d62bb1f74859776b33,3020,300,100.673677,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s6295.mp4 --game-id=3eeaJz1PJTM_s6295 --no-show --frames 300 --start-frame 3020 --data-dir=/workspace/g402_scratch/out/3eeaJz1PJTM_s6295,0,68.3,10633,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,31289b03a288597a790def12867cf35f84021e6be81548e60900798e4f374a10,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
1080p30,26,3eeaJz1PJTM_s90,/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s90.mp4,68766082,049a0328fc4000ff937c6ae9f43540110e7f6564555e70287718efb85a34e48f,3136,300,104.544871,/usr/bin/python3 scripts/run_clip.py --video=/workspace/g402_scratch/srcs/wnba__3eeaJz1PJTM_s90.mp4 --game-id=3eeaJz1PJTM_s90 --no-show --frames 300 --start-frame 3136 --data-dir=/workspace/g402_scratch/out/3eeaJz1PJTM_s90,0,83.24,18531,a167df3e58ff0e01842a1e724d1ad93b2586ca8f7898a9b11eb0421356a9fbda,651d6c3e637f748ed0ec8e2abbbe102d6736f155b1c710be252f8cd9ab68f68c,6f5a91d22b9e51aba69e9c7461d9afa468dddcd2cd7723086a355f36c12f28d7,tracking_data.csv;ball_tracking.csv;evaluated_tick_receipt.json;evaluated_frame_count.json,COMPLETE
