frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
120,4.004,1,green,179,27,0.0526,0.0158,20.34,13.93,18.1,corner_3,0,,,,none,,0.0,179.0,27.0,0,0,,,121.0,-8.0,1083.0,663.0,,,0.0,828.9,5.73,0,4.94,0.79,24.21,0,11,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.0,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,1,1.849,21.854,1.849,21.854,1.849,21.854,26.255,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02,22.06,60.0,242.7,0.0,22.06,60.0,242.7,0.0,22.06,60.0,242.7,0.0,0,0,0,0,20.34,,,834.6,-2.74,0.0,834.6,-2.74,0.0,834.6,-2.74,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
123,4.104,1,green,179,27,0.0526,0.0158,0.0,-20.34,0.0,corner_3,0,,,,none,,0.0,179.0,27.0,0,0,,,196.0,-12.0,1272.0,661.0,,,0.0,828.9,0.0,0,4.94,0.79,24.21,0,12,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.1,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,1,-0.0,21.789,-0.0,21.789,-0.0,21.789,25.84,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.169,20.22,60.0,242.7,0.0,20.22,60.0,242.7,0.0,20.22,60.0,242.7,0.0,0,0,0,0,0.0,,,834.2,-2.51,0.0,834.2,-2.51,0.0,834.2,-2.51,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
126,4.204,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,0,,,,none,,0.0,179.0,27.0,0,0,,,293.0,-12.0,1288.0,659.0,,,0.0,828.9,0.0,0,4.94,0.79,24.21,0,13,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.2,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,1,-0.0,21.602,-0.0,21.602,-0.0,21.602,24.74,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.603,18.67,60.0,242.7,0.0,18.67,60.0,242.7,0.0,18.67,60.0,242.7,0.0,0,0,0,0,0.0,,,833.8,-2.32,0.0,833.8,-2.32,0.0,833.8,-2.32,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
129,4.304,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,341.8901672363281,-13.570281982421877,1359.9982604980469,658.2261657714844,,,0.0,828.9,0.0,0,4.94,0.79,24.21,0,14,0,0.933,unclassified,0,0.0,24.0,,,0,0,0.0,1.3,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,0,-0.0,21.346,-0.0,21.346,-0.0,21.346,23.769,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.261,17.33,60.0,242.7,0.0,17.33,60.0,242.7,0.0,17.33,60.0,242.7,0.0,0,0,0,0,0.0,,,833.4,-2.15,0.0,833.4,-2.15,0.0,833.4,-2.15,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
132,4.404,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,425.0,3.0,902.0,665.0,,,0.0,828.9,0.0,0,4.94,0.79,24.21,0,15,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.4,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,0,-0.0,21.05,-0.0,21.05,-0.0,21.05,22.905,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.098,16.18,60.0,242.7,0.0,16.18,60.0,242.7,0.0,16.18,60.0,242.7,0.0,0,0,0,0,0.0,,,833.1,-2.01,0.0,833.1,-2.01,0.0,833.1,-2.01,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
135,4.505,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,424.0,24.0,911.0,665.0,,,0.0,828.9,0.0,0,4.94,0.79,24.21,0,16,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.5,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,0,-0.0,20.735,-0.0,20.735,-0.0,20.735,22.128,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,15.17,60.0,242.7,0.0,15.17,60.0,242.7,0.0,15.17,60.0,242.7,0.0,0,0,0,0,0.0,,,832.8,-1.89,0.0,832.8,-1.89,0.0,832.8,-1.89,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
138,4.605,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,1,,,,none,,0.0,0.0,0.0,0,0,,0.0,436.0,36.0,929.0,666.0,1284.0,379.0,0.0,828.9,0.0,0,4.94,0.79,24.21,0,17,1,1.0,cut,0,0.0,24.0,,,0,0,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,0,-0.0,20.411,-0.0,20.411,-0.0,20.411,21.425,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.182,14.27,60.0,242.7,0.059,14.27,60.0,242.7,0.059,14.27,60.0,242.7,0.059,0,0,0,1,0.0,,,832.6,-1.77,0.0,832.6,-1.77,0.0,832.6,-1.77,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
141,4.705,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,1,,,,none,,0.0,0.0,0.0,0,0,,0.0,467.0,45.0,973.0,668.0,710.0,153.0,616.89,828.9,0.0,0,4.94,0.79,24.21,0,17,2,1.0,cut,0,0.0,23.8999,,,0,0,0.0,0.1,half_court,,,0.0,0,unknown,,,64.91875264085444,,,,0,1,0,-0.0,20.085,-0.0,20.085,-0.0,20.085,20.786,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.384,13.48,60.0,242.7,0.111,13.48,60.0,242.7,0.111,13.48,60.0,242.7,0.111,0,0,0,2,0.0,,,832.4,-1.68,0.0,832.4,-1.68,0.0,832.4,-1.68,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
144,4.805,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,1,,,,none,,0.0,0.0,0.0,0,0,,0.0,514.0,31.0,1041.0,668.0,710.0,153.0,0.0,828.9,0.0,0,4.94,0.79,24.21,0,17,3,1.0,cut,0,0.0,23.7998,,,0,0,0.0,0.2,half_court,,,0.0,0,unknown,,,19.0,,,,0,1,0,-0.0,19.763,-0.0,19.763,-0.0,19.763,20.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,12.77,60.0,242.7,0.158,12.77,60.0,242.7,0.158,12.77,60.0,242.7,0.158,0,0,0,3,0.0,,,832.2,-1.59,0.0,832.2,-1.59,0.0,832.2,-1.59,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
147,4.905,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,1,,,,none,,0.0,0.0,0.0,0,0,,0.0,543.0,27.0,1070.0,668.0,710.0,153.0,0.0,828.9,0.0,0,4.94,0.79,24.21,0,17,4,1.0,cut,0,0.0,23.6997,,,0,0,0.0,0.3,half_court,,,0.0,0,unknown,,,9.666666666666666,,,,0,1,0,-0.0,19.446,-0.0,19.446,-0.0,19.446,19.661,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.027,12.13,60.0,242.7,0.2,12.13,60.0,242.7,0.2,12.13,60.0,242.7,0.2,0,0,0,4,0.0,,,832.1,-1.51,0.0,832.1,-1.51,0.0,832.1,-1.51,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
150,5.005,1,green,179,27,0.0526,0.0158,0.0,0.0,0.0,corner_3,1,,,,none,,0.0,0.0,0.0,0,0,,0.0,553.0,27.0,1066.0,667.0,710.0,153.0,0.0,828.9,0.0,0,4.94,0.79,24.21,0,17,5,1.0,cut,0,0.0,23.5996,,,0,0,0.0,0.4,half_court,,,0.0,0,unknown,,,1.0540925533894598,,,,0,1,0,-0.0,19.138,-0.0,19.138,-0.0,19.138,19.163,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.445,11.56,60.0,242.7,0.238,11.56,60.0,242.7,0.238,11.56,60.0,242.7,0.238,0,0,0,5,0.0,,,831.9,-1.44,0.0,831.9,-1.44,0.0,831.9,-1.44,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,24270.0,24270.0,24270.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
