opaque_id,frame_key,tile,x,y,width,height,context,context_sha256,sender_sha256,tile_sha256,native_width,native_height,pts_seconds
G387_012,X5w3V6rh26s_s1376:001088,G387_012_tile6.png,1280,540,640,540,G387_012_context.png,f8881f6022c45d5fa630629c216689fb6bba5fa6b0e0112723db6473eb1a1e3c,f8881f6022c45d5fa630629c216689fb6bba5fa6b0e0112723db6473eb1a1e3c,7383e7fb87c8d4a60ef7a2723732585f1150d4af0c712b320e9d02883c3b6617,1920,1080,UNKNOWN
G387_013,X5w3V6rh26s_s1376:003097,G387_013_tile1.png,0,0,640,540,G387_013_context.png,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,275b3a19b3c86a38a8284ddfd2995fdd856e56b621287216769d6327931ff56d,1920,1080,UNKNOWN
G387_013,X5w3V6rh26s_s1376:003097,G387_013_tile2.png,640,0,640,540,G387_013_context.png,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,ef1bdd02e36d4d8c4ed6b6522b21272036db43bd9d804c4c17fff33e96c73183,1920,1080,UNKNOWN
G387_013,X5w3V6rh26s_s1376:003097,G387_013_tile3.png,1280,0,640,540,G387_013_context.png,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6cf05f28d8a42bca80e818f44103cef28b5d040a64860b25062f13bfbe43b570,1920,1080,UNKNOWN
G387_013,X5w3V6rh26s_s1376:003097,G387_013_tile4.png,0,540,640,540,G387_013_context.png,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,20c1dc6279c576ff4086bfbec8577dac3d5b07caecd6f7ef9e3675a303a3631b,1920,1080,UNKNOWN
G387_013,X5w3V6rh26s_s1376:003097,G387_013_tile5.png,640,540,640,540,G387_013_context.png,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,895f2653b7dfeb7fb67a80c36978761f05e3f331f312ba2618cbfe202214a16f,1920,1080,UNKNOWN
G387_013,X5w3V6rh26s_s1376:003097,G387_013_tile6.png,1280,540,640,540,G387_013_context.png,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,6e6d3c8bdb88b7b5e1ca99ee9882237c3fb4af354331d8cad65eb2e68f38d711,c0386da25cc54f62c8ab7a89d7c9c29b3a43705f6aef27532f8ec1d807e95087,1920,1080,UNKNOWN
G387_014,Y1cgaIWW8gk_s2784:001084,G387_014_tile1.png,0,0,640,540,G387_014_context.png,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,168b6a39860978409948860bf07c487c023adb683387fadc91e9157b0ae6598e,1920,1080,UNKNOWN
G387_014,Y1cgaIWW8gk_s2784:001084,G387_014_tile2.png,640,0,640,540,G387_014_context.png,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,26b5f28715f36472011876ab887461e990d25e6342c7317702f1d4cf97a6f79f,1920,1080,UNKNOWN
G387_014,Y1cgaIWW8gk_s2784:001084,G387_014_tile3.png,1280,0,640,540,G387_014_context.png,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,28772069aac28acc1d6a6f91e9899dc4200238e1f20ec9e99d04a05eb00f884e,1920,1080,UNKNOWN
G387_014,Y1cgaIWW8gk_s2784:001084,G387_014_tile4.png,0,540,640,540,G387_014_context.png,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,fdd20b677dd16dde7c3d4f27d0e6156e00efa8b77ff0b93f3c7ac62487e9ecc9,1920,1080,UNKNOWN
G387_014,Y1cgaIWW8gk_s2784:001084,G387_014_tile5.png,640,540,640,540,G387_014_context.png,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,52e49e333d9568dd7b09e93ebb4a3e3200ac47d0c1979b929dbfdd0c58b63259,1920,1080,UNKNOWN
G387_014,Y1cgaIWW8gk_s2784:001084,G387_014_tile6.png,1280,540,640,540,G387_014_context.png,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,aa02bc0e373db34265fcd635d57343f8bd715637e3223411e3c80d2e41ab3fbe,4c8f5e6a79a5fa37bdf9c8b69744998647e5316a39eb6c886ca77dbf5eee8474,1920,1080,UNKNOWN
G387_015,Y1cgaIWW8gk_s2784:002085,G387_015_tile1.png,0,0,640,540,G387_015_context.png,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,081972777e6baef1535ad9db78a496ddf93eb934e102a3abce85725c241e0afd,1920,1080,UNKNOWN
G387_015,Y1cgaIWW8gk_s2784:002085,G387_015_tile2.png,640,0,640,540,G387_015_context.png,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,8f5655deba245866ed6585aa068dd629393875e500d7dd43765237a4da3176fe,1920,1080,UNKNOWN
G387_015,Y1cgaIWW8gk_s2784:002085,G387_015_tile3.png,1280,0,640,540,G387_015_context.png,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,c4371788d56717142fef68cac940326ee8b10e6f77c40e258daf2660f5ba8633,1920,1080,UNKNOWN
G387_015,Y1cgaIWW8gk_s2784:002085,G387_015_tile4.png,0,540,640,540,G387_015_context.png,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,4c40f347af6421f8bc5e86164c082deb959112101e44629da462e07cdb0e14b0,1920,1080,UNKNOWN
G387_015,Y1cgaIWW8gk_s2784:002085,G387_015_tile5.png,640,540,640,540,G387_015_context.png,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,ec338f5eae94a1cc01a8ac696bd659a723948b9df1a429ed83a2f83692399ee7,1920,1080,UNKNOWN
G387_015,Y1cgaIWW8gk_s2784:002085,G387_015_tile6.png,1280,540,640,540,G387_015_context.png,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,a5bc137b2251db375ca11b9df19f4cd17bfec425887bc45366241ecd537803c9,b23e99586454f9c103f377391b2f4cda50b2284a6889a36b44c451db66fe4f84,1920,1080,UNKNOWN
G387_016,_fl2i6vToTM_s90:000081,G387_016_tile1.png,0,0,640,540,G387_016_context.png,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,a165d754638e7d8eaf2ededccced48b33e3e5d645fcf49fd53bd6c6112b86413,1920,1080,UNKNOWN
G387_016,_fl2i6vToTM_s90:000081,G387_016_tile2.png,640,0,640,540,G387_016_context.png,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,ea11f9fcad8155ae418364694d12ed9dfb785bfdcc8c0bde16afcfbd20364af4,1920,1080,UNKNOWN
G387_016,_fl2i6vToTM_s90:000081,G387_016_tile3.png,1280,0,640,540,G387_016_context.png,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,e6be1502b6a21cd5b911ba23eecf9d2f3648d20401728dbd8914e481aa603edc,1920,1080,UNKNOWN
G387_016,_fl2i6vToTM_s90:000081,G387_016_tile4.png,0,540,640,540,G387_016_context.png,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,8cc33cb4154ff252c47382ad3c62cae623913560692c648676ce0574360cccb4,1920,1080,UNKNOWN
G387_016,_fl2i6vToTM_s90:000081,G387_016_tile5.png,640,540,640,540,G387_016_context.png,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,b83f09d0341820ffd7530eb708cb93c7bff1013410e73557fbf228ad16c72252,1920,1080,UNKNOWN
G387_016,_fl2i6vToTM_s90:000081,G387_016_tile6.png,1280,540,640,540,G387_016_context.png,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,0daedfb478006329e8ec6f123a90b3cc70d854a1f8868bbcfe194d585d461a41,ff7fe80eff25babec3f19c51f1beae106281e64082896071d0f88df2f531840a,1920,1080,UNKNOWN
G387_017,_fl2i6vToTM_s90:002101,G387_017_tile1.png,0,0,640,540,G387_017_context.png,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,96ac9d8123188f2993db4515bae40caf60d57fe1742876eb6685d1f054fece4f,1920,1080,UNKNOWN
G387_017,_fl2i6vToTM_s90:002101,G387_017_tile2.png,640,0,640,540,G387_017_context.png,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,21c11d7461c7979cd9e30a6840ba02c194d4e58719acc27564a12a47774a4622,1920,1080,UNKNOWN
G387_017,_fl2i6vToTM_s90:002101,G387_017_tile3.png,1280,0,640,540,G387_017_context.png,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,eea6e0b574ac8048b61a339b780e2ebff0285793e8716de997c5826296d91971,1920,1080,UNKNOWN
G387_017,_fl2i6vToTM_s90:002101,G387_017_tile4.png,0,540,640,540,G387_017_context.png,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,cc56e34596d7603dd8513e567a68b9c18ddce0a7a0855e90b9b69359a0710f5b,1920,1080,UNKNOWN
G387_017,_fl2i6vToTM_s90:002101,G387_017_tile5.png,640,540,640,540,G387_017_context.png,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,28ac6d7b66d82df10c4670af1385fd561f2da4b503c8b6ed43f00a1a6d0b37fe,1920,1080,UNKNOWN
G387_017,_fl2i6vToTM_s90:002101,G387_017_tile6.png,1280,540,640,540,G387_017_context.png,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,7e35bcf6442e73d11fd704d7735595f1062e732d0433f4273ac0d357e0200c53,c951f8e180c7037fa3142f44366a7744b847a0f6921aecb520e93a5f7b3e8904,1920,1080,UNKNOWN
G387_018,_fl2i6vToTM_s90:005978,G387_018_tile1.png,0,0,640,540,G387_018_context.png,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,87e6ef9116c45d63379ac4a7ec9c84a48244fc0ab512c7fa5ba9daedaa703eed,1920,1080,UNKNOWN
G387_018,_fl2i6vToTM_s90:005978,G387_018_tile2.png,640,0,640,540,G387_018_context.png,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,30ee1beafa4e4ad6d23c2d2da7069b5e69620b1ca0c3d5f424450ca55b876e74,1920,1080,UNKNOWN
G387_018,_fl2i6vToTM_s90:005978,G387_018_tile3.png,1280,0,640,540,G387_018_context.png,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,5e62330fa85cc4c9f191cd5777058b04b4a44f9204eaed9a1703522502cc596b,1920,1080,UNKNOWN
G387_018,_fl2i6vToTM_s90:005978,G387_018_tile4.png,0,540,640,540,G387_018_context.png,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,5cbb50d38f5903cfdd6725aa895a1ad1782c17a35b6a6c98df483bfff6501356,1920,1080,UNKNOWN
G387_018,_fl2i6vToTM_s90:005978,G387_018_tile5.png,640,540,640,540,G387_018_context.png,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,e75af813ff535eab0ad5fb8fcf35f492efef3e633f684f1f2dd99eceac4f9adb,1920,1080,UNKNOWN
G387_018,_fl2i6vToTM_s90:005978,G387_018_tile6.png,1280,540,640,540,G387_018_context.png,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,97f2410d53de4b8d0200dba2aa65e57f6240160a2e50c493d5ea7843912c477d,fa895f690630be98d0f0d61b851342b859e767f59d6fd38202d8a84a136b900f,1920,1080,UNKNOWN
G387_019,i2y-_7B0IUg_s490:001819,G387_019_tile1.png,0,0,640,540,G387_019_context.png,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,67532bb61e703dac739bfd740b7bf0aaa54ec7e0aa60a23397cac350ea333f39,1920,1080,UNKNOWN
G387_019,i2y-_7B0IUg_s490:001819,G387_019_tile2.png,640,0,640,540,G387_019_context.png,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,240c30b754958dde4ac5c7d2fb330f213a1614fea65c27592261a6e1cbd0478d,1920,1080,UNKNOWN
G387_019,i2y-_7B0IUg_s490:001819,G387_019_tile3.png,1280,0,640,540,G387_019_context.png,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,47b63ba1c3b0dde3041d85974ff00853a9c3f5855c00635da60584dd8074bab5,1920,1080,UNKNOWN
G387_019,i2y-_7B0IUg_s490:001819,G387_019_tile4.png,0,540,640,540,G387_019_context.png,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,96a2b61747dfdda6dd2af57868a3a1eed40d50b5e24435a15aff286ca4fc24dc,1920,1080,UNKNOWN
G387_019,i2y-_7B0IUg_s490:001819,G387_019_tile5.png,640,540,640,540,G387_019_context.png,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,3263ed479764d0563d0d222cbde3d45e3e09f494da94c741ac1890bff09f8990,1920,1080,UNKNOWN
G387_019,i2y-_7B0IUg_s490:001819,G387_019_tile6.png,1280,540,640,540,G387_019_context.png,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,e0bb258877e6e289f575e09dd929b93f4c8964739a37635dcae162c69e42085c,244dc5d85c55afa23afec27452e251c1830c8a4e8d6a4e0add24ae56fdadf7ad,1920,1080,UNKNOWN
G387_020,i2y-_7B0IUg_s490:003498,G387_020_tile1.png,0,0,640,540,G387_020_context.png,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,f20a1b0e6bde87cc8f2deab99e91f0ee973dc8cb008e31c21f930d596207107e,1920,1080,UNKNOWN
G387_020,i2y-_7B0IUg_s490:003498,G387_020_tile2.png,640,0,640,540,G387_020_context.png,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,81dbadf236117b1bbbfa134c38f7c42958c1cf5d51eddac6f8d62be888b2991d,1920,1080,UNKNOWN
G387_020,i2y-_7B0IUg_s490:003498,G387_020_tile3.png,1280,0,640,540,G387_020_context.png,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,7165f1e49ce0d2c710626c760c0a65832b30b63df15e7856b7d0e2a17894c41a,1920,1080,UNKNOWN
G387_020,i2y-_7B0IUg_s490:003498,G387_020_tile4.png,0,540,640,540,G387_020_context.png,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,d54a27e9a5ddf67ae45f239387bb24e65473fb411d137c42edd3a29e761548bf,1920,1080,UNKNOWN
G387_020,i2y-_7B0IUg_s490:003498,G387_020_tile5.png,640,540,640,540,G387_020_context.png,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,890baa747a1c09efd2f19f72927d4c067645b2caa5b5be0c1e9b6df9e4181e51,1920,1080,UNKNOWN
G387_020,i2y-_7B0IUg_s490:003498,G387_020_tile6.png,1280,540,640,540,G387_020_context.png,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,ad1dff8d21b7938cc873136802c3eff77f8f1da7980145e2ec924813766b8620,34fbcd5c7c40705695446310c5c61f33013a284b7f2da1bdf4f882fe583dd28c,1920,1080,UNKNOWN
G387_021,iwbowtaIIz8_s90:000068,G387_021_tile1.png,0,0,640,540,G387_021_context.png,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dde47d3446af2f44f77cfee43b3b8f95f44f6ece9fbd21933d945e6d160af373,1920,1080,UNKNOWN
G387_021,iwbowtaIIz8_s90:000068,G387_021_tile2.png,640,0,640,540,G387_021_context.png,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,57ec6825d7cb377f50224b91c7649b314208c5d645979e846180b0a8b65f5da3,1920,1080,UNKNOWN
G387_021,iwbowtaIIz8_s90:000068,G387_021_tile3.png,1280,0,640,540,G387_021_context.png,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,d6bbe6403304954adedd2b1f1e13df72aa6e7c604a60f5b546f6e23ece27d019,1920,1080,UNKNOWN
G387_021,iwbowtaIIz8_s90:000068,G387_021_tile4.png,0,540,640,540,G387_021_context.png,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,7cd19675ea62f858aba9a3abff720349efe2f5abf214bab65c77356e54da7e3f,1920,1080,UNKNOWN
G387_021,iwbowtaIIz8_s90:000068,G387_021_tile5.png,640,540,640,540,G387_021_context.png,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,bb8f15d5129a5511aa90c7f2623d97c4cd68e9639150971a9d861f257fe14911,1920,1080,UNKNOWN
G387_021,iwbowtaIIz8_s90:000068,G387_021_tile6.png,1280,540,640,540,G387_021_context.png,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,dc3c43cf9d081729a169645ddba93527c66c9f8b643c67256fe346e3d62250ec,6cfc6b119117d046b8f72313488db55437ff9df409818174777ee5fb5b4da953,1920,1080,UNKNOWN
G387_022,iwbowtaIIz8_s90:003399,G387_022_tile1.png,0,0,640,540,G387_022_context.png,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,f614256b12a2c2aee3e2ea6f19ca79e78074f1af8063c82427e216323696c1e2,1920,1080,UNKNOWN
G387_022,iwbowtaIIz8_s90:003399,G387_022_tile2.png,640,0,640,540,G387_022_context.png,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,dd17c4e883b65887fa3f695e068f2205e9ec52362205dae25f1ea1540d028362,1920,1080,UNKNOWN
G387_022,iwbowtaIIz8_s90:003399,G387_022_tile3.png,1280,0,640,540,G387_022_context.png,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,35a5da7d9a78a0203211ea4999159b156a0a863ce9b60587cb651f21a394ac12,1920,1080,UNKNOWN
G387_022,iwbowtaIIz8_s90:003399,G387_022_tile4.png,0,540,640,540,G387_022_context.png,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,3afce0bb4f9eba7cb64425dfab38af70fdfff4f449500b6d300890a006b9da0a,1920,1080,UNKNOWN
G387_022,iwbowtaIIz8_s90:003399,G387_022_tile5.png,640,540,640,540,G387_022_context.png,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,e14f7d2d52ee4977af341905e90da6abf5297328909b6a98a552c05e00479805,1920,1080,UNKNOWN
G387_022,iwbowtaIIz8_s90:003399,G387_022_tile6.png,1280,540,640,540,G387_022_context.png,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,169f714f40296bb57094828ee1d2ee52bf2a1925638f73087926adbae7b607b0,c0ca20df7a307750b216e684c4fdb99e7b137e3ceff6d30578a8a920a8dae6e0,1920,1080,UNKNOWN
G387_023,iwbowtaIIz8_s90:005031,G387_023_tile1.png,0,0,640,540,G387_023_context.png,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,cd6142fb7b4552f3c2afebb4103a36a443113eba78522a28d96185362a71a8f6,1920,1080,UNKNOWN
G387_023,iwbowtaIIz8_s90:005031,G387_023_tile2.png,640,0,640,540,G387_023_context.png,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,71fa3991f81d4f0490aba624fbb0fbd4526add621568168369d4feaa43442d74,1920,1080,UNKNOWN
G387_023,iwbowtaIIz8_s90:005031,G387_023_tile3.png,1280,0,640,540,G387_023_context.png,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,d509520829fe07a1af1b92ec048745e6093d3e2fec4b8bf0b5b90d87d1d68880,1920,1080,UNKNOWN
G387_023,iwbowtaIIz8_s90:005031,G387_023_tile4.png,0,540,640,540,G387_023_context.png,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,5581aff2d02971fa9e279b4e21705eeba35525872efd1c30ecebd5b734e1b47f,1920,1080,UNKNOWN
G387_023,iwbowtaIIz8_s90:005031,G387_023_tile5.png,640,540,640,540,G387_023_context.png,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,5adc405c37a4cd254fb03526ed5233691d3072ecd03c19ac3e7d433e1675dbdb,1920,1080,UNKNOWN
G387_023,iwbowtaIIz8_s90:005031,G387_023_tile6.png,1280,540,640,540,G387_023_context.png,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,4b306e902f9c631f2a0421e8a9aa37f4d74788d86060e5454440bbd3e9af389e,d881d6d8de72fe5fe1e83b58172a9daf0eee59780e6041e68f7df41fe1fdc785,1920,1080,UNKNOWN
G387_024,qrWmO434a0k_s2804:001084,G387_024_tile1.png,0,0,640,540,G387_024_context.png,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,88a14496d83615de27e5bbfd2633cc0b0b27add31d1e04064db20c5517e0e30f,1920,1080,UNKNOWN
G387_024,qrWmO434a0k_s2804:001084,G387_024_tile2.png,640,0,640,540,G387_024_context.png,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,f74fd9a1fb45f8dc1ea729961290f5dff0e44c11e0557f634682b15fb1e0f863,1920,1080,UNKNOWN
G387_024,qrWmO434a0k_s2804:001084,G387_024_tile3.png,1280,0,640,540,G387_024_context.png,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,d1bbe885e89ef899339354169cb2ecfe29d0056363333a341336273442138274,1920,1080,UNKNOWN
G387_024,qrWmO434a0k_s2804:001084,G387_024_tile4.png,0,540,640,540,G387_024_context.png,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,236ed6e5992737444372d83e3224f3344400f6d01106f3517bdccc8a80ae6e92,1920,1080,UNKNOWN
G387_024,qrWmO434a0k_s2804:001084,G387_024_tile5.png,640,540,640,540,G387_024_context.png,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,e65d0ddeb7aa32a4289566a4bc21bb24c54afd2de52113cd130662b9c2a23af3,0700164cb21f0d03b53f9e9dad95ed511965a51eb47d236fbf4747c48e36914c,1920,1080,UNKNOWN
