state_id,game_id,state_ts_s,delay_seconds,arm,p_full_prefix_probability,p_deleted_prefix_probability,p_delay_probability,prefix_changed,delay_changed,absolute_delay_change_probability,delay_window_records,access_violations,verdict
000064,401871152,1777948509,000120,N,0.6980219964421953,0.6980219964421953,0.6695932893009329,000000,000001,0.028428707141262444,000002,000000,ACCEPTED
000064,401871152,1777948509,000000,S320_SUBSTITUTE,0.7050000000000001,0.7050000000000001,0.7050000000000001,000000,000000,0.0,000000,000000,ACCEPTED
000064,401871152,1777948509,000030,S320_SUBSTITUTE,0.7050000000000001,0.7050000000000001,0.7050000000000001,000000,000000,0.0,000001,000000,ACCEPTED
000064,401871152,1777948509,000060,S320_SUBSTITUTE,0.7050000000000001,0.7050000000000001,0.7050000000000001,000000,000000,0.0,000001,000000,ACCEPTED
000064,401871152,1777948509,000120,S320_SUBSTITUTE,0.7050000000000001,0.7050000000000001,0.675,000000,000001,0.030000000000000027,000002,000000,ACCEPTED
000065,401704811,1731981362,000000,N,0.505,0.505,0.505,000000,000000,0.0,000000,000000,ACCEPTED
000065,401704811,1731981362,000030,N,0.505,0.505,0.47,000000,000001,0.03500000000000003,000001,000000,ACCEPTED
000065,401704811,1731981362,000060,N,0.505,0.505,0.45999999999999996,000000,000001,0.04500000000000004,000002,000000,ACCEPTED
000065,401704811,1731981362,000120,N,0.505,0.505,0.45999999999999996,000000,000001,0.04500000000000004,000002,000000,ACCEPTED
000065,401704811,1731981362,000000,S320_SUBSTITUTE,0.505,0.505,0.505,000000,000000,0.0,000000,000000,ACCEPTED
000065,401704811,1731981362,000030,S320_SUBSTITUTE,0.505,0.505,0.47,000000,000001,0.03500000000000003,000001,000000,ACCEPTED
000065,401704811,1731981362,000060,S320_SUBSTITUTE,0.505,0.505,0.45999999999999996,000000,000001,0.04500000000000004,000002,000000,ACCEPTED
000065,401704811,1731981362,000120,S320_SUBSTITUTE,0.505,0.505,0.45999999999999996,000000,000001,0.04500000000000004,000002,000000,ACCEPTED
000066,401704900,1733536323,000000,N,0.575,0.575,0.575,000000,000000,0.0,000000,000000,ACCEPTED
000066,401704900,1733536323,000030,N,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000066,401704900,1733536323,000060,N,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000066,401704900,1733536323,000120,N,0.575,0.575,0.5800000000000001,000000,000001,0.0050000000000001155,000002,000000,ACCEPTED
000066,401704900,1733536323,000000,S320_SUBSTITUTE,0.575,0.575,0.575,000000,000000,0.0,000000,000000,ACCEPTED
000066,401704900,1733536323,000030,S320_SUBSTITUTE,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000066,401704900,1733536323,000060,S320_SUBSTITUTE,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000066,401704900,1733536323,000120,S320_SUBSTITUTE,0.575,0.575,0.5800000000000001,000000,000001,0.0050000000000001155,000002,000000,ACCEPTED
000067,401736801,1734056163,000000,N,0.375,0.375,0.375,000000,000000,0.0,000000,000000,ACCEPTED
000067,401736801,1734056163,000030,N,0.375,0.375,0.385,000000,000001,0.010000000000000009,000001,000000,ACCEPTED
000067,401736801,1734056163,000060,N,0.375,0.375,0.385,000000,000001,0.010000000000000009,000001,000000,ACCEPTED
000067,401736801,1734056163,000120,N,0.375,0.375,0.385,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000067,401736801,1734056163,000000,S320_SUBSTITUTE,0.375,0.375,0.375,000000,000000,0.0,000000,000000,ACCEPTED
000067,401736801,1734056163,000030,S320_SUBSTITUTE,0.375,0.375,0.385,000000,000001,0.010000000000000009,000001,000000,ACCEPTED
000067,401736801,1734056163,000060,S320_SUBSTITUTE,0.375,0.375,0.385,000000,000001,0.010000000000000009,000001,000000,ACCEPTED
000067,401736801,1734056163,000120,S320_SUBSTITUTE,0.375,0.375,0.385,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000068,401810801,1773202160,000000,N,0.472467681697501,0.472467681697501,0.472467681697501,000000,000000,0.0,000000,000000,ACCEPTED
000068,401810801,1773202160,000030,N,0.472467681697501,0.472467681697501,0.472467681697501,000000,000000,0.0,000001,000000,ACCEPTED
000068,401810801,1773202160,000060,N,0.472467681697501,0.472467681697501,0.472467681697501,000000,000000,0.0,000002,000000,ACCEPTED
000068,401810801,1773202160,000120,N,0.472467681697501,0.472467681697501,0.4159590981239346,000000,000001,0.05650858357356636,000003,000000,ACCEPTED
000068,401810801,1773202160,000000,S320_SUBSTITUTE,0.46499999999999997,0.46499999999999997,0.46499999999999997,000000,000000,0.0,000000,000000,ACCEPTED
000068,401810801,1773202160,000030,S320_SUBSTITUTE,0.46499999999999997,0.46499999999999997,0.46499999999999997,000000,000000,0.0,000001,000000,ACCEPTED
000068,401810801,1773202160,000060,S320_SUBSTITUTE,0.46499999999999997,0.46499999999999997,0.46499999999999997,000000,000000,0.0,000002,000000,ACCEPTED
000068,401810801,1773202160,000120,S320_SUBSTITUTE,0.46499999999999997,0.46499999999999997,0.405,000000,000001,0.05999999999999994,000003,000000,ACCEPTED
000069,401836754,1765592889,000000,N,0.7170608449404797,0.7170608449404797,0.7170608449404797,000000,000000,0.0,000000,000000,ACCEPTED
000069,401836754,1765592889,000030,N,0.7170608449404797,0.7170608449404797,0.7170608449404797,000000,000000,0.0,000001,000000,ACCEPTED
000069,401836754,1765592889,000060,N,0.7170608449404797,0.7170608449404797,0.7170608449404797,000000,000000,0.0,000001,000000,ACCEPTED
000069,401836754,1765592889,000120,N,0.7170608449404797,0.7170608449404797,0.7170608449404797,000000,000000,0.0,000002,000000,ACCEPTED
000069,401836754,1765592889,000000,S320_SUBSTITUTE,0.725,0.725,0.725,000000,000000,0.0,000000,000000,ACCEPTED
000069,401836754,1765592889,000030,S320_SUBSTITUTE,0.725,0.725,0.725,000000,000000,0.0,000001,000000,ACCEPTED
000069,401836754,1765592889,000060,S320_SUBSTITUTE,0.725,0.725,0.725,000000,000000,0.0,000001,000000,ACCEPTED
000069,401836754,1765592889,000120,S320_SUBSTITUTE,0.725,0.725,0.725,000000,000000,0.0,000002,000000,ACCEPTED
000070,401705089,1736477163,000000,N,0.43999999999999995,0.43999999999999995,0.43999999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000070,401705089,1736477163,000030,N,0.43999999999999995,0.43999999999999995,0.405,000000,000001,0.03499999999999992,000001,000000,ACCEPTED
000070,401705089,1736477163,000060,N,0.43999999999999995,0.43999999999999995,0.405,000000,000001,0.03499999999999992,000002,000000,ACCEPTED
000070,401705089,1736477163,000120,N,0.43999999999999995,0.43999999999999995,0.405,000000,000001,0.03499999999999992,000002,000000,ACCEPTED
000070,401705089,1736477163,000000,S320_SUBSTITUTE,0.43999999999999995,0.43999999999999995,0.43999999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000070,401705089,1736477163,000030,S320_SUBSTITUTE,0.43999999999999995,0.43999999999999995,0.405,000000,000001,0.03499999999999992,000001,000000,ACCEPTED
000070,401705089,1736477163,000060,S320_SUBSTITUTE,0.43999999999999995,0.43999999999999995,0.405,000000,000001,0.03499999999999992,000002,000000,ACCEPTED
000070,401705089,1736477163,000120,S320_SUBSTITUTE,0.43999999999999995,0.43999999999999995,0.405,000000,000001,0.03499999999999992,000002,000000,ACCEPTED
000071,401772989,1747874586,000000,N,0.575,0.575,0.575,000000,000000,0.0,000000,000000,ACCEPTED
000071,401772989,1747874586,000030,N,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000071,401772989,1747874586,000060,N,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000071,401772989,1747874586,000120,N,0.575,0.575,0.585,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000071,401772989,1747874586,000000,S320_SUBSTITUTE,0.575,0.575,0.575,000000,000000,0.0,000000,000000,ACCEPTED
000071,401772989,1747874586,000030,S320_SUBSTITUTE,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000071,401772989,1747874586,000060,S320_SUBSTITUTE,0.575,0.575,0.575,000000,000000,0.0,000001,000000,ACCEPTED
000071,401772989,1747874586,000120,S320_SUBSTITUTE,0.575,0.575,0.585,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000072,401810171,1764643327,000000,N,0.21284206618985596,0.21284206618985596,0.21284206618985596,000000,000000,0.0,000000,000000,ACCEPTED
000072,401810171,1764643327,000030,N,0.21284206618985596,0.21284206618985596,0.21284206618985596,000000,000000,0.0,000001,000000,ACCEPTED
000072,401810171,1764643327,000060,N,0.21284206618985596,0.21284206618985596,0.21284206618985596,000000,000000,0.0,000001,000000,ACCEPTED
000072,401810171,1764643327,000120,N,0.21284206618985596,0.21284206618985596,0.22282463892631407,000000,000001,0.009982572736458112,000003,000000,ACCEPTED
000072,401810171,1764643327,000000,S320_SUBSTITUTE,0.19499999999999995,0.19499999999999995,0.19499999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000072,401810171,1764643327,000030,S320_SUBSTITUTE,0.19499999999999995,0.19499999999999995,0.19499999999999995,000000,000000,0.0,000001,000000,ACCEPTED
000072,401810171,1764643327,000060,S320_SUBSTITUTE,0.19499999999999995,0.19499999999999995,0.19499999999999995,000000,000000,0.0,000001,000000,ACCEPTED
000072,401810171,1764643327,000120,S320_SUBSTITUTE,0.19499999999999995,0.19499999999999995,0.20499999999999996,000000,000001,0.010000000000000009,000003,000000,ACCEPTED
000073,401810231,1766111049,000000,N,0.4206827041236849,0.4206827041236849,0.4206827041236849,000000,000000,0.0,000000,000000,ACCEPTED
000073,401810231,1766111049,000030,N,0.4206827041236849,0.4206827041236849,0.4159590981239346,000000,000001,0.004723605999750302,000001,000000,ACCEPTED
000073,401810231,1766111049,000060,N,0.4206827041236849,0.4206827041236849,0.4159590981239346,000000,000001,0.004723605999750302,000001,000000,ACCEPTED
000073,401810231,1766111049,000120,N,0.4206827041236849,0.4206827041236849,0.38754616573354234,000000,000001,0.03313653839014258,000002,000000,ACCEPTED
000073,401810231,1766111049,000000,S320_SUBSTITUTE,0.41000000000000003,0.41000000000000003,0.41000000000000003,000000,000000,0.0,000000,000000,ACCEPTED
000073,401810231,1766111049,000030,S320_SUBSTITUTE,0.41000000000000003,0.41000000000000003,0.405,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000073,401810231,1766111049,000060,S320_SUBSTITUTE,0.41000000000000003,0.41000000000000003,0.405,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000073,401810231,1766111049,000120,S320_SUBSTITUTE,0.41000000000000003,0.41000000000000003,0.375,000000,000001,0.03500000000000003,000002,000000,ACCEPTED
000074,401810767,1772851460,000000,N,0.5568226860502954,0.5568226860502954,0.5568226860502954,000000,000000,0.0,000000,000000,ACCEPTED
000074,401810767,1772851460,000030,N,0.5568226860502954,0.5568226860502954,0.5568226860502954,000000,000000,0.0,000001,000000,ACCEPTED
000074,401810767,1772851460,000060,N,0.5568226860502954,0.5568226860502954,0.5568226860502954,000000,000000,0.0,000001,000000,ACCEPTED
000074,401810767,1772851460,000120,N,0.5568226860502954,0.5568226860502954,0.4912382723707385,000000,000001,0.06558441367955686,000002,000000,ACCEPTED
000074,401810767,1772851460,000000,S320_SUBSTITUTE,0.5549999999999999,0.5549999999999999,0.5549999999999999,000000,000000,0.0,000000,000000,ACCEPTED
000074,401810767,1772851460,000030,S320_SUBSTITUTE,0.5549999999999999,0.5549999999999999,0.5549999999999999,000000,000000,0.0,000001,000000,ACCEPTED
000074,401810767,1772851460,000060,S320_SUBSTITUTE,0.5549999999999999,0.5549999999999999,0.5549999999999999,000000,000000,0.0,000001,000000,ACCEPTED
000074,401810767,1772851460,000120,S320_SUBSTITUTE,0.5549999999999999,0.5549999999999999,0.485,000000,000001,0.06999999999999995,000002,000000,ACCEPTED
000075,401705107,1736717703,000000,N,0.45499999999999996,0.45499999999999996,0.45499999999999996,000000,000000,0.0,000000,000000,ACCEPTED
000075,401705107,1736717703,000030,N,0.45499999999999996,0.45499999999999996,0.42500000000000004,000000,000001,0.029999999999999916,000001,000000,ACCEPTED
000075,401705107,1736717703,000060,N,0.45499999999999996,0.45499999999999996,0.43000000000000005,000000,000001,0.02499999999999991,000002,000000,ACCEPTED
000075,401705107,1736717703,000120,N,0.45499999999999996,0.45499999999999996,0.43000000000000005,000000,000001,0.02499999999999991,000002,000000,ACCEPTED
000075,401705107,1736717703,000000,S320_SUBSTITUTE,0.45499999999999996,0.45499999999999996,0.45499999999999996,000000,000000,0.0,000000,000000,ACCEPTED
000075,401705107,1736717703,000030,S320_SUBSTITUTE,0.45499999999999996,0.45499999999999996,0.42500000000000004,000000,000001,0.029999999999999916,000001,000000,ACCEPTED
000075,401705107,1736717703,000060,S320_SUBSTITUTE,0.45499999999999996,0.45499999999999996,0.43000000000000005,000000,000001,0.02499999999999991,000002,000000,ACCEPTED
000075,401705107,1736717703,000120,S320_SUBSTITUTE,0.45499999999999996,0.45499999999999996,0.43000000000000005,000000,000001,0.02499999999999991,000002,000000,ACCEPTED
000076,401705148,1737171963,000000,N,0.61,0.61,0.61,000000,000000,0.0,000000,000000,ACCEPTED
000076,401705148,1737171963,000030,N,0.61,0.61,0.5700000000000001,000000,000001,0.039999999999999925,000001,000000,ACCEPTED
000076,401705148,1737171963,000060,N,0.61,0.61,0.53,000000,000001,0.07999999999999996,000002,000000,ACCEPTED
000076,401705148,1737171963,000120,N,0.61,0.61,0.53,000000,000001,0.07999999999999996,000002,000000,ACCEPTED
000076,401705148,1737171963,000000,S320_SUBSTITUTE,0.61,0.61,0.61,000000,000000,0.0,000000,000000,ACCEPTED
000076,401705148,1737171963,000030,S320_SUBSTITUTE,0.61,0.61,0.5700000000000001,000000,000001,0.039999999999999925,000001,000000,ACCEPTED
000076,401705148,1737171963,000060,S320_SUBSTITUTE,0.61,0.61,0.53,000000,000001,0.07999999999999996,000002,000000,ACCEPTED
000076,401705148,1737171963,000120,S320_SUBSTITUTE,0.61,0.61,0.53,000000,000001,0.07999999999999996,000002,000000,ACCEPTED
000077,401705235,1738200784,000000,N,0.31999999999999995,0.31999999999999995,0.31999999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000077,401705235,1738200784,000030,N,0.31999999999999995,0.31999999999999995,0.33499999999999996,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000077,401705235,1738200784,000060,N,0.31999999999999995,0.31999999999999995,0.33499999999999996,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000077,401705235,1738200784,000120,N,0.31999999999999995,0.31999999999999995,0.29500000000000004,000000,000001,0.02499999999999991,000002,000000,ACCEPTED
000077,401705235,1738200784,000000,S320_SUBSTITUTE,0.31999999999999995,0.31999999999999995,0.31999999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000077,401705235,1738200784,000030,S320_SUBSTITUTE,0.31999999999999995,0.31999999999999995,0.33499999999999996,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000077,401705235,1738200784,000060,S320_SUBSTITUTE,0.31999999999999995,0.31999999999999995,0.33499999999999996,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000077,401705235,1738200784,000120,S320_SUBSTITUTE,0.31999999999999995,0.31999999999999995,0.29500000000000004,000000,000001,0.02499999999999991,000002,000000,ACCEPTED
000078,401810025,1762319645,000000,N,0.3206395885735683,0.3206395885735683,0.3206395885735683,000000,000000,0.0,000000,000000,ACCEPTED
000078,401810025,1762319645,000030,N,0.3206395885735683,0.3206395885735683,0.36376076173160443,000000,000001,0.04312117315803615,000001,000000,ACCEPTED
000078,401810025,1762319645,000060,N,0.3206395885735683,0.3206395885735683,0.3780448743520139,000000,000001,0.057405285778445614,000002,000000,ACCEPTED
000078,401810025,1762319645,000120,N,0.3206395885735683,0.3206395885735683,0.3780448743520139,000000,000001,0.057405285778445614,000002,000000,ACCEPTED
000078,401810025,1762319645,000000,S320_SUBSTITUTE,0.30500000000000005,0.30500000000000005,0.30500000000000005,000000,000000,0.0,000000,000000,ACCEPTED
000078,401810025,1762319645,000030,S320_SUBSTITUTE,0.30500000000000005,0.30500000000000005,0.35,000000,000001,0.04499999999999993,000001,000000,ACCEPTED
000078,401810025,1762319645,000060,S320_SUBSTITUTE,0.30500000000000005,0.30500000000000005,0.365,000000,000001,0.05999999999999994,000002,000000,ACCEPTED
000078,401810025,1762319645,000120,S320_SUBSTITUTE,0.30500000000000005,0.30500000000000005,0.365,000000,000001,0.05999999999999994,000002,000000,ACCEPTED
000079,401810074,1762999808,000000,N,0.36376076173160443,0.36376076173160443,0.36376076173160443,000000,000000,0.0,000000,000000,ACCEPTED
000079,401810074,1762999808,000030,N,0.36376076173160443,0.36376076173160443,0.34943458897050966,000000,000001,0.014326172761094769,000001,000000,ACCEPTED
000079,401810074,1762999808,000060,N,0.36376076173160443,0.36376076173160443,0.34943458897050966,000000,000001,0.014326172761094769,000001,000000,ACCEPTED
000079,401810074,1762999808,000120,N,0.36376076173160443,0.36376076173160443,0.3446491555938347,000000,000001,0.019111606137769743,000002,000000,ACCEPTED
000079,401810074,1762999808,000000,S320_SUBSTITUTE,0.35,0.35,0.35,000000,000000,0.0,000000,000000,ACCEPTED
000079,401810074,1762999808,000030,S320_SUBSTITUTE,0.35,0.35,0.33499999999999996,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000079,401810074,1762999808,000060,S320_SUBSTITUTE,0.35,0.35,0.33499999999999996,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000079,401810074,1762999808,000120,S320_SUBSTITUTE,0.35,0.35,0.32999999999999996,000000,000001,0.020000000000000018,000002,000000,ACCEPTED
000080,401705085,1736470623,000000,N,0.17000000000000004,0.17000000000000004,0.17000000000000004,000000,000000,0.0,000000,000000,ACCEPTED
000080,401705085,1736470623,000030,N,0.17000000000000004,0.17000000000000004,0.16500000000000004,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000080,401705085,1736470623,000060,N,0.17000000000000004,0.17000000000000004,0.16500000000000004,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000080,401705085,1736470623,000120,N,0.17000000000000004,0.17000000000000004,0.18500000000000005,000000,000001,0.015000000000000013,000002,000000,ACCEPTED
000080,401705085,1736470623,000000,S320_SUBSTITUTE,0.17000000000000004,0.17000000000000004,0.17000000000000004,000000,000000,0.0,000000,000000,ACCEPTED
000080,401705085,1736470623,000030,S320_SUBSTITUTE,0.17000000000000004,0.17000000000000004,0.16500000000000004,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000080,401705085,1736470623,000060,S320_SUBSTITUTE,0.17000000000000004,0.17000000000000004,0.16500000000000004,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000080,401705085,1736470623,000120,S320_SUBSTITUTE,0.17000000000000004,0.17000000000000004,0.18500000000000005,000000,000001,0.015000000000000013,000002,000000,ACCEPTED
000081,401705164,1737342244,000000,N,0.95,0.95,0.95,000000,000000,0.0,000000,000000,ACCEPTED
000081,401705164,1737342244,000030,N,0.95,0.95,0.9299999999999999,000000,000001,0.020000000000000018,000001,000000,ACCEPTED
000081,401705164,1737342244,000060,N,0.95,0.95,0.9299999999999999,000000,000001,0.020000000000000018,000001,000000,ACCEPTED
000081,401705164,1737342244,000120,N,0.95,0.95,0.94,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000081,401705164,1737342244,000000,S320_SUBSTITUTE,0.95,0.95,0.95,000000,000000,0.0,000000,000000,ACCEPTED
000081,401705164,1737342244,000030,S320_SUBSTITUTE,0.95,0.95,0.9299999999999999,000000,000001,0.020000000000000018,000001,000000,ACCEPTED
000081,401705164,1737342244,000060,S320_SUBSTITUTE,0.95,0.95,0.9299999999999999,000000,000001,0.020000000000000018,000001,000000,ACCEPTED
000081,401705164,1737342244,000120,S320_SUBSTITUTE,0.95,0.95,0.94,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000082,401705763,1744576506,000000,N,0.24,0.24,0.24,000000,000000,0.0,000000,000000,ACCEPTED
000082,401705763,1744576506,000030,N,0.24,0.24,0.24,000000,000000,0.0,000001,000000,ACCEPTED
000082,401705763,1744576506,000060,N,0.24,0.24,0.24,000000,000000,0.0,000001,000000,ACCEPTED
000082,401705763,1744576506,000120,N,0.24,0.24,0.25,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000082,401705763,1744576506,000000,S320_SUBSTITUTE,0.24,0.24,0.24,000000,000000,0.0,000000,000000,ACCEPTED
000082,401705763,1744576506,000030,S320_SUBSTITUTE,0.24,0.24,0.24,000000,000000,0.0,000001,000000,ACCEPTED
000082,401705763,1744576506,000060,S320_SUBSTITUTE,0.24,0.24,0.24,000000,000000,0.0,000001,000000,ACCEPTED
000082,401705763,1744576506,000120,S320_SUBSTITUTE,0.24,0.24,0.25,000000,000001,0.010000000000000009,000002,000000,ACCEPTED
000083,401766127,1750383727,000000,N,0.71,0.71,0.71,000000,000000,0.0,000000,000000,ACCEPTED
000083,401766127,1750383727,000030,N,0.71,0.71,0.725,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000083,401766127,1750383727,000060,N,0.71,0.71,0.64,000000,000001,0.06999999999999995,000002,000000,ACCEPTED
000083,401766127,1750383727,000120,N,0.71,0.71,0.6699999999999999,000000,000001,0.040000000000000036,000003,000000,ACCEPTED
000083,401766127,1750383727,000000,S320_SUBSTITUTE,0.71,0.71,0.71,000000,000000,0.0,000000,000000,ACCEPTED
000083,401766127,1750383727,000030,S320_SUBSTITUTE,0.71,0.71,0.725,000000,000001,0.015000000000000013,000001,000000,ACCEPTED
000083,401766127,1750383727,000060,S320_SUBSTITUTE,0.71,0.71,0.64,000000,000001,0.06999999999999995,000002,000000,ACCEPTED
000083,401766127,1750383727,000120,S320_SUBSTITUTE,0.71,0.71,0.6699999999999999,000000,000001,0.040000000000000036,000003,000000,ACCEPTED
000084,401810755,1772759185,000000,N,0.13105023058349988,0.13105023058349988,0.13105023058349988,000000,000000,0.0,000000,000000,ACCEPTED
000084,401810755,1772759185,000030,N,0.13105023058349988,0.13105023058349988,0.13105023058349988,000000,000000,0.0,000001,000000,ACCEPTED
000084,401810755,1772759185,000060,N,0.13105023058349988,0.13105023058349988,0.13105023058349988,000000,000000,0.0,000001,000000,ACCEPTED
000084,401810755,1772759185,000120,N,0.13105023058349988,0.13105023058349988,0.21284206618985596,000000,000001,0.08179183560635608,000002,000000,ACCEPTED
000084,401810755,1772759185,000000,S320_SUBSTITUTE,0.11499999999999999,0.11499999999999999,0.11499999999999999,000000,000000,0.0,000000,000000,ACCEPTED
000084,401810755,1772759185,000030,S320_SUBSTITUTE,0.11499999999999999,0.11499999999999999,0.11499999999999999,000000,000000,0.0,000001,000000,ACCEPTED
000084,401810755,1772759185,000060,S320_SUBSTITUTE,0.11499999999999999,0.11499999999999999,0.11499999999999999,000000,000000,0.0,000001,000000,ACCEPTED
000084,401810755,1772759185,000120,S320_SUBSTITUTE,0.11499999999999999,0.11499999999999999,0.19499999999999995,000000,000001,0.07999999999999996,000002,000000,ACCEPTED
000085,401705035,1735953303,000000,N,0.31499999999999995,0.31499999999999995,0.31499999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000085,401705035,1735953303,000030,N,0.31499999999999995,0.31499999999999995,0.31499999999999995,000000,000000,0.0,000001,000000,ACCEPTED
000085,401705035,1735953303,000060,N,0.31499999999999995,0.31499999999999995,0.31499999999999995,000000,000000,0.0,000001,000000,ACCEPTED
000085,401705035,1735953303,000120,N,0.31499999999999995,0.31499999999999995,0.31999999999999995,000000,000001,0.0050000000000000044,000002,000000,ACCEPTED
000085,401705035,1735953303,000000,S320_SUBSTITUTE,0.31499999999999995,0.31499999999999995,0.31499999999999995,000000,000000,0.0,000000,000000,ACCEPTED
000085,401705035,1735953303,000030,S320_SUBSTITUTE,0.31499999999999995,0.31499999999999995,0.31499999999999995,000000,000000,0.0,000001,000000,ACCEPTED
000085,401705035,1735953303,000060,S320_SUBSTITUTE,0.31499999999999995,0.31499999999999995,0.31499999999999995,000000,000000,0.0,000001,000000,ACCEPTED
000085,401705035,1735953303,000120,S320_SUBSTITUTE,0.31499999999999995,0.31499999999999995,0.31999999999999995,000000,000001,0.0050000000000000044,000002,000000,ACCEPTED
000086,401809240,1766705230,000000,N,0.8737053668129254,0.8737053668129254,0.8737053668129254,000000,000000,0.0,000000,000000,ACCEPTED
000086,401809240,1766705230,000030,N,0.8737053668129254,0.8737053668129254,0.8737053668129254,000000,000000,0.0,000001,000000,ACCEPTED
000086,401809240,1766705230,000060,N,0.8737053668129254,0.8737053668129254,0.8737053668129254,000000,000000,0.0,000001,000000,ACCEPTED
000086,401809240,1766705230,000120,N,0.8737053668129254,0.8737053668129254,0.8787958188427204,000000,000001,0.005090452029794967,000003,000000,ACCEPTED
000086,401809240,1766705230,000000,S320_SUBSTITUTE,0.885,0.885,0.885,000000,000000,0.0,000000,000000,ACCEPTED
000086,401809240,1766705230,000030,S320_SUBSTITUTE,0.885,0.885,0.885,000000,000000,0.0,000001,000000,ACCEPTED
000086,401809240,1766705230,000060,S320_SUBSTITUTE,0.885,0.885,0.885,000000,000000,0.0,000001,000000,ACCEPTED
000086,401809240,1766705230,000120,S320_SUBSTITUTE,0.885,0.885,0.89,000000,000001,0.0050000000000000044,000003,000000,ACCEPTED
000087,401809241,1766716029,000000,N,0.29647720293860097,0.29647720293860097,0.29647720293860097,000000,000000,0.0,000000,000000,ACCEPTED
000087,401809241,1766716029,000030,N,0.29647720293860097,0.29647720293860097,0.2916244017249236,000000,000001,0.004852801213677371,000001,000000,ACCEPTED
000087,401809241,1766716029,000060,N,0.29647720293860097,0.29647720293860097,0.29647720293860097,000000,000000,0.0,000002,000000,ACCEPTED
000087,401809241,1766716029,000120,N,0.29647720293860097,0.29647720293860097,0.29647720293860097,000000,000000,0.0,000003,000000,ACCEPTED
000087,401809241,1766716029,000000,S320_SUBSTITUTE,0.28,0.28,0.28,000000,000000,0.0,000000,000000,ACCEPTED
000087,401809241,1766716029,000030,S320_SUBSTITUTE,0.28,0.28,0.275,000000,000001,0.0050000000000000044,000001,000000,ACCEPTED
000087,401809241,1766716029,000060,S320_SUBSTITUTE,0.28,0.28,0.28,000000,000000,0.0,000002,000000,ACCEPTED
000087,401809241,1766716029,000120,S320_SUBSTITUTE,0.28,0.28,0.28,000000,000000,0.0,000003,000000,ACCEPTED
000088,401810047,1762733945,000000,N,0.9739849021092084,0.9739849021092084,0.9739849021092084,000000,000000,0.0,000000,000000,ACCEPTED
000088,401810047,1762733945,000030,N,0.9739849021092084,0.9739849021092084,0.9693930069293837,000000,000001,0.004591895179824723,000001,000000,ACCEPTED
000088,401810047,1762733945,000060,N,0.9739849021092084,0.9739849021092084,0.9693930069293837,000000,000001,0.004591895179824723,000001,000000,ACCEPTED
000088,401810047,1762733945,000120,N,0.9739849021092084,0.9739849021092084,0.9693930069293837,000000,000001,0.004591895179824723,000002,000000,ACCEPTED
000088,401810047,1762733945,000000,S320_SUBSTITUTE,0.979,0.979,0.979,000000,000000,0.0,000000,000000,ACCEPTED
000088,401810047,1762733945,000030,S320_SUBSTITUTE,0.979,0.979,0.975,000000,000001,0.0040000000000000036,000001,000000,ACCEPTED
000088,401810047,1762733945,000060,S320_SUBSTITUTE,0.979,0.979,0.975,000000,000001,0.0040000000000000036,000001,000000,ACCEPTED
000088,401810047,1762733945,000120,S320_SUBSTITUTE,0.979,0.979,0.975,000000,000001,0.0040000000000000036,000002,000000,ACCEPTED
000089,401810399,1768095670,000000,N,0.7844351255526155,0.7844351255526155,0.7844351255526155,000000,000000,0.0,000000,000000,ACCEPTED
000089,401810399,1768095670,000030,N,0.7844351255526155,0.7844351255526155,0.7941785936416185,000000,000001,0.009743468089002949,000001,000000,ACCEPTED
