section_name,game_id,offset_s,pool,sport,status,finished_at,rows,decoded_frames,evaluated_frames,stride,source_fps,source_resolution,unique_frames,frame_size_source,tracking_path,tracking_sha256,tracking_bytes,ball_path,ball_sha256,ball_bytes,eligible,ineligible_reason,selected,select_index
0022500630_s5400,,,FRESH_POST_RELAUNCH,nba,tracked,1788851686,1627,3900,1300,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s6000,,,FRESH_POST_RELAUNCH,nba,tracked,1788851924,3281,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s6600,,,FRESH_POST_RELAUNCH,nba,tracked,1788852111,2770,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0KIBu1jQBL8_s1205,0KIBu1jQBL8,1205,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789056579,1786,3897,1299,3,29.97002997002997,1920x1080,000269,estimated,/workspace/data/tracking/0KIBu1jQBL8_s1205/tracking_data.csv,76327cf92f02586536d0cbbc4602a63a6d0633c6cd49a71b84ec332885e1ce4f,726038,/workspace/data/tracking/0KIBu1jQBL8_s1205/ball_tracking.csv,0d24267d95c22a657e7994eb57598bf1611eb5cb75218d9b505f9c1af83f9a3e,031273,1,,1,000000
0KIBu1jQBL8_s2320,0KIBu1jQBL8,2320,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789056519,1213,3897,1299,3,29.97002997002997,1920x1080,000224,estimated,/workspace/data/tracking/0KIBu1jQBL8_s2320/tracking_data.csv,050362647a10944556a6561cba0c0c4b82ef9c77115fa2b03632d08fdd52da9f,489528,/workspace/data/tracking/0KIBu1jQBL8_s2320/ball_tracking.csv,10bd56c60fb9263c32e5f70930bcd12ac95a8afbab0fc21370ca500d583e9cc5,027332,1,,1,000001
0KIBu1jQBL8_s3435,0KIBu1jQBL8,3435,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789056620,3020,3897,1299,3,29.97002997002997,1920x1080,000798,estimated,/workspace/data/tracking/0KIBu1jQBL8_s3435/tracking_data.csv,0f4bae8f732717b687a3cc421001816d53b3d44ade8032700b90c76d8460c1ce,1252896,/workspace/data/tracking/0KIBu1jQBL8_s3435/ball_tracking.csv,a7a5c0561a5de66cb0624a3dbc8456f75627be82b5dc252126c1e6be7c443937,035572,1,,1,000002
0KIBu1jQBL8_s4550,0KIBu1jQBL8,4550,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789056660,2433,3897,1299,3,29.97002997002997,1920x1080,000499,estimated,/workspace/data/tracking/0KIBu1jQBL8_s4550/tracking_data.csv,a0d157413caf8ea41b78e016a9d980a5de04cc6d699f9c9715449bb5a8150b64,978387,/workspace/data/tracking/0KIBu1jQBL8_s4550/ball_tracking.csv,3b8c950c7dc81980cba14703d8e5725844c786f27d6a210a37db3f77e6f1a70e,032435,1,,1,000003
0KIBu1jQBL8_s5665,0KIBu1jQBL8,5665,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789056741,5491,3897,1299,3,29.97002997002997,1920x1080,000963,estimated,/workspace/data/tracking/0KIBu1jQBL8_s5665/tracking_data.csv,8eda0755236c49ba2f74a258ac00d0aa7dcef23fa04df8256116b36f712bb491,2186941,/workspace/data/tracking/0KIBu1jQBL8_s5665/ball_tracking.csv,ceffce56abfcd748a85ef3b8e0e1bd756f4f8359cede5a5dcf3df5872bc0f68e,035768,1,,1,000004
0KIBu1jQBL8_s90,0KIBu1jQBL8,90,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789056701,489,3897,1299,3,29.97002997002997,1920x1080,000231,estimated,/workspace/data/tracking/0KIBu1jQBL8_s90/tracking_data.csv,16a491aadea13a09e16c645c2a89187c8a848a8936273b74c3bf6a34bc987a92,182897,/workspace/data/tracking/0KIBu1jQBL8_s90/ball_tracking.csv,83f87588e1ce5f13a31a2700130a3a62c69f1de47c95b4563ee78bc5f9293a34,032852,1,,1,000005
1E5Rw89keTg_s312,1E5Rw89keTg,312,FRESH_POST_RELAUNCH,wnba,tracked,1788870575,4098,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
1E5Rw89keTg_s534,1E5Rw89keTg,534,FRESH_POST_RELAUNCH,wnba,tracked,1788870838,4234,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
1E5Rw89keTg_s90,1E5Rw89keTg,90,FRESH_POST_RELAUNCH,wnba,tracked,1788873017,5526,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s1196,1zPhldjbJnU,1196,FRESH_POST_RELAUNCH,wnba,tracked,1788913678,4017,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s2302,1zPhldjbJnU,2302,FRESH_POST_RELAUNCH,wnba,tracked,1788913821,2834,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s3408,1zPhldjbJnU,3408,FRESH_POST_RELAUNCH,wnba,tracked,1788913984,4316,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s4514,1zPhldjbJnU,4514,FRESH_POST_RELAUNCH,wnba,tracked,1788914045,3768,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s5620,1zPhldjbJnU,5620,FRESH_POST_RELAUNCH,wnba,tracked,1788914045,5636,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s90,1zPhldjbJnU,90,FRESH_POST_RELAUNCH,wnba,tracked,1788914005,3450,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s1339,3fT6aYz2N9w,1339,FRESH_POST_RELAUNCH,nba,tracked,1788911836,5158,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s2588,3fT6aYz2N9w,2588,FRESH_POST_RELAUNCH,nba,tracked,1788911919,4256,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s3837,3fT6aYz2N9w,3837,FRESH_POST_RELAUNCH,nba,thin,1788912164,0,,,,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s5086,3fT6aYz2N9w,5086,FRESH_POST_RELAUNCH,nba,tracked,1788912307,632,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s6335,3fT6aYz2N9w,6335,FRESH_POST_RELAUNCH,nba,thin,1788911919,0,,,,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s90,3fT6aYz2N9w,90,FRESH_POST_RELAUNCH,nba,tracked,1788912226,5217,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
4PH6yOSvcs4_s1511,4PH6yOSvcs4,1511,FRESH_POST_RELAUNCH,nba,thin,1788857154,0,,,,59.94006241189409,1920x1080,,,,,,,,,0,not_fresh,0,
4PH6yOSvcs4_s2932,4PH6yOSvcs4,2932,FRESH_POST_RELAUNCH,nba,thin,1788857239,0,,,,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
4PH6yOSvcs4_s90,4PH6yOSvcs4,90,FRESH_POST_RELAUNCH,nba,tracked,1788859224,1745,8020,1337,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s1420,50pp-OqYVok,1420,FRESH_POST_RELAUNCH,nba,thin,1788912962,0,,,,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s2750,50pp-OqYVok,2750,FRESH_POST_RELAUNCH,nba,tracked,1788912900,4508,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s4080,50pp-OqYVok,4080,FRESH_POST_RELAUNCH,nba,tracked,1788913186,6016,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s5410,50pp-OqYVok,5410,FRESH_POST_RELAUNCH,nba,tracked,1788913267,4194,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s6740,50pp-OqYVok,6740,FRESH_POST_RELAUNCH,nba,thin,1788912595,0,,,,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s90,50pp-OqYVok,90,FRESH_POST_RELAUNCH,nba,tracked,1788913431,3929,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s1436,5PNHcMafoX8,1436,FRESH_POST_RELAUNCH,nba,tracked,1788879846,1067,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s2782,5PNHcMafoX8,2782,FRESH_POST_RELAUNCH,nba,tracked,1788879493,145,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s4128,5PNHcMafoX8,4128,FRESH_POST_RELAUNCH,nba,tracked,1788880158,5744,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s5474,5PNHcMafoX8,5474,FRESH_POST_RELAUNCH,nba,tracked,1788879971,5075,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s6820,5PNHcMafoX8,6820,FRESH_POST_RELAUNCH,nba,tracked,1788879950,5100,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s90,5PNHcMafoX8,90,FRESH_POST_RELAUNCH,nba,tracked,1788879825,2544,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5TiTjV1JPW8_s401,5TiTjV1JPW8,401,FRESH_POST_RELAUNCH,nba,tracked,1788853655,2486,7836,1306,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
5TiTjV1JPW8_s60,5TiTjV1JPW8,60,FRESH_POST_RELAUNCH,nba,tracked,1788853655,1941,7796,1300,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
5TiTjV1JPW8_s742,5TiTjV1JPW8,742,FRESH_POST_RELAUNCH,nba,tracked,1788853696,555,7903,1318,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s1207,5U9k1U6nN-g,1207,FRESH_POST_RELAUNCH,nba,tracked,1788875665,2989,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s2324,5U9k1U6nN-g,2324,FRESH_POST_RELAUNCH,nba,tracked,1788875623,4257,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s3441,5U9k1U6nN-g,3441,FRESH_POST_RELAUNCH,nba,tracked,1788875834,5990,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s4558,5U9k1U6nN-g,4558,FRESH_POST_RELAUNCH,nba,tracked,1788876441,5219,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s90,5U9k1U6nN-g,90,FRESH_POST_RELAUNCH,nba,tracked,1788876924,4065,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
6FlZaoWSfFw_s337,6FlZaoWSfFw,337,FRESH_POST_RELAUNCH,wnba,tracked,1789054100,4015,3898,1300,3,29.97002997002997,1920x1080,001000,estimated,/workspace/data/tracking/6FlZaoWSfFw_s337/tracking_data.csv,b831f1220bc07ecb4c45099b2d6410bca6f6143f38535020961b0380c8801337,1608815,/workspace/data/tracking/6FlZaoWSfFw_s337/ball_tracking.csv,aafee7fe25995880dc7f9c403a27d57bf8e89d6776d800cf3f6a6b1d436dabe0,032515,1,,1,000006
6FlZaoWSfFw_s584,6FlZaoWSfFw,584,FRESH_POST_RELAUNCH,wnba,tracked,1789054121,4309,3897,1299,3,29.97002997002997,1920x1080,000801,estimated,/workspace/data/tracking/6FlZaoWSfFw_s584/tracking_data.csv,2036b330745847aa0bbe2ea66641f50d54b6b8a036238f821abc521487494b64,1774522,/workspace/data/tracking/6FlZaoWSfFw_s584/ball_tracking.csv,b0c00e2fa575ec68866ae9b54fe3bbf4cc2ee981380f787acc661f3a220095c4,038899,1,,1,000007
6FlZaoWSfFw_s90,6FlZaoWSfFw,90,FRESH_POST_RELAUNCH,wnba,tracked,1789054080,4180,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/data/tracking/6FlZaoWSfFw_s90/tracking_data.csv,ef4a7f59cdec262d5a36a9df474300690f52657f0492e3b26254b1dc1e452226,1544296,/workspace/data/tracking/6FlZaoWSfFw_s90/ball_tracking.csv,156574d57422b4adff6aa1ef46e0c431057f871c661573f98a02eea8590cc255,029635,1,,1,000008
6cNq5d_NOXs_s416,6cNq5d_NOXs,416,FRESH_POST_RELAUNCH,nba,tracked,1788854199,1609,7817,1303,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
6cNq5d_NOXs_s60,6cNq5d_NOXs,60,FRESH_POST_RELAUNCH,nba,tracked,1788854261,3179,7927,1322,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
6cNq5d_NOXs_s772,6cNq5d_NOXs,772,FRESH_POST_RELAUNCH,nba,tracked,1788854345,3011,8097,1350,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s1201,7Ci3zQ5Vm4M,1201,FRESH_POST_RELAUNCH,wnba,thin,1788913390,0,,,,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s2312,7Ci3zQ5Vm4M,2312,FRESH_POST_RELAUNCH,wnba,tracked,1788913370,4257,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s3423,7Ci3zQ5Vm4M,3423,FRESH_POST_RELAUNCH,wnba,tracked,1788916423,6295,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s5645,7Ci3zQ5Vm4M,5645,FRESH_POST_RELAUNCH,wnba,tracked,1788916744,4789,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s90,7Ci3zQ5Vm4M,90,FRESH_POST_RELAUNCH,wnba,tracked,1788916924,2001,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7WBKNCu3NLU_s308,7WBKNCu3NLU,308,FRESH_POST_RELAUNCH,wnba,tracked,1788880531,6017,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
7WBKNCu3NLU_s526,7WBKNCu3NLU,526,FRESH_POST_RELAUNCH,wnba,tracked,1788889041,4289,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
7WBKNCu3NLU_s90,7WBKNCu3NLU,90,FRESH_POST_RELAUNCH,wnba,tracked,1788889315,6291,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s1358,850xnW8BoAU,1358,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788878354,6220,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s2626,850xnW8BoAU,2626,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788878229,4913,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s3894,850xnW8BoAU,3894,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788878001,732,3896,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s5162,850xnW8BoAU,5162,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788878977,3822,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s90,850xnW8BoAU,90,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788878416,5322,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s1255,8kHt2bFTK6g,1255,FRESH_POST_RELAUNCH,wnba,tracked,1788873555,4278,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s2420,8kHt2bFTK6g,2420,FRESH_POST_RELAUNCH,wnba,tracked,1788873825,5386,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s3585,8kHt2bFTK6g,3585,FRESH_POST_RELAUNCH,wnba,tracked,1788873763,5765,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s90,8kHt2bFTK6g,90,FRESH_POST_RELAUNCH,wnba,tracked,1788873534,2906,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
9F5q5jCbrMI_s1270,9F5q5jCbrMI,1270,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788869944,2129,7794,1299,6,59.94006497539334,1920x1080,,,,,,,,,0,not_fresh,0,
9F5q5jCbrMI_s2450,9F5q5jCbrMI,2450,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788870047,1552,7793,1299,6,59.9400623804635,1920x1080,,,,,,,,,0,not_fresh,0,
9F5q5jCbrMI_s3630,9F5q5jCbrMI,3630,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788870110,2434,7793,1299,6,59.94006495011556,1920x1080,,,,,,,,,0,not_fresh,0,
9F5q5jCbrMI_s4810,9F5q5jCbrMI,4810,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788870258,2179,7793,1299,6,59.94006245677419,1920x1080,,,,,,,,,0,not_fresh,0,
9F5q5jCbrMI_s90,9F5q5jCbrMI,90,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788870279,3020,7793,1299,6,59.94006495011556,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s1218,9sq-YMlIo9Q,1218,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788887058,5815,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s2346,9sq-YMlIo9Q,2346,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788887874,4827,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s3474,9sq-YMlIo9Q,3474,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788887704,4085,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s4602,9sq-YMlIo9Q,4602,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788887364,4374,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s5730,9sq-YMlIo9Q,5730,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788887704,5145,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s90,9sq-YMlIo9Q,90,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788887471,3808,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s1391,E-5WuXXdGSA,1391,FRESH_POST_RELAUNCH,nba,tracked,1788891989,3149,7787,1298,6,59.89600227025651,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s2692,E-5WuXXdGSA,2692,FRESH_POST_RELAUNCH,nba,tracked,1788891906,3134,7787,1298,6,59.896002523354326,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s3993,E-5WuXXdGSA,3993,FRESH_POST_RELAUNCH,nba,tracked,1788891906,1949,7788,1298,6,59.8960027700686,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s5294,E-5WuXXdGSA,5294,FRESH_POST_RELAUNCH,nba,tracked,1788892051,2972,7787,1298,6,59.89600120329186,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s6595,E-5WuXXdGSA,6595,FRESH_POST_RELAUNCH,nba,thin,1788891636,0,,,,59.89600651200925,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s90,E-5WuXXdGSA,90,FRESH_POST_RELAUNCH,nba,tracked,1788892051,1909,7788,1298,6,59.89600380947191,1920x1080,,,,,,,,,0,not_fresh,0,
EqseleqhpTk_s1395,EqseleqhpTk,1395,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788869155,5012,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
EqseleqhpTk_s2700,EqseleqhpTk,2700,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788868723,4204,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
EqseleqhpTk_s4005,EqseleqhpTk,4005,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788869135,4275,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
EqseleqhpTk_s5310,EqseleqhpTk,5310,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788869089,4710,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
EqseleqhpTk_s90,EqseleqhpTk,90,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788869135,3929,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
G8bPOW37Sp0_s320,G8bPOW37Sp0,320,FRESH_POST_RELAUNCH,wnba,tracked,1789054627,3187,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/data/tracking/G8bPOW37Sp0_s320/tracking_data.csv,624b5f6c4bf7e122d46bcc5788d42b16f4cae2544168238d3dd62b20f2596bd3,1250013,/workspace/data/tracking/G8bPOW37Sp0_s320/ball_tracking.csv,c49ff79d5a6b82e6c29e67c091c06b4b083d251492bca47b3a6a4aa57977d70d,033506,1,,1,000009
G8bPOW37Sp0_s550,G8bPOW37Sp0,550,FRESH_POST_RELAUNCH,wnba,tracked,1789055211,4639,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/data/tracking/G8bPOW37Sp0_s550/tracking_data.csv,76359b5455f8fabed89630974c9817c477fdc4096243d92e74872fbd96a0ba14,1864365,/workspace/data/tracking/G8bPOW37Sp0_s550/ball_tracking.csv,9fedab85455f852db83937f406a5a53fbf1bac8a1dc7de8b5445735bc640746b,034517,1,,1,000010
G8bPOW37Sp0_s90,G8bPOW37Sp0,90,FRESH_POST_RELAUNCH,wnba,tracked,1789055030,3430,3897,1299,3,29.97002997002997,1920x1080,000941,estimated,/workspace/data/tracking/G8bPOW37Sp0_s90/tracking_data.csv,606363e091bf38e49232d4a7dea8e8f510f941a623cb967208b3bc02d9f05cd6,1316293,/workspace/data/tracking/G8bPOW37Sp0_s90/ball_tracking.csv,0e8398a24db9b26feaed52743320a4cfe44c987b0f45aec5e349bbe71bb17e5a,031142,1,,1,000011
GNjSxoeDT-E_s1167,GNjSxoeDT-E,1167,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788867724,5145,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
GNjSxoeDT-E_s2244,GNjSxoeDT-E,2244,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788867846,4157,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
GNjSxoeDT-E_s3321,GNjSxoeDT-E,3321,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788868327,3141,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
GNjSxoeDT-E_s4398,GNjSxoeDT-E,4398,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788868348,4655,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
GNjSxoeDT-E_s5475,GNjSxoeDT-E,5475,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788868514,6254,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
GNjSxoeDT-E_s90,GNjSxoeDT-E,90,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788868431,3147,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
HUSo3PzP7lo_s231,HUSo3PzP7lo,231,FRESH_POST_RELAUNCH,nba,tracked,1788853425,1825,8110,1352,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
HUSo3PzP7lo_s402,HUSo3PzP7lo,402,FRESH_POST_RELAUNCH,nba,tracked,1788853884,1149,7800,1300,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
HUSo3PzP7lo_s60,HUSo3PzP7lo,60,FRESH_POST_RELAUNCH,nba,tracked,1788853969,2169,8090,1349,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
Hm7V4jOxlUI_s1271,Hm7V4jOxlUI,1271,FRESH_POST_RELAUNCH,nba,thin,1788867601,0,,,,59.94006505409059,1920x1080,,,,,,,,,0,not_fresh,0,
Hm7V4jOxlUI_s2452,Hm7V4jOxlUI,2452,FRESH_POST_RELAUNCH,nba,thin,1788867621,0,,,,59.94006247338406,1920x1080,,,,,,,,,0,not_fresh,0,
Hm7V4jOxlUI_s3633,Hm7V4jOxlUI,3633,FRESH_POST_RELAUNCH,nba,thin,1788867642,0,,,,59.94006492633563,1920x1080,,,,,,,,,0,not_fresh,0,
Hm7V4jOxlUI_s90,Hm7V4jOxlUI,90,FRESH_POST_RELAUNCH,nba,tracked,1788868431,2341,7793,1299,6,59.94006504493503,1920x1080,,,,,,,,,0,not_fresh,0,
N-eE7ZwTuno_s1065,N-eE7ZwTuno,1065,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788853531,5417,3970,1324,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
N-eE7ZwTuno_s1308,N-eE7ZwTuno,1308,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1789053696,6123,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/data/tracking/N-eE7ZwTuno_s1308/tracking_data.csv,31d3bf06872774b1157a874c7e92b58e192b7ddf5a1fcf0d06ffdd924ceba2db,2390165,/workspace/data/tracking/N-eE7ZwTuno_s1308/ball_tracking.csv,287dfadaccc954e613d03e9c834e4971b7836fe37390b821013e8c2b6b8c2444,032493,1,,1,000012
N-eE7ZwTuno_s1390,N-eE7ZwTuno,1390,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788854611,3621,3899,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
N-eE7ZwTuno_s1715,N-eE7ZwTuno,1715,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788854052,3671,4034,1345,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
N-eE7ZwTuno_s2040,N-eE7ZwTuno,2040,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788853593,5257,4052,1351,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
N-eE7ZwTuno_s2365,N-eE7ZwTuno,2365,FRESH_POST_RELAUNCH,ncaa_basketball,tracked,1788854734,1163,4043,1348,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
