# prereg_sha256=7125552f4c772e15c05057a5beaf460b1dc152496007cd20ea14c521f893cc30 k_launch=18
event_id,ts,div,home,away,p_model,p_close,y,loss_model,loss_close,d
20231128-E1-watford-norwich,2023-11-28T12:00:00,E1,Watford,Norwich,0.5031394103313386,0.5,1,0.24687044556588994,0.25,0.00312955443411006
20231129-E1-blackburn-birmingham,2023-11-29T12:00:00,E1,Blackburn,Birmingham,0.627774488783148,0.6161369096236493,1,0.13855183120064682,0.14735087215328238,0.008799040952635562
20231129-E1-ipswich-millwall,2023-11-29T12:00:00,E1,Ipswich,Millwall,0.5608538634917546,0.5535714372601521,1,0.19284932921011852,0.19929846162996628,0.006449132419847764
20231129-E1-leeds-swansea,2023-11-29T12:00:00,E1,Leeds,Swansea,0.6665411246187333,0.6517647013944738,1,0.11119482157053917,0.12126782319487997,0.0100730016243408
20231129-E1-sheffield_weds-leicester,2023-11-29T12:00:00,E1,Sheffield Weds,Leicester,0.47181927334961565,0.47179488323770963,0,0.22261342670415935,0.22259041184928405,-2.3014854875297308e-05
20231129-E1-southampton-bristol_city,2023-11-29T12:00:00,E1,Southampton,Bristol City,0.5220475328658505,0.5167095110166698,0,0.27253362657132124,0.26698871877508606,-0.005544907796235177
20231129-E1-sunderland-huddersfield,2023-11-29T12:00:00,E1,Sunderland,Huddersfield,0.5341088968662046,0.5283505038236226,1,0.2170545199792248,0.22245324724343066,0.005398727264205844
20231201-D1-darmstadt-fc_koln,2023-12-01T12:00:00,D1,Darmstadt,FC Koln,0.5002736274794202,0.49614394720959093,0,0.25027370235141766,0.24615881635271336,-0.0041148859987042985
20231201-E1-preston-qpr,2023-12-01T12:00:00,E1,Preston,QPR,0.3819821482535036,0.38820639374769256,0,0.14591036158436158,0.1507042041465885,0.004793842562226924
20231201-I1-monza-juventus,2023-12-01T12:00:00,I1,Monza,Juventus,0.4218119189729596,0.42462312791995366,1,0.33430145704173136,0.33105854492461795,-0.0032429121171134168
20231202-D1-bochum-wolfsburg,2023-12-02T12:00:00,D1,Bochum,Wolfsburg,0.5586297554456613,0.5496183331144291,1,0.19480769277795676,0.20284364586662537,0.008035953088668613
20231202-D1-m_gladbach-hoffenheim,2023-12-02T12:00:00,D1,M'gladbach,Hoffenheim,0.7053936640084028,0.6874999983369239,1,0.08679289320639388,0.09765625103942258,0.010863357833028692
20231202-D1-rb_leipzig-heidenheim,2023-12-02T12:00:00,D1,RB Leipzig,Heidenheim,0.7281990426771748,0.7096774127389919,1,0.07387576040160422,0.08428720467392568,0.010411444272321463
20231202-D1-stuttgart-werder_bremen,2023-12-02T12:00:00,D1,Stuttgart,Werder Bremen,0.7112193169365396,0.6931567421864957,0,0.505832916783678,0.4804662692385961,-0.025366647545081944
20231202-E1-birmingham-rotherham,2023-12-02T12:00:00,E1,Birmingham,Rotherham,0.518312420133009,0.5116279112748977,0,0.2686477648641369,0.2617631195955146,-0.006884645268622258
20231202-E1-hull-watford,2023-12-02T12:00:00,E1,Hull,Watford,0.46555322765140206,0.46272493935648557,1,0.2856333524738341,0.2886644907894921,0.0030311383156579885
20231202-E1-ipswich-coventry,2023-12-02T12:00:00,E1,Ipswich,Coventry,0.5912087258436535,0.5793450893713865,1,0.16711030582636927,0.1769505538359668,0.009840248009597541
20231202-E1-leeds-middlesbrough,2023-12-02T12:00:00,E1,Leeds,Middlesbrough,0.6136786008100784,0.600496283347282,1,0.14924422347205873,0.15960321961933518,0.01035899614727645
20231202-E1-millwall-sunderland,2023-12-02T12:00:00,E1,Millwall,Sunderland,0.45315291412197317,0.45128203780144827,0,0.20534756357723638,0.20365547764222777,-0.0016920859350086082
20231202-E1-plymouth-stoke,2023-12-02T12:00:00,E1,Plymouth,Stoke,0.5804826443389256,0.5696202462882001,1,0.1759948117008604,0.18522673240502957,0.009231920704169172
20231202-E1-sheffield_weds-blackburn,2023-12-02T12:00:00,E1,Sheffield Weds,Blackburn,0.5096859669031445,0.5038560527904091,1,0.2404078510517043,0.2461588163527133,0.005750965301008992
20231202-E1-southampton-cardiff,2023-12-02T12:00:00,E1,Southampton,Cardiff,0.5331647474815929,0.5256410166278315,0,0.28426464795711076,0.2762984783615402,-0.00796616959557056
20231202-E1-swansea-huddersfield,2023-12-02T12:00:00,E1,Swansea,Huddersfield,0.468060774622157,0.4652956310805167,0,0.21908088873989365,0.21650002430261628,-0.0025808644372773692
20231202-E1-west_brom-leicester,2023-12-02T12:00:00,E1,West Brom,Leicester,0.46252724431690984,0.46015424763245444,1,0.28887696310157474,0.29143343634928126,0.0025564732477065255
20231202-I1-genoa-empoli,2023-12-02T12:00:00,I1,Genoa,Empoli,0.40965615037607367,0.4114713289609584,0,0.16781816154094428,0.16930865455689723,0.0014904930159529428
20231202-I1-lazio-cagliari,2023-12-02T12:00:00,I1,Lazio,Cagliari,0.47646507548051387,0.473145790187929,0,0.22701896815265177,0.22386693877255975,-0.003152029380092014
20231202-I1-milan-frosinone,2023-12-02T12:00:00,I1,Milan,Frosinone,0.5928481508442024,0.5814536333364156,1,0.16577262827098538,0.1751810610472876,0.009408432776302211
20231203-D1-augsburg-ein_frankfurt,2023-12-03T12:00:00,D1,Augsburg,Ein Frankfurt,0.4750947335318526,0.4719387867589983,1,0.27552553876599684,0.2788486449295586,0.00332310616356174
20231203-D1-leverkusen-dortmund,2023-12-03T12:00:00,D1,Leverkusen,Dortmund,0.6753778299431576,0.658878493479781,0,0.4561352131787288,0.43412086917018583,-0.022014344008542963
20231203-D1-mainz-freiburg,2023-12-03T12:00:00,D1,Mainz,Freiburg,0.5054215935375204,0.5,0,0.25545098721400644,0.25,-0.005450987214006442
20231203-E1-bristol_city-norwich,2023-12-03T12:00:00,E1,Bristol City,Norwich,0.5015216981832857,0.49614394720959093,1,0.24848061738207528,0.25387092193353145,0.005390304551456171
20231203-I1-fiorentina-salernitana,2023-12-03T12:00:00,I1,Fiorentina,Salernitana,0.5499235770612819,0.5410256339718367,1,0.20256878648531185,0.21065746867095445,0.008088682185642598
20231203-I1-lecce-bologna,2023-12-03T12:00:00,I1,Lecce,Bologna,0.3613795147936734,0.36602869544371264,0,0.13059515371251082,0.13397700588822614,0.003381852175715322
20231203-I1-napoli-inter,2023-12-03T12:00:00,I1,Napoli,Inter,0.5486114729262312,0.5396419379638492,1,0.20375160237382647,0.21192954528168048,0.008177942907854008
20231203-I1-sassuolo-roma,2023-12-03T12:00:00,I1,Sassuolo,Roma,0.5004446044421634,0.4948717844478398,1,0.24955559323094656,0.25515451414690954,0.005598920915962979
20231203-I1-udinese-verona,2023-12-03T12:00:00,I1,Udinese,Verona,0.4797159962574457,0.4757033325277306,1,0.2706954445503822,0.2748869955225274,0.004191550972145186
20231204-I1-torino-atalanta,2023-12-04T12:00:00,I1,Torino,Atalanta,0.4166604913627476,0.4175000017136336,1,0.34028498233715104,0.3393062480036168,-0.0009787343335342369
20231208-D1-hoffenheim-bochum,2023-12-08T12:00:00,D1,Hoffenheim,Bochum,0.615466529650023,0.6024691392909897,1,0.14786598981939664,0.15803078521604658,0.01016479539664994
20231208-E1-coventry-birmingham,2023-12-08T12:00:00,E1,Coventry,Birmingham,0.5619996705639327,0.5524296773440585,0,0.31584362971396895,0.30517854841046055,-0.010665081303508406
20231208-I1-juventus-napoli,2023-12-08T12:00:00,I1,Juventus,Napoli,0.4358080766478409,0.4354430399611867,0,0.18992867967149035,0.18961064105063966,-0.0003180386208506969
20231209-D1-dortmund-rb_leipzig,2023-12-09T12:00:00,D1,Dortmund,RB Leipzig,0.6762852659116411,0.6597222103411521,1,0.10479122906589694,0.11578897413511115,0.010997745069214207
20231209-D1-ein_frankfurt-bayern_munich,2023-12-09T12:00:00,D1,Ein Frankfurt,Bayern Munich,0.6795143963251958,0.6627906828457886,1,0.10271102216280364,0.11371012357560956,0.010999101412805912
20231209-D1-heidenheim-darmstadt,2023-12-09T12:00:00,D1,Heidenheim,Darmstadt,0.5544693089015242,0.5459183834831397,1,0.19849759671068543,0.20619011445856497,0.007692517747879546
20231209-D1-union_berlin-m_gladbach,2023-12-09T12:00:00,D1,Union Berlin,M'gladbach,0.5190538949156975,0.5128205159555369,1,0.2313091559957609,0.23734384967382927,0.006034693678068359
20231209-D1-werder_bremen-augsburg,2023-12-09T12:00:00,D1,Werder Bremen,Augsburg,0.6003262383877829,0.5885286710390415,0,0.3603915924968251,0.3463659966349803,-0.01402559586184482
20231209-D1-wolfsburg-freiburg,2023-12-09T12:00:00,D1,Wolfsburg,Freiburg,0.5148126495642995,0.5089514134334602,0,0.2650320641514142,0.25903154123591693,-0.006000522915497297
20231209-E1-blackburn-leeds,2023-12-09T12:00:00,E1,Blackburn,Leeds,0.6745520502977226,0.6580796148317128,0,0.45502046856086126,0.4330687794570555,-0.021951689103805738
20231209-E1-cardiff-millwall,2023-12-09T12:00:00,E1,Cardiff,Millwall,0.4043352456226352,0.40648377821733594,0,0.16348699085271673,0.16522906195384035,0.0017420711011236212
20231209-E1-huddersfield-bristol_city,2023-12-09T12:00:00,E1,Huddersfield,Bristol City,0.41988773641860494,0.42065491062861343,0,0.17630571119473987,0.17695055383596675,0.0006448426412268837
20231209-E1-leicester-plymouth,2023-12-09T12:00:00,E1,Leicester,Plymouth,0.6964041320353829,0.6788154963061549,1,0.09217045104518924,0.1031594854130616,0.010989034367872352
20231209-E1-middlesbrough-ipswich,2023-12-09T12:00:00,E1,Middlesbrough,Ipswich,0.5753904681938238,0.5648854938676983,0,0.33107419088830775,0.3190956211821534,-0.011978569706154352
20231209-E1-norwich-preston,2023-12-09T12:00:00,E1,Norwich,Preston,0.4873219910739937,0.48329048898333016,0,0.2374827229843216,0.23356969674174638,-0.003913026242575224
20231209-E1-qpr-hull,2023-12-09T12:00:00,E1,QPR,Hull,0.4489281475907781,0.44757032265594143,0,0.20153648169928745,0.20031919372234352,-0.001217287976943926
20231209-E1-rotherham-swansea,2023-12-09T12:00:00,E1,Rotherham,Swansea,0.4986454659012174,0.49357325556433873,1,0.2513563688614074,0.2564680474797026,0.005111678618295201
20231209-E1-stoke-sheffield_weds,2023-12-09T12:00:00,E1,Stoke,Sheffield Weds,0.41984684362793123,0.42065491062861343,0,0.17627137210433655,0.17695055383596675,0.0006791817316302018
20231209-E1-sunderland-west_brom,2023-12-09T12:00:00,E1,Sunderland,West Brom,0.4516171052264212,0.45012786491776785,1,0.30072379928025,0.3023593649398926,0.0016355656596426238
20231209-E1-watford-southampton,2023-12-09T12:00:00,E1,Watford,Southampton,0.5262906550706576,0.519280202661922,0,0.27698185361470196,0.2696519288766068,-0.007329924738095184
20231209-I1-atalanta-milan,2023-12-09T12:00:00,I1,Atalanta,Milan,0.4723069972573044,0.4693877687557497,1,0.2784599051436025,0.28154933994600173,0.0030894348023992046
20231209-I1-inter-udinese,2023-12-09T12:00:00,I1,Inter,Udinese,0.6197311413904715,0.6064356431991677,1,0.1446044048281936,0.15489290294405286,0.010288498115859274
20231209-I1-verona-lazio,2023-12-09T12:00:00,I1,Verona,Lazio,0.4138755317315911,0.4150000040233136,0,0.17129295576610726,0.1722250033393503,0.0009320475732430555
20231210-D1-fc_koln-mainz,2023-12-10T12:00:00,D1,FC Koln,Mainz,0.5216510059476221,0.5153846160899958,0,0.2721197720061661,0.2656213025022323,-0.00649846950393379
20231210-D1-stuttgart-leverkusen,2023-12-10T12:00:00,D1,Stuttgart,Leverkusen,0.6019063140144433,0.5899999913573263,0,0.36229121085045357,0.3480999898016451,-0.014191221048808489
20231210-I1-frosinone-torino,2023-12-10T12:00:00,I1,Frosinone,Torino,0.44533239079878456,0.44416243009767054,0,0.19832093829456138,0.19728026431026807,-0.0010406739842933055
20231210-I1-monza-genoa,2023-12-10T12:00:00,I1,Monza,Genoa,0.4330636290165402,0.4329113968364933,0,0.18754410677697558,0.1874122775109238,-0.00013182926605179168
20231210-I1-roma-fiorentina,2023-12-10T12:00:00,I1,Roma,Fiorentina,0.44118135750281745,0.44050632621057334,0,0.19464099020802883,0.19404582343153606,-0.0005951667764927671
20231210-I1-salernitana-bologna,2023-12-10T12:00:00,I1,Salernitana,Bologna,0.43181755839709624,0.4318181872915192,1,0.3228312869458371,0.32283057229269513,-7.146531419977009e-07
20231211-I1-cagliari-sassuolo,2023-12-11T12:00:00,I1,Cagliari,Sassuolo,0.5483167741540316,0.5396419379638492,1,0.20401773651062013,0.21192954528168048,0.007911808771060347
20231211-I1-empoli-lecce,2023-12-11T12:00:00,I1,Empoli,Lecce,0.42744554445735133,0.42784811058710664,0,0.1827096934764415,0.18305400573295705,0.0003443122565155443
20231212-E1-blackburn-bristol_city,2023-12-12T12:00:00,E1,Blackburn,Bristol City,0.5521857573395706,0.5435897341846712,1,0.2005375959295339,0.20831033074161914,0.007772734812085236
20231212-E1-huddersfield-preston,2023-12-12T12:00:00,E1,Huddersfield,Preston,0.3872103466270967,0.39066339382985027,1,0.3755111592808831,0.3712910996189562,-0.0042200596619269
20231212-E1-rotherham-west_brom,2023-12-12T12:00:00,E1,Rotherham,West Brom,0.43910961753590316,0.4387755089628354,0,0.19281725621252715,0.19252394726559524,-0.0002933089469319139
20231212-E1-stoke-swansea,2023-12-12T12:00:00,E1,Stoke,Swansea,0.5149186065624776,0.5089974360809134,0,0.2651411713842436,0.25907838993694354,-0.006062781447300047
20231212-E1-sunderland-leeds,2023-12-12T12:00:00,E1,Sunderland,Leeds,0.5791273704097308,0.5685279129455114,0,0.3353885111576896,0.323223987798179,-0.01216452335951057
20231212-E1-watford-ipswich,2023-12-12T12:00:00,E1,Watford,Ipswich,0.5024232359291761,0.4974226675051053,1,0.24758263614319231,0.25258397513768405,0.005001338994491733
20231213-E1-cardiff-birmingham,2023-12-13T12:00:00,E1,Cardiff,Birmingham,0.44731007634280784,0.4464285627398479,0,0.20008630439780858,0.19929846162996628,-0.0007878427678423006
20231213-E1-coventry-southampton,2023-12-13T12:00:00,E1,Coventry,Southampton,0.5750950193698878,0.5648854938676983,0,0.33073428130405164,0.3190956211821534,-0.011638660121898237
20231213-E1-leicester-millwall,2023-12-13T12:00:00,E1,Leicester,Millwall,0.5371281369153852,0.5295629692429306,1,0.2142503616354224,0.2213109999075279,0.007060638272105485
20231213-E1-middlesbrough-hull,2023-12-13T12:00:00,E1,Middlesbrough,Hull,0.5495288194265111,0.5410256339718367,1,0.20292428452727285,0.21065746867095445,0.0077331841436815985
20231213-E1-norwich-sheffield_weds,2023-12-13T12:00:00,E1,Norwich,Sheffield Weds,0.5274656933445679,0.5205128163589137,1,0.2232886709663299,0.22990795927606086,0.006619288309730964
20231213-E1-qpr-plymouth,2023-12-13T12:00:00,E1,QPR,Plymouth,0.5275998723166095,0.5205128163589137,0,0.27836162526850267,0.27093359199388817,-0.007428033274614498
20231215-D1-m_gladbach-werder_bremen,2023-12-15T12:00:00,D1,M'gladbach,Werder Bremen,0.6198478928194308,0.606879606087992,1,0.144515624593827,0.15454364410953236,0.010028019515705366
20231215-I1-genoa-juventus,2023-12-15T12:00:00,I1,Genoa,Juventus,0.29486475966621184,0.30415754261295125,0,0.08694522649301287,0.09251181072834926,0.005566584235336389
20231216-D1-augsburg-dortmund,2023-12-16T12:00:00,D1,Augsburg,Dortmund,0.654838970617309,0.6396181456224245,0,0.4288140774391369,0.40911137220946897,-0.01970270522966794
20231216-D1-bochum-union_berlin,2023-12-16T12:00:00,D1,Bochum,Union Berlin,0.4761388438290476,0.473145790187929,1,0.274430510944767,0.2775753583967017,0.003144847451934718
20231216-D1-darmstadt-wolfsburg,2023-12-16T12:00:00,D1,Darmstadt,Wolfsburg,0.5384089630299516,0.5307692168967493,0,0.28988421147098775,0.28171596160518847,-0.008168249865799282
20231216-D1-mainz-heidenheim,2023-12-16T12:00:00,D1,Mainz,Heidenheim,0.5888776256103674,0.5778894497949016,0,0.346776857944504,0.33395621618425414,-0.012820641760249885
20231216-D1-rb_leipzig-hoffenheim,2023-12-16T12:00:00,D1,RB Leipzig,Hoffenheim,0.7259792865136129,0.7075268771444694,1,0.07508735141958867,0.0855405275928663,0.010453176173277637
20231216-E1-bristol_city-sunderland,2023-12-16T12:00:00,E1,Bristol City,Sunderland,0.4545593030271884,0.45268540717959427,0,0.2066241599685633,0.20492407787335506,-0.0017000820952082218
20231216-E1-hull-cardiff,2023-12-16T12:00:00,E1,Hull,Cardiff,0.4806745681286044,0.47692308350662754,1,0.2696989041884115,0.2736094605682145,0.003910556379802976
20231216-E1-ipswich-norwich,2023-12-16T12:00:00,E1,Ipswich,Norwich,0.6302370048750212,0.6161369096236493,1,0.13672467256379509,0.14735087215328238,0.010626199589487295
20231216-E1-leeds-coventry,2023-12-16T12:00:00,E1,Leeds,Coventry,0.5832198133790117,0.5721518894128934,0,0.3401453507178493,0.3273577845587438,-0.012787566159105479
20231216-E1-millwall-huddersfield,2023-12-16T12:00:00,E1,Millwall,Huddersfield,0.4198971354162088,0.42065491062861343,0,0.176313604330738,0.17695055383596675,0.0006369495052287455
20231216-E1-plymouth-rotherham,2023-12-16T12:00:00,E1,Plymouth,Rotherham,0.5753111756810155,0.5648854938676983,1,0.18036059750144126,0.18932463344675685,0.008964035945315585
20231216-E1-preston-watford,2023-12-16T12:00:00,E1,Preston,Watford,0.3857209582540721,0.38916256620483053,1,0.37733874112829535,0.373122370525468,-0.004216370602827368
20231216-E1-sheffield_weds-qpr,2023-12-16T12:00:00,E1,Sheffield Weds,QPR,0.4044857931410379,0.40648377821733594,1,0.35463717057085864,0.35226150551916846,-0.002375665051690179
20231216-E1-southampton-blackburn,2023-12-16T12:00:00,E1,Southampton,Blackburn,0.6678210495607537,0.6517647013944738,1,0.11034285511491923,0.12126782319487997,0.01092496807996074
20231216-E1-swansea-middlesbrough,2023-12-16T12:00:00,E1,Swansea,Middlesbrough,0.5526229902978815,0.5435897341846712,1,0.2001461888100094,0.20831033074161914,0.008164141931609747
20231216-I1-lecce-frosinone,2023-12-16T12:00:00,I1,Lecce,Frosinone,0.43590944970475526,0.4354430399611867,1,0.31819814893239196,0.3187245611282662,0.0005264121958742374
20231216-I1-napoli-cagliari,2023-12-16T12:00:00,I1,Napoli,Cagliari,0.6199752916998978,0.606879606087992,1,0.14441877891857774,0.15454364410953236,0.010124865190954624
20231216-I1-torino-empoli,2023-12-16T12:00:00,I1,Torino,Empoli,0.4747734094211608,0.4719387867589983,0,0.2254097902933932,0.22272621844755527,-0.002683571845837923
20231217-D1-bayern_munich-stuttgart,2023-12-17T12:00:00,D1,Bayern Munich,Stuttgart,0.7327436991100046,0.7139830403062023,1,0.07142593036540376,0.0818057012324835,0.010379770867079738
20231217-D1-freiburg-fc_koln,2023-12-17T12:00:00,D1,Freiburg,FC Koln,0.5079431376573127,0.5025641000560833,0,0.25800623109315574,0.2525706746651809,-0.00543555642797483
20231217-D1-leverkusen-ein_frankfurt,2023-12-17T12:00:00,D1,Leverkusen,Ein Frankfurt,0.6715855261199116,0.6556603691360626,1,0.10785606665393525,0.11856978138351265,0.010713714729577398
20231217-E1-west_brom-stoke,2023-12-17T12:00:00,E1,West Brom,Stoke,0.41584947154130497,0.41708542924286013,0,0.1729307829811826,0.1739602552867009,0.0010294723055182808
20231217-I1-bologna-roma,2023-12-17T12:00:00,I1,Bologna,Roma,0.3055833451529311,0.3140311806374161,0,0.09338118083485543,0.09861558241252945,0.005234401577674019
20231217-I1-fiorentina-verona,2023-12-17T12:00:00,I1,Fiorentina,Verona,0.5081213962473795,0.5025641000560833,0,0.25818735332438647,0.2525706746651809,-0.005616678659205565
20231217-I1-lazio-inter,2023-12-17T12:00:00,I1,Lazio,Inter,0.4437618449466204,0.4427480865089363,0,0.19692457503042837,0.19602586810732456,-0.0008987069231038147
20231217-I1-milan-monza,2023-12-17T12:00:00,I1,Milan,Monza,0.5670408335907439,0.5572519134910637,1,0.18745363977779794,0.1960258681073245,0.00857222832952656
20231217-I1-udinese-sassuolo,2023-12-17T12:00:00,I1,Udinese,Sassuolo,0.5233909432709011,0.5166240404528648,1,0.22715619295620143,0.23365231826811367,0.0064961253119122375
20231218-E1-birmingham-leicester,2023-12-18T12:00:00,E1,Birmingham,Leicester,0.5768946012308911,0.5663265268885062,1,0.17901817846756668,0.18807268128058557,0.009054502813018894
20231218-I1-atalanta-salernitana,2023-12-18T12:00:00,I1,Atalanta,Salernitana,0.6161917855023301,0.6029776705032238,1,0.14730874551588938,0.1576267301190467,0.010317984603157332
20231219-D1-dortmund-mainz,2023-12-19T12:00:00,D1,Dortmund,Mainz,0.6655922286901174,0.6494117624619428,0,0.44301301489267747,0.42173563722392676,-0.021277377668750708
20231219-D1-hoffenheim-darmstadt,2023-12-19T12:00:00,D1,Hoffenheim,Darmstadt,0.6169530736285121,0.6034482783932668,1,0.14672494780264403,0.15725326790926406,0.010528320106620026
20231219-D1-werder_bremen-rb_leipzig,2023-12-19T12:00:00,D1,Werder Bremen,RB Leipzig,0.6775703107160195,0.6604651036424981,0,0.45910152596380316,0.43621415312949574,-0.022887372834307418
20231220-D1-ein_frankfurt-m_gladbach,2023-12-20T12:00:00,D1,Ein Frankfurt,M'gladbach,0.6010067932611661,0.5885286710390415,1,0.15919557902373782,0.16930865455689734,0.010113075533159516
20231220-D1-heidenheim-freiburg,2023-12-20T12:00:00,D1,Heidenheim,Freiburg,0.48477620283742506,0.4808184172073337,1,0.26545556116262214,0.26954951591109816,0.004093954748476014
20231220-D1-leverkusen-bochum,2023-12-20T12:00:00,D1,Leverkusen,Bochum,0.6875204417613238,0.6705069270622362,1,0.09764347431703825,0.10856568511397051,0.010922210796932258
20231220-D1-stuttgart-augsburg,2023-12-20T12:00:00,D1,Stuttgart,Augsburg,0.6488529907893578,0.6339713045562873,1,0.12330422207757886,0.13397700588822622,0.01067278381064736
20231220-D1-union_berlin-fc_koln,2023-12-20T12:00:00,D1,Union Berlin,FC Koln,0.5176389631681141,0.5115089557732617,0,0.2679500961897602,0.2616414118362526,-0.006308684353507565
20231220-D1-wolfsburg-bayern_munich,2023-12-20T12:00:00,D1,Wolfsburg,Bayern Munich,0.6543549803846458,0.6387559889120532,1,0.11947047958489859,0.13049723554690862,0.011026755962010026
20231222-E1-bristol_city-hull,2023-12-22T12:00:00,E1,Bristol City,Hull,0.463875247236569,0.46153846624099776,1,0.28742975052565,0.28994082333809706,0.002511072812447057
20231222-E1-swansea-preston,2023-12-22T12:00:00,E1,Swansea,Preston,0.46104866494168656,0.4589743660281633,1,0.2904685415611385,0.2927087366146278,0.0022401950534893245
20231222-I1-empoli-lazio,2023-12-22T12:00:00,I1,Empoli,Lazio,0.442955805022439,0.4419191876621517,0,0.19620984520307697,0.19529256842397608,-0.0009172767791008896
20231222-I1-monza-fiorentina,2023-12-22T12:00:00,I1,Monza,Fiorentina,0.4752284845380302,0.4719387867589983,0,0.22584211251631278,0.22272621844755527,-0.0031158940687575076
20231222-I1-salernitana-milan,2023-12-22T12:00:00,I1,Salernitana,Milan,0.5961219478485587,0.5839598966793041,1,0.16311748100964238,0.17308936757109528,0.009971886561452897
20231222-I1-sassuolo-genoa,2023-12-22T12:00:00,I1,Sassuolo,Genoa,0.4202558661807879,0.4210526300064728,1,0.3361032606977885,0.3351800572224221,-0.0009232034753663965
20231223-E1-blackburn-watford,2023-12-23T12:00:00,E1,Blackburn,Watford,0.5636026279275941,0.5535714372601521,1,0.1904426663517019,0.19929846162996628,0.008855795278264383
20231223-E1-leeds-ipswich,2023-12-23T12:00:00,E1,Leeds,Ipswich,0.6126366152851893,0.599502493979857,1,0.15005039181771443,0.16039825232835447,0.010347860510640045
20231223-E1-leicester-rotherham,2023-12-23T12:00:00,E1,Leicester,Rotherham,0.6652629061202598,0.6491646757672384,1,0.11204892201905398,0.123085424729507,0.01103650271045302
20231223-E1-middlesbrough-west_brom,2023-12-23T12:00:00,E1,Middlesbrough,West Brom,0.4354913121726248,0.4351145061323017,0,0.18965268297783455,0.1893246334467568,-0.000328049531077762
20231223-E1-norwich-huddersfield,2023-12-23T12:00:00,E1,Norwich,Huddersfield,0.5658601687470312,0.5561224551858229,0,0.3201977305744186,0.30927218516190763,-0.01092554541251095
20231223-E1-plymouth-birmingham,2023-12-23T12:00:00,E1,Plymouth,Birmingham,0.5959939652204828,0.5843828680572637,1,0.1632208761382685,0.17273760036430588,0.009516724226037387
20231223-E1-qpr-southampton,2023-12-23T12:00:00,E1,QPR,Southampton,0.4982881717746882,0.49357325556433873,0,0.2482911021305612,0.24361455860838002,-0.004676543522181165
20231223-E1-sheffield_weds-cardiff,2023-12-23T12:00:00,E1,Sheffield Weds,Cardiff,0.39300704158616157,0.39603960191533916,1,0.36844045156398386,0.364768162454582,-0.0036722891094018717
20231223-E1-stoke-millwall,2023-12-23T12:00:00,E1,Stoke,Millwall,0.4514759363543645,0.45012786491776785,0,0.2038305211070502,0.20261509477542827,-0.001215426331621916
20231223-E1-sunderland-coventry,2023-12-23T12:00:00,E1,Sunderland,Coventry,0.5884051883760757,0.5772151930823843,1,0.16941028895573373,0.17874699296036556,0.009336704004631824
20231223-I1-bologna-atalanta,2023-12-23T12:00:00,I1,Bologna,Atalanta,0.3836624960313689,0.3872549084059232,0,0.14719691086102019,0.14996636408447997,0.0027694532234597835
20231223-I1-frosinone-juventus,2023-12-23T12:00:00,I1,Frosinone,Juventus,0.45727686311377136,0.4552429494414207,1,0.29454840331162807,0.2967602441332825,0.0022118408216544316
20231223-I1-inter-lecce,2023-12-23T12:00:00,I1,Inter,Lecce,0.5260299866631926,0.5191815827926664,0,0.27670754686887855,0.26954951591109827,-0.007158030957780281
20231223-I1-roma-napoli,2023-12-23T12:00:00,I1,Roma,Napoli,0.42791402514633325,0.4282115958268221,0,0.18311041291693672,0.18336517080055365,0.000254757883616924
20231223-I1-torino-udinese,2023-12-23T12:00:00,I1,Torino,Udinese,0.4290455117357666,0.429292937198861,0,0.18408005114060583,0.18429242592882525,0.00021237478821942157
20231223-I1-verona-cagliari,2023-12-23T12:00:00,I1,Verona,Cagliari,0.43684885163864445,0.4365482242717614,0,0.19083691917800238,0.19057435211482807,-0.0002625670631743182
20231226-E1-birmingham-stoke,2023-12-26T12:00:00,E1,Birmingham,Stoke,0.49007367045754,0.48586118062858236,1,0.26002486156064547,0.26433872558463517,0.0043138640239897
20231226-E1-cardiff-plymouth,2023-12-26T12:00:00,E1,Cardiff,Plymouth,0.5359369135007367,0.5282051167622903,1,0.21535454825122274,0.2225904118492841,0.0072358635980613595
20231226-E1-coventry-sheffield_weds,2023-12-26T12:00:00,E1,Coventry,Sheffield Weds,0.4721911461713156,0.4692307831032507,0,0.22296447852258072,0.22017752781168992,-0.002786950710890801
20231226-E1-huddersfield-blackburn,2023-12-26T12:00:00,E1,Huddersfield,Blackburn,0.5792023112010941,0.5685279129455114,1,0.17707069489850086,0.18616816190715618,0.009097467008655324
20231226-E1-hull-sunderland,2023-12-26T12:00:00,E1,Hull,Sunderland,0.5511650264065775,0.5424164440915767,0,0.30378288633376327,0.2942155988209506,-0.009567287512812661
20231226-E1-ipswich-leicester,2023-12-26T12:00:00,E1,Ipswich,Leicester,0.5207813063599437,0.5141388193714177,0,0.2712131690539695,0.2643387255846353,-0.006874443469334246
20231226-E1-millwall-qpr,2023-12-26T12:00:00,E1,Millwall,QPR,0.38785220955105787,0.39066339382985027,0,0.1504293364536377,0.1526178872786567,0.002188550825018981
20231226-E1-preston-leeds,2023-12-26T12:00:00,E1,Preston,Leeds,0.529405469897195,0.5218508943071741,1,0.22145921176267988,0.22862656727484917,0.007167355512169293
20231226-E1-rotherham-middlesbrough,2023-12-26T12:00:00,E1,Rotherham,Middlesbrough,0.515355662871044,0.5089974360809134,0,0.2655914592532531,0.25907838993694354,-0.006513069316309572
