audit_id,rank,x_px,y_px,nearest_target_distance_px,on_any_target
wnba__wnba_06__s09__f018997,11,889.6578207244767,914.3307557282202,261.40990064461903,False
wnba__wnba_06__s09__f018997,12,895.4833412468523,1003.097412189922,340.651010099064,False
wnba__wnba_06__s09__f018997,13,898.2083563011181,1044.6199635646674,379.20021530955677,False
wnba__wnba_06__s09__f018997,14,1029.4448498150045,916.0778222102123,361.20346944006315,False
wnba__wnba_06__s09__f018997,15,1290.7455166818158,1000.6577346334958,581.4713172541501,False
wnba__wnba_06__s09__f018997,16,1295.9659620975021,1042.4912963900767,598.3735853224547,False
wnba__wnba_06__s09__f018997,17,1666.8007927416686,148.93215179953063,284.2131123193683,False
wnba__wnba_07__s08__f016801,0,232.54843315886257,475.1955193960198,47.93876392495481,False
wnba__wnba_07__s08__f016801,1,234.0015834999258,523.6245465973892,90.27276706804409,False
wnba__wnba_07__s08__f016801,2,235.38414470311366,569.7010551489766,134.44107037333777,False
wnba__wnba_07__s08__f016801,3,236.64055517690906,611.5733482573432,143.19381340112042,False
wnba__wnba_07__s08__f016801,4,236.71891361956136,614.184793916771,140.69132461111727,False
wnba__wnba_07__s08__f016801,5,241.19234208706206,474.68141014202274,53.848019982695206,False
wnba__wnba_07__s08__f016801,6,244.65099748144686,612.3420744759641,144.7184025467017,False
wnba__wnba_07__s08__f016801,7,244.704778674154,615.0538945018819,142.15825204825188,False
wnba__wnba_07__s08__f016801,8,247.6183810560248,612.6268409679705,145.39221105972652,False
wnba__wnba_07__s08__f016801,9,253.13057126782988,725.4789806922411,58.516134451426616,False
wnba__wnba_07__s08__f016801,10,253.60775661454403,972.9828069190319,229.33626784862102,False
wnba__wnba_07__s08__f016801,11,433.7288817211599,744.5358944449924,233.79274283035437,False
wnba__wnba_07__s08__f016801,12,857.324010542994,795.4065965235416,248.92072392080863,False
wnba__wnba_07__s08__f016801,13,857.4408296375557,797.6752554245685,249.3218526627911,False
wnba__wnba_07__s08__f016801,14,860.8436159853624,863.7583008822494,269.2803242946246,False
wnba__wnba_07__s08__f016801,15,1024.2157567618342,332.6465226130112,165.69942311673657,False
wnba__wnba_07__s08__f016801,16,1258.0758623897757,969.172943095169,278.4029743324824,False
wnba__wnba_07__s08__f016801,17,1258.197846451547,971.9899128200382,280.79508235037906,False
wnba__wnba_07__s08__f016801,18,1453.2111569011377,964.7588578684987,418.6581726776536,False
wnba__wnba_07__s08__f016801,19,1836.6531417313543,476.7472093673167,736.6603232627469,False
wnba__wnba_07__s08__f016801,20,1913.7272300216077,490.4177140228898,813.7939134965936,False
