frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
102,3.403,2,green,699,1201,0.2053,0.7019,23.82,-22.2,197.9,3pt_arc,1,0.0,,,shot,,0.0,978.5,1353.5,0,0,left,,467.0,121.0,697.0,524.0,699.0,1201.0,259.53,646.0,23.07,1,19.3,35.1,17.3,0,1,5,1.0,fast_break,1,156.8,23.5996,,,0,0,0.0,0.4,fast_break,557.25,538.5,0.5430968693022311,0,unknown,,,37.76094396183561,green#?,64.0,team_a,0,2,1,4.764,19.78,4.764,19.78,4.764,19.78,31.669,,,,,0.0,118.1,118.1,66.23,0.0,0.0,0.0,27.682,27.67,47.69,138.3,0.6,27.67,47.69,138.3,0.6,27.67,47.69,138.3,0.6,1,1,0,5,13.8,,,616.3,-9.8,0.4,616.3,-9.8,0.4,616.3,-9.8,0.4,0.188,0,1.0,0,1,100.0,100.0,0.0,13830.0,13830.0,13830.0,0.543,0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
102,3.403,4,green,1258,1506,0.3696,0.8802,3.77,3.3,45.0,mid_range,0,,,,none,,0.0,978.5,1353.5,0,0,left,,624.0,280.0,895.0,668.0,699.0,1201.0,259.53,1282.1,-3.65,0,34.74,44.01,35.09,0,1,5,1.0,fast_break,1,156.8,23.5996,,,0,0,0.0,0.4,fast_break,,,0.2227342522551858,0,unknown,,,37.76094396183561,green#?,,team_a,0,2,1,-6.454,25.539,-6.454,25.539,-6.454,25.539,60.676,,,,,0.0,118.1,118.1,66.23,0.0,0.0,0.0,14.915,14.92,60.0,74.6,0.4,14.92,60.0,74.6,0.4,14.92,60.0,74.6,0.4,1,1,0,5,13.8,,,1150.3,-22.42,0.0,1150.3,-22.42,0.0,1150.3,-22.42,0.0,0.0,0,1.0,0,1,100.0,100.0,0.0,7460.0,7460.0,7460.0,0.223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
105,3.504,2,green,800,1242,0.235,0.7259,36.33,12.51,22.1,3pt_arc,0,,185.6,,none,,0.0,1031.0,1376.5,0,0,left,185.6,469.4203872680664,113.57691955566406,705.9067611694336,527.4170989990234,413.0,1142.0,292.02,753.5,-35.91,0,22.09,36.29,20.28,0,1,6,0.933,fast_break,1,0.0,23.4995,,,0,0,0.0,0.0,paint_touch,557.25,538.5,0.5430968693022311,0,unknown,,,33.283295776977646,green#?,64.0,team_a,0,3,1,6.055,18.042,6.055,18.042,6.055,18.042,28.502,185.6,185.6,185.6,185.6,0.0,98.4,98.4,76.38,0.0,0.0,0.0,29.129,29.11,47.69,174.7,0.5,29.11,47.69,174.7,0.5,29.11,47.69,174.7,0.5,1,2,0,1,19.23,0.0,0.0,639.2,-14.15,0.333,639.2,-14.15,0.333,639.2,-14.15,0.333,0.0,0,1.0,0,2,50.0,100.0,0.0,8735.0,8735.0,8735.0,0.543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
105,3.504,4,green,1262,1511,0.3707,0.8831,2.13,-1.64,51.3,mid_range,0,,103.3,,none,,0.0,1031.0,1376.5,0,0,left,185.6,633.517578125,300.8942413330078,914.1539306640624,684.6628265380859,413.0,1142.0,292.02,1288.1,-2.0,0,34.85,44.16,35.26,0,1,6,0.933,fast_break,1,0.0,23.4995,,,0,0,0.0,0.0,paint_touch,,,0.2227342522551858,0,unknown,,,33.283295776977646,green#?,,team_a,0,3,1,-5.652,23.431,-5.652,23.431,-5.652,23.431,54.306,103.3,103.3,103.3,103.3,0.0,98.4,98.4,76.38,0.0,0.0,0.0,12.776,12.79,60.0,76.7,0.333,12.79,60.0,76.7,0.333,12.79,60.0,76.7,0.333,1,2,0,1,19.23,0.0,0.0,1173.2,-19.02,0.0,1173.2,-19.02,0.0,1173.2,-19.02,0.0,0.0,0,1.0,0,2,50.0,100.0,0.0,3835.0,3835.0,3835.0,0.223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
105,3.504,6,white,624,1183,0.1833,0.6914,0.0,0.0,0.0,3pt_arc,1,,185.6,,pass,,0.0,980.5,1382.5,0,0,left,185.6,469.0,117.0,698.0,505.0,413.0,1142.0,292.02,573.5,0.0,0,17.23,34.57,15.33,0,1,6,1.0,fast_break,1,0.0,23.4995,,,0,0,0.0,0.0,paint_touch,,,0.0,0,unknown,,,33.283295776977646,white#?,,team_b,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.6,185.6,185.6,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,1,0.0,19.23,0.0,573.5,0.0,0.0,573.5,0.0,0.0,573.5,0.0,0.0,0.0,0,1.0,0,2,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
105,3.504,8,white,1337,1582,0.3928,0.9246,0.0,0.0,0.0,mid_range,0,,103.3,,none,,0.0,980.5,1382.5,0,0,left,185.6,678.0,-8.0,1293.0,667.0,413.0,1142.0,292.02,1389.0,0.0,0,36.92,46.23,38.13,0,1,6,1.0,fast_break,1,0.0,23.4995,,,0,0,0.0,0.0,paint_touch,,,0.0,0,unknown,,,33.283295776977646,white#?,,team_b,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,103.3,103.3,103.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,1,0.0,19.23,0.0,1389.0,0.0,0.0,1389.0,0.0,0.0,1389.0,0.0,0.0,0.0,0,1.0,0,2,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
108,3.604,2,green,818,1260,0.2403,0.7364,8.49,-27.84,45.0,3pt_arc,0,,,,none,,0.0,1038.5,1384.5,0,0,left,,474.0782852172852,110.07072448730467,710.5646591186523,523.9109039306641,654.0,1411.0,361.17,778.2,-8.24,0,22.59,36.82,20.98,0,1,7,0.867,fast_break,1,1.4,23.3994,,,0,0,0.0,0.1,drive,557.25,538.5,0.5430968693022311,0,unknown,,,38.74991039416163,green#?,64.0,team_a,0,3,1,1.213,18.221,1.213,18.221,1.213,18.221,29.002,210.8,210.8,210.8,185.6,0.0,84.6,84.6,78.78,0.0,0.0,0.0,26.167,26.17,47.69,183.2,0.429,26.17,47.69,183.2,0.429,26.17,47.69,183.2,0.429,1,2,0,2,4.84,5.84,0.0,659.0,-13.3,0.286,659.0,-13.3,0.286,659.0,-13.3,0.286,0.0,0,1.0,0,2,50.0,100.0,0.0,9160.0,9160.0,9160.0,0.543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
108,3.604,4,green,1259,1509,0.3699,0.8819,1.2,-0.93,213.7,mid_range,0,,105.4,,none,,0.0,1038.5,1384.5,0,0,left,,646.6638793945312,312.15806579589844,927.3002319335938,695.9266510009766,654.0,1411.0,361.17,1284.5,1.2,0,34.77,44.1,35.16,0,1,7,0.867,fast_break,1,1.4,23.3994,,,0,0,0.0,0.1,drive,,,0.2227342522551858,0,unknown,,,38.74991039416163,green#?,,team_a,0,3,1,-4.977,21.833,-4.977,21.833,-4.977,21.833,49.607,104.4,104.4,104.4,103.3,0.0,84.6,84.6,78.78,0.0,0.0,0.0,11.115,11.13,60.0,77.9,0.286,11.13,60.0,77.9,0.286,11.13,60.0,77.9,0.286,1,2,0,2,4.84,5.84,0.0,1189.1,-16.13,0.0,1189.1,-16.13,0.0,1189.1,-16.13,0.0,0.0,0,1.0,0,2,50.0,100.0,0.0,3895.0,3895.0,3895.0,0.223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
108,3.604,6,white,607,1154,0.1783,0.6745,11.21,11.21,239.6,3pt_arc,1,,,,none,,0.0,971.5,1367.5,0,0,left,,454.0,117.0,699.0,516.0,654.0,1411.0,361.17,543.2,10.05,1,16.76,33.72,14.44,0,1,7,1.0,fast_break,1,1.4,23.3994,,,0,0,0.0,0.1,drive,,,0.0,0,unknown,,,38.74991039416163,white#?,,team_b,0,3,1,5.605,7.927,5.605,7.927,5.605,7.927,7.927,210.8,210.8,210.8,185.6,0.0,0.7,0.7,0.99,0.0,0.0,0.0,5.609,5.6,11.21,11.2,1.0,5.6,11.21,11.2,1.0,5.6,11.21,11.2,1.0,1,2,0,2,5.84,4.84,0.0,558.4,5.03,0.5,558.4,5.03,0.5,558.4,5.03,0.5,0.0,0,1.0,0,2,50.0,100.0,0.0,560.0,560.0,560.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
108,3.604,8,white,1336,1581,0.3925,0.924,0.47,0.47,225.0,mid_range,0,,105.4,,none,,0.0,971.5,1367.5,0,0,left,,667.0,-6.0,1293.0,667.0,654.0,1411.0,361.17,1387.6,0.46,0,36.89,46.2,38.09,0,1,7,1.0,fast_break,1,1.4,23.3994,,,0,0,0.0,0.1,drive,,,0.0,0,unknown,,,38.74991039416163,white#?,,team_b,0,3,1,0.235,0.332,0.235,0.332,0.235,0.332,0.332,104.4,104.4,104.4,103.3,0.0,0.7,0.7,0.99,0.0,0.0,0.0,0.235,0.24,0.47,0.5,0.0,0.24,0.47,0.5,0.0,0.24,0.47,0.5,0.0,1,2,0,2,5.84,4.84,0.0,1388.3,0.23,0.0,1388.3,0.23,0.0,1388.3,0.23,0.0,0.0,0,1.0,0,2,50.0,100.0,0.0,25.0,25.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
