frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,game_id
2907,96.997,7,white,16,423,0.0047,0.2472,0.0,0.0,0.0,3pt_arc,0,,82.3,,none,0.0,0.0,0.0,0.0,0,0,,0.0,105.0,-13.0,452.0,528.0,750.0,293.0,526.18,453.7,0.0,0,0.44,12.36,13.52,0,13,38,0.6,hand_off,0,0.0,17.2933,,,,,0.2,0.0,half_court,,,0.0,0,unknown,89.00891892118706,222.9261230903212,95.92242235844084,Christian Braun,0.0,DEN,0,112,0,22400909
2910,97.097,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,0,,,21.8,none,0.0,0.0,0.0,0.0,0,0,,0.0,699.0,-13.0,1038.0,667.0,339.0,477.0,450.31,1010.9,0.0,0,24.8,44.97,27.95,0,13,39,0.733,hand_off,0,0.0,17.1932,,,,,0.2,0.1,half_court,,,0.0,0,unknown,89.37007797239026,254.54505234095268,89.12662652403912,DEN#?,63.0,PHX,0,161,0,22400909
2910,97.097,1,green,39,502,0.0115,0.2934,0.0,0.0,0.0,paint,0,,82.3,,none,0.0,0.0,0.0,0.0,0,0,,0.0,780.1580657958984,-374.2236557006836,1080.3817291259766,153.6718521118164,339.0,477.0,450.31,371.5,0.0,0,1.08,14.67,11.14,0,13,39,0.6,hand_off,0,0.0,17.1932,,,,,0.2,0.1,half_court,,,0.0,0,unknown,89.37007797239026,254.54505234095268,89.12662652403912,Jalen Green,2.0,PHX,0,161,0,22400909
2910,97.097,7,white,16,423,0.0047,0.2472,0.0,0.0,0.0,3pt_arc,0,,82.3,,none,0.0,0.0,0.0,0.0,0,0,,0.0,105.0,-13.0,452.0,528.0,339.0,477.0,450.31,453.7,0.0,0,0.44,12.36,13.52,0,13,39,0.533,hand_off,0,0.0,17.1932,,,,,0.2,0.1,half_court,,,0.0,0,unknown,89.37007797239026,254.54505234095268,89.12662652403912,Christian Braun,0.0,DEN,0,161,0,22400909
2913,97.197,1,green,39,502,0.0115,0.2934,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,825.5530242919922,-429.1375274658203,1125.7766876220703,98.75798034667967,813.0,300.0,505.97,371.5,0.0,0,1.08,14.67,11.14,0,13,40,0.533,hand_off,0,0.0,17.0931,,,,,0.2,0.2,half_court,,,0.0,0,unknown,89.42101200704035,235.73687485186383,94.4339863490776,Jalen Green,2.0,PHX,0,121,0,22400909
2913,97.197,3,green,869,1459,0.2553,0.8527,0.0,0.0,0.0,3pt_arc,0,,,63.3,none,0.0,0.0,0.0,0.0,0,0,,0.0,611.3783187866211,-354.1793212890625,846.2701187133789,-92.86456298828124,813.0,300.0,505.97,936.3,0.0,0,24.0,42.64,25.74,0,13,40,0.533,hand_off,0,0.0,17.0931,,,,,0.2,0.2,half_court,,,0.2094389682807006,1,unknown,89.42101200704035,235.73687485186383,94.4339863490776,DEN#?,5.0,PHX,0,121,0,22400909
2916,97.297,1,green,39,502,0.0115,0.2934,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,870.9479827880859,-484.0513916015625,1171.171646118164,43.8441162109375,339.0,477.0,505.97,371.5,0.0,0,1.08,14.67,11.14,0,13,41,0.467,hand_off,0,0.0,16.993,,,,,0.2,0.3,half_court,,,0.0,0,unknown,89.48058583068156,215.15742030763067,94.4339863490776,Jalen Green,2.0,PHX,0,121,0,22400909
2916,97.297,3,green,869,1459,0.2553,0.8527,0.0,0.0,0.0,3pt_arc,0,,,63.3,none,0.0,0.0,0.0,0.0,0,0,,0.0,619.4247665405273,-395.3631591796875,854.3165664672852,-134.04840087890625,339.0,477.0,505.97,936.3,0.0,0,24.0,42.64,25.74,0,13,41,0.467,hand_off,0,0.0,16.993,,,,,0.2,0.3,half_court,,,0.2094389682807006,1,unknown,89.48058583068156,215.15742030763067,94.4339863490776,DEN#?,5.0,PHX,0,121,0,22400909
2919,97.397,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,1,,,21.8,none,0.0,0.0,0.0,0.0,0,0,,0.0,699.0,-13.0,1038.0,667.0,886.0,343.0,563.17,1010.9,0.0,0,24.8,44.97,27.95,0,13,42,0.533,hand_off,0,0.0,16.8929,,,,,0.2,0.0,half_court,,,0.0,0,unknown,89.4200226992485,219.6971562597901,95.72646214895626,DEN#?,63.0,PHX,0,141,0,22400909
2922,97.497,8,white,752,1098,0.2209,0.6417,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1034.0,-12.0,1294.0,663.0,1277.0,492.0,418.43,646.1,0.0,0,20.77,32.09,17.06,0,13,43,1.0,hand_off,0,0.0,16.7928,,,,,0.2,0.0,half_court,,,0.0,0,unknown,89.34628727535019,224.05543708452024,69.708121637455,Julian Strawther,3.0,DEN,0,103,0,22400909
2922,97.497,4,green,892,1518,0.262,0.8872,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,287.0,-11.0,625.0,664.0,1277.0,492.0,418.43,992.4,0.0,0,24.63,44.36,27.39,0,13,43,0.6,hand_off,0,0.0,16.7928,,,,,0.2,0.0,half_court,,,0.0,0,unknown,89.34628727535019,224.05543708452024,69.708121637455,DEN#?,35.0,PHX,0,103,0,22400909
2925,97.597,4,green,892,1518,0.262,0.8872,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,353.0,-11.0,544.0,622.0,831.0,308.0,482.46,992.4,0.0,0,24.63,44.36,27.39,0,13,44,1.0,hand_off,0,0.0,16.6927,,,,,0.2,0.1,half_court,,,0.0,0,unknown,88.82747981252196,257.8053914740449,83.24328468077437,DEN#?,35.0,PHX,0,162,0,22400909
2925,97.597,9,white,825,1303,0.2424,0.7615,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1000.0,-12.0,1294.0,663.0,831.0,308.0,482.46,807.2,0.0,0,22.78,38.08,21.87,0,13,44,1.0,hand_off,0,0.0,16.6927,,,,,0.2,0.1,half_court,,,0.0,0,unknown,88.82747981252196,257.8053914740449,83.24328468077437,DEN#?,,DEN,0,162,0,22400909
2928,97.698,4,green,892,1518,0.262,0.8872,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,372.0,-14.0,539.0,565.0,831.0,308.0,0.0,992.4,0.0,0,24.63,44.36,27.39,0,13,45,1.0,hand_off,0,0.0,16.5926,,,,,0.2,0.2,half_court,,,0.0,0,unknown,88.82747981252196,257.8053914740449,83.24328468077437,DEN#?,35.0,PHX,0,119,0,22400909
2928,97.698,10,white,819,1290,0.2406,0.7539,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,964.0,-11.0,1294.0,666.0,831.0,308.0,0.0,795.1,0.0,0,22.62,37.7,21.51,0,13,45,1.0,hand_off,0,0.0,16.5926,,,,,0.2,0.2,half_court,,,0.5180956412843342,0,unknown,88.82747981252196,257.8053914740449,83.24328468077437,Julian Strawther,3.0,DEN,0,119,0,22400909
2931,97.798,4,green,892,1518,0.262,0.8872,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,281.0,-12.0,476.0,660.0,1041.0,307.0,210.0,992.4,0.0,0,24.63,44.36,27.39,0,13,46,1.0,hand_off,0,0.0,16.4925,,,,,0.2,0.3,half_court,,,0.0,0,unknown,-87.49375905303489,1310.00321912067,29.34090811288718,DEN#?,35.0,PHX,0,142,0,22400909
2934,97.898,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,1,,,21.8,none,0.0,0.0,0.0,0.0,0,0,,0.0,675.0,-13.0,963.0,642.0,1041.0,313.0,6.0,1010.9,0.0,0,24.8,44.97,27.95,0,13,47,1.0,hand_off,0,0.0,16.392400000000002,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.72859105732196,470.89708717056783,2.0,DEN#?,63.0,PHX,0,37,0,22400909
2934,97.898,6,white,708,905,0.208,0.5289,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,384.0,-10.0,698.0,662.0,1041.0,313.0,6.0,557.0,0.0,0,19.55,26.45,14.37,0,13,47,1.0,hand_off,0,0.0,16.392400000000002,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.72859105732196,470.89708717056783,2.0,Christian Braun,0.0,DEN,0,37,0,22400909
2937,97.998,1,green,39,502,0.0115,0.2934,0.0,0.0,0.0,paint,0,,11.7,,none,0.0,0.0,0.0,0.0,0,0,,0.0,518.0,83.0,906.0,665.0,1137.0,462.0,177.25,371.5,0.0,0,1.08,14.67,11.14,0,13,48,1.0,hand_off,0,0.0,16.2923,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.6728826643693,498.8114292465034,47.57333520179369,Jalen Green,2.0,PHX,0,54,0,22400909
2937,97.998,7,white,45,492,0.0132,0.2876,24.95,24.95,67.2,paint,0,,11.7,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,1137.0,462.0,177.25,379.3,24.8,0,1.24,14.38,11.35,0,13,48,1.0,hand_off,0,0.0,16.2923,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.6728826643693,498.8114292465034,47.57333520179369,Christian Braun,0.0,DEN,0,54,0,22400909
2937,97.998,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,0,,,21.8,none,0.0,0.0,0.0,0.0,0,0,,0.0,669.0999755859375,-14.84637451171875,960.0999755859376,641.6242065429688,1137.0,462.0,177.25,1010.9,0.0,0,24.8,44.97,27.95,0,13,48,0.933,hand_off,0,0.0,16.2923,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.6728826643693,498.8114292465034,47.57333520179369,DEN#?,63.0,PHX,0,54,0,22400909
2937,97.998,6,white,708,905,0.208,0.5289,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,384.0,-10.0,698.0,662.0,1137.0,462.0,177.25,557.0,0.0,0,19.55,26.45,14.37,0,13,48,0.933,hand_off,0,0.0,16.2923,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.6728826643693,498.8114292465034,47.57333520179369,Christian Braun,0.0,DEN,0,54,0,22400909
2937,97.998,9,white,825,1303,0.2424,0.7615,0.0,0.0,0.0,3pt_arc,0,,162.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1000.0,-12.0,1294.0,663.0,1137.0,462.0,177.25,807.2,0.0,0,22.78,38.08,21.87,0,13,48,0.733,hand_off,0,0.0,16.2923,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.6728826643693,498.8114292465034,47.57333520179369,DEN#?,,DEN,0,54,0,22400909
2940,98.098,1,green,39,502,0.0115,0.2934,0.0,0.0,0.0,paint,1,,5.8,,none,0.0,0.0,0.0,0.0,0,0,,0.0,518.0,83.0,906.0,665.0,717.0,341.0,437.08,371.5,0.0,0,1.08,14.67,11.14,0,13,49,0.933,hand_off,0,0.0,16.1922,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-89.09888476839694,500.0258345658658,70.63914558436342,Jalen Green,2.0,PHX,0,109,0,22400909
2940,98.098,7,white,44,505,0.0129,0.2951,4.35,-20.6,94.4,paint,0,,5.8,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,717.0,341.0,437.08,367.1,4.04,0,1.22,14.76,11.01,0,13,49,0.933,hand_off,0,0.0,16.1922,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-89.09888476839694,500.0258345658658,70.63914558436342,Christian Braun,0.0,DEN,0,109,0,22400909
2940,98.098,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,0,,,21.8,none,0.0,0.0,0.0,0.0,0,0,,0.0,664.6710205078125,-15.96478271484375,955.6710205078124,640.5057983398438,717.0,341.0,437.08,1010.9,0.0,0,24.8,44.97,27.95,0,13,49,0.867,hand_off,0,0.0,16.1922,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-89.09888476839694,500.0258345658658,70.63914558436342,DEN#?,63.0,PHX,0,109,0,22400909
2940,98.098,10,white,819,1290,0.2406,0.7539,0.0,0.0,0.0,3pt_arc,0,,184.5,,none,0.0,0.0,0.0,0.0,0,0,,0.0,964.0,-11.0,1294.0,666.0,717.0,341.0,437.08,795.1,0.0,0,22.62,37.7,21.51,0,13,49,0.733,hand_off,0,0.0,16.1922,,,,,0.2,0.0,half_court,,,0.5180956412843342,0,unknown,-89.09888476839694,500.0258345658658,70.63914558436342,Julian Strawther,3.0,DEN,0,109,0,22400909
2943,98.198,7,white,44,505,0.0129,0.2951,0.0,-4.35,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,886.0,485.0,222.03,367.1,0.0,0,1.22,14.76,11.01,0,13,50,0.867,hand_off,0,0.0,16.092100000000002,,,,,0.2,0.1,half_court,,,0.0,0,unknown,-89.28521176891823,534.8967281095684,52.80677565952646,Christian Braun,0.0,DEN,0,163,0,22400909
2943,98.198,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,1,,,76.9,pass,0.0,0.0,0.0,0.0,0,0,,0.0,660.2420654296875,-17.08319091796875,951.2420654296876,639.3873901367188,886.0,485.0,222.03,1010.9,0.0,0,24.8,44.97,27.95,0,13,50,0.8,hand_off,0,0.0,16.092100000000002,,,,,0.2,0.1,half_court,,,0.0,0,unknown,-89.28521176891823,534.8967281095684,52.80677565952646,DEN#?,63.0,PHX,0,163,0,22400909
2943,98.198,6,white,708,905,0.208,0.5289,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,384.0,-10.0,698.0,662.0,886.0,485.0,222.03,557.0,0.0,0,19.55,26.45,14.37,0,13,50,0.8,hand_off,0,0.0,16.092100000000002,,,,,0.2,0.1,half_court,,,0.0,0,unknown,-89.28521176891823,534.8967281095684,52.80677565952646,Christian Braun,0.0,DEN,0,163,0,22400909
2943,98.198,10,white,819,1290,0.2406,0.7539,0.0,0.0,0.0,3pt_arc,0,,184.5,,none,0.0,0.0,0.0,0.0,0,0,,0.0,964.0,-11.0,1294.0,666.0,886.0,485.0,222.03,795.1,0.0,0,22.62,37.7,21.51,0,13,50,0.667,hand_off,0,0.0,16.092100000000002,,,,,0.2,0.1,half_court,,,0.5180956412843342,0,unknown,-89.28521176891823,534.8967281095684,52.80677565952646,Julian Strawther,3.0,DEN,0,163,0,22400909
2946,98.298,7,white,44,505,0.0129,0.2951,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,728.0,248.0,284.84,367.1,0.0,0,1.22,14.76,11.01,0,13,51,0.8,fast_break,0,0.0,15.992,,,,,0.2,0.0,fast_break,,,0.0,0,unknown,-89.11994585697401,529.8753129950492,80.0173592277187,Christian Braun,0.0,DEN,0,163,0,22400909
2946,98.298,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,0,,,76.9,none,0.0,0.0,0.0,0.0,0,0,,0.0,655.8131103515625,-18.20159912109375,946.8131103515624,638.2689819335938,728.0,248.0,284.84,1010.9,0.0,0,24.8,44.97,27.95,0,13,51,0.733,fast_break,0,0.0,15.992,,,,,0.2,0.0,fast_break,,,0.0,0,unknown,-89.11994585697401,529.8753129950492,80.0173592277187,DEN#?,63.0,PHX,0,163,0,22400909
2946,98.298,6,white,708,905,0.208,0.5289,0.0,0.0,0.0,3pt_arc,1,,,,pass,0.0,0.0,0.0,0.0,0,0,,0.0,384.0,-10.0,698.0,662.0,728.0,248.0,284.84,557.0,0.0,0,19.55,26.45,14.37,0,13,51,0.733,fast_break,0,0.0,15.992,,,,,0.2,0.0,fast_break,,,0.0,0,unknown,-89.11994585697401,529.8753129950492,80.0173592277187,Christian Braun,0.0,DEN,0,163,0,22400909
2946,98.298,10,white,819,1290,0.2406,0.7539,0.0,0.0,0.0,3pt_arc,0,,184.5,,none,0.0,0.0,0.0,0.0,0,0,,0.0,964.0,-11.0,1294.0,666.0,728.0,248.0,284.84,795.1,0.0,0,22.62,37.7,21.51,0,13,51,0.6,fast_break,0,0.0,15.992,,,,,0.2,0.0,fast_break,,,0.5180956412843342,0,unknown,-89.11994585697401,529.8753129950492,80.0173592277187,Julian Strawther,3.0,DEN,0,163,0,22400909
2949,98.398,7,white,44,505,0.0129,0.2951,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,510.0,477.0,316.17,367.1,0.0,0,1.22,14.76,11.01,0,13,52,0.733,hand_off,0,0.0,15.8919,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.24254593911208,512.0795062657562,82.24421627756637,Christian Braun,0.0,DEN,0,38,0,22400909
2949,98.398,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,0,,,76.9,none,0.0,0.0,0.0,0.0,0,0,,0.0,651.3841552734375,-19.32000732421875,942.3841552734376,637.1505737304688,510.0,477.0,316.17,1010.9,0.0,0,24.8,44.97,27.95,0,13,52,0.667,hand_off,0,0.0,15.8919,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-88.24254593911208,512.0795062657562,82.24421627756637,DEN#?,63.0,PHX,0,38,0,22400909
2949,98.398,10,white,819,1290,0.2406,0.7539,0.0,0.0,0.0,3pt_arc,0,,184.5,,none,0.0,0.0,0.0,0.0,0,0,,0.0,964.0,-11.0,1294.0,666.0,510.0,477.0,316.17,795.1,0.0,0,22.62,37.7,21.51,0,13,52,0.533,hand_off,0,0.0,15.8919,,,,,0.2,0.0,half_court,,,0.5180956412843342,0,unknown,-88.24254593911208,512.0795062657562,82.24421627756637,Julian Strawther,3.0,DEN,0,38,0,22400909
2952,98.498,7,white,44,505,0.0129,0.2951,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,670.0,280.0,253.79,367.1,0.0,0,1.22,14.76,11.01,0,13,53,0.667,hand_off,0,0.0,15.7918,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-79.47494022916337,490.7364039292006,69.71768466863738,Christian Braun,0.0,DEN,0,38,0,22400909
2952,98.498,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,1,,,21.8,none,0.0,0.0,0.0,0.0,0,0,,0.0,646.9552001953125,-20.43841552734375,937.9552001953124,636.0321655273438,670.0,280.0,253.79,1010.9,0.0,0,24.8,44.97,27.95,0,13,53,0.6,hand_off,0,0.0,15.7918,,,,,0.2,0.0,half_court,,,0.0,0,unknown,-79.47494022916337,490.7364039292006,69.71768466863738,DEN#?,63.0,PHX,0,38,0,22400909
2952,98.498,10,white,819,1290,0.2406,0.7539,0.0,0.0,0.0,3pt_arc,0,,184.5,,none,0.0,0.0,0.0,0.0,0,0,,0.0,964.0,-11.0,1294.0,666.0,670.0,280.0,253.79,795.1,0.0,0,22.62,37.7,21.51,0,13,53,0.467,hand_off,0,0.0,15.7918,,,,,0.2,0.0,half_court,,,0.5180956412843342,0,unknown,-79.47494022916337,490.7364039292006,69.71768466863738,Julian Strawther,3.0,DEN,0,38,0,22400909
2955,98.599,7,white,44,505,0.0129,0.2951,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,205.0,-9.0,387.0,619.0,647.0,272.0,24.35,367.1,0.0,0,1.22,14.76,11.01,0,13,54,0.6,hand_off,0,0.0,15.6917,,,,,0.2,0.1,half_court,,,0.0,0,unknown,69.87582010857386,523.7399849597568,4.737556801183965,Christian Braun,0.0,DEN,0,26,0,22400909
2955,98.599,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,1,,,76.9,none,0.0,0.0,0.0,0.0,0,0,,0.0,642.5262451171875,-21.55682373046875,933.5262451171876,634.9137573242188,647.0,272.0,24.35,1010.9,0.0,0,24.8,44.97,27.95,0,13,54,0.533,hand_off,0,0.0,15.6917,,,,,0.2,0.1,half_court,,,0.0,0,unknown,69.87582010857386,523.7399849597568,4.737556801183965,DEN#?,63.0,PHX,0,26,0,22400909
2958,98.699,7,white,83,378,0.0244,0.2209,44.28,44.28,287.1,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,165.0,-14.0,468.0,494.0,1059.0,453.0,450.01,482.6,-39.99,0,2.29,11.05,14.26,0,13,55,1.0,hand_off,0,0.0,15.5916,,,,,0.2,0.2,half_court,,,0.0,0,unknown,61.049752791263295,458.9449868297616,83.915301213651,Christian Braun,0.0,DEN,0,26,0,22400909
2958,98.699,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,1,,,85.1,none,0.0,0.0,0.0,0.0,0,0,,0.0,638.0972900390625,-22.67523193359375,929.0972900390624,633.7953491210938,1059.0,453.0,450.01,1010.9,0.0,0,24.8,44.97,27.95,0,13,55,0.467,hand_off,0,0.0,15.5916,,,,,0.2,0.2,half_court,,,0.0,0,unknown,61.049752791263295,458.9449868297616,83.915301213651,DEN#?,63.0,PHX,0,26,0,22400909
2961,98.799,7,white,37,360,0.0109,0.2104,16.47,-27.81,201.4,3pt_arc,0,,142.0,,none,0.0,0.0,0.0,0.0,0,0,,0.0,139.0,-14.0,439.0,473.0,1916.0,282.0,873.89,508.9,-9.34,0,1.02,10.52,15.08,0,13,56,1.0,transition,0,0.0,15.4915,,,,,0.2,0.3,transition,,,0.0,0,unknown,84.4486932283379,454.34183035876777,111.08055135301088,Christian Braun,0.0,DEN,0,151,0,22400909
2961,98.799,8,white,752,1098,0.2209,0.6417,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1119.0,-11.0,1295.0,487.0,1916.0,282.0,873.89,646.1,0.0,0,20.77,32.09,17.06,0,13,56,1.0,transition,0,0.0,15.4915,,,,,0.2,0.3,transition,,,0.0,0,unknown,84.4486932283379,454.34183035876777,111.08055135301088,Julian Strawther,3.0,DEN,0,151,0,22400909
2961,98.799,1,green,39,502,0.0115,0.2934,0.0,0.0,0.0,paint,0,,142.0,,none,0.0,0.0,0.0,0.0,0,0,,0.0,518.0,83.0,906.0,665.0,1916.0,282.0,873.89,371.5,0.0,0,1.08,14.67,11.14,0,13,56,0.467,transition,0,0.0,15.4915,,,,,0.2,0.3,transition,,,0.0,0,unknown,84.4486932283379,454.34183035876777,111.08055135301088,Jalen Green,2.0,PHX,0,151,0,22400909
2961,98.799,3,green,869,1459,0.2553,0.8527,0.0,0.0,0.0,3pt_arc,1,,,,pass,0.0,0.0,0.0,0.0,0,0,,0.0,828.0,-12.0,1249.0,667.0,1916.0,282.0,873.89,936.3,0.0,0,24.0,42.64,25.74,0,13,56,0.467,transition,0,0.0,15.4915,,,,,0.2,0.3,transition,,,0.2094389682807006,1,unknown,84.4486932283379,454.34183035876777,111.08055135301088,DEN#?,5.0,PHX,0,151,0,22400909
2964,98.899,7,white,138,338,0.0405,0.1975,34.46,17.99,347.7,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,285.0,-12.0,407.0,451.0,1764.0,498.0,264.12,517.7,-6.34,0,3.81,9.88,15.19,0,13,57,1.0,hand_off,0,0.0,15.3914,,,,,0.2,0.0,half_court,,,0.0,0,unknown,83.65546111321294,461.6144674863608,60.959913969026495,Christian Braun,0.0,DEN,0,95,0,22400909
2964,98.899,8,white,752,1098,0.2209,0.6417,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1120.1543197631836,-23.28961181640625,1300.9543228149414,484.8246765136719,1764.0,498.0,264.12,646.1,0.0,0,20.77,32.09,17.06,0,13,57,0.933,hand_off,0,0.0,15.3914,,,,,0.2,0.0,half_court,,,0.0,0,unknown,83.65546111321294,461.6144674863608,60.959913969026495,Julian Strawther,3.0,DEN,0,95,0,22400909
2967,98.999,8,white,752,1098,0.2209,0.6417,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1133.0,-12.0,1295.0,454.0,,,0.0,646.1,0.0,0,20.77,32.09,17.06,0,13,58,1.0,hand_off,0,0.0,15.2913,,,,,0.2,0.1,half_court,,,0.0,0,unknown,83.76561310526101,463.3169728674693,328.1992958215751,Julian Strawther,3.0,DEN,0,95,0,22400909
2967,98.999,7,white,139,350,0.0408,0.2046,4.01,-30.45,85.2,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,244.6315078735352,-30.650421142578125,450.8012924194336,449.60595703125,,,0.0,505.7,4.01,0,3.84,10.23,14.84,0,13,58,0.933,hand_off,0,0.0,15.2913,,,,,0.2,0.1,half_court,,,0.0,0,unknown,83.76561310526101,463.3169728674693,328.1992958215751,Christian Braun,0.0,DEN,0,95,0,22400909
2970,99.099,2,green,898,1539,0.2638,0.8995,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,586.0,-13.0,828.0,433.0,,,0.0,1010.9,0.0,0,24.8,44.97,27.95,0,13,59,1.0,hand_off,0,0.0,15.1912,,,,,0.2,0.2,half_court,731.96875,344.25,0.0,0,unknown,83.76561310526101,463.3169728674693,328.1992958215751,DEN#?,63.0,PHX,0,24,0,22400909
2970,99.099,8,white,752,1098,0.2209,0.6417,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1123.0,-12.0,1294.0,447.0,,,0.0,646.1,0.0,0,20.77,32.09,17.06,0,13,59,1.0,hand_off,0,0.0,15.1912,,,,,0.2,0.2,half_court,1211.4375,351.875,0.0,0,unknown,83.76561310526101,463.3169728674693,328.1992958215751,Julian Strawther,3.0,DEN,0,24,0,22400909
2970,99.099,9,white,825,1303,0.2424,0.7615,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,863.0,-13.0,1095.0,436.0,,,0.0,807.2,0.0,0,22.78,38.08,21.87,0,13,59,1.0,hand_off,0,0.0,15.1912,,,,,0.2,0.2,half_court,984.125,346.4375,0.0,0,unknown,83.76561310526101,463.3169728674693,328.1992958215751,DEN#?,,DEN,0,24,0,22400909
2970,99.099,7,white,167,341,0.0491,0.1993,9.8,5.79,342.2,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,259.49295806884766,-40.73298645019531,465.6627426147461,439.5233917236328,,,0.0,514.7,-3.25,0,4.61,9.96,15.05,0,13,59,0.867,hand_off,0,0.0,15.1912,,,,,0.2,0.2,half_court,,,0.0,0,unknown,83.76561310526101,463.3169728674693,328.1992958215751,Christian Braun,0.0,DEN,0,24,0,22400909
