frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose
9201,153.503,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,226.3,none,0.0,2724.0,1512.5,0,0,left,,1066.7824630737305,474.67442321777344,1162.5620193481443,640.8116607666016,310.0,90.0,39.45,766.0,0.0,0,0,325,0,0.533,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.75,half_court,,,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,4,0,0,8,0.0,1.22,-5000.0,1233.9,0.0,0.0,1282.7,0.0,0.0,1298.3,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.122,0,0.0
9204,153.553,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,2122.2,none,276850.0,1412.0,819.3,0,0,left,,548.5724563598633,352.8697280883789,640.1548385620117,575.4782333374023,310.0,90.0,0.0,890.2,0.0,0,0,405,6,0.8,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,1013.6666870117188,387.3333435058594,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,4,0,0,8,0.58,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,203.2,none,0.0,2841.5,1669.5,0,0,left,,955.3125228881836,249.1769638061524,1059.032081604004,483.9850845336914,310.0,90.0,0.0,890.2,0.0,0,0,326,0,0.933,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.8,half_court,999.3333740234376,420.5,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,8,0.58,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,2558.4,none,0.0,1844.0,1032.0,0,0,left,,487.6091957092285,371.6228561401367,576.6779136657715,595.7516555786133,310.0,90.0,0.0,890.2,0.0,0,0,237,18,0.8,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.55,half_court,,,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,8,0.58,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,3,green,144,218,0.0,0.0,0.0,corner_3,0,,,1060.3,none,276850.0,1412.0,819.3,0,0,left,,955.0,233.0,1063.0,501.0,310.0,90.0,0.0,637.6,0.0,0,0,405,6,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,995.3333740234376,442.6666870117188,0.5598803903181316,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,3.44,99.17,103.2,0.0,2.46,99.17,221.4,0.0,1.84,99.17,276.7,0.02,4,0,0,8,0.58,0.0,5000.0,797.4,-2.8,0.0,769.1,-1.98,0.0,711.3,-1.19,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,114.7,246.0,307.4,0.056,0,0.0
9204,153.553,3,green,2742,1649,0.0,0.0,0.0,corner_3,0,,24.7,19.2,none,0.0,2841.5,1669.5,0,0,left,,955.0,233.0,1063.0,501.0,310.0,90.0,0.0,942.6,0.0,0,0,326,0,1.0,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.8,half_court,568.1666870117188,472.0,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,3.44,99.17,103.2,0.0,2.46,99.17,221.4,0.0,1.81,99.17,271.2,0.02,4,0,0,8,0.58,0.0,5000.0,807.6,-2.8,0.0,769.1,-1.98,0.0,713.2,-1.16,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,114.7,246.0,301.3,0.056,0,0.0
9204,153.553,3,green,2742,1649,0.0,0.0,0.0,corner_3,0,,24.7,3.2,none,0.0,2742.0,1649.0,0,0,left,,955.0,233.0,1063.0,501.0,310.0,90.0,0.0,942.6,0.0,0,0,314,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,5.86,half_court,,,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,3.44,99.17,103.2,0.0,2.46,99.17,221.4,0.0,1.81,99.17,271.2,0.02,4,0,0,8,0.58,0.0,5000.0,807.6,-2.8,0.0,772.5,-1.98,0.0,713.2,-1.16,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,114.7,246.0,301.3,0.056,0,0.0
9204,153.553,4,green,1151,550,0.0,0.0,0.0,mid_range,0,,,1060.3,none,276850.0,1412.0,819.3,0,0,left,,-13.0,311.0,84.0,502.0,310.0,90.0,0.0,1043.5,0.0,0,0,405,6,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,527.0,492.0,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.53,6.01,15.9,0.0,2.21,115.0,198.8,0.0,1.33,115.0,198.8,0.0,4,0,0,8,0.58,0.0,5000.0,914.9,-0.23,0.0,818.4,-0.13,0.0,819.2,-0.08,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,17.7,220.9,220.9,0.0,0,0.0
9204,153.553,5,green,747,374,4.64,-5.08,21.0,3pt_arc,0,,,2558.4,none,0.0,1844.0,1032.0,0,0,left,,955.0,233.0,1063.0,501.0,310.0,90.0,0.0,764.5,-2.32,0,0,237,18,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.55,half_court,995.3333740234376,442.6666870117188,0.5598803903181316,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,2.83,10.92,84.8,0.0,2.39,112.96,214.7,0.0,1.43,112.96,214.7,0.007,4,0,0,8,0.58,0.0,5000.0,977.3,0.27,0.0,990.8,-0.93,0.0,977.0,-0.56,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,94.2,238.6,238.6,0.088,0,0.0
9204,153.553,6,white,2701,1273,0.0,0.0,0.0,3pt_arc,0,,,127.5,none,199436.0,2265.5,1534.5,0,0,left,,711.8166694641113,257.2829132080078,815.8871879577637,465.7283782958984,310.0,90.0,0.0,690.4,0.0,0,0,405,6,0.8,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,483.8333435058594,578.1666870117188,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.58,-5000.0,850.1,0.0,0.0,825.2,0.0,0.0,824.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,13.0,none,0.0,2737.0,1612.0,0,0,left,,1087.0,463.0,1178.0,609.0,310.0,90.0,0.0,914.5,0.0,0,0,314,0,0.533,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,5.86,half_court,204.5833435058593,573.6666870117188,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.58,-5000.0,857.6,0.0,0.0,825.2,0.0,0.0,824.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,6,white,2736,1626,0.0,0.0,0.0,corner_3,0,,,61.4,none,0.0,1694.5,1591.5,0,0,left,,1063.7640762329102,454.708381652832,1153.2012557983398,605.3212814331055,310.0,90.0,0.0,926.7,0.0,0,0,237,18,0.933,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.55,half_court,,,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.58,-5000.0,858.0,0.0,0.0,827.8,0.0,0.0,825.6,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,7,white,2729,1565,0.0,0.0,0.0,corner_3,0,,,165.9,none,199436.0,2265.5,1534.5,0,0,left,,482.8776969909668,255.68756103515625,571.7293586730957,433.6859130859375,310.0,90.0,0.0,880.7,0.0,0,0,405,6,0.8,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,481.5,560.5,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.053,4,0,0,8,0.0,0.58,-5000.0,879.6,0.0,0.0,861.9,0.0,0.0,860.9,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,8,white,2736,1625,0.0,0.0,0.0,corner_3,0,,5.8,226.3,none,0.0,2724.0,1512.5,0,0,left,,835.0,133.0,916.0,303.0,310.0,90.0,0.0,925.8,0.0,0,0,326,0,1.0,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.8,half_court,1118.0,660.0,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.58,-5000.0,846.2,0.0,0.0,859.1,0.0,0.0,862.8,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.021,0,0.0
9204,153.553,9,white,1601,1633,0.0,0.0,0.0,backcourt,0,,,431.3,none,199436.0,2265.5,1534.5,0,0,left,,835.0,133.0,916.0,303.0,310.0,90.0,0.0,1643.4,0.0,0,0,405,6,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,,,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.58,-5000.0,1263.2,0.0,0.0,1282.7,0.0,0.0,1298.3,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.122,0,0.0
9204,153.553,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,226.3,none,0.0,2724.0,1512.5,0,0,left,,1063.965202331543,475.9130096435547,1159.744758605957,642.0502471923828,310.0,90.0,0.0,766.0,0.0,0,0,326,0,0.467,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.8,half_court,,,0.0,0,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.58,-5000.0,1263.2,0.0,0.0,1282.7,0.0,0.0,1292.4,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.122,0,0.0
9204,153.553,10,white,2031,1667,0.0,0.0,0.0,mid_range,0,,,431.3,none,199436.0,2265.5,1534.5,0,0,left,,908.1207733154296,244.33708953857425,1046.4333038330078,489.2143630981445,310.0,90.0,0.0,1465.1,0.0,0,0,405,6,0.667,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.15,half_court,722.3333740234375,416.8333435058594,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,4,0,0,8,0.0,0.58,-5000.0,1224.2,0.0,0.0,1211.0,0.0,0.0,1184.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9204,153.553,10,white,653,1557,0.0,0.0,0.0,corner_3,0,,,2076.0,none,0.0,1694.5,1591.5,0,0,left,,835.0,133.0,916.0,303.0,310.0,90.0,0.0,861.3,0.0,0,0,237,18,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.55,half_court,225.5,444.1666870117188,0.0,1,unknown,79.88826298440524,86.31255485268775,17.613126418163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,4,0,0,8,0.0,0.58,-5000.0,1204.1,0.0,0.0,1204.3,0.0,0.0,1180.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,1,green,2739,1630,0.0,0.0,0.0,corner_3,0,,65.8,210.7,none,341612.0,1743.8,1022.0,0,0,left,,573.0,193.0,662.0,374.0,365.0,46.0,70.43,928.3,0.0,0,0,406,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,568.1666870117188,472.0,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,8,0.19,0.0,5000.0,942.6,0.0,0.0,939.7,0.0,0.0,939.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.012,0,0.0
9207,153.603,1,green,2739,1630,0.0,0.0,0.0,corner_3,0,,5.0,210.7,none,66913.0,2143.7,1232.3,0,0,left,,-9.0,313.0,86.0,505.0,365.0,46.0,70.43,928.3,0.0,0,0,237,19,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.6,half_court,568.1666870117188,472.0,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,8,0.19,0.0,5000.0,942.0,0.0,0.0,939.7,0.0,0.0,939.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.009,0,0.0
9207,153.603,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,210.7,none,341612.0,1743.8,1022.0,0,0,left,,573.0451736450195,346.5900039672852,664.627555847168,569.1985092163086,365.0,46.0,70.43,890.2,0.0,0,0,406,0,0.733,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,1013.6666870117188,387.3333435058594,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,8,0.19,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,2,green,2941,1690,0.0,0.0,0.0,corner_3,0,,,210.7,none,66913.0,2143.7,1232.3,0,0,left,,493.388370513916,371.0293197631836,582.457088470459,595.1581192016602,365.0,46.0,70.43,890.2,0.0,0,0,237,19,0.733,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.6,half_court,,,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,8,0.19,0.0,5000.0,890.2,0.0,0.0,890.2,0.0,0.0,890.2,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,3,green,144,218,0.0,0.0,0.0,corner_3,0,,,1060.3,none,341612.0,1743.8,1022.0,0,0,left,,961.0,249.0,1068.0,505.0,365.0,46.0,70.43,637.6,0.0,0,0,406,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,995.3333740234376,442.6666870117188,0.5598803903181316,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,3.44,99.17,103.2,0.0,2.46,99.17,221.4,0.0,1.81,99.17,271.2,0.02,4,0,0,8,0.19,0.0,5000.0,797.4,-2.8,0.0,769.1,-1.98,0.0,715.9,-1.16,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,114.7,246.0,301.3,0.075,0,0.0
9207,153.603,3,green,2742,1649,0.0,0.0,0.0,corner_3,0,,24.7,19.2,none,0.0,2742.0,1649.0,0,0,left,,1107.888339996338,200.9517364501953,1220.376552581787,457.254135131836,365.0,46.0,70.43,942.6,0.0,0,0,327,0,0.933,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.85,half_court,568.1666870117188,472.0,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,3.44,99.17,103.2,0.0,2.46,99.17,221.4,0.0,1.8,99.17,270.2,0.02,4,0,0,8,0.19,0.0,5000.0,797.4,-2.8,0.0,772.5,-1.98,0.0,717.9,-1.16,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,114.7,246.0,300.2,0.075,0,0.0
9207,153.603,3,green,2742,1649,0.0,0.0,0.0,corner_3,0,,24.7,3.2,none,0.0,2742.0,1649.0,0,0,left,,961.0,249.0,1068.0,505.0,365.0,46.0,70.43,942.6,0.0,0,0,315,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,5.91,half_court,,,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,3.44,99.17,103.2,0.0,2.46,99.17,221.4,0.0,1.8,99.17,270.2,0.02,4,0,0,8,0.19,0.0,5000.0,807.6,-2.8,0.0,775.9,-1.98,0.0,717.9,-1.16,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,114.7,246.0,300.2,0.075,0,0.0
9207,153.603,4,green,1151,550,0.0,0.0,0.0,mid_range,0,,,1060.3,none,341612.0,1743.8,1022.0,0,0,left,,-9.0,313.0,86.0,505.0,365.0,46.0,70.43,1043.5,0.0,0,0,406,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,527.0,492.0,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.53,6.01,15.9,0.0,2.21,115.0,198.8,0.0,1.33,115.0,198.8,0.0,4,0,0,8,0.19,0.0,5000.0,914.9,-0.23,0.0,819.6,-0.13,0.0,819.2,-0.08,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,17.7,220.9,220.9,0.0,0,0.0
9207,153.603,5,green,751,377,1.67,-2.97,36.9,3pt_arc,0,,,2349.9,none,66913.0,2143.7,1232.3,0,0,left,,961.0,249.0,1068.0,505.0,365.0,46.0,70.43,765.7,-0.42,0,0,237,19,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.6,half_court,995.3333740234376,442.6666870117188,0.5598803903181316,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,2.88,10.92,86.5,0.0,2.4,112.96,216.4,0.0,1.44,112.96,216.4,0.007,4,0,0,8,0.19,0.0,5000.0,960.5,0.26,0.0,989.0,-0.94,0.0,978.3,-0.56,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,96.1,240.4,240.4,0.104,0,0.0
9207,153.603,6,white,2701,1273,0.0,0.0,0.0,3pt_arc,0,,,127.5,none,199436.0,2265.5,1534.5,0,0,left,,705.5309638977051,268.1646881103516,809.6014823913574,476.6101531982422,365.0,46.0,70.43,690.4,0.0,0,0,406,0,0.733,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,483.8333435058594,578.1666870117188,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.19,-5000.0,858.0,0.0,0.0,825.4,0.0,0.0,824.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,13.0,none,0.0,2737.0,1612.0,0,0,left,,477.0,384.0,579.0,608.0,365.0,46.0,70.43,914.5,0.0,0,0,327,0,1.0,transition,0,0.0,17.0,-1.0,-1.0,1,3,1.85,half_court,481.5,560.5,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.19,-5000.0,858.0,0.0,0.0,827.8,0.0,0.0,824.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,6,white,2737,1612,0.0,0.0,0.0,corner_3,0,,18.1,13.0,none,0.0,2724.5,1506.0,0,0,left,,1087.0,463.0,1178.0,609.0,365.0,46.0,70.43,914.5,0.0,0,0,315,0,0.467,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,5.91,half_court,204.5833435058593,573.6666870117188,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.19,-5000.0,865.5,0.0,0.0,827.8,0.0,0.0,825.6,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,6,white,2736,1626,0.0,0.0,0.0,corner_3,0,,5.0,61.4,none,0.0,2724.0,1513.0,0,0,left,,1061.0292129516602,451.62415313720703,1150.4663925170898,602.2370529174805,365.0,46.0,70.43,926.7,0.0,0,0,237,19,0.867,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.6,half_court,,,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.19,-5000.0,865.9,0.0,0.0,830.5,0.0,0.0,825.7,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,7,white,2729,1565,0.0,0.0,0.0,corner_3,0,,65.8,165.9,none,199436.0,2265.5,1534.5,0,0,left,,479.9896965026856,252.96832275390625,568.8413581848145,430.9666748046875,365.0,46.0,70.43,880.7,0.0,0,0,406,0,0.733,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,481.5,560.5,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.053,4,0,0,8,0.0,0.19,-5000.0,878.2,0.0,0.0,863.1,0.0,0.0,860.9,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,7,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,165.9,none,0.0,2724.0,1513.0,0,0,left,,837.0,142.0,918.0,315.0,365.0,46.0,70.43,766.0,0.0,0,0,237,19,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.6,half_court,722.3333740234375,416.8333435058594,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.053,4,0,0,8,0.0,0.19,-5000.0,878.2,0.0,0.0,861.9,0.0,0.0,859.8,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9207,153.603,9,white,1601,1633,0.0,0.0,0.0,backcourt,0,,,431.3,none,199436.0,2265.5,1534.5,0,0,left,,837.0,142.0,918.0,315.0,365.0,46.0,70.43,1643.4,0.0,0,0,406,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,,,0.0,0,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.19,-5000.0,1263.2,0.0,0.0,1282.7,0.0,0.0,1298.3,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.122,0,0.0
9207,153.603,9,white,2712,1400,0.0,0.0,0.0,3pt_arc,0,,,213.5,none,0.0,2724.5,1506.0,0,0,left,,477.0,384.0,579.0,608.0,365.0,46.0,70.43,766.0,0.0,0,0,315,0,1.0,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,5.91,half_court,481.5,560.5,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,4,0,0,8,0.0,0.19,-5000.0,1263.2,0.0,0.0,1282.7,0.0,0.0,1298.3,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.122,0,0.0
9207,153.603,10,white,2031,1667,0.0,0.0,0.0,mid_range,0,,,431.3,none,199436.0,2265.5,1534.5,0,0,left,,908.2805633544922,248.9666976928711,1046.5930938720703,493.8439712524414,365.0,46.0,70.43,1465.1,0.0,0,0,406,0,0.6,off_screen,0,0.0,17.0,-1.0,-1.0,1,3,0.2,half_court,722.3333740234375,416.8333435058594,0.0,1,unknown,-47.60350279542052,79.75970703262283,30.933620688320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,4,0,0,8,0.0,0.19,-5000.0,1223.6,0.0,0.0,1211.0,0.0,0.0,1184.1,0.0,0.0,0.0,0,0.0,0,90,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
