Season,Date,Match,Score,Odds_1,Odds_2
2024-2025,29.11.2024,Miami Heat - Toronto Raptors,121:111,1.30,3.61
2024-2025,29.11.2024,Minnesota Timberwolves - Los Angeles Clippers,93:92,1.40,3.03
2024-2025,29.11.2024,Portland Trail Blazers - Sacramento Kings,115:106,3.28,1.36
2024-2025,27.11.2024,Charlotte Hornets - Miami Heat,94:98,2.49,1.56
2024-2025,27.11.2024,Cleveland Cavaliers - Atlanta Hawks,124:135,1.25,4.08
2024-2025,27.11.2024,Dallas Mavericks - New York Knicks,129:114,2.46,1.57
2024-2025,27.11.2024,Golden State Warriors - Oklahoma City Thunder,101:105,2.55,1.53
2024-2025,27.11.2024,Indiana Pacers - Portland Trail Blazers,121:114,1.24,4.26
2024-2025,27.11.2024,Memphis Grizzlies - Detroit Pistons,131:111,1.31,3.62
2024-2025,27.11.2024,Minnesota Timberwolves - Sacramento Kings,104:115,1.68,2.23
2024-2025,27.11.2024,New Orleans Pelicans - Toronto Raptors,93:119,1.86,1.97
2024-2025,27.11.2024,Orlando Magic - Chicago Bulls,133:119,1.24,4.21
2024-2025,27.11.2024,Philadelphia 76ers - Houston Rockets,115:122 AET,2.77,1.46
2024-2025,27.11.2024,Phoenix Suns - Brooklyn Nets,117:127,1.24,4.13
2024-2025,27.11.2024,San Antonio Spurs - Los Angeles Lakers,101:119,2.09,1.77
2024-2025,27.11.2024,Utah Jazz - Denver Nuggets,103:122,4.94,1.19
2024-2025,27.11.2024,Washington Wizards - Los Angeles Clippers,96:121,4.33,1.23
2024-2025,26.11.2024,Miami Heat - Milwaukee Bucks,103:106,1.44,2.85
2024-2025,26.11.2024,Minnesota Timberwolves - Houston Rockets,111:117 AET,1.68,2.23
2024-2025,26.11.2024,Phoenix Suns - Los Angeles Lakers,127:100,1.70,2.19
2024-2025,26.11.2024,Utah Jazz - San Antonio Spurs,115:128,2.08,1.78
2024-2025,26.11.2024,Washington Wizards - Chicago Bulls,108:127,2.76,1.46
2024-2025,25.11.2024,Atlanta Hawks - Dallas Mavericks,119:129,1.71,2.18
2024-2025,25.11.2024,Boston Celtics - Los Angeles Clippers,126:94,1.20,4.82
2024-2025,25.11.2024,Charlotte Hornets - Orlando Magic,84:95,2.56,1.53
2024-2025,25.11.2024,Denver Nuggets - New York Knicks,118:145,1.74,2.14
2024-2025,25.11.2024,Detroit Pistons - Toronto Raptors,102:100,1.58,2.43
2024-2025,25.11.2024,Golden State Warriors - Brooklyn Nets,120:128,1.11,6.89
2024-2025,25.11.2024,Indiana Pacers - New Orleans Pelicans,114:110,1.32,3.51
2024-2025,25.11.2024,Memphis Grizzlies - Portland Trail Blazers,123:98,1.20,4.66
2024-2025,25.11.2024,Sacramento Kings - Oklahoma City Thunder,109:130,2.34,1.62
2024-2025,24.11.2024,Boston Celtics - Minnesota Timberwolves,107:105,1.28,3.79
2024-2025,24.11.2024,Cleveland Cavaliers - Toronto Raptors,122:108,1.15,5.81
2024-2025,24.11.2024,Indiana Pacers - Washington Wizards,115:103,1.14,6.09
2024-2025,24.11.2024,Miami Heat - Dallas Mavericks,123:118 AET,1.70,2.18
2024-2025,24.11.2024,Philadelphia 76ers - Los Angeles Clippers,99:125,2.02,1.82
2024-2025,24.11.2024,Sacramento Kings - Brooklyn Nets,103:108,1.20,4.67
2024-2025,23.11.2024,Chicago Bulls - Memphis Grizzlies,131:142,2.49,1.56
2024-2025,23.11.2024,Houston Rockets - Portland Trail Blazers,98:104,1.13,6.15
2024-2025,23.11.2024,Los Angeles Lakers - Denver Nuggets,102:127,1.58,2.44
2024-2025,23.11.2024,Milwaukee Bucks - Charlotte Hornets,125:119,1.31,3.56
2024-2025,23.11.2024,Orlando Magic - Detroit Pistons,111:100,1.24,4.19
2024-2025,23.11.2024,San Antonio Spurs - Golden State Warriors,104:94,2.36,1.61
2024-2025,23.11.2024,Utah Jazz - New York Knicks,121:106,3.75,1.28
2024-2025,22.11.2024,Chicago Bulls - Atlanta Hawks,136:122,2.09,1.77
2024-2025,22.11.2024,Denver Nuggets - Dallas Mavericks,120:123,1.51,2.61
2024-2025,22.11.2024,Houston Rockets - Portland Trail Blazers,116:88,1.14,5.84
2024-2025,22.11.2024,Los Angeles Clippers - Sacramento Kings,104:88,2.41,1.59
2024-2025,22.11.2024,Milwaukee Bucks - Indiana Pacers,129:117,1.46,2.80
2024-2025,22.11.2024,New Orleans Pelicans - Golden State Warriors,108:112,4.73,1.20
2024-2025,22.11.2024,Philadelphia 76ers - Brooklyn Nets,113:98,1.62,2.37
2024-2025,22.11.2024,Washington Wizards - Boston Celtics,96:108,8.95,1.07
2024-2025,21.11.2024,Charlotte Hornets - Detroit Pistons,123:121 AET,2.19,1.70
2024-2025,21.11.2024,Los Angeles Lakers - Orlando Magic,118:119,1.44,2.84
2024-2025,21.11.2024,San Antonio Spurs - Utah Jazz,126:118,1.67,2.24
2024-2025,21.11.2024,Toronto Raptors - Minnesota Timberwolves,110:105,3.26,1.36
2024-2025,20.11.2024,Cleveland Cavaliers - New Orleans Pelicans,128:100,1.10,7.50
2024-2025,20.11.2024,Golden State Warriors - Atlanta Hawks,120:97,1.31,3.55
2024-2025,20.11.2024,Houston Rockets - Indiana Pacers,130:113,1.42,2.92
2024-2025,20.11.2024,Los Angeles Clippers - Orlando Magic,104:93,2.29,1.65
2024-2025,20.11.2024,Memphis Grizzlies - Philadelphia 76ers,117:111,2.58,1.52
2024-2025,20.11.2024,Milwaukee Bucks - Chicago Bulls,122:106,1.26,3.90
2024-2025,20.11.2024,Oklahoma City Thunder - Portland Trail Blazers,109:99,1.12,6.46
2024-2025,20.11.2024,Phoenix Suns - New York Knicks,122:138,2.55,1.54
2024-2025,19.11.2024,Boston Celtics - Cleveland Cavaliers,120:117,1.38,3.12
2024-2025,19.11.2024,Brooklyn Nets - Charlotte Hornets,116:115,1.81,2.03
2024-2025,19.11.2024,Dallas Mavericks - New Orleans Pelicans,132:91,1.11,6.94
2024-2025,19.11.2024,Los Angeles Lakers - Utah Jazz,124:118,1.19,4.93
2024-2025,19.11.2024,Memphis Grizzlies - Denver Nuggets,110:122,1.43,2.90
2024-2025,19.11.2024,San Antonio Spurs - Oklahoma City Thunder,110:104,4.67,1.21
2024-2025,18.11.2024,Detroit Pistons - Chicago Bulls,112:122,1.56,2.46
2024-2025,18.11.2024,Los Angeles Clippers - Golden State Warriors,102:99,2.80,1.46
2024-2025,18.11.2024,Miami Heat - Philadelphia 76ers,106:89,1.69,2.21
2024-2025,18.11.2024,Milwaukee Bucks - Houston Rockets,101:100,1.62,2.34
2024-2025,18.11.2024,New York Knicks - Washington Wizards,134:106,1.09,7.72
2024-2025,18.11.2024,Phoenix Suns - Orlando Magic,99:109,2.55,1.54
2024-2025,18.11.2024,Sacramento Kings - Atlanta Hawks,108:109,1.56,2.49
2024-2025,18.11.2024,Toronto Raptors - Indiana Pacers,130:119,2.31,1.64
2024-2025,17.11.2024,Chicago Bulls - Houston Rockets,107:143,2.60,1.52
2024-2025,17.11.2024,Cleveland Cavaliers - Charlotte Hornets,128:114,1.21,4.64
2024-2025,17.11.2024,Indiana Pacers - Miami Heat,119:110,1.61,2.37
2024-2025,17.11.2024,Los Angeles Clippers - Utah Jazz,116:105,1.22,4.49
2024-2025,17.11.2024,Memphis Grizzlies - Denver Nuggets,105:90,1.43,2.89
2024-2025,17.11.2024,Minnesota Timberwolves - Phoenix Suns,120:117,1.35,3.30
2024-2025,17.11.2024,New York Knicks - Brooklyn Nets,114:104,1.20,4.68
2024-2025,17.11.2024,Oklahoma City Thunder - Dallas Mavericks,119:121,1.34,3.33
2024-2025,17.11.2024,Portland Trail Blazers - Atlanta Hawks,114:110,2.48,1.56
2024-2025,17.11.2024,Washington Wizards - Detroit Pistons,104:124,2.68,1.49
2024-2025,16.11.2024,Boston Celtics - Toronto Raptors,126:123 AET,1.06,9.73
2024-2025,16.11.2024,Charlotte Hornets - Milwaukee Bucks,115:114,2.41,1.60
2024-2025,16.11.2024,Dallas Mavericks - San Antonio Spurs,110:93,1.12,6.59
2024-2025,16.11.2024,New Orleans Pelicans - Los Angeles Lakers,99:104,3.65,1.30
2024-2025,16.11.2024,Sacramento Kings - Utah Jazz,121:117,1.35,3.29
2024-2025,15.11.2024,Atlanta Hawks - Washington Wizards,129:117,1.25,4.14
2024-2025,15.11.2024,Cleveland Cavaliers - Chicago Bulls,144:126,1.20,4.70
2024-2025,15.11.2024,Golden State Warriors - Memphis Grizzlies,123:118,1.34,3.34
2024-2025,15.11.2024,Houston Rockets - Los Angeles Clippers,125:104,1.51,2.64
2024-2025,15.11.2024,Indiana Pacers - Miami Heat,111:124,1.54,2.54
2024-2025,15.11.2024,New Orleans Pelicans - Denver Nuggets,101:94,2.10,1.77
2024-2025,15.11.2024,New York Knicks - Brooklyn Nets,124:122,1.27,3.91
2024-2025,15.11.2024,Oklahoma City Thunder - Phoenix Suns,99:83,1.33,3.40
2024-2025,15.11.2024,Orlando Magic - Philadelphia 76ers,98:86,1.73,2.15
2024-2025,15.11.2024,Sacramento Kings - Minnesota Timberwolves,126:130 AET,2.03,1.81
2024-2025,15.11.2024,San Antonio Spurs - Los Angeles Lakers,115:120,2.17,1.72
2024-2025,15.11.2024,Toronto Raptors - Detroit Pistons,95:99,2.21,1.70
2024-2025,14.11.2024,Utah Jazz - Dallas Mavericks,115:113,3.60,1.30
2024-2025,13.11.2024,Brooklyn Nets - Boston Celtics,114:139,4.55,1.21
2024-2025,13.11.2024,Houston Rockets - Los Angeles Clippers,111:103,1.52,2.61
2024-2025,13.11.2024,Los Angeles Lakers - Memphis Grizzlies,128:123,1.33,3.39
2024-2025,13.11.2024,Milwaukee Bucks - Detroit Pistons,127:120 AET,1.36,3.24
2024-2025,13.11.2024,New York Knicks - Chicago Bulls,123:124,1.29,3.71
2024-2025,13.11.2024,Oklahoma City Thunder - New Orleans Pelicans,106:88,1.09,7.74
2024-2025,13.11.2024,Orlando Magic - Indiana Pacers,94:90,1.87,1.96
2024-2025,13.11.2024,Philadelphia 76ers - Cleveland Cavaliers,106:114,5.28,1.17
2024-2025,13.11.2024,Portland Trail Blazers - Minnesota Timberwolves,106:98,4.66,1.21
2024-2025,13.11.2024,Sacramento Kings - Phoenix Suns,127:104,1.30,3.64
2024-2025,13.11.2024,San Antonio Spurs - Washington Wizards,139:130,1.22,4.37
2024-2025,12.11.2024,Boston Celtics - Atlanta Hawks,116:117,1.07,9.00
2024-2025,12.11.2024,Detroit Pistons - Miami Heat,123:121 AET,2.00,1.83
2024-2025,12.11.2024,Golden State Warriors - Dallas Mavericks,120:117,1.70,2.19
2024-2025,12.11.2024,Milwaukee Bucks - Toronto Raptors,99:85,1.26,3.98
2024-2025,12.11.2024,Orlando Magic - Charlotte Hornets,114:89,1.27,3.91
2024-2025,12.11.2024,Philadelphia 76ers - New York Knicks,99:111,2.34,1.62
2024-2025,12.11.2024,Portland Trail Blazers - Minnesota Timberwolves,122:108,4.14,1.24
2024-2025,12.11.2024,Utah Jazz - Phoenix Suns,112:120,2.72,1.48
2024-2025,11.11.2024,Chicago Bulls - Cleveland Cavaliers,113:119,3.79,1.28
2024-2025,11.11.2024,Houston Rockets - Washington Wizards,107:92,1.15,5.76
2024-2025,11.11.2024,New Orleans Pelicans - Brooklyn Nets,105:107,2.02,1.83
2024-2025,11.11.2024,Oklahoma City Thunder - Los Angeles Clippers,134:128,1.37,3.20
2024-2025,11.11.2024,San Antonio Spurs - Sacramento Kings,116:96,2.17,1.71
2024-2025,10.11.2024,Denver Nuggets - Dallas Mavericks,122:120,1.75,2.12
2024-2025,10.11.2024,Detroit Pistons - Houston Rockets,99:101,2.44,1.58
2024-2025,10.11.2024,Indiana Pacers - New York Knicks,132:121,2.33,1.63
2024-2025,10.11.2024,Los Angeles Lakers - Toronto Raptors,123:103,1.19,4.91
2024-2025,10.11.2024,Milwaukee Bucks - Boston Celtics,107:113,2.63,1.50
2024-2025,10.11.2024,Minnesota Timberwolves - Miami Heat,94:95,1.34,3.33
2024-2025,10.11.2024,Oklahoma City Thunder - Golden State Warriors,116:127,1.40,3.05
2024-2025,10.11.2024,Orlando Magic - Washington Wizards,121:94,1.17,5.33
2024-2025,10.11.2024,Philadelphia 76ers - Charlotte Hornets,107:105 AET,1.52,2.60
2024-2025,10.11.2024,Phoenix Suns - Sacramento Kings,118:127 AET,1.96,1.87
2024-2025,10.11.2024,Portland Trail Blazers - Memphis Grizzlies,89:134,1.95,1.88
2024-2025,09.11.2024,Atlanta Hawks - Chicago Bulls,113:125,1.70,2.18
2024-2025,09.11.2024,Cleveland Cavaliers - Brooklyn Nets,105:100,1.13,6.46
2024-2025,09.11.2024,Los Angeles Clippers - Toronto Raptors,105:103,1.41,3.00
2024-2025,09.11.2024,San Antonio Spurs - Utah Jazz,110:111,1.39,3.05
2024-2025,08.11.2024,Boston Celtics - Brooklyn Nets,108:104 AET,1.12,6.68
2024-2025,08.11.2024,Charlotte Hornets - Indiana Pacers,103:83,3.22,1.36
2024-2025,08.11.2024,Cleveland Cavaliers - Golden State Warriors,136:117,1.63,2.33
2024-2025,08.11.2024,Dallas Mavericks - Phoenix Suns,113:114,1.71,2.17
2024-2025,08.11.2024,Denver Nuggets - Miami Heat,135:122,1.68,2.24
2024-2025,08.11.2024,Detroit Pistons - Atlanta Hawks,122:121,1.75,2.11
2024-2025,08.11.2024,Los Angeles Lakers - Philadelphia 76ers,116:106,1.33,3.42
2024-2025,08.11.2024,Memphis Grizzlies - Washington Wizards,128:104,1.33,3.44
2024-2025,08.11.2024,Minnesota Timberwolves - Portland Trail Blazers,127:102,1.14,6.04
2024-2025,08.11.2024,New York Knicks - Milwaukee Bucks,116:94,1.40,3.03
2024-2025,08.11.2024,Oklahoma City Thunder - Houston Rockets,126:107,1.30,3.63
2024-2025,08.11.2024,Orlando Magic - New Orleans Pelicans,115:88,1.29,3.71
2024-2025,08.11.2024,Sacramento Kings - Los Angeles Clippers,98:107,1.40,3.01
2024-2025,07.11.2024,Chicago Bulls - Minnesota Timberwolves,119:135,4.17,1.24
2024-2025,07.11.2024,Milwaukee Bucks - Utah Jazz,123:100,1.21,4.49
2024-2025,07.11.2024,San Antonio Spurs - Portland Trail Blazers,118:105,1.57,2.46
2024-2025,06.11.2024,Atlanta Hawks - New York Knicks,121:116,3.25,1.36
2024-2025,06.11.2024,Boston Celtics - Golden State Warriors,112:118,1.38,3.13
2024-2025,06.11.2024,Charlotte Hornets - Detroit Pistons,108:107,1.95,1.89
2024-2025,06.11.2024,Dallas Mavericks - Chicago Bulls,119:99,1.20,4.73
2024-2025,06.11.2024,Denver Nuggets - Oklahoma City Thunder,124:122,3.23,1.36
2024-2025,06.11.2024,Houston Rockets - San Antonio Spurs,127:100,1.37,3.17
2024-2025,06.11.2024,Indiana Pacers - Orlando Magic,118:111,1.47,2.77
2024-2025,06.11.2024,Los Angeles Clippers - Philadelphia 76ers,110:98,1.81,2.03
2024-2025,06.11.2024,Memphis Grizzlies - Los Angeles Lakers,131:114,1.58,2.44
2024-2025,06.11.2024,New Orleans Pelicans - Cleveland Cavaliers,122:131,3.11,1.38
2024-2025,06.11.2024,Phoenix Suns - Miami Heat,115:112,1.50,2.65
2024-2025,06.11.2024,Sacramento Kings - Toronto Raptors,122:107,1.15,5.65
2024-2025,04.11.2024,Atlanta Hawks - Boston Celtics,93:123,4.78,1.20
2024-2025,04.11.2024,Brooklyn Nets - Memphis Grizzlies,106:104,2.52,1.55
2024-2025,04.11.2024,Chicago Bulls - Utah Jazz,126:135,1.33,3.42
2024-2025,04.11.2024,Cleveland Cavaliers - Milwaukee Bucks,116:114,1.28,3.82
2024-2025,04.11.2024,Dallas Mavericks - Indiana Pacers,127:134,1.53,2.57
2024-2025,04.11.2024,Denver Nuggets - Toronto Raptors,121:119,1.18,4.99
2024-2025,04.11.2024,Detroit Pistons - Los Angeles Lakers,115:103,3.30,1.35
2024-2025,04.11.2024,Houston Rockets - New York Knicks,109:97,2.09,1.77
2024-2025,04.11.2024,Los Angeles Clippers - San Antonio Spurs,113:104,1.56,2.49
2024-2025,04.11.2024,Miami Heat - Sacramento Kings,110:111,1.84,2.00
2024-2025,04.11.2024,Minnesota Timberwolves - Charlotte Hornets,114:93,1.18,5.04
2024-2025,04.11.2024,New Orleans Pelicans - Portland Trail Blazers,100:118,1.87,1.97
2024-2025,04.11.2024,Oklahoma City Thunder - Orlando Magic,102:86,1.12,6.50
2024-2025,04.11.2024,Phoenix Suns - Philadelphia 76ers,118:116,1.32,3.47
2024-2025,04.11.2024,Washington Wizards - Golden State Warriors,112:125,5.16,1.18
2024-2025,03.11.2024,Brooklyn Nets - Detroit Pistons,92:106,1.66,2.27
2024-2025,03.11.2024,Dallas Mavericks - Orlando Magic,108:85,1.37,3.21
2024-2025,03.11.2024,New Orleans Pelicans - Atlanta Hawks,111:126,1.99,1.85
2024-2025,02.11.2024,Charlotte Hornets - Boston Celtics,103:113,4.96,1.19
2024-2025,02.11.2024,Denver Nuggets - Utah Jazz,129:103,1.17,5.29
2024-2025,02.11.2024,Houston Rockets - Golden State Warriors,121:127 AET,1.52,2.62
2024-2025,02.11.2024,Los Angeles Clippers - Oklahoma City Thunder,92:105,2.85,1.44
2024-2025,02.11.2024,Milwaukee Bucks - Cleveland Cavaliers,113:114,1.78,2.08
2024-2025,02.11.2024,Philadelphia 76ers - Memphis Grizzlies,107:124,1.90,1.94
2024-2025,02.11.2024,Phoenix Suns - Portland Trail Blazers,103:97,1.12,6.80
2024-2025,02.11.2024,San Antonio Spurs - Minnesota Timberwolves,113:103,2.43,1.58
2024-2025,02.11.2024,Toronto Raptors - Sacramento Kings,131:128 AET,4.14,1.25
2024-2025,02.11.2024,Washington Wizards - Miami Heat,98:118,4.47,1.22
2024-2025,01.11.2024,Atlanta Hawks - Sacramento Kings,115:123,2.94,1.42
2024-2025,01.11.2024,Brooklyn Nets - Chicago Bulls,120:112,1.86,1.98
2024-2025,01.11.2024,Charlotte Hornets - Boston Celtics,109:124,4.97,1.19
2024-2025,01.11.2024,Cleveland Cavaliers - Orlando Magic,120:109,1.34,3.38
2024-2025,01.11.2024,Detroit Pistons - New York Knicks,98:128,3.11,1.38
2024-2025,01.11.2024,Minnesota Timberwolves - Denver Nuggets,119:116,1.60,2.40
2024-2025,01.11.2024,New Orleans Pelicans - Indiana Pacers,125:118,2.54,1.54
2024-2025,01.11.2024,Portland Trail Blazers - Oklahoma City Thunder,114:137,5.44,1.16
2024-2025,01.11.2024,Toronto Raptors - Los Angeles Lakers,125:131,4.08,1.25
2024-2025,31.10.2024,Dallas Mavericks - Houston Rockets,102:108,1.39,3.11
2024-2025,31.10.2024,Los Angeles Clippers - Phoenix Suns,119:125,2.52,1.54
2024-2025,31.10.2024,Memphis Grizzlies - Milwaukee Bucks,122:99,2.98,1.41
2024-2025,31.10.2024,Utah Jazz - San Antonio Spurs,88:106,2.16,1.73
2024-2025,30.10.2024,Charlotte Hornets - Toronto Raptors,138:133,1.40,3.00
2024-2025,30.10.2024,Chicago Bulls - Orlando Magic,102:99,2.84,1.44
2024-2025,30.10.2024,Cleveland Cavaliers - Los Angeles Lakers,134:110,1.57,2.44
2024-2025,30.10.2024,Golden State Warriors - New Orleans Pelicans,104:89,1.61,2.36
2024-2025,30.10.2024,Indiana Pacers - Boston Celtics,135:132 AET,3.15,1.37
2024-2025,30.10.2024,Los Angeles Clippers - Portland Trail Blazers,105:106,1.30,3.64
2024-2025,30.10.2024,Memphis Grizzlies - Brooklyn Nets,106:119,1.14,5.82
2024-2025,30.10.2024,Miami Heat - New York Knicks,107:116,2.04,1.81
2024-2025,30.10.2024,Oklahoma City Thunder - San Antonio Spurs,105:93,1.13,6.41
2024-2025,30.10.2024,Philadelphia 76ers - Detroit Pistons,95:105,1.56,2.48
2024-2025,30.10.2024,Washington Wizards - Atlanta Hawks,133:120,2.70,1.48
2024-2025,29.10.2024,Brooklyn Nets - Denver Nuggets,139:144 AET,2.76,1.47
2024-2025,29.10.2024,Golden State Warriors - New Orleans Pelicans,124:106,2.09,1.77
2024-2025,29.10.2024,Minnesota Timberwolves - Dallas Mavericks,114:120,1.55,2.51
2024-2025,29.10.2024,Utah Jazz - Sacramento Kings,96:113,3.02,1.40
2024-2025,28.10.2024,Atlanta Hawks - Washington Wizards,119:121,1.33,3.43
2024-2025,28.10.2024,Boston Celtics - Milwaukee Bucks,119:108,1.25,4.07
2024-2025,28.10.2024,Dallas Mavericks - Utah Jazz,110:102,1.14,5.97
2024-2025,28.10.2024,Memphis Grizzlies - Chicago Bulls,123:126,1.48,2.72
2024-2025,28.10.2024,Miami Heat - Detroit Pistons,106:98,1.28,3.80
2024-2025,28.10.2024,New York Knicks - Cleveland Cavaliers,104:110,1.69,2.22
2024-2025,28.10.2024,Orlando Magic - Indiana Pacers,119:115,1.47,2.77
2024-2025,28.10.2024,Phoenix Suns - Los Angeles Lakers,109:105,1.54,2.54
2024-2025,28.10.2024,Sacramento Kings - Portland Trail Blazers,111:98,1.12,6.53
2024-2025,28.10.2024,San Antonio Spurs - Houston Rockets,101:106,2.19,1.70
2024-2025,28.10.2024,Toronto Raptors - Denver Nuggets,125:127 AET,3.88,1.27
2024-2025,27.10.2024,Brooklyn Nets - Milwaukee Bucks,115:102,3.93,1.27
2024-2025,27.10.2024,Golden State Warriors - Los Angeles Clippers,104:112,1.25,4.07
2024-2025,27.10.2024,Indiana Pacers - Philadelphia 76ers,114:118 AET,1.37,3.56
2024-2025,27.10.2024,Oklahoma City Thunder - Atlanta Hawks,128:104,1.19,4.99
2024-2025,27.10.2024,Portland Trail Blazers - New Orleans Pelicans,125:103,2.86,2.24
2024-2025,26.10.2024,Charlotte Hornets - Miami Heat,106:114,3.41,1.39
2024-2025,26.10.2024,Chicago Bulls - Oklahoma City Thunder,95:114,4.30,1.23
2024-2025,26.10.2024,Denver Nuggets - Los Angeles Clippers,104:109,1.29,4.00
2024-2025,26.10.2024,Detroit Pistons - Boston Celtics,118:124,6.48,1.20
2024-2025,26.10.2024,Los Angeles Lakers - Sacramento Kings,131:127,1.89,1.94
2024-2025,26.10.2024,Memphis Grizzlies - Orlando Magic,124:111,1.48,4.86
2024-2025,26.10.2024,Minnesota Timberwolves - Toronto Raptors,112:101,1.06,10.25
2024-2025,26.10.2024,Phoenix Suns - Dallas Mavericks,114:102,2.43,1.59
2024-2025,26.10.2024,San Antonio Spurs - Houston Rockets,109:106,1.93,1.97
2024-2025,26.10.2024,Washington Wizards - Cleveland Cavaliers,116:135,4.54,1.21
2024-2025,25.10.2024,Atlanta Hawks - Charlotte Hornets,125:120,1.43,2.90
2024-2025,25.10.2024,Cleveland Cavaliers - Detroit Pistons,113:101,1.17,5.69
2024-2025,25.10.2024,Houston Rockets - Memphis Grizzlies,128:108,1.54,3.10
2024-2025,25.10.2024,Los Angeles Lakers - Phoenix Suns,123:116,1.76,2.31
2024-2025,25.10.2024,Milwaukee Bucks - Chicago Bulls,122:133,1.24,4.22
2024-2025,25.10.2024,New York Knicks - Indiana Pacers,123:98,1.47,3.63
2024-2025,25.10.2024,Orlando Magic - Brooklyn Nets,116:101,1.16,5.43
2024-2025,25.10.2024,Portland Trail Blazers - New Orleans Pelicans,103:105,2.91,1.52
2024-2025,25.10.2024,Toronto Raptors - Philadelphia 76ers,115:107,2.62,2.30
2024-2025,25.10.2024,Utah Jazz - Golden State Warriors,86:127,3.05,1.39
2024-2025,24.10.2024,Dallas Mavericks - San Antonio Spurs,120:109,1.26,3.95
2024-2025,24.10.2024,Denver Nuggets - Oklahoma City Thunder,87:102,1.75,2.11
2024-2025,24.10.2024,Sacramento Kings - Minnesota Timberwolves,115:117,1.94,1.89
2024-2025,24.10.2024,Washington Wizards - Boston Celtics,102:122,7.55,1.09
2024-2025,23.10.2024,Atlanta Hawks - Brooklyn Nets,120:116,1.34,3.31
2024-2025,23.10.2024,Detroit Pistons - Indiana Pacers,109:115,2.84,1.44
2024-2025,23.10.2024,Houston Rockets - Charlotte Hornets,105:110,1.30,3.61
2024-2025,23.10.2024,Los Angeles Clippers - Phoenix Suns,113:116 AET,2.65,1.50
2024-2025,23.10.2024,Miami Heat - Orlando Magic,97:116,1.76,2.08
2024-2025,23.10.2024,New Orleans Pelicans - Chicago Bulls,123:111,1.50,2.66
2024-2025,23.10.2024,Philadelphia 76ers - Milwaukee Bucks,109:124,2.48,1.55
2024-2025,23.10.2024,Portland Trail Blazers - Golden State Warriors,104:140,3.31,1.35
2024-2025,23.10.2024,Toronto Raptors - Cleveland Cavaliers,106:136,3.02,1.40
2024-2025,23.10.2024,Utah Jazz - Memphis Grizzlies,124:126,2.14,1.73
2024-2025,22.10.2024,Boston Celtics - New York Knicks,132:109,1.42,2.95
2024-2025,22.10.2024,Los Angeles Lakers - Minnesota Timberwolves,110:103,1.95,1.89
