window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio
0022500325,000649,ABSENT,none,000001,,,no_ball,,,
0022500325,000650,ABSENT,none,000002,,,no_ball,,,
0022500325,000651,ABSENT,none,000003,,,no_ball,,,
0022500325,000652,ABSENT,none,000004,,,no_ball,,,
0022500325,000653,ABSENT,none,000005,,,no_ball,,,
0022500325,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500325,000655,ABSENT,none,000001,,,no_ball,,,
0022500325,000656,ABSENT,none,000002,,,no_ball,,,
0022500325,000657,ABSENT,none,000003,,,no_ball,,,
0022500325,000658,ABSENT,none,000004,,,no_ball,,,
0022500325,000659,ABSENT,none,000005,,,no_ball,,,
0022500348,000600,ABSENT,none,,,,no_ball,,,
0022500348,000601,ABSENT,none,,,,no_ball,,,
0022500348,000602,ABSENT,none,,,,no_ball,,,
0022500348,000603,ABSENT,none,,,,no_ball,,,
0022500348,000604,ABSENT,none,,,,no_ball,,,
0022500348,000605,ABSENT,none,,,,no_ball,,,
0022500348,000606,ABSENT,none,,,,no_ball,,,
0022500348,000607,ABSENT,none,,,,no_ball,,,
0022500348,000608,ABSENT,none,,,,no_ball,,,
0022500348,000609,ABSENT,none,,,,no_ball,,,
0022500348,000610,ABSENT,none,,,,no_ball,,,
0022500348,000611,ABSENT,none,,,,no_ball,,,
0022500348,000612,ABSENT,none,,,,no_ball,,,
0022500348,000613,ABSENT,none,,,,no_ball,,,
0022500348,000614,ABSENT,none,,,,no_ball,,,
0022500348,000615,ABSENT,none,,,,no_ball,,,
0022500348,000616,ABSENT,none,,,,no_ball,,,
0022500348,000617,ABSENT,none,,,,no_ball,,,
0022500348,000618,ABSENT,none,,,,no_ball,,,
0022500348,000619,ABSENT,none,,,,no_ball,,,
0022500348,000620,ABSENT,none,,,,no_ball,,,
0022500348,000621,ABSENT,none,,,,no_ball,,,
0022500348,000622,ABSENT,none,,,,no_ball,,,
0022500348,000623,ABSENT,none,,,,no_ball,,,
0022500348,000624,ABSENT,none,,,,no_ball,,,
0022500348,000625,ABSENT,none,,,,no_ball,,,
0022500348,000626,ABSENT,none,,,,no_ball,,,
0022500348,000627,ABSENT,none,,,,no_ball,,,
0022500348,000628,ABSENT,none,,,,no_ball,,,
0022500348,000629,ABSENT,none,,,,no_ball,,,
0022500348,000630,ABSENT,none,,,,no_ball,,,
0022500348,000631,ABSENT,none,,,,no_ball,,,
0022500348,000632,ABSENT,none,,,,no_ball,,,
0022500348,000633,ABSENT,none,,,,no_ball,,,
0022500348,000634,ABSENT,none,,,,no_ball,,,
0022500348,000635,ABSENT,none,,,,no_ball,,,
0022500348,000636,ABSENT,none,,,,no_ball,,,
0022500348,000637,ABSENT,none,,,,no_ball,,,
0022500348,000638,ABSENT,none,,,,no_ball,,,
0022500348,000639,ABSENT,none,,,,no_ball,,,
0022500348,000640,ABSENT,none,,,,no_ball,,,
0022500348,000641,ABSENT,none,,,,no_ball,,,
0022500348,000642,ABSENT,none,,,,no_ball,,,
0022500348,000643,ABSENT,none,,,,no_ball,,,
0022500348,000644,ABSENT,none,,,,no_ball,,,
0022500348,000645,ABSENT,none,,,,no_ball,,,
0022500348,000646,ABSENT,none,,,,no_ball,,,
0022500348,000647,ABSENT,none,,,,no_ball,,,
0022500348,000648,ABSENT,none,,,,no_ball,,,
0022500348,000649,ABSENT,none,,,,no_ball,,,
0022500348,000650,ABSENT,none,,,,no_ball,,,
0022500348,000651,ABSENT,none,,,,no_ball,,,
0022500348,000652,ABSENT,none,,,,no_ball,,,
0022500348,000653,ABSENT,none,,,,no_ball,,,
0022500348,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500348,000655,ABSENT,none,000001,,,no_ball,,,
0022500348,000656,ABSENT,none,000002,,,no_ball,,,
0022500348,000657,ABSENT,none,000003,,,no_ball,,,
0022500348,000658,ABSENT,none,000004,,,no_ball,,,
0022500348,000659,ABSENT,none,000005,,,no_ball,,,
0022500377,000600,ABSENT,none,,,,no_ball,,,
0022500377,000601,ABSENT,none,,,,no_ball,,,
0022500377,000602,ABSENT,none,,,,no_ball,,,
0022500377,000603,ABSENT,none,,,,no_ball,,,
0022500377,000604,ABSENT,none,,,,no_ball,,,
0022500377,000605,ABSENT,none,,,,no_ball,,,
0022500377,000606,ABSENT,none,,,,no_ball,,,
0022500377,000607,ABSENT,none,,,,no_ball,,,
0022500377,000608,ABSENT,none,,,,no_ball,,,
0022500377,000609,ABSENT,none,,,,no_ball,,,
0022500377,000610,ABSENT,none,,,,no_ball,,,
0022500377,000611,ABSENT,none,,,,no_ball,,,
0022500377,000612,ABSENT,none,,,,no_ball,,,
0022500377,000613,ABSENT,none,,,,no_ball,,,
0022500377,000614,ABSENT,none,,,,no_ball,,,
0022500377,000615,ABSENT,none,,,,no_ball,,,
0022500377,000616,ABSENT,none,,,,no_ball,,,
0022500377,000617,ABSENT,none,,,,no_ball,,,
0022500377,000618,ABSENT,none,,,,no_ball,,,
0022500377,000619,ABSENT,none,,,,no_ball,,,
0022500377,000620,ABSENT,none,,,,no_ball,,,
0022500377,000621,ABSENT,none,,,,no_ball,,,
0022500377,000622,ABSENT,none,,,,no_ball,,,
0022500377,000623,ABSENT,none,,,,no_ball,,,
0022500377,000624,ABSENT,none,,,,no_ball,,,
0022500377,000625,ABSENT,none,,,,no_ball,,,
0022500377,000626,ABSENT,none,,,,no_ball,,,
0022500377,000627,ABSENT,none,,,,no_ball,,,
0022500377,000628,ABSENT,none,,,,no_ball,,,
0022500377,000629,ABSENT,none,,,,no_ball,,,
0022500377,000630,ABSENT,none,,,,no_ball,,,
0022500377,000631,ABSENT,none,,,,no_ball,,,
0022500377,000632,ABSENT,none,,,,no_ball,,,
0022500377,000633,ABSENT,none,,,,no_ball,,,
0022500377,000634,ABSENT,none,,,,no_ball,,,
0022500377,000635,ABSENT,none,,,,no_ball,,,
0022500377,000636,ABSENT,none,,,,no_ball,,,
0022500377,000637,ABSENT,none,,,,no_ball,,,
0022500377,000638,ABSENT,none,,,,no_ball,,,
0022500377,000639,ABSENT,none,,,,no_ball,,,
0022500377,000640,ABSENT,none,,,,no_ball,,,
0022500377,000641,ABSENT,none,,,,no_ball,,,
0022500377,000642,ABSENT,none,,,,no_ball,,,
0022500377,000643,ABSENT,none,,,,no_ball,,,
0022500377,000644,ABSENT,none,,,,no_ball,,,
0022500377,000645,ABSENT,none,,,,no_ball,,,
0022500377,000646,ABSENT,none,,,,no_ball,,,
0022500377,000647,ABSENT,none,,,,no_ball,,,
0022500377,000648,ABSENT,none,,,,no_ball,,,
0022500377,000649,ABSENT,none,,,,no_ball,,,
0022500377,000650,ABSENT,none,,,,no_ball,,,
0022500377,000651,ABSENT,none,,,,no_ball,,,
0022500377,000652,ABSENT,none,,,,no_ball,,,
0022500377,000653,ABSENT,none,,,,no_ball,,,
0022500377,000654,ABSENT,none,,,,no_ball,,,
0022500377,000655,ABSENT,none,,,,no_ball,,,
0022500377,000656,ABSENT,none,,,,no_ball,,,
0022500377,000657,ABSENT,none,,,,no_ball,,,
0022500377,000658,ABSENT,none,,,,no_ball,,,
0022500377,000659,ABSENT,none,,,,no_ball,,,
0022500487,000600,ABSENT,none,,,,no_ball,,,
0022500487,000601,ABSENT,none,,,,no_ball,,,
0022500487,000602,ABSENT,none,,,,no_ball,,,
0022500487,000603,ABSENT,none,,,,no_ball,,,
0022500487,000604,ABSENT,none,,,,no_ball,,,
0022500487,000605,ABSENT,none,,,,no_ball,,,
0022500487,000606,ABSENT,none,,,,no_ball,,,
0022500487,000607,ABSENT,none,,,,no_ball,,,
0022500487,000608,ABSENT,none,,,,no_ball,,,
0022500487,000609,ABSENT,none,,,,no_ball,,,
0022500487,000610,ABSENT,none,,,,no_ball,,,
0022500487,000611,ABSENT,none,,,,no_ball,,,
0022500487,000612,ABSENT,none,,,,no_ball,,,
0022500487,000613,ABSENT,none,,,,no_ball,,,
0022500487,000614,ABSENT,none,,,,no_ball,,,
0022500487,000615,ABSENT,none,,,,no_ball,,,
0022500487,000616,ABSENT,none,,,,no_ball,,,
0022500487,000617,ABSENT,none,,,,no_ball,,,
0022500487,000618,ABSENT,none,,,,no_ball,,,
0022500487,000619,ABSENT,none,,,,no_ball,,,
0022500487,000620,ABSENT,none,,,,no_ball,,,
0022500487,000621,ABSENT,none,,,,no_ball,,,
0022500487,000622,ABSENT,none,,,,no_ball,,,
0022500487,000623,ABSENT,none,,,,no_ball,,,
0022500487,000624,ABSENT,none,,,,no_ball,,,
0022500487,000625,ABSENT,none,,,,no_ball,,,
0022500487,000626,ABSENT,none,,,,no_ball,,,
0022500487,000627,ABSENT,none,,,,no_ball,,,
0022500487,000628,ABSENT,none,,,,no_ball,,,
0022500487,000629,ABSENT,none,,,,no_ball,,,
0022500487,000630,ABSENT,none,,,,no_ball,,,
0022500487,000631,ABSENT,none,,,,no_ball,,,
0022500487,000632,ABSENT,none,,,,no_ball,,,
0022500487,000633,ABSENT,none,,,,no_ball,,,
0022500487,000634,ABSENT,none,,,,no_ball,,,
0022500487,000635,ABSENT,none,,,,no_ball,,,
0022500487,000636,ABSENT,none,,,,no_ball,,,
0022500487,000637,ABSENT,none,,,,no_ball,,,
0022500487,000638,ABSENT,none,,,,no_ball,,,
0022500487,000639,ABSENT,none,,,,no_ball,,,
0022500487,000640,ABSENT,none,,,,no_ball,,,
0022500487,000641,ABSENT,none,,,,no_ball,,,
0022500487,000642,ABSENT,none,,,,no_ball,,,
0022500487,000643,ABSENT,none,,,,no_ball,,,
0022500487,000644,ABSENT,none,,,,no_ball,,,
0022500487,000645,ABSENT,none,,,,no_ball,,,
0022500487,000646,ABSENT,none,,,,no_ball,,,
0022500487,000647,ABSENT,none,,,,no_ball,,,
0022500487,000648,ABSENT,none,,,,no_ball,,,
0022500487,000649,ABSENT,none,,,,no_ball,,,
0022500487,000650,ABSENT,none,,,,no_ball,,,
0022500487,000651,ABSENT,none,,,,no_ball,,,
0022500487,000652,ABSENT,none,,,,no_ball,,,
0022500487,000653,ABSENT,none,,,,no_ball,,,
0022500487,000654,ABSENT,none,,,,no_ball,,,
0022500487,000655,ABSENT,none,,,,no_ball,,,
0022500487,000656,ABSENT,none,,,,no_ball,,,
0022500487,000657,ABSENT,none,,,,no_ball,,,
0022500487,000658,ABSENT,none,,,,no_ball,,,
0022500487,000659,ABSENT,none,,,,no_ball,,,
0022500511,000600,ABSENT,none,,,,no_ball,,,
0022500511,000601,ABSENT,none,,,,no_ball,,,
0022500511,000602,ABSENT,none,,,,no_ball,,,
0022500511,000603,ABSENT,none,,,,no_ball,,,
0022500511,000604,ABSENT,none,,,,no_ball,,,
0022500511,000605,ABSENT,none,,,,no_ball,,,
0022500511,000606,ABSENT,none,,,,no_ball,,,
0022500511,000607,ABSENT,none,,,,no_ball,,,
0022500511,000608,ABSENT,none,,,,no_ball,,,
0022500511,000609,ABSENT,none,,,,no_ball,,,
0022500511,000610,ABSENT,none,,,,no_ball,,,
0022500511,000611,ABSENT,none,,,,no_ball,,,
0022500511,000612,ABSENT,none,,,,no_ball,,,
0022500511,000613,ABSENT,none,,,,no_ball,,,
0022500511,000614,ABSENT,none,,,,no_ball,,,
0022500511,000615,ABSENT,none,,,,no_ball,,,
0022500511,000616,ABSENT,none,,,,no_ball,,,
0022500511,000617,ABSENT,none,,,,no_ball,,,
0022500511,000618,ABSENT,none,,,,no_ball,,,
0022500511,000619,ABSENT,none,,,,no_ball,,,
0022500511,000620,ABSENT,none,,,,no_ball,,,
0022500511,000621,ABSENT,none,,,,no_ball,,,
0022500511,000622,ABSENT,none,,,,no_ball,,,
0022500511,000623,ABSENT,none,,,,no_ball,,,
0022500511,000624,ABSENT,none,,,,no_ball,,,
0022500511,000625,ABSENT,none,,,,no_ball,,,
0022500511,000626,ABSENT,none,,,,no_ball,,,
0022500511,000627,ABSENT,none,,,,no_ball,,,
0022500511,000628,ABSENT,none,,,,no_ball,,,
0022500511,000629,ABSENT,none,,,,no_ball,,,
0022500511,000630,ABSENT,none,,,,no_ball,,,
0022500511,000631,ABSENT,none,,,,no_ball,,,
0022500511,000632,ABSENT,none,,,,no_ball,,,
0022500511,000633,ABSENT,none,,,,no_ball,,,
0022500511,000634,ABSENT,none,,,,no_ball,,,
0022500511,000635,ABSENT,none,,,,no_ball,,,
0022500511,000636,ABSENT,none,,,,no_ball,,,
0022500511,000637,ABSENT,none,,,,no_ball,,,
0022500511,000638,ABSENT,none,,,,no_ball,,,
0022500511,000639,ABSENT,none,,,,no_ball,,,
0022500511,000640,ABSENT,none,,,,no_ball,,,
0022500511,000641,ABSENT,none,,,,no_ball,,,
0022500511,000642,ABSENT,none,,,,no_ball,,,
0022500511,000643,ABSENT,none,,,,no_ball,,,
0022500511,000644,ABSENT,none,,,,no_ball,,,
0022500511,000645,ABSENT,none,,,,no_ball,,,
0022500511,000646,ABSENT,none,,,,no_ball,,,
0022500511,000647,ABSENT,none,,,,no_ball,,,
0022500511,000648,ABSENT,none,,,,no_ball,,,
0022500511,000649,ABSENT,none,,,,no_ball,,,
0022500511,000650,ABSENT,none,,,,no_ball,,,
0022500511,000651,ABSENT,none,,,,no_ball,,,
0022500511,000652,ABSENT,none,,,,no_ball,,,
0022500511,000653,ABSENT,none,,,,no_ball,,,
0022500511,000654,ABSENT,none,,,,no_ball,,,
0022500511,000655,ABSENT,none,,,,no_ball,,,
0022500511,000656,ABSENT,none,,,,no_ball,,,
0022500511,000657,ABSENT,none,,,,no_ball,,,
0022500511,000658,ABSENT,none,,,,no_ball,,,
0022500511,000659,ABSENT,none,,,,no_ball,,,
0022500576,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000601,ABSENT,none,000001,,,no_ball,,,
0022500576,000602,ABSENT,none,000002,,,no_ball,,,
0022500576,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000604,ABSENT,none,000001,,,no_ball,,,
0022500576,000605,ABSENT,none,000002,,,no_ball,,,
0022500576,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000607,ABSENT,none,000001,,,no_ball,,,
0022500576,000608,ABSENT,none,000002,,,no_ball,,,
0022500576,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000610,ABSENT,none,000001,,,no_ball,,,
0022500576,000611,ABSENT,none,000002,,,no_ball,,,
0022500576,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000613,ABSENT,none,000001,,,no_ball,,,
0022500576,000614,ABSENT,none,000002,,,no_ball,,,
0022500576,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000616,ABSENT,none,000001,,,no_ball,,,
0022500576,000617,ABSENT,none,000002,,,no_ball,,,
0022500576,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000619,ABSENT,none,000001,,,no_ball,,,
0022500576,000620,ABSENT,none,000002,,,no_ball,,,
0022500576,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000622,ABSENT,none,000001,,,no_ball,,,
0022500576,000623,ABSENT,none,000002,,,no_ball,,,
0022500576,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000625,ABSENT,none,000001,,,no_ball,,,
0022500576,000626,ABSENT,none,000002,,,no_ball,,,
0022500576,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500576,000628,ABSENT,none,000001,,,no_ball,,,
0022500576,000629,ABSENT,none,000002,,,no_ball,,,
0022500576,000630,ABSENT,none,000003,,,no_ball,,,
0022500576,000631,ABSENT,none,000004,,,no_ball,,,
0022500576,000632,ABSENT,none,000005,,,no_ball,,,
0022500576,000633,ABSENT,none,000006,,,no_ball,,,
0022500576,000634,ABSENT,none,000007,,,no_ball,,,
0022500576,000635,ABSENT,none,000008,,,no_ball,,,
0022500576,000636,ABSENT,none,000009,,,no_ball,,,
0022500576,000637,ABSENT,none,000010,,,no_ball,,,
0022500576,000638,ABSENT,none,000011,,,no_ball,,,
0022500576,000639,ABSENT,none,000012,,,no_ball,,,
0022500576,000640,ABSENT,none,000013,,,no_ball,,,
0022500576,000641,ABSENT,none,000014,,,no_ball,,,
0022500576,000642,ABSENT,none,000015,,,no_ball,,,
0022500576,000643,ABSENT,none,000016,,,no_ball,,,
0022500576,000644,ABSENT,none,000017,,,no_ball,,,
0022500576,000645,ABSENT,none,000018,,,no_ball,,,
0022500576,000646,ABSENT,none,000019,,,no_ball,,,
0022500576,000647,ABSENT,none,000020,,,no_ball,,,
0022500576,000648,ABSENT,none,000021,,,no_ball,,,
0022500576,000649,ABSENT,none,000022,,,no_ball,,,
0022500576,000650,ABSENT,none,000023,,,no_ball,,,
0022500576,000651,ABSENT,none,000024,,,no_ball,,,
0022500576,000652,ABSENT,none,000025,,,no_ball,,,
0022500576,000653,ABSENT,none,000026,,,no_ball,,,
0022500576,000654,ABSENT,none,000027,,,no_ball,,,
0022500576,000655,ABSENT,none,000028,,,no_ball,,,
0022500576,000656,ABSENT,none,000029,,,no_ball,,,
0022500576,000657,ABSENT,none,000030,,,no_ball,,,
0022500576,000658,ABSENT,none,000031,,,no_ball,,,
0022500576,000659,ABSENT,none,000032,,,no_ball,,,
0022500630,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000601,ABSENT,none,000001,,,no_ball,,,
0022500630,000602,ABSENT,none,000002,,,no_ball,,,
0022500630,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000604,ABSENT,none,000001,,,no_ball,,,
0022500630,000605,ABSENT,none,000002,,,no_ball,,,
0022500630,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000607,ABSENT,none,000001,,,no_ball,,,
0022500630,000608,ABSENT,none,000002,,,no_ball,,,
0022500630,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000610,ABSENT,none,000001,,,no_ball,,,
0022500630,000611,ABSENT,none,000002,,,no_ball,,,
0022500630,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000613,ABSENT,none,000001,,,no_ball,,,
0022500630,000614,ABSENT,none,000002,,,no_ball,,,
0022500630,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000616,ABSENT,none,000001,,,no_ball,,,
0022500630,000617,ABSENT,none,000002,,,no_ball,,,
0022500630,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000619,ABSENT,none,000001,,,no_ball,,,
0022500630,000620,ABSENT,none,000002,,,no_ball,,,
0022500630,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000622,ABSENT,none,000001,,,no_ball,,,
0022500630,000623,ABSENT,none,000002,,,no_ball,,,
0022500630,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000625,ABSENT,none,000001,,,no_ball,,,
0022500630,000626,ABSENT,none,000002,,,no_ball,,,
0022500630,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,
0022500630,000628,ABSENT,none,000001,,,no_ball,,,
0022500630,000629,ABSENT,none,000002,,,no_ball,,,
0022500630,000630,ABSENT,none,000003,,,no_ball,,,
0022500630,000631,ABSENT,none,000004,,,no_ball,,,
0022500630,000632,ABSENT,none,000005,,,no_ball,,,
0022500630,000633,ABSENT,none,000006,,,no_ball,,,
0022500630,000634,ABSENT,none,000007,,,no_ball,,,
0022500630,000635,ABSENT,none,000008,,,no_ball,,,
0022500630,000636,ABSENT,none,000009,,,no_ball,,,
0022500630,000637,ABSENT,none,000010,,,no_ball,,,
0022500630,000638,ABSENT,none,000011,,,no_ball,,,
0022500630,000639,ABSENT,none,000012,,,no_ball,,,
0022500630,000640,ABSENT,none,000013,,,no_ball,,,
0022500630,000641,ABSENT,none,000014,,,no_ball,,,
0022500630,000642,ABSENT,none,000015,,,no_ball,,,
0022500630,000643,ABSENT,none,000016,,,no_ball,,,
0022500630,000644,ABSENT,none,000017,,,no_ball,,,
0022500630,000645,ABSENT,none,000018,,,no_ball,,,
0022500630,000646,ABSENT,none,000019,,,no_ball,,,
0022500630,000647,ABSENT,none,000020,,,no_ball,,,
0022500630,000648,ABSENT,none,000021,,,no_ball,,,
0022500630,000649,ABSENT,none,000022,,,no_ball,,,
0022500630,000650,ABSENT,none,000023,,,no_ball,,,
0022500630,000651,ABSENT,none,000024,,,no_ball,,,
0022500630,000652,ABSENT,none,000025,,,no_ball,,,
0022500630,000653,ABSENT,none,000026,,,no_ball,,,
0022500630,000654,ABSENT,none,000027,,,no_ball,,,
0022500630,000655,ABSENT,none,000028,,,no_ball,,,
0022500630,000656,ABSENT,none,000029,,,no_ball,,,
0022500630,000657,ABSENT,none,000030,,,no_ball,,,
0022500630,000658,ABSENT,none,000031,,,no_ball,,,
0022500630,000659,ABSENT,none,000032,,,no_ball,,,
0022500725,000600,ABSENT,none,,,,no_ball,,,
0022500725,000601,ABSENT,none,,,,no_ball,,,
0022500725,000602,ABSENT,none,,,,no_ball,,,
0022500725,000603,ABSENT,none,,,,no_ball,,,
0022500725,000604,ABSENT,none,,,,no_ball,,,
0022500725,000605,ABSENT,none,,,,no_ball,,,
0022500725,000606,ABSENT,none,,,,no_ball,,,
0022500725,000607,ABSENT,none,,,,no_ball,,,
0022500725,000608,ABSENT,none,,,,no_ball,,,
0022500725,000609,ABSENT,none,,,,no_ball,,,
0022500725,000610,ABSENT,none,,,,no_ball,,,
0022500725,000611,ABSENT,none,,,,no_ball,,,
0022500725,000612,ABSENT,none,,,,no_ball,,,
0022500725,000613,ABSENT,none,,,,no_ball,,,
0022500725,000614,ABSENT,none,,,,no_ball,,,
0022500725,000615,ABSENT,none,,,,no_ball,,,
0022500725,000616,ABSENT,none,,,,no_ball,,,
0022500725,000617,ABSENT,none,,,,no_ball,,,
0022500725,000618,ABSENT,none,,,,no_ball,,,
0022500725,000619,ABSENT,none,,,,no_ball,,,
0022500725,000620,ABSENT,none,,,,no_ball,,,
0022500725,000621,ABSENT,none,,,,no_ball,,,
0022500725,000622,ABSENT,none,,,,no_ball,,,
0022500725,000623,ABSENT,none,,,,no_ball,,,
0022500725,000624,ABSENT,none,,,,no_ball,,,
0022500725,000625,ABSENT,none,,,,no_ball,,,
0022500725,000626,ABSENT,none,,,,no_ball,,,
0022500725,000627,ABSENT,none,,,,no_ball,,,
0022500725,000628,ABSENT,none,,,,no_ball,,,
0022500725,000629,ABSENT,none,,,,no_ball,,,
0022500725,000630,ABSENT,none,,,,no_ball,,,
0022500725,000631,ABSENT,none,,,,no_ball,,,
0022500725,000632,ABSENT,none,,,,no_ball,,,
0022500725,000633,ABSENT,none,,,,no_ball,,,
0022500725,000634,ABSENT,none,,,,no_ball,,,
0022500725,000635,ABSENT,none,,,,no_ball,,,
0022500725,000636,ABSENT,none,,,,no_ball,,,
0022500725,000637,ABSENT,none,,,,no_ball,,,
0022500725,000638,ABSENT,none,,,,no_ball,,,
0022500725,000639,ABSENT,none,,,,no_ball,,,
0022500725,000640,ABSENT,none,,,,no_ball,,,
0022500725,000641,ABSENT,none,,,,no_ball,,,
0022500725,000642,ABSENT,none,,,,no_ball,,,
0022500725,000643,ABSENT,none,,,,no_ball,,,
0022500725,000644,ABSENT,none,,,,no_ball,,,
0022500725,000645,ABSENT,none,,,,no_ball,,,
0022500725,000646,ABSENT,none,,,,no_ball,,,
0022500725,000647,ABSENT,none,,,,no_ball,,,
0022500725,000648,ABSENT,none,,,,no_ball,,,
0022500725,000649,ABSENT,none,,,,no_ball,,,
0022500725,000650,ABSENT,none,,,,no_ball,,,
0022500725,000651,ABSENT,none,,,,no_ball,,,
0022500725,000652,ABSENT,none,,,,no_ball,,,
0022500725,000653,ABSENT,none,,,,no_ball,,,
0022500725,000654,ABSENT,none,,,,no_ball,,,
0022500725,000655,ABSENT,none,,,,no_ball,,,
0022500725,000656,ABSENT,none,,,,no_ball,,,
0022500725,000657,ABSENT,none,,,,no_ball,,,
0022500725,000658,ABSENT,none,,,,no_ball,,,
0022500725,000659,ABSENT,none,,,,no_ball,,,
0022500744,000600,ABSENT,none,,,,no_ball,,,
0022500744,000601,ABSENT,none,,,,no_ball,,,
0022500744,000602,ABSENT,none,,,,no_ball,,,
0022500744,000603,ABSENT,none,,,,no_ball,,,
0022500744,000604,ABSENT,none,,,,no_ball,,,
0022500744,000605,ABSENT,none,,,,no_ball,,,
0022500744,000606,ABSENT,none,,,,no_ball,,,
0022500744,000607,ABSENT,none,,,,no_ball,,,
0022500744,000608,ABSENT,none,,,,no_ball,,,
0022500744,000609,ABSENT,none,,,,no_ball,,,
0022500744,000610,ABSENT,none,,,,no_ball,,,
0022500744,000611,ABSENT,none,,,,no_ball,,,
0022500744,000612,ABSENT,none,,,,no_ball,,,
0022500744,000613,ABSENT,none,,,,no_ball,,,
0022500744,000614,ABSENT,none,,,,no_ball,,,
0022500744,000615,ABSENT,none,,,,no_ball,,,
0022500744,000616,ABSENT,none,,,,no_ball,,,
0022500744,000617,ABSENT,none,,,,no_ball,,,
0022500744,000618,ABSENT,none,,,,no_ball,,,
0022500744,000619,ABSENT,none,,,,no_ball,,,
0022500744,000620,ABSENT,none,,,,no_ball,,,
0022500744,000621,ABSENT,none,,,,no_ball,,,
0022500744,000622,ABSENT,none,,,,no_ball,,,
0022500744,000623,ABSENT,none,,,,no_ball,,,
0022500744,000624,ABSENT,none,,,,no_ball,,,
0022500744,000625,ABSENT,none,,,,no_ball,,,
0022500744,000626,ABSENT,none,,,,no_ball,,,
0022500744,000627,ABSENT,none,,,,no_ball,,,
0022500744,000628,ABSENT,none,,,,no_ball,,,
0022500744,000629,ABSENT,none,,,,no_ball,,,
0022500744,000630,ABSENT,none,,,,no_ball,,,
0022500744,000631,ABSENT,none,,,,no_ball,,,
0022500744,000632,ABSENT,none,,,,no_ball,,,
0022500744,000633,ABSENT,none,,,,no_ball,,,
0022500744,000634,ABSENT,none,,,,no_ball,,,
0022500744,000635,ABSENT,none,,,,no_ball,,,
0022500744,000636,ABSENT,none,,,,no_ball,,,
0022500744,000637,ABSENT,none,,,,no_ball,,,
0022500744,000638,ABSENT,none,,,,no_ball,,,
0022500744,000639,ABSENT,none,,,,no_ball,,,
0022500744,000640,ABSENT,none,,,,no_ball,,,
0022500744,000641,ABSENT,none,,,,no_ball,,,
0022500744,000642,ABSENT,none,,,,no_ball,,,
0022500744,000643,ABSENT,none,,,,no_ball,,,
0022500744,000644,ABSENT,none,,,,no_ball,,,
0022500744,000645,ABSENT,none,,,,no_ball,,,
0022500744,000646,ABSENT,none,,,,no_ball,,,
0022500744,000647,ABSENT,none,,,,no_ball,,,
0022500744,000648,ABSENT,none,,,,no_ball,,,
0022500744,000649,ABSENT,none,,,,no_ball,,,
0022500744,000650,ABSENT,none,,,,no_ball,,,
0022500744,000651,ABSENT,none,,,,no_ball,,,
0022500744,000652,ABSENT,none,,,,no_ball,,,
0022500744,000653,ABSENT,none,,,,no_ball,,,
0022500744,000654,ABSENT,none,,,,no_ball,,,
0022500744,000655,ABSENT,none,,,,no_ball,,,
0022500744,000656,ABSENT,none,,,,no_ball,,,
0022500744,000657,ABSENT,none,,,,no_ball,,,
0022500744,000658,ABSENT,none,,,,no_ball,,,
0022500744,000659,ABSENT,none,,,,no_ball,,,
0022500799,000600,ABSENT,none,,,,no_ball,,,
0022500799,000601,ABSENT,none,,,,no_ball,,,
0022500799,000602,ABSENT,none,,,,no_ball,,,
0022500799,000603,ABSENT,none,,,,no_ball,,,
0022500799,000604,ABSENT,none,,,,no_ball,,,
0022500799,000605,ABSENT,none,,,,no_ball,,,
0022500799,000606,ABSENT,none,,,,no_ball,,,
