frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev,ft_x,ft_y,dist_to_basket_ft,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
8865,295.5,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,938.0,409.0,1090.0,532.0,,,0.0,633.4,0.0,0,0,46,1541,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,863.140625,515.0,0.0,0,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,Fred VanVleet,5.0,0,113,0,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.2,516.5,493.9,118.1,0.0,17.6,13.3,45.13,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.067,1,12,0,15,2.09,0.0,409.6,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,240,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8865,295.5,2,green,2548,1338,0.7485,0.782,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,500.7478942871094,312.14776611328125,669.5206604003906,573.832763671875,,,0.0,852.5,0.0,0,0,46,1541,0.467,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,737.3125,569.15625,0.2729166636342593,0,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,,3.0,0,113,0,OKC,70.36,39.1,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.8,539.5,566.0,150.4,0.0,4.4,5.8,12.92,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.08,1,12,0,15,2.09,0.0,409.6,852.5,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,0.0,0,0.0,0,240,0.4,5.0,0.0,0.0,0.0,0.0,0.064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8865,295.5,3,green,1793,1549,0.5267,0.9053,0.0,0.0,0.0,backcourt,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,711.0,123.0,816.0,327.0,,,0.0,1614.4,0.0,0,0,46,1541,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,772.83203125,290.46875,0.0,1,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,,4.0,0,113,0,OKC,49.51,45.26,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.9,1003.6,997.5,529.9,0.0,21.0,15.5,70.42,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.113,1,12,0,15,2.09,0.0,409.6,1614.4,0.0,0.0,1614.4,0.0,0.0,1614.4,0.0,0.0,0.0,0,0.0,0,240,0.4,5.0,0.0,0.0,0.0,0.0,0.059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8865,295.5,5,green,234,395,0.0687,0.2309,8.36,-4.97,175.4,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,445.0,308.0,590.0,548.0,,,0.0,467.5,2.1,0,0,46,1541,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,615.6640625,510.375,0.0,0,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,,28.0,0,113,0,OKC,6.46,11.54,13.51,-1.291,11.262,-1.397,10.139,-0.445,10.791,17.198,2303.9,2277.1,2227.2,1479.8,0.0,3.4,15.2,12.16,0.0,0.0,0.0,6.142,3.08,60.0,92.4,0.433,6.06,60.0,545.7,0.178,7.01,60.0,1051.5,0.2,1,12,0,15,2.09,0.0,409.6,536.0,-0.29,0.0,559.8,-0.03,0.022,549.0,0.26,0.08,0.0,0,0.0,0,240,0.4,5.0,0.0,38.5,227.4,438.1,0.091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8865,295.5,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,282.3352165222168,587.7846527099609,377.7098274230957,678.1539459228516,,,0.0,702.3,0.0,0,0,46,1541,0.867,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,647.8671875,265.25,0.2101010067054382,0,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,,28.0,0,113,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8,463.8,474.2,118.1,0.0,8.1,5.7,56.99,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.08,1,12,0,15,0.0,2.09,-409.6,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,240,0.4,5.0,0.0,0.0,0.0,0.0,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8865,295.5,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,40.3,none,,0.0,0.0,0.0,0,0,,0.0,956.7262763977052,409.32137298583984,1072.55961227417,662.1547012329102,,,0.0,197.8,0.0,0,0,46,1541,0.8,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,1061.5390625,631.75,0.0,1,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,,4.0,0,113,0,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.9,1110.2,1105.5,831.0,0.0,8.8,6.4,32.13,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.22,1,12,0,15,0.0,2.09,-409.6,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,240,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8865,295.5,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,868.0,124.0,970.0,289.0,,,0.0,1326.2,0.0,0,0,46,1541,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.7,half_court,486.7734375,221.625,0.0,0,unknown,53.106075074891365,479.7158996360377,0.3333333333333333,Fred VanVleet,28.0,0,113,0,HOU,34.9,46.17,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.2,854.4,904.8,529.9,0.0,10.5,7.0,58.73,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.107,1,12,0,15,0.0,2.09,-409.6,1326.2,0.0,0.0,1326.2,0.0,0.0,1326.2,0.0,0.0,0.0,0,0.0,0,240,0.4,5.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8868,295.6,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,938.0,409.0,1084.0,532.0,,,0.0,633.4,0.0,0,0,46,1542,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.8,half_court,863.140625,515.0,0.0,0,unknown,85.25955969707057,586.0989253004082,0.6666666666666666,Fred VanVleet,5.0,0,148,0,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.2,508.5,493.9,118.1,0.0,17.6,13.3,45.13,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.067,1,11,0,15,2.34,0.0,411.4,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,240,0.4,4.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8868,295.6,3,green,1793,1549,0.5267,0.9053,0.0,0.0,0.0,backcourt,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,710.0,121.0,811.0,327.0,,,0.0,1614.4,0.0,0,0,46,1542,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.8,half_court,772.83203125,290.46875,0.0,1,unknown,85.25955969707057,586.0989253004082,0.6666666666666666,,4.0,0,148,0,OKC,49.51,45.26,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.9,999.2,994.8,529.9,0.0,21.0,15.5,70.42,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.113,1,11,0,15,2.34,0.0,411.4,1614.4,0.0,0.0,1614.4,0.0,0.0,1614.4,0.0,0.0,0.0,0,0.0,0,240,0.4,4.6,0.0,0.0,0.0,0.0,0.058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8868,295.6,5,green,213,396,0.0626,0.2314,7.01,-1.35,177.3,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,420.0,316.0,571.0,549.0,,,0.0,463.4,1.23,0,0,46,1542,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.8,half_court,615.6640625,510.375,0.0,0,unknown,85.25955969707057,586.0989253004082,0.6666666666666666,,28.0,0,148,0,OKC,5.88,11.57,13.44,-1.336,11.269,-0.542,10.136,-0.454,10.775,15.119,2297.6,2275.2,2228.6,1479.8,0.0,3.1,15.2,11.93,0.0,0.0,0.0,6.144,3.32,60.0,99.4,0.433,6.05,60.0,544.1,0.178,7.06,60.0,1058.6,0.2,1,11,0,15,2.34,0.0,411.4,533.3,-0.25,0.0,558.2,0.01,0.022,546.8,0.27,0.08,0.0,0,0.0,0,240,0.4,4.6,0.0,41.4,226.7,441.1,0.078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8868,295.6,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,275.1362724304199,589.0189666748047,370.5108833312988,679.3882598876953,,,0.0,702.3,0.0,0,0,46,1542,0.8,hand_off,0,0.0,22.0,,,1,3,0.0,0.8,half_court,647.8671875,265.25,0.2101010067054382,0,unknown,85.25955969707057,586.0989253004082,0.6666666666666666,,28.0,0,148,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.8,454.6,474.2,118.1,0.0,8.1,5.7,56.99,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.08,1,11,0,15,0.0,2.34,-411.4,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,240,0.4,4.6,0.0,0.0,0.0,0.0,0.147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8868,295.6,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,40.3,none,,0.0,0.0,0.0,0,0,,0.0,939.1548652648926,407.3689804077149,1054.9882011413574,660.2023086547852,,,0.0,197.8,0.0,0,0,46,1542,0.733,hand_off,0,0.0,22.0,,,1,3,0.0,0.8,half_court,1061.5390625,631.75,0.0,1,unknown,85.25955969707057,586.0989253004082,0.6666666666666666,,4.0,0,148,0,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.9,1110.2,1105.5,831.0,0.0,8.8,6.4,32.13,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.22,1,11,0,15,0.0,2.34,-411.4,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,240,0.4,4.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8868,295.6,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,868.0,124.0,970.0,289.0,,,0.0,1326.2,0.0,0,0,46,1542,0.933,hand_off,0,0.0,22.0,,,1,3,0.0,0.8,half_court,486.7734375,221.625,0.0,0,unknown,85.25955969707057,586.0989253004082,0.6666666666666666,Fred VanVleet,28.0,0,148,0,HOU,34.9,46.17,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.1,846.4,904.8,529.9,0.0,10.5,6.8,58.73,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.107,1,11,0,15,0.0,2.34,-411.4,1326.2,0.0,0.0,1326.2,0.0,0.0,1326.2,0.0,0.0,0.0,0,0.0,0,240,0.4,4.6,0.0,0.0,0.0,0.0,0.027,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8871,295.7,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,943.0,410.0,1082.0,531.0,,,0.0,633.4,0.0,0,0,46,1543,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.9,half_court,863.140625,515.0,0.0,0,unknown,84.55305071864518,531.1349732652307,0.7453559924999299,Fred VanVleet,5.0,0,103,0,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.2,500.6,493.9,118.1,0.0,17.6,13.1,45.13,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.067,1,10,0,15,2.21,0.0,633.0,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,240,0.4,4.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8871,295.7,3,green,1793,1549,0.5267,0.9053,0.0,0.0,0.0,backcourt,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,705.0,126.0,807.0,327.0,,,0.0,1614.4,0.0,0,0,46,1543,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.9,half_court,772.83203125,290.46875,0.0,1,unknown,84.55305071864518,531.1349732652307,0.7453559924999299,,4.0,0,103,0,OKC,49.51,45.26,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.9,999.2,994.8,529.9,0.0,21.0,15.5,70.42,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.113,1,10,0,15,2.21,0.0,633.0,1614.4,0.0,0.0,1614.4,0.0,0.0,1614.4,0.0,0.0,0.0,0,0.0,0,240,0.4,4.2,0.0,0.0,0.0,0.0,0.057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8871,295.7,5,green,194,390,0.057,0.2279,6.64,-0.37,197.5,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,421.0,317.0,528.0,542.0,,,0.0,467.3,-1.44,0,0,46,1543,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,0.9,half_court,615.6640625,510.375,0.0,0,unknown,84.55305071864518,531.1349732652307,0.7453559924999299,,28.0,0,103,0,OKC,5.36,11.4,13.6,-1.349,11.267,-0.486,10.132,-0.456,10.76,15.11,2326.3,2284.9,2237.2,1479.8,0.0,3.1,15.2,11.93,0.0,0.0,0.0,6.145,3.54,60.0,106.1,0.433,6.08,60.0,547.4,0.178,7.1,60.0,1065.2,0.2,1,10,0,15,2.21,0.0,633.0,530.8,-0.3,0.0,556.5,0.02,0.022,544.5,0.26,0.08,0.0,0,0.0,0,240,0.4,4.2,0.0,44.2,228.1,443.8,0.065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8871,295.7,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,267.93732833862305,590.2532806396484,363.311939239502,680.6225738525391,,,0.0,702.3,0.0,0,0,46,1543,0.733,hand_off,0,0.0,22.0,,,1,3,0.0,0.9,half_court,647.8671875,265.25,0.2101010067054382,0,unknown,84.55305071864518,531.1349732652307,0.7453559924999299,,28.0,0,103,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.7,445.5,474.2,118.1,0.0,8.1,5.7,56.99,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.08,1,10,0,15,0.0,2.21,-633.0,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,240,0.4,4.2,0.0,0.0,0.0,0.0,0.154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8871,295.7,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,34.9,none,,0.0,0.0,0.0,0,0,,0.0,921.58345413208,405.4165878295898,1037.416790008545,658.2499160766602,,,0.0,197.8,0.0,0,0,46,1543,0.667,hand_off,0,0.0,22.0,,,1,3,0.0,0.9,half_court,1061.5390625,631.75,0.0,1,unknown,84.55305071864518,531.1349732652307,0.7453559924999299,,4.0,0,103,0,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.9,1110.2,1105.5,831.0,0.0,8.8,6.4,32.13,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.22,1,10,0,15,0.0,2.21,-633.0,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,240,0.4,4.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8874,295.8,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,0.0,0.0,0,0,,0.0,956.0,410.0,1085.0,533.0,,,0.0,633.4,0.0,0,0,46,1544,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,1.0,half_court,,,0.0,0,unknown,86.83917260508542,1089.830975435325,2.23606797749979,Fred VanVleet,5.0,0,103,0,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.4,492.7,493.9,118.1,0.0,17.6,13.0,45.13,0.0,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.067,1,9,0,15,2.6,0.0,641.9,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,240,0.4,3.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8874,295.8,3,green,1793,1549,0.5267,0.9053,0.0,0.0,0.0,backcourt,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,698.0,119.0,806.0,325.0,,,0.0,1614.4,0.0,0,0,46,1544,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,1.0,half_court,748.4609375,288.5,0.0968813890080754,1,unknown,86.83917260508542,1089.830975435325,2.23606797749979,,4.0,0,103,0,OKC,49.51,45.26,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,999.2,994.8,529.9,0.0,21.0,15.2,70.42,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.107,1,9,0,15,2.6,0.0,641.9,1614.4,0.0,0.0,1614.4,0.0,0.0,1614.4,0.0,0.0,0.0,0,0.0,0,240,0.4,3.8,0.0,0.0,0.0,0.0,0.059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
8874,295.8,5,green,179,372,0.0526,0.2174,7.81,1.17,230.2,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,403.0,308.0,487.0,543.0,,,0.0,484.2,-5.72,0,0,46,1544,1.0,hand_off,0,0.0,22.0,,,1,3,0.0,1.0,half_court,456.24609375,505.171875,0.0,0,unknown,86.83917260508542,1089.830975435325,2.23606797749979,,28.0,0,103,0,OKC,4.94,10.87,14.13,-1.31,11.272,-0.707,9.945,-0.448,10.744,14.936,2320.5,2295.2,2246.0,1479.8,0.0,3.1,15.2,11.93,0.0,0.0,0.0,6.148,3.8,60.0,113.9,0.433,5.9,60.0,530.9,0.178,7.15,60.0,1073.0,0.2,1,9,0,15,2.6,0.0,641.9,528.8,-0.49,0.0,555.0,-0.01,0.022,542.4,0.22,0.08,0.0,0,0.0,0,240,0.4,3.8,0.0,47.5,221.2,447.1,0.052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
