frame,timestamp,ball_x2d,ball_y2d,detected,live
14736,491.2,279,240,1,1
14739,491.3,279,241,1,1
14742,491.4,279,241,1,1
14745,491.5,279,240,1,1
14748,491.6,311,241,1,1
14751,491.7,324,241,1,1
14754,491.8,323,241,1,1
14757,491.9,323,241,1,1
14760,492.0,322,241,1,1
14763,492.1,323,240,1,1
14766,492.2,322,241,1,1
14769,492.3,321,241,1,1
14772,492.4,322,241,1,1
14775,492.5,322,241,1,1
14778,492.6,322,241,1,1
14781,492.7,322,240,1,1
14784,492.8,322,241,1,1
14787,492.9,322,241,1,1
14790,493.0,321,241,1,1
14793,493.1,321,241,1,1
14796,493.2,322,241,1,1
14799,493.3,322,241,1,1
14802,493.4,322,240,1,1
14805,493.5,321,241,1,1
14808,493.6,322,241,1,1
14811,493.7,321,241,1,1
14814,493.8,321,241,1,1
14817,493.9,322,241,1,1
14820,494.0,322,241,1,1
14823,494.1,321,241,1,1
14826,494.2,321,241,1,1
14829,494.3,322,241,1,1
14832,494.4,322,241,1,1
14835,494.5,321,241,1,1
14838,494.6,322,241,1,1
14841,494.7,322,241,1,1
14844,494.8,321,241,1,1
14847,494.9,321,241,1,1
14940,498.0,322,241,1,1
14943,498.1,322,241,1,1
14946,498.2,321,241,1,1
14949,498.3,321,241,1,1
14952,498.4,322,241,1,1
14955,498.5,322,241,1,1
14958,498.6,321,241,1,1
14961,498.7,321,241,1,1
14964,498.8,322,241,1,1
14967,498.9,322,241,1,1
14970,499.0,321,241,1,1
14973,499.1,321,241,1,1
14976,499.2,322,241,1,1
14979,499.3,321,241,1,1
14982,499.4,321,241,1,1
14985,499.5,322,241,1,1
14988,499.6,322,241,1,1
14991,499.7,321,241,1,1
14994,499.8,321,241,1,1
14997,499.9,322,241,1,1
15000,500.0,321,241,1,1
15003,500.1,321,241,1,1
15006,500.2,322,241,1,1
15009,500.3,322,241,1,1
15012,500.4,321,241,1,1
15015,500.5,322,241,1,1
15018,500.6,322,241,1,1
15021,500.7,321,241,1,1
15024,500.8,321,241,1,1
15027,500.9,322,241,1,1
15210,507.0,244,293,1,1
15213,507.1,244,293,1,1
15216,507.2,648,428,1,1
15219,507.3,648,428,1,1
15222,507.4,635,413,1,1
15225,507.5,635,413,1,1
15228,507.6,635,418,1,1
15231,507.7,635,418,1,1
15234,507.8,7,183,1,1
15237,507.9,7,183,1,1
15240,508.0,639,418,1,1
15243,508.1,639,418,1,1
15246,508.2,639,416,1,1
15249,508.3,639,416,1,1
15252,508.4,,,0,1
15255,508.5,,,0,1
15258,508.6,639,420,1,1
15261,508.7,639,420,1,1
15264,508.8,642,410,1,1
15267,508.9,642,410,1,1
15270,509.0,635,418,1,1
15273,509.1,635,418,1,1
15276,509.2,385,222,1,1
15279,509.3,385,222,1,1
15282,509.4,635,418,1,1
15285,509.5,635,418,1,1
15288,509.6,635,418,1,1
15291,509.7,635,418,1,1
15294,509.8,44,55,1,1
15297,509.9,44,55,1,1
15300,510.0,633,418,1,1
15303,510.1,633,418,1,1
15306,510.2,130,20,1,1
15309,510.3,144,20,1,1
15312,510.4,156,21,1,1
15315,510.5,156,21,1,1
15318,510.6,356,222,1,1
15321,510.7,356,222,1,1
15324,510.8,635,415,1,1
15327,510.9,635,415,1,1
15330,511.0,194,64,1,1
15333,511.1,194,64,1,1
15336,511.2,,,0,1
15339,511.3,,,0,1
15342,511.4,212,70,1,1
15345,511.5,212,70,1,1
15348,511.6,221,70,1,1
15351,511.7,221,70,1,1
15354,511.8,633,418,1,1
15357,511.9,633,418,1,1
15360,512.0,633,418,1,1
15363,512.1,633,418,1,1
15366,512.2,633,418,1,1
15369,512.3,633,418,1,1
15372,512.4,,,0,1
15375,512.5,,,0,1
15378,512.6,43,26,1,1
15381,512.7,43,26,1,1
15384,512.8,635,415,1,1
15387,512.9,635,415,1,1
15390,513.0,19,81,1,1
15393,513.1,19,81,1,1
15396,513.2,639,418,1,1
15399,513.3,639,418,1,1
15402,513.4,639,418,1,1
15405,513.5,639,418,1,1
15408,513.6,37,81,1,1
15411,513.7,37,81,1,1
15414,513.8,,,0,1
15417,513.9,,,0,1
15420,514.0,34,86,1,1
15423,514.1,34,86,1,1
15426,514.2,,,0,1
15429,514.3,,,0,1
15432,514.4,607,68,1,1
15435,514.5,607,68,1,1
15438,514.6,37,42,1,1
15441,514.7,37,42,1,1
15444,514.8,116,62,1,1
15447,514.9,116,62,1,1
15450,515.0,428,41,1,1
15453,515.1,428,41,1,1
15456,515.2,733,78,1,1
15459,515.3,733,78,1,1
15462,515.4,110,47,1,1
15465,515.5,110,47,1,1
15468,515.6,,,0,1
15471,515.7,,,0,1
15474,515.8,112,44,1,1
15477,515.9,112,44,1,1
15480,516.0,,,0,1
15483,516.1,,,0,1
15486,516.2,,,0,1
15489,516.3,,,0,1
15492,516.4,,,0,1
15495,516.5,,,0,1
15498,516.6,585,68,1,1
15501,516.7,585,68,1,1
15504,516.8,637,413,1,1
15507,516.9,637,413,1,1
15510,517.0,631,421,1,1
15513,517.1,631,421,1,1
15516,517.2,569,119,1,1
15519,517.3,569,119,1,1
15522,517.4,635,413,1,1
15525,517.5,635,413,1,1
15528,517.6,640,410,1,1
15531,517.7,640,410,1,1
15534,517.8,327,271,1,1
15537,517.9,327,271,1,1
15540,518.0,831,60,1,1
15543,518.1,831,60,1,1
15546,518.2,637,413,1,1
15549,518.3,637,413,1,1
15552,518.4,637,413,1,1
15555,518.5,637,413,1,1
15558,518.6,635,416,1,1
15561,518.7,635,416,1,1
15564,518.8,,,0,1
15567,518.9,,,0,1
15570,519.0,637,418,1,1
15573,519.1,637,418,1,1
15576,519.2,635,413,1,1
15579,519.3,635,413,1,1
15582,519.4,804,78,1,1
15585,519.5,804,78,1,1
15588,519.6,635,413,1,1
15591,519.7,635,413,1,1
15594,519.8,635,413,1,1
15597,519.9,635,413,1,1
15600,520.0,647,447,1,1
15603,520.1,647,447,1,1
15606,520.2,564,47,1,1
15609,520.3,564,47,1,1
15612,520.4,635,413,1,1
15615,520.5,635,413,1,1
15618,520.6,522,56,1,1
15621,520.7,522,56,1,1
15624,520.8,804,80,1,1
15627,520.9,804,80,1,1
15630,521.0,19,34,1,1
15633,521.1,19,34,1,1
15636,521.2,590,20,1,1
15639,521.3,590,20,1,1
15642,521.4,643,415,1,1
15645,521.5,643,415,1,1
15648,521.6,643,415,1,1
15651,521.7,643,415,1,1
15654,521.8,635,418,1,1
15657,521.9,635,418,1,1
15660,522.0,641,416,1,1
15663,522.1,641,416,1,1
15666,522.2,639,418,1,1
15669,522.3,639,418,1,1
15672,522.4,696,431,1,1
15675,522.5,696,431,1,1
15678,522.6,639,418,1,1
15681,522.7,639,418,1,1
15684,522.8,639,418,1,1
15687,522.9,639,418,1,1
15690,523.0,635,418,1,1
15693,523.1,635,418,1,1
15696,523.2,639,418,1,1
15699,523.3,639,418,1,1
15702,523.4,268,26,1,1
15705,523.5,263,9,1,1
15708,523.6,,,0,1
15711,523.7,635,418,1,1
15714,523.8,635,418,1,1
15717,523.9,637,416,1,1
15720,524.0,637,416,1,1
15723,524.1,633,418,1,1
15726,524.2,633,418,1,1
15729,524.3,635,418,1,1
15732,524.4,635,418,1,1
15735,524.5,666,423,1,1
15738,524.6,666,423,1,1
15741,524.7,635,418,1,1
15744,524.8,635,418,1,1
15747,524.9,635,418,1,1
15840,528.0,635,418,1,1
15843,528.1,684,403,1,1
15846,528.2,684,403,1,1
15849,528.3,,,0,1
15852,528.4,,,0,1
15855,528.5,,,0,1
15858,528.6,,,0,1
15861,528.7,,,0,1
15864,528.8,,,0,1
15867,528.9,,,0,1
15870,529.0,,,0,1
15873,529.1,,,0,1
15876,529.2,,,0,1
15879,529.3,,,0,1
15882,529.4,,,0,1
15885,529.5,703,410,1,1
15888,529.6,703,410,1,1
15891,529.7,640,410,1,1
15894,529.8,640,410,1,1
15897,529.9,25,420,1,1
15900,530.0,25,420,1,1
15903,530.1,637,413,1,1
15906,530.2,637,413,1,1
15909,530.3,641,416,1,1
15912,530.4,641,416,1,1
15915,530.5,,,0,1
15918,530.6,451,499,1,1
15921,530.7,107,494,1,1
15924,530.8,,,0,1
15927,530.9,,,0,1
15930,531.0,,,0,1
15933,531.1,639,143,1,1
15936,531.2,639,143,1,1
15939,531.3,554,138,1,1
15942,531.4,554,138,1,1
15945,531.5,571,174,1,1
15948,531.6,571,174,1,1
15951,531.7,451,151,1,1
15954,531.8,451,151,1,1
15957,531.9,113,171,1,1
15960,532.0,113,171,1,1
15963,532.1,28,484,1,1
15966,532.2,389,369,1,1
15969,532.3,403,373,1,1
15972,532.4,373,372,1,1
15975,532.5,,,0,1
15978,532.6,,,0,1
15981,532.7,46,174,1,1
15984,532.8,46,174,1,1
15987,532.9,52,206,1,1
15990,533.0,52,206,1,1
15993,533.1,,,0,1
15996,533.2,,,0,1
15999,533.3,441,214,1,1
16002,533.4,441,214,1,1
16005,533.5,250,237,1,1
16008,533.6,250,237,1,1
16011,533.7,,,0,1
16014,533.8,,,0,1
16017,533.9,593,219,1,1
16020,534.0,593,219,1,1
16023,534.1,255,157,1,1
16026,534.2,260,162,1,1
16029,534.3,265,167,1,1
16032,534.4,274,172,1,1
16035,534.5,281,176,1,1
16038,534.6,285,181,1,1
16041,534.7,285,184,1,1
16044,534.8,290,188,1,1
16047,534.9,287,191,1,1
16050,535.0,283,192,1,1
16053,535.1,281,197,1,1
16056,535.2,276,196,1,1
16059,535.3,269,197,1,1
16062,535.4,261,195,1,1
16065,535.5,253,192,1,1
16068,535.6,243,184,1,1
16071,535.7,231,182,1,1
16074,535.8,219,181,1,1
16077,535.9,206,181,1,1
16080,536.0,197,179,1,1
16083,536.1,197,179,1,1
16086,536.2,180,178,1,1
16089,536.3,179,180,1,1
16092,536.4,182,181,1,1
16095,536.5,186,184,1,1
16098,536.6,198,186,1,1
16101,536.7,206,186,1,1
16104,536.8,218,186,1,1
16107,536.9,230,181,1,1
16110,537.0,247,180,1,1
16113,537.1,266,176,1,1
16116,537.2,283,173,1,1
16119,537.3,300,176,1,1
16122,537.4,316,182,1,1
16125,537.5,326,186,1,1
16128,537.6,337,189,1,1
16131,537.7,344,197,1,1
16134,537.8,344,197,1,1
16137,537.9,150,171,1,1
16140,538.0,138,171,1,1
16143,538.1,130,167,1,1
16146,538.2,117,164,1,1
16149,538.3,104,160,1,1
16152,538.4,88,158,1,1
16155,538.5,71,156,1,1
16158,538.6,55,152,1,1
16161,538.7,37,149,1,1
16164,538.8,19,146,1,1
16167,538.9,0,145,1,1
16170,539.0,139,497,1,1
16173,539.1,13,312,1,1
16176,539.2,108,493,1,1
16179,539.3,77,490,1,1
16182,539.4,34,472,1,1
16185,539.5,3,469,1,1
16188,539.6,,,0,1
16191,539.7,,,0,1
16194,539.8,0,470,1,1
16197,539.9,,,0,1
16200,540.0,,,0,1
16203,540.1,,,0,1
16206,540.2,,,0,1
16209,540.3,,,0,1
16212,540.4,,,0,1
16215,540.5,664,137,1,1
16218,540.6,656,138,1,1
16221,540.7,647,141,1,1
16224,540.8,635,143,1,1
16227,540.9,623,146,1,1
16230,541.0,613,149,1,1
16233,541.1,602,154,1,1
16236,541.2,590,158,1,1
16239,541.3,581,161,1,1
16242,541.4,570,166,1,1
16245,541.5,560,170,1,1
16248,541.6,553,175,1,1
16251,541.7,545,181,1,1
16254,541.8,535,185,1,1
16257,541.9,528,192,1,1
16260,542.0,520,199,1,1
16263,542.1,514,204,1,1
16266,542.2,507,213,1,1
16269,542.3,502,223,1,1
16272,542.4,498,229,1,1
16275,542.5,498,229,1,1
16278,542.6,495,244,1,1
16281,542.7,495,254,1,1
16284,542.8,494,261,1,1
16287,542.9,494,261,1,1
16290,543.0,,,0,1
16293,543.1,,,0,1
16296,543.2,,,0,1
16299,543.3,,,0,1
16302,543.4,,,0,1
16305,543.5,,,0,1
16308,543.6,149,78,1,1
16311,543.7,149,78,1,1
16314,543.8,709,260,1,1
16317,543.9,691,260,1,1
16320,544.0,674,260,1,1
16323,544.1,657,260,1,1
16326,544.2,640,259,1,1
16329,544.3,619,257,1,1
16332,544.4,605,257,1,1
16335,544.5,605,257,1,1
16338,544.6,575,240,1,1
16341,544.7,565,240,1,1
16344,544.8,551,239,1,1
16347,544.9,543,238,1,1
16350,545.0,531,237,1,1
16353,545.1,518,236,1,1
16356,545.2,511,236,1,1
16359,545.3,498,234,1,1
16362,545.4,498,234,1,1
16365,545.5,,,0,1
16368,545.6,,,0,1
16371,545.7,160,227,1,1
16374,545.8,160,227,1,1
16377,545.9,,,0,1
16380,546.0,,,0,1
16383,546.1,520,309,1,1
16386,546.2,520,309,1,1
16389,546.3,,,0,1
16392,546.4,,,0,1
16395,546.5,234,243,1,1
16398,546.6,221,241,1,1
16401,546.7,191,244,1,1
16404,546.8,170,246,1,1
16407,546.9,144,247,1,1
16410,547.0,122,247,1,1
16413,547.1,93,248,1,1
16416,547.2,65,251,1,1
16419,547.3,41,252,1,1
16422,547.4,9,255,1,1
16425,547.5,88,406,1,1
16428,547.6,75,333,1,1
16431,547.7,47,421,1,1
16434,547.8,27,335,1,1
16437,547.9,3,337,1,1
16440,548.0,,,0,1
16443,548.1,,,0,1
16446,548.2,,,0,1
16449,548.3,,,0,1
16452,548.4,,,0,1
16455,548.5,,,0,1
16458,548.6,3,162,1,1
16461,548.7,3,162,1,1
16464,548.8,606,202,1,1
16467,548.9,606,202,1,1
16560,552.0,604,47,1,1
16563,552.1,604,47,1,1
16566,552.2,98,173,1,1
16569,552.3,95,183,1,1
16572,552.4,,,0,1
16575,552.5,,,0,1
16578,552.6,846,126,1,1
16581,552.7,846,126,1,1
16584,552.8,604,26,1,1
16587,552.9,604,26,1,1
16590,553.0,,,0,1
16593,553.1,,,0,1
16596,553.2,800,95,1,1
16599,553.3,800,95,1,1
16602,553.4,635,413,1,1
16605,553.5,635,413,1,1
16608,553.6,535,72,1,1
16611,553.7,535,72,1,1
16614,553.8,535,72,1,1
16617,553.9,535,72,1,1
16620,554.0,535,72,1,1
16623,554.1,535,72,1,1
16626,554.2,535,72,1,1
16629,554.3,535,72,1,1
16632,554.4,401,178,1,1
16635,554.5,406,176,1,1
16638,554.6,411,182,1,1
16641,554.7,413,193,1,1
16644,554.8,410,193,1,1
16647,554.9,406,184,1,1
16650,555.0,400,180,1,1
16653,555.1,402,181,1,1
16656,555.2,415,180,1,1
16659,555.3,432,179,1,1
16662,555.4,452,179,1,1
16665,555.5,460,181,1,1
16668,555.6,451,177,1,1
16671,555.7,439,176,1,1
16674,555.8,421,181,1,1
16677,555.9,409,182,1,1
16680,556.0,408,173,1,1
16683,556.1,408,164,1,1
16686,556.2,408,164,1,1
16689,556.3,714,58,1,1
16692,556.4,714,58,1,1
16695,556.5,738,58,1,1
16698,556.6,738,58,1,1
16701,556.7,758,55,1,1
16704,556.8,758,55,1,1
16707,556.9,778,50,1,1
16710,557.0,778,50,1,1
16713,557.1,893,185,1,1
16716,557.2,893,185,1,1
16719,557.3,255,490,1,1
16722,557.4,233,499,1,1
16725,557.5,20,492,1,1
16728,557.6,20,495,1,1
16731,557.7,226,203,1,1
16734,557.8,226,203,1,1
16737,557.9,27,492,1,1
16740,558.0,2,486,1,1
16743,558.1,635,413,1,1
16746,558.2,635,413,1,1
16749,558.3,635,413,1,1
16752,558.4,635,413,1,1
16755,558.5,655,26,1,1
16758,558.6,655,26,1,1
16761,558.7,637,413,1,1
16764,558.8,637,413,1,1
16767,558.9,640,410,1,1
16770,559.0,640,410,1,1
16773,559.1,522,156,1,1
16776,559.2,494,151,1,1
16779,559.3,461,148,1,1
16782,559.4,425,150,1,1
16785,559.5,401,159,1,1
16788,559.6,402,162,1,1
16791,559.7,424,168,1,1
16794,559.8,424,168,1,1
16797,559.9,7,128,1,1
16800,560.0,7,128,1,1
16803,560.1,640,410,1,1
16806,560.2,640,410,1,1
16809,560.3,635,413,1,1
16812,560.4,635,413,1,1
16815,560.5,575,257,1,1
16818,560.6,575,257,1,1
16821,560.7,640,410,1,1
16824,560.8,640,410,1,1
16827,560.9,639,418,1,1
16830,561.0,639,418,1,1
16833,561.1,630,403,1,1
16836,561.2,630,403,1,1
16839,561.3,631,445,1,1
16842,561.4,631,445,1,1
16845,561.5,483,293,1,1
16848,561.6,483,293,1,1
16851,561.7,853,264,1,1
16854,561.8,853,264,1,1
16857,561.9,642,410,1,1
16860,562.0,642,410,1,1
16863,562.1,73,402,1,1
16866,562.2,33,377,1,1
16869,562.3,26,372,1,1
16872,562.4,,,0,1
16875,562.5,,,0,1
16878,562.6,511,185,1,1
16881,562.7,511,185,1,1
16884,562.8,639,418,1,1
16887,562.9,639,418,1,1
16890,563.0,886,173,1,1
16893,563.1,886,173,1,1
16896,563.2,642,410,1,1
16899,563.3,642,410,1,1
16902,563.4,789,162,1,1
16905,563.5,789,162,1,1
16908,563.6,746,161,1,1
16911,563.7,746,161,1,1
16914,563.8,681,149,1,1
16917,563.9,681,149,1,1
16920,564.0,651,153,1,1
16923,564.1,651,153,1,1
16926,564.2,582,138,1,1
16929,564.3,582,138,1,1
16932,564.4,550,135,1,1
16935,564.5,550,135,1,1
16938,564.6,335,24,1,1
16941,564.7,335,24,1,1
16944,564.8,637,418,1,1
16947,564.9,637,418,1,1
16950,565.0,639,418,1,1
16953,565.1,639,418,1,1
16956,565.2,635,418,1,1
16959,565.3,635,418,1,1
16962,565.4,434,45,1,1
16965,565.5,434,45,1,1
16968,565.6,640,410,1,1
16971,565.7,640,410,1,1
16974,565.8,635,413,1,1
16977,565.9,635,413,1,1
16980,566.0,360,64,1,1
16983,566.1,360,64,1,1
16986,566.2,635,413,1,1
16989,566.3,635,413,1,1
16992,566.4,635,413,1,1
16995,566.5,635,413,1,1
16998,566.6,635,416,1,1
17001,566.7,635,416,1,1
17004,566.8,,,0,1
17007,566.9,,,0,1
17010,567.0,635,413,1,1
17013,567.1,635,413,1,1
17016,567.2,635,416,1,1
17019,567.3,635,416,1,1
17022,567.4,255,23,1,1
17025,567.5,255,23,1,1
17028,567.6,635,416,1,1
17031,567.7,635,416,1,1
17034,567.8,635,416,1,1
17037,567.9,635,416,1,1
17040,568.0,635,418,1,1
17043,568.1,635,418,1,1
17046,568.2,643,442,1,1
17049,568.3,643,442,1,1
17052,568.4,635,416,1,1
17055,568.5,635,416,1,1
17058,568.6,280,78,1,1
17061,568.7,280,78,1,1
17064,568.8,633,418,1,1
17067,568.9,633,418,1,1
17070,569.0,635,418,1,1
17073,569.1,635,418,1,1
17076,569.2,635,416,1,1
17079,569.3,635,416,1,1
17082,569.4,633,418,1,1
17085,569.5,633,418,1,1
17088,569.6,312,99,1,1
17091,569.7,312,99,1,1
17094,569.8,642,410,1,1
17097,569.9,642,410,1,1
17100,570.0,635,413,1,1
17103,570.1,635,413,1,1
17106,570.2,374,119,1,1
17109,570.3,374,119,1,1
17112,570.4,285,157,1,1
17115,570.5,277,169,1,1
17118,570.6,273,182,1,1
17121,570.7,266,185,1,1
17124,570.8,247,179,1,1
17127,570.9,228,174,1,1
17130,571.0,216,175,1,1
17133,571.1,203,192,1,1
17136,571.2,186,215,1,1
17139,571.3,186,215,1,1
17142,571.4,215,269,1,1
17145,571.5,231,276,1,1
17148,571.6,251,291,1,1
17151,571.7,268,318,1,1
17154,571.8,289,335,1,1
17157,571.9,307,337,1,1
17160,572.0,322,342,1,1
17163,572.1,331,359,1,1
17166,572.2,340,389,1,1
17169,572.3,330,422,1,1
17172,572.4,293,427,1,1
17175,572.5,253,421,1,1
17178,572.6,211,413,1,1
17181,572.7,177,423,1,1
17184,572.8,164,441,1,1
17187,572.9,161,462,1,1
17280,576.0,161,462,1,1
17283,576.1,243,459,1,1
17286,576.2,243,459,1,1
17289,576.3,443,476,1,1
17292,576.4,443,476,1,1
17295,576.5,658,141,1,1
17298,576.6,658,141,1,1
17301,576.7,,,0,1
17304,576.8,,,0,1
17307,576.9,24,425,1,1
17310,577.0,24,425,1,1
17313,577.1,347,438,1,1
17316,577.2,347,438,1,1
17319,577.3,448,450,1,1
17322,577.4,448,450,1,1
17325,577.5,,,0,1
17328,577.6,,,0,1
17331,577.7,21,26,1,1
17334,577.8,21,26,1,1
17337,577.9,,,0,1
17340,578.0,,,0,1
17343,578.1,95,405,1,1
17346,578.2,95,405,1,1
17349,578.3,657,38,1,1
17352,578.4,657,38,1,1
17355,578.5,165,64,1,1
17358,578.6,165,64,1,1
17361,578.7,878,53,1,1
17364,578.8,878,53,1,1
17367,578.9,177,67,1,1
17370,579.0,177,67,1,1
17373,579.1,178,202,1,1
17376,579.2,,,0,1
17379,579.3,870,31,1,1
17382,579.4,870,31,1,1
17385,579.5,899,35,1,1
17388,579.6,899,35,1,1
17391,579.7,,,0,1
17394,579.8,,,0,1
17397,579.9,113,17,1,1
17400,580.0,113,17,1,1
17403,580.1,702,43,1,1
17406,580.2,702,43,1,1
17409,580.3,135,17,1,1
17412,580.4,135,17,1,1
17415,580.5,294,29,1,1
17418,580.6,294,29,1,1
17421,580.7,765,30,1,1
17424,580.8,765,30,1,1
17427,580.9,17,20,1,1
17430,581.0,17,20,1,1
17433,581.1,92,20,1,1
17436,581.2,92,20,1,1
17439,581.3,147,20,1,1
17442,581.4,147,20,1,1
17445,581.5,684,40,1,1
17448,581.6,684,40,1,1
17451,581.7,797,40,1,1
17454,581.8,797,40,1,1
17457,581.9,679,62,1,1
17460,582.0,679,62,1,1
17463,582.1,827,21,1,1
17466,582.2,827,21,1,1
17469,582.3,590,69,1,1
17472,582.4,590,69,1,1
17475,582.5,644,44,1,1
17478,582.6,644,44,1,1
17481,582.7,529,262,1,1
17484,582.8,516,263,1,1
17487,582.9,516,263,1,1
17490,583.0,307,40,1,1
17493,583.1,307,40,1,1
17496,583.2,285,19,1,1
17499,583.3,285,19,1,1
17502,583.4,271,40,1,1
17505,583.5,271,40,1,1
17508,583.6,657,41,1,1
17511,583.7,657,41,1,1
17514,583.8,194,37,1,1
17517,583.9,194,37,1,1
17520,584.0,845,66,1,1
17523,584.1,841,68,1,1
17526,584.2,840,68,1,1
17529,584.3,840,69,1,1
17532,584.4,839,69,1,1
17535,584.5,838,69,1,1
17538,584.6,837,70,1,1
17541,584.7,835,70,1,1
17544,584.8,832,70,1,1
17547,584.9,832,70,1,1
17550,585.0,283,43,1,1
17553,585.1,283,43,1,1
17556,585.2,670,20,1,1
17559,585.3,670,20,1,1
17562,585.4,183,32,1,1
17565,585.5,183,32,1,1
17568,585.6,819,111,1,1
17571,585.7,819,111,1,1
17574,585.8,826,78,1,1
17577,585.9,826,78,1,1
17580,586.0,615,29,1,1
17583,586.1,615,29,1,1
17586,586.2,628,24,1,1
17589,586.3,628,24,1,1
17592,586.4,684,18,1,1
17595,586.5,684,18,1,1
17598,586.6,207,26,1,1
17601,586.7,207,26,1,1
17604,586.8,,,0,1
17607,586.9,,,0,1
17610,587.0,632,20,1,1
17613,587.1,632,20,1,1
17616,587.2,,,0,1
17619,587.3,,,0,1
17622,587.4,833,82,1,1
17625,587.5,833,82,1,1
17628,587.6,542,24,1,1
17631,587.7,542,24,1,1
17634,587.8,185,39,1,1
17637,587.9,185,39,1,1
17640,588.0,5,236,1,1
17643,588.1,,,0,1
17646,588.2,,,0,1
17649,588.3,,,0,1
17652,588.4,683,52,1,1
17655,588.5,683,52,1,1
17658,588.6,899,76,1,1
17661,588.7,899,76,1,1
17664,588.8,279,35,1,1
17667,588.9,279,35,1,1
17670,589.0,,,0,1
17673,589.1,,,0,1
17676,589.2,706,61,1,1
17679,589.3,706,61,1,1
17682,589.4,831,50,1,1
17685,589.5,831,50,1,1
17688,589.6,38,40,1,1
17691,589.7,38,40,1,1
17694,589.8,748,37,1,1
17697,589.9,748,37,1,1
17700,590.0,49,40,1,1
17703,590.1,49,40,1,1
17706,590.2,854,54,1,1
17709,590.3,854,54,1,1
17712,590.4,830,40,1,1
17715,590.5,830,40,1,1
17718,590.6,844,46,1,1
17721,590.7,844,46,1,1
17724,590.8,841,36,1,1
17727,590.9,841,36,1,1
17730,591.0,612,20,1,1
17733,591.1,612,20,1,1
17736,591.2,830,35,1,1
17739,591.3,830,35,1,1
17742,591.4,349,63,1,1
17745,591.5,349,63,1,1
17748,591.6,350,54,1,1
17751,591.7,350,54,1,1
17754,591.8,319,38,1,1
17757,591.9,319,38,1,1
17760,592.0,665,98,1,1
17763,592.1,665,98,1,1
17766,592.2,635,413,1,1
17769,592.3,635,413,1,1
17772,592.4,797,37,1,1
17775,592.5,797,37,1,1
17778,592.6,635,413,1,1
17781,592.7,635,413,1,1
17784,592.8,635,413,1,1
17787,592.9,635,413,1,1
17790,593.0,633,418,1,1
17793,593.1,633,418,1,1
17796,593.2,687,79,1,1
17799,593.3,687,79,1,1
17802,593.4,635,413,1,1
17805,593.5,635,413,1,1
17808,593.6,88,29,1,1
17811,593.7,88,29,1,1
17814,593.8,670,82,1,1
17817,593.9,670,82,1,1
17820,594.0,586,40,1,1
17823,594.1,586,40,1,1
17826,594.2,514,62,1,1
17829,594.3,510,62,1,1
17832,594.4,506,63,1,1
17835,594.5,505,63,1,1
17838,594.6,505,63,1,1
17841,594.7,374,119,1,1
17844,594.8,374,119,1,1
17847,594.9,551,42,1,1
17850,595.0,551,42,1,1
17853,595.1,885,352,1,1
17856,595.2,885,352,1,1
17859,595.3,403,69,1,1
17862,595.4,403,69,1,1
17865,595.5,846,357,1,1
17868,595.6,846,357,1,1
17871,595.7,466,56,1,1
17874,595.8,466,56,1,1
17877,595.9,633,418,1,1
17880,596.0,633,418,1,1
17883,596.1,402,43,1,1
17886,596.2,402,43,1,1
17889,596.3,435,66,1,1
17892,596.4,435,66,1,1
17895,596.5,452,65,1,1
17898,596.6,452,65,1,1
17901,596.7,490,53,1,1
17904,596.8,490,53,1,1
17907,596.9,,,0,1
17910,597.0,,,0,1
17913,597.1,819,150,1,1
17916,597.2,819,150,1,1
17919,597.3,816,180,1,1
17922,597.4,816,180,1,1
17925,597.5,455,39,1,1
17928,597.6,455,39,1,1
17931,597.7,855,369,1,1
17934,597.8,855,369,1,1
17937,597.9,514,19,1,1
17940,598.0,514,19,1,1
17943,598.1,317,99,1,1
17946,598.2,317,99,1,1
17949,598.3,635,413,1,1
17952,598.4,635,413,1,1
17955,598.5,757,71,1,1
17958,598.6,757,71,1,1
17961,598.7,705,36,1,1
17964,598.8,705,36,1,1
17967,598.9,781,36,1,1
17970,599.0,781,36,1,1
17973,599.1,366,36,1,1
17976,599.2,366,36,1,1
17979,599.3,635,416,1,1
17982,599.4,635,416,1,1
17985,599.5,635,416,1,1
17988,599.6,635,416,1,1
17991,599.7,649,395,1,1
17994,599.8,649,395,1,1
17997,599.9,635,416,1,1
18000,600.0,635,416,1,1
18003,600.1,652,41,1,1
18006,600.2,652,41,1,1
18009,600.3,635,413,1,1
18012,600.4,635,413,1,1
18015,600.5,635,413,1,1
18018,600.6,635,413,1,1
18021,600.7,657,418,1,1
18024,600.8,657,418,1,1
18027,600.9,693,41,1,1
18030,601.0,693,41,1,1
18033,601.1,635,413,1,1
18036,601.2,635,413,1,1
18039,601.3,635,413,1,1
18042,601.4,635,413,1,1
18045,601.5,,,0,1
18048,601.6,,,0,1
18051,601.7,645,416,1,1
18054,601.8,645,416,1,1
18057,601.9,637,413,1,1
18060,602.0,637,413,1,1
18063,602.1,421,38,1,1
18066,602.2,421,38,1,1
18069,602.3,637,421,1,1
18072,602.4,637,421,1,1
18075,602.5,233,64,1,1
18078,602.6,233,64,1,1
18081,602.7,515,38,1,1
18084,602.8,515,38,1,1
18087,602.9,641,416,1,1
18090,603.0,641,416,1,1
18093,603.1,635,413,1,1
18096,603.2,635,413,1,1
18099,603.3,633,418,1,1
18102,603.4,633,418,1,1
18105,603.5,633,418,1,1
