game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,score_diff,pbp_play_type,pbp_score_home,pbp_score_away,pbp_period,pbp_matched,source
0022401123,151,white,33843,33965,123,4.1,273081.5,357.4,,0,1,33876.0,0,hand_off,scored,3,15,made_3,55,37,2,True,
0022401123,152,green,34014,34175,162,5.4,100218.0,345.7,,0,1,34122.0,0,hand_off,scored,3,18,made_3,55,37,2,True,
0022401123,153,green,34230,34364,135,4.5,122898.7,212.9,,0,1,34323.0,0,spot_up,foul,0,18,foul,,,2,True,
0022401123,154,white,34365,34547,183,6.1,195508.4,202.3,,0,1,34377.0,0,off_screen,scored,2,18,made_2,57,37,2,True,
0022401123,155,green,34938,35021,84,2.8,92429.2,284.4,,0,0,,0,hand_off,scored,3,20,made_3,57,40,2,True,
0022401123,156,white,35022,35147,126,4.2,130061.2,226.4,,0,1,35022.0,0,hand_off,scored,3,17,made_3,57,40,2,True,
0022401123,157,green,35148,35228,81,2.7,129859.6,294.5,,0,1,35208.0,0,transition,scored,3,17,made_3,57,40,2,True,
0022401123,158,white,35229,35288,60,2.0,,295.8,,0,1,35253.0,0,spot_up,scored,3,17,made_3,60,40,2,True,
0022401123,159,white,35325,35384,60,2.0,223545.4,205.6,,0,1,35379.0,0,spot_up,scored,3,17,made_3,60,40,2,True,
0022401123,160,green,35499,35690,192,6.4,77313.7,293.9,,0,1,35538.0,0,transition,scored,3,20,made_3,60,40,2,True,
0022401123,161,white,35826,36050,225,7.5,229263.2,200.9,,0,1,35832.0,0,hand_off,scored,3,17,made_3,60,43,2,True,
0022401123,162,white,36606,36764,159,5.3,,197.9,,0,1,36612.0,0,hand_off,missed_shot,0,17,missed_3,,,2,True,
0022401123,163,green,36765,36848,84,2.8,157368.9,254.8,,0,0,,0,hand_off,missed_shot,0,17,missed_3,,,2,True,
0022401123,164,white,36849,37040,192,6.4,,253.0,,0,1,36921.0,0,off_screen,foul,0,17,foul,,,2,True,
0022401123,165,green,37041,37103,63,2.1,81019.3,207.8,,0,1,37074.0,0,spot_up,foul,0,17,foul,,,2,True,
0022401123,166,green,37155,37220,66,2.2,44273.5,232.3,,0,1,37173.0,0,transition,missed_shot,0,17,missed_3,,,2,True,
0022401123,167,white,37221,37280,60,2.0,176690.6,232.4,,0,1,37221.0,0,spot_up,missed_shot,0,17,missed_3,,,2,True,
0022401123,168,green,37329,37388,60,2.0,,221.3,,0,0,,0,hand_off,missed_shot,0,17,missed_3,,,2,True,
0022401123,169,white,37533,37649,117,3.9,127536.1,275.2,,0,1,37551.0,0,spot_up,scored,2,17,made_2,64,43,2,True,
0022401123,170,white,37737,37844,108,3.6,213437.5,287.2,,0,1,37749.0,0,hand_off,scored,2,17,made_2,64,43,2,True,
0022401123,171,green,37983,38042,60,2.0,92419.6,300.4,,0,1,38025.0,0,transition,scored,2,21,made_2,64,43,2,True,
0022401123,172,green,38103,38762,660,22.0,116863.2,232.3,,0,1,38379.0,0,hand_off,scored,3,21,made_3,64,46,2,True,
0022401123,173,green,38769,38861,93,3.1,93656.3,277.2,,0,1,38814.0,0,transition,scored,3,18,made_3,64,46,2,True,
0022401123,174,white,38994,39152,159,5.3,180955.0,232.0,,0,1,39006.0,0,spot_up,scored,2,18,made_2,66,46,2,True,
0022401123,175,white,39297,39380,84,2.8,,629.2,,0,1,39297.0,0,transition,scored,2,20,made_2,66,46,2,True,
0022401123,176,white,39495,39890,396,13.2,185865.1,243.6,,0,1,39543.0,0,spot_up,scored,3,23,made_3,69,46,2,True,
0022401123,177,green,39921,40229,309,10.3,81019.3,223.5,,0,0,,0,hand_off,missed_shot,0,23,missed_2,,,2,True,
0022401123,178,white,40287,40355,69,2.3,121713.4,202.2,,0,1,40317.0,0,hand_off,turnover,0,23,turnover,,,2,True,
0022401123,179,white,40440,40553,114,3.8,200159.9,187.2,,0,1,40488.0,0,hand_off,turnover,0,23,turnover,,,2,True,
0022401123,180,white,40638,40700,63,2.1,170206.9,155.3,,0,0,,0,transition,scored,2,23,made_2,69,48,2,True,
0022401123,181,green,40701,40766,66,2.2,156485.0,264.6,,0,1,40707.0,0,off_screen,scored,2,23,made_2,69,48,2,True,
0022401123,182,green,40797,41027,231,7.7,63428.5,267.4,,0,1,40809.0,0,fast_break,scored,2,21,made_2,69,48,2,True,
0022401123,183,green,41076,41168,93,3.1,108779.8,257.9,,0,1,41100.0,0,transition,missed_shot,0,21,missed_3,,,2,True,
0022401123,184,white,41169,41360,192,6.4,202280.4,227.1,,0,1,41184.0,0,off_screen,missed_shot,0,21,missed_3,,,2,True,
0022401123,185,white,41397,41564,168,5.6,116279.9,261.2,,0,1,41451.0,0,spot_up,foul,0,21,foul,,,2,True,
0022401123,186,green,41619,41726,108,3.6,59865.7,259.8,,0,1,41667.0,0,spot_up,scored,2,21,made_2,69,51,2,True,
0022401123,187,white,41811,42068,258,8.6,210013.1,205.0,,0,1,41829.0,0,spot_up,missed_shot,0,18,missed_3,,,2,True,
0022401123,188,green,42096,42260,165,5.5,127558.0,324.8,,0,1,42213.0,0,spot_up,turnover,0,18,turnover,,,2,True,
0022401123,189,white,42261,42686,426,14.2,288246.0,100.4,,0,1,42669.0,0,transition,foul,0,18,foul,,,2,True,
0022401123,190,green,42723,43157,435,14.5,89802.7,200.0,,0,1,42723.0,0,spot_up,foul,0,18,foul,,,2,True,
0022401123,191,white,43158,43229,72,2.4,260562.8,220.5,,0,1,43194.0,0,spot_up,foul,0,18,foul,,,2,True,
0022401123,192,green,43230,43466,236,7.87,55708.8,281.5,,0,1,43449.0,0,spot_up,missed_shot,0,18,missed_2,,,3,True,
0022401123,193,white,43467,43559,93,3.1,99574.8,227.5,,0,1,43506.0,0,off_screen,missed_shot,0,18,missed_2,,,3,True,
0022401123,194,white,43566,43754,189,6.3,161678.0,296.6,,0,1,43566.0,0,off_screen,scored,2,18,made_2,71,53,3,True,
0022401123,195,white,43791,43988,198,6.6,138263.3,280.8,,0,1,43791.0,0,spot_up,foul,0,18,foul,,,3,True,
0022401123,196,green,43989,44270,281,9.37,99757.1,188.1,,0,1,44241.0,0,spot_up,foul,0,18,foul,,,3,True,
0022401123,197,white,44271,44417,147,4.9,129401.2,345.3,,0,1,44406.0,0,spot_up,missed_shot,0,18,missed_2,,,3,True,
0022401123,198,white,44478,44660,183,6.1,168683.1,195.9,,0,1,44484.0,0,spot_up,scored,2,16,made_2,71,55,3,True,
0022401123,199,green,44748,44813,66,2.2,10568.5,194.9,,0,1,44760.0,0,spot_up,scored,2,16,made_2,71,55,3,True,
0022401123,200,white,44874,45137,264,8.8,125272.9,306.1,,0,1,44892.0,0,spot_up,foul,0,16,foul,,,3,True,
0022401123,201,green,45138,45242,105,3.5,117404.6,208.8,,0,1,45156.0,0,spot_up,foul,0,16,foul,,,3,True,
