frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev
7986,266.2,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,738.0,206.0,840.0,416.0,,,0.0,930.2,0.0,0,0,16,78,1.0,cut,0,0.0,16.3,,,,,0.0,0.3,half_court,759.0,370.0,0.2424849660523452,1,unknown,89.21560106684348,63.21517609898001,11.469767022723502,green#?,2.0,0,83,0,OKC
7986,266.2,6,white,490,65,0.1684,0.0921,9.74,0.5,52.0,corner_3,0,,124.0,,none,0.0,0.0,0.0,0.0,0,0,,0.0,676.0,99.0,750.0,267.0,,,0.0,460.3,0.12,0,0,16,78,1.0,cut,0,0.0,16.3,,,,,0.0,0.3,half_court,689.75,213.125,0.0282352935861591,1,unknown,89.21560106684348,63.21517609898001,11.469767022723502,white#?,2.0,0,83,0,HOU
7986,266.2,7,white,133,332,0.0457,0.4703,107.51,94.84,117.9,paint,0,,114.8,144.2,none,0.0,0.0,0.0,0.0,0,0,,0.0,469.0,320.0,575.0,524.0,,,0.0,21.1,99.44,0,0,16,78,1.0,cut,0,0.0,16.3,,,,,0.0,0.3,half_court,568.0,529.5,0.3810444815312266,0,unknown,89.21560106684348,63.21517609898001,11.469767022723502,white#?,6.0,0,83,0,HOU
7986,266.2,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,957.0,75.0,1027.0,191.0,,,0.0,1212.2,0.0,0,0,16,78,1.0,cut,0,0.0,16.3,,,,,0.0,0.3,half_court,1082.5,171.9375,0.0,1,unknown,89.21560106684348,63.21517609898001,11.469767022723502,white#?,6.0,0,83,0,HOU
7986,266.2,10,white,359,311,0.1234,0.4405,15.7,6.93,3.7,paint,0,,130.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,591.0,288.0,717.0,497.0,,,0.0,231.9,-15.23,0,0,16,78,1.0,cut,0,0.0,16.3,,,,,0.0,0.3,half_court,620.25,458.5,0.0,0,unknown,89.21560106684348,63.21517609898001,11.469767022723502,white#?,0.0,0,83,0,HOU
7986,266.2,9,white,140,476,0.0481,0.6742,0.0,0.0,0.0,paint,0,,148.6,144.2,none,0.0,0.0,0.0,0.0,0,0,,0.0,495.6555366516113,14.461761474609377,582.5104789733887,196.666732788086,,,0.0,123.3,0.0,0,0,16,78,0.933,cut,0,0.0,16.3,,,,,0.0,0.3,half_court,599.0,241.0,0.0388349507022339,1,unknown,89.21560106684348,63.21517609898001,11.469767022723502,white#?,4.0,0,83,0,HOU
7989,266.3,1,green,402,70,0.1381,0.0992,12.12,-66.34,7.9,corner_3,0,,88.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,614.0,102.0,702.0,280.0,,,0.0,391.9,-7.1,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,858.5,587.5,0.0,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,23.0,0,446,0,OKC
7989,266.3,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1203.0,563.0,1293.0,673.0,,,0.0,1242.8,0.0,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,960.0,586.5,0.0,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,5.0,0,446,0,OKC
7989,266.3,3,green,878,281,0.3017,0.398,4.0,-92.54,180.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,968.0,241.0,1066.0,441.0,,,0.0,750.5,3.98,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,1036.0,395.125,0.6205533498726743,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,5.0,0,446,0,OKC
7989,266.3,4,green,396,319,0.1361,0.4518,53.87,10.45,342.3,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,615.0,288.0,741.0,502.0,,,0.0,267.2,-52.99,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,522.375,506.0,0.0,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,2.0,0,446,0,OKC
7989,266.3,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,748.0,215.0,851.0,417.0,,,0.0,930.2,0.0,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,759.0,370.0,0.2424849660523452,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,2.0,0,446,0,OKC
7989,266.3,6,white,490,65,0.1684,0.0921,0.0,-9.74,0.0,corner_3,0,,88.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,953.0,388.0,1053.0,531.0,,,0.0,460.3,0.0,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,689.75,213.125,0.0282352935861591,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,2.0,0,446,0,HOU
7989,266.3,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,971.0,75.0,1040.0,191.0,,,0.0,1212.2,0.0,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,1082.5,171.9375,0.0,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,6.0,0,446,0,HOU
7989,266.3,10,white,135,329,0.0464,0.466,74.91,59.21,175.4,paint,0,,,147.1,none,0.0,0.0,0.0,0.0,0,0,,0.0,458.0,316.0,588.0,521.0,,,0.0,24.3,18.34,0,0,16,79,1.0,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,620.25,458.5,0.0,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,0.0,0,446,0,HOU
7989,266.3,9,white,140,476,0.0481,0.6742,0.0,0.0,0.0,paint,0,,,147.1,none,0.0,0.0,0.0,0.0,0,0,,0.0,427.9131660461426,-57.90250396728516,514.7681083679199,124.3024673461914,,,0.0,123.3,0.0,0,0,16,79,0.867,cut,0,0.0,16.2,,,,,0.0,0.4,half_court,599.0,241.0,0.0388349507022339,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,4.0,0,446,0,HOU
7992,266.4,1,green,432,80,0.1485,0.1133,10.54,-1.58,18.4,corner_3,0,,59.9,,none,0.0,0.0,0.0,0.0,0,0,,0.0,626.0,103.0,730.0,286.0,,,0.0,406.4,-5.17,0,0,16,80,1.0,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,858.5,587.5,0.0,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,23.0,0,98,0,OKC
7992,266.4,3,green,856,279,0.2942,0.3952,7.36,3.36,185.2,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,931.0,247.0,1067.0,440.0,,,0.0,728.8,7.23,0,0,16,80,1.0,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,1036.0,395.125,0.6205533498726743,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,5.0,0,98,0,OKC
7992,266.4,4,green,141,325,0.0485,0.4603,85.02,31.15,178.7,paint,0,,10.6,,none,0.0,0.0,0.0,0.0,0,0,,0.0,470.0,311.0,582.0,518.0,,,0.0,29.7,30.6,0,0,16,80,1.0,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,522.375,506.0,0.0,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,2.0,0,98,0,OKC
7992,266.4,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,626.0,296.0,760.0,505.0,,,0.0,930.2,0.0,0,0,16,80,1.0,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,759.0,370.0,0.2424849660523452,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,green#?,2.0,0,98,0,OKC
7992,266.4,7,white,133,332,0.0457,0.4703,0.0,-107.51,0.0,paint,0,,10.6,80.5,none,0.0,0.0,0.0,0.0,0,0,,0.0,687.0,85.0,777.0,262.0,,,0.0,21.1,0.0,0,0,16,80,1.0,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,568.0,529.5,0.3810444815312266,0,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,6.0,0,98,0,HOU
7992,266.4,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,650.0,530.0,752.0,672.0,,,0.0,1212.2,0.0,0,0,16,80,1.0,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,1082.5,171.9375,0.0,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,6.0,0,98,0,HOU
7992,266.4,6,white,490,65,0.1684,0.0921,0.0,0.0,0.0,corner_3,0,,59.9,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1007.6746253967284,424.4983520507813,1097.5385093688965,582.3864135742188,,,0.0,460.3,0.0,0,0,16,80,0.933,cut,0,0.0,16.1,,,,,0.0,0.5,half_court,689.75,213.125,0.0282352935861591,1,unknown,88.70697289348458,79.44877464696765,18.196458751941574,white#?,2.0,0,98,0,HOU
7995,266.5,1,green,622,235,0.2137,0.3329,81.73,71.19,39.2,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,763.0,219.0,875.0,412.0,,,0.0,505.0,-49.51,0,0,16,81,1.0,cut,0,0.0,16.0,,,,,0.0,0.6,half_court,858.5,587.5,0.0,0,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,23.0,0,479,0,OKC
7995,266.5,3,green,855,280,0.2938,0.3966,0.47,-6.89,135.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,927.0,252.0,1069.0,441.0,,,0.0,727.7,0.37,0,0,16,81,1.0,cut,0,0.0,16.0,,,,,0.0,0.6,half_court,1036.0,395.125,0.6205533498726743,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,5.0,0,479,0,OKC
7995,266.5,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,646.0,307.0,781.0,513.0,,,0.0,930.2,0.0,0,0,16,81,1.0,cut,0,0.0,16.0,,,,,0.0,0.6,half_court,759.0,370.0,0.2424849660523452,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,2.0,0,479,0,OKC
7995,266.5,7,white,133,332,0.0457,0.4703,0.0,0.0,0.0,paint,0,,,41.0,none,0.0,0.0,0.0,0.0,0,0,,0.0,643.0,99.0,758.0,285.0,,,0.0,21.1,0.0,0,0,16,81,1.0,cut,0,0.0,16.0,,,,,0.0,0.6,half_court,568.0,529.5,0.3810444815312266,0,unknown,88.72774978481402,72.50206966837868,36.2522029981934,white#?,6.0,0,479,0,HOU
7995,266.5,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1027.0,73.0,1105.0,202.0,,,0.0,1212.2,0.0,0,0,16,81,1.0,cut,0,0.0,16.0,,,,,0.0,0.6,half_court,1082.5,171.9375,0.0,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,white#?,6.0,0,479,0,HOU
7995,266.5,6,white,490,65,0.1684,0.0921,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1123.180850982666,533.7882690429688,1213.044734954834,691.6763305664062,,,0.0,460.3,0.0,0,0,16,81,0.867,cut,0,0.0,16.0,,,,,0.0,0.6,half_court,689.75,213.125,0.0282352935861591,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,white#?,2.0,0,479,0,HOU
7998,266.6,1,green,638,240,0.2192,0.3399,5.59,-76.14,17.4,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,769.0,220.0,893.0,416.0,,,0.0,519.5,-4.84,0,0,16,82,1.0,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,858.5,587.5,0.0,0,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,23.0,0,98,0,OKC
7998,266.6,3,green,859,283,0.2952,0.4008,1.67,1.2,36.9,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,935.0,255.0,1070.0,444.0,,,0.0,731.4,-1.23,0,0,16,82,1.0,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,1036.0,395.125,0.6205533498726743,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,5.0,0,98,0,OKC
7998,266.6,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,659.0,315.0,788.0,513.0,,,0.0,930.2,0.0,0,0,16,82,1.0,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,759.0,370.0,0.2424849660523452,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,2.0,0,98,0,OKC
7998,266.6,6,white,352,378,0.121,0.5354,114.02,114.02,113.8,paint,0,,37.2,,none,0.0,0.0,0.0,0.0,0,0,,0.0,601.0,361.0,712.0,558.0,,,0.0,222.5,33.98,0,0,16,82,1.0,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,689.75,213.125,0.0282352935861591,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,white#?,2.0,0,98,0,HOU
7998,266.6,7,white,133,332,0.0457,0.4703,0.0,0.0,0.0,paint,0,,194.8,47.9,none,0.0,0.0,0.0,0.0,0,0,,0.0,653.0,104.0,755.0,287.0,,,0.0,21.1,0.0,0,0,16,82,1.0,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,568.0,529.5,0.3810444815312266,0,unknown,88.72774978481402,72.50206966837868,36.2522029981934,white#?,6.0,0,98,0,HOU
7998,266.6,4,green,318,393,0.1093,0.5567,63.2,-21.82,21.0,paint,0,,37.2,,none,0.0,0.0,0.0,0.0,0,0,,0.0,573.8400573730469,361.9062423706055,698.3972473144531,558.6089553833008,,,0.0,191.3,-62.44,0,0,16,82,0.933,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,522.375,506.0,0.0,0,unknown,88.72774978481402,72.50206966837868,36.2522029981934,green#?,2.0,0,98,0,OKC
7998,266.6,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,954.6339797973632,184.6314239501953,1036.8834762573242,314.7989654541016,,,0.0,1212.2,0.0,0,0,16,82,0.933,cut,0,0.0,15.9,,,,,0.0,0.7,half_court,1082.5,171.9375,0.0,1,unknown,88.72774978481402,72.50206966837868,36.2522029981934,white#?,6.0,0,98,0,HOU
8001,266.7,1,green,651,243,0.2237,0.3442,4.45,-1.14,13.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,776.0,221.0,906.0,418.0,797.0,412.0,0.0,531.6,-4.03,0,0,16,83,1.0,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,858.5,587.5,0.0,0,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,23.0,0,98,0,OKC
8001,266.7,3,green,863,281,0.2966,0.398,1.49,-0.18,333.4,mid_range,0,146.7,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,943.0,252.0,1067.0,442.0,797.0,412.0,0.0,735.6,-1.39,0,0,16,83,1.0,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,1036.0,395.125,0.6205533498726743,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,5.0,0,98,0,OKC
8001,266.7,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,663.0,314.0,798.0,513.0,797.0,412.0,0.0,930.2,0.0,0,0,16,83,1.0,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,759.0,370.0,0.2424849660523452,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,2.0,0,98,0,OKC
8001,266.7,6,white,363,378,0.1247,0.5354,3.67,-110.35,0.0,paint,0,,39.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,606.0,353.0,720.0,558.0,797.0,412.0,0.0,233.4,-3.65,0,0,16,83,1.0,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,689.75,213.125,0.0282352935861591,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,white#?,2.0,0,98,0,HOU
8001,266.7,7,white,133,332,0.0457,0.4703,0.0,0.0,0.0,paint,0,,,55.7,none,0.0,0.0,0.0,0.0,0,0,,0.0,660.0,103.0,800.0,285.0,797.0,412.0,0.0,21.1,0.0,0,0,16,83,1.0,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,568.0,529.5,0.3810444815312266,0,unknown,88.29622183168918,67.23674684623256,318.1795440034168,white#?,6.0,0,98,0,HOU
8001,266.7,4,green,338,408,0.1162,0.5779,8.33,-54.87,36.9,paint,0,,39.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,588.6437683105469,374.875602722168,713.2009582519531,571.5783157348633,797.0,412.0,0.0,214.2,-7.73,0,0,16,83,0.867,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,522.375,506.0,0.0,0,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,2.0,0,98,0,OKC
8001,266.7,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,984.918342590332,169.20785522460938,1067.167839050293,299.3753967285156,797.0,412.0,0.0,1212.2,0.0,0,0,16,83,0.867,cut,0,0.0,15.8,,,,,0.0,0.8,half_court,1082.5,171.9375,0.0,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,white#?,6.0,0,98,0,HOU
8004,266.8,1,green,647,250,0.2223,0.3541,2.69,-1.76,119.7,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,780.0,222.0,898.0,425.0,797.0,412.0,0.0,526.2,1.76,0,0,16,84,1.0,cut,0,0.0,15.7,,,,,0.0,0.9,half_court,858.5,587.5,0.0,0,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,23.0,0,479,0,OKC
8004,266.8,3,green,872,281,0.2997,0.398,3.0,1.51,0.0,mid_range,0,151.0,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,951.0,249.0,1073.0,441.0,797.0,412.0,0.0,744.5,-2.99,0,0,16,84,1.0,cut,0,0.0,15.7,,,,,0.0,0.9,half_court,1036.0,395.125,0.6205533498726743,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,5.0,0,479,0,OKC
8004,266.8,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,674.0,314.0,804.0,511.0,797.0,412.0,0.0,930.2,0.0,0,0,16,84,1.0,cut,0,0.0,15.7,,,,,0.0,0.9,half_court,759.0,370.0,0.2424849660523452,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,green#?,2.0,0,479,0,OKC
8004,266.8,6,white,363,378,0.1247,0.5354,0.0,-3.67,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1002.0,394.0,1104.0,530.0,797.0,412.0,0.0,233.4,0.0,0,0,16,84,1.0,cut,0,0.0,15.7,,,,,0.0,0.9,half_court,689.75,213.125,0.0282352935861591,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,white#?,2.0,0,479,0,HOU
8004,266.8,7,white,133,332,0.0457,0.4703,0.0,0.0,0.0,paint,0,,,67.5,none,0.0,0.0,0.0,0.0,0,0,,0.0,669.0,116.0,769.0,290.0,797.0,412.0,0.0,21.1,0.0,0,0,16,84,1.0,cut,0,0.0,15.7,,,,,0.0,0.9,half_court,568.0,529.5,0.3810444815312266,0,unknown,88.29622183168918,67.23674684623256,318.1795440034168,white#?,6.0,0,479,0,HOU
8004,266.8,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1021.0,65.0,1095.0,188.0,797.0,412.0,0.0,1212.2,0.0,0,0,16,84,1.0,cut,0,0.0,15.7,,,,,0.0,0.9,half_court,1082.5,171.9375,0.0,1,unknown,88.29622183168918,67.23674684623256,318.1795440034168,white#?,6.0,0,479,0,HOU
8007,266.9,1,green,652,247,0.2241,0.3499,1.94,-0.75,329.0,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,781.0,224.0,903.0,422.0,,,0.0,531.7,-1.83,0,0,16,85,1.0,cut,0,0.0,15.6,,,,,0.0,1.0,half_court,858.5,587.5,0.0,0,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,23.0,0,109,0,OKC
8007,266.9,3,green,882,281,0.3031,0.398,3.33,0.33,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,957.0,247.0,1083.0,441.0,,,0.0,754.5,-3.32,0,0,16,85,1.0,cut,0,0.0,15.6,,,,,0.0,1.0,half_court,1036.0,395.125,0.6205533498726743,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,5.0,0,109,0,OKC
8007,266.9,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,674.0,313.0,807.0,512.0,,,0.0,930.2,0.0,0,0,16,85,1.0,cut,0,0.0,15.6,,,,,0.0,1.0,half_court,759.0,370.0,0.2424849660523452,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,2.0,0,109,0,OKC
8007,266.9,6,white,363,378,0.1247,0.5354,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1011.0,392.0,1111.0,530.0,,,0.0,233.4,0.0,0,0,16,85,1.0,cut,0,0.0,15.6,,,,,0.0,1.0,half_court,689.75,213.125,0.0282352935861591,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,white#?,2.0,0,109,0,HOU
8007,266.9,8,white,1568,405,0.5388,0.5737,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,618.0,93.0,714.0,259.0,,,0.0,1212.2,0.0,0,0,16,85,1.0,cut,0,0.0,15.6,,,,,0.0,1.0,half_court,1082.5,171.9375,0.0,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,white#?,6.0,0,109,0,HOU
8007,266.9,10,white,70,348,0.0241,0.4929,22.57,-52.34,163.7,paint,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,413.0,296.0,563.0,540.0,,,0.0,61.2,-21.08,0,0,16,85,1.0,cut,0,0.0,15.6,,,,,0.0,1.0,half_court,620.25,458.5,0.0,0,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,white#?,0.0,0,109,0,HOU
8010,267.0,1,green,642,223,0.2206,0.3159,8.67,6.73,247.4,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,784.0,223.0,910.0,423.0,,,0.0,527.3,1.26,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,832.5,384.625,0.0,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,23.0,0,150,0,OKC
8010,267.0,3,green,908,264,0.312,0.3739,10.35,7.02,326.8,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,935.0,245.0,1091.0,442.0,,,0.0,782.1,-9.26,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,1038.75,407.375,0.119791664171007,0,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,5.0,0,150,0,OKC
8010,267.0,4,green,387,365,0.133,0.517,21.73,13.4,318.7,paint,0,,27.3,,none,0.0,0.0,0.0,0.0,0,0,,0.0,624.0,335.0,744.0,562.0,,,0.0,256.3,-15.64,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,677.5,530.75,0.0,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,2.0,0,150,0,OKC
8010,267.0,5,green,1049,503,0.3605,0.7125,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,588.0,105.0,714.0,261.0,,,0.0,930.2,0.0,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,650.75,229.4375,0.0,1,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,green#?,2.0,0,150,0,OKC
8010,267.0,6,white,363,378,0.1247,0.5354,0.0,0.0,0.0,paint,0,,27.3,,none,0.0,0.0,0.0,0.0,0,0,,0.0,1015.0,391.0,1121.0,619.0,,,0.0,233.4,0.0,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,1069.5,599.0,0.0,0,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,white#?,2.0,0,150,0,HOU
8010,267.0,9,white,140,476,0.0481,0.6742,0.0,0.0,0.0,paint,0,,,168.2,none,0.0,0.0,0.0,0.0,0,0,,0.0,675.0,115.0,781.0,297.0,,,0.0,123.3,0.0,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,729.5,265.625,0.0024509803440984,0,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,white#?,4.0,0,150,0,HOU
8010,267.0,10,white,64,326,0.022,0.4618,7.6,-14.97,254.7,paint,0,,,168.2,none,0.0,0.0,0.0,0.0,0,0,,0.0,419.0,301.0,551.0,536.0,,,0.0,72.2,-4.6,0,0,16,86,1.0,cut,0,0.0,15.5,,,,,0.0,1.1,half_court,483.5,506.25,0.0,0,unknown,-61.06166440083822,54.21539882710204,315.43479692499227,white#?,0.0,0,150,0,HOU
8013,267.1,1,green,657,250,0.2258,0.3541,10.3,1.63,60.9,3pt_arc,0,,,,none,0.0,0.0,0.0,0.0,0,0,,0.0,789.0,226.0,903.0,424.0,,,0.0,536.0,-3.18,0,0,16,87,1.0,cut,0,0.0,15.4,,,,,0.0,1.2,half_court,832.5,384.625,0.0,1,unknown,-85.49615346715065,225.1395707139164,47.06968828827694,green#?,23.0,0,444,0,OKC
8013,267.1,2,green,1538,419,0.5285,0.5935,0.0,0.0,0.0,backcourt,0,,33.1,,none,0.0,0.0,0.0,0.0,0,0,,0.0,673.0,120.0,776.0,302.0,,,0.0,1242.8,0.0,0,0,16,87,1.0,cut,0,0.0,15.4,,,,,0.0,1.2,half_court,960.0,586.5,0.0,0,unknown,-85.49615346715065,225.1395707139164,47.06968828827694,green#?,5.0,0,444,0,OKC
