state_id,game_id,state_ts,stratum,check,verdict,reason
000090,401705065,2025-01-07T01:44:03+00:00,p2_m10_plus_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000090,401705065,2025-01-07T01:44:03+00:00,p2_m10_plus_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000090,401705065,2025-01-07T01:44:03+00:00,p2_m10_plus_cgt_300,settlement,ACCEPTED,final_tick_after_state
000091,401705171,2025-01-21T01:43:03+00:00,p2_m10_plus_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000091,401705171,2025-01-21T01:43:03+00:00,p2_m10_plus_cgt_300,status,ACCEPTED,active_s309_mask
000091,401705171,2025-01-21T01:43:03+00:00,p2_m10_plus_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000091,401705171,2025-01-21T01:43:03+00:00,p2_m10_plus_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000091,401705171,2025-01-21T01:43:03+00:00,p2_m10_plus_cgt_300,settlement,ACCEPTED,final_tick_after_state
000092,401705759,2025-04-13T20:20:06+00:00,p2_m10_plus_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000092,401705759,2025-04-13T20:20:06+00:00,p2_m10_plus_cgt_300,status,ACCEPTED,active_s309_mask
000092,401705759,2025-04-13T20:20:06+00:00,p2_m10_plus_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000092,401705759,2025-04-13T20:20:06+00:00,p2_m10_plus_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000092,401705759,2025-04-13T20:20:06+00:00,p2_m10_plus_cgt_300,settlement,ACCEPTED,final_tick_after_state
000093,401810276,2025-12-24T03:43:10+00:00,p2_m10_plus_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000093,401810276,2025-12-24T03:43:10+00:00,p2_m10_plus_cgt_300,status,ACCEPTED,active_s309_mask
000093,401810276,2025-12-24T03:43:10+00:00,p2_m10_plus_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000093,401810276,2025-12-24T03:43:10+00:00,p2_m10_plus_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000093,401810276,2025-12-24T03:43:10+00:00,p2_m10_plus_cgt_300,settlement,ACCEPTED,final_tick_after_state
000094,401869400,2026-04-25T00:57:04+00:00,p2_m10_plus_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000094,401869400,2026-04-25T00:57:04+00:00,p2_m10_plus_cgt_300,status,ACCEPTED,active_s309_mask
000094,401869400,2026-04-25T00:57:04+00:00,p2_m10_plus_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000094,401869400,2026-04-25T00:57:04+00:00,p2_m10_plus_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000094,401869400,2026-04-25T00:57:04+00:00,p2_m10_plus_cgt_300,settlement,ACCEPTED,final_tick_after_state
000095,401704632,2024-10-24T00:44:02+00:00,p2_m10_plus_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000095,401704632,2024-10-24T00:44:02+00:00,p2_m10_plus_clt_60,status,ACCEPTED,active_s309_mask
000095,401704632,2024-10-24T00:44:02+00:00,p2_m10_plus_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000095,401704632,2024-10-24T00:44:02+00:00,p2_m10_plus_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000095,401704632,2024-10-24T00:44:02+00:00,p2_m10_plus_clt_60,settlement,ACCEPTED,final_tick_after_state
000096,401705232,2025-01-30T01:33:04+00:00,p2_m10_plus_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000096,401705232,2025-01-30T01:33:04+00:00,p2_m10_plus_clt_60,status,ACCEPTED,active_s309_mask
000096,401705232,2025-01-30T01:33:04+00:00,p2_m10_plus_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000096,401705232,2025-01-30T01:33:04+00:00,p2_m10_plus_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000096,401705232,2025-01-30T01:33:04+00:00,p2_m10_plus_clt_60,settlement,ACCEPTED,final_tick_after_state
000097,401809800,2025-11-26T02:20:25+00:00,p2_m10_plus_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000097,401809800,2025-11-26T02:20:25+00:00,p2_m10_plus_clt_60,status,ACCEPTED,active_s309_mask
000097,401809800,2025-11-26T02:20:25+00:00,p2_m10_plus_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000097,401809800,2025-11-26T02:20:25+00:00,p2_m10_plus_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000097,401809800,2025-11-26T02:20:25+00:00,p2_m10_plus_clt_60,settlement,ACCEPTED,final_tick_after_state
000098,401810570,2026-02-03T04:11:17+00:00,p2_m10_plus_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000098,401810570,2026-02-03T04:11:17+00:00,p2_m10_plus_clt_60,status,ACCEPTED,active_s309_mask
000098,401810570,2026-02-03T04:11:17+00:00,p2_m10_plus_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000098,401810570,2026-02-03T04:11:17+00:00,p2_m10_plus_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000098,401810570,2026-02-03T04:11:17+00:00,p2_m10_plus_clt_60,settlement,ACCEPTED,final_tick_after_state
000099,401812710,2025-10-13T02:37:04+00:00,p2_m10_plus_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000099,401812710,2025-10-13T02:37:04+00:00,p2_m10_plus_clt_60,status,ACCEPTED,active_s309_mask
000099,401812710,2025-10-13T02:37:04+00:00,p2_m10_plus_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000099,401812710,2025-10-13T02:37:04+00:00,p2_m10_plus_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000099,401812710,2025-10-13T02:37:04+00:00,p2_m10_plus_clt_60,settlement,ACCEPTED,final_tick_after_state
000100,401734906,2024-12-14T22:30:03+00:00,p2_m4_9_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000100,401734906,2024-12-14T22:30:03+00:00,p2_m4_9_c60_300,status,ACCEPTED,active_s309_mask
000100,401734906,2024-12-14T22:30:03+00:00,p2_m4_9_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000100,401734906,2024-12-14T22:30:03+00:00,p2_m4_9_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000100,401734906,2024-12-14T22:30:03+00:00,p2_m4_9_c60_300,settlement,ACCEPTED,final_tick_after_state
000101,401736819,2024-12-17T04:06:03+00:00,p2_m4_9_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000101,401736819,2024-12-17T04:06:03+00:00,p2_m4_9_c60_300,status,ACCEPTED,active_s309_mask
000101,401736819,2024-12-17T04:06:03+00:00,p2_m4_9_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000101,401736819,2024-12-17T04:06:03+00:00,p2_m4_9_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000101,401736819,2024-12-17T04:06:03+00:00,p2_m4_9_c60_300,settlement,ACCEPTED,final_tick_after_state
000102,401769987,2025-05-15T02:36:07+00:00,p2_m4_9_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000102,401769987,2025-05-15T02:36:07+00:00,p2_m4_9_c60_300,status,ACCEPTED,active_s309_mask
000102,401769987,2025-05-15T02:36:07+00:00,p2_m4_9_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000102,401769987,2025-05-15T02:36:07+00:00,p2_m4_9_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000102,401769987,2025-05-15T02:36:07+00:00,p2_m4_9_c60_300,settlement,ACCEPTED,final_tick_after_state
000103,401810811,2026-03-13T00:31:26+00:00,p2_m4_9_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000103,401810811,2026-03-13T00:31:26+00:00,p2_m4_9_c60_300,status,ACCEPTED,active_s309_mask
000103,401810811,2026-03-13T00:31:26+00:00,p2_m4_9_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000103,401810811,2026-03-13T00:31:26+00:00,p2_m4_9_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000103,401810811,2026-03-13T00:31:26+00:00,p2_m4_9_c60_300,settlement,ACCEPTED,final_tick_after_state
000104,401810991,2026-04-05T22:57:46+00:00,p2_m4_9_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000104,401810991,2026-04-05T22:57:46+00:00,p2_m4_9_c60_300,status,ACCEPTED,active_s309_mask
000104,401810991,2026-04-05T22:57:46+00:00,p2_m4_9_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000104,401810991,2026-04-05T22:57:46+00:00,p2_m4_9_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000104,401810991,2026-04-05T22:57:46+00:00,p2_m4_9_c60_300,settlement,ACCEPTED,final_tick_after_state
000105,401704681,2024-10-30T02:09:02+00:00,p2_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000105,401704681,2024-10-30T02:09:02+00:00,p2_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000105,401704681,2024-10-30T02:09:02+00:00,p2_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000105,401704681,2024-10-30T02:09:02+00:00,p2_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000105,401704681,2024-10-30T02:09:02+00:00,p2_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000106,401705172,2025-01-22T01:46:03+00:00,p2_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000106,401705172,2025-01-22T01:46:03+00:00,p2_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000106,401705172,2025-01-22T01:46:03+00:00,p2_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000106,401705172,2025-01-22T01:46:03+00:00,p2_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000106,401705172,2025-01-22T01:46:03+00:00,p2_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000107,401705244,2025-01-31T04:08:04+00:00,p2_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000107,401705244,2025-01-31T04:08:04+00:00,p2_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000107,401705244,2025-01-31T04:08:04+00:00,p2_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000107,401705244,2025-01-31T04:08:04+00:00,p2_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000107,401705244,2025-01-31T04:08:04+00:00,p2_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000108,401773151,2025-05-27T01:50:07+00:00,p2_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000108,401773151,2025-05-27T01:50:07+00:00,p2_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000108,401773151,2025-05-27T01:50:07+00:00,p2_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000108,401773151,2025-05-27T01:50:07+00:00,p2_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000108,401773151,2025-05-27T01:50:07+00:00,p2_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000109,401810667,2026-02-22T01:31:22+00:00,p2_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000109,401810667,2026-02-22T01:31:22+00:00,p2_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000109,401810667,2026-02-22T01:31:22+00:00,p2_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000109,401810667,2026-02-22T01:31:22+00:00,p2_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000109,401810667,2026-02-22T01:31:22+00:00,p2_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000110,401704793,2024-11-14T03:38:03+00:00,p2_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000110,401704793,2024-11-14T03:38:03+00:00,p2_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000110,401704793,2024-11-14T03:38:03+00:00,p2_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000110,401704793,2024-11-14T03:38:03+00:00,p2_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000110,401704793,2024-11-14T03:38:03+00:00,p2_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000111,401705218,2025-01-28T01:27:03+00:00,p2_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000111,401705218,2025-01-28T01:27:03+00:00,p2_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000111,401705218,2025-01-28T01:27:03+00:00,p2_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000111,401705218,2025-01-28T01:27:03+00:00,p2_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000111,401705218,2025-01-28T01:27:03+00:00,p2_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000112,401705255,2025-02-02T01:45:03+00:00,p2_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000112,401705255,2025-02-02T01:45:03+00:00,p2_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000112,401705255,2025-02-02T01:45:03+00:00,p2_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000112,401705255,2025-02-02T01:45:03+00:00,p2_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000112,401705255,2025-02-02T01:45:03+00:00,p2_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000113,401810366,2026-01-07T00:44:08+00:00,p2_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000113,401810366,2026-01-07T00:44:08+00:00,p2_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000113,401810366,2026-01-07T00:44:08+00:00,p2_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000113,401810366,2026-01-07T00:44:08+00:00,p2_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000113,401810366,2026-01-07T00:44:08+00:00,p2_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000114,401810659,2026-02-21T00:41:18+00:00,p2_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000114,401810659,2026-02-21T00:41:18+00:00,p2_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000114,401810659,2026-02-21T00:41:18+00:00,p2_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000114,401810659,2026-02-21T00:41:18+00:00,p2_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000114,401810659,2026-02-21T00:41:18+00:00,p2_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000115,401704872,2024-12-01T21:37:02+00:00,p2_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000115,401704872,2024-12-01T21:37:02+00:00,p2_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000115,401704872,2024-12-01T21:37:02+00:00,p2_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000115,401704872,2024-12-01T21:37:02+00:00,p2_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000115,401704872,2024-12-01T21:37:02+00:00,p2_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000116,401810387,2026-01-10T01:01:37+00:00,p2_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000116,401810387,2026-01-10T01:01:37+00:00,p2_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000116,401810387,2026-01-10T01:01:37+00:00,p2_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000116,401810387,2026-01-10T01:01:37+00:00,p2_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000116,401810387,2026-01-10T01:01:37+00:00,p2_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000117,401810549,2026-01-31T03:35:18+00:00,p2_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000117,401810549,2026-01-31T03:35:18+00:00,p2_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000117,401810549,2026-01-31T03:35:18+00:00,p2_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000117,401810549,2026-01-31T03:35:18+00:00,p2_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000117,401810549,2026-01-31T03:35:18+00:00,p2_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000118,401836798,2025-12-15T00:12:07+00:00,p2_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000118,401836798,2025-12-15T00:12:07+00:00,p2_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000118,401836798,2025-12-15T00:12:07+00:00,p2_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000118,401836798,2025-12-15T00:12:07+00:00,p2_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000118,401836798,2025-12-15T00:12:07+00:00,p2_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000119,401869405,2026-04-27T02:48:17+00:00,p2_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000119,401869405,2026-04-27T02:48:17+00:00,p2_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000119,401869405,2026-04-27T02:48:17+00:00,p2_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000119,401869405,2026-04-27T02:48:17+00:00,p2_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000119,401869405,2026-04-27T02:48:17+00:00,p2_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000120,401705009,2024-12-31T01:49:03+00:00,p3_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000120,401705009,2024-12-31T01:49:03+00:00,p3_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000120,401705009,2024-12-31T01:49:03+00:00,p3_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000120,401705009,2024-12-31T01:49:03+00:00,p3_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000120,401705009,2024-12-31T01:49:03+00:00,p3_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000121,401705197,2025-01-25T01:41:03+00:00,p3_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000121,401705197,2025-01-25T01:41:03+00:00,p3_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000121,401705197,2025-01-25T01:41:03+00:00,p3_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000121,401705197,2025-01-25T01:41:03+00:00,p3_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000121,401705197,2025-01-25T01:41:03+00:00,p3_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000122,401809934,2025-10-23T00:55:10+00:00,p3_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000122,401809934,2025-10-23T00:55:10+00:00,p3_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000122,401809934,2025-10-23T00:55:10+00:00,p3_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000122,401809934,2025-10-23T00:55:10+00:00,p3_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000122,401809934,2025-10-23T00:55:10+00:00,p3_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000123,401810502,2026-01-25T02:38:11+00:00,p3_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000123,401810502,2026-01-25T02:38:11+00:00,p3_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000123,401810502,2026-01-25T02:38:11+00:00,p3_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000123,401810502,2026-01-25T02:38:11+00:00,p3_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000123,401810502,2026-01-25T02:38:11+00:00,p3_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000124,401810798,2026-03-11T03:46:34+00:00,p3_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000124,401810798,2026-03-11T03:46:34+00:00,p3_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000124,401810798,2026-03-11T03:46:34+00:00,p3_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000124,401810798,2026-03-11T03:46:34+00:00,p3_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000124,401810798,2026-03-11T03:46:34+00:00,p3_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000125,401704792,2024-11-14T04:49:02+00:00,p3_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000125,401704792,2024-11-14T04:49:02+00:00,p3_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000125,401704792,2024-11-14T04:49:02+00:00,p3_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000125,401704792,2024-11-14T04:49:02+00:00,p3_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000125,401704792,2024-11-14T04:49:02+00:00,p3_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000126,401810061,2025-11-11T05:21:06+00:00,p3_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000126,401810061,2025-11-11T05:21:06+00:00,p3_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000126,401810061,2025-11-11T05:21:06+00:00,p3_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000126,401810061,2025-11-11T05:21:06+00:00,p3_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000126,401810061,2025-11-11T05:21:06+00:00,p3_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000127,401810343,2026-01-04T02:21:24+00:00,p3_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000127,401810343,2026-01-04T02:21:24+00:00,p3_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000127,401810343,2026-01-04T02:21:24+00:00,p3_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000127,401810343,2026-01-04T02:21:24+00:00,p3_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000127,401810343,2026-01-04T02:21:24+00:00,p3_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000128,401810684,2026-02-24T02:50:19+00:00,p3_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000128,401810684,2026-02-24T02:50:19+00:00,p3_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000128,401810684,2026-02-24T02:50:19+00:00,p3_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000128,401810684,2026-02-24T02:50:19+00:00,p3_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000128,401810684,2026-02-24T02:50:19+00:00,p3_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000129,401869378,2026-04-22T01:59:05+00:00,p3_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000129,401869378,2026-04-22T01:59:05+00:00,p3_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000129,401869378,2026-04-22T01:59:05+00:00,p3_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000129,401869378,2026-04-22T01:59:05+00:00,p3_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000129,401869378,2026-04-22T01:59:05+00:00,p3_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000130,401704845,2024-11-26T01:29:03+00:00,p3_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000130,401704845,2024-11-26T01:29:03+00:00,p3_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000130,401704845,2024-11-26T01:29:03+00:00,p3_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000130,401704845,2024-11-26T01:29:03+00:00,p3_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000130,401704845,2024-11-26T01:29:03+00:00,p3_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000131,401705011,2024-12-31T03:26:03+00:00,p3_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000131,401705011,2024-12-31T03:26:03+00:00,p3_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000131,401705011,2024-12-31T03:26:03+00:00,p3_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000131,401705011,2024-12-31T03:26:03+00:00,p3_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000131,401705011,2024-12-31T03:26:03+00:00,p3_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000132,401705107,2025-01-12T21:53:03+00:00,p3_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000132,401705107,2025-01-12T21:53:03+00:00,p3_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000132,401705107,2025-01-12T21:53:03+00:00,p3_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000132,401705107,2025-01-12T21:53:03+00:00,p3_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000132,401705107,2025-01-12T21:53:03+00:00,p3_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000133,401705248,2025-02-01T01:51:04+00:00,p3_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000133,401705248,2025-02-01T01:51:04+00:00,p3_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000133,401705248,2025-02-01T01:51:04+00:00,p3_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000133,401705248,2025-02-01T01:51:04+00:00,p3_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000133,401705248,2025-02-01T01:51:04+00:00,p3_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000134,401734904,2024-12-12T01:48:03+00:00,p3_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000134,401734904,2024-12-12T01:48:03+00:00,p3_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000134,401734904,2024-12-12T01:48:03+00:00,p3_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000134,401734904,2024-12-12T01:48:03+00:00,p3_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000134,401734904,2024-12-12T01:48:03+00:00,p3_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000135,401704690,2024-10-31T02:01:03+00:00,p3_m0_3_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000135,401704690,2024-10-31T02:01:03+00:00,p3_m0_3_clt_60,status,ACCEPTED,active_s309_mask
000135,401704690,2024-10-31T02:01:03+00:00,p3_m0_3_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000135,401704690,2024-10-31T02:01:03+00:00,p3_m0_3_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
