draw_j,source_name,arm,endpoint,frame_index,pts_s,offset_from_endpoint
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
11,nba__Ktu6yFS9iMo_s4974.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
12,nba__L7o4UCIIqS4_s1373.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
12,nba__L7o4UCIIqS4_s1373.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
12,nba__L7o4UCIIqS4_s1373.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999944,-2
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033311,0
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066678,2
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999944,-3
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033311,-1
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066678,1
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
13,nba__L7o4UCIIqS4_s5222.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100044,3
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949844,-3
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983211,-1
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016578,1
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049944,3
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983211,-2
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016578,0
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049944,2
13,nba__L7o4UCIIqS4_s5222.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5991,99.949844,-3
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5993,99.983211,-1
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5995,100.016578,1
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,last_admitted,5997,100.049944,3
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5993,99.983211,-2
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5995,100.016578,0
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5997,100.049944,2
13,nba__L7o4UCIIqS4_s5222.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
14,nba__oL9Uaie2v2A_s2438.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
14,nba__oL9Uaie2v2A_s2438.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
14,nba__oL9Uaie2v2A_s2438.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999944,-2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033311,0
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066678,2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999944,-3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033311,-1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066678,1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100044,3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949844,-3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983211,-1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016578,1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049944,3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983211,-2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016578,0
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049944,2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5991,99.949844,-3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5993,99.983211,-1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5995,100.016578,1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,last_admitted,5997,100.049944,3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5993,99.983211,-2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5995,100.016578,0
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5997,100.049944,2
15,ncaa_basketball__6rQ2sV4upfc_s90.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999956,-2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033322,0
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066689,2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999956,-3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033322,-1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066689,1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100056,3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949856,-3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983222,-1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016589,1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049956,3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5992,99.966533,-3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5993,99.983222,-2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5994,99.999900,-1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5995,100.016589,0
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5996,100.033267,1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5997,100.049956,2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,B_g401_fps_frame_cap,first_excluded,5998,100.066633,3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5991,99.949856,-3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5992,99.966533,-2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5993,99.983222,-1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5994,99.999900,0
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5995,100.016589,1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5996,100.033267,2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,last_admitted,5997,100.049956,3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5992,99.966533,-3
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5993,99.983222,-2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5994,99.999900,-1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5995,100.016589,0
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5996,100.033267,1
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5997,100.049956,2
16,ncaa_basketball__6rQ2sV4upfc_s4347.mp4,C_proposed_pts_stop,first_excluded,5998,100.066633,3
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,2996,49.983267,-3
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,2997,49.999944,-2
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,2998,50.016633,-1
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,2999,50.033311,0
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,3000,50.050000,1
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,3001,50.066678,2
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,last_admitted,3002,50.083367,3
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,2997,49.999944,-3
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,2998,50.016633,-2
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,2999,50.033311,-1
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,3000,50.050000,0
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,3001,50.066678,1
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,3002,50.083367,2
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,A_legacy_frame_cap_3000,first_excluded,3003,50.100044,3
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5991,99.949844,-3
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5992,99.966533,-2
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5993,99.983211,-1
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5994,99.999900,0
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5995,100.016578,1
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5996,100.033267,2
17,ncaa_basketball__7blRl4zVfrY_s2356.mp4,B_g401_fps_frame_cap,last_admitted,5997,100.049944,3
