captured_at,book,game_id,player_id,player_name,stat,line,over_price,under_price,start_time
2026-05-26T15:02,pin,1631142204,,De'Aaron Fox,pts,13.5,-151,119,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Chet Holmgren,ast,1.5,124,-157,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Cason Wallace,pts,8.5,104,-121,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Luguentz Dort,pts,5.5,101,-126,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Stephon Castle,pts,17.5,107,-125,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jaylin Williams,fg3m,1.5,127,-160,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Cason Wallace,fg3m,1.5,111,-122,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Dylan Harper,fg3m,0.5,-138,125,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Victor Wembanyama,fg3m,1.5,-170,134,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Luke Kornet,pts,3.5,-100,-117,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Keldon Johnson,reb,3.5,160,-205,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jared McCain,reb,2.5,-113,103,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Shai Gilgeous-Alexander,ast,7.5,-139,126,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Dylan Harper,reb,3.5,114,-143,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,De'Aaron Fox,ast,5.5,108,-136,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Isaiah Hartenstein,ast,2.5,117,-129,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Stephon Castle,ast,6.5,-110,-114,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Keldon Johnson,fg3m,0.5,-157,125,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Victor Wembanyama,pts,25.5,-139,119,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jalen Williams,ast,3.5,-136,108,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Devin Vassell,reb,4.5,-128,116,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jared McCain,ast,1.5,111,-140,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jaylin Williams,pts,6.5,101,-126,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Keldon Johnson,pts,7.5,128,-161,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Chet Holmgren,pts,13.5,-103,-122,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Chet Holmgren,reb,7.5,105,-116,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Isaiah Hartenstein,reb,7.5,-118,-106,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Stephon Castle,fg3m,1.5,120,-132,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Jaylin Williams,reb,4.5,-112,102,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,De'Aaron Fox,fg3m,1.5,124,-157,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Luguentz Dort,fg3m,1.5,149,-165,2026-05-27T00:35:00Z
2026-05-26T15:02,pin,1631142204,,Julian Champagnie,pts,8.5,-120,-104,2026-05-27T00:35:00Z
