captured_at,book,game_id,player_id,player_name,stat,line,over_price,under_price,start_time
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,reb,5.5,EVEN,-130,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,reb,6.5,+175,-240,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,reb,11.5,-220,+165,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,reb,12.5,-145,+110,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,reb,13.5,+105,-135,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,reb,14.5,+150,-200,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Alex Caruso,ast,1.5,-170,+130,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Alex Caruso,ast,2.5,+170,-230,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Cason Wallace,ast,1.5,-245,+180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Cason Wallace,ast,2.5,+120,-160,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Chet Holmgren,ast,1.5,+135,-180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,De'Aaron Fox,ast,4.5,-190,+145,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,De'Aaron Fox,ast,5.5,+105,-135,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,De'Aaron Fox,ast,6.5,+200,-275,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Devin Vassell,ast,1.5,-245,+180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Devin Vassell,ast,2.5,+120,-160,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Dylan Harper,ast,1.5,-260,+190,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Dylan Harper,ast,2.5,+115,-150,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Isaiah Hartenstein,ast,1.5,-245,+180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Isaiah Hartenstein,ast,2.5,+120,-160,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jalen Williams,ast,3.5,-135,+105,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jalen Williams,ast,4.5,+155,-210,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jared McCain,ast,1.5,+110,-145,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jaylin Williams,ast,1.5,-220,+165,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jaylin Williams,ast,2.5,+135,-180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Julian Champagnie,ast,1.5,+125,-165,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Keldon Johnson,ast,0.5,-135,+105,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Luguentz Dort,ast,0.5,-170,+130,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Shai Gilgeous-Alexander,ast,6.5,-280,+205,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Shai Gilgeous-Alexander,ast,7.5,-150,+115,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Shai Gilgeous-Alexander,ast,8.5,+115,-150,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Shai Gilgeous-Alexander,ast,9.5,+190,-260,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,ast,5.5,-220,+165,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,ast,6.5,-115,-115,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,ast,7.5,+155,-210,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,ast,2.5,-240,+175,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,ast,3.5,+105,-135,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Chet Holmgren,blk,1.5,+105,-135,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,De'Aaron Fox,blk,0.5,+240,-340,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Devin Vassell,blk,0.5,+130,-170,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Isaiah Hartenstein,blk,0.5,-105,-125,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jalen Williams,blk,0.5,+205,-280,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Julian Champagnie,blk,0.5,+135,-180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Luguentz Dort,blk,0.5,+240,-340,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Shai Gilgeous-Alexander,blk,0.5,-170,+130,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,blk,0.5,+190,-260,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,blk,2.5,-280,+205,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,blk,3.5,-115,-115,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,blk,4.5,+200,-275,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Alex Caruso,stl,1.5,+125,-165,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Cason Wallace,stl,1.5,-150,+115,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Chet Holmgren,stl,0.5,-165,+125,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,De'Aaron Fox,stl,0.5,-200,+150,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Devin Vassell,stl,0.5,-220,+165,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Dylan Harper,stl,0.5,-150,+115,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Isaiah Hartenstein,stl,0.5,-145,+110,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jalen Williams,stl,0.5,-190,+145,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jared McCain,stl,0.5,+110,-145,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Jaylin Williams,stl,0.5,+110,-145,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Julian Champagnie,stl,0.5,-145,+110,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Keldon Johnson,stl,0.5,+160,-215,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Luguentz Dort,stl,0.5,-110,-120,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Shai Gilgeous-Alexander,stl,1.5,+135,-180,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Stephon Castle,stl,1.5,+170,-230,2026-05-27T00:40:00
2026-05-26T08:04:36,bov,25830906,,Victor Wembanyama,stl,0.5,-230,+170,2026-05-27T00:40:00
