frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
496,True,calibration_unavailable,unavailable,0,141,0,,0
497,True,calibration_unavailable,unavailable,0,141,0,,0
498,True,calibration_unavailable,unavailable,0,141,0,,0
499,True,calibration_unavailable,unavailable,0,141,0,,0
500,True,calibration_unavailable,unavailable,0,142,0,,0
501,True,calibration_unavailable,unavailable,0,142,0,,0
502,True,calibration_unavailable,unavailable,0,142,0,,0
503,True,calibration_unavailable,unavailable,0,142,0,,0
504,True,emitted_players,solved,2,143,1,0.0,4
505,True,emitted_players,solved,2,143,2,0.0,4
506,True,calibration_unavailable,unavailable,0,143,2,,0
507,True,emitted_players,solved,2,143,3,1.3620145320892334,4
508,True,emitted_players,solved,2,143,4,0.3294728994369507,4
509,True,calibration_unavailable,unavailable,0,144,0,,0
510,True,calibration_unavailable,unavailable,0,145,0,,0
511,True,calibration_unavailable,unavailable,0,146,0,,0
512,True,calibration_unavailable,unavailable,0,146,0,,0
513,True,calibration_unavailable,unavailable,0,147,0,,0
514,True,calibration_unavailable,unavailable,0,148,0,,0
515,True,calibration_unavailable,unavailable,0,149,0,,0
516,True,calibration_unavailable,unavailable,0,150,0,,0
517,True,calibration_unavailable,unavailable,0,150,0,,0
518,True,calibration_unavailable,unavailable,0,151,0,,0
519,True,calibration_unavailable,unavailable,0,151,0,,0
520,True,calibration_unavailable,unavailable,0,152,0,,0
521,True,calibration_unavailable,unavailable,0,153,0,,0
522,True,emitted_players,solved,2,154,1,0.0,4
523,True,emitted_players,solved,2,154,2,0.0,4
524,True,emitted_players,solved,2,154,3,0.0,4
525,True,emitted_players,solved,2,154,4,0.5716705322265625,4
526,True,calibration_unavailable,unavailable,0,155,0,,0
527,True,calibration_unavailable,unavailable,0,156,0,,0
528,True,calibration_unavailable,unavailable,0,156,0,,0
529,True,calibration_unavailable,unavailable,0,157,0,,0
530,True,calibration_unavailable,unavailable,0,157,0,,0
531,True,calibration_unavailable,unavailable,0,157,0,,0
532,True,calibration_unavailable,unavailable,0,157,0,,0
533,True,calibration_unavailable,unavailable,0,157,0,,0
534,True,calibration_unavailable,unavailable,0,157,0,,0
535,True,calibration_unavailable,unavailable,0,157,0,,0
536,True,calibration_unavailable,unavailable,0,157,0,,0
537,True,calibration_unavailable,unavailable,0,157,0,,0
538,True,calibration_unavailable,unavailable,0,157,0,,0
539,True,emitted_players,solved,2,158,1,0.0,4
540,True,emitted_players,solved,2,158,2,0.0,4
541,True,emitted_players,solved,2,158,3,1.654092788696289,4
542,True,emitted_players,solved,2,158,4,0.7849198579788208,4
543,True,emitted_players,camera_lock_drift_checked,2,158,4,1.5769102573394775,6
544,True,emitted_players,solved,2,158,5,0.0,4
545,True,emitted_players,solved,2,158,6,0.30576997995376587,4
546,True,emitted_players,solved,2,158,7,0.5958966612815857,4
547,True,emitted_players,solved,2,158,8,0.7441042065620422,4
548,True,emitted_players,camera_lock_drift_checked,2,158,8,1.3836356401443481,6
549,True,calibration_unavailable,unavailable,0,159,0,,0
550,True,calibration_unavailable,unavailable,0,160,0,,0
551,True,calibration_unavailable,unavailable,0,161,0,,0
552,True,calibration_unavailable,unavailable,0,162,0,,0
553,True,calibration_unavailable,unavailable,0,162,0,,0
554,True,calibration_unavailable,unavailable,0,163,0,,0
555,True,calibration_unavailable,unavailable,0,164,0,,0
556,True,calibration_unavailable,unavailable,0,164,0,,0
557,True,calibration_unavailable,unavailable,0,164,0,,0
558,True,calibration_unavailable,unavailable,0,164,0,,0
559,True,calibration_unavailable,unavailable,0,164,0,,0
560,True,calibration_unavailable,unavailable,0,164,0,,0
561,True,calibration_unavailable,unavailable,0,164,0,,0
562,True,calibration_unavailable,unavailable,0,164,0,,0
563,True,calibration_unavailable,unavailable,0,164,0,,0
564,True,calibration_unavailable,unavailable,0,165,0,,0
565,True,calibration_unavailable,unavailable,0,165,0,,0
566,True,calibration_unavailable,unavailable,0,165,0,,0
567,True,calibration_unavailable,unavailable,0,165,0,,0
568,True,calibration_unavailable,unavailable,0,165,0,,0
569,True,calibration_unavailable,unavailable,0,165,0,,0
570,True,calibration_unavailable,unavailable,0,165,0,,0
571,True,calibration_unavailable,unavailable,0,165,0,,0
572,True,calibration_unavailable,unavailable,0,165,0,,0
573,True,calibration_unavailable,unavailable,0,165,0,,0
574,True,calibration_unavailable,unavailable,0,165,0,,0
575,True,calibration_unavailable,unavailable,0,165,0,,0
576,True,calibration_unavailable,unavailable,0,165,0,,0
577,True,calibration_unavailable,unavailable,0,165,0,,0
578,True,calibration_unavailable,unavailable,0,165,0,,0
579,True,calibration_unavailable,unavailable,0,165,0,,0
580,True,calibration_unavailable,unavailable,0,165,0,,0
581,True,calibration_unavailable,unavailable,0,166,0,,0
582,True,calibration_unavailable,unavailable,0,166,0,,0
583,True,calibration_unavailable,unavailable,0,166,0,,0
584,True,calibration_unavailable,unavailable,0,166,0,,0
585,True,calibration_unavailable,unavailable,0,166,0,,0
586,True,calibration_unavailable,unavailable,0,166,0,,0
587,True,calibration_unavailable,unavailable,0,166,0,,0
588,True,calibration_unavailable,unavailable,0,166,0,,0
589,True,calibration_unavailable,unavailable,0,166,0,,0
590,True,calibration_unavailable,unavailable,0,166,0,,0
591,True,calibration_unavailable,unavailable,0,166,0,,0
592,True,calibration_unavailable,unavailable,0,166,0,,0
593,True,calibration_unavailable,unavailable,0,166,0,,0
594,True,calibration_unavailable,unavailable,0,166,0,,0
595,True,calibration_unavailable,unavailable,0,166,0,,0
596,True,calibration_unavailable,unavailable,0,166,0,,0
597,True,calibration_unavailable,unavailable,0,166,0,,0
598,True,calibration_unavailable,unavailable,0,166,0,,0
