source_row,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,geometry_evaluable,off_frame,off_frame_reasons
17320,51018,7,472.0,68.0,1034.0,666.0,True,False,
17321,51018,10,925.0,-11.0,1135.0,372.0,True,True,y_min_lt_0
17322,51018,6,710.32874,34.618835,977.4158,415.35797,True,False,
17323,51024,9,612.0,91.0,863.0,450.0,True,False,
17324,51024,10,860.0,-12.0,1075.0,365.0,True,True,y_min_lt_0
17325,51024,3,194.53989,254.12872,677.28064,655.86945,True,False,
17326,51024,7,485.06183,65.51663,1058.0134,664.9872,True,False,
17327,51024,6,698.9335,-0.96255493,966.0204,379.77658,True,True,y_min_lt_0
17328,51030,9,577.0,83.0,786.0,494.0,True,False,
17329,51030,10,765.0,-13.0,1102.0,404.0,True,True,y_min_lt_0
17330,51030,3,161.85587,244.45187,644.59656,646.1926,True,False,
17331,51036,9,553.9469,89.03256,779.6699,476.80777,True,False,
17332,51036,10,753.97473,-47.183136,1041.0924,357.76584,True,True,y_min_lt_0
17333,51036,3,129.17184,234.77502,611.9126,636.51575,True,False,
17334,51036,7,521.1048,59.49936,1094.0564,658.97,True,False,
17335,51042,9,503.0,63.0,762.0,446.0,True,False,
17336,51042,10,630.0,-13.0,977.0,296.0,True,True,y_min_lt_0
17337,51042,3,96.48782,225.09818,579.2285,626.83887,True,False,
17338,51042,7,539.1263,56.490723,1112.0779,655.9613,True,False,
17339,51048,1,557.0,218.0,634.0,418.0,True,False,
17340,51048,2,281.0,590.0,367.0,675.0,True,False,
17341,51048,8,719.0,199.0,830.0,404.0,True,False,
17342,51048,9,481.24228,55.205475,727.3105,440.06116,True,False,
17343,51048,7,557.14777,53.482086,1130.0994,652.95264,True,False,
17344,51054,2,257.0,592.0,346.0,675.0,True,False,
17345,51054,1,557.0,218.0,634.0,418.0,True,False,
17346,51054,8,719.0,199.0,830.0,404.0,True,False,
17347,51054,9,452.25137,45.621017,698.3196,430.47668,True,False,
17348,51054,10,533.90674,-68.55005,857.04395,278.6852,True,True,y_min_lt_0
17349,51054,7,575.16925,50.47345,1148.1208,649.94403,True,False,
17350,51060,1,557.0,218.0,634.0,418.0,True,False,
17351,51060,8,719.0,199.0,830.0,404.0,True,False,
17352,51060,9,423.26047,36.03656,669.3287,420.89224,True,False,
17353,51060,10,476.83585,-86.42809,799.973,260.80716,True,True,y_min_lt_0
17354,51060,3,-1.5642395,196.06763,481.17648,597.80835,True,True,x_min_lt_0
17355,51060,7,593.19073,47.464813,1166.1423,646.9354,True,False,
17356,51066,6,796.0,154.0,888.0,315.0,True,False,
17357,51066,1,557.0,218.0,634.0,418.0,True,False,
17358,51066,9,394.26956,26.452103,640.33777,411.3078,True,False,
17359,51066,10,419.76492,-104.30614,742.9021,242.92912,True,True,y_min_lt_0
17360,51066,3,-34.24826,186.39078,448.49246,588.1315,True,True,x_min_lt_0
17361,51066,7,611.2122,44.456177,1184.1638,643.92676,True,False,
17362,51072,4,473.0,306.0,561.0,504.0,True,False,
17363,51072,6,784.0,150.0,883.0,311.0,True,False,
17364,51072,9,365.27866,16.867645,611.34686,401.72333,True,False,
17365,51072,10,362.694,-122.18418,685.8312,225.05109,True,True,y_min_lt_0
17366,51078,6,778.0,143.0,881.0,327.0,True,False,
17367,51078,4,474.19037,297.16498,564.19037,499.2793,True,False,
17368,51078,9,336.28775,7.283188,582.35596,392.13885,True,False,
17369,51078,10,305.62308,-140.06223,628.76025,207.17303,True,True,y_min_lt_0
17370,51084,1,558.0,186.0,660.0,388.0,True,False,
17371,51084,5,913.0,156.0,1024.0,319.0,True,False,
17372,51084,6,782.0,141.0,861.0,328.0,True,False,
17373,51084,4,476.3938,290.3468,566.3938,492.46106,True,False,
17374,51084,9,307.29684,-2.3012695,553.36505,382.5544,True,True,y_min_lt_0
17375,51084,10,248.55215,-157.94028,571.68933,189.29498,True,True,y_min_lt_0
17376,51090,1,545.0,186.0,642.0,373.0,True,False,
17377,51090,5,944.0,163.0,1024.0,320.0,True,False,
17378,51090,6,780.0,143.0,865.0,324.0,True,False,
17379,51090,2,195.38623,594.65704,284.12537,677.831,True,False,
17380,51090,9,278.30594,-11.885727,524.37415,372.96997,True,True,y_min_lt_0
17381,51096,4,505.0,294.0,601.0,492.0,True,False,
17382,51096,5,952.0,158.0,1039.0,321.0,True,False,
17383,51096,6,773.8552,143.89996,861.1278,324.8957,True,False,
17384,51102,5,945.0,177.0,1059.0,339.0,True,False,
17385,51102,4,514.31836,290.21854,608.79663,489.262,True,False,
17386,51102,6,770.257,144.19807,857.5296,325.1938,True,False,
17387,51102,2,174.456,595.5872,263.19513,678.76117,True,False,
17388,51108,3,485.0,164.0,577.0,369.0,True,False,
17389,51108,7,257.0,178.0,400.0,358.0,True,False,
17390,51108,6,766.6588,144.49619,853.9314,325.4919,True,False,
17391,51114,3,475.0,163.0,563.0,370.0,True,False,
17392,51114,7,257.0,178.0,400.0,358.0,True,False,
17393,51114,6,763.0606,144.7943,850.3332,325.79004,True,False,
17394,51120,3,426.0,162.0,550.0,387.0,True,False,
17395,51120,7,257.0,178.0,400.0,358.0,True,False,
17396,51120,4,541.5961,281.33838,636.0744,480.38184,True,False,
17397,51120,6,759.4624,145.0924,846.735,326.08813,True,False,
17398,51126,3,412.85464,170.37033,522.0799,387.83878,True,False,
17399,51126,7,257.0,178.0,400.0,358.0,True,False,
17400,51126,4,550.6887,278.37833,645.167,477.42178,True,False,
17401,51126,6,755.8642,145.39052,843.1368,326.38623,True,False,
17402,51132,3,412.0,163.0,540.0,443.0,True,False,
17403,51132,9,585.0,310.0,736.0,515.0,True,False,
17404,51132,10,808.0,356.0,927.0,549.0,True,False,
17405,51132,7,257.0,178.0,400.0,358.0,True,False,
17406,51132,4,559.7813,275.41827,654.2596,474.46173,True,False,
17407,51132,6,752.266,145.68863,839.5386,326.68436,True,False,
17408,51138,3,410.0,163.0,554.0,447.0,True,False,
17409,51138,8,429.0,163.0,531.0,337.0,True,False,
17410,51138,9,625.0,315.0,737.0,506.0,True,False,
17411,51138,10,829.0,355.0,953.0,559.0,True,False,
17412,51138,7,257.0,178.0,400.0,358.0,True,False,
17413,51138,4,568.8739,272.45822,663.3522,471.50168,True,False,
17414,51138,6,748.6678,145.98674,835.94037,326.98248,True,False,
17415,51144,2,799.0,178.0,889.0,381.0,True,False,
17416,51144,3,430.0,247.0,550.0,449.0,True,False,
17417,51144,8,438.0,166.0,533.0,322.0,True,False,
17418,51144,9,653.0,313.0,750.0,518.0,True,False,
17419,51144,10,849.0,341.0,975.0,556.0,True,False,
17420,51144,7,257.0,178.0,400.0,358.0,True,False,
17421,51150,2,806.0,184.0,892.0,365.0,True,False,
17422,51150,3,426.0,240.0,550.0,450.0,True,False,
17423,51150,7,251.0,180.0,355.0,336.0,True,False,
17424,51150,9,674.0,308.0,789.0,515.0,True,False,
17425,51150,10,875.0,328.0,987.0,543.0,True,False,
17426,51150,8,439.99796,162.70576,535.6066,320.271,True,False,
17427,51156,1,252.0,179.0,351.0,331.0,True,False,
17428,51156,2,815.0,184.0,892.0,357.0,True,False,
17429,51156,3,450.0,243.0,570.0,450.0,True,False,
17430,51156,9,697.0,311.0,794.0,487.0,True,False,
17431,51156,10,899.0,320.0,999.0,538.0,True,False,
17432,51156,7,245.96925,177.72699,352.6589,335.38214,True,False,
17433,51156,8,442.5561,159.91507,538.1648,317.4803,True,False,
17434,51162,1,224.0,318.0,336.0,553.0,True,False,
17435,51162,2,818.0,185.0,901.0,385.0,True,False,
17436,51162,3,462.0,228.0,566.0,452.0,True,False,
17437,51162,8,463.0,159.0,558.0,293.0,True,False,
17438,51162,9,716.0,309.0,815.0,498.0,True,False,
17439,51162,10,913.0,309.0,1010.0,534.0,True,False,
17440,51162,7,242.23698,176.26334,348.92664,333.91852,True,False,
17441,51168,2,818.0,180.0,895.0,388.0,True,False,
17442,51168,3,473.0,255.0,576.0,453.0,True,False,
17443,51168,8,471.0,156.0,564.0,287.0,True,False,
17444,51168,9,726.0,306.0,857.0,509.0,True,False,
17445,51168,10,917.0,287.0,1016.0,517.0,True,False,
17446,51168,1,196.54793,374.22372,302.99646,576.49725,True,False,
17447,51168,7,238.50471,174.79971,345.19437,332.45486,True,False,
17448,51174,2,809.0,184.0,890.0,396.0,True,False,
17449,51174,3,456.0,244.0,593.0,454.0,True,False,
17450,51174,8,1082.0,269.0,1178.0,500.0,True,False,
17451,51174,9,715.0,306.0,862.0,508.0,True,False,
17452,51174,10,918.0,279.0,1022.0,495.0,True,False,
17453,51174,1,168.56033,453.0546,275.00888,655.3281,True,False,
17454,51174,7,234.77245,173.33606,341.4621,330.99124,True,False,
17455,51180,2,794.0,199.0,891.0,414.0,True,False,
17456,51180,3,448.0,246.0,586.0,453.0,True,False,
17457,51180,6,1075.0,282.0,1176.0,501.0,True,False,
17458,51180,9,741.0,300.0,842.0,491.0,True,False,
17459,51180,10,920.0,277.0,1023.0,486.0,True,False,
17460,51180,1,140.57274,531.88544,247.02129,734.159,True,True,y_max_gt_height
17461,51180,7,231.04018,171.87244,337.72983,329.5276,True,False,
17462,51186,3,463.0,244.0,560.0,455.0,True,False,
17463,51186,4,456.0,157.0,574.0,287.0,True,False,
17464,51186,6,1069.0,283.0,1166.0,510.0,True,False,
17465,51186,9,743.0,299.0,838.0,509.0,True,False,
17466,51186,10,921.0,270.0,1016.0,485.0,True,False,
17467,51186,2,795.61536,207.08751,884.2379,417.2511,True,False,
17468,51186,1,112.585144,610.7163,219.03369,812.98987,True,True,y_max_gt_height
17469,51186,7,227.3079,170.40878,333.99756,328.06396,True,False,
17470,51192,3,452.0,242.0,561.0,448.0,True,False,
17471,51192,6,1068.0,318.0,1148.0,514.0,True,False,
17472,51192,9,755.0,310.0,864.0,512.0,True,False,
17473,51192,10,917.0,256.0,1002.0,478.0,True,False,
17474,51192,2,791.0956,215.86266,879.71814,426.02625,True,False,
17475,51192,1,84.59755,689.5472,191.0461,891.82074,True,True,y_max_gt_height
17476,51192,7,223.57564,168.94516,330.2653,326.6003,True,False,
17477,51198,2,740.0,237.0,877.0,498.0,True,False,
17478,51198,4,479.0,155.0,577.0,332.0,True,False,
17479,51198,5,1066.0,307.0,1149.0,552.0,True,False,
17480,51198,10,927.0,244.0,1014.0,469.0,True,False,
17481,51198,6,1057.144,324.0652,1144.3333,532.6237,True,False,
17482,51198,9,760.3926,310.5591,867.7125,512.819,True,False,
17483,51198,1,56.609955,768.37805,163.0585,970.6516,True,True,y_max_gt_height
17484,51198,7,219.84337,167.4815,326.53302,325.1367,True,False,
17485,51204,4,483.0,150.0,590.0,333.0,True,False,
17486,51204,5,1066.0,309.0,1149.0,558.0,True,False,
17487,51204,9,739.0,239.0,879.0,506.0,True,False,
17488,51204,10,932.0,247.0,1027.0,458.0,True,False,
17489,51204,2,738.3497,263.00995,859.2255,507.06628,True,False,
17490,51204,6,1049.2164,338.29498,1136.4056,546.8536,True,False,
17491,51204,1,28.62236,847.2089,135.0709,1049.4824,True,True,y_max_gt_height
17492,51210,5,495.0,149.0,586.0,336.0,True,False,
17493,51210,6,1062.0,306.0,1157.0,561.0,True,False,
17494,51210,9,754.0,234.0,879.0,512.0,True,False,
17495,51210,10,921.0,242.0,1032.0,458.0,True,False,
17496,51210,2,727.3553,282.71158,848.23114,526.7679,True,False,
17497,51210,1,0.6347618,926.03973,107.08331,1128.3132,True,True,y_max_gt_height
17498,51216,5,417.0,238.0,561.0,465.0,True,False,
17499,51216,9,752.0,226.0,869.0,472.0,True,False,
17500,51216,10,928.0,212.0,1031.0,450.0,True,False,
17501,51216,6,1061.6736,321.75766,1154.1421,561.70654,True,False,
17502,51216,2,716.3609,302.4132,837.23676,546.46954,True,False,
17503,51222,3,412.0,246.0,550.0,470.0,True,False,
17504,51222,4,514.0,148.0,638.0,349.0,True,False,
17505,51222,9,750.0,217.0,884.0,509.0,True,False,
17506,51222,10,930.0,196.0,1037.0,416.0,True,False,
17507,51222,6,1060.9521,329.16553,1153.4207,569.11444,True,False,
17508,51222,2,705.3665,322.11484,826.2424,566.17114,True,False,
17509,51228,3,436.0,245.0,546.0,468.0,True,False,
17510,51228,4,517.0,150.0,646.0,342.0,True,False,
17511,51228,9,768.0,211.0,900.0,507.0,True,False,
17512,51228,10,937.0,191.0,1039.0,414.0,True,False,
17513,51228,6,1060.2307,336.5734,1152.6992,576.5223,True,False,
17514,51228,2,694.37213,341.81647,815.248,585.8728,True,False,
17515,51234,3,390.0,237.0,553.0,477.0,True,False,
17516,51234,4,541.0,139.0,662.0,342.0,True,False,
17517,51234,6,1083.0,366.0,1169.0,584.0,True,False,
17518,51234,9,796.0,279.0,908.0,504.0,True,False,
17519,51234,10,364.0,60.0,445.0,213.0,True,False,
17520,51234,2,683.37775,361.5181,804.2536,605.5744,True,False,
17521,51240,4,568.0,135.0,679.0,345.0,True,False,
17522,51240,7,408.0,252.0,558.0,480.0,True,False,
17523,51240,9,792.0,197.0,907.0,506.0,True,False,
17524,51240,10,364.0,60.0,446.0,215.0,True,False,
17525,51240,3,398.00928,243.3195,540.2837,474.37592,True,False,
17526,51240,6,1085.788,372.8155,1173.5477,596.7865,True,False,
17527,51240,2,672.38336,381.21973,793.2592,625.27606,True,False,
17528,51246,3,405.0,264.0,562.0,481.0,True,False,
17529,51246,4,596.0,137.0,725.0,350.0,True,False,
17530,51246,9,793.0,193.0,906.0,509.0,True,False,
17531,51246,10,365.0,60.0,445.0,210.0,True,False,
17532,51246,7,408.0,252.0,558.0,480.0,True,False,
17533,51246,6,1090.1085,382.97235,1177.8683,606.94336,True,False,
17534,51246,2,661.389,400.92136,782.26483,644.97766,True,False,
17535,51252,1,1057.0,361.0,1166.0,603.0,True,False,
17536,51252,2,649.0,467.0,760.0,650.0,True,False,
17537,51252,4,612.0,140.0,763.0,353.0,True,False,
17538,51252,10,412.0,265.0,559.0,491.0,True,False,
17539,51252,3,406.3982,265.18283,557.5218,487.7922,True,False,
17540,51252,9,799.12964,196.72844,914.61194,495.64282,True,False,
17541,51252,6,1094.4291,393.1292,1182.1888,617.1002,True,False,
17542,51258,1,1055.0,356.0,1163.0,601.0,True,False,
17543,51258,2,650.0,467.0,761.0,650.0,True,False,
17544,51258,4,617.0,166.0,774.0,355.0,True,False,
17545,51258,7,404.0,262.0,542.0,492.0,True,False,
17546,51258,9,800.0,196.0,927.0,512.0,True,False,
17547,51258,10,474.0,57.0,552.0,170.0,True,False,
17548,51258,3,407.1342,270.55438,558.25775,493.16376,True,False,
17549,51258,6,1098.7496,403.2861,1186.5094,627.2571,True,False,
17550,51264,1,1050.0,364.0,1161.0,601.0,True,False,
17551,51264,2,651.0,467.0,760.0,654.0,True,False,
17552,51264,4,620.0,173.0,774.0,350.0,True,False,
17553,51264,8,911.0,135.0,1014.0,328.0,True,False,
17554,51264,9,807.0,199.0,932.0,531.0,True,False,
17555,51264,10,474.0,56.0,553.0,171.0,True,False,
17556,51264,7,400.61523,265.2752,539.57526,495.11523,True,False,
17557,51264,3,407.87018,275.92593,558.9938,498.5353,True,False,
17558,51264,6,1103.0702,413.44296,1190.83,637.41394,True,False,
17559,51270,1,1042.0,372.0,1158.0,611.0,True,False,
17560,51270,2,653.0,467.0,760.0,652.0,True,False,
17561,51270,4,646.0,154.0,775.0,351.0,True,False,
17562,51270,9,815.0,196.0,931.0,534.0,True,False,
17563,51270,10,476.0,54.0,556.0,169.0,True,False,
17564,51270,8,911.0,135.0,1014.0,328.0,True,False,
17565,51270,7,397.61523,268.5752,536.57526,498.41522,True,False,
17566,51270,3,408.60617,281.2975,559.72974,503.90686,True,False,
17567,51270,6,1107.3907,423.59982,1195.1505,647.5708,True,False,
17568,51276,1,1038.0,372.0,1153.0,613.0,True,False,
17569,51276,2,658.0,466.0,762.0,654.0,True,False,
17570,51276,4,660.0,150.0,785.0,356.0,True,False,
17571,51276,10,478.0,55.0,558.0,170.0,True,False,
17572,51276,9,818.4589,203.36765,938.29254,533.03015,True,False,
17573,51276,8,911.0,135.0,1014.0,328.0,True,False,
17574,51276,7,394.61523,271.87518,533.57526,501.7152,True,False,
17575,51276,3,409.34216,286.66904,560.46576,509.2784,True,False,
17576,51276,6,1111.7113,433.75668,1199.4711,657.72766,True,False,
17577,51282,1,1038.0,373.0,1149.0,616.0,True,False,
17578,51282,4,661.0,467.0,765.0,658.0,True,False,
17579,51282,9,832.0,290.0,963.0,533.0,True,False,
17580,51282,10,586.0,151.0,665.0,298.0,True,False,
17581,51282,8,911.0,135.0,1014.0,328.0,True,False,
17582,51282,7,391.61523,275.17517,530.57526,505.0152,True,False,
17583,51282,3,410.07816,292.0406,561.2017,514.64996,True,False,
17584,51282,6,1116.0319,443.91354,1203.7916,667.8845,True,False,
17585,51288,1,1033.0,379.0,1145.0,609.0,True,False,
17586,51288,2,664.0,466.0,771.0,653.0,True,False,
17587,51288,3,477.0,175.0,618.0,392.0,True,False,
17588,51288,4,679.0,155.0,801.0,382.0,True,False,
17589,51288,6,489.0,58.0,566.0,173.0,True,False,
17590,51288,9,836.0,213.0,977.0,531.0,True,False,
17591,51288,10,598.0,149.0,679.0,299.0,True,False,
17592,51288,8,911.0,135.0,1014.0,328.0,True,False,
17593,51294,1,327.0,233.0,446.0,445.0,True,False,
17594,51294,2,668.0,465.0,781.0,646.0,True,False,
17595,51294,3,503.0,182.0,668.0,397.0,True,False,
17596,51294,4,676.0,154.0,804.0,383.0,True,False,
17597,51294,7,1025.0,382.0,1138.0,616.0,True,False,
17598,51294,9,843.0,202.0,980.0,530.0,True,False,
17599,51294,10,493.0,56.0,576.0,177.0,True,False,
17600,51294,8,911.0,135.0,1014.0,328.0,True,False,
17601,51300,4,673.0,464.0,784.0,649.0,True,False,
17602,51300,6,861.0,282.0,986.0,525.0,True,False,
17603,51300,7,1019.0,382.0,1125.0,611.0,True,False,
17604,51300,10,499.0,55.0,582.0,188.0,True,False,
17605,51300,1,252.20598,212.28978,367.83322,436.19897,True,False,
17606,51300,3,522.91974,168.49818,678.3643,384.84357,True,False,
17607,51300,8,911.0,135.0,1014.0,328.0,True,False,
17608,51306,3,595.0,151.0,740.0,390.0,True,False,
17609,51306,4,680.0,463.0,787.0,645.0,True,False,
17610,51306,9,863.0,306.0,988.0,529.0,True,False,
17611,51306,10,685.0,158.0,804.0,379.0,True,False,
17612,51306,7,1177.4725,456.13126,1285.8116,681.08057,True,True,x_max_gt_width
17613,51306,1,2.0837364,158.32988,117.71097,382.23907,True,False,
17614,51306,8,911.0,135.0,1014.0,328.0,True,False,
17615,51312,2,315.0,227.0,452.0,433.0,True,False,
17616,51312,3,635.0,182.0,722.0,392.0,True,False,
17617,51312,4,683.0,462.0,790.0,639.0,True,False,
17618,51312,7,684.0,581.0,775.0,674.0,True,False,
17619,51312,9,867.0,304.0,990.0,528.0,True,False,
17620,51312,10,685.0,157.0,805.0,381.0,True,False,
17621,51312,8,911.0,135.0,1014.0,328.0,True,False,
17622,51318,2,320.0,220.0,454.0,428.0,True,False,
17623,51318,3,697.0,164.0,806.0,385.0,True,False,
17624,51318,4,688.0,461.0,793.0,640.0,True,False,
17625,51318,9,867.0,294.0,983.0,526.0,True,False,
17626,51318,10,666.0,170.0,771.0,394.0,True,False,
17627,51318,7,670.1144,622.68646,768.00964,768.1595,True,True,y_max_gt_height
17628,51324,4,691.0,460.0,796.0,641.0,True,False,
17629,51324,7,266.0,52.0,339.0,218.0,True,False,
17630,51324,9,865.0,295.0,969.0,510.0,True,False,
17631,51324,10,696.0,182.0,811.0,397.0,True,False,
17632,51324,2,212.2154,146.50333,338.94965,335.0131,True,False,
17633,51324,3,729.16986,164.42787,841.8287,384.71643,True,False,
17634,51330,4,696.0,459.0,798.0,644.0,True,False,
17635,51330,6,523.0,63.0,604.0,180.0,True,False,
17636,51330,9,863.0,292.0,974.0,525.0,True,False,
17637,51330,10,684.0,182.0,822.0,411.0,True,False,
17638,51330,7,108.23188,-14.917549,190.79846,143.19452,True,True,y_min_lt_0
17639,51330,2,109.70593,63.60064,236.44019,252.11041,True,False,
17640,51330,3,772.533,162.60262,885.19183,382.89117,True,False,
17641,51336,4,696.0,458.0,799.0,641.0,True,False,
17642,51336,6,526.0,63.0,606.0,181.0,True,False,
17643,51336,8,1006.0,378.0,1097.0,605.0,True,False,
17644,51336,9,856.0,297.0,977.0,526.0,True,False,
17645,51336,10,703.0,180.0,827.0,409.0,True,False,
17646,51336,7,-82.143,-155.22635,0.42357635,2.8857346,True,True,x_min_lt_0;y_min_lt_0
17647,51336,2,7.1964684,-19.30204,133.93071,169.20773,True,True,y_min_lt_0
17648,51336,3,815.8962,160.77736,928.555,381.06592,True,False,
17649,51342,4,696.0,458.0,799.0,641.0,True,False,
17650,51342,9,858.0,301.0,975.0,525.0,True,False,
17651,51342,10,715.0,175.0,841.0,411.0,True,False,
17652,51342,6,447.42462,-3.1006355,532.1065,125.50079,True,True,y_min_lt_0
17653,51342,8,1073.0886,452.3327,1171.3184,672.3265,True,False,
17654,51342,7,-272.51788,-295.53513,-189.9513,-137.42307,True,True,x_min_lt_0;y_min_lt_0
17655,51342,3,859.25934,158.9521,971.91815,379.24066,True,False,
17656,51348,4,696.0,458.0,800.0,643.0,True,False,
17657,51348,10,723.0,180.0,856.0,413.0,True,False,
17658,51348,6,387.85272,-50.848015,472.5346,77.75341,True,True,y_min_lt_0
17659,51348,8,1218.3475,579.9324,1316.5773,799.92615,True,True,x_max_gt_width;y_max_gt_height
17660,51348,7,-462.89276,-435.84393,-380.32617,-277.73187,True,True,x_min_lt_0;y_min_lt_0
17661,51348,3,902.6225,157.12685,1015.2813,377.4154,True,False,
17662,51354,4,697.0,458.0,800.0,642.0,True,False,
17663,51354,10,731.0,180.0,866.0,424.0,True,False,
17664,51354,6,328.28082,-98.5954,412.9627,30.006031,True,True,y_min_lt_0
17665,51354,8,1363.6064,707.53204,1461.8362,927.5258,True,True,x_max_gt_width;y_max_gt_height
17666,51354,7,-653.26764,-576.1527,-570.7011,-418.04065,True,True,x_min_lt_0;y_min_lt_0
17667,51354,2,-300.33194,-268.01007,-173.59769,-79.5003,True,True,x_min_lt_0;y_min_lt_0
17668,51354,3,945.98566,155.30159,1058.6445,375.59015,True,False,
17669,51360,2,665.0,125.0,790.0,317.0,True,False,
17670,51360,4,697.0,459.0,800.0,642.0,True,False,
17671,51360,10,744.0,184.0,867.0,426.0,True,False,
17672,51360,6,268.70892,-146.34277,353.3908,-17.741348,True,True,y_min_lt_0
17673,51360,8,1508.8654,835.1317,1607.0951,1055.1255,True,True,x_max_gt_width;y_max_gt_height
17674,51360,7,-843.6425,-716.4615,-761.076,-558.3494,True,True,x_min_lt_0;y_min_lt_0
17675,51360,3,989.3488,153.47633,1102.0077,373.7649,True,False,
17676,51366,3,743.0,188.0,867.0,419.0,True,False,
17677,51366,4,697.0,459.0,800.0,644.0,True,False,
17678,51366,9,832.0,304.0,917.0,527.0,True,False,
17679,51366,10,672.0,127.0,793.0,318.0,True,False,
17680,51366,6,209.13704,-194.09015,293.8189,-65.48873,True,True,y_min_lt_0
17681,51366,8,1654.1243,962.7314,1752.354,1182.7252,True,True,x_max_gt_width;y_max_gt_height
17682,51366,7,-1034.0175,-856.77026,-951.45087,-698.6582,True,True,x_min_lt_0;y_min_lt_0
17683,51372,2,359.0,215.0,475.0,424.0,True,False,
17684,51372,4,697.0,459.0,798.0,645.0,True,False,
17685,51372,6,523.0,62.0,617.0,235.0,True,False,
17686,51372,9,821.0,312.0,912.0,531.0,True,False,
17687,51372,10,679.0,127.0,792.0,317.0,True,False,
17688,51372,3,745.9064,193.23868,867.8468,422.29343,True,False,
17689,51372,8,1799.3832,1090.3309,1897.6129,1310.3248,True,True,x_max_gt_width;y_max_gt_height
17690,51378,2,356.0,216.0,480.0,425.0,True,False,
17691,51378,4,696.0,461.0,799.0,645.0,True,False,
17692,51378,6,968.0,378.0,1071.0,605.0,True,False,
17693,51378,7,334.0,56.0,401.0,216.0,True,False,
17694,51378,9,810.0,216.0,905.0,522.0,True,False,
17695,51378,10,679.0,129.0,792.0,318.0,True,False,
17696,51378,3,745.89905,197.78134,867.8395,426.8361,True,False,
17697,51384,1,359.0,218.0,495.0,431.0,True,False,
17698,51384,4,697.0,463.0,800.0,648.0,True,False,
17699,51384,9,795.0,314.0,917.0,524.0,True,False,
17700,51384,10,679.0,127.0,794.0,322.0,True,False,
17701,51384,6,1039.3323,448.7839,1137.4888,647.8314,True,False,
17702,51384,3,745.8917,202.324,867.83215,431.37875,True,False,
17703,51390,1,363.0,228.0,507.0,437.0,True,False,
17704,51390,3,575.0,592.0,670.0,675.0,True,False,
17705,51390,4,696.0,466.0,798.0,656.0,True,False,
17706,51390,7,574.0,75.0,652.0,262.0,True,False,
17707,51390,9,789.0,315.0,902.0,533.0,True,False,
17708,51390,10,678.0,146.0,797.0,329.0,True,False,
17709,51390,6,1213.0398,584.5359,1311.1963,783.5834,True,True,x_max_gt_width;y_max_gt_height
17710,51396,3,372.0,233.0,520.0,442.0,True,False,
17711,51396,4,692.0,471.0,794.0,656.0,True,False,
17712,51396,6,928.0,409.0,1053.0,621.0,True,False,
17713,51396,9,784.0,324.0,898.0,532.0,True,False,
17714,51396,10,673.0,150.0,794.0,332.0,True,False,
17715,51396,1,264.76178,139.56384,393.5074,321.56348,True,False,
17716,51402,4,687.0,476.0,790.0,656.0,True,False,
17717,51402,6,915.0,409.0,1040.0,624.0,True,False,
17718,51402,8,565.0,88.0,642.0,248.0,True,False,
17719,51402,9,781.0,335.0,912.0,534.0,True,False,
17720,51402,10,668.0,146.0,786.0,335.0,True,False,
17721,51402,3,321.4505,296.85382,448.92224,466.6468,True,False,
17722,51408,4,682.0,479.0,784.0,668.0,True,False,
17723,51408,9,778.0,341.0,911.0,524.0,True,False,
17724,51408,10,664.0,170.0,773.0,340.0,True,False,
17725,51408,6,952.53265,451.20117,1073.4983,662.87415,True,False,
17726,51408,8,475.70026,9.451134,556.962,192.83423,True,False,
17727,51408,3,228.26076,252.02809,355.73248,421.82104,True,False,
17728,51408,1,73.264534,-44.78338,202.01013,137.21625,True,True,y_min_lt_0
17729,51414,2,454.0,231.0,552.0,442.0,True,False,
17730,51414,3,659.0,168.0,771.0,345.0,True,False,
17731,51414,4,678.0,483.0,777.0,667.0,True,False,
17732,51414,10,782.0,240.0,885.0,430.0,True,False,
17733,51414,6,969.0063,477.14722,1089.9719,688.8202,True,False,
17734,51414,8,350.9928,-83.78547,432.25452,99.59763,True,True,y_min_lt_0
17735,51414,7,704.1556,108.49167,787.4733,288.8,True,False,
17736,51420,2,454.0,238.0,556.0,446.0,True,False,
17737,51420,4,673.0,485.0,772.0,670.0,True,False,
17738,51420,6,888.0,396.0,997.0,607.0,True,False,
17739,51420,10,775.0,249.0,874.0,466.0,True,False,
17740,51420,3,686.17786,115.87872,803.24524,290.51822,True,False,
17741,51420,8,226.28535,-177.02206,307.54706,6.3610306,True,True,y_min_lt_0
17742,51420,7,736.33026,117.798615,819.648,298.10693,True,False,
17743,51426,2,475.0,253.0,593.0,451.0,True,False,
17744,51426,3,766.0,260.0,865.0,475.0,True,False,
17745,51426,4,667.0,488.0,764.0,670.0,True,False,
17746,51426,10,797.0,356.0,913.0,502.0,True,False,
17747,51426,8,101.577896,-270.25867,182.83958,-86.87557,True,True,y_min_lt_0
17748,51426,7,768.50494,127.10556,851.8227,307.41388,True,False,
17749,51432,2,471.0,263.0,594.0,450.0,True,False,
17750,51432,4,659.0,489.0,758.0,665.0,True,False,
17751,51432,9,337.0,113.0,405.0,260.0,True,False,
17752,51432,10,881.0,383.0,969.0,597.0,True,False,
17753,51432,3,823.11456,261.06827,928.87506,460.96597,True,False,
