720p60	acb-jHcR5UxPGuE_s1393	C:/Users/neelj/g402_receiver/basketball__acb-jHcR5UxPGuE_s1393.mp4	cc7a0d0220ddacd665990cc9d7b480a8642d3bc5b528dcac63e8bd463a0f67dc	232	600	/workspace/data/footage_corpus/basketball__acb-jHcR5UxPGuE_s1393.mp4
720p60	acb-jHcR5UxPGuE_s90	C:/Users/neelj/g402_receiver/basketball__acb-jHcR5UxPGuE_s90.mp4	ac6851c4ec10a7af7a9835c7a23e052ade96195ed63eff715915fd7be28e8eed	465	600	/workspace/data/footage_corpus/basketball__acb-jHcR5UxPGuE_s90.mp4
720p60	3gBeJyl7Szg_s2302	C:/Users/neelj/g402_receiver/nba__3gBeJyl7Szg_s2302.mp4	c5b29bf4785c36f82b93ae763cec6a3eafb62aad11f25cb598fecfb69b11c4c0	697	600	/workspace/data/footage_corpus/nba__3gBeJyl7Szg_s2302.mp4
720p60	3gBeJyl7Szg_s90	C:/Users/neelj/g402_receiver/nba__3gBeJyl7Szg_s90.mp4	72e32ee1bee191d1175bd2fe2615adcba2ff37276822f17aa28c8a9e80c53fbb	930	600	/workspace/data/footage_corpus/nba__3gBeJyl7Szg_s90.mp4
720p60	Kh7Fj4ogPN4_s3606	C:/Users/neelj/g402_receiver/nba__Kh7Fj4ogPN4_s3606.mp4	04ea3cc7355238a1635dae07c262371876d546c912a51ddce47dbda2602819eb	1161	600	/workspace/data/footage_corpus/nba__Kh7Fj4ogPN4_s3606.mp4
720p60	Kh7Fj4ogPN4_s5950	C:/Users/neelj/g402_receiver/nba__Kh7Fj4ogPN4_s5950.mp4	83fa214abc8f82813c17d35794bac5902578b0d74e12d943acde1b41e5675c23	1392	600	/workspace/data/footage_corpus/nba__Kh7Fj4ogPN4_s5950.mp4
720p60	Ktu6yFS9iMo_s6195	C:/Users/neelj/g402_receiver/nba__Ktu6yFS9iMo_s6195.mp4	dce9d31c4a8eec01d6c25d9121ef8ef5df2928241cad4634eedb5a1855d9c95a	1857	600	/workspace/data/footage_corpus/nba__Ktu6yFS9iMo_s6195.mp4
720p60	L7o4UCIIqS4_s5222	C:/Users/neelj/g402_receiver/nba__L7o4UCIIqS4_s5222.mp4	683cc5b0c45ba119f7f545359536042468c67f351fbad50babbe5601f7fbc862	2321	600	/workspace/data/footage_corpus/nba__L7o4UCIIqS4_s5222.mp4
720p60	oL9Uaie2v2A_s2438	C:/Users/neelj/g402_receiver/nba__oL9Uaie2v2A_s2438.mp4	083be07558717cdfc7f4aa2375b99132e90b1130a2a3fe9452e66eafb5693744	2553	600	/workspace/data/footage_corpus/nba__oL9Uaie2v2A_s2438.mp4
720p60	6rQ2sV4upfc_s1509	C:/Users/neelj/g402_receiver/ncaa_basketball__6rQ2sV4upfc_s1509.mp4	d10e7b95e85fbad71589d18da9098e31dfa312df913c1b701396038528056c0a	3018	600	/workspace/g402_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s1509.mp4
720p60	6rQ2sV4upfc_s90	C:/Users/neelj/g402_receiver/ncaa_basketball__6rQ2sV4upfc_s90.mp4	8cf60bd1df8a9b74c7126efcf14219fd356040e62923f4f07fdb089661ffcee5	3249	600	/workspace/g402_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s90.mp4
720p60	7blRl4zVfrY_s90	C:/Users/neelj/g402_receiver/ncaa_basketball__7blRl4zVfrY_s90.mp4	38864a8e2c87e4535209cfe37a3c2913bb321f19e39de735cc310f9b8cf83698	3714	600	/workspace/g402_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s90.mp4
720p60	Ge4uewCFUFQ_s2382	C:/Users/neelj/g402_receiver/ncaa_basketball__Ge4uewCFUFQ_s2382.mp4	b175030e1237c857424b6d449d8138dde0f94f389227f0a4afa4dbda195a13de	4177	600	/workspace/data/footage_corpus/ncaa_basketball__Ge4uewCFUFQ_s2382.mp4
720p60	Ge4uewCFUFQ_s4674	C:/Users/neelj/g402_receiver/ncaa_basketball__Ge4uewCFUFQ_s4674.mp4	081a5b8634af9e6ef013ebb6215c2fcf698308f6e35ca8e045daf1c4a5d69932	4410	600	/workspace/data/footage_corpus/ncaa_basketball__Ge4uewCFUFQ_s4674.mp4
720p60	KZK9rv9TnGE_s1474	C:/Users/neelj/g402_receiver/ncaa_basketball__KZK9rv9TnGE_s1474.mp4	4c74ce17817b717b4daa4b06b745f47b1c3ac745799a586c20bf074168caf7d1	4873	600	/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s1474.mp4
720p60	KZK9rv9TnGE_s4242	C:/Users/neelj/g402_receiver/ncaa_basketball__KZK9rv9TnGE_s4242.mp4	89f5a7ef57147b8f06215865b7c502a0334f39dd7e52519815af4b407d3f1060	5105	600	/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s4242.mp4
720p60	KZK9rv9TnGE_s90	C:/Users/neelj/g402_receiver/ncaa_basketball__KZK9rv9TnGE_s90.mp4	b66f1198f2b4c2e10e6c195e15717ef045775ad12d35aa5d582997f5298debdd	5337	600	/workspace/data/footage_corpus/ncaa_basketball__KZK9rv9TnGE_s90.mp4
720p60	dAy3tnlu3EQ_s4326	C:/Users/neelj/g402_receiver/ncaa_basketball__dAy3tnlu3EQ_s4326.mp4	4b29aa56d687868bea366ecde8382fff8eac24f2dce52041ef01edca2ccb92ea	5570	600	/workspace/data/footage_corpus/ncaa_basketball__dAy3tnlu3EQ_s4326.mp4
720p60	s-0Y7aLxXgM_s1275	C:/Users/neelj/g402_receiver/ncaa_basketball__s-0Y7aLxXgM_s1275.mp4	f237a5cb4ab3e88218e632df9961a586bff4d955d7721926152028501a271b84	6266	600	/workspace/data/footage_corpus/ncaa_basketball__s-0Y7aLxXgM_s1275.mp4
720p60	s-0Y7aLxXgM_s4830	C:/Users/neelj/g402_receiver/ncaa_basketball__s-0Y7aLxXgM_s4830.mp4	57712e03d9af9728fa4927f3e8d2ade44d855fb2abc719e86d8c64d4c883d0b2	6499	600	/workspace/data/footage_corpus/ncaa_basketball__s-0Y7aLxXgM_s4830.mp4
720p60	xv0WyG7_99c_s4530	C:/Users/neelj/g402_receiver/wnba__xv0WyG7_99c_s4530.mp4	5398cdc3ed36f2123eef01738d010d8234294e1e15d7bb3246a245054929b45c	6963	600	/workspace/data/footage_corpus/wnba__xv0WyG7_99c_s4530.mp4
