frame_key,sheet,sheet_sha256,sheet_bytes,sheet_scale
7723df499d48da5900ec7c5e5582ee2f872c602455750840bc55e031ca1a7608,7723df499d48.jpg,0ab8805879a1fe69ac83009c90f57b172b8f0d75ebfbff48aaa2d3fd2107faf7,161873,0.5
243411904abf14d2d21314daaa3be7f75fec2ee82a7d219f02be618e13aac30c,243411904abf.jpg,fdbe1d7fa2b489f01237934b9a5318cc93c2f34636e6869eed67bd23ff6621aa,161966,0.5
4ce9feada8d79aaee3dd2e51ad95f11af8bcf774d20e93383c24d6059b5ef97f,4ce9feada8d7.jpg,97388089a25a5fa08c32ecc550a0fcf091067691e25c65c74a3ff21839b2beaf,172250,0.5
748ad8b5bcfb830d91434d7be35cd0141c7e6112fbd645cb24b9d8145325d2c8,748ad8b5bcfb.jpg,f403b4641f1a7e50a96b8a0fba00b6ff7764c0c9375d8ae011f8f3e0ab485d5a,191446,0.5
8d8066eb670080ea5a2d8353b4ea0c812e8b96f5d6200debfd055ca9abe0a39f,8d8066eb6700.jpg,8a5f0d3472107ef05d40a116104a55914c453c801c8c5785e7dfe12916e4d39c,169319,0.5
fbda48df8ff799d24b5917944fc848319dd73d13fc0370366a95338347039437,fbda48df8ff7.jpg,d0e5e258616fb029678c40d6ba78676b53a170588a0b2eaa93ead25d77fa5f55,183376,0.5
4209e0afa63523ada47374829906a6895816cea5b6326dc490abfb52feeba092,4209e0afa635.jpg,19dbb4942881cbb560f2f6c9f15641e602fddd2d8740945664dec425fe3c1955,177181,0.5
cd8fe23cddfbfe8bac9593270098dc3565f984569e4c8512e7e02c1d87e401f8,cd8fe23cddfb.jpg,0de81ca424d390caecf8b0f3e5eeb7e594aacdbb36e2847cb40fbe203d316265,120988,0.5
545d25ff84323cadfb28c5e69694654c679fd9ec0ffcadb69641d053aade3be0,545d25ff8432.jpg,fd661c0fe496a89baf8bf8d16e969a6f80ee4a65044d1aa18c4666dc097b2913,188419,0.5
0c5bbe8d978af5495bbe5f7acf5a7d19be589175d5322792b87b7ade7031fe38,0c5bbe8d978a.jpg,441eef7f113828949aa88fca376d80ff82292ef407849f4e4a104e91ee2b7cfa,173803,0.5
6037df5845d3d2a0cdcb3209c7f78a8c3af43a80fb0d8dbbddbf296c554fa1ee,6037df5845d3.jpg,9600a16a04502b315c38dd571b62ec2be2ee7b830d81c3a04a412cd11befc3d5,191410,0.5
b03e51a438c71b2c69a33825b1e111a5d685abaa91740a3bad11c20c2467abf1,b03e51a438c7.jpg,a5fdb2a6a67d4bcc94b318c65e1b10db24ef38663ffcc7d6c7640cc9ae1cc5af,188095,0.5
d2a668fbeec06def70b50253d68d47295e3e6135d27436fd6aec306721f356c1,d2a668fbeec0.jpg,2d89deb19b1a5b0a6a988cba26ca6dad955222391fef34c6fc0221f89bdb7801,176717,0.5
e1ffcf35aa4328f0ddb050f9cc7d11d65e047f5adf73a404311ca539246c75be,e1ffcf35aa43.jpg,e630702ff1b61edc9acb916bfb910975b112d50476ccf4bb957ddc7e13756b80,178697,0.5
0f5be93bb3489c3bd006eaad1f46de00e9964a77bbb8f3756cd7f5b9f7ec58da,0f5be93bb348.jpg,b6477fe119fd9691a8e0942ff7440650688a3a1ccecddcc3ac9d360a99ccd200,160280,0.5
89dd8715dd8a53230e612760e0e9faaa294f4cf71a215a36fcbd0e8f14505647,89dd8715dd8a.jpg,88e476f646346e00b56b92fce174daacc0aa57cbb56526f3b44410fe8497fa10,176522,0.5
20acbc1fcca15521097a437ffe46365e974a1f7465a45912146e7a9d389aea3c,20acbc1fcca1.jpg,b21cd6d060652b8790c2c31f998a22671e110def41992efff55597ea53de418f,142020,0.5
b1501c3de99d2e76dae00520d2d6160d34f3b83a2f127362efb6935dcac0d374,b1501c3de99d.jpg,3f5b0e4f2267c89a5e83c61e9b7e4ac6b03f5a8442ddca20841dc428a5e425ce,157444,0.5
45cfedb36b91bb8d81f68eb7248fb402ef4d13819b9c7379b773ce3d818104d3,45cfedb36b91.jpg,84dbb8b0a62be117581a7290a188aeed59538099c790da84cf511d3a6151a178,169017,0.5
ee76f9191cdbd8d5027d46596a903214dfcbc5bc2ff5f55c377abe4dc4fe6fea,ee76f9191cdb.jpg,db6bd872c5a2720c71de32935a2c1e5afc025fd6a5d859b1de5b381add70a111,159818,0.5
b643cb7a398bfc3527bfa89aaf3869d063242b24302ffcab3bb5be4d72a270c1,b643cb7a398b.jpg,fae1f186c44b89e69a252e4d3211e3c8ddb1ee8c963db8b54c64dacf8abcbbd7,122927,0.5
56a85ef3b57cbbe6798364ffb760772847c709e62dfcdfd856b89064da6b358e,56a85ef3b57c.jpg,ded14def93fbf19e9ed8ed76fcf9bd35b9687381736d6aa85b38569ad3e265ab,131917,0.5
b8a141378049c37b3efa1ea3f0c68712147baac7e5eff1ea5421ecbd242b7d76,b8a141378049.jpg,c5c8fae172b87097843d8d70de55e40135b4f3ed475902775a188cc5396f55e8,122353,0.5
cd44868f53a2b5d0bcb3f5df980fe58f4e0a7dd414da4f639ff24443912e88fe,cd44868f53a2.jpg,d9acbf2751c7434274f921228bb00c339c00f4d680efe7c2a24aa1d6764bb2a6,155027,0.5
bcd6bde84d4f564334e2158f6779d3dbd669ed1a6f18a54c726da569e6775e5a,bcd6bde84d4f.jpg,9b88814e3fc85961de2d4c1ca4ce8d4de9b95ab923b90099888e233b8c62d3fd,175093,0.5
90ec31471472043e2f5d66f91dacfb4dffe01e30a60459856a55fc1bd8642b2e,90ec31471472.jpg,a73c55fc82ae3c64571b0a2cb27337e000c3c2e4633cf0a0aecb30db3ff266a4,164492,0.5
cbcac3d74a867a70882820740b59fede2dd69ef455fb805bc58a1ca56eed253f,cbcac3d74a86.jpg,b9852bbfcb28f8c5f4a4a34f29dc022bb5870c17961bc13fff6a7dc79b668984,168883,0.5
727f2ccde3f0ae050d7f86b7637a2cc26bdb615c699a999daff9006d0c7ca7f9,727f2ccde3f0.jpg,d886e493f291bc723d1a3fa6d6b27917a09cf2e0f96398772eac2c0cc5d52941,154872,0.5
0dc77fa0f8936adc5de02d9b5bea7c1ccb91ecc9325eebb9a690bd85eb76fd17,0dc77fa0f893.jpg,beb8183ebcd9bf481a03020c40940c77be587928f5369b166cc4e4bc5d528345,183118,0.5
196f3c56062a843077a6e7166247f2cf97d7dabab56e10ef04428d5c1cdfa126,196f3c56062a.jpg,fe294380712b52f46c7af93abb6a75166b104e276f04b6631c7328530edf0a8f,153134,0.5
8d8ac13542381d6227de271b72bb04db254e1dbdc4d5374ad856259d6e97cf72,8d8ac1354238.jpg,f6f9ea5a827f3a8b72855652e3c760f8b5ac1fc5741d64867d6a62f158734f4a,182526,0.5
852d06bee969ba6c5e5a15a39b087825591a97ee1dac2de00f0fbf8d63337ab3,852d06bee969.jpg,0d070b3fc4e6dd581928673038190cf25174e902d103f0d83f9b73fc61cf81a3,162463,0.5
4889322a19c9dbb01025e76af2badefd9422b9ac96ff0f4edb75b9b08e2ec741,4889322a19c9.jpg,b4f22e624464bec654e37e58655887f4afb77fab93e22b8eab47672f10b18de8,166892,0.5
6ccc80b59e5eb526c3ea8468fba69f15da52b3df6dfbc987215c75432eb1641e,6ccc80b59e5e.jpg,d59aa5f5153423a68eed69e8f6bd72eff5bfb5be6ac844e0ce7c8dd884692340,189736,0.5
2f243ae981ad41911be70d35816286e6c356f500d8d93e00b3c3dfb32a89144c,2f243ae981ad.jpg,2c402d32b9f14deb9c37cb65fcaed5aeb96923dbd1766ba740c053aceb5ba50f,173581,0.5
6694d39d61a1c6a3f056eddaf44144301590627c37951fd9795a3732d4025140,6694d39d61a1.jpg,46d7536faf8735094ffa47f61ac16d3131d83c5e699efe7f46b239dde08a3045,176129,0.5
5232ad114239443128b1eba7fdd23bed50c4c791b62186315fc0c23184387e97,5232ad114239.jpg,51d43b78212d273b7907470c14097880d4901004501c183c053ca77bddd868a4,151570,0.5
5b0c99e32968cf5fdefa4294a7e01a93745f27f5723d91a1440c7c86c53f840c,5b0c99e32968.jpg,6cb0fd681b01cf234c4e2f367029dbee68202c8ee0a01410b953af742bcd30e1,189859,0.5
189ad3ac674890c5633fc2dd5cc3b95a790c360eeaaca3e494a4055f9b7d1e82,189ad3ac6748.jpg,44fb450a1b485d0019e4fecc36ccce1967dfb63967ad933f48b525e6b1807033,166232,0.5
22965c4756ca6efc433097b885a5ca1772c042c66eeef86df56f0ea276aa42e7,22965c4756ca.jpg,c4212088874765b1dcc3d48976547e21899155bafe0cc73c4a1665c15ee3de5a,173044,0.5
0cd289ec6c7ac638897bb971594b0a9b66843838e58f207c10b8de92e1f25d58,0cd289ec6c7a.jpg,23c119f4c4432836cf10a109a3445f1ba556396a2df4a04a66e6a05479ea7dd3,169668,0.5
9a43195cc9df5c4f94480b816d414874899fad38f9940f49dc4aba23375536cc,9a43195cc9df.jpg,8c9dbfc59e9db5e5489c63fcc995ce65e8812791ede65d091c1c0f27fb9086ef,193131,0.5
73be1766fb129f8f5c7069c1ad060fc268f7c40e72391ac7831ed9753aae8c05,73be1766fb12.jpg,e5cf54f4dad8204c3218a5dcf5e4d9cae27c40719a16fcd3e5b514e12af5b62c,132866,0.5
b1826846fffe8b200cc10fc36a63f3d4ce3424ef747297205f2fe20d96f3a8b9,b1826846fffe.jpg,7d66fb1e1f573fd4658f9f70286917720ca4929b19c417dc949adcf5751538f1,171321,0.5
6a9cfc1e58d6a578df31a7a0d8dee35fb1b0bb76eb170f624dd0daa83ac6bd22,6a9cfc1e58d6.jpg,e3f10c7c63175a13848348fe94d07778c5eeb54023420a0fff63add926b5f098,181059,0.5
d0a6fb8d652fe30d1534be6fb3e652057841e5f24b39810390a5e4db880449a6,d0a6fb8d652f.jpg,5932cfd989b86d50eff638a4b3c8c4958d880712391ff7e19160f076bf7569c1,183365,0.5
e40728622afc2e9afed0abed4b111809fe992162564580370beac480dd644d97,e40728622afc.jpg,dcdb02f40be93391cc6add5fac33fa84520e9ebd531aded24323c9bafc0553ab,178745,0.5
a4602404e1fac09c2520c40d404d638c797014d619a11ba860ca0700bc9c0670,a4602404e1fa.jpg,c0365ad85fb6d59d620bca4c95ed0986370e5933c4e1a0665a457844e5b811f1,170463,0.5
d3a3b719e817f3a05276f22716d3f0ec546346f0145b1336ed3e0a5b9d9eb759,d3a3b719e817.jpg,bfce07cb4ff3b949ae57b01d7bbe2007cd42bd28b2d232b52a0d873887fda671,155952,0.5
9c8891f0f6e49302adefce0da2eb45fa54e4be9c1acb68a114a46bcff388a74d,9c8891f0f6e4.jpg,08b8c0505282f67edc4af05691bf3ed4c56ac137be9b87cf8e14b542f26e7913,171538,0.5
6fb1ee4d77f16071e4b16f0271e0d4cd9a39d403043d0b6403d14df7208765c0,6fb1ee4d77f1.jpg,155e931364b6d323edf5a9a41167ca2dfcf8b5a3f290ebb1c364d6d458513ae8,174712,0.5
2643efedef7defc035734cf4ea032d9f4c78e21e93a7506423b386aaaba62890,2643efedef7d.jpg,c2c3e906e62562d327e7ce526d0b286db88d4d106916a364fc6d2b88e516c61b,155779,0.5
1bde52a9fa30008382a935a8b75ef863bcf4ce0025698ee8fe4e70d85a705b46,1bde52a9fa30.jpg,df728ac08ab8ef2b5e33e2ec3be75b98e4b02b1a010fed2290f511030bbb8336,199957,0.5
dc81dfadb27be9b001a99a37064dbeb5dc8fdf3881c02f31ba2982db96143b0b,dc81dfadb27b.jpg,fa2a4231cace3eab992ccdf21702ae36f01237c1f6383d27172a2a492fddf151,172253,0.5
4c7e2db6b6661d0bc867297b88bac7925e543d77653e8a1730377eaebbb7b0e6,4c7e2db6b666.jpg,a5faa3dd2c8501b36cc3672996e5411045a629736f0f358943c944e5bf5d8b9f,154997,0.5
d2ea5a73a689c89c54f1d3c8adcf0a9e3773d8bf1c14716c9498b28141c9d17c,d2ea5a73a689.jpg,ff62776b09af8bdeb8230294741a802f52c738b022f09a2e881f3c547da3eb61,179190,0.5
6210a2f091bda239e733240299b7918c64c7e2d0e47675ae6c9b50c0c756e61d,6210a2f091bd.jpg,f2352d2fa14715279d87d60efe83b38ac271c4937ec04c76c173096c0b48c812,156929,0.5
f3b924adc1a6d43917801364b965d8c772d44f40f07dc1af4d04f1276e117fb1,f3b924adc1a6.jpg,dcace0ce441e6fe2987ca89058d55662148909c672153229b060321672004c64,172623,0.5
bc46741fe1036968019ec24fe5606241ebacc92acadbc13a8c2ca62b3604ddf0,bc46741fe103.jpg,e2821a801cc123c911f38922d687902ba3285a487bc13786f0e838b4d4ecb177,152931,0.5
2f016c06f20894d50f6bf44eb17b2a86b28c2072faaba6a0a3cb7e74d300fa49,2f016c06f208.jpg,4dfe4e1e7a1ed14c2e45f6c660e1b31e19b50ba051bbce805573d004554dc5b3,164532,0.5
73787809c7c4a8c3ce994480c214f4221aff009d34f00ae0e1e97717532ed432,73787809c7c4.jpg,9471d1d21ad5d1a0fa8cf16760d129918b56eb8f2c2a2c11695a3732992dc493,159465,0.5
d58d189f7fd0c2fcc4dec822b4cb1f455d0daa20173cf676631a453030af54d7,d58d189f7fd0.jpg,6bbb900a7d525d3f15d93dff094a0b52443ebfd06dc40b9376b98fc48a4773bd,199074,0.5
172177e657ab4a55685d4735067c9bfdbdc15283ad6ef388b0ca54fe0452835a,172177e657ab.jpg,e9a32e11a6075e029a7a60bb6edaa4826b0b55c5926c7b21a29d1461e41c84ab,193637,0.5
f46373fc2ad21b635308b20487ddd8eab3528108af9e28b5040e89bdfeae11a3,f46373fc2ad2.jpg,e4ae23d96e4d3758ed3c32ea0ae8db6b74f882ceb0e4c8a6519628a35774ad4e,92708,0.5
ea06480bfc22c25974338ed9ff1781cb303b367bca626fcb6b2f240f2c0cd958,ea06480bfc22.jpg,e84face92ee14ed39095b9c81dc63d449985dc058c408bed9621d59587298506,177210,0.5
9a6c98434331b2a6042aa7fdf32088a18dbee985a7eda3fa25c861001de75625,9a6c98434331.jpg,d26f66aba989f3e34d08272ae706a04a28967d1ac0715425f56ef63197642ef1,132076,0.5
485667db795cdc3a7da389229dedf385a70d4af26a18c5d3c301f39cb5041707,485667db795c.jpg,12fe6c079913aff89dfafc044ca1445441c7e57d9c9a8a5d9b53f9a7ad532253,177734,0.5
736f1ffc3672a1789c84fc8a928dd2cf220dbde1526f8c7dd8ee58a8092156ae,736f1ffc3672.jpg,48237fbbbfb6ab904d1405b57efc024f26d7d20816568a966773902c86583943,161103,0.5
004dfb194535143b158e2d9be51ecd2b418db9e245983615f657b3c29116dbe5,004dfb194535.jpg,0b0a69d93674af41bd8d947879d2fd2ac686d24ac242d4644ceda31da23695f2,159307,0.5
9cdc084bdcf0d22a9cde1351295db5a761e613229be52ffd008bf1f1bcb25649,9cdc084bdcf0.jpg,1313060c8c77a2c212ba45592ccf9320331d96e8df6111374de3bfec5be0f6cc,153444,0.5
c899ecc1d38c22151f397c7edc2bfed1228c119d6c165c495ea730a08110a550,c899ecc1d38c.jpg,a558449421bff3b23f6a38b63f4e2458182e7a098261baebb074b4ddb2539344,125639,0.5
237f9ae5889173780ca212bb646f15cd06fb33377b9671ae6d83dd663c423079,237f9ae58891.jpg,6c238c94d06a6ae37a20985b9eec4435671fe6455072a689ed8976c8c5090410,161716,0.5
27316d5c1509ae5d55313299818365cfd9e12721ac12787084d9583ad22a4e7a,27316d5c1509.jpg,2ff4a259e42fdc529d6c50a6203572a83e4750d873bcc2cb82c5b01ea704351f,162572,0.5
6fcf278b16033b938a8444e26794ffff2e5231dd22080a7deda9a97c2ebda398,6fcf278b1603.jpg,20ebeb487c5c3cb7821fe2a48b46bba66e30dc30d20db7677e8a59dccb929e14,150559,0.5
24188290937e25df89ed4ca740c029339641e55c11add15a7e961abe0cd00339,24188290937e.jpg,b3a690863f5db359998b5b2071984a9bad3d2787ef0488b8fc96de9158f4ef9c,159055,0.5
4bd2281bab76852367e2ab7c6b4d41e33758104e5839e832d47f0779f097e1ee,4bd2281bab76.jpg,0954ad830a3dd4a190b6d990b850bff14b39c486801a0a5acd944bdfa5745609,152537,0.5
ddf0fb13aca0d0033bd34bfab1d59558f8d1e255e7b9426889b8c5ab925559c1,ddf0fb13aca0.jpg,6e784d8d7941b89245e57c70838bd32e23dd28e5ac45ecbd78c80c1be484eef2,164051,0.5
7ca0d220a93be3dc20606d84aa657d63984eccb96741f12370a0ceadf748b787,7ca0d220a93b.jpg,320d1b216639dd67d6469bd4d1a57b54482efad0f2d8cd67ea881e2642ee7188,194239,0.5
9746fd6fd1039a88834733853858a22098eb0c921e125b0a33c552d364618373,9746fd6fd103.jpg,254ae0223228fff26e3a752f5b70a0cbdd383739d96873cd1caf17c5ce4e27c5,164395,0.5
