game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
22501094,13,15342,255.956,9,white#?,CHI,17,389,0.0085,0.7539,3pt_arc,,0.0353,0.0,358,10,,,0.0,,14458.7,0,88.80630363426181,1,,0,catch_and_shoot
22501094,14,15960,266.266,4,green#?,SAS,1002,468,0.502,0.907,backcourt,,0.1754,0.0,360,2,,,0.2094836957083274,,23762.7,1,-87.07494730847687,0,,0,pull_up
22501094,15,18270,304.805,7,white#?,CHI,250,313,0.1253,0.6066,paint,,0.4304,0.0,392,62,,,0.0,,19559.6,0,-88.87414520525238,1,,0,catch_and_shoot
22501094,16,19932,332.532,1,green#?,SAS,1149,304,0.5757,0.5891,backcourt,,0.2251,0.0,393,206,,,1.0,,23846.1,0,82.84344805470128,1,,0,catch_and_shoot
22501094,17,21900,365.365,5,green#?,SAS,458,289,0.2295,0.5601,3pt_arc,,0.1536,0.0,405,39,,,0.0,,34959.1,0,-87.6216265230015,1,,0,catch_and_shoot
22501094,18,22434,374.274,5,green#?,SAS,458,289,0.2295,0.5601,3pt_arc,,0.0702,0.0,405,113,,,0.0,,36267.5,0,-84.98626261703828,1,,1,catch_and_shoot
22501094,19,23178,386.686,3,green#?,SAS,319,55,0.1598,0.1066,corner_3,,0.1139,0.0,405,207,,,0.1830574460283163,,29723.2,0,89.27112740248036,1,,1,catch_and_shoot
22501094,20,23916,398.999,10,white#?,CHI,905,189,0.4534,0.3663,backcourt,,0.0912,445.3,409,80,,,0.0755794634157971,,28927.1,0,-88.68726002666942,1,,0,catch_and_shoot
22501094,21,26046,434.534,4,green#?,SAS,1502,471,0.7525,0.9128,corner_3,,0.4655,411.0,413,97,,6.0,0.0,,29098.6,0,-83.55326857550422,1,,0,catch_and_shoot
22501094,22,26538,442.742,3,green#?,SAS,945,454,0.4734,0.8798,backcourt,,0.2225,0.0,416,8,,6.0,0.0,,31489.2,0,88.95430777698454,1,,0,catch_and_shoot
22501094,23,29088,485.285,2,green#?,SAS,41,237,0.0205,0.4593,paint,,0.0661,0.0,426,3,,6.0,0.0,,58719.0,0,-87.17966935004911,1,53.1,0,catch_and_shoot
22501094,24,29832,497.697,9,white#?,CHI,14,441,0.007,0.8547,3pt_arc,,0.1611,52.3,427,65,,6.0,0.0,,45224.1,0,88.87638232354958,1,,0,catch_and_shoot
22501094,25,30834,514.414,8,white#?,CHI,367,348,0.1839,0.6744,3pt_arc,,0.1832,0.0,428,98,,6.0,0.0,,45789.1,1,86.29427581375228,0,,0,pull_up
22501094,26,34140,569.569,7,white#?,CHI,856,164,0.4289,0.3178,backcourt,,0.113,0.0,432,21,,9.0,0.0,,43720.8,0,-82.27656285396543,1,,0,catch_and_shoot
22501094,27,34644,577.977,8,white#?,CHI,656,292,0.3287,0.5659,mid_range,,0.1396,35.3,433,45,,9.0,0.0,,49157.7,1,82.21623011721914,0,,0,post_up
22501094,28,35172,586.786,1,green#?,SAS,864,340,0.4329,0.6589,backcourt,,0.1368,0.0,438,5,,9.0,0.0275897965211486,,52108.2,0,88.58071283304223,1,,0,catch_and_shoot
22501094,29,35652,594.794,6,white#?,CHI,372,242,0.1864,0.469,3pt_arc,,0.0356,0.0,438,85,,9.0,0.0,,47106.4,0,83.85225239608475,1,,1,catch_and_shoot
22501094,30,36894,615.515,8,white#?,CHI,480,427,0.2405,0.8275,3pt_arc,30.8,0.0154,0.0,441,71,,9.0,0.0400959560244113,,54848.3,0,87.24584922849317,1,,0,catch_and_shoot
22501094,31,37854,631.531,3,green#?,SAS,102,279,0.0511,0.5407,paint,,0.0879,0.0,442,147,,9.0,0.0,,54660.7,0,-85.5314121389699,1,24.3,0,catch_and_shoot
