frame_index,x1,y1,x2,y2,score,class
14308,1086.000,402.750,1177.500,674.250,0.506836,0
14308,147.469,258.375,239.625,504.375,0.474609,0
14308,1623.000,427.500,1797.000,576.000,0.378418,0
14769,379.500,66.750,1288.500,879.000,0.773438,0
14769,394.500,4.125,813.000,646.125,0.724121,0
14769,0.375,438.750,413.625,975.750,0.658203,0
14769,1291.500,2.250,1717.500,786.750,0.620605,0
14769,1623.000,0.000,1920.000,960.000,0.468750,0
14769,1111.500,1.500,1542.000,493.875,0.313965,0
15231,1786.500,855.000,1888.500,969.000,0.621582,0
15231,51.797,383.250,212.625,597.750,0.614258,0
15231,196.875,444.750,286.500,673.500,0.589844,0
15231,1524.000,173.250,1647.000,397.500,0.497070,0
15231,336.938,904.500,437.250,970.500,0.495117,0
15231,1309.500,429.750,1479.000,645.750,0.471680,0
15231,1699.500,862.500,1789.500,964.500,0.430176,0
15231,230.250,915.000,285.000,969.000,0.369385,0
15231,990.000,224.625,1047.000,352.875,0.338867,0
15231,1456.500,878.250,1543.500,971.250,0.334473,0
15231,0.000,219.000,84.516,371.625,0.327637,0
15231,1410.000,156.750,1480.500,354.000,0.309082,0
15692,648.000,374.250,793.500,674.250,0.863281,0
15692,1085.250,294.750,1190.250,507.750,0.725098,0
15692,256.875,850.500,422.250,976.500,0.609375,0
15692,45.562,825.000,177.000,972.000,0.482422,0
15692,199.125,171.750,293.250,411.375,0.350342,0
15692,155.062,867.750,223.688,972.750,0.329346,0
15692,1036.500,208.875,1090.500,268.125,0.307373,0
16154,721.875,45.750,1426.500,969.750,0.901367,0
16615,65.062,540.750,201.188,809.250,0.721680,0
16615,620.250,450.000,728.250,718.500,0.696777,0
16615,421.500,381.750,513.750,609.750,0.645996,0
16615,1155.750,512.250,1266.750,847.500,0.608398,0
16615,135.375,872.250,236.625,974.250,0.599121,0
16615,1384.500,486.000,1491.000,765.750,0.592773,0
16615,873.000,587.250,1008.000,873.000,0.546875,0
16615,525.000,371.250,579.750,603.750,0.507812,0
16615,7.219,886.500,108.469,970.500,0.492188,0
16615,950.250,205.500,1008.750,399.750,0.453369,0
16615,1408.500,276.750,1491.000,547.500,0.446533,0
16615,337.500,865.500,443.250,976.500,0.435791,0
16615,1104.000,159.750,1164.000,342.000,0.367432,0
16615,446.250,377.625,509.250,610.125,0.363770,0
16615,1173.000,228.000,1234.500,399.750,0.360352,0
16615,858.000,437.625,937.500,636.375,0.324219,0
16615,1426.500,855.750,1561.500,974.250,0.322510,0
17077,224.625,196.125,384.750,423.750,0.567871,0
17077,1453.500,766.500,1621.500,976.500,0.373047,0
17077,321.000,88.500,426.000,321.000,0.324219,0
17538,1318.500,460.500,1399.500,667.500,0.784668,0
17538,639.750,599.250,736.500,837.000,0.692871,0
17538,691.500,357.750,768.750,553.500,0.562012,0
17538,480.000,351.000,584.250,585.000,0.509766,0
17538,1518.000,552.000,1608.000,772.500,0.378418,0
17538,13.312,876.000,134.062,972.000,0.343262,0
17538,709.125,194.625,767.625,370.875,0.322510,0
18000,1054.500,355.125,1126.500,566.625,0.694336,0
18000,1198.500,254.812,1252.500,451.500,0.678223,0
18000,751.500,704.625,856.500,864.000,0.538086,0
18000,1525.500,891.750,1627.500,971.250,0.409180,0
18000,421.125,257.625,473.625,433.875,0.339844,0
18000,954.000,272.625,1044.000,472.875,0.325928,0
