ytid,offset,sport,ledger_status,finished_at,retained,pool,source_path,source_bytes
fXLNra4sjjU,4747,ncaa_basketball,tracked,1789065195,0,,,0
fXLNra4sjjU,5830,ncaa_basketball,tracked,1789054627,0,,,0
fXLNra4sjjU,5832,ncaa_basketball,tracked,1788859993,0,,,0
fXLNra4sjjU,5895,ncaa_basketball,tracked,1789066281,0,,,0
fiba--x4DRmtYn4Q,90,basketball,tracked,1788862838,0,,,0
fiba--x4DRmtYn4Q,155,basketball,tracked,1789067869,0,,,0
fiba--x4DRmtYn4Q,1466,basketball,tracked,1789055493,0,,,0
fiba--x4DRmtYn4Q,1531,basketball,tracked,1789067808,0,,,0
fiba--x4DRmtYn4Q,2842,basketball,tracked,1789055493,0,,,0
fiba--x4DRmtYn4Q,2907,basketball,tracked,1789067869,0,,,0
fiba--x4DRmtYn4Q,3530,basketball,tracked,1788863099,0,,,0
fiba--x4DRmtYn4Q,4218,basketball,tracked,1789055493,0,,,0
fiba--x4DRmtYn4Q,4283,basketball,tracked,1789067930,0,,,0
fiba--x4DRmtYn4Q,5594,basketball,tracked,1789055555,0,,,0
fiba--x4DRmtYn4Q,5659,basketball,tracked,1789067910,0,,,0
fiba--x4DRmtYn4Q,6970,basketball,tracked,1788862938,0,,,0
fiba--x4DRmtYn4Q,7035,basketball,tracked,1789067767,0,,,0
fiba-14Mh4JjtLVg,90,basketball,tracked,1788900731,0,,,0
fiba-14Mh4JjtLVg,1414,basketball,tracked,1788899745,0,,,0
fiba-14Mh4JjtLVg,2738,basketball,tracked,1788899928,0,,,0
fiba-14Mh4JjtLVg,4062,basketball,tracked,1788899928,0,,,0
fiba-14Mh4JjtLVg,5386,basketball,tracked,1788900009,0,,,0
fiba-14Mh4JjtLVg,6710,basketball,tracked,1788900171,0,,,0
fiba-1DKl1QOo_b8,90,basketball,tracked,1788914728,0,,,0
fiba-1DKl1QOo_b8,1289,basketball,tracked,1788914334,0,,,0
fiba-1DKl1QOo_b8,2488,basketball,tracked,1788915036,0,,,0
fiba-1DKl1QOo_b8,3687,basketball,tracked,1788914417,0,,,0
fiba-1DKl1QOo_b8,4886,basketball,tracked,1788914478,0,,,0
fiba-58p-Cj2gY7I,90,basketball,tracked,1788875031,0,,,0
fiba-58p-Cj2gY7I,1400,basketball,tracked,1788874697,0,,,0
fiba-58p-Cj2gY7I,2710,basketball,thin,1788874634,0,,,0
fiba-58p-Cj2gY7I,4020,basketball,tracked,1788874884,0,,,0
fiba-58p-Cj2gY7I,5330,basketball,tracked,1788875010,0,,,0
fiba-7HQqWMaKxpA,90,basketball,tracked,1788865342,0,,,0
fiba-7HQqWMaKxpA,155,basketball,tracked,1789068194,0,,,0
fiba-7HQqWMaKxpA,1455,basketball,tracked,1788865404,0,,,0
fiba-7HQqWMaKxpA,1520,basketball,tracked,1789068255,0,,,0
fiba-7HQqWMaKxpA,2820,basketball,tracked,1788865342,0,,,0
fiba-7HQqWMaKxpA,2885,basketball,tracked,1789068235,0,,,0
fiba-7HQqWMaKxpA,4185,basketball,tracked,1788864706,0,,,0
fiba-7HQqWMaKxpA,4250,basketball,tracked,1789068316,0,,,0
fiba-7HQqWMaKxpA,5550,basketball,tracked,1788864990,0,,,0
fiba-7HQqWMaKxpA,5615,basketball,tracked,1789068317,0,,,0
fiba-7HQqWMaKxpA,6915,basketball,tracked,1788864665,0,,,0
fiba-7HQqWMaKxpA,6980,basketball,thin,1789067869,0,,,0
fiba-A2W5ZjAgr7M,90,basketball,thin,1788892051,0,,,0
fiba-A2W5ZjAgr7M,1417,basketball,tracked,1788891532,0,,,0
fiba-A2W5ZjAgr7M,2744,basketball,tracked,1788892507,0,,,0
fiba-A2W5ZjAgr7M,4071,basketball,tracked,1788891553,0,,,0
fiba-A2W5ZjAgr7M,5398,basketball,tracked,1788891657,0,,,0
fiba-A2W5ZjAgr7M,6725,basketball,tracked,1788892010,0,,,0
fiba-Byk8aH-n_U4,90,basketball,tracked,1788867621,0,,,0
fiba-Byk8aH-n_U4,155,basketball,tracked,1789066648,0,,,0
fiba-Byk8aH-n_U4,1426,basketball,tracked,1788867163,0,,,0
fiba-Byk8aH-n_U4,1491,basketball,tracked,1789066546,0,,,0
fiba-Byk8aH-n_U4,2762,basketball,tracked,1788867392,0,,,0
fiba-Byk8aH-n_U4,2827,basketball,tracked,1789066566,0,,,0
fiba-Byk8aH-n_U4,4098,basketball,tracked,1788867288,0,,,0
fiba-Byk8aH-n_U4,4163,basketball,tracked,1789066689,0,,,0
fiba-Byk8aH-n_U4,5434,basketball,tracked,1788867204,0,,,0
fiba-Byk8aH-n_U4,5499,basketball,tracked,1789066689,0,,,0
fiba-Byk8aH-n_U4,6770,basketball,tracked,1788867580,0,,,0
fiba-Byk8aH-n_U4,6835,basketball,tracked,1789066810,0,,,0
fiba-CdynrenF-Kg,90,basketball,tracked,1788901662,0,,,0
fiba-CdynrenF-Kg,1390,basketball,tracked,1788901518,0,,,0
fiba-CdynrenF-Kg,2690,basketball,tracked,1788901539,0,,,0
fiba-CdynrenF-Kg,3990,basketball,tracked,1788901580,0,,,0
fiba-CdynrenF-Kg,5290,basketball,tracked,1788901847,0,,,0
fiba-CdynrenF-Kg,6590,basketball,tracked,1788901641,0,,,0
fiba-IGcau1WL8Q0,90,basketball,tracked,1788879720,0,,,0
fiba-IGcau1WL8Q0,1464,basketball,tracked,1788879040,0,,,0
fiba-IGcau1WL8Q0,2838,basketball,tracked,1788879019,0,,,0
fiba-IGcau1WL8Q0,4212,basketball,tracked,1788879310,0,,,0
fiba-IGcau1WL8Q0,5586,basketball,tracked,1788879207,0,,,0
fiba-IGcau1WL8Q0,6960,basketball,tracked,1788879391,0,,,0
fiba-UG_eQNRDHiI,90,basketball,tracked,1788911113,0,,,0
fiba-UG_eQNRDHiI,1385,basketball,tracked,1788910966,0,,,0
fiba-UG_eQNRDHiI,2680,basketball,tracked,1788911050,0,,,0
fiba-UG_eQNRDHiI,3975,basketball,tracked,1788910860,0,,,0
fiba-UG_eQNRDHiI,5270,basketball,tracked,1788911008,0,,,0
fiba-UG_eQNRDHiI,6565,basketball,thin,1788910243,0,,,0
fiba-V8EqyiPvweM,90,basketball,tracked,1788897298,0,,,0
fiba-V8EqyiPvweM,1268,basketball,tracked,1788896533,0,,,0
fiba-V8EqyiPvweM,2446,basketball,tracked,1788896783,0,,,0
fiba-V8EqyiPvweM,3624,basketball,tracked,1788896680,0,,,0
fiba-V8EqyiPvweM,4802,basketball,tracked,1788896927,0,,,0
fiba-XKDW0xL3yKc,90,basketball,tracked,1788871571,0,,,0
fiba-XKDW0xL3yKc,155,basketball,tracked,1789063642,0,,,0
fiba-XKDW0xL3yKc,1331,basketball,tracked,1788870704,0,,,0
fiba-XKDW0xL3yKc,1396,basketball,tracked,1789063542,0,,,0
fiba-XKDW0xL3yKc,2572,basketball,tracked,1788870797,0,,,0
fiba-XKDW0xL3yKc,2637,basketball,tracked,1789063642,0,,,0
fiba-XKDW0xL3yKc,3813,basketball,tracked,1788870797,0,,,0
fiba-XKDW0xL3yKc,3878,basketball,tracked,1789063663,0,,,0
fiba-XKDW0xL3yKc,5054,basketball,tracked,1788870797,0,,,0
fiba-XKDW0xL3yKc,5119,basketball,tracked,1789063683,0,,,0
fiba-XKDW0xL3yKc,6295,basketball,tracked,1788870858,0,,,0
fiba-XKDW0xL3yKc,6360,basketball,tracked,1789063803,0,,,0
fiba-Y1cgaIWW8gk,90,basketball,thin,1788865446,0,,,0
fiba-Y1cgaIWW8gk,1437,basketball,tracked,1788865693,0,,,0
fiba-Y1cgaIWW8gk,1502,basketball,tracked,1789068642,0,,,0
fiba-Y1cgaIWW8gk,2784,basketball,tracked,1788866011,0,,,0
fiba-Y1cgaIWW8gk,2849,basketball,tracked,1789068724,0,,,0
fiba-Y1cgaIWW8gk,4131,basketball,tracked,1788865969,0,,,0
fiba-Y1cgaIWW8gk,4196,basketball,tracked,1789068703,0,,,0
fiba-Y1cgaIWW8gk,5478,basketball,tracked,1788866157,0,,,0
fiba-Y1cgaIWW8gk,5543,basketball,tracked,1789069343,0,,,0
fiba-Y1cgaIWW8gk,6825,basketball,thin,1788865404,0,,,0
fiba-fyp4VsE-8Fc,90,basketball,thin,1788867559,0,,,0
fiba-fyp4VsE-8Fc,1426,basketball,tracked,1788867601,0,,,0
fiba-fyp4VsE-8Fc,1491,basketball,tracked,1789066628,0,,,0
fiba-fyp4VsE-8Fc,2762,basketball,tracked,1788867826,0,,,0
fiba-fyp4VsE-8Fc,2827,basketball,tracked,1789066628,0,,,0
fiba-fyp4VsE-8Fc,4098,basketball,tracked,1788868242,0,,,0
fiba-fyp4VsE-8Fc,4163,basketball,tracked,1789066770,0,,,0
fiba-fyp4VsE-8Fc,5434,basketball,tracked,1788867765,0,,,0
fiba-fyp4VsE-8Fc,5499,basketball,tracked,1789066790,0,,,0
fiba-fyp4VsE-8Fc,6770,basketball,tracked,1788868221,0,,,0
fiba-fyp4VsE-8Fc,6835,basketball,tracked,1789066831,0,,,0
fiba-i2y-_7B0IUg,90,basketball,tracked,1788876903,0,,,0
fiba-i2y-_7B0IUg,490,basketball,tracked,1788876672,0,,,0
fiba-i2y-_7B0IUg,890,basketball,tracked,1788876798,0,,,0
fiba-ignUn4xeR90,90,basketball,tracked,1788884848,0,,,0
fiba-ignUn4xeR90,1431,basketball,tracked,1788884575,0,,,0
fiba-ignUn4xeR90,2772,basketball,tracked,1788884426,0,,,0
fiba-ignUn4xeR90,4113,basketball,tracked,1788885144,0,,,0
fiba-ignUn4xeR90,5454,basketball,thin,1788884512,0,,,0
fiba-ignUn4xeR90,6795,basketball,tracked,1788885353,0,,,0
fiba-jFUMvm_epUE,90,basketball,tracked,1788908882,0,,,0
fiba-jFUMvm_epUE,1420,basketball,tracked,1788905813,0,,,0
fiba-jFUMvm_epUE,2750,basketball,tracked,1788907648,0,,,0
fiba-jFUMvm_epUE,4080,basketball,tracked,1788908460,0,,,0
fiba-jFUMvm_epUE,5410,basketball,tracked,1788906587,0,,,0
fiba-jFUMvm_epUE,6740,basketball,tracked,1788908030,0,,,0
fiba-serfGmSsQvk,90,basketball,thin,1788912575,0,,,0
fiba-serfGmSsQvk,1501,basketball,thin,1788912493,0,,,0
fiba-serfGmSsQvk,2912,basketball,thin,1788912534,0,,,0
fiba-serfGmSsQvk,4323,basketball,thin,1788912575,0,,,0
fiba-tFnl0NVn6FA,90,basketball,tracked,1788915388,0,,,0
fiba-tFnl0NVn6FA,1432,basketball,tracked,1788914831,0,,,0
fiba-tFnl0NVn6FA,2774,basketball,tracked,1788914932,0,,,0
fiba-tFnl0NVn6FA,4116,basketball,tracked,1788915243,0,,,0
fiba-tFnl0NVn6FA,5458,basketball,tracked,1788915368,0,,,0
fiba-tFnl0NVn6FA,6800,basketball,tracked,1788915305,0,,,0
fiba-tZeqmc_-_sA,90,basketball,thin,1788869466,0,,,0
fiba-tZeqmc_-_sA,1332,basketball,tracked,1788869840,0,,,0
fiba-tZeqmc_-_sA,1397,basketball,tracked,1789063258,0,,,0
fiba-tZeqmc_-_sA,2574,basketball,tracked,1788869673,0,,,0
fiba-tZeqmc_-_sA,2639,basketball,tracked,1789063258,0,,,0
fiba-tZeqmc_-_sA,3816,basketball,tracked,1788869590,0,,,0
fiba-tZeqmc_-_sA,3881,basketball,tracked,1789063320,0,,,0
fiba-tZeqmc_-_sA,5058,basketball,thin,1788869715,0,,,0
fiba-tZeqmc_-_sA,5123,basketball,tracked,1789063381,0,,,0
fiba-tZeqmc_-_sA,6300,basketball,tracked,1788870238,0,,,0
fiba-tZeqmc_-_sA,6365,basketball,thin,1789062975,0,,,0
g7dzEFLiemQ,90,ncaa_basketball,tracked,1788873452,0,,,0
g7dzEFLiemQ,155,ncaa_basketball,tracked,1789070560,0,,,0
g7dzEFLiemQ,1193,ncaa_basketball,tracked,1788872487,0,,,0
g7dzEFLiemQ,1258,ncaa_basketball,tracked,1789070500,0,,,0
g7dzEFLiemQ,2296,ncaa_basketball,tracked,1788872466,0,,,0
g7dzEFLiemQ,2361,ncaa_basketball,tracked,1789070620,0,,,0
g7dzEFLiemQ,3399,ncaa_basketball,thin,1788872528,0,,,0
g7dzEFLiemQ,3464,ncaa_basketball,tracked,1789070681,0,,,0
g7dzEFLiemQ,4502,ncaa_basketball,tracked,1788872895,0,,,0
g7dzEFLiemQ,4567,ncaa_basketball,tracked,1789070721,0,,,0
gkwmu8Hf364,90,ncaa_basketball,tracked,1788916463,0,,,0
gkwmu8Hf364,1180,ncaa_basketball,tracked,1788916141,0,,,0
gkwmu8Hf364,2270,ncaa_basketball,tracked,1788916584,0,,,0
gkwmu8Hf364,3360,ncaa_basketball,tracked,1788916383,0,,,0
gkwmu8Hf364,4450,ncaa_basketball,tracked,1788916684,0,,,0
gkwmu8Hf364,5540,ncaa_basketball,tracked,1788916744,0,,,0
gleague--PH9jt8lss0,90,basketball,tracked,1788882370,0,,,0
gleague--PH9jt8lss0,1197,basketball,tracked,1788881630,0,,,0
gleague--PH9jt8lss0,2304,basketball,tracked,1788881692,0,,,0
gleague--PH9jt8lss0,3411,basketball,tracked,1788881773,0,,,0
gleague--PH9jt8lss0,4518,basketball,tracked,1788881651,0,,,0
gleague--PH9jt8lss0,5625,basketball,tracked,1788882370,0,,,0
gleague-_fl2i6vToTM,90,basketball,tracked,1788860917,0,,,0
gleague-_fl2i6vToTM,155,basketball,tracked,1789065997,0,,,0
gleague-_fl2i6vToTM,1293,basketball,tracked,1789054707,0,,,0
gleague-_fl2i6vToTM,1358,basketball,tracked,1789065215,0,,,0
gleague-_fl2i6vToTM,2496,basketball,tracked,1789054808,0,,,0
gleague-_fl2i6vToTM,2561,basketball,tracked,1789065976,0,,,0
gleague-_fl2i6vToTM,3097,basketball,tracked,1788860917,0,,,0
gleague-_fl2i6vToTM,3699,basketball,tracked,1789054848,0,,,0
gleague-_fl2i6vToTM,3764,basketball,tracked,1789065956,0,,,0
gleague-_fl2i6vToTM,4902,basketball,tracked,1789054869,0,,,0
gleague-_fl2i6vToTM,4967,basketball,tracked,1789065976,0,,,0
gleague-_fl2i6vToTM,6104,basketball,tracked,1788860937,0,,,0
gleague-_fl2i6vToTM,6105,basketball,tracked,1789054869,0,,,0
gleague-_fl2i6vToTM,6170,basketball,tracked,1789065976,0,,,0
gleague-i5xCE9szE9E,90,basketball,tracked,1788895480,0,,,0
gleague-i5xCE9szE9E,244,basketball,tracked,1788895188,0,,,0
gleague-i5xCE9szE9E,398,basketball,tracked,1788895562,0,,,0
gleague-oOUJmFpxNFs,90,basketball,tracked,1788888808,0,,,0
gleague-oOUJmFpxNFs,568,basketball,tracked,1788888744,0,,,0
gleague-oOUJmFpxNFs,1046,basketball,tracked,1788888466,0,,,0
h5pTl8fOM2U,90,nba,tracked,1788915756,0,,,0
h5pTl8fOM2U,1193,nba,tracked,1788915202,0,,,0
h5pTl8fOM2U,2296,nba,tracked,1788915408,0,,,0
h5pTl8fOM2U,3399,nba,tracked,1788915593,0,,,0
h5pTl8fOM2U,4502,nba,tracked,1788915675,0,,,0
h5pTl8fOM2U,5605,nba,tracked,1788915716,0,,,0
h6j_iLYRx8U,90,ncaa_basketball,tracked,1788861958,0,,,0
h6j_iLYRx8U,155,ncaa_basketball,tracked,1789065997,0,,,0
h6j_iLYRx8U,1424,ncaa_basketball,tracked,1789055009,0,,,0
h6j_iLYRx8U,1489,ncaa_basketball,tracked,1789065956,0,,,0
h6j_iLYRx8U,2758,ncaa_basketball,tracked,1789055110,0,,,0
h6j_iLYRx8U,2823,ncaa_basketball,tracked,1789066200,0,,,0
h6j_iLYRx8U,3425,ncaa_basketball,tracked,1788861938,0,,,0
h6j_iLYRx8U,4092,ncaa_basketball,tracked,1789055171,0,,,0
h6j_iLYRx8U,4157,ncaa_basketball,tracked,1789066159,0,,,0
h6j_iLYRx8U,5426,ncaa_basketball,tracked,1789055151,0,,,0
h6j_iLYRx8U,5491,ncaa_basketball,tracked,1789066220,0,,,0
h6j_iLYRx8U,6760,ncaa_basketball,tracked,1788861938,0,,,0
h6j_iLYRx8U,6825,ncaa_basketball,tracked,1789066302,0,,,0
hLv8cwl0asQ,90,ncaa_basketball,tracked,1788880720,0,,,0
hLv8cwl0asQ,1295,ncaa_basketball,tracked,1788879951,0,,,0
hLv8cwl0asQ,2500,ncaa_basketball,tracked,1788880345,0,,,0
hLv8cwl0asQ,3705,ncaa_basketball,tracked,1788880428,0,,,0
hLv8cwl0asQ,4910,ncaa_basketball,tracked,1788880448,0,,,0
hLv8cwl0asQ,6115,ncaa_basketball,tracked,1788880803,0,,,0
hOtf1-DI88w,90,nba,tracked,1788885584,0,,,0
hOtf1-DI88w,1408,nba,tracked,1788885144,0,,,0
hOtf1-DI88w,2726,nba,thin,1788885690,0,,,0
hOtf1-DI88w,4044,nba,tracked,1788885500,0,,,0
hOtf1-DI88w,5362,nba,tracked,1788885584,0,,,0
hOtf1-DI88w,6680,nba,thin,1788885123,0,,,0
i2y-_7B0IUg,90,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/i2y-_7B0IUg_s90.mp4,76518525
i2y-_7B0IUg,490,,ABSENT_FROM_LEDGER,0,1,retained_g364_val,/workspace/g364_scratch/val/i2y-_7B0IUg_s490.mp4,82586552
iDogCL8td5Q,90,ncaa_basketball,tracked,1789097753,0,,,0
iDogCL8td5Q,1186,ncaa_basketball,tracked,1789097693,0,,,0
iDogCL8td5Q,2282,ncaa_basketball,tracked,1789097713,1,retained_g380_sources,/workspace/g380_scratch/sources/ncaa_basketball__iDogCL8td5Q_s2282.mp4,85233486
iDogCL8td5Q,3378,ncaa_basketball,tracked,1789097753,0,,,0
iDogCL8td5Q,4474,ncaa_basketball,tracked,1789097733,0,,,0
iwbowtaIIz8,90,wnba,tracked,1788899602,1,retained_g364_val,/workspace/g364_scratch/val/iwbowtaIIz8_s90.mp4,60983970
iwbowtaIIz8,1371,wnba,tracked,1788899479,1,retained_g364_val,/workspace/g364_scratch/val/iwbowtaIIz8_s1371.mp4,61970821
iwbowtaIIz8,2652,wnba,thin,1788899663,0,,,0
iwbowtaIIz8,3933,wnba,tracked,1788899643,0,,,0
iwbowtaIIz8,5214,wnba,tracked,1788899949,0,,,0
jKoEJNdiRyI,90,wnba,tracked,1788893958,0,,,0
jKoEJNdiRyI,1203,wnba,tracked,1788893684,0,,,0
jKoEJNdiRyI,2316,wnba,tracked,1788893726,0,,,0
jKoEJNdiRyI,3429,wnba,tracked,1788893346,0,,,0
jKoEJNdiRyI,4542,wnba,tracked,1788893937,0,,,0
jKoEJNdiRyI,5655,wnba,tracked,1788893684,0,,,0
lnb-1CBY-LXG8VA,90,basketball,tracked,1788909561,0,,,0
lnb-1CBY-LXG8VA,1377,basketball,tracked,1788905127,0,,,0
lnb-1CBY-LXG8VA,2664,basketball,tracked,1788904642,0,,,0
lnb-1CBY-LXG8VA,3951,basketball,tracked,1788904965,0,,,0
lnb-1CBY-LXG8VA,5238,basketball,tracked,1788907381,0,,,0
lnb-1CBY-LXG8VA,6525,basketball,tracked,1788909245,0,,,0
lnb-3_eNM4ikjzY,90,basketball,tracked,1788884512,0,,,0
lnb-3_eNM4ikjzY,1434,basketball,thin,1788882909,0,,,0
lnb-3_eNM4ikjzY,2778,basketball,tracked,1788884177,0,,,0
lnb-3_eNM4ikjzY,4122,basketball,tracked,1788884136,0,,,0
lnb-3_eNM4ikjzY,5466,basketball,tracked,1788884094,0,,,0
lnb-3_eNM4ikjzY,6810,basketball,tracked,1788886087,0,,,0
lnb-GnTuUGxkWOE,90,basketball,tracked,1788889739,0,,,0
lnb-GnTuUGxkWOE,1415,basketball,tracked,1788890037,0,,,0
lnb-GnTuUGxkWOE,2740,basketball,tracked,1788889825,0,,,0
lnb-GnTuUGxkWOE,4065,basketball,tracked,1788889846,0,,,0
lnb-GnTuUGxkWOE,5390,basketball,tracked,1788889952,0,,,0
lnb-oNjFF2XRKgA,90,basketball,thin,1788872794,0,,,0
lnb-oNjFF2XRKgA,1310,basketball,tracked,1788872875,0,,,0
lnb-oNjFF2XRKgA,2530,basketball,tracked,1788872814,0,,,0
lnb-oNjFF2XRKgA,3750,basketball,tracked,1788873431,0,,,0
lnb-ouDVA0vM20g,90,basketball,tracked,1788897787,0,,,0
lnb-ouDVA0vM20g,1379,basketball,tracked,1788896450,0,,,0
lnb-ouDVA0vM20g,2668,basketball,tracked,1788896907,0,,,0
lnb-ouDVA0vM20g,3957,basketball,tracked,1788896866,0,,,0
lnb-ouDVA0vM20g,5246,basketball,tracked,1788896659,0,,,0
lnb-ouDVA0vM20g,6535,basketball,thin,1788896512,0,,,0
m7K0J4wzDn4,90,nba,tracked,1788860034,0,,,0
m7K0J4wzDn4,2070,nba,thin,1788857414,0,,,0
m7K0J4wzDn4,4050,nba,thin,1788857497,0,,,0
myAuD3DmJMY,90,nba,tracked,1788901353,0,,,0
myAuD3DmJMY,1379,nba,tracked,1788900667,0,,,0
myAuD3DmJMY,2668,nba,tracked,1788900751,0,,,0
myAuD3DmJMY,3957,nba,tracked,1788900976,0,,,0
myAuD3DmJMY,5246,nba,tracked,1788901249,0,,,0
myAuD3DmJMY,6535,nba,tracked,1788901352,0,,,0
nbl-G3F3Hoekmsw,90,basketball,tracked,1788869155,0,,,0
nbl-G3F3Hoekmsw,365,basketball,tracked,1788869114,0,,,0
nbl-G3F3Hoekmsw,640,basketball,tracked,1788869155,0,,,0
nbl-Gem9Fip5SZQ,90,basketball,tracked,1788896049,0,,,0
nbl-Gem9Fip5SZQ,366,basketball,tracked,1788894437,0,,,0
nbl-Gem9Fip5SZQ,642,basketball,tracked,1788895188,0,,,0
nbl-JEDeqqcqdzo,90,basketball,tracked,1788890186,0,,,0
nbl-JEDeqqcqdzo,524,basketball,tracked,1788889209,0,,,0
nbl-JEDeqqcqdzo,958,basketball,tracked,1788888766,0,,,0
nbl-MrM2DBNLWc8,90,basketball,tracked,1788876173,0,,,0
nbl-MrM2DBNLWc8,363,basketball,tracked,1788876004,0,,,0
nbl-MrM2DBNLWc8,636,basketball,tracked,1788876131,0,,,0
nbl-U6Ng-QmKKzk,90,basketball,tracked,1788909456,0,,,0
nbl-U6Ng-QmKKzk,366,basketball,tracked,1788902263,0,,,0
nbl-U6Ng-QmKKzk,642,basketball,tracked,1788902493,0,,,0
nbl-WTEUwPcy7X8,90,basketball,tracked,1788856339,0,,,0
nbl-WTEUwPcy7X8,369,basketball,tracked,1788855668,0,,,0
nbl-WTEUwPcy7X8,648,basketball,tracked,1788855771,0,,,0
nbl-YqB41CtbFqA,90,basketball,thin,1788881466,0,,,0
nbl-YqB41CtbFqA,1447,basketball,tracked,1788880804,0,,,0
nbl-YqB41CtbFqA,2804,basketball,tracked,1788880865,0,,,0
nbl-YqB41CtbFqA,4161,basketball,tracked,1788880885,0,,,0
nbl-YqB41CtbFqA,5518,basketball,tracked,1788881590,0,,,0
nbl-YqB41CtbFqA,6875,basketball,tracked,1788881920,0,,,0
nbl-eawn8RbLFEM,90,basketball,tracked,1788859203,0,,,0
nbl-eawn8RbLFEM,368,basketball,tracked,1788859203,0,,,0
nbl-eawn8RbLFEM,646,basketball,tracked,1788859287,0,,,0
nbl-fGGFYzfF4F4,90,basketball,tracked,1788866116,0,,,0
nbl-fGGFYzfF4F4,366,basketball,tracked,1788865466,0,,,0
nbl-fGGFYzfF4F4,642,basketball,tracked,1788865466,0,,,0
nbl-kRQtUZmPm0E,90,basketball,tracked,1788914480,0,,,0
nbl-kRQtUZmPm0E,363,basketball,tracked,1788914666,0,,,0
nbl-kRQtUZmPm0E,636,basketball,tracked,1788914728,0,,,0
ncaaw-2u7_bVcenTg,90,basketball,tracked,1788885227,0,,,0
ncaaw-2u7_bVcenTg,1336,basketball,tracked,1788884637,0,,,0
ncaaw-2u7_bVcenTg,2582,basketball,tracked,1788884702,0,,,0
ncaaw-2u7_bVcenTg,3828,basketball,tracked,1788884785,0,,,0
ncaaw-2u7_bVcenTg,5074,basketball,thin,1788885207,0,,,0
ncaaw-2u7_bVcenTg,6320,basketball,tracked,1788885123,0,,,0
ncaaw-97NekCpWCeo,90,basketball,tracked,1788875051,0,,,0
ncaaw-97NekCpWCeo,1468,basketball,tracked,1788874094,0,,,0
ncaaw-97NekCpWCeo,2846,basketball,tracked,1788874032,0,,,0
ncaaw-97NekCpWCeo,4224,basketball,tracked,1788874406,0,,,0
ncaaw-97NekCpWCeo,5602,basketball,tracked,1788874509,0,,,0
ncaaw-97NekCpWCeo,6980,basketball,tracked,1788874614,0,,,0
ncaaw-PKm-w1NE8J0,90,basketball,tracked,1788875602,0,,,0
ncaaw-PKm-w1NE8J0,1235,basketball,tracked,1788875093,0,,,0
ncaaw-PKm-w1NE8J0,2380,basketball,tracked,1788875560,0,,,0
ncaaw-PKm-w1NE8J0,3525,basketball,tracked,1788876025,0,,,0
ncaaw-PKm-w1NE8J0,4670,basketball,tracked,1788875749,0,,,0
ncaaw-PKm-w1NE8J0,5815,basketball,tracked,1788875539,0,,,0
ncaaw-UCVSlzgun0o,90,basketball,tracked,1788899297,0,,,0
ncaaw-UCVSlzgun0o,1194,basketball,tracked,1788899155,0,,,0
ncaaw-UCVSlzgun0o,2298,basketball,tracked,1788899196,0,,,0
ncaaw-UCVSlzgun0o,3402,basketball,tracked,1788899216,0,,,0
ncaaw-UCVSlzgun0o,4506,basketball,tracked,1788899277,0,,,0
ncaaw-UCVSlzgun0o,5610,basketball,tracked,1788899561,0,,,0
ncaaw-lFZWLVzvCEs,90,basketball,tracked,1788910265,0,,,0
ncaaw-lFZWLVzvCEs,1161,basketball,tracked,1788909309,0,,,0
ncaaw-lFZWLVzvCEs,2232,basketball,tracked,1788909711,0,,,0
ncaaw-lFZWLVzvCEs,3303,basketball,tracked,1788909753,0,,,0
ncaaw-lFZWLVzvCEs,4374,basketball,tracked,1788910053,0,,,0
ncaaw-lFZWLVzvCEs,5445,basketball,tracked,1788910307,0,,,0
ncaaw-nXkcjFoZrIg,90,basketball,tracked,1788876903,0,,,0
ncaaw-nXkcjFoZrIg,1194,basketball,tracked,1788876338,0,,,0
ncaaw-nXkcjFoZrIg,2298,basketball,tracked,1788876256,0,,,0
ncaaw-nXkcjFoZrIg,3402,basketball,tracked,1788876297,0,,,0
ncaaw-nXkcjFoZrIg,4506,basketball,tracked,1788876944,0,,,0
ncaaw-nXkcjFoZrIg,5610,basketball,tracked,1788876861,0,,,0
ncaaw-yFLPyfhtpR4,90,basketball,tracked,1788891465,0,,,0
ncaaw-yFLPyfhtpR4,1303,basketball,tracked,1788890837,0,,,0
ncaaw-yFLPyfhtpR4,2516,basketball,tracked,1788891193,0,,,0
ncaaw-yFLPyfhtpR4,3729,basketball,tracked,1788890982,0,,,0
ncaaw-yFLPyfhtpR4,4942,basketball,tracked,1788891194,0,,,0
ncaaw-yFLPyfhtpR4,6155,basketball,tracked,1788891511,0,,,0
o-0zMlCbY3o,90,ncaa_basketball,tracked,1789089476,0,,,0
o-0zMlCbY3o,1481,ncaa_basketball,tracked,1789089134,0,,,0
o-0zMlCbY3o,2872,ncaa_basketball,tracked,1789089154,0,,,0
o-0zMlCbY3o,4263,ncaa_basketball,tracked,1789089174,0,,,0
o6uZg1OXn0U,90,nba,tracked,1789078071,0,,,0
o6uZg1OXn0U,1667,nba,tracked,1789077869,0,,,0
o6uZg1OXn0U,3244,nba,tracked,1789077889,0,,,0
ouRk-j987wk,90,wnba,tracked,1789082720,0,,,0
ouRk-j987wk,1275,wnba,tracked,1789082335,0,,,0
ouRk-j987wk,2460,wnba,tracked,1789082335,0,,,0
ouRk-j987wk,3645,wnba,tracked,1789082679,0,,,0
ouRk-j987wk,4830,wnba,tracked,1789082679,0,,,0
