frame,timestamp,ball_x2d,ball_y2d,detected,live
10179,169.82,977,430,1,1
10182,169.87,976,430,1,1
10185,169.92,977,430,1,1
10188,169.97,976,430,1,1
10191,170.02,977,430,1,1
10194,170.07,977,430,1,1
10197,170.12,977,430,1,1
10200,170.17,976,430,1,1
10203,170.22,976,430,1,1
10206,170.27,977,430,1,1
10209,170.32,977,430,1,1
10212,170.37,977,430,1,1
10215,170.42,977,430,1,1
10218,170.47,977,430,1,1
10221,170.52,977,430,1,1
10224,170.57,977,430,1,1
10227,170.62,796,423,1,1
10230,170.671,796,423,1,1
10233,170.721,796,423,1,1
10236,170.771,796,423,1,1
10239,170.821,796,423,1,1
10242,170.871,796,423,1,1
10245,170.921,795,422,1,1
10248,170.971,796,423,1,1
10251,171.021,796,423,1,1
10254,171.071,794,423,1,1
10257,171.121,795,422,1,1
10260,171.171,795,422,1,1
10263,171.221,796,423,1,1
10266,171.271,796,423,1,1
10269,171.321,796,423,1,1
10272,171.371,796,423,1,1
10275,171.421,796,423,1,1
10278,171.471,796,423,1,1
10281,171.521,796,423,1,1
10284,171.571,796,423,1,1
10287,171.621,796,423,1,1
10290,171.672,796,423,1,1
10293,171.722,796,423,1,1
10296,171.772,794,422,1,1
10299,171.822,796,423,1,1
10302,171.872,797,423,1,1
10305,171.922,797,422,1,1
10308,171.972,797,422,1,1
10311,172.022,60,35,1,1
10314,172.072,60,35,1,1
10317,172.122,139,248,1,1
10320,172.172,139,248,1,1
10323,172.222,204,249,1,1
10326,172.272,204,249,1,1
10329,172.322,,,0,1
10332,172.372,,,0,1
10335,172.422,,,0,1
10338,172.472,,,0,1
10341,172.522,,,0,1
10344,172.572,,,0,1
10347,172.622,,,0,1
10350,172.673,,,0,1
10353,172.723,,,0,1
10356,172.773,,,0,1
10359,172.823,,,0,1
10362,172.873,,,0,1
10365,172.923,,,0,1
10368,172.973,,,0,1
10371,173.023,,,0,1
10374,173.073,,,0,1
10377,173.123,,,0,1
10380,173.173,,,0,1
10383,173.223,321,268,1,1
10386,173.273,321,268,1,1
10389,173.323,653,260,1,1
10392,173.373,653,260,1,1
10395,173.423,193,422,1,1
10398,173.473,186,398,1,1
10401,173.523,173,399,1,1
10404,173.573,173,399,1,1
10407,173.623,142,450,1,1
10410,173.673,142,450,1,1
10413,173.724,52,391,1,1
10416,173.774,52,391,1,1
10419,173.824,220,494,1,1
10422,173.874,217,495,1,1
10425,173.924,206,479,1,1
10428,173.974,231,468,1,1
10431,174.024,263,479,1,1
10434,174.074,279,456,1,1
10437,174.124,292,459,1,1
10440,174.174,270,440,1,1
10443,174.224,239,433,1,1
10446,174.274,213,440,1,1
10449,174.324,189,449,1,1
10452,174.374,185,459,1,1
10455,174.424,150,467,1,1
10458,174.474,129,490,1,1
10461,174.524,129,490,1,1
10464,174.574,284,66,1,1
10467,174.624,284,66,1,1
10470,174.674,835,287,1,1
10473,174.725,835,287,1,1
10476,174.775,842,290,1,1
10479,174.825,842,290,1,1
10482,174.875,,,0,1
10485,174.925,,,0,1
10488,174.975,,,0,1
10491,175.025,,,0,1
10494,175.075,867,298,1,1
10497,175.125,867,298,1,1
10500,175.175,524,180,1,1
10503,175.225,527,179,1,1
10506,175.275,447,200,1,1
10509,175.325,445,200,1,1
10512,175.375,441,200,1,1
10515,175.425,437,205,1,1
10518,175.475,432,210,1,1
10521,175.525,427,215,1,1
10524,175.575,421,221,1,1
10527,175.625,422,223,1,1
10530,175.675,424,222,1,1
10533,175.726,426,218,1,1
10536,175.776,429,217,1,1
10539,175.826,434,218,1,1
10542,175.876,436,218,1,1
10545,175.926,441,218,1,1
10548,175.976,448,217,1,1
10551,176.026,454,217,1,1
10554,176.076,462,218,1,1
10557,176.126,469,219,1,1
10560,176.176,477,223,1,1
10563,176.226,482,232,1,1
10566,176.276,482,232,1,1
10569,176.326,504,239,1,1
10572,176.376,513,242,1,1
10575,176.426,522,243,1,1
10578,176.476,527,246,1,1
10581,176.526,531,249,1,1
10584,176.576,530,249,1,1
10587,176.626,526,252,1,1
10590,176.677,519,251,1,1
10593,176.727,509,250,1,1
10596,176.777,499,249,1,1
10599,176.827,491,247,1,1
10602,176.877,482,245,1,1
10605,176.927,476,244,1,1
10608,176.977,473,242,1,1
10611,177.027,469,242,1,1
10614,177.077,466,239,1,1
10617,177.127,464,238,1,1
10620,177.177,461,237,1,1
10623,177.227,459,237,1,1
10626,177.277,457,238,1,1
10629,177.327,457,238,1,1
10632,177.377,453,243,1,1
10635,177.427,450,247,1,1
10638,177.477,448,249,1,1
10641,177.527,444,250,1,1
10644,177.577,443,250,1,1
10647,177.627,440,250,1,1
10650,177.678,439,249,1,1
10653,177.728,439,248,1,1
10656,177.778,439,247,1,1
10659,177.828,441,246,1,1
10662,177.878,445,243,1,1
10665,177.928,447,243,1,1
10668,177.978,452,240,1,1
10671,178.028,455,237,1,1
10674,178.078,457,237,1,1
10677,178.128,457,233,1,1
10680,178.178,912,211,1,1
10683,178.228,913,212,1,1
10686,178.278,914,213,1,1
10689,178.328,918,216,1,1
10692,178.378,918,216,1,1
10695,178.428,928,225,1,1
10698,178.478,934,229,1,1
10701,178.528,939,232,1,1
10704,178.578,940,232,1,1
10707,178.628,940,232,1,1
10710,178.679,936,227,1,1
10713,178.729,932,224,1,1
10716,178.779,930,222,1,1
10719,178.829,926,220,1,1
10722,178.879,925,218,1,1
10725,178.929,925,219,1,1
10728,178.979,924,219,1,1
10731,179.029,926,220,1,1
10734,179.079,926,220,1,1
10737,179.129,924,220,1,1
10740,179.179,921,222,1,1
10743,179.229,915,222,1,1
10746,179.279,905,222,1,1
10749,179.329,893,221,1,1
10752,179.379,893,221,1,1
10755,179.429,76,50,1,1
10758,179.479,76,50,1,1
10761,179.529,902,13,1,1
10764,179.579,902,13,1,1
10767,179.629,315,15,1,1
10770,179.679,315,15,1,1
10773,179.73,457,15,1,1
10776,179.78,457,15,1,1
10779,179.83,499,18,1,1
10782,179.88,499,18,1,1
10785,179.93,169,56,1,1
10788,179.98,169,56,1,1
10791,180.03,970,13,1,1
10794,180.08,970,13,1,1
10797,180.13,95,63,1,1
10800,180.18,95,63,1,1
10803,180.23,326,25,1,1
10806,180.28,326,25,1,1
10809,180.33,328,32,1,1
10812,180.38,328,32,1,1
10815,180.43,129,10,1,1
10818,180.48,129,10,1,1
10821,180.53,308,53,1,1
10824,180.58,308,53,1,1
10827,180.63,544,28,1,1
10830,180.68,544,28,1,1
10833,180.731,1023,64,1,1
10836,180.781,1023,64,1,1
10839,180.831,347,69,1,1
10842,180.881,347,69,1,1
10845,180.931,841,31,1,1
10848,180.981,841,31,1,1
10851,181.031,135,123,1,1
10854,181.081,135,123,1,1
10857,181.131,125,126,1,1
10860,181.181,125,126,1,1
10863,181.231,78,109,1,1
10866,181.281,78,109,1,1
10869,181.331,70,108,1,1
10872,181.381,70,108,1,1
10875,181.431,294,18,1,1
10878,181.481,294,18,1,1
10881,181.531,316,49,1,1
10884,181.581,316,49,1,1
10887,181.631,91,109,1,1
10890,181.681,91,109,1,1
10893,181.732,1000,58,1,1
10896,181.782,1000,58,1,1
10899,181.832,80,108,1,1
10902,181.882,80,108,1,1
10905,181.932,140,4,1,1
10908,181.982,140,4,1,1
10911,182.032,485,34,1,1
10914,182.082,485,34,1,1
10917,182.132,215,99,1,1
10920,182.182,215,99,1,1
10923,182.232,344,80,1,1
10926,182.282,344,80,1,1
10929,182.332,515,19,1,1
10932,182.382,515,19,1,1
10935,182.432,334,25,1,1
10938,182.482,334,25,1,1
10941,182.532,862,8,1,1
10944,182.582,865,7,1,1
10947,182.632,869,6,1,1
10950,182.683,869,6,1,1
10953,182.733,869,6,1,1
10956,182.783,547,13,1,1
10959,182.833,547,13,1,1
10962,182.883,1226,23,1,1
10965,182.933,1227,23,1,1
10968,182.983,1227,22,1,1
10971,183.033,1228,22,1,1
10974,183.083,1228,22,1,1
10977,183.133,1228,21,1,1
10980,183.183,1227,21,1,1
10983,183.233,1225,21,1,1
10986,183.283,1223,21,1,1
10989,183.333,1219,21,1,1
10992,183.383,1215,21,1,1
10995,183.433,1210,20,1,1
10998,183.483,1206,20,1,1
11001,183.533,1201,20,1,1
11004,183.583,1194,19,1,1
11007,183.633,1187,18,1,1
11010,183.684,1175,17,1,1
11013,183.734,1164,15,1,1
11016,183.784,1152,13,1,1
11019,183.834,1137,12,1,1
11022,183.884,1137,12,1,1
11025,183.934,1105,7,1,1
11028,183.984,1105,7,1,1
11031,184.034,775,291,1,1
11034,184.084,781,286,1,1
11037,184.134,779,276,1,1
11040,184.184,768,269,1,1
11043,184.234,766,279,1,1
11046,184.284,774,265,1,1
11049,184.334,773,226,1,1
11052,184.384,776,196,1,1
11055,184.434,779,183,1,1
11058,184.484,786,195,1,1
11061,184.534,803,219,1,1
11064,184.584,820,260,1,1
11067,184.634,834,296,1,1
11250,187.688,834,296,1,1
11253,187.738,191,70,1,1
11256,187.788,191,70,1,1
11259,187.838,42,25,1,1
11262,187.888,42,25,1,1
11265,187.938,425,35,1,1
11268,187.988,425,35,1,1
11271,188.038,198,8,1,1
11274,188.088,198,8,1,1
11277,188.138,402,31,1,1
11280,188.188,402,31,1,1
11283,188.238,464,69,1,1
11286,188.288,464,69,1,1
11289,188.338,1001,49,1,1
11292,188.388,1001,49,1,1
11295,188.438,977,34,1,1
11298,188.488,977,34,1,1
11301,188.538,219,109,1,1
11304,188.588,219,109,1,1
11307,188.638,922,187,1,1
11310,188.689,921,188,1,1
11313,188.739,458,192,1,1
11316,188.789,459,193,1,1
11319,188.839,456,191,1,1
11322,188.889,454,189,1,1
11325,188.939,452,187,1,1
11328,188.989,446,184,1,1
11331,189.039,442,180,1,1
11334,189.089,440,177,1,1
11337,189.139,439,175,1,1
11340,189.189,438,174,1,1
11343,189.239,439,172,1,1
11346,189.289,442,170,1,1
11349,189.339,479,175,1,1
11352,189.389,487,174,1,1
11355,189.439,489,171,1,1
11358,189.489,481,169,1,1
11361,189.539,491,164,1,1
11364,189.589,502,161,1,1
11367,189.639,502,161,1,1
11370,189.69,502,161,1,1
11373,189.74,,,0,1
11376,189.79,,,0,1
11379,189.84,,,0,1
11382,189.89,,,0,1
11385,189.94,702,129,1,1
11388,189.99,697,128,1,1
11391,190.04,692,127,1,1
11394,190.09,721,119,1,1
11397,190.14,,,0,1
11400,190.19,,,0,1
11403,190.24,466,102,1,1
11406,190.29,,,0,1
11409,190.34,,,0,1
11412,190.39,,,0,1
11415,190.44,,,0,1
11418,190.49,,,0,1
11421,190.54,524,101,1,1
11424,190.59,543,115,1,1
11427,190.64,,,0,1
11430,190.691,,,0,1
11433,190.741,,,0,1
11436,190.791,,,0,1
11439,190.841,132,119,1,1
11442,190.891,132,119,1,1
11445,190.941,,,0,1
11448,190.991,,,0,1
11451,191.041,,,0,1
11454,191.091,,,0,1
11457,191.141,,,0,1
11460,191.191,,,0,1
11463,191.241,,,0,1
11466,191.291,,,0,1
11469,191.341,,,0,1
11472,191.391,,,0,1
11475,191.441,,,0,1
11478,191.491,,,0,1
11481,191.541,,,0,1
11484,191.591,,,0,1
11487,191.641,,,0,1
11490,191.691,,,0,1
11493,191.742,,,0,1
11496,191.792,,,0,1
11499,191.842,,,0,1
11502,191.892,,,0,1
11505,191.942,,,0,1
11508,191.992,,,0,1
11511,192.042,,,0,1
11514,192.092,,,0,1
11517,192.142,,,0,1
11520,192.192,,,0,1
11523,192.242,,,0,1
11526,192.292,,,0,1
11529,192.342,,,0,1
11532,192.392,,,0,1
11535,192.442,,,0,1
11538,192.492,,,0,1
11541,192.542,,,0,1
11544,192.592,,,0,1
11547,192.642,,,0,1
11550,192.692,,,0,1
11553,192.743,,,0,1
11556,192.793,,,0,1
11559,192.843,,,0,1
11562,192.893,,,0,1
11565,192.943,,,0,1
11568,192.993,,,0,1
11571,193.043,,,0,1
11574,193.093,,,0,1
11577,193.143,,,0,1
11580,193.193,,,0,1
11583,193.243,,,0,1
11586,193.293,,,0,1
11589,193.343,,,0,1
11592,193.393,,,0,1
11595,193.443,,,0,1
11598,193.493,,,0,1
11601,193.543,,,0,1
11604,193.593,,,0,1
11607,193.643,,,0,1
11610,193.694,,,0,1
11613,193.744,,,0,1
11616,193.794,,,0,1
11619,193.844,,,0,1
11622,193.894,,,0,1
11625,193.944,,,0,1
11628,193.994,,,0,1
11631,194.044,,,0,1
11634,194.094,,,0,1
11637,194.144,,,0,1
11640,194.194,,,0,1
11643,194.244,,,0,1
11646,194.294,,,0,1
11649,194.344,,,0,1
11652,194.394,,,0,1
11655,194.444,,,0,1
11658,194.494,,,0,1
11661,194.544,,,0,1
11664,194.594,,,0,1
11667,194.644,,,0,1
11670,194.695,,,0,1
11673,194.745,,,0,1
11676,194.795,,,0,1
11679,194.845,,,0,1
11682,194.895,,,0,1
11685,194.945,,,0,1
11688,194.995,,,0,1
11691,195.045,,,0,1
11694,195.095,,,0,1
11697,195.145,,,0,1
11700,195.195,,,0,1
11703,195.245,,,0,1
11706,195.295,,,0,1
11709,195.345,,,0,1
11712,195.395,,,0,1
11715,195.445,,,0,1
11718,195.495,,,0,1
11721,195.545,,,0,1
11724,195.595,,,0,1
11727,195.645,,,0,1
11730,195.696,,,0,1
11733,195.746,,,0,1
11736,195.796,,,0,1
11739,195.846,,,0,1
11742,195.896,,,0,1
11745,195.946,,,0,1
11748,195.996,,,0,1
11751,196.046,,,0,1
11754,196.096,,,0,1
11757,196.146,1,245,1,1
11760,196.196,,,0,1
11763,196.246,,,0,1
11766,196.296,,,0,1
11769,196.346,710,112,1,1
11772,196.396,710,112,1,1
11775,196.446,,,0,1
11778,196.496,,,0,1
11781,196.546,819,75,1,1
11784,196.596,707,262,1,1
11787,196.646,711,248,1,1
11790,196.697,817,52,1,1
11793,196.747,815,68,1,1
11796,196.797,816,67,1,1
11799,196.847,816,64,1,1
11802,196.897,815,63,1,1
11805,196.947,573,1070,1,1
11808,196.997,767,26,1,1
11811,197.047,767,50,1,1
11814,197.097,766,54,1,1
11817,197.147,715,201,1,1
11820,197.197,767,39,1,1
11823,197.247,767,39,1,1
11826,197.297,767,26,1,1
11829,197.347,769,44,1,1
11832,197.397,770,43,1,1
11835,197.447,771,42,1,1
11838,197.497,770,42,1,1
11841,197.547,772,32,1,1
11844,197.597,771,51,1,1
11847,197.647,772,47,1,1
11850,197.697,773,42,1,1
11853,197.748,773,38,1,1
11856,197.798,774,34,1,1
11859,197.848,774,31,1,1
11862,197.898,775,27,1,1
11865,197.948,771,30,1,1
11868,197.998,749,143,1,1
11871,198.048,750,137,1,1
11874,198.098,750,138,1,1
11877,198.148,752,133,1,1
11880,198.198,,,0,1
11883,198.248,754,122,1,1
11886,198.298,757,116,1,1
11889,198.348,760,113,1,1
11892,198.398,760,115,1,1
11895,198.448,760,109,1,1
11898,198.498,748,79,1,1
11901,198.548,759,108,1,1
11904,198.598,759,107,1,1
11907,198.648,,,0,1
11910,198.698,441,447,1,1
11913,198.749,428,504,1,1
11916,198.799,420,560,1,1
11919,198.849,420,560,1,1
11922,198.899,585,149,1,1
11925,198.949,585,149,1,1
11928,198.999,930,365,1,1
11931,199.049,930,364,1,1
11934,199.099,617,424,1,1
11937,199.149,617,424,1,1
11940,199.199,790,224,1,1
11943,199.249,790,224,1,1
11946,199.299,796,229,1,1
11949,199.349,796,229,1,1
11952,199.399,805,215,1,1
11955,199.449,805,215,1,1
11958,199.499,802,204,1,1
11961,199.549,802,204,1,1
11964,199.599,816,213,1,1
11967,199.649,816,213,1,1
11970,199.7,829,207,1,1
11973,199.75,829,207,1,1
11976,199.8,928,373,1,1
11979,199.85,933,369,1,1
11982,199.9,933,369,1,1
11985,199.95,601,283,1,1
11988,200.0,616,292,1,1
11991,200.05,616,292,1,1
11994,200.1,895,136,1,1
11997,200.15,904,130,1,1
12000,200.2,913,125,1,1
12003,200.25,920,120,1,1
12006,200.3,,,0,1
12009,200.35,,,0,1
12012,200.4,867,236,1,1
12015,200.45,868,235,1,1
12018,200.5,869,232,1,1
12021,200.55,870,232,1,1
12024,200.6,872,232,1,1
12027,200.65,872,233,1,1
12030,200.701,872,235,1,1
12033,200.751,876,234,1,1
12036,200.801,872,249,1,1
12039,200.851,873,251,1,1
12042,200.901,873,257,1,1
12045,200.951,873,258,1,1
12048,201.001,875,256,1,1
12051,201.051,875,260,1,1
12054,201.101,876,251,1,1
12057,201.151,878,247,1,1
12060,201.201,879,257,1,1
12063,201.251,879,279,1,1
12066,201.301,881,277,1,1
12069,201.351,884,281,1,1
12072,201.401,884,281,1,1
12075,201.451,891,68,1,1
12078,201.501,890,56,1,1
12081,201.551,784,339,1,1
12084,201.601,782,331,1,1
12087,201.651,,,0,1
12090,201.702,,,0,1
12093,201.752,,,0,1
12096,201.802,,,0,1
12099,201.852,,,0,1
12102,201.902,,,0,1
12105,201.952,,,0,1
12108,202.002,,,0,1
12111,202.052,,,0,1
12114,202.102,,,0,1
12117,202.152,,,0,1
12120,202.202,,,0,1
12123,202.252,,,0,1
12126,202.302,,,0,1
12129,202.352,,,0,1
12132,202.402,,,0,1
12135,202.452,,,0,1
12138,202.502,,,0,1
12141,202.552,,,0,1
12144,202.602,,,0,1
12147,202.652,,,0,1
12150,202.703,,,0,1
12153,202.753,,,0,1
12156,202.803,,,0,1
12159,202.853,,,0,1
12162,202.903,,,0,1
12165,202.953,937,31,1,1
12168,203.003,937,31,1,1
12171,203.053,,,0,1
12174,203.103,,,0,1
12177,203.153,,,0,1
12180,203.203,,,0,1
12183,203.253,,,0,1
12186,203.303,,,0,1
12189,203.353,901,94,1,1
12192,203.403,901,92,1,1
12195,203.453,,,0,1
12198,203.503,,,0,1
12201,203.553,,,0,1
12204,203.603,,,0,1
12207,203.653,,,0,1
12210,203.703,,,0,1
12213,203.754,,,0,1
12216,203.804,,,0,1
12219,203.854,142,51,1,1
12222,203.904,142,51,1,1
12225,203.954,365,81,1,1
12228,204.004,365,81,1,1
12231,204.054,,,0,1
12234,204.104,,,0,1
12237,204.154,682,38,1,1
12240,204.204,682,38,1,1
12243,204.254,,,0,1
12246,204.304,,,0,1
12249,204.354,,,0,1
12252,204.404,,,0,1
12255,204.454,2,112,1,1
12258,204.504,2,112,1,1
12261,204.554,,,0,1
12264,204.604,,,0,1
12267,204.654,,,0,1
12270,204.704,,,0,1
12273,204.755,755,14,1,1
12276,204.805,756,15,1,1
12279,204.855,761,17,1,1
12282,204.905,763,19,1,1
12285,204.955,767,19,1,1
12288,205.005,771,21,1,1
12291,205.055,775,22,1,1
12294,205.105,780,24,1,1
12297,205.155,786,25,1,1
12300,205.205,792,26,1,1
12303,205.255,799,27,1,1
12306,205.305,808,26,1,1
12309,205.355,820,23,1,1
12312,205.405,831,20,1,1
12315,205.455,831,20,1,1
12318,205.505,,,0,1
12321,205.555,,,0,1
12324,205.605,,,0,1
12327,205.655,,,0,1
12330,205.706,211,93,1,1
12333,205.756,211,93,1,1
12336,205.806,,,0,1
12339,205.856,,,0,1
12342,205.906,,,0,1
12345,205.956,,,0,1
12348,206.006,45,105,1,1
12351,206.056,45,105,1,1
12354,206.106,,,0,1
12357,206.156,,,0,1
12360,206.206,16,64,1,1
12363,206.256,16,64,1,1
12366,206.306,12,58,1,1
12369,206.356,12,58,1,1
12372,206.406,6,54,1,1
12375,206.456,6,54,1,1
12378,206.506,22,72,1,1
12381,206.556,22,72,1,1
12384,206.606,482,200,1,1
12387,206.656,490,196,1,1
12390,206.707,502,194,1,1
12393,206.757,511,189,1,1
12396,206.807,518,187,1,1
12399,206.857,521,188,1,1
12402,206.907,523,195,1,1
12405,206.957,531,195,1,1
12408,207.007,548,196,1,1
12411,207.057,561,191,1,1
12414,207.107,571,190,1,1
12417,207.157,575,189,1,1
12420,207.207,579,187,1,1
12423,207.257,577,192,1,1
12426,207.307,580,191,1,1
12429,207.357,598,194,1,1
12432,207.407,611,193,1,1
12435,207.457,619,187,1,1
12438,207.507,623,189,1,1
12441,207.557,635,195,1,1
12444,207.607,635,195,1,1
12447,207.657,650,201,1,1
12450,207.708,663,202,1,1
12453,207.758,670,200,1,1
12456,207.808,696,204,1,1
12459,207.858,707,207,1,1
12462,207.908,722,205,1,1
12465,207.958,728,205,1,1
12468,208.008,737,209,1,1
12471,208.058,749,212,1,1
12474,208.108,759,213,1,1
12477,208.158,765,215,1,1
12480,208.208,778,214,1,1
12483,208.258,795,216,1,1
12486,208.308,807,214,1,1
12489,208.358,818,218,1,1
12492,208.408,830,221,1,1
12495,208.458,842,223,1,1
12498,208.508,851,224,1,1
12501,208.558,863,225,1,1
12504,208.608,877,225,1,1
12507,208.658,877,225,1,1
12510,208.709,913,218,1,1
12513,208.759,928,218,1,1
12516,208.809,942,218,1,1
12519,208.859,955,222,1,1
12522,208.909,961,225,1,1
12525,208.959,961,225,1,1
12528,209.009,31,156,1,1
12531,209.059,28,167,1,1
12534,209.109,914,309,1,1
12537,209.159,914,309,1,1
12540,209.209,155,64,1,1
12543,209.259,155,64,1,1
12546,209.309,725,16,1,1
12549,209.359,725,16,1,1
12552,209.409,62,59,1,1
12555,209.459,62,59,1,1
12558,209.509,560,18,1,1
12561,209.559,560,18,1,1
12564,209.609,564,21,1,1
12567,209.659,564,21,1,1
12570,209.709,929,309,1,1
12573,209.76,929,309,1,1
12576,209.81,60,31,1,1
12579,209.86,60,31,1,1
12582,209.91,271,25,1,1
12585,209.96,271,25,1,1
12588,210.01,912,309,1,1
12591,210.06,922,324,1,1
12594,210.11,900,323,1,1
12597,210.16,878,321,1,1
12600,210.21,852,321,1,1
12603,210.26,830,320,1,1
12606,210.31,805,318,1,1
12609,210.36,782,317,1,1
12612,210.41,762,316,1,1
12615,210.46,741,315,1,1
12618,210.51,720,314,1,1
12621,210.56,700,313,1,1
12624,210.61,680,312,1,1
12627,210.66,661,312,1,1
12630,210.71,643,312,1,1
12633,210.761,624,312,1,1
12636,210.811,607,311,1,1
12639,210.861,590,311,1,1
12642,210.911,574,310,1,1
12645,210.961,560,311,1,1
12648,211.011,560,311,1,1
12651,211.061,257,273,1,1
12654,211.111,259,273,1,1
12657,211.161,263,273,1,1
12660,211.211,266,272,1,1
12663,211.261,268,274,1,1
12666,211.311,269,273,1,1
12669,211.361,268,270,1,1
12672,211.411,488,270,1,1
12675,211.461,489,267,1,1
12678,211.511,489,265,1,1
12681,211.561,491,266,1,1
12684,211.611,492,268,1,1
12687,211.661,491,270,1,1
12690,211.712,491,270,1,1
12693,211.762,491,270,1,1
12696,211.812,491,270,1,1
12699,211.862,341,207,1,1
12702,211.912,341,207,1,1
12705,211.962,355,43,1,1
12708,212.012,355,43,1,1
12711,212.062,802,70,1,1
12714,212.112,802,70,1,1
12717,212.162,322,231,1,1
12720,212.212,319,230,1,1
12723,212.262,319,230,1,1
12726,212.312,762,42,1,1
12729,212.362,762,42,1,1
12732,212.412,1026,63,1,1
12735,212.462,1026,63,1,1
12738,212.512,1078,240,1,1
12741,212.562,1078,240,1,1
12744,212.612,1014,61,1,1
12747,212.662,1014,61,1,1
12750,212.713,652,195,1,1
12753,212.763,647,194,1,1
12756,212.813,643,192,1,1
12759,212.863,639,188,1,1
12762,212.913,636,185,1,1
12765,212.963,640,201,1,1
12768,213.013,639,202,1,1
12771,213.063,639,202,1,1
12774,213.113,638,204,1,1
12777,213.163,638,205,1,1
12780,213.213,636,206,1,1
12783,213.263,624,195,1,1
12786,213.313,626,192,1,1
12789,213.363,627,191,1,1
12792,213.413,627,186,1,1
12795,213.463,629,182,1,1
12798,213.513,648,204,1,1
12801,213.563,652,204,1,1
12804,213.613,654,204,1,1
12807,213.663,658,204,1,1
12810,213.714,658,204,1,1
12813,213.764,676,205,1,1
12816,213.814,682,204,1,1
12819,213.864,686,203,1,1
12822,213.914,689,202,1,1
12825,213.964,690,200,1,1
12828,214.014,691,198,1,1
12831,214.064,689,200,1,1
12834,214.114,687,200,1,1
12837,214.164,686,202,1,1
12840,214.214,687,206,1,1
12843,214.264,688,209,1,1
12846,214.314,684,209,1,1
12849,214.364,681,210,1,1
12852,214.414,680,211,1,1
12855,214.464,681,210,1,1
12858,214.514,681,207,1,1
12861,214.564,682,207,1,1
12864,214.614,681,206,1,1
12867,214.664,681,207,1,1
12870,214.715,680,207,1,1
12873,214.765,680,207,1,1
12876,214.815,674,207,1,1
12879,214.865,669,208,1,1
12882,214.915,663,209,1,1
12885,214.965,659,210,1,1
12888,215.015,653,211,1,1
12891,215.065,649,212,1,1
12894,215.115,646,214,1,1
12897,215.165,644,219,1,1
12900,215.215,641,220,1,1
12903,215.265,640,221,1,1
12906,215.315,640,222,1,1
12909,215.365,639,222,1,1
12912,215.415,638,222,1,1
12915,215.465,637,222,1,1
12918,215.515,635,222,1,1
12921,215.565,634,223,1,1
12924,215.615,633,224,1,1
12927,215.665,632,225,1,1
12930,215.715,631,226,1,1
12933,215.766,630,227,1,1
12936,215.816,630,227,1,1
12939,215.866,630,230,1,1
12942,215.916,629,233,1,1
12945,215.966,629,235,1,1
12948,216.016,630,239,1,1
12951,216.066,629,243,1,1
12954,216.116,628,248,1,1
12957,216.166,626,254,1,1
12960,216.216,626,258,1,1
12963,216.266,626,263,1,1
12966,216.316,626,268,1,1
12969,216.366,625,273,1,1
12972,216.416,625,276,1,1
12975,216.466,625,279,1,1
12978,216.516,624,281,1,1
12981,216.566,624,283,1,1
12984,216.616,624,283,1,1
12987,216.666,624,284,1,1
12990,216.716,625,283,1,1
12993,216.767,626,283,1,1
12996,216.817,627,284,1,1
12999,216.867,627,284,1,1
13002,216.917,628,284,1,1
13005,216.967,629,285,1,1
13008,217.017,630,285,1,1
13011,217.067,631,285,1,1
13014,217.117,632,288,1,1
13017,217.167,637,290,1,1
13020,217.217,639,288,1,1
13023,217.267,641,288,1,1
13026,217.317,641,287,1,1
13029,217.367,646,282,1,1
13032,217.417,646,282,1,1
13035,217.467,630,283,1,1
13038,217.517,631,283,1,1
13041,217.567,632,283,1,1
13044,217.617,632,282,1,1
13047,217.667,631,280,1,1
13050,217.718,631,280,1,1
13053,217.768,681,83,1,1
13056,217.818,681,83,1,1
13059,217.868,1062,118,1,1
13062,217.918,1062,118,1,1
13065,217.968,717,27,1,1
13068,218.018,717,27,1,1
13071,218.068,692,62,1,1
13074,218.118,692,62,1,1
13077,218.168,932,156,1,1
13080,218.218,932,156,1,1
13083,218.268,579,45,1,1
13086,218.318,579,45,1,1
13089,218.368,949,148,1,1
13092,218.418,949,148,1,1
13095,218.468,836,27,1,1
13098,218.518,836,27,1,1
13101,218.568,231,54,1,1
13104,218.618,231,54,1,1
13107,218.668,1089,53,1,1
13110,218.719,1089,53,1,1
13113,218.769,176,82,1,1
13116,218.819,176,82,1,1
13119,218.869,387,58,1,1
13122,218.919,387,58,1,1
13125,218.969,,,0,1
13128,219.019,,,0,1
13131,219.069,,,0,1
13134,219.119,,,0,1
13137,219.169,,,0,1
13140,219.219,,,0,1
13143,219.269,373,28,1,1
13146,219.319,373,28,1,1
13149,219.369,,,0,1
13152,219.419,,,0,1
13155,219.469,423,40,1,1
13158,219.519,423,40,1,1
13161,219.569,,,0,1
13164,219.619,,,0,1
13167,219.669,,,0,1
13170,219.72,,,0,1
13173,219.77,,,0,1
13176,219.82,,,0,1
13179,219.87,811,325,1,1
13182,219.92,811,325,1,1
13185,219.97,421,42,1,1
13188,220.02,421,42,1,1
13191,220.07,,,0,1
13194,220.12,,,0,1
13197,220.17,407,48,1,1
13200,220.22,407,48,1,1
13203,220.27,,,0,1
13206,220.32,,,0,1
13209,220.37,815,335,1,1
13212,220.42,815,335,1,1
13215,220.47,,,0,1
13218,220.52,,,0,1
13221,220.57,823,338,1,1
13224,220.62,823,338,1,1
13227,220.67,23,90,1,1
13230,220.721,23,90,1,1
13233,220.771,831,338,1,1
