1080p30__J8pMOFvFlsU_s90	/workspace/g409_scratch/srcs/wnba__J8pMOFvFlsU_s90.mp4	59c10e316187abf81295f6d2c8310d6cfc9991b588f007aa59d9e8f2c29b4450	RC=0	e918e3f3c66b33076a54e190e201b300b484fb1fee2a15cd9bf47f655fe6398f
1080p30__UCVSlzgun0o_s2298	/workspace/g364_scratch/val/UCVSlzgun0o_s2298.mp4	1c85f2c131f251b0f4113d0f5b4eec57b6e83903e0e3dddcb15252e3833e6631	RC=0	3701f1e24d44610bd35a065a266009f86eb508dce8fd73bc281a153a87c0a88d
1080p30__UCVSlzgun0o_s90	/workspace/g364_scratch/val/UCVSlzgun0o_s90.mp4	50397259a00b0706ad9d2f7207eb6caa51a10abb3b7c46d0a213aadcb517c35e	RC=0	62829707b0c926f74f97edd344314a7425c6644e96d07c2ac2f7a867cc6362b6
1080p30__UzaYBYy3GZg_s90	/workspace/g364_scratch/val/UzaYBYy3GZg_s90.mp4	a8c2f18b4509e1f7fc74e23d96d1657c996ea95e6fce1a86b0b24b0b13f3fc85	RC=0	0654b81dc44b9b928414ff9cbc2848066e920b39706b589cf797a1e415eea96d
1080p30__Vm0FqeGo-8g_s1317	/workspace/g364_scratch/val/Vm0FqeGo-8g_s1317.mp4	71fe96c38e5f01972ddcb6db59f5dbf410a2cb02ba03daab0a2e0b64ec3e7e5a	RC=0	68e6976cedc299b836bbe0a5c461875a3d1f7c3de8901878b0cac7bf0bb9d39e
1080p30__Vm0FqeGo-8g_s90	/workspace/g364_scratch/val/Vm0FqeGo-8g_s90.mp4	dd161f33b5ac3ca12cffbb56c07486878d88b9e5bf2792035a02284f66f7cbde	RC=0	596592cb29aa3ae608ce93b052ba1e2df8d76ac37647758a6a558a3c0b077ae1
1080p30__X5w3V6rh26s_s90	/workspace/g364_scratch/val/X5w3V6rh26s_s90.mp4	781a0a74b4488c1c69c99b7b5c2c593cb11a8ea44442b6eb3a23a8e0bcb21c4a	RC=0	363bd56fb29e302ac5400b42c4ead47f0a9b460b3d384916f0a4060d367f2201
1080p30__Y1cgaIWW8gk_s1437	/workspace/g364_scratch/val/Y1cgaIWW8gk_s1437.mp4	7077f787eb256e82e4d8c0bba660ee40c32ba7926ba36a2f3af364987c6fd96a	RC=0	363cb00e7e940ab62af3ff92121aee1c04dd863bc85ededd917b608f0d540868
1080p30__Y1cgaIWW8gk_s2784	/workspace/g364_scratch/val/Y1cgaIWW8gk_s2784.mp4	22a91f62f26f48260e14d5c5a0646b8dcb15cbe0394e696558211ab64370e6a6	RC=0	a1fb20e8c85fc5296a6d4733f516b4b121e2e898327bf03e6f5d9587c2cedcb5
1080p30__tFnl0NVn6FA_s2774	/workspace/g364_scratch/val/tFnl0NVn6FA_s2774.mp4	989b21a52bd79e7ae078f3ce3b366fdc093a5ac95997fa20a764abfebf945350	RC=0	f7399f30408287f305f6d1643ab5a0f60fef8e1e70318e3cf37b6454a44721a9
1080p30__tFnl0NVn6FA_s90	/workspace/g364_scratch/val/tFnl0NVn6FA_s90.mp4	f7b6d933bc6f93b65843014bfc0a230c678f645b31cb8995d4616f86e1209e5b	RC=0	c1688e62ea8aebfc26a703b9ad5c90230ac0444803bf0a077a2c472eb3126fee
1080p30__tZeqmc_-_sA_s2574	/workspace/g364_scratch/val/tZeqmc_-_sA_s2574.mp4	fa1af41f9feec5521f0115083f0ae6150d9679e320030b1b5cd332a5d801f90b	RC=0	484ba7c1f09c17274c1f4be947e35473fa6539ef8c9a89bef728779b6bb27d2d
1080p30__yZ5u2sOpiNU_s3933	/workspace/g409_scratch/srcs/nba__yZ5u2sOpiNU_s3933.mp4	352e09fc2a2ea29bd9b42ccb32d9c944d26de241880a7d7a9aa37cec0dbb6eed	RC=0	40d27f1dbfee091872dad158c51a0c12cca5273db523045ed8420f28ee7011a0
1080p30__yZ5u2sOpiNU_s5214	/workspace/g409_scratch/srcs/nba__yZ5u2sOpiNU_s5214.mp4	2ed233becd5ae41aa1762008c279fbbd66977741ee00dbe3e00405deb9b42f10	RC=0	f5b7bba095b12f7b54171443d94fc6a2bb8696987036237b2d07d5d833a5ec1e
1080p30__yZ5u2sOpiNU_s90	/workspace/g409_scratch/srcs/nba__yZ5u2sOpiNU_s90.mp4	1c98e777689a974d4fff1fa6f68f7c57cbfb072f293200e063d0b8173fc1b732	RC=0	698dd62fd8d9f92a753c5b52ae7f7bcaa6f671275077f464fcc4e43b0098acd1
720p60__3gBeJyl7Szg_s2302	/workspace/g409_scratch/srcs/nba__3gBeJyl7Szg_s2302.mp4	c5b29bf4785c36f82b93ae763cec6a3eafb62aad11f25cb598fecfb69b11c4c0	RC=0	e836758023f09f35baa65c3b918b1b3224ef7d5998db5dacf3167d377f872ec9
720p60__3gBeJyl7Szg_s90	/workspace/g409_scratch/srcs/nba__3gBeJyl7Szg_s90.mp4	72e32ee1bee191d1175bd2fe2615adcba2ff37276822f17aa28c8a9e80c53fbb	RC=0	7058d68f869f9ac7ffbe0aa5cf99f88b98d2561e62296fb6acc888117a975485
720p60__6rQ2sV4upfc_s1509	/workspace/g409_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s1509.mp4	d10e7b95e85fbad71589d18da9098e31dfa312df913c1b701396038528056c0a	RC=0	5166cfbe08c09ee3313daf9d378700128e56e21a0fbfa29ad3e081feb8c9663b
720p60__6rQ2sV4upfc_s90	/workspace/g409_scratch/srcs/ncaa_basketball__6rQ2sV4upfc_s90.mp4	8cf60bd1df8a9b74c7126efcf14219fd356040e62923f4f07fdb089661ffcee5	RC=0	ef27c663b2060de0d0ab2ad747fc928053b91b2e8d7e8f7cfe417bdfb5a1831c
720p60__7blRl4zVfrY_s3489	/workspace/g409_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s3489.mp4	b5d027dbca93a647b4545a8a1e5b9f7da80e078b394f74fd504c5c0e8e7b31ea	RC=0	3a5c8489c27b0b588f47bfb183f02060227304575e2a0417c4f497c29d75da8d
720p60__7blRl4zVfrY_s90	/workspace/g409_scratch/srcs/ncaa_basketball__7blRl4zVfrY_s90.mp4	38864a8e2c87e4535209cfe37a3c2913bb321f19e39de735cc310f9b8cf83698	RC=0	ac53fb52592f269f857c82bfdc7c299c7094991eef2da0a74a451cee41972ec8
720p60__FyMWTVsJvv8_s4332	/workspace/g409_scratch/srcs/ncaa_basketball__FyMWTVsJvv8_s4332.mp4	378f11f7d00dc6c7f75b4c1ca6f7331b5950a3d6491d14fb254ef62f1bf9cf80	RC=0	5d4383cfd6263d845d39844b98841170730b6f5fbe400558cb24fd8689b43aa6
720p60__Ge4uewCFUFQ_s2382	/workspace/g409_scratch/srcs/ncaa_basketball__Ge4uewCFUFQ_s2382.mp4	b175030e1237c857424b6d449d8138dde0f94f389227f0a4afa4dbda195a13de	RC=0	8a584e8b75f22f8cf21d55b59a71ea02ec41886ea1c536c535facb0708a9829f
720p60__Ge4uewCFUFQ_s4674	/workspace/g409_scratch/srcs/ncaa_basketball__Ge4uewCFUFQ_s4674.mp4	081a5b8634af9e6ef013ebb6215c2fcf698308f6e35ca8e045daf1c4a5d69932	RC=0	511c11a86114205d2115d9d57def2ec94faa46dd05fdfd45e91ddf2ccf24b76c
720p60__IpR4pT8iN0Y_s2432	/workspace/g409_scratch/srcs/ncaa_basketball__IpR4pT8iN0Y_s2432.mp4	d2e9618fca2988d0e74654b65178e7b219551eeb90c17275e5f2e5f8a94765fe	RC=0	3e59a8f0f5d026f483ea31b486d125a0de2f4bb8af81a150324d070899cddf51
720p60__KZK9rv9TnGE_s1474	/workspace/g409_scratch/srcs/ncaa_basketball__KZK9rv9TnGE_s1474.mp4	4c74ce17817b717b4daa4b06b745f47b1c3ac745799a586c20bf074168caf7d1	RC=0	2b954e5703702314c9b249115d5aadf7f07690bc344fb1dec11768414693f9b6
720p60__KZK9rv9TnGE_s4242	/workspace/g409_scratch/srcs/ncaa_basketball__KZK9rv9TnGE_s4242.mp4	89f5a7ef57147b8f06215865b7c502a0334f39dd7e52519815af4b407d3f1060	RC=0	3d217bf51ba70ebb2428e1b3a71eb6e992ec28b0d66ea8479717263a667b0858
720p60__KZK9rv9TnGE_s90	/workspace/g409_scratch/srcs/ncaa_basketball__KZK9rv9TnGE_s90.mp4	b66f1198f2b4c2e10e6c195e15717ef045775ad12d35aa5d582997f5298debdd	RC=0	86e24147fe0cde1a92a64f490ddb6a208aa0f8a90fad0d73c1d4eb2ed45171fe
720p60__Kh7Fj4ogPN4_s3606	/workspace/g409_scratch/srcs/nba__Kh7Fj4ogPN4_s3606.mp4	04ea3cc7355238a1635dae07c262371876d546c912a51ddce47dbda2602819eb	RC=0	931c7b437bff21a0cf4bf2c6e535b4f50cf3de4b9e4c69fa5be69d1182819a4c
720p60__Kh7Fj4ogPN4_s5950	/workspace/g409_scratch/srcs/nba__Kh7Fj4ogPN4_s5950.mp4	83fa214abc8f82813c17d35794bac5902578b0d74e12d943acde1b41e5675c23	RC=0	e1da4e0334aec388eda4e7441ba0da19f0ec2fe3eeb1943473413a79423ac623
720p60__Ktu6yFS9iMo_s2532	/workspace/g409_scratch/srcs/nba__Ktu6yFS9iMo_s2532.mp4	b8a9ec95176c333ef6aa473c35b43a072f2c648efbb6d1a973c314b5c04a0e9c	RC=0	d78e53630997999a4f4823468a53b0f3dd50209afb6f4816ad68b0448a1fae17
720p60__Ktu6yFS9iMo_s6195	/workspace/g409_scratch/srcs/nba__Ktu6yFS9iMo_s6195.mp4	dce9d31c4a8eec01d6c25d9121ef8ef5df2928241cad4634eedb5a1855d9c95a	RC=0	27886a932433d9ee33dc4c468f3210e59a6fc4b3e08542249e9f2679bf2751b0
720p60__L7o4UCIIqS4_s2656	/workspace/g409_scratch/srcs/nba__L7o4UCIIqS4_s2656.mp4	b1eebfff7d799fedb2a8f485ba98a6fa26021926e7da36bdb4b6a30f1e33d3b0	RC=0	d093fbefe93b3f59f03b76a5501a4ace60d223cc4960a59497bcfad100daf00a
720p60__L7o4UCIIqS4_s5222	/workspace/g409_scratch/srcs/nba__L7o4UCIIqS4_s5222.mp4	683cc5b0c45ba119f7f545359536042468c67f351fbad50babbe5601f7fbc862	RC=0	9b1d2fc4edb606a77c11df7913abb245a04c68e4ae82a287d546e130912e9f0a
720p60__acb-jHcR5UxPGuE_s1393	/workspace/g409_scratch/srcs/basketball__acb-jHcR5UxPGuE_s1393.mp4	cc7a0d0220ddacd665990cc9d7b480a8642d3bc5b528dcac63e8bd463a0f67dc	RC=0	7c2dc0d690f319b71fa0e94073b782c1e48acb3926d3252f5ead43a058a46ca7
720p60__acb-jHcR5UxPGuE_s90	/workspace/g409_scratch/srcs/basketball__acb-jHcR5UxPGuE_s90.mp4	ac6851c4ec10a7af7a9835c7a23e052ade96195ed63eff715915fd7be28e8eed	RC=0	529c278b5e00cab06bdd0d8fe87aa33e14a760a20d956db5047e5c4a690c5338
720p60__dAy3tnlu3EQ_s4326	/workspace/g409_scratch/srcs/ncaa_basketball__dAy3tnlu3EQ_s4326.mp4	4b29aa56d687868bea366ecde8382fff8eac24f2dce52041ef01edca2ccb92ea	RC=0	16f0e0a63d855f0e09a925563a8e14da5be0d072694b88160b75904e6c9528ad
720p60__oL9Uaie2v2A_s5960	/workspace/g409_scratch/srcs/nba__oL9Uaie2v2A_s5960.mp4	973783b470a0e9999cb2cc543c966313b80a5a6b5c3a9e8c6bee80bd754c676f	RC=0	b07ed3134dacde34c6044b107544fc99c6985f850dad3ee71c7335ff1bf8c162
720p60__qTXrSRHHR2M_s2262	/workspace/g409_scratch/srcs/ncaa_basketball__qTXrSRHHR2M_s2262.mp4	7f076a1a4b3935c5912f35f831aada9b130f176f40736535837f96917162894b	RC=0	816a3a02767510a55abc946ce5c62864df7d9deb3c497155f16107c8aaa81deb
720p60__s-0Y7aLxXgM_s1275	/workspace/g409_scratch/srcs/ncaa_basketball__s-0Y7aLxXgM_s1275.mp4	f237a5cb4ab3e88218e632df9961a586bff4d955d7721926152028501a271b84	RC=0	81fd973c0710471051f3049c3b29faaacba01e3afb702179cdad38f14120852e
720p60__s-0Y7aLxXgM_s4830	/workspace/g409_scratch/srcs/ncaa_basketball__s-0Y7aLxXgM_s4830.mp4	57712e03d9af9728fa4927f3e8d2ade44d855fb2abc719e86d8c64d4c883d0b2	RC=0	a23756dc3aa4f7ad4f46e19ff27eeaec6e72f758765f6eeb7ea94b0f92b97699
720p60__xv0WyG7_99c_s1200	/workspace/g409_scratch/srcs/wnba__xv0WyG7_99c_s1200.mp4	19161e47d3317d67f754340c00c03406830879b772e2d41c2fc00913dc894b53	RC=0	25f24a2e6a28e9d3c6b0c8a2cba209d824ac5b96d284520e21e53e873643829a
720p60__xv0WyG7_99c_s4530	/workspace/g409_scratch/srcs/wnba__xv0WyG7_99c_s4530.mp4	5398cdc3ed36f2123eef01738d010d8234294e1e15d7bb3246a245054929b45c	RC=0	96d8686401305bdf6a846cd9adcb0127a83ab41f1ec8d0c4b1a727b2c1ee1454
