section,frame,player_id,bbox_x1_milli_px,bbox_y1_milli_px,bbox_x2_milli_px,bbox_y2_milli_px
nba_0081,001044,000009,326000,035000,558000,669000
nba_0081,001044,000008,260113,067390,341026,239912
nba_0081,001047,000001,861000,075000,1142000,671000
nba_0081,001047,000002,695000,101000,905000,670000
nba_0081,001047,000003,1171000,142000,1255000,315000
nba_0081,001047,000004,1219000,130000,1295000,331000
nba_0081,001047,000005,1127000,139000,1209000,319000
nba_0081,001047,000007,511000,070000,739000,672000
nba_0081,001047,000009,324000,038000,560000,669000
nba_0081,001050,000001,859000,075000,1139000,670000
nba_0081,001050,000002,693000,101000,902000,671000
nba_0081,001050,000003,1171000,142000,1253000,313000
nba_0081,001050,000004,1217000,131000,1295000,324000
nba_0081,001050,000005,1123000,138000,1209000,313000
nba_0081,001050,000009,321000,038000,545000,668000
nba_0081,001050,000008,247555,070181,328468,242703
nba_0081,001053,000001,857000,073000,1135000,669000
nba_0081,001053,000002,688000,099000,901000,670000
nba_0081,001053,000003,1168000,138000,1248000,313000
nba_0081,001053,000004,1209000,127000,1295000,324000
nba_0081,001053,000005,1121000,136000,1207000,314000
nba_0081,001053,000008,277000,092000,356000,267000
nba_0081,001053,000009,318000,033000,532000,668000
nba_0081,001053,000007,572219,137554,776117,678832
nba_0081,001056,000001,851000,074000,1130000,670000
nba_0081,001056,000003,1163000,139000,1241000,314000
nba_0081,001056,000004,1213000,130000,1295000,322000
nba_0081,001056,000005,1119000,136000,1203000,314000
nba_0081,001056,000007,665000,100000,899000,669000
nba_0081,001056,000008,282000,095000,361000,262000
nba_0081,001056,000009,314000,030000,532000,669000
nba_0081,001059,000001,850000,074000,1126000,671000
nba_0081,001059,000003,1163000,136000,1237000,312000
nba_0081,001059,000004,1209000,130000,1295000,320000
nba_0081,001059,000005,1119000,134000,1201000,313000
nba_0081,001059,000009,313000,031000,536000,669000
nba_0081,001059,000007,710236,109815,934871,670191
nba_0081,001059,000008,283215,098407,362406,268679
nba_0081,001062,000001,851000,072000,1127000,671000
nba_0081,001062,000003,1163000,135000,1237000,311000
nba_0081,001062,000004,1213000,129000,1295000,321000
nba_0081,001062,000005,1120000,135000,1202000,315000
nba_0081,001062,000009,312000,029000,539000,668000
nba_0081,001062,000007,755685,113193,980320,673569
nba_0081,001062,000008,285579,101850,364770,272122
nba_0081,001065,000001,852000,071000,1126000,671000
nba_0081,001065,000003,1165000,138000,1235000,309000
nba_0081,001065,000004,1211000,128000,1295000,319000
nba_0081,001065,000005,1121000,136000,1203000,312000
nba_0081,001065,000009,313000,031000,544000,669000
nba_0081,001065,000007,801134,116572,1025769,676947
nba_0081,001065,000008,287943,105293,367133,275565
nba_0081,001068,000001,850000,070000,1126000,671000
nba_0081,001068,000002,509000,069000,711000,670000
nba_0081,001068,000003,674000,095000,894000,669000
nba_0081,001068,000004,1211000,129000,1295000,319000
nba_0081,001068,000005,1120000,135000,1206000,312000
nba_0081,001068,000009,314000,031000,575000,668000
nba_0081,001068,000007,846583,119950,1071218,680326
nba_0081,001068,000008,290306,108736,369497,279008
nba_0081,001071,000001,852000,071000,1126000,671000
nba_0081,001071,000002,674000,096000,893000,669000
nba_0081,001071,000004,1211000,128000,1295000,318000
nba_0081,001071,000005,1124000,136000,1212000,311000
nba_0081,001071,000007,513000,063000,713000,670000
nba_0081,001071,000009,314000,031000,578000,668000
nba_0081,001071,000008,292670,112179,371861,282451
nba_0081,001074,000001,851000,070000,1127000,670000
nba_0081,001074,000002,669000,097000,891000,670000
nba_0081,001074,000004,1213000,125000,1295000,316000
nba_0081,001074,000005,1125000,135000,1219000,309000
nba_0081,001074,000007,513000,062000,715000,670000
nba_0081,001074,000009,315000,032000,566000,668000
nba_0081,001074,000003,518387,266938,664816,640815
nba_0081,001074,000008,295034,115622,374224,285894
nba_0081,001077,000001,852000,070000,1128000,670000
nba_0081,001077,000002,677000,096000,891000,669000
nba_0081,001077,000003,512000,060000,716000,671000
nba_0081,001077,000004,1209000,123000,1295000,316000
nba_0081,001077,000005,1129000,132000,1231000,308000
nba_0081,001077,000006,1090000,124000,1156000,292000
nba_0081,001077,000009,318000,031000,565000,668000
nba_0081,001077,000008,297397,119065,376588,289337
wnba_5l4,000090,000001,591000,273000,819000,525000
wnba_5l4,000090,000002,591000,582000,834000,901000
wnba_5l4,000090,000003,137000,855000,264000,1032000
wnba_5l4,000090,000004,982000,544000,1105000,855000
wnba_5l4,000090,000005,921000,545000,1107000,858000
wnba_5l4,000093,000001,555000,280000,786000,534000
wnba_5l4,000093,000002,555000,584000,800000,907000
wnba_5l4,000093,000003,145000,876000,265000,1033000
wnba_5l4,000093,000005,927000,538000,1131000,873000
wnba_5l4,000096,000001,591000,285000,779000,531000
wnba_5l4,000096,000002,580000,597000,789000,903000
wnba_5l4,000096,000003,123000,910000,276000,1035000
wnba_5l4,000096,000005,895000,520000,1132000,865000
wnba_5l4,000096,000004,982000,544000,1105000,855000
wnba_5l4,000099,000001,619000,290000,768000,550000
wnba_5l4,000099,000002,590000,593000,804000,909000
wnba_5l4,000099,000005,880000,525000,1114000,858000
wnba_5l4,000099,000004,982000,544000,1105000,855000
wnba_5l4,000102,000001,575000,283000,708000,545000
wnba_5l4,000102,000002,524000,585000,801000,909000
wnba_5l4,000102,000004,943000,536000,1135000,851000
wnba_5l4,000102,000005,871557,516786,1100127,853172
wnba_5l4,000102,000003,124598,930112,264175,1069094
wnba_5l4,000105,000001,524000,297000,726000,566000
wnba_5l4,000105,000005,888000,510000,1117000,828000
wnba_5l4,000105,000002,538515,588840,786672,908145
wnba_5l4,000108,000001,590000,356000,707000,570000
wnba_5l4,000108,000002,605000,607000,788000,904000
wnba_5l4,000108,000005,883000,503000,1116000,826000
wnba_5l4,000108,000003,118685,958667,258262,1097649
wnba_5l4,000111,000001,563000,315000,722000,570000
wnba_5l4,000111,000002,544000,593000,777000,912000
wnba_5l4,000111,000004,952000,500000,1095000,825000
wnba_5l4,000111,000005,018000,910000,169000,1027000
wnba_5l4,000114,000001,498000,307000,693000,577000
wnba_5l4,000114,000002,609000,601000,745000,907000
wnba_5l4,000114,000006,883000,486000,1105000,826000
wnba_5l4,000114,000004,941373,493182,1097137,815171
wnba_5l4,000114,000003,112772,987221,252349,1126203
wnba_5l4,000117,000001,427000,304000,672000,555000
wnba_5l4,000117,000002,582000,613000,735000,913000
wnba_5l4,000117,000006,883000,486000,1105000,826000
wnba_5l4,000117,000004,936592,483695,1092356,805684
wnba_5l4,000117,000003,109816,1001498,249392,1140480
wnba_5l4,000120,000002,540000,630000,748000,915000
wnba_5l4,000120,000006,924000,469000,1079000,768000
wnba_5l4,000120,000001,423346,301404,632923,556136
wnba_5l4,000120,000004,931812,474208,1087576,796197
wnba_5l4,000120,000003,106859,1015775,246436,1154757
wnba_5l4,000123,000001,441000,287000,602000,555000
wnba_5l4,000123,000002,494000,634000,752000,910000
wnba_5l4,000123,000004,897000,446000,1068000,758000
wnba_5l4,000123,000006,923994,453363,1084577,755780
wnba_5l4,000126,000004,865000,439000,1069000,738000
wnba_5l4,000126,000001,405616,284066,586047,546759
wnba_5l4,000126,000002,499953,635177,722368,920586
wnba_5l4,000126,000006,926923,438720,1087506,741137
wnba_5l4,000129,000004,871000,428000,1066000,731000
wnba_5l4,000129,000008,053000,115000,191000,351000
wnba_5l4,000129,000009,254000,146000,388000,360000
wnba_5l4,000129,000001,382691,278163,563121,540856
wnba_5l4,000129,000002,484794,639836,707210,925245
wnba_5l4,000129,000006,929851,424077,1090435,726494
wnba_5l4,000132,000002,521000,611000,772000,912000
wnba_5l4,000132,000004,820000,411000,1056000,728000
wnba_5l4,000132,000008,053000,115000,191000,351000
wnba_5l4,000132,000009,254000,146000,388000,360000
wnba_5l4,000132,000001,359765,272261,540195,534954
wnba_5l4,000135,000002,562000,589000,729000,909000
wnba_5l4,000135,000004,807000,405000,1038000,702000
wnba_5l4,000135,000009,235000,150000,332000,373000
wnba_5l4,000135,000010,481000,286000,586000,419000
wnba_5l4,000135,000008,053000,115000,191000,351000
wnba_5l4,000135,000001,336839,266358,517270,529052
wnba_5l4,000138,000002,609000,586000,740000,885000
wnba_5l4,000138,000004,788000,400000,1004000,694000
wnba_5l4,000138,000009,219530,153532,319613,375782
wnba_5l4,000138,000010,481000,286000,586000,419000
wnba_5l4,000138,000008,053000,115000,191000,351000
wnba_5l4,000138,000001,313913,260456,494344,523149
wnba_5l4,000141,000002,548000,570000,789000,911000
wnba_5l4,000141,000003,447000,350000,600000,625000
wnba_5l4,000141,000004,805000,403000,982000,682000
wnba_5l4,000141,000009,181000,147000,279000,364000
wnba_5l4,000141,000010,482000,273000,594000,436000
wnba_5l4,000141,000001,290987,254554,471418,517247
wnba_5l4,000144,000002,561000,573000,784000,906000
wnba_5l4,000144,000003,426000,352000,628000,650000
wnba_5l4,000144,000004,822000,406000,1017000,670000
wnba_5l4,000144,000009,157388,145109,256103,363909
wnba_5l4,000144,000010,483963,274993,595380,435493
wnba_5l4,000144,000001,268062,248651,448492,511344
wnba_5l4,000147,000002,621000,564000,778000,901000
wnba_5l4,000147,000003,447000,358000,566000,655000
wnba_5l4,000147,000004,811000,399000,1027000,663000
wnba_5l4,000147,000009,132669,143385,231384,362185
wnba_5l4,000147,000010,485720,275774,597137,436274
wnba_5l4,000147,000001,245136,242749,425566,505442
wnba_5l4,000150,000002,626000,538000,795000,882000
wnba_5l4,000150,000003,437000,344000,630000,653000
wnba_5l4,000150,000004,817000,387000,982000,664000
wnba_5l4,000150,000009,134000,154000,248000,364000
wnba_5l4,000150,000010,487477,276555,598894,437055
wnba_5l4,000153,000002,645000,513000,805000,863000
wnba_5l4,000153,000003,411000,343000,620000,651000
wnba_5l4,000153,000004,850000,375000,964000,666000
wnba_5l4,000153,000009,126000,135000,248000,370000
wnba_5l4,000153,000010,489235,277336,600651,437836
wnba_5l4,000156,000002,648000,546000,805000,867000
wnba_5l4,000156,000003,422000,351000,592000,647000
wnba_5l4,000156,000004,849000,381000,998000,664000
wnba_5l4,000156,000005,558000,253000,668000,481000
wnba_5l4,000156,000009,135000,156000,225000,369000
wnba_5l4,000156,000010,490992,278117,602408,438617
wnba_5l4,000159,000002,669000,535000,832000,865000
wnba_5l4,000159,000003,465000,355000,587000,643000
wnba_5l4,000159,000004,862000,438000,1027000,674000
wnba_5l4,000159,000005,557000,248000,658000,478000
wnba_5l4,000159,000009,118712,152596,221502,371388
wnba_5l4,000159,000010,492749,278898,604165,439398
wnba_5l4,000162,000002,644000,528000,872000,857000
wnba_5l4,000162,000003,445000,351000,598000,648000
wnba_5l4,000162,000004,838000,483000,1042000,696000
wnba_5l4,000162,000005,556000,250000,684000,472000
wnba_5l4,000162,000009,110480,154562,213271,373354
wnba_5l4,000162,000010,494506,279679,605923,440179
wnba_5l4,000165,000002,678000,535000,867000,852000
wnba_5l4,000165,000003,438000,359000,628000,656000
wnba_5l4,000165,000004,803000,429000,1014000,708000
wnba_5l4,000165,000005,546000,273000,721000,478000
wnba_5l4,000165,000010,195000,133000,285000,363000
wnba_5l4,000168,000002,812000,442000,993000,709000
wnba_5l4,000168,000003,471000,373000,607000,664000
wnba_5l4,000168,000005,596000,256000,700000,484000
wnba_5l4,000168,000009,125000,150000,244000,387000
wnba_5l4,000168,000004,814503,458154,1010304,715736
wnba_5l4,000171,000002,135000,156000,261000,393000
wnba_5l4,000171,000003,498000,373000,623000,670000
wnba_5l4,000171,000004,796000,459000,996000,717000
wnba_5l4,000171,000005,598000,282000,726000,488000
wnba_5l4,000171,000009,130061,159891,243804,385475
wnba_5l4,000174,000001,750000,504000,915000,855000
wnba_5l4,000174,000002,105000,162000,198000,393000
wnba_5l4,000174,000003,501000,384000,648000,663000
wnba_5l4,000174,000004,787943,466882,986263,724715
wnba_5l4,000174,000005,611790,281891,738497,495582
wnba_5l4,000174,000009,129902,160463,243646,386047
wnba_5l4,000177,000001,759000,505000,909000,841000
wnba_5l4,000177,000003,508000,396000,640000,678000
wnba_5l4,000177,000005,630000,273000,740000,486000
wnba_5l4,000177,000009,175000,192000,261000,405000
wnba_5l4,000177,000002,-116376,017177,008277,265748
wnba_5l4,000177,000004,777964,473710,976285,731542
wnba_5l4,000177,000010,026640,079286,120259,297540
wnba_5l4,000180,000001,737000,501000,945000,829000
wnba_5l4,000180,000003,514000,394000,669000,696000
wnba_5l4,000180,000006,1539000,486000,1701000,765000
wnba_5l4,000180,000007,1022000,822000,1161000,960000
wnba_5l4,000180,000005,639475,275711,756154,488988
wnba_5l4,000180,000004,767986,480537,966306,738370
wnba_5l4,000183,000001,850000,486000,999000,728000
wnba_5l4,000183,000003,520000,402000,672000,699000
wnba_5l4,000183,000006,1539000,486000,1701000,765000
wnba_5l4,000183,000007,1022000,822000,1161000,960000
wnba_5l4,000183,000005,651865,276827,768544,490103
wnba_5l4,000183,000004,758007,487364,956328,745197
wnba_5l4,000186,000002,609000,396000,789000,681000
wnba_5l4,000186,000003,530000,397000,671000,702000
wnba_5l4,000186,000005,693000,273000,793000,483000
wnba_5l4,000186,000001,857510,448269,1023315,735818
wnba_5l4,000186,000006,1539000,486000,1701000,765000
wnba_5l4,000186,000007,1022000,822000,1161000,960000
wnba_5l4,000189,000002,617000,407000,776000,686000
wnba_5l4,000189,000003,539000,395000,675000,701000
wnba_5l4,000189,000005,697000,262000,807000,484000
wnba_5l4,000189,000001,891678,421753,1057483,709303
wnba_5l4,000189,000006,1539000,486000,1701000,765000
wnba_5l4,000189,000007,1022000,822000,1161000,960000
wnba_5l4,000192,000002,619000,411000,772000,692000
wnba_5l4,000192,000003,550000,396000,690000,700000
wnba_5l4,000192,000005,709000,267000,831000,490000
wnba_5l4,000192,000008,1510000,737000,1651000,903000
wnba_5l4,000192,000001,925846,395237,1091652,682787
wnba_5l4,000192,000007,1022000,822000,1161000,960000
wnba_5l4,000195,000002,612000,415000,765000,697000
wnba_5l4,000195,000003,552000,399000,705000,716000
wnba_5l4,000195,000005,703000,269000,850000,495000
wnba_5l4,000195,000006,1545000,492000,1725000,793000
wnba_5l4,000195,000001,960015,368721,1125820,656271
wnba_5l4,000195,000007,1022000,822000,1161000,960000
wnba_5l4,000198,000002,618000,417000,763000,707000
wnba_5l4,000198,000003,553000,407000,702000,720000
wnba_5l4,000198,000005,714000,268000,849000,496000
wnba_5l4,000198,000008,1513000,741000,1648000,897000
wnba_5l4,000198,000001,994183,342206,1159989,629755
wnba_5l4,000198,000007,1022000,822000,1161000,960000
wnba_5l4,000201,000002,621000,426000,756000,714000
wnba_5l4,000201,000003,561000,413000,683000,734000
wnba_5l4,000201,000005,745000,271000,864000,501000
wnba_5l4,000201,000008,1515000,745000,1647000,904000
wnba_5l4,000201,000001,1028352,315690,1194157,603239
wnba_5l4,000201,000007,1022000,822000,1161000,960000
wnba_5l4,000204,000002,571000,431000,762000,744000
wnba_5l4,000204,000003,564000,426000,704000,747000
wnba_5l4,000204,000005,760000,272000,889000,490000
wnba_5l4,000204,000008,1514000,756000,1647000,918000
wnba_5l4,000204,000001,1062520,289174,1228326,576723
wnba_5l4,000204,000007,1022000,822000,1161000,960000
wnba_5l4,000207,000002,586000,437000,765000,756000
wnba_5l4,000207,000003,585000,433000,698000,759000
wnba_5l4,000207,000005,778000,267000,901000,510000
wnba_5l4,000207,000008,1520000,765000,1653000,921000
wnba_5l4,000210,000002,632000,447000,792000,732000
wnba_5l4,000210,000003,585000,440000,693000,774000
wnba_5l4,000210,000004,598000,444000,796000,765000
wnba_5l4,000210,000005,796000,263000,916000,510000
wnba_5l4,000210,000008,1521000,771000,1656000,924000
wnba_5l4,000210,000010,1101000,436000,1230000,750000
wnba_5l4,000213,000002,644000,447000,797000,727000
wnba_5l4,000213,000003,586000,446000,697000,788000
wnba_5l4,000213,000005,814000,263000,934000,510000
wnba_5l4,000213,000008,1524000,775000,1662000,934000
wnba_5l4,000213,000010,1128000,417000,1245000,725000
wnba_5l4,000213,000004,580971,447409,779010,760611
wnba_5l4,000216,000002,636000,445000,807000,737000
wnba_5l4,000216,000003,579000,447000,696000,803000
wnba_5l4,000216,000004,538000,448000,696000,802000
wnba_5l4,000216,000005,823000,276000,961000,510000
wnba_5l4,000216,000008,1531000,780000,1666000,939000
wnba_5l4,000216,000010,1136269,407530,1254312,716052
wnba_5l4,000219,000002,639000,440000,804000,738000
wnba_5l4,000219,000003,575000,447000,702000,807000
wnba_5l4,000219,000004,1602000,517000,1731000,845000
wnba_5l4,000219,000005,834000,265000,966000,509000
wnba_5l4,000219,000008,1537000,781000,1669000,940000
wnba_5l4,000219,000010,1158000,378000,1296000,692000
wnba_5l4,000222,000002,644000,437000,801000,741000
wnba_5l4,000222,000003,566000,450000,702000,817000
wnba_5l4,000222,000004,379000,704000,508000,1029000
wnba_5l4,000222,000005,851000,272000,965000,508000
wnba_5l4,000222,000009,1378000,810000,1519000,1032000
wnba_5l4,000222,000010,1180106,361981,1311256,674101
wnba_5l4,000225,000002,642000,439000,803000,742000
wnba_5l4,000225,000003,540000,458000,696000,809000
wnba_5l4,000225,000004,874000,267000,970000,516000
wnba_5l4,000225,000009,1383000,813000,1518000,983000
wnba_5l4,000225,000010,1199552,344445,1330701,656565
wnba_5l4,000228,000001,1617000,520000,1749000,858000
wnba_5l4,000228,000002,630000,441000,801000,749000
wnba_5l4,000228,000003,519000,460000,692000,822000
wnba_5l4,000228,000004,448000,713000,618000,1035000
wnba_5l4,000228,000005,891000,267000,977000,503000
wnba_5l4,000228,000009,1380000,820000,1521000,982000
wnba_5l4,000228,000010,1218997,326910,1350146,639029
wnba_5l4,000231,000001,620000,443000,804000,752000
wnba_5l4,000231,000003,511000,467000,688000,831000
wnba_5l4,000231,000004,486000,713000,633000,1031000
wnba_5l4,000231,000005,900000,285000,987000,497000
wnba_5l4,000231,000008,1620000,524000,1755000,860000
wnba_5l4,000231,000010,1238442,309374,1369592,621493
wnba_5l4,000234,000002,620000,444000,801000,754000
wnba_5l4,000234,000003,500000,477000,656000,827000
wnba_5l4,000234,000005,898000,268000,1000000,677000
wnba_5l4,000234,000008,1623000,530000,1761000,868000
wnba_5l4,000234,000004,365887,783085,511228,1094824
wnba_5l4,000234,000010,1257888,291838,1389037,603957
wnba_5l4,000237,000001,1435000,481000,1578000,818000
wnba_5l4,000237,000003,490000,485000,633000,849000
wnba_5l4,000237,000005,897000,281000,1016000,537000
wnba_5l4,000237,000009,1409000,841000,1536000,1003000
wnba_5l4,000237,000010,1277333,274302,1408482,586421
wnba_5l4,000240,000002,1450000,487000,1582000,826000
wnba_5l4,000240,000003,482000,494000,626000,854000
wnba_5l4,000240,000004,546000,719000,690000,906000
wnba_5l4,000240,000005,899000,294000,1028000,546000
wnba_5l4,000240,000007,1569000,826000,1713000,991000
wnba_5l4,000240,000010,1296778,256766,1427928,568885
wnba_5l4,000243,000001,633000,457000,801000,783000
wnba_5l4,000243,000002,1459000,495000,1594000,841000
wnba_5l4,000243,000003,469000,501000,603000,870000
wnba_5l4,000243,000004,901000,307000,1042000,547000
wnba_5l4,000243,000006,1632000,551000,1773000,892000
wnba_5l4,000243,000007,1236000,324000,1428000,648000
wnba_5l4,000243,000009,1419486,852562,1549131,1015136
wnba_5l4,000246,000002,1469000,504000,1602000,854000
wnba_5l4,000246,000003,449000,510000,584000,850000
wnba_5l4,000246,000004,584000,730000,717000,910000
wnba_5l4,000246,000005,922000,313000,1050000,558000
wnba_5l4,000246,000006,1626000,566000,1791000,908000
wnba_5l4,000246,000007,1266000,325000,1389000,651000
wnba_5l4,000246,000008,1726534,333366,1863089,626915
wnba_5l4,000249,000001,1476000,516000,1611000,863000
wnba_5l4,000249,000003,408000,525000,570000,901000
wnba_5l4,000249,000004,636000,471000,798000,803000
wnba_5l4,000249,000005,966000,316000,1068000,576000
wnba_5l4,000249,000006,1615000,579000,1795000,926000
wnba_5l4,000249,000007,1145188,196336,1290384,482495
wnba_5l4,000249,000008,1751759,280012,1888314,573561
wnba_5l4,000252,000001,1263000,360000,1401000,672000
wnba_5l4,000252,000002,1471000,529000,1621000,878000
wnba_5l4,000252,000003,609000,754000,738000,910000
wnba_5l4,000252,000004,626000,483000,801000,820000
wnba_5l4,000252,000005,979000,318000,1087000,593000
wnba_5l4,000252,000006,1615000,600000,1801000,946000
wnba_5l4,000252,000007,1045275,062804,1190472,348963
wnba_5l4,000252,000008,1776985,226658,1913540,520207
wnba_5l4,000255,000002,1464000,541000,1629000,898000
wnba_5l4,000255,000004,615000,491000,796000,840000
wnba_5l4,000255,000005,997000,340000,1099000,624000
wnba_5l4,000255,000006,1621353,614591,1798117,959576
wnba_5l4,000255,000007,945362,-70728,1090559,215431
wnba_5l4,000255,000008,1802211,173304,1938766,466853
wnba_5l4,000258,000002,1450000,561000,1633000,906000
wnba_5l4,000258,000004,612000,505000,786000,852000
wnba_5l4,000258,000005,1005000,351000,1113000,629000
wnba_5l4,000258,000006,1584000,617000,1776000,971000
wnba_5l4,000258,000001,1653864,281861,1795855,602714
wnba_5l4,000258,000007,845449,-204260,990646,081899
wnba_5l4,000261,000002,1458000,572000,1614000,918000
wnba_5l4,000261,000004,615000,511000,768000,854000
wnba_5l4,000261,000005,1009000,355000,1129000,636000
wnba_5l4,000261,000006,1566000,622000,1728000,991000
wnba_5l4,000261,000001,1825728,213629,1967719,534482
wnba_5l4,000261,000007,745536,-337792,890733,-51633
wnba_5l4,000264,000003,1545000,666000,1728000,999000
wnba_5l4,000264,000004,597000,519000,759000,867000
wnba_5l4,000264,000005,1026000,357000,1134000,643000
wnba_5l4,000264,000010,750000,238000,871000,475000
wnba_5l4,000264,000006,1548701,639446,1722085,999591
wnba_5l4,000264,000001,1997591,145397,2139582,466250
wnba_5l4,000264,000007,645623,-471324,790820,-185165
wnba_5l4,000267,000002,1449000,583000,1563000,940000
wnba_5l4,000267,000004,582000,521000,746000,875000
wnba_5l4,000267,000005,1038000,367000,1212000,648000
wnba_5l4,000267,000010,750000,238000,871000,475000
wnba_5l4,000267,000006,1530424,652046,1703809,1012192
wnba_5l4,000267,000001,2169455,077165,2311446,398018
wnba_5l4,000267,000007,545711,-604856,690907,-318697
wnba_5l4,000270,000002,1426000,582000,1561000,945000
wnba_5l4,000270,000004,564000,517000,726000,887000
wnba_5l4,000270,000005,755000,234000,873000,472000
wnba_5l4,000270,000010,750000,238000,871000,475000
wnba_5l4,000270,000006,1512148,664647,1685532,1024792
wnba_5l4,000270,000001,2341318,008933,2483310,329786
wnba_5l4,000270,000007,445798,-738388,590994,-452229
wnba_5l4,000273,000002,1402000,585000,1554000,984000
wnba_5l4,000273,000004,546000,515000,706000,891000
wnba_5l4,000273,000005,757000,243000,877000,481000
wnba_5l4,000273,000010,750000,238000,871000,475000
wnba_5l4,000273,000006,1493871,677247,1667255,1037392
wnba_5l4,000273,000001,2513182,-59299,2655173,261554
wnba_5l4,000276,000002,1389000,598000,1529000,865000
wnba_5l4,000276,000004,525000,512000,687000,895000
wnba_5l4,000276,000005,663994,189313,789090,438238
wnba_5l4,000276,000003,4030567,479548,4200108,776440
wnba_5l4,000276,000010,750000,238000,871000,475000
wnba_5l4,000276,000006,1475594,689848,1648979,1049993
wnba_5l4,000276,000001,2685045,-127531,2827037,193322
wnba_5l4,000279,000004,507000,513000,681000,879000
wnba_5l4,000279,000002,1374202,574963,1515092,897259
wnba_5l4,000279,000005,576987,145783,702083,394708
wnba_5l4,000279,000003,4675691,426237,4845232,723129
wnba_5l4,000279,000010,750000,238000,871000,475000
wnba_5l4,000279,000006,1457318,702448,1630702,1062593
wnba_5l4,000282,000004,498000,513000,675000,882000
wnba_5l4,000282,000002,1358297,564427,1499188,886724
wnba_5l4,000282,000005,489980,102253,615076,351178
wnba_5l4,000282,000003,5320815,372926,5490356,669817
wnba_5l4,000282,000010,750000,238000,871000,475000
wnba_5l4,000282,000006,1439041,715048,1612426,1075194
wnba_5l4,000285,000007,496000,513000,673000,893000
wnba_5l4,000285,000008,1345000,605000,1498000,911000
wnba_5l4,000285,000004,484693,510967,657107,880810
wnba_5l4,000285,000002,1342393,553892,1483284,876188
wnba_5l4,000285,000005,402974,058723,528069,307648
wnba_5l4,000285,000003,5965939,319614,6135480,616506
wnba_5l4,000285,000010,750000,238000,871000,475000
wnba_5l4,000288,000004,490000,512000,635000,885000
wnba_5l4,000288,000007,970000,415000,1093000,654000
wnba_5l4,000288,000008,1345000,605000,1498000,911000
wnba_5l4,000288,000002,1326489,543356,1467380,865653
wnba_5l4,000288,000005,315967,015193,441063,264118
wnba_5l4,000288,000003,6611063,266303,6780604,563195
wnba_5l4,000288,000010,750000,238000,871000,475000
wnba_5l4,000291,000004,468000,510000,624000,888000
wnba_5l4,000291,000007,1043560,394718,1187623,688148
wnba_5l4,000291,000008,1345000,605000,1498000,911000
wnba_5l4,000291,000002,1310584,532821,1451475,855117
wnba_5l4,000291,000005,228960,-28337,354056,220588
wnba_5l4,000294,000004,897000,399000,1040000,734000
wnba_5l4,000294,000007,1228764,353961,1372827,647391
wnba_5l4,000294,000008,1345000,605000,1498000,911000
wnba_5l4,000294,000002,1294680,522285,1435571,844582
wnba_5l4,000294,000005,141953,-71867,267049,177058
wnba_5l4,000297,000001,427000,507000,606000,887000
wnba_5l4,000297,000004,927295,375177,1076710,729950
wnba_5l4,000297,000007,1413968,313204,1558031,606634
wnba_5l4,000297,000008,1345000,605000,1498000,911000
wnba_5l4,000297,000002,1278776,511750,1419667,834046
wnba_5l4,000297,000005,054946,-115398,180042,133527
wnba_5l4,000300,000001,417000,507000,594000,882000
wnba_5l4,000300,000004,1055000,366000,1178000,676000
wnba_5l4,000300,000007,1599172,272447,1743234,565877
wnba_5l4,000300,000008,1345000,605000,1498000,911000
wnba_5l4,000303,000001,410000,509000,590000,886000
wnba_5l4,000303,000004,1188000,381000,1319000,727000
wnba_5l4,000303,000007,1784375,231691,1928438,525120
wnba_5l4,000303,000008,1345000,605000,1498000,911000
wnba_5l4,000306,000001,399000,506000,562000,890000
wnba_5l4,000306,000004,1319886,351103,1452096,688472
wnba_5l4,000306,000007,1969579,190934,2113642,484363
wnba_5l4,000306,000008,1345000,605000,1498000,911000
wnba_5l4,000309,000003,1185000,383000,1311000,726000
wnba_5l4,000309,000001,385370,509241,555959,889574
wnba_5l4,000309,000004,1452787,335392,1584997,672762
wnba_5l4,000309,000007,2154783,150177,2298846,443607
wnba_5l4,000309,000008,1345000,605000,1498000,911000
wnba_5l4,000312,000003,1174000,410000,1314000,732000
wnba_5l4,000312,000004,1585000,242000,1735000,471000
wnba_5l4,000312,000009,1023679,633752,1185158,903317
wnba_5l4,000312,000007,2339987,109420,2484050,402850
wnba_5l4,000315,000003,1155000,426000,1314000,741000
wnba_5l4,000315,000004,1722759,177582,1866876,442418
wnba_5l4,000315,000009,1004145,632124,1165623,901690
wnba_5l4,000318,000003,1065000,377000,1305000,756000
wnba_5l4,000318,000005,549000,313000,754000,603000
wnba_5l4,000318,000009,925000,655000,1095000,907000
wnba_5l4,000318,000004,1858042,123600,2002159,388436
wnba_5l4,000318,000001,348678,513117,519267,893450
wnba_5l4,000321,000003,1065000,405000,1281000,756000
wnba_5l4,000321,000005,513000,314000,710000,645000
wnba_5l4,000321,000009,890022,655540,1057525,912686
wnba_5l4,000321,000004,1993326,069617,2137443,334453
wnba_5l4,000324,000003,1084000,411000,1261000,750000
wnba_5l4,000324,000005,440000,336000,632000,644000
wnba_5l4,000324,000009,831000,686000,1014000,911000
wnba_5l4,000324,000010,1308000,291000,1419000,422000
wnba_5l4,000324,000004,2128609,015634,2272726,280470
wnba_5l4,000327,000003,1102000,412000,1237000,761000
wnba_5l4,000327,000009,793537,685922,970812,922797
wnba_5l4,000327,000010,1308000,291000,1419000,422000
wnba_5l4,000327,000002,469000,424000,607000,760000
