section,frame,team,bbox_x1_milli_px,bbox_y1_milli_px,bbox_x2_milli_px,bbox_y2_milli_px,signature_kind,sig_h,sig_s,sig_v,baseline_slot,baseline_instance_id,candidate_instance_id,baseline_assoc_ms_section,baseline_route_wall_ms_section,candidate_assoc_ms_section_fix1c_rerun
nba_0081,000993,green,558000,052000,788000,670000,hsv,000144,000132,000124,000001,000006,000013,20867045,362597087,021964
nba_0081,000993,green,1143000,114000,1231000,299000,hsv,000131,000153,000104,000004,000044,000007,20867045,362597087,021964
nba_0081,000993,green,1081000,107000,1171000,282000,hsv,000127,000174,000081,000003,000042,000006,20867045,362597087,021964
nba_0081,000993,green,1211000,119000,1295000,302000,hsv,000126,000164,000085,000002,000031,000015,20867045,362597087,021964
nba_0081,000993,white,358000,021000,587000,668000,hsv,000139,000137,000148,000008,000063,000002,20867045,362597087,021964
nba_0081,000996,green,878000,053000,1155000,669000,hsv,000137,000151,000108,000000,000001,000001,20867045,362597087,021964
nba_0081,000996,green,558000,060000,778000,671000,hsv,000145,000131,000124,000001,000006,000013,20867045,362597087,021964
nba_0081,000996,green,1139000,113000,1229000,302000,hsv,000132,000153,000105,000004,000044,000007,20867045,362597087,021964
nba_0081,000996,green,1080000,107000,1168000,291000,hsv,000127,000172,000081,000003,000042,000006,20867045,362597087,021964
nba_0081,000996,green,1207000,115000,1293000,301000,hsv,000127,000165,000084,000002,000031,000015,20867045,362597087,021964
nba_0081,000996,white,359000,024000,586000,668000,hsv,000139,000136,000149,000008,000063,000002,20867045,362597087,021964
nba_0081,000999,green,880000,054000,1155000,669000,hsv,000137,000151,000107,000000,000001,000001,20867045,362597087,021964
nba_0081,000999,green,557000,056000,775000,670000,hsv,000145,000133,000121,000001,000006,000013,20867045,362597087,021964
nba_0081,000999,green,1141000,112000,1227000,303000,hsv,000131,000156,000099,000004,000044,000007,20867045,362597087,021964
nba_0081,000999,green,1206000,120000,1294000,301000,hsv,000127,000164,000083,000002,000031,000015,20867045,362597087,021964
nba_0081,000999,green,1079000,106000,1165000,269000,hsv,000127,000175,000074,000003,000042,000006,20867045,362597087,021964
nba_0081,000999,white,360000,023000,590000,669000,hsv,000139,000137,000148,000008,000063,000002,20867045,362597087,021964
nba_0081,001002,green,558000,058000,767000,671000,hsv,000145,000133,000119,000001,000006,000013,20867045,362597087,021964
nba_0081,001002,green,882000,055000,1156000,668000,hsv,000137,000151,000107,000000,000001,000001,20867045,362597087,021964
nba_0081,001002,green,1205000,121000,1295000,312000,hsv,000128,000158,000085,000002,000031,000015,20867045,362597087,021964
nba_0081,001002,green,1139000,113000,1233000,306000,hsv,000133,000153,000100,000004,000044,000007,20867045,362597087,021964
nba_0081,001002,green,1080000,110000,1166000,280000,hsv,000127,000173,000080,000003,000042,000006,20867045,362597087,021964
nba_0081,001002,white,363000,025000,594000,669000,hsv,000139,000137,000148,000008,000063,000002,20867045,362597087,021964
nba_0081,001005,green,555000,060000,765000,670000,hsv,000145,000135,000117,000001,000006,000013,20867045,362597087,021964
nba_0081,001005,green,881000,060000,1155000,668000,hsv,000137,000151,000107,000000,000001,000001,20867045,362597087,021964
nba_0081,001005,green,1140000,122000,1226000,307000,hsv,000131,000155,000098,000004,000044,000007,20867045,362597087,021964
nba_0081,001005,green,1201000,123000,1295000,314000,hsv,000129,000156,000087,000002,000031,000015,20867045,362597087,021964
nba_0081,001005,green,1075000,114000,1165000,284000,hsv,000127,000172,000079,000003,000042,000006,20867045,362597087,021964
nba_0081,001005,white,364000,029000,591000,669000,hsv,000139,000137,000148,000008,000063,000002,20867045,362597087,021964
nba_0081,001008,green,881000,062000,1153000,669000,hsv,000137,000151,000106,000000,000001,000001,20867045,362597087,021964
nba_0081,001008,green,551000,059000,763000,672000,hsv,000145,000137,000114,000001,000006,000013,20867045,362597087,021964
nba_0081,001008,green,1140000,125000,1222000,307000,hsv,000131,000161,000090,000004,000044,000007,20867045,362597087,021964
nba_0081,001008,green,1199000,129000,1285000,312000,hsv,000127,000158,000082,000002,000031,000015,20867045,362597087,021964
nba_0081,001008,green,1073000,114000,1163000,285000,hsv,000128,000172,000079,000003,000042,000006,20867045,362597087,021964
nba_0081,001008,white,363000,030000,589000,668000,hsv,000139,000137,000147,000008,000063,000002,20867045,362597087,021964
nba_0081,001008,white,337000,094000,399000,206000,hsv,000132,000196,000069,000006,000050,000012,20867045,362597087,021964
nba_0081,001011,green,880000,064000,1152000,669000,hsv,000137,000151,000106,000000,000001,000001,20867045,362597087,021964
nba_0081,001011,green,546000,066000,760000,673000,hsv,000145,000136,000115,000001,000006,000013,20867045,362597087,021964
nba_0081,001011,green,1199000,128000,1285000,317000,hsv,000126,000157,000080,000002,000031,000015,20867045,362597087,021964
nba_0081,001011,green,1137000,127000,1223000,311000,hsv,000132,000159,000092,000004,000044,000007,20867045,362597087,021964
nba_0081,001011,green,1073000,116000,1163000,286000,hsv,000128,000173,000082,000003,000042,000006,20867045,362597087,021964
nba_0081,001011,white,364000,032000,587000,668000,hsv,000139,000137,000148,000008,000063,000002,20867045,362597087,021964
nba_0081,001014,green,878000,066000,1150000,669000,hsv,000137,000151,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001014,green,542000,072000,752000,672000,hsv,000144,000134,000114,000001,000006,000013,20867045,362597087,021964
nba_0081,001014,green,1195000,131000,1277000,314000,hsv,000126,000159,000078,000002,000031,000015,20867045,362597087,021964
nba_0081,001014,green,1135000,130000,1221000,311000,hsv,000131,000162,000088,000004,000044,000007,20867045,362597087,021964
nba_0081,001014,green,1071000,117000,1159000,286000,hsv,000128,000174,000079,000003,000042,000006,20867045,362597087,021964
nba_0081,001014,white,362000,035000,582000,668000,hsv,000139,000137,000147,000008,000063,000002,20867045,362597087,021964
nba_0081,001017,green,875000,068000,1149000,670000,hsv,000137,000151,000106,000000,000001,000001,20867045,362597087,021964
nba_0081,001017,green,534000,070000,748000,671000,hsv,000145,000135,000115,000001,000006,000013,20867045,362597087,021964
nba_0081,001017,green,1133000,134000,1221000,317000,hsv,000132,000158,000088,000004,000044,000007,20867045,362597087,021964
nba_0081,001017,green,1191000,130000,1271000,314000,hsv,000127,000162,000078,000002,000031,000015,20867045,362597087,021964
nba_0081,001017,green,1069000,116000,1159000,289000,hsv,000128,000173,000081,000003,000042,000006,20867045,362597087,021964
nba_0081,001017,white,355000,036000,584000,668000,hsv,000139,000138,000145,000008,000063,000002,20867045,362597087,021964
nba_0081,001020,green,873000,069000,1147000,670000,hsv,000137,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001020,green,531000,067000,742000,671000,hsv,000145,000135,000113,000001,000006,000013,20867045,362597087,021964
nba_0081,001020,green,1133000,131000,1221000,314000,hsv,000131,000160,000083,000004,000044,000007,20867045,362597087,021964
nba_0081,001020,green,1185000,133000,1263000,317000,hsv,000127,000158,000081,000002,000031,000015,20867045,362597087,021964
nba_0081,001020,green,1066000,118000,1156000,298000,hsv,000128,000172,000083,000003,000042,000006,20867045,362597087,021964
nba_0081,001020,white,351000,035000,573000,668000,hsv,000139,000138,000144,000008,000063,000002,20867045,362597087,021964
nba_0081,001023,green,526000,070000,738000,670000,hsv,000145,000136,000113,000001,000006,000013,20867045,362597087,021964
nba_0081,001023,green,873000,068000,1146000,670000,hsv,000137,000152,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001023,green,1139000,131000,1221000,310000,hsv,000129,000162,000076,000004,000044,000007,20867045,362597087,021964
nba_0081,001023,green,1063000,121000,1153000,296000,hsv,000128,000171,000081,000003,000042,000006,20867045,362597087,021964
nba_0081,001023,green,1183000,129000,1261000,310000,hsv,000126,000164,000074,000002,000031,000015,20867045,362597087,021964
nba_0081,001023,white,347000,031000,568000,668000,hsv,000139,000138,000143,000008,000063,000002,20867045,362597087,021964
nba_0081,001023,white,327000,076000,411000,252000,hsv,000144,000191,000092,000006,000050,000012,20867045,362597087,021964
nba_0081,001026,green,872000,069000,1147000,670000,hsv,000137,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001026,green,523000,068000,742000,669000,hsv,000145,000137,000116,000001,000006,000013,20867045,362597087,021964
nba_0081,001026,green,1139000,130000,1219000,310000,hsv,000129,000161,000077,000004,000044,000007,20867045,362597087,021964
nba_0081,001026,green,1063000,121000,1153000,296000,hsv,000128,000170,000083,000003,000042,000006,20867045,362597087,021964
nba_0081,001026,green,1181000,127000,1259000,309000,hsv,000126,000165,000072,000002,000031,000015,20867045,362597087,021964
nba_0081,001026,white,344000,034000,561000,669000,hsv,000139,000137,000144,000008,000063,000002,20867045,362597087,021964
nba_0081,001026,white,306000,072000,396000,247000,hsv,000147,000192,000085,000006,000050,000012,20867045,362597087,021964
nba_0081,001029,green,872000,069000,1146000,670000,hsv,000137,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001029,green,521000,065000,729000,671000,hsv,000144,000137,000113,000001,000006,000013,20867045,362597087,021964
nba_0081,001029,green,1138000,132000,1218000,311000,hsv,000128,000162,000078,000004,000044,000007,20867045,362597087,021964
nba_0081,001029,green,1061000,120000,1155000,297000,hsv,000129,000168,000084,000003,000042,000006,20867045,362597087,021964
nba_0081,001029,green,1181000,128000,1255000,310000,hsv,000126,000167,000069,000002,000031,000015,20867045,362597087,021964
nba_0081,001029,white,340000,035000,554000,669000,hsv,000138,000137,000143,000008,000063,000002,20867045,362597087,021964
nba_0081,001029,white,307000,067000,392000,238000,hsv,000149,000196,000078,000006,000050,000012,20867045,362597087,021964
nba_0081,001032,green,868000,071000,1145000,669000,hsv,000137,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001032,green,516000,068000,725000,672000,hsv,000145,000136,000114,000001,000006,000013,20867045,362597087,021964
nba_0081,001032,green,1135000,134000,1217000,315000,hsv,000129,000159,000081,000004,000044,000007,20867045,362597087,021964
nba_0081,001032,green,1059000,126000,1153000,302000,hsv,000128,000166,000084,000003,000042,000006,20867045,362597087,021964
nba_0081,001032,green,1177000,138000,1259000,317000,hsv,000125,000157,000075,000002,000031,000015,20867045,362597087,021964
nba_0081,001032,white,335000,034000,553000,671000,hsv,000138,000136,000144,000008,000063,000002,20867045,362597087,021964
nba_0081,001032,white,298000,055000,373000,235000,hsv,000150,000194,000068,000006,000050,000012,20867045,362597087,021964
nba_0081,001035,green,866000,073000,1146000,668000,hsv,000137,000153,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001035,green,697000,098000,909000,667000,hsv,000137,000132,000174,000001,000007,000013,20867045,362597087,021964
nba_0081,001035,green,1176000,137000,1264000,320000,hsv,000126,000157,000073,000002,000031,000015,20867045,362597087,021964
nba_0081,001035,green,1133000,137000,1215000,317000,hsv,000129,000160,000079,000004,000044,000007,20867045,362597087,021964
nba_0081,001035,green,1225000,132000,1295000,323000,hsv,000125,000159,000061,000003,000043,000016,20867045,362597087,021964
nba_0081,001035,white,333000,034000,553000,670000,hsv,000138,000136,000145,000008,000063,000002,20867045,362597087,021964
nba_0081,001035,white,516000,069000,723000,672000,hsv,000145,000138,000112,000006,000051,000013,20867045,362597087,021964
nba_0081,001038,green,869000,075000,1147000,668000,hsv,000137,000153,000103,000000,000001,000001,20867045,362597087,021964
nba_0081,001038,green,693000,100000,909000,670000,hsv,000137,000134,000173,000001,000007,000013,20867045,362597087,021964
nba_0081,001038,green,1173000,138000,1263000,322000,hsv,000125,000158,000070,000002,000031,000015,20867045,362597087,021964
nba_0081,001038,green,1131000,139000,1213000,319000,hsv,000129,000159,000079,000004,000044,000007,20867045,362597087,021964
nba_0081,001038,green,1225000,133000,1295000,324000,hsv,000125,000159,000060,000003,000043,000016,20867045,362597087,021964
nba_0081,001038,white,332000,035000,547000,670000,hsv,000137,000136,000144,000008,000063,000002,20867045,362597087,021964
nba_0081,001038,white,272000,065000,353000,237000,hsv,000150,000181,000073,000007,000061,000012,20867045,362597087,021964
nba_0081,001041,green,694000,101000,908000,670000,hsv,000137,000133,000173,000001,000007,000013,20867045,362597087,021964
nba_0081,001041,green,863000,077000,1143000,668000,hsv,000137,000154,000103,000000,000001,000001,20867045,362597087,021964
nba_0081,001041,green,1173000,141000,1263000,322000,hsv,000125,000160,000069,000002,000031,000015,20867045,362597087,021964
nba_0081,001041,green,1129000,140000,1211000,324000,hsv,000130,000157,000081,000004,000044,000007,20867045,362597087,021964
nba_0081,001041,green,1225000,138000,1295000,326000,hsv,000125,000158,000061,000003,000043,000016,20867045,362597087,021964
nba_0081,001041,white,328000,045000,549000,669000,hsv,000137,000137,000144,000008,000063,000002,20867045,362597087,021964
nba_0081,001044,green,690000,101000,906000,669000,hsv,000137,000133,000173,000001,000007,000013,20867045,362597087,021964
nba_0081,001044,green,863000,077000,1142000,668000,hsv,000137,000154,000102,000000,000001,000001,20867045,362597087,021964
nba_0081,001044,green,519000,071000,741000,672000,hsv,000144,000137,000119,000002,000032,000017,20867045,362597087,021964
nba_0081,001044,green,1127000,138000,1209000,320000,hsv,000130,000160,000076,000004,000044,000007,20867045,362597087,021964
nba_0081,001044,green,1223000,135000,1295000,331000,hsv,000126,000157,000062,000003,000043,000016,20867045,362597087,021964
nba_0081,001044,white,326000,035000,558000,669000,hsv,000138,000139,000141,000008,000063,000002,20867045,362597087,021964
nba_0081,001047,green,695000,101000,905000,670000,hsv,000137,000132,000171,000001,000007,000013,20867045,362597087,021964
nba_0081,001047,green,861000,075000,1142000,671000,hsv,000137,000154,000103,000000,000001,000001,20867045,362597087,021964
nba_0081,001047,green,1127000,139000,1209000,319000,hsv,000129,000159,000077,000004,000044,000007,20867045,362597087,021964
nba_0081,001047,green,1219000,130000,1295000,331000,hsv,000126,000158,000064,000003,000043,000016,20867045,362597087,021964
nba_0081,001047,green,1171000,142000,1255000,315000,hsv,000126,000164,000067,000002,000033,000015,20867045,362597087,021964
nba_0081,001047,white,324000,038000,560000,669000,hsv,000138,000138,000142,000008,000063,000002,20867045,362597087,021964
nba_0081,001047,white,511000,070000,739000,672000,hsv,000144,000137,000118,000006,000051,000013,20867045,362597087,021964
nba_0081,001050,green,859000,075000,1139000,670000,hsv,000137,000154,000103,000000,000001,000001,20867045,362597087,021964
nba_0081,001050,green,693000,101000,902000,671000,hsv,000138,000131,000172,000001,000007,000013,20867045,362597087,021964
nba_0081,001050,green,1123000,138000,1209000,313000,hsv,000130,000161,000075,000004,000044,000007,20867045,362597087,021964
nba_0081,001050,green,1217000,131000,1295000,324000,hsv,000126,000159,000063,000003,000043,000016,20867045,362597087,021964
nba_0081,001050,green,1171000,142000,1253000,313000,hsv,000126,000163,000068,000002,000033,000015,20867045,362597087,021964
nba_0081,001050,white,321000,038000,545000,668000,hsv,000138,000138,000141,000008,000063,000002,20867045,362597087,021964
nba_0081,001053,green,857000,073000,1135000,669000,hsv,000137,000154,000103,000000,000001,000001,20867045,362597087,021964
nba_0081,001053,green,688000,099000,901000,670000,hsv,000138,000132,000170,000001,000007,000013,20867045,362597087,021964
nba_0081,001053,green,1121000,136000,1207000,314000,hsv,000130,000159,000078,000004,000044,000007,20867045,362597087,021964
nba_0081,001053,green,1209000,127000,1295000,324000,hsv,000126,000159,000066,000003,000043,000016,20867045,362597087,021964
nba_0081,001053,green,1168000,138000,1248000,313000,hsv,000126,000163,000069,000002,000033,000015,20867045,362597087,021964
nba_0081,001053,white,318000,033000,532000,668000,hsv,000136,000138,000140,000008,000063,000002,20867045,362597087,021964
nba_0081,001053,white,277000,092000,356000,267000,hsv,000152,000212,000097,000007,000061,000012,20867045,362597087,021964
nba_0081,001056,green,851000,074000,1130000,670000,hsv,000137,000153,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001056,green,512000,065000,706000,670000,hsv,000142,000136,000107,000001,000008,000017,20867045,362597087,021964
nba_0081,001056,green,1119000,136000,1203000,314000,hsv,000130,000157,000079,000004,000044,000007,20867045,362597087,021964
nba_0081,001056,green,1213000,130000,1295000,322000,hsv,000125,000159,000067,000003,000043,000016,20867045,362597087,021964
nba_0081,001056,green,1163000,139000,1241000,314000,hsv,000126,000163,000073,000002,000033,000015,20867045,362597087,021964
nba_0081,001056,white,314000,030000,532000,669000,hsv,000137,000139,000140,000008,000063,000002,20867045,362597087,021964
nba_0081,001056,white,665000,100000,899000,669000,hsv,000139,000133,000172,000006,000052,000013,20867045,362597087,021964
nba_0081,001056,white,282000,095000,361000,262000,hsv,000151,000210,000085,000007,000061,000012,20867045,362597087,021964
nba_0081,001059,green,850000,074000,1126000,671000,hsv,000137,000152,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001059,green,506000,068000,705000,671000,hsv,000143,000134,000110,000001,000008,000017,20867045,362597087,021964
nba_0081,001059,green,1119000,134000,1201000,313000,hsv,000129,000157,000078,000004,000044,000007,20867045,362597087,021964
nba_0081,001059,green,1209000,130000,1295000,320000,hsv,000125,000160,000066,000003,000043,000016,20867045,362597087,021964
nba_0081,001059,green,1163000,136000,1237000,312000,hsv,000126,000164,000072,000002,000033,000015,20867045,362597087,021964
nba_0081,001059,white,313000,031000,536000,669000,hsv,000137,000140,000140,000008,000063,000002,20867045,362597087,021964
nba_0081,001062,green,851000,072000,1127000,671000,hsv,000138,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001062,green,510000,064000,696000,671000,hsv,000143,000132,000106,000001,000008,000017,20867045,362597087,021964
nba_0081,001062,green,1120000,135000,1202000,315000,hsv,000129,000155,000082,000004,000044,000007,20867045,362597087,021964
nba_0081,001062,green,1213000,129000,1295000,321000,hsv,000124,000160,000069,000003,000043,000016,20867045,362597087,021964
nba_0081,001062,green,1163000,135000,1237000,311000,hsv,000126,000163,000071,000002,000033,000015,20867045,362597087,021964
nba_0081,001062,white,312000,029000,539000,668000,hsv,000138,000141,000139,000008,000063,000002,20867045,362597087,021964
nba_0081,001065,green,852000,071000,1126000,671000,hsv,000138,000152,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001065,green,512000,064000,710000,671000,hsv,000144,000132,000113,000001,000008,000017,20867045,362597087,021964
nba_0081,001065,green,1121000,136000,1203000,312000,hsv,000129,000158,000081,000004,000044,000007,20867045,362597087,021964
nba_0081,001065,green,1211000,128000,1295000,319000,hsv,000125,000160,000068,000003,000043,000016,20867045,362597087,021964
nba_0081,001065,green,1165000,138000,1235000,309000,hsv,000126,000163,000071,000002,000033,000015,20867045,362597087,021964
nba_0081,001065,white,313000,031000,544000,669000,hsv,000138,000141,000139,000008,000063,000002,20867045,362597087,021964
nba_0081,001068,green,850000,070000,1126000,671000,hsv,000138,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001068,green,674000,095000,894000,669000,hsv,000138,000133,000171,000002,000034,000013,20867045,362597087,021964
nba_0081,001068,green,509000,069000,711000,670000,hsv,000145,000133,000114,000001,000008,000017,20867045,362597087,021964
nba_0081,001068,green,1120000,135000,1206000,312000,hsv,000130,000159,000083,000004,000044,000007,20867045,362597087,021964
nba_0081,001068,green,1211000,129000,1295000,319000,hsv,000124,000159,000069,000003,000043,000016,20867045,362597087,021964
nba_0081,001068,white,314000,031000,575000,668000,hsv,000139,000140,000136,000008,000063,000002,20867045,362597087,021964
nba_0081,001071,green,852000,071000,1126000,671000,hsv,000138,000152,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001071,green,674000,096000,893000,669000,hsv,000138,000133,000171,000001,000009,000013,20867045,362597087,021964
nba_0081,001071,green,1124000,136000,1212000,311000,hsv,000130,000154,000081,000004,000044,000007,20867045,362597087,021964
nba_0081,001071,green,1211000,128000,1295000,318000,hsv,000124,000160,000069,000003,000043,000016,20867045,362597087,021964
nba_0081,001071,white,314000,031000,578000,668000,hsv,000139,000140,000135,000008,000063,000002,20867045,362597087,021964
nba_0081,001071,white,513000,063000,713000,670000,hsv,000145,000135,000112,000006,000053,000013,20867045,362597087,021964
nba_0081,001074,green,851000,070000,1127000,670000,hsv,000138,000153,000104,000000,000001,000001,20867045,362597087,021964
nba_0081,001074,green,669000,097000,891000,670000,hsv,000138,000133,000171,000001,000009,000013,20867045,362597087,021964
nba_0081,001074,green,1125000,135000,1219000,309000,hsv,000130,000155,000081,000004,000044,000007,20867045,362597087,021964
nba_0081,001074,green,1213000,125000,1295000,316000,hsv,000124,000162,000067,000003,000043,000016,20867045,362597087,021964
nba_0081,001074,white,315000,032000,566000,668000,hsv,000139,000141,000138,000008,000063,000002,20867045,362597087,021964
nba_0081,001074,white,513000,062000,715000,670000,hsv,000146,000136,000112,000006,000053,000013,20867045,362597087,021964
nba_0081,001077,green,852000,070000,1128000,670000,hsv,000138,000152,000105,000000,000001,000001,20867045,362597087,021964
nba_0081,001077,green,677000,096000,891000,669000,hsv,000138,000132,000170,000001,000009,000013,20867045,362597087,021964
nba_0081,001077,green,512000,060000,716000,671000,hsv,000146,000134,000114,000002,000035,000017,20867045,362597087,021964
nba_0081,001077,green,1129000,132000,1231000,308000,hsv,000128,000153,000085,000004,000044,000007,20867045,362597087,021964
nba_0081,001077,green,1209000,123000,1295000,316000,hsv,000125,000161,000068,000003,000043,000016,20867045,362597087,021964
nba_0081,001077,white,318000,031000,565000,668000,hsv,000139,000140,000138,000008,000063,000002,20867045,362597087,021964
wnba_5l4,000090,green,591000,273000,819000,525000,hsv,000022,000068,000174,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000090,green,591000,582000,834000,901000,hsv,000016,000052,000191,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000090,green,137000,855000,264000,1032000,hsv,000079,000048,000087,000002,000043,000003,2016743,137065937,014554
wnba_5l4,000090,green,982000,544000,1105000,855000,hsv,000029,000065,000200,000003,000054,000004,2016743,137065937,014554
wnba_5l4,000090,green,921000,545000,1107000,858000,hsv,000023,000067,000208,000004,000068,000005,2016743,137065937,014554
wnba_5l4,000093,green,927000,538000,1131000,873000,hsv,000023,000053,000209,000004,000068,000005,2016743,137065937,014554
wnba_5l4,000093,green,555000,584000,800000,907000,hsv,000018,000055,000179,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000093,green,145000,876000,265000,1033000,hsv,000084,000100,000117,000002,000043,000003,2016743,137065937,014554
wnba_5l4,000093,green,555000,280000,786000,534000,hsv,000019,000064,000188,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000096,green,895000,520000,1132000,865000,hsv,000027,000052,000206,000004,000068,000005,2016743,137065937,014554
wnba_5l4,000096,green,591000,285000,779000,531000,hsv,000021,000072,000173,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000096,green,580000,597000,789000,903000,hsv,000019,000065,000172,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000096,green,123000,910000,276000,1035000,hsv,000059,000065,000082,000002,000043,000003,2016743,137065937,014554
wnba_5l4,000099,green,590000,593000,804000,909000,hsv,000022,000066,000180,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000099,green,880000,525000,1114000,858000,hsv,000025,000055,000203,000004,000068,000005,2016743,137065937,014554
wnba_5l4,000099,green,619000,290000,768000,550000,hsv,000020,000079,000158,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000102,green,943000,536000,1135000,851000,hsv,000029,000053,000200,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000102,green,575000,283000,708000,545000,hsv,000030,000073,000167,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000102,green,524000,585000,801000,909000,hsv,000025,000061,000185,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000105,green,888000,510000,1117000,828000,hsv,000033,000047,000190,000004,000068,000005,2016743,137065937,014554
wnba_5l4,000105,green,524000,297000,726000,566000,hsv,000029,000070,000181,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000108,green,883000,503000,1116000,826000,hsv,000040,000051,000182,000004,000068,000005,2016743,137065937,014554
wnba_5l4,000108,green,605000,607000,788000,904000,hsv,000026,000058,000169,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000108,green,590000,356000,707000,570000,hsv,000024,000083,000156,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000111,green,544000,593000,777000,912000,hsv,000021,000053,000175,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000111,green,952000,500000,1095000,825000,hsv,000039,000053,000174,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000111,green,018000,910000,169000,1027000,hsv,000022,000036,000232,000004,000069,000003,2016743,137065937,014554
wnba_5l4,000111,green,563000,315000,722000,570000,hsv,000029,000069,000174,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000114,green,609000,601000,745000,907000,hsv,000034,000061,000131,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000114,green,498000,307000,693000,577000,hsv,000031,000072,000169,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000114,white,883000,486000,1105000,826000,hsv,000071,000037,000151,000005,000083,000001,2016743,137065937,014554
wnba_5l4,000117,green,427000,304000,672000,555000,hsv,000033,000060,000177,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000117,green,582000,613000,735000,913000,hsv,000035,000057,000146,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000120,green,540000,630000,748000,915000,hsv,000018,000052,000174,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000120,white,924000,469000,1079000,768000,hsv,000058,000050,000164,000005,000083,000001,2016743,137065937,014554
wnba_5l4,000123,green,897000,446000,1068000,758000,hsv,000047,000050,000183,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000123,green,494000,634000,752000,910000,hsv,000030,000048,000175,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000123,green,441000,287000,602000,555000,hsv,000047,000063,000167,000000,000001,000001,2016743,137065937,014554
wnba_5l4,000126,green,865000,439000,1069000,738000,hsv,000035,000049,000197,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000129,green,871000,428000,1066000,731000,hsv,000036,000052,000205,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000129,white,054000,112000,165000,340000,hsv,000095,000101,000094,000006,000098,000002,2016743,137065937,014554
wnba_5l4,000132,green,820000,411000,1056000,728000,hsv,000033,000050,000206,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000132,green,521000,611000,772000,912000,hsv,000031,000045,000161,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000135,green,807000,405000,1038000,702000,hsv,000026,000051,000210,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000135,green,562000,589000,729000,909000,hsv,000036,000054,000149,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000135,white,235000,150000,332000,373000,hsv,000096,000076,000103,000008,000111,000003,2016743,137065937,014554
wnba_5l4,000138,green,788000,400000,1004000,694000,hsv,000025,000051,000216,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000138,green,609000,586000,740000,885000,hsv,000041,000053,000135,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000141,green,548000,570000,789000,911000,hsv,000028,000048,000186,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000141,green,805000,403000,982000,682000,hsv,000026,000051,000215,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000141,white,482000,273000,594000,436000,hsv,000061,000059,000144,000009,000115,000004,2016743,137065937,014554
wnba_5l4,000141,white,181000,147000,279000,364000,hsv,000094,000080,000081,000008,000111,000003,2016743,137065937,014554
wnba_5l4,000144,green,822000,406000,1017000,670000,hsv,000026,000051,000215,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000144,green,561000,573000,784000,906000,hsv,000030,000048,000175,000001,000023,000002,2016743,137065937,014554
wnba_5l4,000144,green,426000,352000,628000,650000,hsv,000039,000065,000166,000002,000044,000001,2016743,137065937,014554
wnba_5l4,000147,green,811000,399000,1027000,663000,hsv,000024,000052,000216,000003,000054,000005,2016743,137065937,014554
wnba_5l4,000147,green,621000,564000,778000,901000,hsv,000038,000051,000155,000001,000023,000002,2016743,137065937,014554
