source_name,time_base,frame_index,kind,step
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5959,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6258,duplicate_pts,0
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6259,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6562,duplicate_pts,0
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6567,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6866,duplicate_pts,0
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6867,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7170,duplicate_pts,0
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7175,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7474,duplicate_pts,0
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7479,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7778,duplicate_pts,0
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7783,off_grid_step,3003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7793,off_grid_step,7507
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,178,reader_output_order_swap,267267
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,179,reader_output_order_swap,268768
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,180,reader_output_order_swap,270270
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,181,reader_output_order_swap,271771
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,182,reader_output_order_swap,265765
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,482,reader_output_order_swap,723723
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,483,reader_output_order_swap,722221
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,786,reader_output_order_swap,1180179
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,787,reader_output_order_swap,1178677
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1090,reader_output_order_swap,1636635
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1091,reader_output_order_swap,1638136
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1092,reader_output_order_swap,1639638
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1093,reader_output_order_swap,1641139
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1094,reader_output_order_swap,1635133
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1394,reader_output_order_swap,2093091
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1395,reader_output_order_swap,2091589
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1698,reader_output_order_swap,2549547
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,1699,reader_output_order_swap,2548045
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2002,reader_output_order_swap,3006003
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2003,reader_output_order_swap,3007504
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2004,reader_output_order_swap,3009006
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2005,reader_output_order_swap,3010507
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2006,reader_output_order_swap,3004501
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2306,reader_output_order_swap,3462459
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2307,reader_output_order_swap,3463960
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2308,reader_output_order_swap,3465462
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2309,reader_output_order_swap,3466963
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,2310,reader_output_order_swap,3460957
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3218,reader_output_order_swap,4831827
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3219,reader_output_order_swap,4833328
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3220,reader_output_order_swap,4834830
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3221,reader_output_order_swap,4836331
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3222,reader_output_order_swap,4830325
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3522,reader_output_order_swap,5288283
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3523,reader_output_order_swap,5289784
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3524,reader_output_order_swap,5291286
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3525,reader_output_order_swap,5292787
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3526,reader_output_order_swap,5286781
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3826,reader_output_order_swap,5744739
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3827,reader_output_order_swap,5746240
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3828,reader_output_order_swap,5747742
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3829,reader_output_order_swap,5749243
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,3830,reader_output_order_swap,5743237
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4130,reader_output_order_swap,6201195
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4131,reader_output_order_swap,6202696
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4132,reader_output_order_swap,6204198
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4133,reader_output_order_swap,6205699
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4134,reader_output_order_swap,6199693
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4434,reader_output_order_swap,6657651
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4435,reader_output_order_swap,6659152
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4436,reader_output_order_swap,6660654
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4437,reader_output_order_swap,6662155
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4438,reader_output_order_swap,6656149
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4738,reader_output_order_swap,7114107
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4739,reader_output_order_swap,7115608
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4740,reader_output_order_swap,7117110
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4741,reader_output_order_swap,7118611
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,4742,reader_output_order_swap,7112605
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5346,reader_output_order_swap,8027019
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5347,reader_output_order_swap,8028520
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5348,reader_output_order_swap,8030022
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5349,reader_output_order_swap,8031523
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5350,reader_output_order_swap,8025517
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5650,reader_output_order_swap,8483475
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5651,reader_output_order_swap,8481973
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5954,reader_output_order_swap,8939931
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5955,reader_output_order_swap,8941432
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5956,reader_output_order_swap,8942934
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5957,reader_output_order_swap,8944435
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,5958,reader_output_order_swap,8938429
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6562,reader_output_order_swap,9852843
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6563,reader_output_order_swap,9854344
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6564,reader_output_order_swap,9855846
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6565,reader_output_order_swap,9857347
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,6566,reader_output_order_swap,9851341
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7170,reader_output_order_swap,10765755
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7171,reader_output_order_swap,10767256
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7172,reader_output_order_swap,10768758
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7173,reader_output_order_swap,10770259
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7174,reader_output_order_swap,10764253
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7474,reader_output_order_swap,11222211
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7475,reader_output_order_swap,11223712
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7476,reader_output_order_swap,11225214
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7477,reader_output_order_swap,11226715
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7478,reader_output_order_swap,11220709
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7778,reader_output_order_swap,11678667
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7779,reader_output_order_swap,11680168
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7780,reader_output_order_swap,11681670
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7781,reader_output_order_swap,11683171
nba__FnbFGnX4Qgo_s2822.mp4,1/90000,7782,reader_output_order_swap,11677165
nba__H1-Ns9IU-JM_s90.mp4,1/90000,78,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,83,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,382,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,387,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,686,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,691,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,990,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,995,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1294,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1299,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1598,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1603,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1902,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1907,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2206,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2211,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2510,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2511,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2814,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2819,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3118,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3119,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3422,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3427,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3726,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3727,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4030,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4035,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4334,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4339,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4638,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4643,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4942,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4947,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5246,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5248,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5550,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5552,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5854,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5855,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6158,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6163,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6462,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6463,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6766,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6767,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7070,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7075,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7374,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7379,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7678,duplicate_pts,0
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7683,off_grid_step,3003
nba__H1-Ns9IU-JM_s90.mp4,1/90000,78,reader_output_order_swap,117117
nba__H1-Ns9IU-JM_s90.mp4,1/90000,79,reader_output_order_swap,118618
nba__H1-Ns9IU-JM_s90.mp4,1/90000,80,reader_output_order_swap,120120
nba__H1-Ns9IU-JM_s90.mp4,1/90000,81,reader_output_order_swap,121621
nba__H1-Ns9IU-JM_s90.mp4,1/90000,82,reader_output_order_swap,115615
nba__H1-Ns9IU-JM_s90.mp4,1/90000,382,reader_output_order_swap,573573
nba__H1-Ns9IU-JM_s90.mp4,1/90000,383,reader_output_order_swap,575074
nba__H1-Ns9IU-JM_s90.mp4,1/90000,384,reader_output_order_swap,576576
nba__H1-Ns9IU-JM_s90.mp4,1/90000,385,reader_output_order_swap,578077
nba__H1-Ns9IU-JM_s90.mp4,1/90000,386,reader_output_order_swap,572071
nba__H1-Ns9IU-JM_s90.mp4,1/90000,686,reader_output_order_swap,1030029
nba__H1-Ns9IU-JM_s90.mp4,1/90000,687,reader_output_order_swap,1031530
nba__H1-Ns9IU-JM_s90.mp4,1/90000,688,reader_output_order_swap,1033032
nba__H1-Ns9IU-JM_s90.mp4,1/90000,689,reader_output_order_swap,1034533
nba__H1-Ns9IU-JM_s90.mp4,1/90000,690,reader_output_order_swap,1028527
nba__H1-Ns9IU-JM_s90.mp4,1/90000,990,reader_output_order_swap,1486485
nba__H1-Ns9IU-JM_s90.mp4,1/90000,991,reader_output_order_swap,1487986
nba__H1-Ns9IU-JM_s90.mp4,1/90000,992,reader_output_order_swap,1489488
nba__H1-Ns9IU-JM_s90.mp4,1/90000,993,reader_output_order_swap,1490989
nba__H1-Ns9IU-JM_s90.mp4,1/90000,994,reader_output_order_swap,1484983
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1294,reader_output_order_swap,1942941
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1295,reader_output_order_swap,1944442
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1296,reader_output_order_swap,1945944
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1297,reader_output_order_swap,1947445
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1298,reader_output_order_swap,1941439
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1598,reader_output_order_swap,2399397
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1599,reader_output_order_swap,2400898
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1600,reader_output_order_swap,2402400
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1601,reader_output_order_swap,2403901
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1602,reader_output_order_swap,2397895
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1902,reader_output_order_swap,2855853
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1903,reader_output_order_swap,2857354
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1904,reader_output_order_swap,2858856
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1905,reader_output_order_swap,2860357
nba__H1-Ns9IU-JM_s90.mp4,1/90000,1906,reader_output_order_swap,2854351
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2206,reader_output_order_swap,3312309
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2207,reader_output_order_swap,3313810
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2208,reader_output_order_swap,3315312
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2209,reader_output_order_swap,3316813
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2210,reader_output_order_swap,3310807
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2814,reader_output_order_swap,4225221
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2815,reader_output_order_swap,4226722
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2816,reader_output_order_swap,4228224
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2817,reader_output_order_swap,4229725
nba__H1-Ns9IU-JM_s90.mp4,1/90000,2818,reader_output_order_swap,4223719
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3422,reader_output_order_swap,5138133
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3423,reader_output_order_swap,5139634
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3424,reader_output_order_swap,5141136
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3425,reader_output_order_swap,5142637
nba__H1-Ns9IU-JM_s90.mp4,1/90000,3426,reader_output_order_swap,5136631
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4030,reader_output_order_swap,6051045
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4031,reader_output_order_swap,6052546
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4032,reader_output_order_swap,6054048
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4033,reader_output_order_swap,6055549
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4034,reader_output_order_swap,6049543
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4334,reader_output_order_swap,6507501
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4335,reader_output_order_swap,6509002
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4336,reader_output_order_swap,6510504
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4337,reader_output_order_swap,6512005
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4338,reader_output_order_swap,6505999
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4638,reader_output_order_swap,6963957
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4639,reader_output_order_swap,6965458
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4640,reader_output_order_swap,6966960
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4641,reader_output_order_swap,6968461
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4642,reader_output_order_swap,6962455
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4942,reader_output_order_swap,7420413
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4943,reader_output_order_swap,7421914
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4944,reader_output_order_swap,7423416
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4945,reader_output_order_swap,7424917
nba__H1-Ns9IU-JM_s90.mp4,1/90000,4946,reader_output_order_swap,7418911
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5246,reader_output_order_swap,7876869
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5247,reader_output_order_swap,7875367
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5550,reader_output_order_swap,8333325
nba__H1-Ns9IU-JM_s90.mp4,1/90000,5551,reader_output_order_swap,8331823
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6158,reader_output_order_swap,9246237
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6159,reader_output_order_swap,9247738
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6160,reader_output_order_swap,9249240
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6161,reader_output_order_swap,9250741
nba__H1-Ns9IU-JM_s90.mp4,1/90000,6162,reader_output_order_swap,9244735
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7070,reader_output_order_swap,10615605
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7071,reader_output_order_swap,10617106
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7072,reader_output_order_swap,10618608
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7073,reader_output_order_swap,10620109
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7074,reader_output_order_swap,10614103
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7374,reader_output_order_swap,11072061
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7375,reader_output_order_swap,11073562
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7376,reader_output_order_swap,11075064
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7377,reader_output_order_swap,11076565
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7378,reader_output_order_swap,11070559
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7678,reader_output_order_swap,11528517
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7679,reader_output_order_swap,11530018
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7680,reader_output_order_swap,11531520
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7681,reader_output_order_swap,11533021
nba__H1-Ns9IU-JM_s90.mp4,1/90000,7682,reader_output_order_swap,11527015
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,123,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,125,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,427,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,429,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,731,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,736,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1035,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1040,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1339,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1340,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1643,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1645,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1947,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1948,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2251,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2255,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2555,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2560,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2859,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,2864,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3163,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3168,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3467,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3472,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3771,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,3773,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4075,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4080,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4379,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4383,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4683,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4688,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4987,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,4989,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5291,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5296,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5595,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5596,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5899,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,5904,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6203,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6204,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6507,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6509,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6811,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,6816,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7115,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7119,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7419,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7421,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7723,duplicate_pts,0
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,7728,off_grid_step,3003
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,123,reader_output_order_swap,184685
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,124,reader_output_order_swap,183183
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,427,reader_output_order_swap,641141
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,428,reader_output_order_swap,639639
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,731,reader_output_order_swap,1097597
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,732,reader_output_order_swap,1099098
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,733,reader_output_order_swap,1100600
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,734,reader_output_order_swap,1102101
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,735,reader_output_order_swap,1096095
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1035,reader_output_order_swap,1554053
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1036,reader_output_order_swap,1555554
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1037,reader_output_order_swap,1557056
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1038,reader_output_order_swap,1558557
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1039,reader_output_order_swap,1552551
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1643,reader_output_order_swap,2466965
nba__H1-Ns9IU-JM_s4314.mp4,1/90000,1644,reader_output_order_swap,2465463
