section_id,set,file,present,bytes,sha256
wHs1OssEcAw_s1183,SEALED34,ball_tracking.csv,1,17285,e99713b9c7df1805e768d4eead7817b29b9ba579af9a7d7880e926df43b7e4c8
wHs1OssEcAw_s1183,SEALED34,evaluated_frame_count.json,1,478,1911edaa9433c8179eda53aaedc1d0bb273be316d3570a70c34c79b55fef3b2f
wHs1OssEcAw_s1183,SEALED34,harness_verdict.json,1,603,e6bdf4e288af6052fb108125559a937c0934d2a64a96df9f04f09ebe172b97a2
wHs1OssEcAw_s3369,SEALED34,tracking_data.csv,1,678979,11e50aea76cc58bb7605c24e6271bae5efd07c5d60e3249f5f9d5c1362847b93
wHs1OssEcAw_s3369,SEALED34,ball_tracking.csv,1,16741,e3b3b774955bc175d11fa19819e92cdd38a61e25aa978ecde7f72012d1e98a94
wHs1OssEcAw_s3369,SEALED34,evaluated_frame_count.json,1,478,5c9f90df4c63f3426f210a3c3cced611adcdf281cc232af8a937b30216115d33
wHs1OssEcAw_s3369,SEALED34,harness_verdict.json,1,601,6cfc30ce54d4e48039d989742be1b38837c74c4e7210a47f856b6e1ef03266fc
wHs1OssEcAw_s5555,SEALED34,tracking_data.csv,1,327501,25792a67e4f2fa299e1cf8b021e5e5d645cfaa96d7c5fcab90824ad2a0081e41
wHs1OssEcAw_s5555,SEALED34,ball_tracking.csv,1,17190,d75e1fae6cbcb219321a49f4f254518b3909db5fdb46f72400bd6247d6ec50e6
wHs1OssEcAw_s5555,SEALED34,evaluated_frame_count.json,1,478,4795cab3d6e13e9dc84dbfd01f8471fb07afd687f2f963f7609318e9073cfd64
wHs1OssEcAw_s5555,SEALED34,harness_verdict.json,1,603,9dbc343cddd7de0a69bcf9f5723680e62124a293ffc75d7a2bbe91282b267a0c
wJSOHbeQcg4_s1180,FRESH69,tracking_data.csv,1,2215322,9a6352a10d8d517e8af4d3a9d9bf906c98baeece6b6730b455e0b249afa7b00b
wJSOHbeQcg4_s1180,FRESH69,ball_tracking.csv,1,33630,243c11c19e9a67846e500083a3417feeea0877709c893c31b7cad24ea6dc7eb3
wJSOHbeQcg4_s1180,FRESH69,evaluated_frame_count.json,0,,ABSENT
wJSOHbeQcg4_s1180,FRESH69,harness_verdict.json,0,,ABSENT
wJSOHbeQcg4_s2270,FRESH69,tracking_data.csv,1,1665379,dbabf11944f633ff4f1ee627ce3a255d7974247812db48767d744fa753dba988
wJSOHbeQcg4_s2270,FRESH69,ball_tracking.csv,1,30256,e3f119c55b9ab416bcd392ea9f32c68180eff461a49c19a34c57d6f91e7eae50
wJSOHbeQcg4_s2270,FRESH69,evaluated_frame_count.json,1,486,35bc126056eefeb873254988ad01cd9d949697898dfe761d9bd9bb89c0305456
wJSOHbeQcg4_s2270,FRESH69,harness_verdict.json,1,604,f39c926babbadaf6eeeade32a5ef70fbae57ba5215b45d855cb026229ccb40e0
wJSOHbeQcg4_s3360,FRESH69,tracking_data.csv,1,1657309,052b042c30c3a1a929fe8de95de719d9b1a02bc2c8ac25801dc58425342814be
wJSOHbeQcg4_s3360,FRESH69,ball_tracking.csv,1,33183,d71fa5cf59773dc6577cf1dac8bd6359beb2a0673494afb39ed9b2a58755ca9b
wJSOHbeQcg4_s3360,FRESH69,evaluated_frame_count.json,0,,ABSENT
wJSOHbeQcg4_s3360,FRESH69,harness_verdict.json,0,,ABSENT
wJSOHbeQcg4_s4450,FRESH69,tracking_data.csv,1,1198529,4ed1b79633a423b58b1fe5accde0581164c340c1bf28e513e2c008aa3742c378
wJSOHbeQcg4_s4450,FRESH69,ball_tracking.csv,1,35538,645ed5fa584883fe61f8f3082096ec0cae678d22050249cafebda1c26edf4afb
wJSOHbeQcg4_s4450,FRESH69,evaluated_frame_count.json,0,,ABSENT
wJSOHbeQcg4_s4450,FRESH69,harness_verdict.json,0,,ABSENT
wJSOHbeQcg4_s5540,FRESH69,tracking_data.csv,1,1293315,23f54e1d3987584e3c3a9b1c064ef6411ee6bb2949d0de416262146a3fbd5a16
wJSOHbeQcg4_s5540,FRESH69,ball_tracking.csv,1,31234,755bfe34f4c3144e80567103998934c1acc5c05402c13468f63072e27efb5602
wJSOHbeQcg4_s5540,FRESH69,evaluated_frame_count.json,0,,ABSENT
wJSOHbeQcg4_s5540,FRESH69,harness_verdict.json,0,,ABSENT
wJSOHbeQcg4_s90,FRESH69,tracking_data.csv,1,1411383,c6136fd055df3b3ce18d656b7f665d8318c0060c6a0e20e0d815a22e6e3e9238
wJSOHbeQcg4_s90,FRESH69,ball_tracking.csv,1,29755,1d921b325dcd87e76fec350204d489595ec4c560ec1c77b393e7893d3cc828e6
wJSOHbeQcg4_s90,FRESH69,evaluated_frame_count.json,0,,ABSENT
wJSOHbeQcg4_s90,FRESH69,harness_verdict.json,0,,ABSENT
