section_id,set,frame,tick_class,sub_reason
GNjSxoeDT-E_s4398,FRESH69,438,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,441,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,444,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,447,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,450,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,453,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,456,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,459,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,462,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,465,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,468,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,471,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,474,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,477,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,480,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,483,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,486,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,489,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,492,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,495,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,498,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,501,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,504,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,507,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,510,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,513,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,516,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,519,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,522,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,525,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,528,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,531,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,534,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,537,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,540,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,543,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,546,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,549,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,552,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,555,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,558,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,561,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,564,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,567,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,570,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,573,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,576,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,579,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,582,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,585,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,588,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,591,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,594,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,597,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,600,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,603,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,606,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,609,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,612,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,615,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,618,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,621,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,624,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,627,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,630,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,633,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,636,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,639,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,642,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,645,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,648,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,651,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,654,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,657,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,660,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,663,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,666,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,669,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,672,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,675,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,678,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,681,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,684,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,687,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,690,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,693,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,696,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,699,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,702,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,705,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,708,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,711,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,714,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,717,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,720,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,723,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,726,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,729,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,732,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,735,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,738,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,741,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,744,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,747,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,750,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,753,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,756,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,759,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,762,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,765,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,768,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,771,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,774,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,777,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,780,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,783,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,786,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,789,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,792,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,795,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,798,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,801,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,804,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,807,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,810,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,813,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,816,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,819,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,822,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,825,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,828,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,831,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,834,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,837,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,840,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,843,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,846,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,849,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,852,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,855,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,858,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,861,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,864,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,867,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,870,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,873,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,876,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,879,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,882,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,885,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,888,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,891,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,894,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,897,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,900,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,903,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,906,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,909,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,912,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,915,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,918,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,921,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,924,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,927,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,930,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,933,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,936,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,939,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,942,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,945,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,948,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,951,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,954,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,957,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,960,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,963,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,966,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,969,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,972,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,975,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,978,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,981,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,984,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,987,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,990,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,993,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,996,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,999,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1002,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1005,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1008,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1011,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1014,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1017,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1020,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1023,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1026,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1029,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1032,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1035,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1038,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1041,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1044,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1047,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1050,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1053,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1056,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1059,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1062,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1065,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1068,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1071,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1074,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1077,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1080,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1083,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1086,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1089,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1092,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1095,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1098,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1101,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1104,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1107,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1110,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1113,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1116,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1119,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1122,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1125,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1128,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1131,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1134,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1137,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1140,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1143,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1146,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1149,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1152,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1155,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1158,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1161,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1164,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1167,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1170,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1173,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1176,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1179,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1182,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1185,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1188,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1191,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1194,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1197,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1200,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1203,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1206,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1209,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1212,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1215,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1218,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1221,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1224,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1227,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1230,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1233,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1236,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1239,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1242,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1245,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1248,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1251,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1254,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1257,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1260,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1263,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1266,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1269,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1272,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1275,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1278,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1281,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1284,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1287,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1290,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1293,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1296,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1299,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1302,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1305,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1308,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1311,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1314,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1317,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1320,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1323,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1326,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1329,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1332,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1335,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1338,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1341,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1344,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1347,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1350,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1353,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1356,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1359,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1362,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1365,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1368,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1371,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1374,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1377,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1380,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1383,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1386,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1389,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1392,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1395,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1398,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1401,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1404,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1407,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1410,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1413,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1416,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1419,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1422,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1425,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1428,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1431,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1434,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1437,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1440,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1443,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1446,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1449,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1452,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1455,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1458,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1461,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1464,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1467,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1470,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1473,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1476,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1479,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1482,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1485,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1488,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1491,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1494,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1497,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1500,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1503,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1506,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1509,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1512,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1515,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1518,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1521,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1524,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1527,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1530,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1533,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1536,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1539,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1542,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1545,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1548,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1551,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1554,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1557,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1560,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1563,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1566,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1569,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1572,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1575,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1578,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1581,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1584,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1587,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1590,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1593,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1596,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1599,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1602,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1605,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1608,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1611,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1614,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1617,NOT_SCHEDULED,GATED_OR_UNREACHED
GNjSxoeDT-E_s4398,FRESH69,1620,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1623,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1626,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1629,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1632,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1635,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1638,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1641,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1644,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1647,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1650,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1653,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1656,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1659,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1662,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1665,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1668,OBSERVED,
GNjSxoeDT-E_s4398,FRESH69,1671,OBSERVED,
