frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
2424,80.881,,,0,1,0
2427,80.981,,,0,1,0
2430,81.081,,,0,1,0
2433,81.181,,,0,1,0
2436,81.281,,,0,1,0
2439,81.381,,,0,1,0
2442,81.481,,,0,1,0
2445,81.582,,,0,1,0
2448,81.682,,,0,1,0
2451,81.782,,,0,1,0
2454,81.882,,,0,1,0
2457,81.982,,,0,1,0
2460,82.082,,,0,1,0
2463,82.182,,,0,1,0
2466,82.282,,,0,1,0
2469,82.382,,,0,1,0
2472,82.482,,,0,1,0
2475,82.582,,,0,1,0
2478,82.683,0,235,1,1,0
2481,82.783,11,240,1,1,0
2484,82.883,13,237,1,1,0
2487,82.983,6,247,1,1,0
2490,83.083,,,0,1,0
2493,83.183,4,248,1,1,0
2496,83.283,,,0,1,0
2499,83.383,,,0,1,0
2502,83.483,181,113,1,1,0
2505,83.584,126,48,1,1,1
2508,83.684,303,425,1,1,0
2511,83.784,303,425,1,1,0
2514,83.884,174,36,1,1,0
2517,83.984,162,33,1,1,0
2520,84.084,162,33,1,1,0
2523,84.184,866,295,1,1,0
2526,84.284,866,295,1,1,0
2529,84.384,58,40,1,1,0
2532,84.484,46,40,1,1,0
2535,84.585,34,42,1,1,0
2538,84.685,34,42,1,1,0
2541,84.785,630,23,1,1,0
2544,84.885,625,33,1,1,0
2547,84.985,619,24,1,1,0
2550,85.085,611,24,1,1,0
2553,85.185,611,24,1,1,0
2556,85.285,549,34,1,1,0
2559,85.385,475,43,1,1,1
2562,85.485,507,36,1,1,0
2565,85.585,507,36,1,1,0
2568,85.686,819,96,1,1,0
2571,85.786,894,129,1,1,1
2574,85.886,894,131,1,1,1
2577,85.986,283,60,1,1,0
2580,86.086,291,59,1,1,0
2583,86.186,291,59,1,1,0
2586,86.286,731,91,1,1,0
2589,86.386,728,95,1,1,0
2592,86.486,728,95,1,1,0
2595,86.587,639,99,1,1,0
2598,86.687,639,99,1,1,0
2601,86.787,401,63,1,1,0
2604,86.887,483,464,1,1,1
2607,86.987,52,41,1,1,0
2610,87.087,52,41,1,1,0
2613,87.187,570,27,1,1,0
2616,87.287,570,27,1,1,0
2619,87.387,819,171,1,1,0
2622,87.487,807,175,1,1,0
2625,87.588,797,181,1,1,0
2628,87.688,791,186,1,1,0
2631,87.788,786,192,1,1,0
2634,87.888,781,198,1,1,0
2637,87.988,779,203,1,1,0
2640,88.088,781,204,1,1,0
2643,88.188,787,202,1,1,0
2646,88.288,794,201,1,1,0
2649,88.388,801,199,1,1,0
2652,88.488,801,199,1,1,0
2655,88.588,801,198,1,1,0
2658,88.689,800,197,1,1,0
2661,88.789,800,197,1,1,0
2664,88.889,808,188,1,1,0
2667,88.989,809,178,1,1,0
2670,89.089,806,174,1,1,0
2673,89.189,808,162,1,1,0
2676,89.289,808,162,1,1,0
2679,89.389,501,88,1,1,0
2682,89.489,501,88,1,1,0
2685,89.59,400,30,1,1,0
2688,89.69,366,110,1,1,1
2691,89.79,523,47,1,1,0
