game_id,landmark,archived_frame,archived_timestamp,refetched_pts,fps,refetched_sha256,error_frames,within_bar
N-eE7ZwTuno_s4965,0,0,0.000000,0.000000,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0000,1
N-eE7ZwTuno_s4965,1,99,3.303000,3.303300,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0090,1
N-eE7ZwTuno_s4965,2,198,6.607000,6.606600,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0120,1
N-eE7ZwTuno_s4965,3,297,9.910000,9.909900,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0030,1
N-eE7ZwTuno_s4965,4,396,13.213000,13.213200,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0060,1
N-eE7ZwTuno_s4965,5,495,16.517000,16.516500,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0150,1
N-eE7ZwTuno_s4965,6,594,19.820000,19.819800,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0060,1
N-eE7ZwTuno_s4965,7,873,29.129000,29.129100,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0030,1
N-eE7ZwTuno_s4965,8,972,32.432000,32.432400,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0120,1
N-eE7ZwTuno_s4965,9,1071,35.736000,35.735700,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0090,1
N-eE7ZwTuno_s4965,10,1170,39.039000,39.039000,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0000,1
N-eE7ZwTuno_s4965,11,1269,42.342000,42.342300,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0090,1
N-eE7ZwTuno_s4965,12,1368,45.646000,45.645600,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0120,1
N-eE7ZwTuno_s4965,13,1467,48.949000,48.948900,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0030,1
N-eE7ZwTuno_s4965,14,1566,52.252000,52.252200,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0060,1
N-eE7ZwTuno_s4965,15,1845,61.562000,61.561500,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0150,1
N-eE7ZwTuno_s4965,16,1944,64.865000,64.864800,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0060,1
N-eE7ZwTuno_s4965,17,2043,68.168000,68.168100,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0030,1
N-eE7ZwTuno_s4965,18,2142,71.471000,71.471400,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0120,1
N-eE7ZwTuno_s4965,19,2241,74.775000,74.774700,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0090,1
N-eE7ZwTuno_s4965,20,2340,78.078000,78.078000,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0000,1
N-eE7ZwTuno_s4965,21,2439,81.381000,81.381300,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0090,1
N-eE7ZwTuno_s4965,22,2538,84.685000,84.684600,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0120,1
N-eE7ZwTuno_s4965,23,2637,87.988000,87.987900,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0030,1
N-eE7ZwTuno_s4965,24,2736,91.291000,91.291200,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0060,1
N-eE7ZwTuno_s4965,25,2835,94.594000,94.594500,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0150,1
N-eE7ZwTuno_s4965,26,2934,97.898000,97.897800,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0060,1
N-eE7ZwTuno_s4965,27,3033,101.201000,101.201100,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0030,1
N-eE7ZwTuno_s4965,28,3132,104.504000,104.504400,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0120,1
N-eE7ZwTuno_s4965,29,3231,107.808000,107.807700,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,-0.0090,1
N-eE7ZwTuno_s4965,30,3330,111.111000,111.111000,29.97002997002997,15cd387c9e900eda633ca3e2e469d72b54a5b6c75b7d3065822baf737c9c2120,0.0000,1
UHJ90jJmCYw_s90,0,0,0.000000,0.000000,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0000,1
UHJ90jJmCYw_s90,1,99,3.303000,3.303300,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0090,1
UHJ90jJmCYw_s90,2,198,6.607000,6.606600,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0120,1
UHJ90jJmCYw_s90,3,477,15.916000,15.915900,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0030,1
UHJ90jJmCYw_s90,4,576,19.219000,19.219200,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0060,1
UHJ90jJmCYw_s90,5,675,22.523000,22.522500,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0150,1
UHJ90jJmCYw_s90,6,774,25.826000,25.825800,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0060,1
UHJ90jJmCYw_s90,7,873,29.129000,29.129100,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0030,1
UHJ90jJmCYw_s90,8,972,32.432000,32.432400,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0120,1
UHJ90jJmCYw_s90,9,1071,35.736000,35.735700,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0090,1
UHJ90jJmCYw_s90,10,1170,39.039000,39.039000,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0000,1
UHJ90jJmCYw_s90,11,1269,42.342000,42.342300,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0090,1
UHJ90jJmCYw_s90,12,1368,45.646000,45.645600,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0120,1
UHJ90jJmCYw_s90,13,1467,48.949000,48.948900,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0030,1
UHJ90jJmCYw_s90,14,1566,52.252000,52.252200,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0060,1
UHJ90jJmCYw_s90,15,1665,55.556000,55.555500,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0150,1
UHJ90jJmCYw_s90,16,1764,58.859000,58.858800,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0060,1
UHJ90jJmCYw_s90,17,1863,62.162000,62.162100,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0030,1
UHJ90jJmCYw_s90,18,1962,65.465000,65.465400,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0120,1
UHJ90jJmCYw_s90,19,2061,68.769000,68.768700,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0090,1
UHJ90jJmCYw_s90,20,2160,72.072000,72.072000,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0000,1
UHJ90jJmCYw_s90,21,2259,75.375000,75.375300,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0090,1
UHJ90jJmCYw_s90,22,2358,78.679000,78.678600,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0120,1
UHJ90jJmCYw_s90,23,2457,81.982000,81.981900,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0030,1
UHJ90jJmCYw_s90,24,2556,85.285000,85.285200,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0060,1
UHJ90jJmCYw_s90,25,2655,88.588000,88.588500,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0150,1
UHJ90jJmCYw_s90,26,2754,91.892000,91.891800,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0060,1
UHJ90jJmCYw_s90,27,2853,95.195000,95.195100,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0030,1
UHJ90jJmCYw_s90,28,2952,98.498000,98.498400,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0120,1
UHJ90jJmCYw_s90,29,3051,101.802000,101.801700,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,-0.0090,1
UHJ90jJmCYw_s90,30,3150,105.105000,105.105000,29.97002997002997,7caa91bc17915cf925a0c3a8a925b02f3c8b84417501b1694989af8963fd4fe2,0.0000,1
WeheQidCPXI_s3987,0,0,0.000000,0.000000,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0000,1
WeheQidCPXI_s3987,1,96,3.203000,3.203200,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0060,1
WeheQidCPXI_s3987,2,396,13.213000,13.213200,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0060,1
WeheQidCPXI_s3987,3,492,16.416000,16.416400,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0120,1
WeheQidCPXI_s3987,4,588,19.620000,19.619600,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0120,1
WeheQidCPXI_s3987,5,684,22.823000,22.822800,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0060,1
WeheQidCPXI_s3987,6,1188,39.640000,39.639600,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0120,1
WeheQidCPXI_s3987,7,1299,43.343000,43.343300,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0090,1
WeheQidCPXI_s3987,8,1395,46.547000,46.546500,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0150,1
WeheQidCPXI_s3987,9,1491,49.750000,49.749700,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0090,1
WeheQidCPXI_s3987,10,1605,53.553000,53.553500,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0150,1
WeheQidCPXI_s3987,11,1704,56.857000,56.856800,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0060,1
WeheQidCPXI_s3987,12,1890,63.063000,63.063000,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0000,1
WeheQidCPXI_s3987,13,1986,66.266000,66.266200,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0060,1
WeheQidCPXI_s3987,14,2082,69.469000,69.469400,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0120,1
WeheQidCPXI_s3987,15,2178,72.673000,72.672600,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0120,1
WeheQidCPXI_s3987,16,2274,75.876000,75.875800,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0060,1
WeheQidCPXI_s3987,17,2370,79.079000,79.079000,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0000,1
WeheQidCPXI_s3987,18,2466,82.282000,82.282200,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0060,1
WeheQidCPXI_s3987,19,2562,85.485000,85.485400,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0120,1
WeheQidCPXI_s3987,20,2658,88.689000,88.688600,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0120,1
WeheQidCPXI_s3987,21,2754,91.892000,91.891800,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0060,1
WeheQidCPXI_s3987,22,2850,95.095000,95.095000,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0000,1
WeheQidCPXI_s3987,23,2946,98.298000,98.298200,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0060,1
WeheQidCPXI_s3987,24,3042,101.501000,101.501400,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0120,1
WeheQidCPXI_s3987,25,3138,104.705000,104.704600,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0120,1
WeheQidCPXI_s3987,26,3234,107.908000,107.907800,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0060,1
WeheQidCPXI_s3987,27,3420,114.114000,114.114000,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0000,1
WeheQidCPXI_s3987,28,3516,117.317000,117.317200,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0060,1
WeheQidCPXI_s3987,29,3612,120.520000,120.520400,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,0.0120,1
WeheQidCPXI_s3987,30,3708,123.724000,123.723600,29.97002997002997,ffd51c5313a3ef0bcfc227b9bd27f89754225a02e60c4d685f0ce5e8d9803b2a,-0.0120,1
acb-6NGcNkDDK9o_s1336,0,0,0.000000,0.000000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,1,99,3.300000,3.300000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,2,198,6.600000,6.600000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,3,297,9.900000,9.900000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,4,396,13.200000,13.200000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,5,585,19.500000,19.500000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,6,684,22.800000,22.800000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,7,783,26.100000,26.100000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,8,972,32.400000,32.400000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,9,1071,35.700000,35.700000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,10,1170,39.000000,39.000000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,11,1269,42.300000,42.300000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,12,1368,45.600000,45.600000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,13,1467,48.900000,48.900000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,14,1566,52.200000,52.200000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,15,1665,55.500000,55.500000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,16,1764,58.800000,58.800000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,17,1863,62.100000,62.100000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,18,1962,65.400000,65.400000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,19,2061,68.700000,68.700000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,20,2160,72.000000,72.000000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,21,2259,75.300000,75.300000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,22,2358,78.600000,78.600000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,23,2457,81.900000,81.900000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,24,2556,85.200000,85.200000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,25,2655,88.500000,88.500000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,26,2754,91.800000,91.800000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,27,2949,98.300000,98.300000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,28,3048,101.600000,101.600000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,29,3147,104.900000,104.900000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-6NGcNkDDK9o_s1336,30,3246,108.200000,108.200000,30.0,7e1f3215d43e812222788f21a0dd282f4943755a5c5095fb26dcfa16b11b7701,0.0000,1
acb-_a72WK36Its_s2662,0,270,9.000000,9.000000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,1,363,12.100000,12.100000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,2,456,15.200000,15.200000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,3,549,18.300000,18.300000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,4,645,21.500000,21.500000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,5,738,24.600000,24.600000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,6,831,27.700000,27.700000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,7,924,30.800000,30.800000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,8,1017,33.900000,33.900000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,9,1110,37.000000,37.000000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,10,1203,40.100000,40.100000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,11,1296,43.200000,43.200000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,12,1392,46.400000,46.400000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,13,1488,49.600000,49.600000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,14,1581,52.700000,52.700000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,15,1686,56.200000,56.200000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,16,1779,59.300000,59.300000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,17,1872,62.400000,62.400000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,18,1965,65.500000,65.500000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,19,2058,68.600000,68.600000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,20,2151,71.700000,71.700000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,21,2244,74.800000,74.800000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,22,2337,77.900000,77.900000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,23,2430,81.000000,81.000000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,24,2523,84.100000,84.100000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,25,2616,87.200000,87.200000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,26,2709,90.300000,90.300000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,27,2802,93.400000,93.400000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,28,2910,97.000000,97.000000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,29,3093,103.100000,103.100000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
acb-_a72WK36Its_s2662,30,3186,106.200000,106.200000,30.0,9f45409f8715d3c9d32019085959bab0210c7e84cac965a3f18dd8e37e0fa201,0.0000,1
cba-8R8t7v2N-zQ_s5538,0,90,3.000000,3.000000,30.0,f117dd7a3134962d150ea8331dbf87a783ffe18adcd8f6337185269e4e1b95da,0.0000,1
cba-8R8t7v2N-zQ_s5538,1,186,6.200000,6.200000,30.0,f117dd7a3134962d150ea8331dbf87a783ffe18adcd8f6337185269e4e1b95da,0.0000,1
cba-8R8t7v2N-zQ_s5538,2,282,9.400000,9.400000,30.0,f117dd7a3134962d150ea8331dbf87a783ffe18adcd8f6337185269e4e1b95da,0.0000,1
