frame_key,section,game,video_id,offset_s,tick_index,frame_index,n_frames,fps,width,height,cache
d585e04f6557ba82025c901f429304f99d6b5c464daf9af6ed78c64abb5fa067,wnba__G8bPOW37Sp0_s615,wnba__G8bPOW37Sp0,wnba__G8bPOW37Sp0,615,10,3278,3886,29.97,1920,1080,d585e04f6557ba82.jpg
92524e73e9aadd6d51eebb5f8829c6ee3d1100e9de60954e98bcdbb97f625b4a,wnba__G8bPOW37Sp0_s615,wnba__G8bPOW37Sp0,wnba__G8bPOW37Sp0,615,11,3576,3886,29.97,1920,1080,92524e73e9aadd6d.jpg
5f846e13af1a01ed6222b5d4b945ffb741d02994116f959e0c774688b89ff560,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,0,610,7933,59.9401,1920,1080,5f846e13af1a01ed.jpg
1737315d33257a0739ced8deaf82ba4660a02117bc983ef65452ef25a7597a51,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,1,1220,7933,59.9401,1920,1080,1737315d33257a07.jpg
e92208fedd6a91c94e83f17f1f8ccce784a00ed6c563363f05b95115ccc3da9d,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,2,1830,7933,59.9401,1920,1080,e92208fedd6a91c9.jpg
ca56356a47eb218eb21e5cb45cb2a8d53a273d00a5e42cda93aeda964b8c20bc,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,3,2440,7933,59.9401,1920,1080,ca56356a47eb218e.jpg
9dd3c4074593ccd9c9ad6596dd313f9ffed9e1a149ab8fed2d514a9e6da1622c,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,4,3050,7933,59.9401,1920,1080,9dd3c4074593ccd9.jpg
cee5c624e5ad3803ed3b6da126b339fdc2077219e94568c4e66e854f731b49ac,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,5,3660,7933,59.9401,1920,1080,cee5c624e5ad3803.jpg
00ea70e69d95e26a18bc1c6056bba5110df63be8fb02d561f8382f26f40fe35a,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,6,4270,7933,59.9401,1920,1080,00ea70e69d95e26a.jpg
482842b0ff8e878b1e3add3a4c836853d4f50f97f1a7ed47de3f3d2171c308c8,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,7,4880,7933,59.9401,1920,1080,482842b0ff8e878b.jpg
ffec135f6551aba6eb48b124f299187f78ce5277bdd90992ba580998ff709aa3,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,8,5490,7933,59.9401,1920,1080,ffec135f6551aba6.jpg
4d734a16a3dfaf135ac444726bdf1b9d9af0541c69928e7a69cefbde37f6e325,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,9,6100,7933,59.9401,1920,1080,4d734a16a3dfaf13.jpg
292902b351eeada4d430bb7a7c21c445fa413d8828a7341bfde3611504b415c2,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,10,6710,7933,59.9401,1920,1080,292902b351eeada4.jpg
afcec191a39c542439350f0cad318f941733079370a132c9b480dcf80d9f596c,nba__XCaGht2GmPg_s2807,nba__XCaGht2GmPg,nba__XCaGht2GmPg,2807,11,7320,7933,59.9401,1920,1080,afcec191a39c5424.jpg
75e551c51985fc322858afa1360386ce4899207514f739dfb6e3b3ba8c435b06,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,0,600,7808,60.0,1920,1080,75e551c51985fc32.jpg
e588055643c700f408b0da28b8fbe0a8110a3bc9be878114806c22a2d1a6dc4f,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,1,1200,7808,60.0,1920,1080,e588055643c700f4.jpg
8b14898f3fb24e0a57d8c4a3eca1798c48f1a761614af718ebd97ae0375f00bb,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,2,1800,7808,60.0,1920,1080,8b14898f3fb24e0a.jpg
c575d38377ddb9ecdb9e79129d0d5632c8d8fa8bfdb11bf5ad6d9225745cbad4,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,3,2400,7808,60.0,1920,1080,c575d38377ddb9ec.jpg
8fcd8123547c8e379d7533f9a0110bbc3b0d0b653c3bc4ae737e71d0d9c494dd,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,4,3000,7808,60.0,1920,1080,8fcd8123547c8e37.jpg
bd60eb9e27a34114c1d31787c09130d3dee767a7a13e7bfef8acf923ee149193,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,5,3600,7808,60.0,1920,1080,bd60eb9e27a34114.jpg
e788a9a778732955128a07ef8ea43a4d4a1bdc2722fee00f52d8e6ba3b52bedd,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,6,4200,7808,60.0,1920,1080,e788a9a778732955.jpg
76794994d91bae9b83479ddb7f8ebf1d5edd6942b47298b5c2d4f590fdf59570,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,7,4800,7808,60.0,1920,1080,76794994d91bae9b.jpg
1095f6d860152d9e4c3c72062038cf876dea1fe60b657242408cf9e39573d5a1,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,8,5400,7808,60.0,1920,1080,1095f6d860152d9e.jpg
c063e41c11d3d8c60cae9f366662591030ee34622859f876be1b756521cba669,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,9,6000,7808,60.0,1920,1080,c063e41c11d3d8c6.jpg
191f559438ac77a0b8908c28d377fc3a8ac0e1ae5b74f99db740d6138ed5c065,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,10,6600,7808,60.0,1920,1080,191f559438ac77a0.jpg
10ce925864813cf0a2473d6f71d11da2bf668cbbc3e454d928265c38d7c5ac80,basketball__fiba-fyp4VsE-8Fc_s6835,basketball__fiba-fyp4VsE-8Fc,basketball__fiba-fyp4VsE-8Fc,6835,11,7200,7808,60.0,1920,1080,10ce925864813cf0.jpg
1537e8bb24eceaba05263206970d4f7ab76fa5acabefb1f41d8beacec0d86e9d,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,0,306,3981,30.0,1920,1080,1537e8bb24eceaba.jpg
904c4dfe74cdd4c913a6b2a6594d5931c31210435b2b294cf3295f09a6dabc9e,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,1,612,3981,30.0,1920,1080,904c4dfe74cdd4c9.jpg
cedda3f96c45d24179ee3d73c61501eba0a233918324301c4f1aa2e079a8223c,basketball__fiba-Byk8aH-n_U4_s1491,basketball__fiba-Byk8aH-n_U4,basketball__fiba-Byk8aH-n_U4,1491,2,918,3981,30.0,1920,1080,cedda3f96c45d241.jpg
