game_id,elapsed_s,timestamp_utc,timestamp_reason,p_market,p_null,p_simulator,outcome,loss_market,loss_null,loss_simulator,timestamp
401810046,2520,2025-11-09T22:40:07Z,,0.775,0.7835796142233425,0.578125,0,0.6006250000000001,0.6139970118264023,0.334228515625,401810046:2520
401810048,120,2025-11-09T23:16:04Z,,0.655,0.6713953772559784,0.4375,0,0.42902500000000005,0.4507717526006976,0.19140625,401810048:120
401810048,600,2025-11-09T23:36:04Z,,0.625,0.643223399967698,0.59375,0,0.390625,0.41373634226600514,0.3525390625,401810048:600
401810048,1080,2025-11-10T00:03:05Z,,0.39,0.4180177843873535,0.484375,0,0.1521,0.17473886806411196,0.234619140625,401810048:1080
401810048,1560,2025-11-10T00:34:05Z,,0.595,0.6149607287174923,0.578125,0,0.354025,0.37817669786474917,0.334228515625,401810048:1560
401810050,120,2025-11-10T00:45:05Z,,0.31,0.338543950673023,0.453125,0,0.0961,0.11461200653729824,0.205322265625,401810050:120
401810048,2040,2025-11-10T00:58:05Z,,0.61,0.6291045414064363,0.53125,0,0.3721,0.39577252401820256,0.2822265625,401810048:2040
401810050,600,2025-11-10T01:04:05Z,,0.28,0.3082248494680175,0.546875,0,0.07840000000000001,0.09500255782958203,0.299072265625,401810050:600
401810048,2520,2025-11-10T01:16:04Z,,0.0699999999999999,0.084261728954228,0.484375,0,0.004899999999999985,0.007100038966355785,0.234619140625,401810048:2520
401810050,1080,2025-11-10T01:27:05Z,,0.515,0.5390151181462884,0.40625,0,0.265225,0.29053729759025726,0.1650390625,401810050:1080
401810050,1560,2025-11-10T02:01:05Z,,0.61,0.6291045414064363,0.609375,0,0.3721,0.39577252401820256,0.371337890625,401810050:1560
401810052,120,2025-11-10T02:15:08Z,,0.425,0.4505124010563734,0.515625,0,0.18062499999999998,0.20296142350557864,0.265869140625,401810052:120
401810050,2040,2025-11-10T02:21:05Z,,0.39,0.4180177843873535,0.4375,0,0.1521,0.17473886806411196,0.19140625,401810050:2040
401810052,600,2025-11-10T02:30:11Z,,0.24,0.2653417700031896,0.53125,0,0.0576,0.07040625490842556,0.2822265625,401810052:600
401810050,2520,2025-11-10T02:48:05Z,,0.245,0.2724393735214984,0.640625,0,0.060024999999999995,0.07422321224478652,0.410400390625,401810050:2520
401810052,1080,2025-11-10T02:52:18Z,,0.2249999999999999,0.2498442722431316,0.515625,0,0.050624999999999955,0.06242216037270006,0.265869140625,401810052:1080
401810052,1560,2025-11-10T03:27:07Z,,0.0949999999999999,0.1110443208320569,0.5,0,0.009024999999999981,0.012330841189052786,0.25,401810052:1560
401810052,2040,2025-11-10T03:47:06Z,,0.006,0.0078978880728654,0.390625,0,3.6e-05,6.237663601150954e-05,0.152587890625,401810052:2040
401810052,2520,2025-11-10T04:10:07Z,,0.0004999999999999,0.0007211043942613,0.453125,0,2.4999999999990004e-07,5.199915474229564e-07,0.205322265625,401810052:2520
401810054,120,2025-11-11T00:16:07Z,,0.815,0.8174397613245068,0.671875,1,0.03422500000000002,0.03332824074525304,0.107666015625,401810054:120
401810054,600,2025-11-11T00:36:07Z,,0.8200000000000001,0.8222164223414502,0.484375,1,0.03239999999999998,0.03160700048507361,0.265869140625,401810054:600
