frame,order,trace_branch_label,trace_final_label,trace_event,stamped_label,stamped_branch,stamped_event,agree
2505,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2505,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2508,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2508,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2511,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2511,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2514,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2514,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2517,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2517,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2520,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2520,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2520,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2523,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2523,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2526,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2526,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2529,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2529,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2532,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2532,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2535,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2535,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2538,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2538,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2541,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2541,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2544,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2544,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2547,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2547,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2550,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2550,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2553,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2553,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2556,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2556,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2559,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2559,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2562,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2562,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2565,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2565,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2568,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2571,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2571,1,DETECTION,DETECTION,2571_372_565_585_704,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2571_372_565_585_704,True
2571,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2574,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2574,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2577,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2577,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2580,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2580,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2583,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2586,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2589,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2589,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2592,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2592,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2595,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2595,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2598,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2598,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2601,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2601,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2604,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2604,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2607,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2607,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2610,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2610,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2613,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2613,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2616,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2616,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2619,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2619,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2622,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2622,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2625,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2625,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2628,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2628,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2631,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2631,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2634,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2634,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2637,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2637,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2640,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2640,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2640,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2643,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2643,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2643,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2646,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2646,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2646,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2649,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2649,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2649,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2652,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2652,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2652,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2655,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2655,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2655,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2658,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2658,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2658,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
2661,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2661,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2664,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2664,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2667,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2667,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2670,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2670,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2673,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2673,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2676,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2676,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2679,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2679,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2682,0,DETECTION,DETECTION,2682_468_688_758_850,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2682_468_688_758_850,True
2682,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2682,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2685,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2685,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2685,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2688,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2688,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2691,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2691,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2694,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2694,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2697,0,DETECTION,DETECTION,2697_256_1173_531_1341,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2697_256_1173_531_1341,True
2697,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
2697,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2697,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2700,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2700,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2700,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2700,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2703,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2703,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2703,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2703,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2706,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2706,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2706,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2706,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2709,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2709,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2709,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2712,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2712,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2715,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2715,1,DETECTION,DETECTION,2715_400_270_712_408,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2715_400_270_712_408,True
2715,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2718,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2718,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2718,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2721,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2721,1,CLAMP,CLAMP,2721_198_1455_438_1576,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2721,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2724,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2724,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2724,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2727,0,DETECTION,DETECTION,2727_422_402_723_555,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2727_422_402_723_555,True
2727,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2727,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2727,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2730,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2730,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2730,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2730,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2730,4,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2733,0,CLAMP,CLAMP,2733_347_1044_651_1241,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2733,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2733,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2733,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2733,4,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2736,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2736,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2736,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2736,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2736,4,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2739,0,CLAMP,CLAMP,2739_364_969_656_1230,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2739,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2739,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2739,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2739,4,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2742,0,CLAMP,CLAMP,2742_434_306_731_467,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2742,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2742,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2742,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2742,4,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2742,5,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2745,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2745,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2745,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2745,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2745,4,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2745,5,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2748,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2748,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2748,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2748,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2748,4,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2751,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2751,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2751,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2751,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2751,4,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
2754,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2754,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2754,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2754,3,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
2757,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2757,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2757,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2760,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2760,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2760,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2760,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2763,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2763,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2763,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2763,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2766,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2766,1,CLAMP,CLAMP,2766_713_1078_918_1225,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2766,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2769,0,CLAMP,CLAMP,2769_699_1075_921_1222,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2769,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2772,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2772,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2772,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2775,0,DETECTION,DETECTION,2775_396_42_711_225,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2775_396_42_711_225,True
2775,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2775,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2775,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2778,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2778,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2778,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2778,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2781,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2781,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2781,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2781,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2781,4,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2784,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2784,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2784,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2784,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2784,4,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2787,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2787,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2787,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2787,3,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
