reader_path,citations,closed_key_assertion
tests/scripts/test_sibling_tracking_schema_guard.py,tracking_data.csv:60;tracking_data.csv:104;tracking_data.csv:142;tracking_data.csv:149,false
tests/test_data_loader.py,tracking_data.csv:44;tracking_data.csv:52;tracking_data.csv:62;tracking_data.csv:68;tracking_data.csv:143;tracking_data.csv:148,false
tests/test_dengw.py,tracking_data.csv:10;ball_tracking.csv:16,false
tests/test_enricher.py,ball_tracking.csv:42;ball_tracking.csv:55;ball_tracking.csv:67;ball_tracking.csv:76;ball_tracking.csv:81;ball_tracking.csv:100;ball_tracking.csv:101;ball_tracking.csv:131;ball_tracking.csv:132;ball_tracking.csv:166;ball_tracking.csv:174;ball_tracking.csv:181;ball_tracking.csv:187;ball_tracking.csv:193;ball_tracking.csv:199;ball_tracking.csv:204;ball_tracking.csv:211;ball_tracking.csv:234;ball_tracking.csv:240,false
tests/test_issue009_game_id_wiring.py,tracking_data.csv:77;tracking_data.csv:126,false
tests/test_phase2.py,tracking_data.csv:239,false
tests/test_pipeline_live.py,ball_tracking.csv:71,false
tests/test_pipeline_smoke.py,tracking_data.csv:2;tracking_data.csv:87;tracking_data.csv:116;tracking_data.csv:117;tracking_data.csv:134;tracking_data.csv:160;tracking_data.csv:260;tracking_data.csv:286;tracking_data.csv:288,false
tests/test_possession_boundary.py,tracking_data.csv:8;tracking_data.csv:160;tracking_data.csv:177;tracking_data.csv:183;tracking_data.csv:200;tracking_data.csv:201;tracking_data.csv:204,false
tests/test_quality_validator.py,tracking_data.csv:25;tracking_data.csv:59;tracking_data.csv:102;tracking_data.csv:105;tracking_data.csv:141;tracking_data.csv:163;tracking_data.csv:176,false
tests/test_run_clip_output_contract.py,tracking_data.csv:6;tracking_data.csv:16,false
tests/test_run_phase_g.py,ball_tracking.csv:35;tracking_data.csv:37;ball_tracking.csv:45;tracking_data.csv:47;ball_tracking.csv:54;tracking_data.csv:56;ball_tracking.csv:81;ball_tracking.csv:96;ball_tracking.csv:103;ball_tracking.csv:122;ball_tracking.csv:138;ball_tracking.csv:139,false
tests/test_shot_log_team_abbrev.py,tracking_data.csv:5,false
tests/test_tracking_cleaner.py,tracking_data.csv:28;tracking_data.csv:197,false
tests/validate_pipeline.py,tracking_data.csv:153;tracking_data.csv:156;tracking_data.csv:157;ball_tracking.csv:239;ball_tracking.csv:242;ball_tracking.csv:243;tracking_data.csv:463;ball_tracking.csv:465,false
