section,arm,frame_index,person_boxes_in_frame,ball_count,ms,gpu_mib,homography
000005,000640,007184,000000,000000,64.285,000051,1
000005,000960,007184,000000,000000,16.814,000058,1
000005,001280,007184,000000,000000,67.071,000069,1
000005,001920,007184,000000,000000,13.878,000096,1
000005,000640,007318,000000,000000,13.869,000051,1
000005,000960,007318,000000,000000,13.426,000058,1
000005,001280,007318,000000,000000,38.185,000069,1
000005,001920,007318,000000,000000,100.414,000096,1
000005,000640,007452,000000,000000,12.735,000051,1
000005,000960,007452,000000,000000,13.138,000058,1
000005,001280,007452,000000,000000,80.307,000069,1
000005,001920,007452,000000,000000,11.347,000096,1
000005,000640,007586,000000,000000,15.456,000051,1
000005,000960,007586,000000,000000,54.005,000058,1
000005,001280,007586,000000,000000,23.983,000069,1
000005,001920,007586,000000,000000,80.379,000096,1
000005,000640,007720,000000,000000,18.626,000051,1
000005,000960,007720,000000,000000,16.992,000058,1
000005,001280,007720,000000,000000,77.446,000069,1
000005,001920,007720,000000,000000,16.813,000096,1
000006,000640,000001,000022,000000,76.642,000051,1
000006,000960,000001,000025,000000,83.374,000058,1
000006,001280,000001,000025,000000,89.386,000069,1
000006,001920,000001,000024,000000,17.429,000096,1
000006,000640,000135,000000,000000,18.689,000051,1
000006,000960,000135,000000,000000,18.858,000058,1
000006,001280,000135,000000,000000,21.436,000069,1
000006,001920,000135,000000,000000,14.773,000096,1
000006,000640,000269,000010,000000,93.507,000051,1
000006,000960,000269,000011,000000,11.649,000058,1
000006,001280,000269,000028,000000,12.924,000069,1
000006,001920,000269,000039,000000,9.749,000096,1
000006,000640,000403,000010,000000,74.212,000051,1
000006,000960,000403,000013,000000,200.097,000058,1
000006,001280,000403,000029,000000,23.272,000069,1
000006,001920,000403,000039,000000,80.878,000096,1
000006,000640,000537,000016,000000,59.98,000051,1
000006,000960,000537,000021,000000,9.848,000058,1
000006,001280,000537,000026,000000,11.605,000069,1
000006,001920,000537,000041,000000,76.929,000096,1
000006,000640,000671,000011,000000,20.484,000051,1
000006,000960,000671,000016,000000,17.683,000058,1
000006,001280,000671,000011,000000,23.889,000069,1
000006,001920,000671,000010,000000,15.486,000096,1
000006,000640,000805,000003,000000,11.807,000051,1
000006,000960,000805,000004,000000,9.781,000058,1
000006,001280,000805,000005,000000,11.235,000069,1
000006,001920,000805,000005,000000,10.719,000096,1
000006,000640,000939,000015,000000,97.366,000051,1
000006,000960,000939,000015,000000,100.136,000058,1
000006,001280,000939,000018,000000,185.646,000069,1
000006,001920,000939,000017,000000,18.674,000096,1
000006,000640,001073,000011,000000,62.103,000051,1
000006,000960,001073,000014,000000,11.559,000058,1
000006,001280,001073,000008,000000,12.682,000069,1
000006,001920,001073,000010,000000,72.025,000096,1
000006,000640,001207,000017,000000,10.702,000051,1
000006,000960,001207,000016,000000,10.526,000058,1
000006,001280,001207,000026,000000,12.009,000069,1
000006,001920,001207,000047,000000,52.784,000096,1
000006,000640,001341,000010,000000,11.831,000051,1
000006,000960,001341,000021,000000,73.336,000058,1
000006,001280,001341,000034,000000,21.304,000069,1
000006,001920,001341,000055,000000,16.945,000096,1
000006,000640,001475,000020,000000,62.845,000051,1
000006,000960,001475,000019,000000,20.862,000058,1
000006,001280,001475,000022,000000,22.718,000069,1
000006,001920,001475,000017,000000,43.099,000096,1
000006,000640,001609,000020,000001,89.84,000051,1
000006,000960,001609,000029,000001,18.991,000058,1
000006,001280,001609,000039,000001,69.188,000069,1
000006,001920,001609,000040,000001,14.498,000096,1
000006,000640,001743,000009,000000,79.837,000051,1
000006,000960,001743,000011,000000,19.09,000058,1
000006,001280,001743,000015,000000,22.62,000069,1
000006,001920,001743,000029,000000,16.623,000096,1
000006,000640,001877,000006,000000,12.433,000051,1
000006,000960,001877,000011,000000,13.133,000058,1
000006,001280,001877,000025,000002,37.711,000069,1
000006,001920,001877,000036,000001,13.147,000096,1
000006,000640,002011,000000,000000,19.236,000051,1
000006,000960,002011,000000,000000,100.544,000058,1
000006,001280,002011,000000,000000,109.256,000069,1
000006,001920,002011,000000,000000,90.27,000096,1
000006,000640,002145,000008,000000,85.929,000051,1
000006,000960,002145,000020,000000,19.506,000058,1
000006,001280,002145,000031,000000,20.172,000069,1
000006,001920,002145,000034,000000,12.951,000096,1
000006,000640,002279,000009,000000,167.661,000051,1
000006,000960,002279,000019,000000,17.945,000058,1
000006,001280,002279,000034,000000,82.554,000069,1
000006,001920,002279,000057,000000,14.875,000096,1
000006,000640,002413,000014,000000,22.978,000051,1
000006,000960,002413,000023,000000,28.595,000058,1
000006,001280,002413,000034,000000,54.582,000069,1
000006,001920,002413,000066,000000,17.092,000096,1
000006,000640,002547,000011,000000,16.367,000051,1
000006,000960,002547,000020,000000,15.128,000058,1
000006,001280,002547,000039,000000,18.353,000069,1
000006,001920,002547,000066,000000,102.34,000096,1
000006,000640,002681,000016,000000,21.656,000051,1
000006,000960,002681,000028,000000,73.361,000058,1
000006,001280,002681,000043,000000,107.657,000069,1
000006,001920,002681,000067,000000,18.801,000096,1
000006,000640,002815,000019,000000,16.902,000051,1
000006,000960,002815,000037,000000,15.448,000058,1
000006,001280,002815,000040,000000,66.474,000069,1
000006,001920,002815,000052,000000,104.51,000096,1
000006,000640,002949,000021,000000,70.168,000051,1
000006,000960,002949,000037,000000,17.428,000058,1
000006,001280,002949,000038,000000,90.815,000069,1
000006,001920,002949,000043,000000,13.852,000096,1
000006,000640,003083,000024,000000,19.8,000051,1
000006,000960,003083,000038,000000,60.321,000058,1
000006,001280,003083,000039,000000,22.234,000069,1
000006,001920,003083,000045,000000,14.11,000096,1
000006,000640,003217,000015,000000,18.758,000051,1
000006,000960,003217,000014,000001,69.619,000058,1
000006,001280,003217,000014,000001,91.428,000069,1
000006,001920,003217,000015,000000,14.475,000096,1
000006,000640,003351,000001,000000,65.876,000051,1
000006,000960,003351,000001,000000,18.212,000058,1
000006,001280,003351,000002,000000,78.822,000069,1
000006,001920,003351,000002,000000,14.354,000096,1
000006,000640,003485,000005,000000,67.935,000051,1
000006,000960,003485,000007,000000,19.164,000058,1
000006,001280,003485,000004,000000,18.879,000069,1
000006,001920,003485,000005,000000,15.839,000096,1
000006,000640,003619,000004,000000,16.656,000051,1
000006,000960,003619,000003,000000,19.37,000058,1
000006,001280,003619,000003,000000,54.932,000069,1
000006,001920,003619,000004,000000,14.754,000096,1
000006,000640,003753,000005,000000,9.669,000051,1
000006,000960,003753,000002,000000,10.822,000058,1
000006,001280,003753,000005,000000,79.609,000069,1
000006,001920,003753,000005,000000,10.76,000096,1
000006,000640,003887,000011,000000,21.503,000051,1
000006,000960,003887,000010,000000,83.994,000058,1
000006,001280,003887,000011,000000,16.448,000069,1
000006,001920,003887,000009,000000,78.306,000096,1
000006,000640,004021,000015,000000,12.924,000051,1
000006,000960,004021,000027,000000,12.109,000058,1
000006,001280,004021,000029,000000,13.265,000069,1
000006,001920,004021,000030,000000,11.555,000096,1
000006,000640,004155,000010,000000,21.52,000051,1
000006,000960,004155,000011,000000,66.222,000058,1
000006,001280,004155,000013,000000,99.842,000069,1
000006,001920,004155,000009,000000,16.932,000096,1
000006,000640,004289,000006,000000,271.396,000051,1
000006,000960,004289,000007,000000,18.98,000058,1
000006,001280,004289,000004,000000,83.067,000069,1
000006,001920,004289,000007,000000,102.241,000096,1
000006,000640,004423,000010,000000,21.005,000051,1
000006,000960,004423,000010,000000,55.18,000058,1
000006,001280,004423,000008,000000,21.894,000069,1
000006,001920,004423,000010,000000,15.309,000096,1
000006,000640,004557,000010,000000,16.294,000051,1
000006,000960,004557,000013,000000,14.291,000058,1
000006,001280,004557,000011,000000,68.532,000069,1
000006,001920,004557,000012,000000,15.639,000096,1
000006,000640,004691,000009,000000,85.689,000051,1
000006,000960,004691,000012,000000,90.221,000058,1
000006,001280,004691,000010,000000,101.773,000069,1
000006,001920,004691,000013,000000,16.715,000096,1
000006,000640,004825,000009,000000,21.716,000051,1
000006,000960,004825,000011,000000,82.199,000058,1
000006,001280,004825,000008,000000,22.18,000069,1
000006,001920,004825,000010,000000,76.87,000096,1
000006,000640,004959,000012,000000,77.882,000051,1
000006,000960,004959,000011,000000,17.459,000058,1
000006,001280,004959,000010,000000,80.994,000069,1
000006,001920,004959,000016,000000,101.268,000096,1
000006,000640,005093,000019,000000,12.034,000051,1
000006,000960,005093,000021,000000,33.952,000058,1
000006,001280,005093,000018,000000,14.799,000069,1
000006,001920,005093,000015,000000,11.406,000096,1
000006,000640,005227,000017,000000,100.029,000051,1
000006,000960,005227,000020,000000,91.697,000058,1
000006,001280,005227,000023,000000,98.117,000069,1
000006,001920,005227,000021,000000,12.314,000096,1
000006,000640,005361,000015,000000,11.991,000051,1
000006,000960,005361,000015,000000,9.483,000058,1
000006,001280,005361,000014,000000,11.348,000069,1
000006,001920,005361,000017,000000,12.713,000096,1
000006,000640,005495,000004,000000,13.304,000051,1
000006,000960,005495,000007,000000,82.673,000058,1
000006,001280,005495,000006,000000,13.825,000069,1
000006,001920,005495,000006,000000,14.203,000096,1
000006,000640,005629,000006,000000,42.666,000051,1
000006,000960,005629,000008,000000,82.069,000058,1
000006,001280,005629,000006,000000,106.771,000069,1
000006,001920,005629,000014,000000,16.092,000096,1
000006,000640,005763,000007,000000,20.44,000051,1
000006,000960,005763,000007,000000,59.239,000058,1
000006,001280,005763,000008,000000,99.893,000069,1
000006,001920,005763,000016,000000,15.312,000096,1
000006,000640,005897,000006,000000,21.371,000051,1
000006,000960,005897,000008,000000,25.276,000058,1
000006,001280,005897,000007,000000,43.756,000069,1
000006,001920,005897,000005,000000,16.143,000096,1
000006,000640,006031,000002,000000,12.207,000051,1
000006,000960,006031,000003,000000,12.065,000058,1
000006,001280,006031,000001,000000,12.335,000069,1
000006,001920,006031,000001,000000,10.174,000096,1
000006,000640,006165,000002,000000,17.523,000051,1
000006,000960,006165,000002,000000,74.222,000058,1
000006,001280,006165,000002,000000,22.2,000069,1
000006,001920,006165,000002,000000,15.63,000096,1
000006,000640,006299,000003,000000,11.585,000051,1
000006,000960,006299,000003,000000,10.325,000058,1
000006,001280,006299,000004,000000,47.406,000069,1
000006,001920,006299,000004,000000,104.504,000096,1
000006,000640,006433,000007,000000,19.11,000051,1
000006,000960,006433,000009,000000,17.858,000058,1
000006,001280,006433,000008,000000,50.291,000069,1
000006,001920,006433,000009,000000,14.879,000096,1
000006,000640,006567,000010,000000,89.166,000051,1
000006,000960,006567,000008,000000,21.08,000058,1
000006,001280,006567,000010,000000,83.823,000069,1
000006,001920,006567,000017,000000,15.803,000096,1
000006,000640,006701,000006,000000,21.254,000051,1
000006,000960,006701,000011,000000,50.646,000058,1
000006,001280,006701,000013,000000,20.708,000069,1
000006,001920,006701,000017,000000,14.503,000096,1
000006,000640,006835,000009,000000,19.015,000051,1
000006,000960,006835,000011,000000,17.456,000058,1
000006,001280,006835,000007,000000,22.052,000069,1
000006,001920,006835,000012,000000,15.054,000096,1
000006,000640,006969,000009,000000,20.184,000051,1
000006,000960,006969,000007,000000,18.189,000058,1
000006,001280,006969,000007,000000,77.342,000069,1
000006,001920,006969,000008,000000,77.328,000096,1
000006,000640,007103,000008,000000,19.575,000051,1
000006,000960,007103,000009,000000,21.043,000058,1
000006,001280,007103,000007,000000,55.695,000069,1
000006,001920,007103,000010,000000,15.165,000096,1
000006,000640,007237,000019,000000,69.913,000051,1
000006,000960,007237,000017,000000,78.064,000058,1
000006,001280,007237,000015,000000,22.904,000069,1
000006,001920,007237,000016,000000,15.504,000096,1
000006,000640,007371,000016,000000,19.798,000051,1
000006,000960,007371,000021,000000,76.672,000058,1
000006,001280,007371,000025,000000,23.504,000069,1
000006,001920,007371,000022,000000,14.121,000096,1
000006,000640,007505,000020,000000,90.846,000051,1
000006,000960,007505,000028,000000,108.916,000058,1
000006,001280,007505,000034,000000,16.948,000069,1
000006,001920,007505,000030,000000,14.958,000096,1
000006,000640,007639,000019,000000,71.196,000051,1
000006,000960,007639,000025,000000,92.914,000058,1
000006,001280,007639,000027,000000,19.281,000069,1
000006,001920,007639,000033,000000,76.634,000096,1
000006,000640,007773,000019,000000,99.635,000051,1
000006,000960,007773,000022,000000,95.051,000058,1
000006,001280,007773,000023,000000,11.507,000069,1
000006,001920,007773,000027,000000,9.893,000096,1
