game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation,shots_pbp_coverage
0022400430,60,40278,671.3,6,#4,MIL,349,66,0.296,0.0765,mid_range,568.5,0.4822,0.0,6322,144,,5.0,0.0,,157354.8,0,-88.16403655744847,1,470.3,1,catch_and_shoot,0.3798
0022400430,61,40575,676.25,9,#28,MIL,207,372,0.1756,0.4311,3pt_arc,352.8,0.2992,0.0,6323,6,,5.0,0.0,,163509.4,0,86.80391845398918,1,165.0,0,catch_and_shoot,0.3798
0022400430,62,40806,680.1,5,MIL#?,CHI,476,98,0.4037,0.1136,mid_range,406.7,0.345,94.6,6323,83,,5.0,0.0,,189386.7,0,-89.28826390068696,1,538.6,1,catch_and_shoot,0.3798
0022400430,63,44610,743.5,7,,MIL,1139,426,0.9661,0.4936,paint,574.2,0.487,0.0,7255,9,0,4.0,0.4914775465639686,,178928.9,0,85.71816755309942,1,14.2,0,catch_and_shoot,0.3798
0022400430,64,44835,747.25,8,#28,MIL,776,447,0.6582,0.518,mid_range,268.5,0.2277,0.0,7255,84,1,4.0,0.0,,175371.0,0,-88.32375600619109,1,350.3,1,catch_and_shoot,0.3798
0022400430,65,45054,750.9,8,#28,MIL,766,455,0.6497,0.5272,mid_range,187.3,0.1589,0.0,7255,157,1,4.0,0.0,,176260.3,0,-88.11351114146593,1,360.7,1,catch_and_shoot,0.3798
0022400430,66,45273,754.55,7,,MIL,961,467,0.8151,0.5411,3pt_arc,55.5,0.0471,0.0,7255,230,1,4.0,0.0,,181306.7,0,-88.3146768204726,1,168.7,1,catch_and_shoot,0.3798
0022400430,67,50934,848.9,1,MIL#?,CHI,41,354,0.0348,0.4102,paint,199.5,0.1692,0.0,8991,5,1,2.0,0.0,,248062.8,0,87.70789482576943,1,78.4,0,catch_and_shoot,0.3798
0022400430,68,51150,852.5,9,#5,MIL,194,71,0.1645,0.0823,corner_3,424.0,0.3596,0.0,8992,1,,2.0,0.0,,195343.2,0,86.82478889014332,1,387.1,0,catch_and_shoot,0.3798
0022400430,69,51369,856.15,5,MIL#?,CHI,36,277,0.0305,0.321,paint,455.7,0.3865,0.0,8993,8,,2.0,0.0817937200951397,,224640.2,0,-89.00042508608156,1,155.4,0,catch_and_shoot,0.3798
0022400430,70,51597,859.95,5,MIL#?,CHI,283,135,0.24,0.1564,3pt_arc,105.5,0.0895,0.0,8993,84,,2.0,0.0,,225394.8,0,-85.71262199493928,1,375.2,1,catch_and_shoot,0.3798
0022400430,71,51807,863.45,2,#2,CHI,526,180,0.4461,0.2086,backcourt,193.1,0.1638,207.2,8993,154,,2.0,0.15425750516814474,,239857.9,0,-89.17857544286117,1,535.7,1,catch_and_shoot,0.3798
0022400430,72,52020,867.0,10,#28,MIL,663,455,0.5623,0.5272,backcourt,174.5,0.148,0.0,8993,225,,22.0,0.0,,206254.9,0,86.58163958227078,1,463.5,1,catch_and_shoot,0.3798
0022400430,73,52275,871.25,3,MIL#?,CHI,1095,194,0.9288,0.2248,3pt_arc,299.5,0.254,0.0,8994,51,,22.0,0.0621359210431395,,209655.9,0,85.15508708436231,1,239.5,0,catch_and_shoot,0.3798
0022400430,74,52506,875.1,5,MIL#?,CHI,152,430,0.1289,0.4983,paint,221.6,0.188,0.0,8994,128,,22.0,0.0,,230052.8,0,82.717545838045,1,99.0,1,catch_and_shoot,0.3798
0022400430,75,52716,878.6,4,MIL#?,CHI,432,73,0.3664,0.0846,mid_range,483.4,0.41,0.0,8995,62,1,22.0,0.0,,218868.8,0,-88.24383035614464,1,521.7,0,catch_and_shoot,0.3798
0022400430,76,52947,882.45,3,MIL#?,CHI,483,123,0.4097,0.1425,mid_range,336.0,0.285,0.0,8995,139,1,22.0,0.0664643386179916,,213040.4,0,67.89553490372792,1,529.2,1,catch_and_shoot,0.3798
0022400430,77,53160,886.0,6,#1,MIL,1034,374,0.877,0.4334,paint,270.4,0.2293,1495.3,8996,49,,2.0,0.0,,199484.2,0,-88.84344443672576,1,108.4,0,catch_and_shoot,0.3798
0022400430,78,53376,889.6,5,MIL#?,CHI,200,222,0.1696,0.2572,3pt_arc,180.2,0.1528,0.0,8996,121,0,2.0,0.18526427873547416,,233324.8,0,-82.31280419027097,1,255.9,1,catch_and_shoot,0.3798
0022400430,79,53610,893.5,3,MIL#?,CHI,300,435,0.2545,0.5041,3pt_arc,565.2,0.4794,0.0,8997,42,0,2.0,0.38515716943948436,,216131.5,0,88.65562317422159,1,247.0,0,catch_and_shoot,0.3798
0022400430,80,53841,897.35,9,#5,MIL,79,15,0.067,0.0174,corner_3,667.2,0.5659,0.0,8997,119,,2.0,0.0,,200797.7,0,-87.0011096705577,1,417.3,1,catch_and_shoot,0.3798
0022400430,81,54060,901.0,7,#15,MIL,880,432,0.7464,0.5006,3pt_arc,103.8,0.088,0.0,8997,192,1,2.0,0.27712370304802864,,199684.1,0,-88.15945314189521,1,245.9,1,catch_and_shoot,0.3798
0022400430,82,54279,904.65,3,MIL#?,CHI,228,438,0.1934,0.5075,3pt_arc,486.1,0.4123,0.0,8997,265,1,2.0,0.0,,218955.4,0,87.28827058706136,1,175.1,1,catch_and_shoot,0.3798
0022400430,83,54498,908.3,3,MIL#?,CHI,12,466,0.0102,0.54,paint,424.0,0.3596,0.0,8997,338,,2.0,0.0,,220755.2,0,77.4487725707145,1,53.6,1,catch_and_shoot,0.3798
0022400430,84,54717,911.95,4,MIL#?,CHI,59,464,0.05,0.5377,paint,171.3,0.1453,0.0,8998,53,0,2.0,0.0,,230704.3,0,87.72333972370846,1,33.0,0,catch_and_shoot,0.3798
0022400430,85,54930,915.5,9,#5,MIL,769,43,0.6522,0.0498,mid_range,376.9,0.3197,0.0,8999,66,0,2.0,0.33108701400833024,,204652.2,0,84.85066974359337,1,527.6,0,catch_and_shoot,0.3798
0022400430,86,55140,919.0,2,#2,CHI,0,120,0.0,0.139,corner_3,,,0.0,9001,3,0,2.0,0.0,,258745.1,0,89.3365971581324,1,316.0,0,catch_and_shoot,0.3798
0022400430,87,55350,922.5,8,#28,MIL,104,181,0.0882,0.2097,3pt_arc,46.1,0.0391,0.0,9001,73,,2.0,0.24846310932321075,,219615.7,0,87.13718293615793,1,255.6,1,catch_and_shoot,0.3798
0022400430,88,55593,926.55,5,MIL#?,CHI,648,250,0.5496,0.2897,backcourt,208.3,0.1767,0.0,9001,154,1,2.0,0.0,,250048.6,0,-88.08257904197325,1,511.2,1,catch_and_shoot,0.3798
0022400430,89,55851,930.85,8,#28,MIL,293,82,0.2485,0.095,corner_3,280.0,0.2375,0.0,9002,24,1,2.0,0.056107953695334035,,221449.2,1,88.10841367381568,0,423.9,0,pull_up,0.3798
0022400430,90,56124,935.4,10,#28,MIL,256,49,0.2171,0.0568,corner_3,190.4,0.1615,0.0,9002,115,,2.0,0.0,,222820.7,0,-78.49846975873051,1,433.0,1,catch_and_shoot,0.3798
0022400430,91,56355,939.25,8,#28,MIL,249,134,0.2112,0.1553,3pt_arc,68.0,0.0577,0.0,9003,22,1,2.0,0.0,,223367.4,0,68.99977284269083,1,356.2,0,catch_and_shoot,0.3798
0022400430,92,56565,942.75,10,#28,MIL,95,455,0.0806,0.5272,paint,177.2,0.1503,0.0,9003,92,1,2.0,0.0,,224877.1,0,88.6771737056652,1,48.1,1,catch_and_shoot,0.3798
0022400430,93,82257,1370.95,4,MIL#?,CHI,1173,498,0.9949,0.5771,paint,471.9,0.4003,0.0,16845,5,,3.0,0.0,,317092.5,0,50.78054943616095,1,81.5,0,catch_and_shoot,0.3798
0022400430,94,82470,1374.5,9,#15,MIL,254,62,0.2154,0.0718,corner_3,340.9,0.2891,0.0,16845,46,,3.0,0.0,,301674.6,0,85.32589718988851,1,420.6,1,catch_and_shoot,0.3798
0022400430,95,82731,1378.85,10,#4,MIL,1169,264,0.9915,0.3059,paint,970.5,0.8232,0.0,16845,133,,3.0,0.34695221673642773,,316659.7,0,86.82334670121726,1,172.9,1,catch_and_shoot,0.3798
0022400430,96,82941,1382.35,2,#5,CHI,390,400,0.3308,0.4635,mid_range,319.3,0.2708,15.7,16846,69,,3.0,0.2364970293050859,,371493.9,0,83.99676218627863,1,338.4,0,catch_and_shoot,0.3798
0022400430,97,83151,1385.85,7,#36,MIL,224,122,0.19,0.1414,3pt_arc,90.0,0.0763,296.2,16846,139,,3.0,0.025511095008663262,,296363.4,0,87.64260991561586,1,353.6,1,catch_and_shoot,0.3798
0022400430,98,83367,1389.45,8,#36,MIL,183,75,0.1552,0.0869,corner_3,993.2,0.8424,0.0,16847,50,,3.0,0.0,,313159.8,0,86.67398903156993,1,379.4,0,catch_and_shoot,0.3798
0022400430,99,83577,1392.95,8,#36,MIL,261,442,0.2214,0.5122,3pt_arc,433.8,0.3679,576.7,16848,11,,3.0,0.19899244193018112,,313550.3,0,-89.16837584102619,1,208.2,0,catch_and_shoot,0.3798
0022400430,100,83907,1398.45,7,#36,MIL,1135,413,0.9627,0.4786,paint,129.8,0.1101,0.0,16849,28,0,3.0,0.0,,299365.8,0,-88.04260572671254,1,20.6,0,catch_and_shoot,0.3798
0022400430,101,84123,1402.05,1,MIL#?,CHI,819,90,0.6947,0.1043,mid_range,203.0,0.1722,0.0,16850,8,0,3.0,0.06200647146448824,,368268.2,0,-86.10383668923998,1,459.2,0,catch_and_shoot,0.3798
0022400430,102,84333,1405.55,5,MIL#?,CHI,100,186,0.0848,0.2155,3pt_arc,309.3,0.2623,129.7,16851,35,1,3.0,0.0,,356410.3,0,84.65001548457661,1,249.9,0,catch_and_shoot,0.3798
0022400430,103,84591,1409.85,4,MIL#?,CHI,129,285,0.1094,0.3302,paint,312.2,0.2648,0.0,16852,22,1,3.0,0.0,,324043.9,0,85.42960440671855,1,165.0,0,catch_and_shoot,0.3798
0022400430,104,84873,1414.55,2,#5,CHI,373,438,0.3164,0.5075,mid_range,327.1,0.2774,0.0,16852,56,,3.0,0.0,,376627.8,0,-72.62108010875995,1,320.0,1,catch_and_shoot,0.3798
0022400430,105,85110,1418.5,3,MIL#?,CHI,1069,428,0.9067,0.4959,paint,143.0,0.1213,0.0,16854,27,,3.0,0.015443097809976002,,335981.9,0,82.25708819726269,1,57.1,0,catch_and_shoot,0.3798
0022400430,106,85416,1423.6,7,,MIL,1055,362,0.8948,0.4195,paint,65.0,0.0551,0.0,16855,7,,3.0,0.0,,303369.8,0,89.30003552861709,1,99.3,0,catch_and_shoot,0.3798
0022400430,107,85629,1427.15,4,MIL#?,CHI,595,347,0.5047,0.4021,backcourt,501.1,0.425,58.9,16857,2,,3.0,0.16422899686140585,,327128.4,0,46.64518225079144,1,537.6,0,catch_and_shoot,0.3798
0022400430,108,85842,1430.7,4,MIL#?,CHI,448,363,0.38,0.4206,mid_range,656.0,0.5564,175.7,16857,73,,3.0,0.11307420281603388,,329339.5,0,-86.03236796190939,1,400.8,1,catch_and_shoot,0.3798
0022400430,109,86052,1434.2,3,MIL#?,CHI,709,399,0.6014,0.4623,mid_range,393.2,0.3335,186.7,16857,143,,3.0,0.13730729340692013,,339066.8,0,-73.50736267616092,1,418.2,1,catch_and_shoot,0.3798
0022400430,110,86310,1438.5,7,#12,MIL,272,491,0.2307,0.5689,3pt_arc,127.5,0.1081,0.0,16857,229,0,3.0,0.0,,305037.2,0,-89.35548195468566,1,226.9,1,catch_and_shoot,0.3798
0022400430,111,90111,1501.85,10,#12,MIL,38,433,0.0322,0.5017,paint,356.5,0.3024,0.0,18015,3,1,6.0,0.29532163282149504,,337648.3,0,-86.66396444086045,1,15.1,0,catch_and_shoot,0.3798
0022400430,112,90423,1507.05,5,MIL#?,CHI,1007,313,0.8541,0.3627,paint,303.4,0.2573,0.0,18015,107,,6.0,0.1160877479754955,,381184.1,0,-77.20001465425489,1,167.9,1,catch_and_shoot,0.3798
0022400430,113,90636,1510.6,4,MIL#?,CHI,14,196,0.0119,0.2271,3pt_arc,310.4,0.2633,0.0,18015,178,,6.0,0.0,,352329.1,0,82.6228884679926,1,238.7,1,catch_and_shoot,0.3798
0022400430,114,90888,1514.8,1,MIL#?,CHI,587,165,0.4979,0.1912,backcourt,216.3,0.1835,671.4,18015,262,0,6.0,0.0,,393026.8,0,-78.77356256796118,1,596.8,1,catch_and_shoot,0.3798
0022400430,115,91134,1518.9,6,#15,MIL,1176,277,0.9975,0.321,paint,164.2,0.1393,0.0,18015,344,0,6.0,0.0,,326493.5,0,-89.36300493158653,1,162.4,1,catch_and_shoot,0.3798
0022400430,116,91359,1522.65,6,#15,MIL,836,135,0.7091,0.1564,mid_range,441.2,0.3742,0.0,18015,389,,6.0,0.0,,326838.3,0,89.066735162651,1,414.7,1,catch_and_shoot,0.3798
0022400430,117,91647,1527.45,1,MIL#?,CHI,788,15,0.6684,0.0174,mid_range,587.8,0.4986,0.0,18015,485,0,6.0,0.2552052301210188,,397299.1,0,-86.29247801415443,1,536.4,1,catch_and_shoot,0.3798
0022400430,118,91911,1531.85,4,MIL#?,CHI,249,215,0.2112,0.2491,3pt_arc,205.3,0.1741,0.0,18015,573,,5.0,0.4637514298964064,,355513.3,0,-80.24920968111275,1,292.0,1,catch_and_shoot,0.3798
0022400430,119,92250,1537.5,5,MIL#?,CHI,725,453,0.6149,0.5249,mid_range,156.2,0.1325,0.0,18015,686,,5.0,0.0,,387235.0,0,-71.59075697175625,1,401.5,1,catch_and_shoot,0.3798
0022400430,120,92475,1541.25,9,#15,MIL,712,465,0.6039,0.5388,mid_range,26.4,0.0224,0.0,18015,761,0,5.0,0.25321887923921144,,331512.5,0,-88.60242717842958,1,415.3,1,catch_and_shoot,0.3798
0022400430,121,92697,1544.95,8,#12,MIL,902,204,0.7651,0.2364,3pt_arc,259.8,0.2204,0.0,18015,835,0,5.0,0.2014023533075487,,330898.1,0,87.94010463232546,1,319.2,1,catch_and_shoot,0.3798
0022400430,122,92916,1548.6,7,#12,MIL,329,388,0.2791,0.4496,3pt_arc,47.5,0.0403,0.0,18015,908,0,5.0,0.436840807466811,,327113.7,0,51.28578632740248,1,279.4,1,catch_and_shoot,0.3798
0022400430,123,93144,1552.4,8,#12,MIL,774,145,0.6565,0.168,mid_range,184.9,0.1568,0.0,18015,984,0,5.0,0.0,,332341.1,0,88.56017553664664,1,453.8,1,catch_and_shoot,0.3798
