section_id,video_id,offset_s,competition,game_id,sport,status,source_resolution,duration_s,eligible,ineligible_reason
VEUJpELt_yA_s5700,VEUJpELt_yA,5700,ncaa_basketball,ncaa_basketball:VEUJpELt_yA,ncaa_basketball,tracked,1920x1080,130.530,1,
jKoEJNdiRyI_s3429,jKoEJNdiRyI,3429,wnba,wnba:jKoEJNdiRyI,wnba,tracked,1920x1080,130.400,1,
acb-_a72WK36Its_s6520,_a72WK36Its,6520,basketball/acb,basketball:_a72WK36Its,basketball,thin,1920x1080,132.700,0,status_thin
jKoEJNdiRyI_s1203,jKoEJNdiRyI,1203,wnba,wnba:jKoEJNdiRyI,wnba,tracked,1920x1080,133.033,1,
jKoEJNdiRyI_s5655,jKoEJNdiRyI,5655,wnba,wnba:jKoEJNdiRyI,wnba,tracked,1920x1080,131.400,1,
jKoEJNdiRyI_s2316,jKoEJNdiRyI,2316,wnba,wnba:jKoEJNdiRyI,wnba,tracked,1920x1080,132.267,1,
acb-_a72WK36Its_s2662,_a72WK36Its,2662,basketball/acb,basketball:_a72WK36Its,basketball,tracked,1920x1080,130.700,1,
jKoEJNdiRyI_s4542,jKoEJNdiRyI,4542,wnba,wnba:jKoEJNdiRyI,wnba,tracked,1920x1080,130.933,1,
jKoEJNdiRyI_s90,jKoEJNdiRyI,90,wnba,wnba:jKoEJNdiRyI,wnba,tracked,1920x1080,130.367,1,
acb-_a72WK36Its_s1376,_a72WK36Its,1376,basketball/acb,basketball:_a72WK36Its,basketball,tracked,1920x1080,135.367,1,
acb-_a72WK36Its_s3948,_a72WK36Its,3948,basketball/acb,basketball:_a72WK36Its,basketball,tracked,1920x1080,131.367,1,
acb-_a72WK36Its_s5234,_a72WK36Its,5234,basketball/acb,basketball:_a72WK36Its,basketball,tracked,1920x1080,132.033,1,
nbl-Gem9Fip5SZQ_s366,Gem9Fip5SZQ,366,basketball/nbl,basketball:Gem9Fip5SZQ,basketball,tracked,1920x1080,132.500,1,
bleague-oW8psSa2hf4_s1344,oW8psSa2hf4,1344,basketball/bleague,basketball:oW8psSa2hf4,basketball,tracked,1920x1080,133.360,1,
euroleague-d3_0714DiHo_s344,d3_0714DiHo,344,basketball/euroleague,basketball:d3_0714DiHo,basketball,tracked,1920x1080,133.000,1,
bleague-oW8psSa2hf4_s2598,oW8psSa2hf4,2598,basketball/bleague,basketball:oW8psSa2hf4,basketball,tracked,1920x1080,136.360,1,
euroleague-d3_0714DiHo_s217,d3_0714DiHo,217,basketball/euroleague,basketball:d3_0714DiHo,basketball,tracked,1920x1080,135.360,1,
euroleague-d3_0714DiHo_s90,d3_0714DiHo,90,basketball/euroleague,basketball:d3_0714DiHo,basketball,tracked,1920x1080,131.840,1,
bleague-oW8psSa2hf4_s3852,oW8psSa2hf4,3852,basketball/bleague,basketball:oW8psSa2hf4,basketball,tracked,1920x1080,133.360,1,
acb-_a72WK36Its_s90,_a72WK36Its,90,basketball/acb,basketball:_a72WK36Its,basketball,tracked,1920x1080,134.700,1,
bleague-oW8psSa2hf4_s5106,oW8psSa2hf4,5106,basketball/bleague,basketball:oW8psSa2hf4,basketball,tracked,1920x1080,132.320,1,
bleague-oW8psSa2hf4_s90,oW8psSa2hf4,90,basketball/bleague,basketball:oW8psSa2hf4,basketball,tracked,1920x1080,133.360,1,
nbl-Gem9Fip5SZQ_s642,Gem9Fip5SZQ,642,basketball/nbl,basketball:Gem9Fip5SZQ,basketball,tracked,1920x1080,132.020,1,
gleague-i5xCE9szE9E_s244,i5xCE9szE9E,244,basketball/gleague,basketball:i5xCE9szE9E,basketball,tracked,1920x1080,131.348,1,
bleague-oW8psSa2hf4_s6360,oW8psSa2hf4,6360,basketball/bleague,basketball:oW8psSa2hf4,basketball,tracked,1920x1080,135.320,1,
gleague-i5xCE9szE9E_s90,i5xCE9szE9E,90,basketball/gleague,basketball:i5xCE9szE9E,basketball,tracked,1920x1080,133.934,1,
q9kHoUZvxik_s6075,q9kHoUZvxik,6075,wnba,wnba:q9kHoUZvxik,wnba,tracked,1920x1080,130.367,1,
gleague-i5xCE9szE9E_s398,i5xCE9szE9E,398,basketball/gleague,basketball:i5xCE9szE9E,basketball,tracked,1920x1080,130.731,1,
cba-FaMCJR6tFm0_s2576,FaMCJR6tFm0,2576,basketball/cba,basketball:FaMCJR6tFm0,basketball,tracked,1920x1080,133.700,1,
cba-FaMCJR6tFm0_s3819,FaMCJR6tFm0,3819,basketball/cba,basketball:FaMCJR6tFm0,basketball,tracked,1920x1080,131.020,1,
q9kHoUZvxik_s90,q9kHoUZvxik,90,wnba,wnba:q9kHoUZvxik,wnba,tracked,1920x1080,134.700,1,
nbl-Gem9Fip5SZQ_s90,Gem9Fip5SZQ,90,basketball/nbl,basketball:Gem9Fip5SZQ,basketball,tracked,1920x1080,132.980,1,
cba-FaMCJR6tFm0_s1333,FaMCJR6tFm0,1333,basketball/cba,basketball:FaMCJR6tFm0,basketball,tracked,1920x1080,133.020,1,
cba-FaMCJR6tFm0_s6305,FaMCJR6tFm0,6305,basketball/cba,basketball:FaMCJR6tFm0,basketball,tracked,1920x1080,132.580,1,
cba-FaMCJR6tFm0_s90,FaMCJR6tFm0,90,basketball/cba,basketball:FaMCJR6tFm0,basketball,tracked,1920x1080,132.180,1,
cba-FaMCJR6tFm0_s5062,FaMCJR6tFm0,5062,basketball/cba,basketball:FaMCJR6tFm0,basketball,tracked,1920x1080,132.020,1,
lnb-ouDVA0vM20g_s1379,ouDVA0vM20g,1379,basketball/lnb,basketball:ouDVA0vM20g,basketball,tracked,1920x1080,133.033,1,
lnb-ouDVA0vM20g_s6535,ouDVA0vM20g,6535,basketball/lnb,basketball:ouDVA0vM20g,basketball,thin,1920x1080,131.700,0,status_thin
fiba-V8EqyiPvweM_s1268,V8EqyiPvweM,1268,basketball/fiba,basketball:V8EqyiPvweM,basketball,tracked,1920x1080,131.200,1,
lnb-ouDVA0vM20g_s5246,ouDVA0vM20g,5246,basketball/lnb,basketball:ouDVA0vM20g,basketball,tracked,1920x1080,133.367,1,
fiba-V8EqyiPvweM_s3624,V8EqyiPvweM,3624,basketball/fiba,basketball:V8EqyiPvweM,basketball,tracked,1920x1080,131.440,1,
fiba-V8EqyiPvweM_s2446,V8EqyiPvweM,2446,basketball/fiba,basketball:V8EqyiPvweM,basketball,tracked,1920x1080,132.680,1,
lnb-ouDVA0vM20g_s3957,ouDVA0vM20g,3957,basketball/lnb,basketball:ouDVA0vM20g,basketball,tracked,1920x1080,135.033,1,
lnb-ouDVA0vM20g_s2668,ouDVA0vM20g,2668,basketball/lnb,basketball:ouDVA0vM20g,basketball,tracked,1920x1080,131.367,1,
fiba-V8EqyiPvweM_s4802,V8EqyiPvweM,4802,basketball/fiba,basketball:V8EqyiPvweM,basketball,tracked,1920x1080,132.840,1,
fiba-V8EqyiPvweM_s90,V8EqyiPvweM,90,basketball/fiba,basketball:V8EqyiPvweM,basketball,tracked,1920x1080,133.040,1,
eurocup-DyCvYr221F8_s3819,DyCvYr221F8,3819,basketball/eurocup,basketball:DyCvYr221F8,basketball,tracked,1920x1080,134.033,1,
eurocup-DyCvYr221F8_s2576,DyCvYr221F8,2576,basketball/eurocup,basketball:DyCvYr221F8,basketball,tracked,1920x1080,131.033,1,
eurocup-DyCvYr221F8_s1333,DyCvYr221F8,1333,basketball/eurocup,basketball:DyCvYr221F8,basketball,tracked,1920x1080,133.033,1,
eurocup-DyCvYr221F8_s90,DyCvYr221F8,90,basketball/eurocup,basketball:DyCvYr221F8,basketball,tracked,1920x1080,135.033,1,
eurocup-DyCvYr221F8_s5062,DyCvYr221F8,5062,basketball/eurocup,basketball:DyCvYr221F8,basketball,tracked,1920x1080,132.033,1,
lnb-ouDVA0vM20g_s90,ouDVA0vM20g,90,basketball/lnb,basketball:ouDVA0vM20g,basketball,tracked,1920x1080,134.700,1,
wd08fix8q3Q_s1238,wd08fix8q3Q,1238,wnba,wnba:wd08fix8q3Q,wnba,tracked,1920x1080,132.967,1,
eurocup-DyCvYr221F8_s6305,DyCvYr221F8,6305,basketball/eurocup,basketball:DyCvYr221F8,basketball,tracked,1920x1080,135.033,1,
wd08fix8q3Q_s2386,wd08fix8q3Q,2386,wnba,wnba:wd08fix8q3Q,wnba,tracked,1920x1080,130.667,1,
s4xx-bV7D8I_s90,s4xx-bV7D8I,90,wnba,wnba:s4xx-bV7D8I,wnba,tracked,1920x1080,131.465,1,
wd08fix8q3Q_s3534,wd08fix8q3Q,3534,wnba,wnba:wd08fix8q3Q,wnba,tracked,1920x1080,133.267,1,
wd08fix8q3Q_s4682,wd08fix8q3Q,4682,wnba,wnba:wd08fix8q3Q,wnba,tracked,1920x1080,136.633,1,
s4xx-bV7D8I_s868,s4xx-bV7D8I,868,wnba,wnba:s4xx-bV7D8I,wnba,tracked,1920x1080,135.936,1,
wd08fix8q3Q_s5830,wd08fix8q3Q,5830,wnba,wnba:wd08fix8q3Q,wnba,tracked,1920x1080,130.300,1,
wd08fix8q3Q_s90,wd08fix8q3Q,90,wnba,wnba:wd08fix8q3Q,wnba,tracked,1920x1080,131.067,1,
ncaaw-UCVSlzgun0o_s1194,UCVSlzgun0o,1194,basketball/ncaaw,basketball:UCVSlzgun0o,basketball,tracked,1920x1080,132.265,1,
ncaaw-UCVSlzgun0o_s2298,UCVSlzgun0o,2298,basketball/ncaaw,basketball:UCVSlzgun0o,basketball,tracked,1920x1080,130.764,1,
ncaaw-UCVSlzgun0o_s3402,UCVSlzgun0o,3402,basketball/ncaaw,basketball:UCVSlzgun0o,basketball,tracked,1920x1080,134.201,1,
ncaaw-UCVSlzgun0o_s4506,UCVSlzgun0o,4506,basketball/ncaaw,basketball:UCVSlzgun0o,basketball,tracked,1920x1080,134.568,1,
ncaaw-UCVSlzgun0o_s90,UCVSlzgun0o,90,basketball/ncaaw,basketball:UCVSlzgun0o,basketball,tracked,1920x1080,132.966,1,
iwbowtaIIz8_s1371,iwbowtaIIz8,1371,wnba,wnba:iwbowtaIIz8,wnba,tracked,1920x1080,133.980,1,
ncaaw-UCVSlzgun0o_s5610,UCVSlzgun0o,5610,basketball/ncaaw,basketball:UCVSlzgun0o,basketball,tracked,1920x1080,135.435,1,
iwbowtaIIz8_s90,iwbowtaIIz8,90,wnba,wnba:iwbowtaIIz8,wnba,tracked,1920x1080,132.980,1,
iwbowtaIIz8_s3933,iwbowtaIIz8,3933,wnba,wnba:iwbowtaIIz8,wnba,tracked,1920x1080,130.860,1,
iwbowtaIIz8_s2652,iwbowtaIIz8,2652,wnba,wnba:iwbowtaIIz8,wnba,thin,1920x1080,134.980,0,status_thin
fiba-14Mh4JjtLVg_s1414,14Mh4JjtLVg,1414,basketball/fiba,basketball:14Mh4JjtLVg,basketball,tracked,1920x1080,130.700,1,
fiba-14Mh4JjtLVg_s2738,14Mh4JjtLVg,2738,basketball/fiba,basketball:14Mh4JjtLVg,basketball,tracked,1920x1080,132.033,1,
fiba-14Mh4JjtLVg_s4062,14Mh4JjtLVg,4062,basketball/fiba,basketball:14Mh4JjtLVg,basketball,tracked,1920x1080,133.367,1,
iwbowtaIIz8_s5214,iwbowtaIIz8,5214,wnba,wnba:iwbowtaIIz8,wnba,tracked,1920x1080,131.860,1,
fiba-14Mh4JjtLVg_s5386,14Mh4JjtLVg,5386,basketball/fiba,basketball:14Mh4JjtLVg,basketball,tracked,1920x1080,134.700,1,
cba-8R8t7v2N-zQ_s2814,8R8t7v2N-zQ,2814,basketball/cba,basketball:8R8t7v2N-zQ,basketball,thin,1920x1080,134.033,0,status_thin
cba-8R8t7v2N-zQ_s1452,8R8t7v2N-zQ,1452,basketball/cba,basketball:8R8t7v2N-zQ,basketball,tracked,1920x1080,132.033,1,
fiba-14Mh4JjtLVg_s6710,14Mh4JjtLVg,6710,basketball/fiba,basketball:14Mh4JjtLVg,basketball,tracked,1920x1080,130.700,1,
cba-8R8t7v2N-zQ_s90,8R8t7v2N-zQ,90,basketball/cba,basketball:8R8t7v2N-zQ,basketball,tracked,1920x1080,135.033,1,
myAuD3DmJMY_s1379,myAuD3DmJMY,1379,nba,nba:myAuD3DmJMY,nba,tracked,1920x1080,134.401,1,
cba-8R8t7v2N-zQ_s4176,8R8t7v2N-zQ,4176,basketball/cba,basketball:8R8t7v2N-zQ,basketball,tracked,1920x1080,131.033,1,
euroleague-krbfJW7sYUk_s6970,krbfJW7sYUk,6970,basketball/euroleague,basketball:krbfJW7sYUk,basketball,thin,1920x1080,135.017,0,status_thin
cba-8R8t7v2N-zQ_s5538,8R8t7v2N-zQ,5538,basketball/cba,basketball:8R8t7v2N-zQ,basketball,tracked,1920x1080,133.033,1,
fiba-14Mh4JjtLVg_s90,14Mh4JjtLVg,90,basketball/fiba,basketball:14Mh4JjtLVg,basketball,tracked,1920x1080,134.700,1,
myAuD3DmJMY_s2668,myAuD3DmJMY,2668,nba,nba:myAuD3DmJMY,nba,tracked,1920x1080,131.531,1,
cba-8R8t7v2N-zQ_s6900,8R8t7v2N-zQ,6900,basketball/cba,basketball:8R8t7v2N-zQ,basketball,tracked,1920x1080,135.033,1,
euroleague-krbfJW7sYUk_s1466,krbfJW7sYUk,1466,basketball/euroleague,basketball:krbfJW7sYUk,basketball,tracked,1920x1080,135.017,1,
myAuD3DmJMY_s3957,myAuD3DmJMY,3957,nba,nba:myAuD3DmJMY,nba,tracked,1920x1080,133.867,1,
euroleague-krbfJW7sYUk_s4218,krbfJW7sYUk,4218,basketball/euroleague,basketball:krbfJW7sYUk,basketball,tracked,1920x1080,133.017,1,
euroleague-krbfJW7sYUk_s2842,krbfJW7sYUk,2842,basketball/euroleague,basketball:krbfJW7sYUk,basketball,tracked,1920x1080,132.017,1,
euroleague-krbfJW7sYUk_s90,krbfJW7sYUk,90,basketball/euroleague,basketball:krbfJW7sYUk,basketball,tracked,1920x1080,135.017,1,
euroleague-krbfJW7sYUk_s5594,krbfJW7sYUk,5594,basketball/euroleague,basketball:krbfJW7sYUk,basketball,tracked,1920x1080,134.017,1,
myAuD3DmJMY_s5246,myAuD3DmJMY,5246,nba,nba:myAuD3DmJMY,nba,tracked,1920x1080,132.432,1,
myAuD3DmJMY_s6535,myAuD3DmJMY,6535,nba,nba:myAuD3DmJMY,nba,tracked,1920x1080,133.700,1,
myAuD3DmJMY_s90,myAuD3DmJMY,90,nba,nba:myAuD3DmJMY,nba,tracked,1920x1080,135.802,1,
fiba-CdynrenF-Kg_s1390,CdynrenF-Kg,1390,basketball/fiba,basketball:CdynrenF-Kg,basketball,tracked,1920x1080,131.300,1,
fiba-CdynrenF-Kg_s2690,CdynrenF-Kg,2690,basketball/fiba,basketball:CdynrenF-Kg,basketball,tracked,1920x1080,132.967,1,
fiba-CdynrenF-Kg_s3990,CdynrenF-Kg,3990,basketball/fiba,basketball:CdynrenF-Kg,basketball,tracked,1920x1080,132.967,1,
fiba-CdynrenF-Kg_s6590,CdynrenF-Kg,6590,basketball/fiba,basketball:CdynrenF-Kg,basketball,tracked,1920x1080,134.300,1,
fiba-CdynrenF-Kg_s90,CdynrenF-Kg,90,basketball/fiba,basketball:CdynrenF-Kg,basketball,tracked,1920x1080,131.967,1,
fiba-CdynrenF-Kg_s5290,CdynrenF-Kg,5290,basketball/fiba,basketball:CdynrenF-Kg,basketball,tracked,1920x1080,134.267,1,
UHJ90jJmCYw_s1199,UHJ90jJmCYw,1199,ncaa_basketball,ncaa_basketball:UHJ90jJmCYw,ncaa_basketball,tracked,1920x1080,132.632,1,
UHJ90jJmCYw_s90,UHJ90jJmCYw,90,ncaa_basketball,ncaa_basketball:UHJ90jJmCYw,ncaa_basketball,tracked,1920x1080,134.468,1,
nbl-U6Ng-QmKKzk_s366,U6Ng-QmKKzk,366,basketball/nbl,basketball:U6Ng-QmKKzk,basketball,tracked,1920x1080,133.380,1,
tDpmV777-IQ_s1383,tDpmV777-IQ,1383,ncaa_basketball,ncaa_basketball:tDpmV777-IQ,ncaa_basketball,tracked,1920x1080,133.517,1,
UHJ90jJmCYw_s2308,UHJ90jJmCYw,2308,ncaa_basketball,ncaa_basketball:UHJ90jJmCYw,ncaa_basketball,tracked,1920x1080,133.734,1,
UHJ90jJmCYw_s3417,UHJ90jJmCYw,3417,ncaa_basketball,ncaa_basketball:UHJ90jJmCYw,ncaa_basketball,tracked,1920x1080,133.633,1,
nbl-U6Ng-QmKKzk_s642,U6Ng-QmKKzk,642,basketball/nbl,basketball:U6Ng-QmKKzk,basketball,tracked,1920x1080,132.660,1,
acb-6NGcNkDDK9o_s1336,6NGcNkDDK9o,1336,basketball/acb,basketball:6NGcNkDDK9o,basketball,tracked,1920x1080,130.500,1,
acb-6NGcNkDDK9o_s2582,6NGcNkDDK9o,2582,basketball/acb,basketball:6NGcNkDDK9o,basketball,tracked,1920x1080,131.533,1,
UHJ90jJmCYw_s5635,UHJ90jJmCYw,5635,ncaa_basketball,ncaa_basketball:UHJ90jJmCYw,ncaa_basketball,tracked,1920x1080,134.434,1,
acb-6NGcNkDDK9o_s3828,6NGcNkDDK9o,3828,basketball/acb,basketball:6NGcNkDDK9o,basketball,tracked,1920x1080,136.000,1,
acb-6NGcNkDDK9o_s5074,6NGcNkDDK9o,5074,basketball/acb,basketball:6NGcNkDDK9o,basketball,tracked,1920x1080,135.467,1,
acb-6NGcNkDDK9o_s6320,6NGcNkDDK9o,6320,basketball/acb,basketball:6NGcNkDDK9o,basketball,tracked,1920x1080,134.167,1,
UHJ90jJmCYw_s4526,UHJ90jJmCYw,4526,ncaa_basketball,ncaa_basketball:UHJ90jJmCYw,ncaa_basketball,tracked,1920x1080,130.530,1,
euroleague--1Pc0v6x4xU_s4176,-1Pc0v6x4xU,4176,basketball/euroleague,basketball:-1Pc0v6x4xU,basketball,tracked,1920x1080,133.240,1,
euroleague--1Pc0v6x4xU_s1452,-1Pc0v6x4xU,1452,basketball/euroleague,basketball:-1Pc0v6x4xU,basketball,tracked,1920x1080,133.080,1,
acb-6NGcNkDDK9o_s90,6NGcNkDDK9o,90,basketball/acb,basketball:6NGcNkDDK9o,basketball,tracked,1920x1080,131.667,1,
euroleague-FbtN6DBw5Y0_s308,FbtN6DBw5Y0,308,basketball/euroleague,basketball:FbtN6DBw5Y0,basketball,tracked,1920x1080,134.880,1,
euroleague-FbtN6DBw5Y0_s199,FbtN6DBw5Y0,199,basketball/euroleague,basketball:FbtN6DBw5Y0,basketball,tracked,1920x1080,132.680,1,
euroleague--1Pc0v6x4xU_s2814,-1Pc0v6x4xU,2814,basketball/euroleague,basketball:-1Pc0v6x4xU,basketball,tracked,1920x1080,133.160,1,
euroleague--1Pc0v6x4xU_s6900,-1Pc0v6x4xU,6900,basketball/euroleague,basketball:-1Pc0v6x4xU,basketball,tracked,1920x1080,133.400,1,
euroleague--1Pc0v6x4xU_s5538,-1Pc0v6x4xU,5538,basketball/euroleague,basketball:-1Pc0v6x4xU,basketball,tracked,1920x1080,133.320,1,
euroleague-FbtN6DBw5Y0_s90,FbtN6DBw5Y0,90,basketball/euroleague,basketball:FbtN6DBw5Y0,basketball,tracked,1920x1080,132.920,1,
lnb-1CBY-LXG8VA_s2664,1CBY-LXG8VA,2664,basketball/lnb,basketball:1CBY-LXG8VA,basketball,tracked,1920x1080,134.033,1,
euroleague--1Pc0v6x4xU_s90,-1Pc0v6x4xU,90,basketball/euroleague,basketball:-1Pc0v6x4xU,basketball,tracked,1920x1080,133.000,1,
lnb-1CBY-LXG8VA_s3951,1CBY-LXG8VA,3951,basketball/lnb,basketball:1CBY-LXG8VA,basketball,tracked,1920x1080,134.100,1,
lnb-1CBY-LXG8VA_s1377,1CBY-LXG8VA,1377,basketball/lnb,basketball:1CBY-LXG8VA,basketball,tracked,1920x1080,133.967,1,
fiba-jFUMvm_epUE_s1420,jFUMvm_epUE,1420,basketball/fiba,basketball:jFUMvm_epUE,basketball,tracked,1920x1080,131.367,1,
fiba-jFUMvm_epUE_s5410,jFUMvm_epUE,5410,basketball/fiba,basketball:jFUMvm_epUE,basketball,tracked,1920x1080,133.900,1,
eurocup-Y6POC6V1Y5E_s1221,Y6POC6V1Y5E,1221,basketball/eurocup,basketball:Y6POC6V1Y5E,basketball,tracked,1920x1080,132.567,1,
lnb-1CBY-LXG8VA_s5238,1CBY-LXG8VA,5238,basketball/lnb,basketball:1CBY-LXG8VA,basketball,tracked,1920x1080,134.167,1,
fiba-jFUMvm_epUE_s2750,jFUMvm_epUE,2750,basketball/fiba,basketball:jFUMvm_epUE,basketball,tracked,1920x1080,133.900,1,
fiba-jFUMvm_epUE_s6740,jFUMvm_epUE,6740,basketball/fiba,basketball:jFUMvm_epUE,basketball,tracked,1920x1080,131.367,1,
eurocup-Y6POC6V1Y5E_s4614,Y6POC6V1Y5E,4614,basketball/eurocup,basketball:Y6POC6V1Y5E,basketball,tracked,1920x1080,130.567,1,
fiba-jFUMvm_epUE_s4080,jFUMvm_epUE,4080,basketball/fiba,basketball:jFUMvm_epUE,basketball,tracked,1920x1080,131.367,1,
eurocup-Y6POC6V1Y5E_s90,Y6POC6V1Y5E,90,basketball/eurocup,basketball:Y6POC6V1Y5E,basketball,tracked,1920x1080,134.967,1,
eurocup-Y6POC6V1Y5E_s5745,Y6POC6V1Y5E,5745,basketball/eurocup,basketball:Y6POC6V1Y5E,basketball,tracked,1920x1080,131.567,1,
eurocup-Y6POC6V1Y5E_s2352,Y6POC6V1Y5E,2352,basketball/eurocup,basketball:Y6POC6V1Y5E,basketball,tracked,1920x1080,133.567,1,
fiba-jFUMvm_epUE_s90,jFUMvm_epUE,90,basketball/fiba,basketball:jFUMvm_epUE,basketball,tracked,1920x1080,133.900,1,
lnb-1CBY-LXG8VA_s6525,1CBY-LXG8VA,6525,basketball/lnb,basketball:1CBY-LXG8VA,basketball,tracked,1920x1080,134.233,1,
eurocup-Y6POC6V1Y5E_s3483,Y6POC6V1Y5E,3483,basketball/eurocup,basketball:Y6POC6V1Y5E,basketball,tracked,1920x1080,134.500,1,
ncaaw-lFZWLVzvCEs_s1161,lFZWLVzvCEs,1161,basketball/ncaaw,basketball:lFZWLVzvCEs,basketball,tracked,1920x1080,131.732,1,
nbl-U6Ng-QmKKzk_s90,U6Ng-QmKKzk,90,basketball/nbl,basketball:U6Ng-QmKKzk,basketball,tracked,1920x1080,136.420,1,
lnb-1CBY-LXG8VA_s90,1CBY-LXG8VA,90,basketball/lnb,basketball:1CBY-LXG8VA,basketball,tracked,1920x1080,133.900,1,
ncaaw-lFZWLVzvCEs_s2232,lFZWLVzvCEs,2232,basketball/ncaaw,basketball:lFZWLVzvCEs,basketball,tracked,1920x1080,133.066,1,
ncaaw-lFZWLVzvCEs_s3303,lFZWLVzvCEs,3303,basketball/ncaaw,basketball:lFZWLVzvCEs,basketball,tracked,1920x1080,132.766,1,
acb-8Oh7-GrvKvE_s90,8Oh7-GrvKvE,90,basketball/acb,basketball:8Oh7-GrvKvE,basketball,thin,1920x1080,133.883,0,status_thin
acb-8Oh7-GrvKvE_s1360,8Oh7-GrvKvE,1360,basketball/acb,basketball:8Oh7-GrvKvE,basketball,tracked,1920x1080,132.150,1,
ncaaw-lFZWLVzvCEs_s4374,lFZWLVzvCEs,4374,basketball/ncaaw,basketball:lFZWLVzvCEs,basketball,tracked,1920x1080,131.832,1,
acb-8Oh7-GrvKvE_s2630,8Oh7-GrvKvE,2630,basketball/acb,basketball:8Oh7-GrvKvE,basketball,tracked,1920x1080,130.417,1,
fiba-UG_eQNRDHiI_s6565,UG_eQNRDHiI,6565,basketball/fiba,basketball:UG_eQNRDHiI,basketball,thin,1920x1080,135.033,0,status_thin
ncaaw-lFZWLVzvCEs_s90,lFZWLVzvCEs,90,basketball/ncaaw,basketball:lFZWLVzvCEs,basketball,tracked,1920x1080,132.666,1,
acb-8Oh7-GrvKvE_s3900,8Oh7-GrvKvE,3900,basketball/acb,basketball:8Oh7-GrvKvE,basketball,tracked,1920x1080,133.750,1,
ncaaw-lFZWLVzvCEs_s5445,lFZWLVzvCEs,5445,basketball/ncaaw,basketball:lFZWLVzvCEs,basketball,tracked,1920x1080,134.601,1,
acb-8Oh7-GrvKvE_s5170,8Oh7-GrvKvE,5170,basketball/acb,basketball:8Oh7-GrvKvE,basketball,tracked,1920x1080,132.017,1,
acb-8Oh7-GrvKvE_s6440,8Oh7-GrvKvE,6440,basketball/acb,basketball:8Oh7-GrvKvE,basketball,tracked,1920x1080,130.283,1,
fiba-UG_eQNRDHiI_s3975,UG_eQNRDHiI,3975,basketball/fiba,basketball:UG_eQNRDHiI,basketball,tracked,1920x1080,131.700,1,
UPco-jzOoEg_s2796,UPco-jzOoEg,2796,ncaa_basketball,ncaa_basketball:UPco-jzOoEg,ncaa_basketball,tracked,1920x1080,133.017,1,
UPco-jzOoEg_s1443,UPco-jzOoEg,1443,ncaa_basketball,ncaa_basketball:UPco-jzOoEg,ncaa_basketball,tracked,1920x1080,132.083,1,
fiba-UG_eQNRDHiI_s1385,UG_eQNRDHiI,1385,basketball/fiba,basketball:UG_eQNRDHiI,basketball,tracked,1920x1080,133.700,1,
fiba-UG_eQNRDHiI_s5270,UG_eQNRDHiI,5270,basketball/fiba,basketball:UG_eQNRDHiI,basketball,tracked,1920x1080,130.700,1,
fiba-UG_eQNRDHiI_s2680,UG_eQNRDHiI,2680,basketball/fiba,basketball:UG_eQNRDHiI,basketball,tracked,1920x1080,132.700,1,
fiba-UG_eQNRDHiI_s90,UG_eQNRDHiI,90,basketball/fiba,basketball:UG_eQNRDHiI,basketball,tracked,1920x1080,134.700,1,
euroleague-AIPW_g_VZN0_s1153,AIPW_g_VZN0,1153,basketball/euroleague,basketball:AIPW_g_VZN0,basketball,tracked,1920x1080,131.880,1,
euroleague-AIPW_g_VZN0_s2216,AIPW_g_VZN0,2216,basketball/euroleague,basketball:AIPW_g_VZN0,basketball,tracked,1920x1080,131.400,1,
euroleague-AIPW_g_VZN0_s3279,AIPW_g_VZN0,3279,basketball/euroleague,basketball:AIPW_g_VZN0,basketball,tracked,1920x1080,133.640,1,
euroleague-AIPW_g_VZN0_s4342,AIPW_g_VZN0,4342,basketball/euroleague,basketball:AIPW_g_VZN0,basketball,tracked,1920x1080,135.160,1,
euroleague-AIPW_g_VZN0_s5405,AIPW_g_VZN0,5405,basketball/euroleague,basketball:AIPW_g_VZN0,basketball,tracked,1920x1080,135.720,1,
3fT6aYz2N9w_s1339,3fT6aYz2N9w,1339,nba,nba:3fT6aYz2N9w,nba,tracked,1920x1080,131.231,1,
euroleague-AIPW_g_VZN0_s90,AIPW_g_VZN0,90,basketball/euroleague,basketball:AIPW_g_VZN0,basketball,tracked,1920x1080,135.640,1,
3fT6aYz2N9w_s2588,3fT6aYz2N9w,2588,nba,nba:3fT6aYz2N9w,nba,tracked,1920x1080,133.934,1,
3fT6aYz2N9w_s6335,3fT6aYz2N9w,6335,nba,nba:3fT6aYz2N9w,nba,thin,1920x1080,134.201,0,status_thin
3fT6aYz2N9w_s3837,3fT6aYz2N9w,3837,nba,nba:3fT6aYz2N9w,nba,thin,1920x1080,134.534,0,status_thin
3fT6aYz2N9w_s90,3fT6aYz2N9w,90,nba,nba:3fT6aYz2N9w,nba,tracked,1920x1080,131.932,1,
3fT6aYz2N9w_s5086,3fT6aYz2N9w,5086,nba,nba:3fT6aYz2N9w,nba,tracked,1920x1080,136.269,1,
tDpmV777-IQ_s2676,tDpmV777-IQ,2676,ncaa_basketball,ncaa_basketball:tDpmV777-IQ,ncaa_basketball,tracked,1920x1080,133.216,1,
fiba-serfGmSsQvk_s1501,serfGmSsQvk,1501,basketball/fiba,basketball:serfGmSsQvk,basketball,thin,1920x1080,130.880,0,status_thin
