frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150
4985,83.166,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,24390.1,78.8,1458.1,none,149672.0,2524.0,897.7,1,0,left,200.0,244.0,144.0,321.0,315.0,-22366,6689,940.56,1321.9,0.0,0,0,2411,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,149672.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4985,83.166,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,25833.2,1169.3,620.4,none,149672.0,2524.0,897.7,1,0,left,200.0,190.0,197.0,268.0,322.0,-22366,6689,940.56,497.4,0.0,0,0,2411,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,149672.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4985,83.166,4,green,3390,706,0.0,0.0,0.0,paint,0,26441.8,1763.2,620.4,none,149672.0,2524.0,897.7,1,0,left,200.0,0.0,196.0,108.0,405.0,-22366,6689,940.56,204.3,0.0,0,0,2411,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,168.13,168.1,0.0,0,0,0,17,0.0,0.0,149672.0,204.3,0.0,0.0,204.3,0.0,0.0,204.3,-0.96,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,8405.0
4985,83.166,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,24680.5,290.7,211.8,none,0.0,1590.0,1209.5,0,1,left,200.0,-15.0,91.0,62.0,219.0,-22366,6689,940.56,1572.9,0.0,0,0,2411,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,-149672.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4985,83.166,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,24468.9,78.8,211.8,none,0.0,1590.0,1209.5,0,1,left,200.0,444.0,64.0,507.0,153.0,-22366,6689,940.56,1388.5,0.0,0,0,2411,0,1.0,0.0,0.0,0.0,0.0,2.84,126.92,235.6,0.024,2.84,126.92,235.6,0.024,0,0,0,17,0.0,0.0,-149672.0,1388.5,0.0,0.0,1378.0,-2.19,0.0,1378.0,-2.19,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4986,83.183,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,22855.4,78.8,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,247.0,139.0,321.0,316.0,-20876,6320,1535.01,1321.9,0.0,0,0,2412,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4986,83.183,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,24298.2,1169.3,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,191.0,197.0,262.0,321.0,-20876,6320,1535.01,497.4,0.0,0,0,2412,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4986,83.183,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,23145.7,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-15.0,94.0,64.0,222.0,-20876,6320,1535.01,1572.9,0.0,0,0,2412,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4986,83.183,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,22934.1,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,445.5380210876465,54.63688278198242,508.5733070373535,144.8285255432129,-20876,6320,1535.01,1388.5,0.0,0,0,2412,0,0.933,0.0,0.0,0.0,0.0,2.8,126.92,235.6,0.024,2.8,126.92,235.6,0.024,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.1,-2.16,0.0,1378.1,-2.16,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4987,83.2,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,22008.6,78.8,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,248.0,140.0,322.0,316.0,-20051,6129,846.82,1321.9,0.0,0,0,2413,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4987,83.2,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,23451.4,1169.3,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,191.0,196.0,275.0,320.0,-20051,6129,846.82,497.4,0.0,0,0,2413,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4987,83.2,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,22298.9,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-14.0,93.0,68.0,219.0,-20051,6129,846.82,1572.9,0.0,0,0,2413,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4987,83.2,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,22087.3,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,446.1946678161621,45.60884475708008,509.22995376586914,135.80048751831055,-20051,6129,846.82,1388.5,0.0,0,0,2413,0,0.867,0.0,0.0,0.0,0.0,2.77,126.92,235.6,0.024,2.77,126.92,235.6,0.024,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.2,-2.14,0.0,1378.2,-2.14,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4988,83.216,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,22008.6,78.8,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,248.0,132.0,321.0,317.0,-20051,6129,0.0,1321.9,0.0,0,0,2414,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4988,83.216,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,23451.4,1169.3,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,192.0,196.0,281.0,319.0,-20051,6129,0.0,497.4,0.0,0,0,2414,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4988,83.216,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,22298.9,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-9.0,94.0,71.0,220.0,-20051,6129,0.0,1572.9,0.0,0,0,2414,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4988,83.216,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,22087.3,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,446.8513145446777,36.58080673217773,509.8866004943848,126.7724494934082,-20051,6129,0.0,1388.5,0.0,0,0,2414,0,0.8,0.0,0.0,0.0,0.0,2.74,126.92,235.6,0.023,2.74,126.92,235.6,0.023,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.4,-2.11,0.0,1378.4,-2.11,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4989,83.233,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,22008.6,78.8,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,249.0,138.0,324.0,317.0,-20051,6129,0.0,1321.9,0.0,0,0,2415,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4989,83.233,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,23451.4,1169.3,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,193.0,195.0,273.0,317.0,-20051,6129,0.0,497.4,0.0,0,0,2415,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4989,83.233,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,22298.9,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-4.0,92.0,75.0,219.0,-20051,6129,0.0,1572.9,0.0,0,0,2415,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4989,83.233,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,22087.3,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,447.50796127319336,27.55276870727539,510.5432472229004,117.74441146850586,-20051,6129,0.0,1388.5,0.0,0,0,2415,0,0.733,0.0,0.0,0.0,0.0,2.71,126.92,235.6,0.023,2.71,126.92,235.6,0.023,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.5,-2.09,0.0,1378.5,-2.09,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4990,83.25,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,21235.1,78.8,106.0,none,0.0,1412.0,1259.0,0,0,left,200.0,252.0,141.0,326.0,317.0,-19301,5939,773.69,1321.9,0.0,0,0,2416,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4990,83.25,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,21525.4,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,-0.9379615783691406,92.26619720458984,78.32277297973633,219.14594268798828,-19301,5939,773.69,1572.9,0.0,0,0,2416,0,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4990,83.25,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,21313.9,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,448.164608001709,18.524730682373047,511.199893951416,108.71637344360352,-19301,5939,773.69,1388.5,0.0,0,0,2416,0,0.667,0.0,0.0,0.0,0.0,2.68,126.92,235.6,0.023,2.68,126.92,235.6,0.023,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.6,-2.07,0.0,1378.6,-2.07,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4991,83.267,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,21235.1,78.8,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,255.0,141.0,328.0,316.0,-19301,5939,0.0,1321.9,0.0,0,0,2417,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4991,83.267,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,22677.8,1169.3,1458.1,none,0.0,2091.0,993.5,0,0,left,200.0,195.0,195.0,283.0,319.0,-19301,5939,0.0,497.4,0.0,0,0,2417,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4991,83.267,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,21525.4,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,2.8113365173339844,91.98482513427734,82.07207107543945,218.86457061767575,-19301,5939,0.0,1572.9,0.0,0,0,2417,0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4991,83.267,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,21313.9,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,448.8212547302246,9.496692657470703,511.8565406799317,99.68833541870116,-19301,5939,0.0,1388.5,0.0,0,0,2417,0,0.6,0.0,0.0,0.0,0.0,2.65,126.92,235.6,0.022,2.65,126.92,235.6,0.022,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.7,-2.04,0.0,1378.7,-2.04,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4992,83.283,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,160550.3,78.8,106.0,none,0.0,1412.0,1259.0,0,0,left,200.0,257.0,142.0,330.0,316.0,-155434,35548,139315.78,1321.9,0.0,0,0,2418,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4992,83.283,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,160840.5,290.7,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,6.560634613037109,91.70345306396484,85.82136917114258,218.58319854736328,-155434,35548,139315.78,1572.9,0.0,0,0,2418,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4992,83.283,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,160629.0,78.8,211.8,none,0.0,1590.0,1209.5,0,0,left,200.0,449.4779014587402,0.4686546325683594,512.5131874084473,90.66029739379884,-155434,35548,139315.78,1388.5,0.0,0,0,2418,0,0.533,0.0,0.0,0.0,0.0,2.62,126.92,235.6,0.022,2.62,126.92,235.6,0.022,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1378.8,-2.02,0.0,1378.8,-2.02,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4993,83.3,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,271496.2,290.7,,none,0.0,1412.0,1259.0,0,0,left,200.0,259.0,140.0,332.0,316.0,-263655,59993,110947.48,1321.9,0.0,0,0,2419,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4993,83.3,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,271786.5,290.7,,none,0.0,1692.0,1181.0,0,0,left,200.0,10.309932708740234,91.42208099365234,89.5706672668457,218.3018264770508,-263655,59993,110947.48,1572.9,0.0,0,0,2419,0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4994,83.317,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,1529662.9,1169.3,,none,0.0,2770.0,728.0,0,0,left,200.0,199.0,194.0,289.0,331.0,-1489500,336881,1256727.07,497.4,0.0,0,0,2420,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4994,83.317,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,1528511.7,1169.3,,none,0.0,1692.0,1181.0,0,0,left,200.0,14.05923080444336,91.14070892333984,93.31996536254884,218.02045440673828,-1489500,336881,1256727.07,1572.9,0.0,0,0,2420,0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4995,83.333,3,green,2770,728,0.0,0.0,0.0,3pt_arc,0,341212.5,1169.3,,none,0.0,2770.0,728.0,0,0,right,200.0,199.0,194.0,290.0,338.0,335465,-75035,1870874.67,497.4,0.0,0,0,2421,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,497.4,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4995,83.333,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,342364.3,1169.3,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,17.808528900146484,90.85933685302734,97.06926345825195,217.73908233642575,335465,-75035,1870874.67,1572.9,0.0,0,0,2421,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4995,83.333,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,342575.8,1379.7,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,247.0,109.0,315.0,191.0,335465,-75035,1870874.67,1388.5,0.0,0,0,2421,0,1.0,0.0,0.0,0.0,0.0,2.62,126.92,235.6,0.022,2.59,126.92,235.6,0.022,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1380.8,-2.02,0.0,1378.9,-2.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11780.0,11780.0
4996,83.35,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,169765.4,78.8,,none,0.0,1412.0,1259.0,0,0,right,200.0,232.0,147.0,305.0,312.0,166790,-37087,172891.02,1321.9,0.0,0,0,2422,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4996,83.35,6,white,1692,1181,0.0,0.0,0.0,backcourt,0,169475.0,290.7,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,21.55782699584961,90.57796478271484,100.81856155395508,217.45771026611328,166790,-37087,172891.02,1572.9,0.0,0,0,2422,0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,1572.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4996,83.35,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,169686.6,78.8,211.8,none,0.0,1590.0,1209.5,0,0,right,200.0,223.69836044311523,115.21060943603516,290.9715614318848,198.4098129272461,166790,-37087,172891.02,1388.5,0.0,0,0,2422,0,0.933,0.0,0.0,0.0,0.0,2.59,126.92,233.3,0.022,2.56,126.92,235.6,0.022,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1382.8,-2.04,0.0,1379.0,-1.98,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,11665.0,11780.0
4997,83.367,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,106351.5,78.8,,none,0.0,1412.0,1259.0,0,0,right,200.0,237.0,145.0,307.0,317.0,104941,-23080,63415.26,1321.9,0.0,0,0,2423,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4997,83.367,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,106272.7,78.8,,none,0.0,1488.0,1238.0,0,0,right,200.0,199.38964462280276,122.43997955322266,266.66284561157227,205.6391830444336,104941,-23080,63415.26,1388.5,0.0,0,0,2423,0,0.867,0.0,0.0,0.0,0.0,1.5,126.92,134.6,0.022,2.53,126.92,235.6,0.022,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1383.9,-1.13,0.0,1379.1,-1.95,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,6730.0,11780.0
4998,83.383,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,81173.9,78.8,,none,0.0,1412.0,1259.0,0,0,right,200.0,237.0,144.0,310.0,319.0,80371,-17574,25179.38,1321.9,0.0,0,0,2424,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4998,83.383,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,81095.1,78.8,,none,0.0,1488.0,1238.0,0,0,right,200.0,175.08092880249023,129.66934967041016,242.35412979125977,212.8685531616211,80371,-17574,25179.38,1388.5,0.0,0,0,2424,0,0.8,0.0,0.0,0.0,0.0,1.46,126.92,131.4,0.022,2.51,126.92,235.6,0.021,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1385.0,-1.16,0.0,1379.2,-1.93,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,6570.0,11780.0
4999,83.4,2,green,1412,1259,0.0,0.0,0.0,mid_range,0,73071.1,78.8,,none,0.0,1412.0,1259.0,0,0,right,200.0,241.0,147.0,315.0,322.0,72449,-15862,8104.88,1321.9,0.0,0,0,2425,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,1321.9,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4999,83.4,9,white,1488,1238,0.0,0.0,0.0,backcourt,0,72992.3,78.8,,none,0.0,1488.0,1238.0,0,0,right,200.0,150.7722129821777,136.89871978759766,218.0454139709473,220.0979232788086,72449,-15862,8104.88,1388.5,0.0,0,0,2425,0,0.733,0.0,0.0,0.0,0.0,1.44,126.92,129.2,0.022,2.48,126.92,235.6,0.021,0,0,0,17,0.0,0.0,0.0,1388.5,0.0,0.0,1386.2,-1.18,0.0,1379.3,-1.91,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,6460.0,11780.0
5000,83.417,1,green,1245,1242,0.0,0.0,0.0,mid_range,0,68821.9,243.0,,none,0.0,1245.0,1242.0,0,0,right,200.0,50.0,196.0,155.0,399.0,68135,-14950,4409.35,1158.2,0.0,0,0,2426,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,1158.2,0.0,0.0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
