frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,coordinate_space,observation,calibration
6422,107.14,4,green,2070,641,0.6081,0.3746,0.0,0.0,0.0,backcourt,0,42.2,3.3,5.8,none,22.5,22.5,2614.2,619.5,0,0,right,,526.0,306.0,628.0,467.0,3598,569,8.0,33.1,0.0,0,57.16,18.73,32.2,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,2.6,paint_touch,,,0.0,0,unknown,-1.7050366850074357,23.30472543632837,1.0540925533894598,green#?,,,0,20,1,image_px,observed,none
6422,107.14,5,green,3139,624,0.9222,0.3647,3.18,1.12,174.0,mid_range,0,12.8,1.0,4.9,none,22.5,22.5,2614.2,619.5,0,0,right,,840.0,287.0,931.0,426.0,3598,569,8.0,7.1,-1.08,0,86.68,18.23,7.07,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,2.6,paint_touch,,,0.0,0,unknown,-1.7050366850074357,23.30472543632837,1.0540925533894598,green#?,,,0,20,1,image_px,observed,none
6422,107.14,7,white,2669,586,0.7841,0.3425,2.5,-2.17,180.0,mid_range,0,25.7,8.3,7.3,none,18.9,18.9,2543.2,604.8,0,0,right,,294.0,210.0,406.0,354.0,3598,569,8.0,17.7,-2.27,0,73.7,17.12,16.98,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,2.6,paint_touch,,,0.0,0,unknown,-1.7050366850074357,23.30472543632837,1.0540925533894598,white#?,,,0,20,1,image_px,observed,none
6422,107.14,8,white,2405,592,0.7065,0.346,4.34,0.84,177.8,mid_range,0,33.0,3.7,7.3,none,18.9,18.9,2543.2,604.8,0,0,right,,145.0,251.0,225.0,434.0,3598,569,8.0,24.5,-4.09,0,66.41,17.3,23.63,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,2.6,paint_touch,,,0.0,0,unknown,-1.7050366850074357,23.30472543632837,1.0540925533894598,white#?,,,0,20,1,image_px,observed,none
6422,107.14,9,white,1950,651,0.5729,0.3805,0.0,0.0,0.0,backcourt,0,45.6,3.3,12.7,none,18.9,18.9,2543.2,604.8,0,0,right,,573.0,213.0,698.0,313.0,3598,569,8.0,36.4,0.0,0,53.85,19.02,35.41,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,2.6,paint_touch,,,0.0,0,unknown,-1.7050366850074357,23.30472543632837,1.0540925533894598,white#?,,,0,20,1,image_px,observed,none
6422,107.14,10,white,3149,590,0.9251,0.3448,0.0,0.0,0.0,mid_range,0,12.4,1.0,13.3,none,18.9,18.9,2543.2,604.8,0,0,right,,477.0,333.0,574.0,529.0,3598,569,8.0,7.9,0.0,0,86.96,17.24,7.96,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,2.6,paint_touch,,,0.0,0,unknown,-1.7050366850074357,23.30472543632837,1.0540925533894598,white#?,,,0,20,1,image_px,observed,none
6506,108.542,2,green,2478,655,0.728,0.3828,12.82,-14.91,171.0,mid_range,0,29.8,1.9,8.5,none,,,2625.5,613.5,0,0,right,,682.0,358.0,756.0,521.0,3555,569,2.0,22.0,-11.76,0,68.43,19.14,21.15,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.0,paint_touch,,,0.0,0,unknown,61.12799660741119,10.630876718819492,0.3333333333333333,green#?,,,0,32,1,image_px,observed,none
6506,108.542,4,green,2773,572,0.8146,0.3343,0.5,0.17,180.0,mid_range,0,21.6,9.1,8.5,none,,,2625.5,613.5,0,0,right,,81.0,30.0,158.0,183.0,3555,569,2.0,15.3,-0.43,0,76.58,16.72,14.73,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.0,paint_touch,,,0.0,0,unknown,61.12799660741119,10.630876718819492,0.3333333333333333,green#?,,,0,32,1,image_px,observed,none
6506,108.542,7,white,2435,603,0.7153,0.3524,12.02,9.51,356.8,mid_range,0,30.9,1.9,10.2,none,13.1,13.1,2533.0,623.3,0,0,right,,350.0,271.0,447.0,464.0,3555,569,2.0,23.6,11.27,0,67.24,17.62,22.74,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.0,paint_touch,,,0.0,0,unknown,61.12799660741119,10.630876718819492,0.3333333333333333,white#?,,,0,32,1,image_px,observed,none
6506,108.542,9,white,2066,637,0.6069,0.3723,3.04,2.67,189.5,backcourt,0,41.2,11.4,10.2,none,13.1,13.1,2533.0,623.3,0,0,right,,440.0,397.0,529.0,552.0,3555,569,2.0,33.3,-3.04,0,57.05,18.61,32.33,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.0,paint_touch,,,0.0,0,unknown,61.12799660741119,10.630876718819492,0.3333333333333333,white#?,,,0,32,1,image_px,observed,none
6506,108.542,10,white,3098,630,0.9101,0.3682,0.0,0.0,0.0,mid_range,0,12.7,9.1,18.3,none,13.1,13.1,2533.0,623.3,0,0,right,,301.0,195.0,403.0,362.0,3555,569,2.0,7.5,0.0,0,85.55,18.41,7.33,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.0,paint_touch,,,0.0,0,unknown,61.12799660741119,10.630876718819492,0.3333333333333333,white#?,,,0,32,1,image_px,observed,none
6512,108.642,2,green,2399,663,0.7048,0.3875,13.23,0.41,174.2,mid_range,0,32.2,9.2,18.8,none,,,2739.5,642.0,0,0,right,,681.0,362.0,753.0,532.0,3560,569,5.0,24.1,-12.55,0,66.25,19.37,23.2,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.1,paint_touch,,,0.0,0,unknown,67.45468711716327,11.56601831298542,0.7453559924999299,green#?,,,0,33,1,image_px,observed,none
6512,108.642,3,green,3080,621,0.9048,0.3629,0.0,-0.83,0.0,mid_range,0,13.3,0.6,1.0,none,,,2739.5,642.0,0,0,right,,3.0,43.0,75.0,207.0,3560,569,5.0,8.0,0.0,0,85.05,18.15,7.79,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.1,paint_touch,,,0.0,0,unknown,67.45468711716327,11.56601831298542,0.7453559924999299,green#?,,,0,33,1,image_px,observed,none
6512,108.642,9,white,2068,636,0.6075,0.3717,0.37,-2.67,333.4,backcourt,0,41.2,9.2,6.2,none,22.7,22.7,2338.3,652.7,0,0,right,,427.0,393.0,520.0,551.0,3560,569,5.0,33.2,0.3,0,57.11,18.59,32.29,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.1,paint_touch,,,0.0,0,unknown,67.45468711716327,11.56601831298542,0.7453559924999299,white#?,,,0,33,1,image_px,observed,none
6512,108.642,10,white,3098,630,0.9101,0.3682,0.0,0.0,0.0,mid_range,0,12.9,0.6,28.4,none,22.7,22.7,2338.3,652.7,0,0,right,,406.0,270.0,486.0,442.0,3560,569,5.0,7.5,0.0,0,85.55,18.41,7.33,0,0,0,1.0,unclassified,1,0.0,0.0,,,4,,0.0,4.1,paint_touch,,,0.0,0,unknown,67.45468711716327,11.56601831298542,0.7453559924999299,white#?,,,0,33,1,image_px,observed,none
6512,108.642,6,white,1849,692,0.5432,0.4044,38.36,35.04,166.7,backcourt,0,47.4,15.2,6.2,none,22.7,22.7,2338.3,652.7,0,0,right,,598.4411,395.8678,685.1088,565.10913,3560,569,5.0,39.0,-36.06,0,51.06,20.22,37.99,0,0,0,0.933,unclassified,1,0.0,0.0,,,4,,0.0,4.1,paint_touch,,,0.0,0,unknown,67.45468711716327,11.56601831298542,0.7453559924999299,white#?,,,0,33,1,image_px,observed,none
