frame_key,game,section,frame_index,width,height,n_calls,call_cx,call_cy,call_w,call_h,call_score,n_person,contained,person_index
bfd73445edee63f64f05d9387fac1913c7ad63af0733eec7451c3d4950521efb,QXFM3hlaDAk,QXFM3hlaDAk_s5230,2528,1920,1080,0,,,,,,6,0,
bfe99622258e7f15d81f925af8633467878eec36bde2aa72864f0bd8fa1f6cea,X5w3V6rh26s,X5w3V6rh26s_s5234,753,1920,1080,2,102.938,30.344,86.375,60.688,0.105225,12,1,9
c0cf904ec62b7a2ea8bed6ebe2bce53a9c0e7e8241b08a660ad86c9d2172a67b,bt3NwN7k8bY,bt3NwN7k8bY_s90,4274,1920,1080,0,,,,,,3,0,
c19824645178a229bcbe5004950dfcfadb39a44d936ee5839ce35e2535f8a4b1,h5pTl8fOM2U,h5pTl8fOM2U_s3399,155,1920,1080,0,,,,,,4,0,
c242e569b6755c1ac3fe1d00430e950fdf356a861427a7c68f4a077550feb8d7,wJSOHbeQcg4,wJSOHbeQcg4_s5540,539,1920,1080,0,,,,,,2,0,
c2d5dece53a3b001443853d23396a433345ab9f04174bb7ff52ffa931350d47b,hLv8cwl0asQ,hLv8cwl0asQ_s3705,789,1920,1080,1,736.0,13.969,90.0,27.938,0.057922,4,0,
c319a3aa5fdb627dc5ed758fe5ae2ad22c610247deccb9cb5df43e42a8296c29,X5w3V6rh26s,X5w3V6rh26s_s5234,3417,1920,1080,3,43.938,18.219,87.875,36.438,0.230225,9,1,0
c369d72b91fbeff401d1bc4ece46c8fc627d0b73dfcc6544220d968f5102a1ca,ql7kzzTRo4M,ql7kzzTRo4M_s5610,1767,1920,1080,0,,,,,,4,0,
c3a577f7cda5f78b8936bf225c1522a9eb97bd8c78242360a685b9d1588f584b,QXFM3hlaDAk,QXFM3hlaDAk_s5230,2380,1920,1080,1,1764.0,542.5,28.0,30.0,0.270508,8,0,
c404ed9b8d60acbe82629e366a4f938b5269696d927721bcfd8afbf2f02cdc31,wJSOHbeQcg4,wJSOHbeQcg4_s5540,391,1920,1080,4,1448.0,30.188,100.0,60.375,0.156128,10,0,
c541d47266faf85a6d4eaacb9c6b906c6739f7748da7d7e96c0fdc20f5c3144d,3eeaJz1PJTM,3eeaJz1PJTM_s2572,2483,1920,1080,0,,,,,,1,0,
c576ee9e3a29293deccba5f4c6c6caa785100fb6657dc7d6469b7b9e796dd0cb,VEUJpELt_yA,VEUJpELt_yA_s1212,2107,1920,1080,0,,,,,,2,0,
c61c2c62ab376ee4b57ae79e3331b908468103c5161c91b5cfd95ed389fce22e,GNjSxoeDT-E,GNjSxoeDT-E_s2244,1870,1920,1080,1,1738.0,1057.5,84.0,45.0,0.080383,15,1,0
c75a0025de8711f402a54d32fbdfa96ef0ba3abf66f2296d65f1d145541af287,jKoEJNdiRyI,jKoEJNdiRyI_s3429,2911,1920,1080,0,,,,,,4,0,
c81c266aebcf40396b9847990107cd53f68fa77e126eab46cf52b2f83a686a31,wptZj4SuFtE,wptZj4SuFtE_s2598,644,1920,1080,0,,,,,,1,0,
c8585e20f6732d52c48dd7f484aa6e4ce9b131e18bacc3e69b161cbadf266a7b,g7dzEFLiemQ,g7dzEFLiemQ_s90,5897,1920,1080,0,,,,,,4,0,
c88f6bf9c228038b91cdcb8ebb626363cf0b9c8dde952ea17def0e07bdaf5fb1,q9kHoUZvxik,q9kHoUZvxik_s3681,324,1920,1080,0,,,,,,3,0,
c899ecc1d38c22151f397c7edc2bfed1228c119d6c165c495ea730a08110a550,EqseleqhpTk,EqseleqhpTk_s5310,2110,1920,1080,0,,,,,,2,0,
c8b7a671965cedf2899986b26c2031ac8ea2a9f782ac0ba437204d64ae5d4e2e,hLv8cwl0asQ,hLv8cwl0asQ_s3705,2382,1920,1080,0,,,,,,4,0,
c8fa5d46017236fef28e14e325f3dbbafc3861b01b14fd2fa86e64a4aba52ad8,ql7kzzTRo4M,ql7kzzTRo4M_s5610,4667,1920,1080,0,,,,,,6,0,
c9eb4df95680b262d7a5439ffafb8fe2bc47c750fcf3b367454fc4706541eb2e,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3753,1920,1080,0,,,,,,3,0,
ca1a3feb29abbd655ab2833836ac8a1668e5f84893553e5fed6e5ba617c938f7,h5pTl8fOM2U,h5pTl8fOM2U_s3399,2491,1920,1080,0,,,,,,4,0,
cc3030dde3f1d479d17a090a9aaee3c118fc2221e99c2d4e265e0ee7174b226a,1zPhldjbJnU,1zPhldjbJnU_s5620,526,1920,1080,2,1160.0,16.906,84.0,33.812,0.07782,4,0,
cc71b4e368a006f646413187d0be2c356510fe01be7bffd2e3a7252e7946fc69,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2167,1920,1080,0,,,,,,1,0,
cd8fe23cddfbfe8bac9593270098dc3565f984569e4c8512e7e02c1d87e401f8,6FlZaoWSfFw,6FlZaoWSfFw_s337,734,1920,1080,0,,,,,,2,0,
cdad96974744f34648ce06ffe136f4430305c6d55d382fbe1e68b9081fed7239,bt3NwN7k8bY,bt3NwN7k8bY_s90,4870,1920,1080,0,,,,,,1,0,
ce9f105bd677c15186e7c9aa7f680551c9a41a94ad248908aa6e2cdbc9d68ec1,GNjSxoeDT-E,GNjSxoeDT-E_s2244,2746,1920,1080,0,,,,,,9,0,
cf839e7ef9ae2d813c63ddc67c335185f856132f0dd4ff0509ce4b8673d3858f,ql7kzzTRo4M,ql7kzzTRo4M_s5610,1696,1920,1080,0,,,,,,2,0,
cf87bb30a78dada8f11039821618b6224c0bccfd4d735f0ba83afdb633138184,h5pTl8fOM2U,h5pTl8fOM2U_s3399,885,1920,1080,0,,,,,,15,0,
d091e5fc78da5391b3ef04a3ce2f4829f3e8b3e8cd95e2f1a1079fd8b396ff85,wJSOHbeQcg4,wJSOHbeQcg4_s5540,243,1920,1080,0,,,,,,7,0,
d0df4605c11f7e510cc307789366ac52fd7c800292e4bbadde985fc5dde8aedd,9sq-YMlIo9Q,9sq-YMlIo9Q_s3474,1472,1920,1080,5,520.0,26.172,84.0,52.344,0.389648,7,1,3
d2b63abf1d49eacfca7dd272ca412111d0937fe168d10fdc0744da6c5dbd6d6b,1zPhldjbJnU,1zPhldjbJnU_s5620,2476,1920,1080,0,,,,,,11,0,
d2fb903cc025db0b4d52c7024653f633fc511994ba399445f19727a0078cb02f,GNjSxoeDT-E,GNjSxoeDT-E_s2244,2016,1920,1080,0,,,,,,1,0,
d3953152079b8c1095d9894e8d3947a49ee1c51dc1dbf350965345098bee35c7,EqseleqhpTk,EqseleqhpTk_s5310,3457,1920,1080,1,1830.0,14.781,88.0,29.562,0.075012,5,1,2
d4e485dcc3506263ab151e8b77511b84a844c47a5c7904c710056285bcf15f7c,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2759,1920,1080,1,1802.0,1061.5,76.0,37.0,0.129395,7,1,2
d6ec3e73602ef833ba9be8deee05ce18e41f065fdb57163abcaa618a1d75b222,0SQ709_N0Yg,0SQ709_N0Yg_s90,7637,1920,1080,0,,,,,,5,0,
d6ef57e06dd5c279962c01751e6d9b08be9b8e594f5fcfb1a93ce7cf2ed5e6f2,3eeaJz1PJTM,3eeaJz1PJTM_s2572,695,1920,1080,0,,,,,,9,0,
d835452d9bcde7571d44d88c15c3ea6214d426daf5d7419a73d3bd908af6ac1f,3fT6aYz2N9w,3fT6aYz2N9w_s5086,2287,1920,1080,0,,,,,,1,0,
d87488aba976048892827d091edb7e8e1ffdc1e800a66c14f44a77e05b6a57a5,3eeaJz1PJTM,3eeaJz1PJTM_s2572,1440,1920,1080,0,,,,,,5,0,
d8aab45329895f4e3ee3911ae28259f6422fc8d2ca139e606e5bafb912e304bb,bt3NwN7k8bY,bt3NwN7k8bY_s90,1294,1920,1080,0,,,,,,10,0,
d8f96cf1f23d2541d67c060654061347aef38015e4f6f00c8f7c52c3484b0e6f,5PNHcMafoX8,5PNHcMafoX8_s4128,2473,1920,1080,0,,,,,,1,0,
d9c866f3ffaf1054d492ab431879948ded6e69650eaefb2d30237ab64a15aa32,hLv8cwl0asQ,hLv8cwl0asQ_s3705,3254,1920,1080,0,,,,,,1,0,
d9ebadd3b764f0d390a0fe2d7464d1c9810ab2365a93b68ae5ec4cc03e971576,QXFM3hlaDAk,QXFM3hlaDAk_s5230,900,1920,1080,0,,,,,,1,0,
da135772976161d4d7a5b701cf7194be9bc46d615885c487c06a16c28bda085b,9sq-YMlIo9Q,9sq-YMlIo9Q_s3474,158,1920,1080,0,,,,,,10,0,
dabcfacaf453d28907361a379222c155cc831ef01fab9e67af64eb1c70eac06c,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3564,1920,1080,0,,,,,,5,0,
daf284041d971f2aafc8266ec03ffb6ea8d080b6b0de6ba05b1657e41db0afb1,h5pTl8fOM2U,h5pTl8fOM2U_s3399,3221,1920,1080,0,,,,,,1,0,
dc0528ec6cc2f782bda11001b3c2bdd5386f96530b7a69a8f51786c7f2ffb2e3,850xnW8BoAU,850xnW8BoAU_s1358,2358,1920,1080,0,,,,,,11,0,
ddd35c4fe52c01e69e61ba13b4a9db935142020b4ba3b17563598a31cfdb0276,3eeaJz1PJTM,3eeaJz1PJTM_s2572,3228,1920,1080,0,,,,,,7,0,
de15ef5263fc65cb302507bc146de312b734d2e06f401574adbf069507ce327c,h5pTl8fOM2U,h5pTl8fOM2U_s3399,1031,1920,1080,0,,,,,,4,0,
de8f6c3ca68ac5c9009f6320cf23bd13ab2937747e7f1d227404cedde658c02a,1zPhldjbJnU,1zPhldjbJnU_s5620,2983,1920,1080,0,,,,,,16,0,
e0345ad643d4d2195bfb1ac1f1ca105dcfa16350ce7aa7cd5bcf5a1115dcf380,QXFM3hlaDAk,QXFM3hlaDAk_s5230,1048,1920,1080,0,,,,,,0,0,
e03a50f13e077cb834eefd4c2a72441fc3f50b06a6c27b547d46ba8725424f16,1zPhldjbJnU,1zPhldjbJnU_s5620,3526,1920,1080,0,,,,,,16,0,
e0be0418f5827c70a7f295c1385801b51cdb33eb106ddefc804c38792b913a11,9sq-YMlIo9Q,9sq-YMlIo9Q_s3474,12,1920,1080,0,,,,,,5,0,
e196d99b24848a8c7c4c03cb0572b12e558e8f2b2d12f5c4488db9b7ac02ea5f,wptZj4SuFtE,wptZj4SuFtE_s2598,3834,1920,1080,0,,,,,,0,0,
e2a5b92056a17faa0b7b0e76db2e2ea66961a527eda55f17db80b6971d503e61,VEUJpELt_yA,VEUJpELt_yA_s1212,3558,1920,1080,0,,,,,,0,0,
e3ae0f5c4408c889fb01d856ee1cb63b5c66efde2fda2efb17fa5513e3ee6d89,h5pTl8fOM2U,h5pTl8fOM2U_s3399,2889,1920,1080,0,,,,,,7,0,
e493c139554c6fbb0bdd3167cbf9e20997ed294623685148d9b8c8e909a98256,X5w3V6rh26s,X5w3V6rh26s_s5234,3269,1920,1080,0,,,,,,8,0,
e5c7cb72f83fa496bc3184c61096d327e2971c52977999c6792a68037704c3ad,hLv8cwl0asQ,hLv8cwl0asQ_s3705,742,1920,1080,0,,,,,,3,0,
e7911da1b2534bce30b0487316ef9452e1c59ae1f00fcb0f7245dbfe326ecb8f,QXFM3hlaDAk,QXFM3hlaDAk_s5230,756,1920,1080,0,,,,,,0,0,
e892aa96b996be147b3c28800f4a39f5c123d4a280ba876b818e8ea3b534af32,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2611,1920,1080,2,1814.0,1066.0,66.0,28.0,0.135254,6,1,2
e98caae801b3c5363f6ef62b5e0a2526db9a4834982fa8e5f94b8ae5e0d236d7,wptZj4SuFtE,wptZj4SuFtE_s2598,3109,1920,1080,0,,,,,,4,0,
ea06480bfc22c25974338ed9ff1781cb303b367bca626fcb6b2f240f2c0cd958,EqseleqhpTk,EqseleqhpTk_s5310,94,1920,1080,0,,,,,,1,0,
eade03ac7867c3c33ee60773ba5155d74a60ffb060ac928a173ae41a67cf7ece,0SQ709_N0Yg,0SQ709_N0Yg_s90,7346,1920,1080,0,,,,,,15,0,
eb0c3ef370b0124b42cf8b44ec3ec707ad4c60d62ca9caa2996d609ec804edf4,eaKqXq9dfig,eaKqXq9dfig_s428,3826,1920,1080,0,,,,,,5,0,
eba8b20097ac423fe722baa43ed023fa26256dc0c944e994cab17df62f5d2996,X5w3V6rh26s,X5w3V6rh26s_s5234,309,1920,1080,0,,,,,,11,0,
ed005cbfedb01cdfe905a888cdc21ca3cf7044888e9e763bca3a52a5adb165d0,QXFM3hlaDAk,QXFM3hlaDAk_s5230,1422,1920,1080,1,1298.0,17.156,100.0,34.312,0.051086,14,1,6
ed1d4865f8ba843a149925acc265a5323dfbb0f972b84a4de7c6ca3572cb048d,1zPhldjbJnU,1zPhldjbJnU_s5620,3826,1920,1080,0,,,,,,17,0,
eda38fd4a9914e452d897b0cd3933931a958b88b7c04b1a87ccc8a3680abca70,QXFM3hlaDAk,QXFM3hlaDAk_s5230,1089,1920,1080,0,,,,,,0,0,
f031544fe2de2ff3ef9b6330d031be2c3c4fc9a3e8947b0b99a7c7ff879fd74b,QXFM3hlaDAk,QXFM3hlaDAk_s5230,3268,1920,1080,1,198.5,658.0,32.0,34.0,0.09436,5,1,2
f05683bc5d661ebe3e179c73285f0446af72609c9f660861192641852c7b2501,VEUJpELt_yA,VEUJpELt_yA_s1212,638,1920,1080,0,,,,,,4,0,
f1e97ab7c9ec288bb6b072c4df1edb61742b406222fb05a94964ea65438d744e,5PNHcMafoX8,5PNHcMafoX8_s4128,1305,1920,1080,0,,,,,,0,0,
f2a5561bc90cb20363c504dae2e5376455b0511b1e3e4950bdeb4e43209b9d7e,7Ci3zQ5Vm4M,7Ci3zQ5Vm4M_s3423,182,1920,1080,0,,,,,,2,0,
f2d1b5c0bd14d7b8d71339d751c7d1ba8f6b1258a25d88170bde089ca8af64da,QXFM3hlaDAk,QXFM3hlaDAk_s5230,2088,1920,1080,2,1128.0,11.625,76.0,23.25,0.117554,18,1,7
f46373fc2ad21b635308b20487ddd8eab3528108af9e28b5040e89bdfeae11a3,E-5WuXXdGSA,E-5WuXXdGSA_s3993,7194,1920,1080,0,,,,,,2,0,
f794bd5e5c3b3649a02de993e70e906d5831ecfc7c274141f39c747b2362d28b,1zPhldjbJnU,1zPhldjbJnU_s5620,1426,1920,1080,0,,,,,,6,0,
f79866f6cbfc5d7d4eb1e95248ca83154af4c2ffe30f1c7ac5e7ef39e23772e6,wJSOHbeQcg4,wJSOHbeQcg4_s5540,2315,1920,1080,1,1655.0,52.469,92.0,104.938,0.146118,4,1,2
f8cc97332574436f9d2e61c7c913ad802093f92659647527ee6051c922870843,wJSOHbeQcg4,wJSOHbeQcg4_s5540,95,1920,1080,2,1635.0,1060.0,92.0,40.0,0.069031,2,0,
f958412f80f63c213ce19ce17818d4791d715de664c047063ef49324765bbb7c,fXLNra4sjjU,fXLNra4sjjU_s90,2320,1920,1080,0,,,,,,2,0,
f9932656ee59d5138b52ef1d5501ba9871fa2d695bd6be6de6f9aae09f730584,1zPhldjbJnU,1zPhldjbJnU_s5620,1298,1920,1080,0,,,,,,8,0,
fa8442662e1b3f5605f6fcffdc2884fbf949421d7723fa5c5a0b336363b15dd9,1zPhldjbJnU,1zPhldjbJnU_s5620,2776,1920,1080,0,,,,,,18,0,
fa9045515642ab61ede69c8bcb5f4f94c1157413872d46a4fefb60a43e064b8d,850xnW8BoAU,850xnW8BoAU_s1358,606,1920,1080,0,,,,,,2,0,
fb1c9981c68b9cacf290c0c4129e387d8e37c685ba9a3107282c8732edc8cd67,jKoEJNdiRyI,jKoEJNdiRyI_s3429,751,1920,1080,0,,,,,,0,0,
fb4f91766c8e82a4627d97893f105dacc4cd5db1de5cc8ee588c973196f037bc,fXLNra4sjjU,fXLNra4sjjU_s90,200,1920,1080,0,,,,,,7,0,
fbca26cc64e7402ac67b807e4b6a3fc9de12ee7ce1ab4d05c234ed890b83144b,EqseleqhpTk,EqseleqhpTk_s5310,3606,1920,1080,0,,,,,,10,0,
fc15514f48cbaac7d7b5f45e5ceaf3471b278c095588fc801023090b7cf2a886,QXFM3hlaDAk,QXFM3hlaDAk_s5230,2232,1920,1080,0,,,,,,10,0,
fc5592b5ab59e777914ea0f67e6a28df2fd5a70e49cdc1b1f8383cefcab51591,wJSOHbeQcg4,wJSOHbeQcg4_s5540,1723,1920,1080,0,,,,,,17,0,
fc7d49e94fc2feab024df67469101f3323d0a90abdd88ff258159671705f3f66,1zPhldjbJnU,1zPhldjbJnU_s5620,2646,1920,1080,1,1380.0,654.0,36.0,34.0,0.063721,11,0,
fd1b5c3bc6b5ec0ec6e89b9dd17588f9327c023dba91fbdc38c25e6d0fa2ce40,jKoEJNdiRyI,jKoEJNdiRyI_s3429,3487,1920,1080,0,,,,,,3,0,
fd1e14933d09bc67898cd04e571d4f2d40697a8fe37c1a63bd1fedf71f525be3,GNjSxoeDT-E,GNjSxoeDT-E_s2244,994,1920,1080,0,,,,,,12,0,
fd393e6eede989e53a3af1f6f93c78969f4d33de6b8538de69caa26b82072912,EqseleqhpTk,EqseleqhpTk_s5310,2414,1920,1080,0,,,,,,0,0,
fd56bbf0af4a1f64f0f31d8179c4a3458b00e021647460ed16bbcd57b357f688,ql7kzzTRo4M,ql7kzzTRo4M_s5610,4956,1920,1080,0,,,,,,5,0,
fdae9452f4bc08115aacaadc81678ba2cd53976e10a90d2c150b4935d59d204b,wptZj4SuFtE,wptZj4SuFtE_s2598,2674,1920,1080,0,,,,,,7,0,
fdb7c19c0baea25d0ad3c01a57c81665987b1ac401c8fac6ab0a5891ae4fa36c,g7dzEFLiemQ,g7dzEFLiemQ_s90,2,1920,1080,0,,,,,,16,0,
fdc1eaced833b830b1e940a5df8eef1290b95098af43a3069d2aa61daa48c380,1zPhldjbJnU,1zPhldjbJnU_s5620,3376,1920,1080,0,,,,,,13,0,
fef7b03666a07c8cbb7b8586cb3f765192442c0cb946acafb9b83a20782263fe,3fT6aYz2N9w,3fT6aYz2N9w_s5086,1532,1920,1080,0,,,,,,11,0,
