event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,home_team,away_team,div
20171213-E0-west_ham-arsenal,2017-12-13,0.0,0.7280029187112833,0.6283783783783785,0.5299882496521474,0.5299882496521474,0.39485938641344065,-0.13512886323870676,West Ham,Arsenal,E0
20171215-D1-m_gladbach-hamburg,2017-12-15,1.0,0.5956520165289315,0.5238784370477568,0.16349729173711947,0.16349729173711947,0.22669174270808687,0.0631944509709674,M'gladbach,Hamburg,D1
20171215-E1-sheffield_weds-wolves,2017-12-15,0.0,0.5570365243819377,0.49482758620689654,0.3102896894955091,0.3102896894955091,0.24485434007134363,-0.06543534942416548,Sheffield Weds,Wolves,E1
20171215-F1-st_etienne-monaco,2017-12-15,1.0,0.8251721923048879,0.6314285714285715,0.03056476234347909,0.03056476234347909,0.13584489795918367,0.10528013561570458,St Etienne,Monaco,F1
20171215-SP1-sevilla-levante,2017-12-15,0.0,0.6195298227273767,0.5245664739884393,0.38381720124861474,0.38381720124861474,0.2751699856326639,-0.10864721561595081,Sevilla,Levante,SP1
20171216-D1-augsburg-freiburg,2017-12-16,1.0,0.7260570953400407,0.6262626262626263,0.07504471501353555,0.07504471501353555,0.13967962452810934,0.06463490951457379,Augsburg,Freiburg,D1
20171216-D1-dortmund-hoffenheim,2017-12-16,1.0,0.7668070859219294,0.6324786324786326,0.054378935176222436,0.054378935176222436,0.13507195558477603,0.08069302040855358,Dortmund,Hoffenheim,D1
20171216-D1-ein_frankfurt-schalke_04,2017-12-16,1.0,0.5152350769070431,0.48806584362139915,0.23499703066132044,0.23499703066132044,0.2620765804670697,0.02707954980574928,Ein Frankfurt,Schalke 04,D1
20171216-D1-fc_koln-wolfsburg,2017-12-16,0.0,0.5037762930826752,0.48848684210526316,0.2537905534721215,0.2537905534721215,0.2386193949099723,-0.015171158562149178,FC Koln,Wolfsburg,D1
20171216-D1-stuttgart-bayern_munich,2017-12-16,0.0,0.5937517299818427,0.5238095238095237,0.352541116856431,0.352541116856431,0.27437641723356,-0.07816469962287104,Stuttgart,Bayern Munich,D1
20171216-D1-werder_bremen-mainz,2017-12-16,1.0,0.4928451179219657,0.48808545603944126,0.25720607441558485,0.25720607441558485,0.2620565003183469,0.004850425902762023,Werder Bremen,Mainz,D1
20171216-E0-arsenal-newcastle,2017-12-16,0.0,0.6079668387121504,0.5230547550432276,0.3696236769736459,0.3696236769736459,0.27358627677333086,-0.09603740020031504,Arsenal,Newcastle,E0
20171216-E0-brighton-burnley,2017-12-16,0.0,0.22710135892288508,0.4694835680751173,0.051575027224621074,0.051575027224621074,0.2204148206925433,0.16883979346792224,Brighton,Burnley,E0
20171216-E0-chelsea-southampton,2017-12-16,0.0,0.6903755934123232,0.5261845386533666,0.47661845997941743,0.47661845997941743,0.2768701687178562,-0.19974829126156124,Chelsea,Southampton,E0
20171216-E0-leicester-crystal_palace,2017-12-16,1.0,0.7154416881815665,0.62751677852349,0.08097343282495682,0.08097343282495682,0.13874375028151884,0.05777031745656201,Leicester,Crystal Palace,E0
20171216-E0-man_city-tottenham,2017-12-16,1.0,0.6893150251092679,0.5248756218905472,0.09652515362285484,0.09652515362285484,0.22574317467389432,0.12921802105103947,Man City,Tottenham,E0
20171216-E0-stoke-west_ham,2017-12-16,1.0,0.5439209881754381,0.49393939393939396,0.20800806502686886,0.20800806502686886,0.25609733700642795,0.04808927197955909,Stoke,West Ham,E0
20171216-E0-watford-huddersfield,2017-12-16,1.0,0.6112540479341972,0.5223021582733814,0.1511234152475474,0.1511234152475474,0.2281952279902695,0.0770718127427221,Watford,Huddersfield,E0
20171216-E1-birmingham-qpr,2017-12-16,1.0,0.1939473232409219,0.4393939393939394,0.6497209177104748,0.6497209177104748,0.31427915518824606,-0.33544176252222874,Birmingham,QPR,E1
20171216-E1-bolton-burton,2017-12-16,0.0,0.498960811978327,0.4885057471264368,0.24896189189007137,0.24896189189007137,0.23863786497555822,-0.010324026914513146,Bolton,Burton,E1
20171216-E1-brentford-barnsley,2017-12-16,0.0,0.7011892109637216,0.5260545905707198,0.4916663095719264,0.4916663095719264,0.27673343226052766,-0.21493287731139876,Brentford,Barnsley,E1
20171216-E1-bristol_city-nott_m_forest,2017-12-16,1.0,0.7257682487562787,0.6287625418060201,0.07520305339019827,0.07520305339019827,0.13781725036632697,0.0626141969761287,Bristol City,Nott'm Forest,E1
20171216-E1-cardiff-hull,2017-12-16,0.0,0.7310771529097821,0.63,0.534473803506673,0.534473803506673,0.39690000000000003,-0.13757380350667292,Cardiff,Hull,E1
20171216-E1-derby-aston_villa,2017-12-16,0.0,0.34329581431593115,0.5053191489361702,0.11785201612683828,0.11785201612683828,0.2553474422815754,0.13749542615473714,Derby,Aston Villa,E1
20171216-E1-ipswich-reading,2017-12-16,0.0,0.7707601769983469,0.6335227272727274,0.594071250446523,0.594071250446523,0.40135104597107457,-0.1927202044754484,Ipswich,Reading,E1
20171216-E1-leeds-norwich,2017-12-16,0.0,0.6646907392163564,0.5247524752475249,0.44181377879998623,0.44181377879998623,0.27536516027840424,-0.166448618521582,Leeds,Norwich,E1
20171216-E1-millwall-middlesbrough,2017-12-16,1.0,0.3854877469239304,0.5177664974619288,0.3776253091806274,0.3776253091806274,0.2325491509701359,-0.14507615821049152,Millwall,Middlesbrough,E1
20171216-E1-preston-sheffield_united,2017-12-16,0.0,0.7226931845703144,0.627906976744186,0.5222854390243825,0.5222854390243825,0.3942671714440238,-0.12801826758035872,Preston,Sheffield United,E1
20171216-E1-sunderland-fulham,2017-12-16,0.0,0.7750682963182485,0.6317280453257791,0.6007308639576722,0.6007308639576722,0.3990803232511296,-0.2016505407065426,Sunderland,Fulham,E1
20171216-F1-caen-guingamp,2017-12-16,0.0,0.4211969355167796,0.4876543209876543,0.1774068584887262,0.1774068584887262,0.23780673677793018,0.060399878289203984,Caen,Guingamp,F1
20171216-F1-dijon-lille,2017-12-16,1.0,0.833921326588293,0.6299435028248589,0.027582125762192437,0.027582125762192437,0.13694181110153522,0.10935968533934279,Dijon,Lille,F1
20171216-F1-montpellier-metz,2017-12-16,1.0,0.3970822761000459,0.518987341772152,0.3635097817927013,0.3635097817927013,0.2313731773754205,-0.1321366044172808,Montpellier,Metz,F1
20171216-F1-rennes-paris_sg,2017-12-16,1.0,0.7047485583385033,0.6258278145695364,0.08717341380319221,0.08717341380319221,0.14000482434980924,0.052831410546617025,Rennes,Paris SG,F1
20171216-F1-strasbourg-toulouse,2017-12-16,1.0,0.42643735786760983,0.48466257668711654,0.3289741044498883,0.3289741044498883,0.26557265986676204,-0.06340144458312624,Strasbourg,Toulouse,F1
20171216-F1-troyes-amiens,2017-12-16,0.0,0.47475821426592035,0.48810500410172275,0.22539536201296553,0.22539536201296553,0.23824649502914277,0.01285113301617724,Troyes,Amiens,F1
20171216-I1-inter-udinese,2017-12-16,1.0,0.6937025092722755,0.5234567901234568,0.09381815282610047,0.09381815282610047,0.2270934308794391,0.1332752780533386,Inter,Udinese,I1
20171216-I1-roma-cagliari,2017-12-16,0.0,0.6790000731843575,0.5246305418719212,0.46104109938436283,0.46104109938436283,0.2752372054648256,-0.18580389391953722,Roma,Cagliari,I1
20171216-I1-torino-napoli,2017-12-16,1.0,0.5928509341257987,0.5229885057471265,0.1657703618422347,0.1657703618422347,0.22753996564935916,0.06176960380712446,Torino,Napoli,I1
20171216-SP1-ath_bilbao-sociedad,2017-12-16,0.0,0.6393333425759129,0.523550724637681,0.4087471229292896,0.4087471229292896,0.27410536126864093,-0.13464176166064867,Ath Bilbao,Sociedad,SP1
20171216-SP1-ath_madrid-alaves,2017-12-16,0.0,0.47905848338832646,0.4877167630057804,0.22949703050632347,0.22949703050632347,0.23786764091683654,0.008370610410513069,Ath Madrid,Alaves,SP1
20171216-SP1-eibar-valencia,2017-12-16,1.0,0.8063308686971499,0.6309859154929578,0.037507732419600606,0.037507732419600606,0.13617139456457047,0.09866366214496987,Eibar,Valencia,SP1
20171217-D1-hannover-leverkusen,2017-12-17,1.0,0.7491337849070068,0.6320224719101124,0.06293385787508395,0.06293385787508395,0.135407461179144,0.07247360330406007,Hannover,Leverkusen,D1
20171217-D1-rb_leipzig-hertha,2017-12-17,1.0,0.6610792561218349,0.5233415233415233,0.11486727063092876,0.11486727063092876,0.22720330337037958,0.11233603273945082,RB Leipzig,Hertha,D1
20171217-E0-bournemouth-liverpool,2017-12-17,1.0,0.379246717147792,0.5202020202020204,0.3853346381717933,0.3853346381717933,0.2302061014182224,-0.1551285367535709,Bournemouth,Liverpool,E0
20171217-E0-west_brom-man_united,2017-12-17,1.0,0.28974569976210307,0.4763231197771588,0.5044611710064246,0.5044611710064246,0.27423747487992794,-0.23022369612649668,West Brom,Man United,E0
20171217-F1-lyon-marseille,2017-12-17,0.0,0.5317996530046969,0.4948453608247423,0.282810870935916,0.282810870935916,0.24487193112976938,-0.03793893980614663,Lyon,Marseille,F1
20171217-F1-nantes-angers,2017-12-17,0.0,0.33091761264182196,0.5037593984962405,0.10950646635656293,0.10950646635656293,0.2537735315732941,0.14426706521673116,Nantes,Angers,F1
20171217-F1-nice-bordeaux,2017-12-17,0.0,0.5704187794213753,0.4940239043824701,0.3253775839165716,0.3253775839165716,0.24405961810129997,-0.08131796581527165,Nice,Bordeaux,F1
20171217-I1-atalanta-lazio,2017-12-17,1.0,0.6839466749077819,0.5245098039215687,0.09988970430184728,0.09988970430184728,0.2260909265667051,0.1262012222648578,Atalanta,Lazio,I1
20171217-I1-benevento-spal,2017-12-17,1.0,0.4376863811832138,0.4873646209386281,0.31619660590682996,0.31619660590682996,0.2627950318653965,-0.053401574041433475,Benevento,Spal,I1
20171217-I1-bologna-juventus,2017-12-17,1.0,0.5303785960733332,0.4931506849315068,0.22054426302605357,0.22054426302605357,0.25689622818540064,0.03635196515934708,Bologna,Juventus,I1
20171217-I1-crotone-chievo,2017-12-17,0.0,0.3984124810206263,0.5214105793450884,0.15873250503301092,0.15873250503301092,0.2718689922529807,0.1131364872199698,Crotone,Chievo,I1
20171217-I1-fiorentina-genoa,2017-12-17,0.0,0.42664883732521497,0.48773448773448774,0.18202923039095775,0.18202923039095775,0.23788493052562318,0.055855700134665426,Fiorentina,Genoa,I1
20171217-I1-sampdoria-sassuolo,2017-12-17,0.0,0.7575496073698704,0.6330532212885154,0.5738814076262448,0.5738814076262448,0.40075638098376604,-0.1731250266424788,Sampdoria,Sassuolo,I1
20171217-I1-verona-milan,2017-12-17,1.0,0.6537065141473706,0.5256723716381416,0.11991917834396526,0.11991917834396526,0.22498669902738525,0.10506752068341998,Verona,Milan,I1
20171217-SP1-barcelona-la_coruna,2017-12-17,1.0,0.7736407366379857,0.6313868613138686,0.05123851610979374,0.05123851610979374,0.13587564601204116,0.08463712990224742,Barcelona,La Coruna,SP1
20171217-SP1-celta-villarreal,2017-12-17,0.0,0.7019655017971316,0.5268292682926831,0.4927555657132987,0.4927555657132987,0.2775490779298038,-0.21520648778349488,Celta,Villarreal,SP1
20171217-SP1-girona-getafe,2017-12-17,0.0,0.5304196927891757,0.49401709401709404,0.2813450504985635,0.2813450504985635,0.24405288918109433,-0.03729216131746918,Girona,Getafe,SP1
20171217-SP1-las_palmas-espanol,2017-12-17,1.0,0.4187477984215515,0.48484848484848486,0.3378541218397933,0.3378541218397933,0.26538108356290174,-0.07247303827689155,Las Palmas,Espanol,SP1
20171218-E0-everton-swansea,2017-12-18,1.0,0.4379316273770788,0.4877521613832853,0.315920855502979,0.315920855502979,0.26239784816749573,-0.053523007335483264,Everton,Swansea,E0
20171218-SP1-malaga-betis,2017-12-18,0.0,0.6270672908578445,0.5229226361031518,0.39321338726379657,0.39321338726379657,0.27344808334906934,-0.11976530391472723,Malaga,Betis,SP1
20171219-SP1-levante-leganes,2017-12-19,0.0,0.2741028931204569,0.4777777777777778,0.07513239601700461,0.07513239601700461,0.22827160493827162,0.153139208921267,Levante,Leganes,SP1
20171220-F1-amiens-nantes,2017-12-20,0.0,0.34440905885337625,0.5039787798408488,0.11861759982026839,0.11861759982026839,0.25399461052987077,0.1353770107096024,Amiens,Nantes,F1
20171220-F1-angers-dijon,2017-12-20,1.0,0.6961010198856199,0.5255474452554746,0.09235459011456039,0.09235459011456039,0.2251052267036069,0.1327506365890465,Angers,Dijon,F1
20171220-F1-bordeaux-montpellier,2017-12-20,0.0,0.3615034566922367,0.5026455026455027,0.13068474920043585,0.13068474920043585,0.25265250132975003,0.12196775212931418,Bordeaux,Montpellier,F1
20171220-F1-guingamp-st_etienne,2017-12-20,1.0,0.5350106433053707,0.4931740614334471,0.21621510183928516,0.21621510183928516,0.2568725320038672,0.040657430164582065,Guingamp,St Etienne,F1
20171220-F1-lille-nice,2017-12-20,0.0,0.6314839818626357,0.5221745350500715,0.39877201934908957,0.39877201934908957,0.27266624505475834,-0.12610577429433123,Lille,Nice,F1
20171220-F1-marseille-troyes,2017-12-20,1.0,0.6662596278533939,0.5266990291262137,0.11138263600055515,0.11138263600055515,0.2240138090300687,0.11263117302951356,Marseille,Troyes,F1
20171220-F1-metz-strasbourg,2017-12-20,1.0,0.6110025389336391,0.5214285714285712,0.15131902471607497,0.15131902471607497,0.22903061224489815,0.07771158752882318,Metz,Strasbourg,F1
20171220-F1-monaco-rennes,2017-12-20,1.0,0.6505758129041119,0.522111269614836,0.1220972625276222,0.1220972625276222,0.22837763862914395,0.10628037610152176,Monaco,Rennes,F1
20171220-F1-paris_sg-caen,2017-12-20,1.0,0.5846252459785588,0.5227920227920229,0.17253618627837278,0.17253618627837278,0.22772745351092924,0.05519126723255646,Paris SG,Caen,F1
20171220-F1-toulouse-lyon,2017-12-20,1.0,0.5375283248410909,0.4940374787052811,0.21388005032428753,0.21388005032428753,0.25599807295490895,0.04211802263062142,Toulouse,Lyon,F1
20171220-SP1-getafe-las_palmas,2017-12-20,0.0,0.47873975211642816,0.48814390842191335,0.22919175025649907,0.22919175025649907,0.23828447532942132,0.009092725072922248,Getafe,Las Palmas,SP1
20171220-SP1-sociedad-sevilla,2017-12-20,1.0,0.5874063935852498,0.5234708392603129,0.17023348405432978,0.17023348405432978,0.22708004103527055,0.056846556980940766,Sociedad,Sevilla,SP1
20171221-SP1-alaves-malaga,2017-12-21,0.0,0.3882564838579986,0.5201005025125628,0.15074309725777632,0.15074309725777632,0.27050453271382036,0.11976143545604404,Alaves,Malaga,SP1
20171221-SP1-eibar-girona,2017-12-21,1.0,0.5592470192673591,0.49489795918367346,0.19426319002470774,0.19426319002470774,0.25512807163681794,0.060864881612110205,Eibar,Girona,SP1
20171222-E0-arsenal-liverpool,2017-12-22,1.0,0.43056731827242856,0.48776978417266187,0.3242535790194537,0.3242535790194537,0.26237979400652145,-0.061873785012932225,Arsenal,Liverpool,E0
20171222-E1-norwich-brentford,2017-12-22,1.0,0.39802080131246675,0.5187969924812029,0.3623789556524846,0.3623789556524846,0.2315563344451355,-0.13082262120734914,Norwich,Brentford,E1
20171222-I1-cagliari-fiorentina,2017-12-22,0.0,0.4034710049637723,0.52,0.16278885184647637,0.16278885184647637,0.27040000000000003,0.10761114815352366,Cagliari,Fiorentina,I1
20171222-I1-chievo-bologna,2017-12-22,1.0,0.404144635834076,0.5187032418952617,0.3550436150053059,0.3550436150053059,0.23164656936213093,-0.12339704564317497,Chievo,Bologna,I1
20171222-SP1-betis-ath_bilbao,2017-12-22,0.0,0.36824327968563686,0.5015479876160991,0.13560311303363418,0.13560311303363418,0.2515503838817587,0.11594727084812453,Betis,Ath Bilbao,SP1
20171222-SP1-espanol-ath_madrid,2017-12-22,0.0,0.21673095297857126,0.46728971962616817,0.046972305978999665,0.046972305978999665,0.21835968206830286,0.1713873760893032,Espanol,Ath Madrid,SP1
20171223-E0-brighton-watford,2017-12-23,0.0,0.39621879321526365,0.5199004975124378,0.15698933209695987,0.15698933209695987,0.27029652731368037,0.1133071952167205,Brighton,Watford,E0
20171223-E0-burnley-tottenham,2017-12-23,1.0,0.24154364163575393,0.46511627906976744,0.5752560475431536,0.5752560475431536,0.28610059491617096,-0.28915545262698267,Burnley,Tottenham,E0
20171223-E0-everton-chelsea,2017-12-23,0.0,0.5454564305606195,0.49575551782682514,0.297522717639932,0.297522717639932,0.24577353345574354,-0.051749184184188446,Everton,Chelsea,E0
20171223-E0-leicester-man_united,2017-12-23,1.0,0.6436370333573964,0.5241477272727272,0.12699456399431738,0.12699456399431738,0.22643538545971084,0.09944082146539346,Leicester,Man United,E0
20171223-E0-man_city-bournemouth,2017-12-23,1.0,0.7500528905140926,0.6309523809523809,0.062473557540360165,0.062473557540360165,0.13619614512471656,0.0737225875843564,Man City,Bournemouth,E0
20171223-E0-southampton-huddersfield,2017-12-23,0.0,0.4512448153685179,0.48816326530612236,0.20362188339696782,0.20362188339696782,0.23830337359433562,0.0346814901973678,Southampton,Huddersfield,E0
20171223-E0-stoke-west_brom,2017-12-23,1.0,0.3607140311599718,0.500772797527048,0.4086865499557335,0.4086865499557335,0.24922779968896985,-0.15945875026676365,Stoke,West Brom,E0
20171223-E0-swansea-crystal_palace,2017-12-23,0.0,0.3148025411029213,0.5015432098765432,0.09910063988485644,0.09910063988485644,0.25154559137326626,0.1524449514884098,Swansea,Crystal Palace,E0
20171223-E0-west_ham-newcastle,2017-12-23,1.0,0.4019116605868539,0.5186104218362285,0.35770966174197466,0.35770966174197466,0.23173592596469386,-0.1259737357772808,West Ham,Newcastle,E0
20171223-E1-aston_villa-sheffield_united,2017-12-23,1.0,0.3571362124175531,0.5013123359580053,0.4132738493848494,0.4132738493848494,0.24868938626766138,-0.16458446311718802,Aston Villa,Sheffield United,E1
20171223-E1-bolton-cardiff,2017-12-23,0.0,0.4417019562291422,0.487787356321839,0.19510061813665106,0.19510061813665106,0.23793650498744873,0.04283588685079767,Bolton,Cardiff,E1
20171223-E1-derby-millwall,2017-12-23,1.0,0.23315374953924917,0.4675925925925926,0.5880531718457126,0.5880531718457126,0.28345764746227714,-0.30459552438343546,Derby,Millwall,E1
20171223-E1-fulham-barnsley,2017-12-23,1.0,0.3921257124809191,0.5198019801980198,0.3695111494268302,0.3695111494268302,0.23059013822174296,-0.13892101120508726,Fulham,Barnsley,E1
20171223-E1-leeds-hull,2017-12-23,0.0,0.6265302611690109,0.5248226950354609,0.392540168160509,0.392540168160509,0.27543886122428435,-0.11710130693622467,Leeds,Hull,E1
20171223-E1-preston-nott_m_forest,2017-12-23,0.0,0.5099297065345494,0.4874371859296483,0.26002830560641166,0.26002830560641166,0.2375950102270145,-0.022433295379397145,Preston,Nott'm Forest,E1
20171223-E1-qpr-bristol_city,2017-12-23,0.0,0.5572361750735481,0.49491525423728816,0.3105121548105979,0.3105121548105979,0.24494110887675957,-0.06557104593383833,QPR,Bristol City,E1
20171223-E1-reading-burton,2017-12-23,1.0,0.4856853707123192,0.48708487084870855,0.26451953789932453,0.26451953789932453,0.263081929712286,-0.0014376081870385304,Reading,Burton,E1
20171223-E1-sheffield_weds-middlesbrough,2017-12-23,1.0,0.3924728683653854,0.5209876543209877,0.36908921567218234,0.36908921567218234,0.22945282731290956,-0.13963638835927278,Sheffield Weds,Middlesbrough,E1
20171223-E1-sunderland-birmingham,2017-12-23,0.0,0.26794800805305086,0.47645429362880887,0.0717961350195978,0.0717961350195978,0.22700869391732723,0.15521255889772942,Sunderland,Birmingham,E1
20171223-E1-wolves-ipswich,2017-12-23,0.0,0.5158213311834329,0.4874551971326166,0.2660716457038487,0.2660716457038487,0.2376125692115981,-0.02845907649225063,Wolves,Ipswich,E1
20171223-I1-genoa-benevento,2017-12-23,0.0,0.3631776389383452,0.5026178010471204,0.13189799742483105,0.13189799742483105,0.2526246539294427,0.12072665650461167,Genoa,Benevento,I1
20171223-I1-juventus-roma,2017-12-23,0.0,0.47544704028894647,0.4871039056742816,0.2260498881195191,0.2260498881195191,0.2372702149231394,0.011220326803620312,Juventus,Roma,I1
20171223-I1-lazio-crotone,2017-12-23,1.0,0.8751575986403982,0.6451612903225807,0.015585625177231902,0.015585625177231902,0.12591050988553584,0.11032488470830394,Lazio,Crotone,I1
20171223-I1-milan-atalanta,2017-12-23,0.0,0.6446591329154304,0.5240793201133144,0.4155853976512746,0.4155853976512746,0.2746591337704338,-0.14092626388084079,Milan,Atalanta,I1
20171223-I1-napoli-sampdoria,2017-12-23,1.0,0.7205634311525274,0.6270627062706271,0.0780847960092483,0.0780847960092483,0.13908222505418855,0.06099742904494025,Napoli,Sampdoria,I1
20171223-I1-sassuolo-inter,2017-12-23,0.0,0.6222845146964617,0.5233380480905232,0.3872380172310109,0.3872380172310109,0.2738827125791988,-0.11335530465181215,Sassuolo,Inter,I1
20171223-I1-spal-torino,2017-12-23,1.0,0.6632117319040001,0.5278450363196125,0.11342633752710313,0.11342633752710313,0.222930309728028,0.10950397220092487,Spal,Torino,I1
20171223-I1-udinese-verona,2017-12-23,1.0,0.6620977377036168,0.5289855072463767,0.11417793886501375,0.11417793886501375,0.22185465238395305,0.1076767135189393,Udinese,Verona,I1
20171223-SP1-la_coruna-celta,2017-12-23,1.0,0.6213192971854038,0.5225988700564972,0.14339907468415652,0.14339907468415652,0.22791183887133326,0.08451276418717674,La Coruna,Celta,SP1
20171223-SP1-real_madrid-barcelona,2017-12-23,1.0,0.4184965621454587,0.48674521354933736,0.33814624823665035,0.33814624823665035,0.26343047581451534,-0.07471577242213501,Real Madrid,Barcelona,SP1
20171223-SP1-valencia-villarreal,2017-12-23,0.0,0.5439079340795372,0.494077834179357,0.2958358407546702,0.2958358407546702,0.2441129062273642,-0.051722934527305975,Valencia,Villarreal,SP1
20171226-E0-bournemouth-west_ham,2017-12-26,1.0,0.45547453861518394,0.4871228844738779,0.2965079780963468,0.2965079780963468,0.2630429356303951,-0.03346504246595172,Bournemouth,West Ham,E0
20171226-E0-chelsea-brighton,2017-12-26,0.0,0.2297482841940952,0.4700460829493088,0.052784274090130735,0.052784274090130735,0.22094332009598847,0.16815904600585774,Chelsea,Brighton,E0
20171226-E0-huddersfield-stoke,2017-12-26,0.0,0.5658365308925609,0.49407114624505927,0.32017097969252806,0.32017097969252806,0.24410629755190674,-0.07606468214062131,Huddersfield,Stoke,E0
20171226-E0-liverpool-swansea,2017-12-26,1.0,0.561843089304157,0.4924114671163575,0.1919814783905249,0.1919814783905249,0.2576461187149686,0.06566464032444372,Liverpool,Swansea,E0
20171226-E0-man_united-burnley,2017-12-26,1.0,0.2077433144422426,0.46788990825688076,0.6276706558109633,0.6276706558109633,0.2831411497348707,-0.34452950607609256,Man United,Burnley,E0
20171226-E0-tottenham-southampton,2017-12-26,1.0,0.4503140125332836,0.48749106504646167,0.30215468481725904,0.30215468481725904,0.2626654084072102,-0.039489276410048846,Tottenham,Southampton,E0
20171226-E0-watford-leicester,2017-12-26,1.0,0.5146109090147815,0.48785714285714293,0.23560256964745677,0.23560256964745677,0.26229030612244886,0.02668773647499209,Watford,Leicester,E0
20171226-E0-west_brom-everton,2017-12-26,0.0,0.27312635500133,0.47513812154696133,0.07459800579631252,0.07459800579631252,0.225756234547175,0.1511582287508625,West Brom,Everton,E0
20171226-E1-barnsley-preston,2017-12-26,0.0,0.29393992335004093,0.4738292011019284,0.08640067853902794,0.08640067853902794,0.22451411181689168,0.13811343327786374,Barnsley,Preston,E1
20171226-E1-birmingham-norwich,2017-12-26,0.0,0.21275007445135197,0.4703196347031963,0.04526259417905581,0.04526259417905581,0.22120055878734804,0.17593796460829222,Birmingham,Norwich,E1
20171226-E1-brentford-aston_villa,2017-12-26,1.0,0.43187332066635353,0.4882226980728052,0.322767923770676,0.322767923770676,0.261916006767879,-0.06085191700279696,Brentford,Aston Villa,E1
20171226-E1-bristol_city-reading,2017-12-26,0.0,0.5237666209428418,0.4885877318116977,0.2743314732138825,0.2743314732138825,0.23871797167689943,-0.03561350153698309,Bristol City,Reading,E1
20171226-E1-burton-leeds,2017-12-26,1.0,0.43410304385943776,0.48823948681397017,0.3202393649691534,0.3202393649691534,0.2618988228564287,-0.058340542112724714,Burton,Leeds,E1
20171226-E1-cardiff-fulham,2017-12-26,1.0,0.3907242004205762,0.5221674876847291,0.37121699995314617,0.37121699995314617,0.22832390982552353,-0.14289309012762264,Cardiff,Fulham,E1
20171226-E1-hull-derby,2017-12-26,0.0,0.526319149933681,0.4886039886039886,0.2770118475869126,0.2770118475869126,0.23873385767972666,-0.03827798990718595,Hull,Derby,E1
20171226-E1-ipswich-qpr,2017-12-26,0.0,0.5048131187288559,0.48825622775800714,0.254836284840754,0.254836284840754,0.23839414394447894,-0.016442140896275048,Ipswich,QPR,E1
20171226-E1-middlesbrough-bolton,2017-12-26,0.0,0.5789738539250489,0.49411764705882355,0.3352107235288238,0.3352107235288238,0.24415224913494812,-0.09105847439387568,Middlesbrough,Bolton,E1
20171226-E1-millwall-wolves,2017-12-26,1.0,0.3627684076628791,0.5013054830287206,0.4060641022725026,0.4060641022725026,0.2486962212572177,-0.15736788101528493,Millwall,Wolves,E1
20171226-E1-nott_m_forest-sheffield_weds,2017-12-26,1.0,0.5594838343843285,0.492436974789916,0.19405449216873374,0.19405449216873374,0.2576202245604124,0.06356573239167865,Nott'm Forest,Sheffield Weds,E1
20171226-E1-sheffield_united-sunderland,2017-12-26,1.0,0.6201535900759345,0.5232722143864598,0.1442832951322012,0.1442832951322012,0.22726938157598958,0.08298608644378838,Sheffield United,Sunderland,E1
20171227-E0-newcastle-man_city,2017-12-27,0.0,0.8139147265157427,0.6333333333333333,0.6624571820391962,0.6624571820391962,0.4011111111111111,-0.26134607092808515,Newcastle,Man City,E0
20171228-E0-crystal_palace-arsenal,2017-12-28,1.0,0.5565987564833137,0.49262536873156343,0.19660466275214375,0.19660466275214375,0.25742901645478206,0.060824353702638306,Crystal Palace,Arsenal,E0
20171229-E1-cardiff-preston,2017-12-29,0.0,0.3148895976120316,0.4999999999999999,0.09915545868426719,0.09915545868426719,0.2499999999999999,0.15084454131573272,Cardiff,Preston,E1
20171229-E1-millwall-qpr,2017-12-29,0.0,0.35886951743446205,0.5026041666666666,0.12878733054364366,0.12878733054364366,0.2526109483506944,0.12382361780705076,Millwall,QPR,E1
20171229-I1-crotone-napoli,2017-12-29,0.0,0.7468181720146396,0.6282894736842105,0.5577373820512879,0.5577373820512879,0.39474766274238227,-0.1629897193089056,Crotone,Napoli,I1
20171230-E0-bournemouth-everton,2017-12-30,1.0,0.6255266029832951,0.523943661971831,0.1402303250732307,0.1402303250732307,0.22662963697679034,0.08639931190355965,Bournemouth,Everton,E0
20171230-E0-chelsea-stoke,2017-12-30,1.0,0.6726634317372618,0.5301204819277109,0.10714922892202623,0.10714922892202623,0.22078676150384668,0.11363753258182045,Chelsea,Stoke,E0
20171230-E0-huddersfield-burnley,2017-12-30,0.0,0.31399736529548594,0.49809885931558934,0.09859434541250683,0.09859434541250683,0.24810247365149127,0.14950812823898443,Huddersfield,Burnley,E0
20171230-E0-liverpool-leicester,2017-12-30,1.0,0.8419516838838155,0.6315789473684211,0.024979270227161395,0.024979270227161395,0.13573407202216062,0.11075480179499922,Liverpool,Leicester,E0
20171230-E0-man_united-southampton,2017-12-30,0.0,0.7158539992132471,0.6262295081967213,0.5124469481895996,0.5124469481895996,0.3921633969363074,-0.12028355125329215,Man United,Southampton,E0
20171230-E0-newcastle-brighton,2017-12-30,0.0,0.3899398275294642,0.5233415233415234,0.1520530690937083,0.1520530690937083,0.27388635005342626,0.12183328095971796,Newcastle,Brighton,E0
20171230-E0-watford-swansea,2017-12-30,1.0,0.6834313469134735,0.5312499999999999,0.10021571211701756,0.10021571211701756,0.2197265625000001,0.11951085038298255,Watford,Swansea,E0
