attempt_id,ledger_line,section_id,competition,video,source_start,status,terminal,route_identity,declared_kind,declared_resolution,declared_height,declared_fps,declared_duration,rows,decoded_frames,evaluated_frames,stride,passed,finished_at,probe_status,measured_kind,measured_width,measured_height,measured_fps,source_sha256,source_filename,outputs_present
L01108:fXLNra4sjjU_s155,1108,fXLNra4sjjU_s155,ncaa_basketball,fXLNra4sjjU,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.90143333333333,6049,3897,1299,3,False,1789065074,ABSENT,UNKNOWN,,,,,ncaa_basketball__fXLNra4sjjU_s155.mp4,1
L01109:fXLNra4sjjU_s2451,1109,fXLNra4sjjU_s2451,ncaa_basketball,fXLNra4sjjU,000002451,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.60013333333333,6177,3897,1299,3,False,1789065094,ABSENT,UNKNOWN,,,,,ncaa_basketball__fXLNra4sjjU_s2451.mp4,1
L01110:fXLNra4sjjU_s3599,1110,fXLNra4sjjU_s3599,ncaa_basketball,fXLNra4sjjU,000003599,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.46366666666668,3934,3897,1299,3,False,1789065094,ABSENT,UNKNOWN,,,,,ncaa_basketball__fXLNra4sjjU_s3599.mp4,1
L01111:fXLNra4sjjU_s4747,1111,fXLNra4sjjU_s4747,ncaa_basketball,fXLNra4sjjU,000004747,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.29883333333333,5847,3897,1299,3,False,1789065195,ABSENT,UNKNOWN,,,,,ncaa_basketball__fXLNra4sjjU_s4747.mp4,1
L01112:gleague-_fl2i6vToTM_s1358,1112,gleague-_fl2i6vToTM_s1358,basketball,gleague-_fl2i6vToTM,000001358,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006491515007,133.86705555555554,2641,7793,1299,6,False,1789065215,ABSENT,UNKNOWN,,,,,basketball__gleague-_fl2i6vToTM_s1358.mp4,1
L01113:gleague-_fl2i6vToTM_s3764,1113,gleague-_fl2i6vToTM_s3764,basketball,gleague-_fl2i6vToTM,000003764,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006503191239,130.79732222222222,1362,7793,1299,6,False,1789065956,ABSENT,UNKNOWN,,,,,basketball__gleague-_fl2i6vToTM_s3764.mp4,1
L01114:h6j_iLYRx8U_s1489,1114,h6j_iLYRx8U_s1489,ncaa_basketball,h6j_iLYRx8U,000001489,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006496398684,132.56575555555557,1909,7793,1299,6,False,1789065956,ABSENT,UNKNOWN,,,,,ncaa_basketball__h6j_iLYRx8U_s1489.mp4,1
L01115:gleague-_fl2i6vToTM_s2561,1115,gleague-_fl2i6vToTM_s2561,basketball,gleague-_fl2i6vToTM,000002561,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940064878224604,134.86805555555554,2144,7793,1299,6,False,1789065976,ABSENT,UNKNOWN,,,,,basketball__gleague-_fl2i6vToTM_s2561.mp4,1
L01116:gleague-_fl2i6vToTM_s4967,1116,gleague-_fl2i6vToTM_s4967,basketball,gleague-_fl2i6vToTM,000004967,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006499324009,131.79832222222223,2025,7793,1299,6,False,1789065976,ABSENT,UNKNOWN,,,,,basketball__gleague-_fl2i6vToTM_s4967.mp4,1
L01117:gleague-_fl2i6vToTM_s6170,1117,gleague-_fl2i6vToTM_s6170,basketball,gleague-_fl2i6vToTM,000006170,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006515156429,127.79432222222222,2311,7493,1249,6,False,1789065976,ABSENT,UNKNOWN,,,,,basketball__gleague-_fl2i6vToTM_s6170.mp4,1
L01118:gleague-_fl2i6vToTM_s155,1118,gleague-_fl2i6vToTM_s155,basketball,gleague-_fl2i6vToTM,000000155,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940064952631914,132.86605555555556,1357,7793,1299,6,False,1789065997,ABSENT,UNKNOWN,,,,,basketball__gleague-_fl2i6vToTM_s155.mp4,1
L01119:h6j_iLYRx8U_s155,1119,h6j_iLYRx8U_s155,ncaa_basketball,h6j_iLYRx8U,000000155,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006488066924,134.8013222222222,2545,7793,1299,6,False,1789065997,ABSENT,UNKNOWN,,,,,ncaa_basketball__h6j_iLYRx8U_s155.mp4,1
L01120:h6j_iLYRx8U_s4157,1120,h6j_iLYRx8U_s4157,ncaa_basketball,h6j_iLYRx8U,000004157,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006248501223,130.84737777777778,2869,7794,1299,6,False,1789066159,ABSENT,UNKNOWN,,,,,ncaa_basketball__h6j_iLYRx8U_s4157.mp4,1
L01121:h6j_iLYRx8U_s2823,1121,h6j_iLYRx8U_s2823,ncaa_basketball,h6j_iLYRx8U,000002823,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006490401457,134.16735555555556,1586,7793,1299,6,False,1789066200,ABSENT,UNKNOWN,,,,,ncaa_basketball__h6j_iLYRx8U_s2823.mp4,1
L01122:h6j_iLYRx8U_s5491,1122,h6j_iLYRx8U_s5491,ncaa_basketball,h6j_iLYRx8U,000005491,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006243850289,133.28314444444445,2644,7794,1299,6,False,1789066220,ABSENT,UNKNOWN,,,,,ncaa_basketball__h6j_iLYRx8U_s5491.mp4,1
L01123:fXLNra4sjjU_s5895,1123,fXLNra4sjjU_s5895,ncaa_basketball,fXLNra4sjjU,000005895,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.69823333333335,4004,3823,1275,3,False,1789066281,ABSENT,UNKNOWN,,,,,ncaa_basketball__fXLNra4sjjU_s5895.mp4,1
L01124:h6j_iLYRx8U_s6825,1124,h6j_iLYRx8U_s6825,ncaa_basketball,h6j_iLYRx8U,000006825,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940065009925725,131.36455555555557,3446,7609,1269,6,False,1789066302,ABSENT,UNKNOWN,,,,,ncaa_basketball__h6j_iLYRx8U_s6825.mp4,1
L01125:wJSOHbeQcg4_s1245,1125,wJSOHbeQcg4_s1245,ncaa_basketball,wJSOHbeQcg4,000001245,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,134.13333333333333,5573,3901,1301,3,False,1789066404,ABSENT,UNKNOWN,,,,,ncaa_basketball__wJSOHbeQcg4_s1245.mp4,1
L01126:wJSOHbeQcg4_s155,1126,wJSOHbeQcg4_s155,ncaa_basketball,wJSOHbeQcg4,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,130.7,4657,3901,1301,3,False,1789066404,ABSENT,UNKNOWN,,,,,ncaa_basketball__wJSOHbeQcg4_s155.mp4,1
L01127:wJSOHbeQcg4_s2335,1127,wJSOHbeQcg4_s2335,ncaa_basketball,wJSOHbeQcg4,000002335,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.8,4787,3901,1301,3,False,1789066404,ABSENT,UNKNOWN,,,,,ncaa_basketball__wJSOHbeQcg4_s2335.mp4,1
L01128:fiba-Byk8aH-n_U4_s1491,1128,fiba-Byk8aH-n_U4_s1491,basketball,fiba-Byk8aH-n_U4,000001491,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,132.7,3213,3901,1301,3,False,1789066546,ABSENT,UNKNOWN,,,,,basketball__fiba-Byk8aH-n_U4_s1491.mp4,1
L01129:fiba-Byk8aH-n_U4_s2827,1129,fiba-Byk8aH-n_U4_s2827,basketball,fiba-Byk8aH-n_U4,000002827,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,132.86666666666667,2195,3901,1301,3,False,1789066566,ABSENT,UNKNOWN,,,,,basketball__fiba-Byk8aH-n_U4_s2827.mp4,1
L01130:fiba-fyp4VsE-8Fc_s90,1130,fiba-fyp4VsE-8Fc_s90,basketball,fiba-fyp4VsE-8Fc,000000090,thin,1,ORIGINAL,OTHER,1920x1080,1080,60.0,133.88333333333333,0,,,,,1789066607,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s90.mp4,0
L01131:fiba-fyp4VsE-8Fc_s1491,1131,fiba-fyp4VsE-8Fc_s1491,basketball,fiba-fyp4VsE-8Fc,000001491,tracked,1,ORIGINAL,OTHER,1920x1080,1080,60.0,131.41666666666666,1963,7801,1301,6,False,1789066628,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s1491.mp4,1
L01132:fiba-fyp4VsE-8Fc_s2827,1132,fiba-fyp4VsE-8Fc_s2827,basketball,fiba-fyp4VsE-8Fc,000002827,tracked,1,ORIGINAL,OTHER,1920x1080,1080,60.0,134.88333333333333,2381,7801,1301,6,False,1789066628,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s2827.mp4,1
L01133:fiba-Byk8aH-n_U4_s155,1133,fiba-Byk8aH-n_U4_s155,basketball,fiba-Byk8aH-n_U4,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,133.86666666666667,4464,3901,1301,3,False,1789066648,ABSENT,UNKNOWN,,,,,basketball__fiba-Byk8aH-n_U4_s155.mp4,1
L01134:fiba-Byk8aH-n_U4_s4163,1134,fiba-Byk8aH-n_U4_s4163,basketball,fiba-Byk8aH-n_U4,000004163,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.8,5340,3901,1301,3,False,1789066689,ABSENT,UNKNOWN,,,,,basketball__fiba-Byk8aH-n_U4_s4163.mp4,1
L01135:fiba-Byk8aH-n_U4_s5499,1135,fiba-Byk8aH-n_U4_s5499,basketball,fiba-Byk8aH-n_U4,000005499,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,132.23333333333332,4169,3901,1301,3,False,1789066689,ABSENT,UNKNOWN,,,,,basketball__fiba-Byk8aH-n_U4_s5499.mp4,1
L01136:fiba-fyp4VsE-8Fc_s4163,1136,fiba-fyp4VsE-8Fc_s4163,basketball,fiba-fyp4VsE-8Fc,000004163,tracked,1,ORIGINAL,OTHER,1920x1080,1080,60.0,133.28333333333333,923,7801,1301,6,False,1789066770,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s4163.mp4,1
L01137:fiba-fyp4VsE-8Fc_s5499,1137,fiba-fyp4VsE-8Fc_s5499,basketball,fiba-fyp4VsE-8Fc,000005499,tracked,1,ORIGINAL,OTHER,1920x1080,1080,60.0,131.68333333333334,2906,7801,1301,6,False,1789066790,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s5499.mp4,1
L01138:fiba-Byk8aH-n_U4_s6835,1138,fiba-Byk8aH-n_U4_s6835,basketball,fiba-Byk8aH-n_U4,000006835,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,130.6,2501,3750,1250,3,False,1789066810,ABSENT,UNKNOWN,,,,,basketball__fiba-Byk8aH-n_U4_s6835.mp4,1
L01139:fiba-fyp4VsE-8Fc_s6835,1139,fiba-fyp4VsE-8Fc_s6835,basketball,fiba-fyp4VsE-8Fc,000006835,tracked,1,ORIGINAL,OTHER,1920x1080,1080,60.0,130.13333333333333,1542,7500,1250,6,False,1789066831,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s6835.mp4,1
L01140:wJSOHbeQcg4_s3425,1140,wJSOHbeQcg4_s3425,ncaa_basketball,wJSOHbeQcg4,000003425,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.16666666666666,2424,3901,1301,3,False,1789066993,ABSENT,UNKNOWN,,,,,ncaa_basketball__wJSOHbeQcg4_s3425.mp4,1
L01141:fiba-tZeqmc_-_sA_s6365,1141,fiba-tZeqmc_-_sA_s6365,basketball,fiba-tZeqmc_-_sA,000006365,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,130.0,0,,,,,1789066993,ABSENT,UNKNOWN,,,,,basketball__fiba-tZeqmc_-_sA_s6365.mp4,0
L01142:wJSOHbeQcg4_s4515,1142,wJSOHbeQcg4_s4515,ncaa_basketball,wJSOHbeQcg4,000004515,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,133.13333333333333,5844,3901,1301,3,False,1789067055,ABSENT,UNKNOWN,,,,,ncaa_basketball__wJSOHbeQcg4_s4515.mp4,1
L01143:fiba-tZeqmc_-_sA_s90,1143,fiba-tZeqmc_-_sA_s90,basketball,fiba-tZeqmc_-_sA,000000090,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.03333333333333,0,,,,,1789067055,ABSENT,UNKNOWN,,,,,basketball__fiba-tZeqmc_-_sA_s90.mp4,0
L01144:GNjSxoeDT-E_s1232,1144,GNjSxoeDT-E_s1232,ncaa_basketball,GNjSxoeDT-E,000001232,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.8307,4440,3897,1299,3,False,1789067075,ABSENT,UNKNOWN,,,,,ncaa_basketball__GNjSxoeDT-E_s1232.mp4,1
L01145:wJSOHbeQcg4_s5605,1145,wJSOHbeQcg4_s5605,ncaa_basketball,wJSOHbeQcg4,000005605,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,132.0,3388,3865,1289,3,False,1789067116,ABSENT,UNKNOWN,,,,,ncaa_basketball__wJSOHbeQcg4_s5605.mp4,1
L01146:GNjSxoeDT-E_s155,1146,GNjSxoeDT-E_s155,ncaa_basketball,GNjSxoeDT-E,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.90143333333333,3263,3897,1299,3,False,1789067136,ABSENT,UNKNOWN,,,,,ncaa_basketball__GNjSxoeDT-E_s155.mp4,1
L01147:GNjSxoeDT-E_s2309,1147,GNjSxoeDT-E_s2309,ncaa_basketball,GNjSxoeDT-E,000002309,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.73160000000001,4449,3897,1299,3,False,1789067157,ABSENT,UNKNOWN,,,,,ncaa_basketball__GNjSxoeDT-E_s2309.mp4,1
L01148:GNjSxoeDT-E_s3386,1148,GNjSxoeDT-E_s3386,ncaa_basketball,GNjSxoeDT-E,000003386,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.66586666666666,4003,3897,1299,3,False,1789067177,ABSENT,UNKNOWN,,,,,ncaa_basketball__GNjSxoeDT-E_s3386.mp4,1
L01149:EqseleqhpTk_s1460,1149,EqseleqhpTk_s1460,ncaa_basketball,EqseleqhpTk,000001460,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.60013333333333,4621,3897,1299,3,False,1789067197,ABSENT,UNKNOWN,,,,,ncaa_basketball__EqseleqhpTk_s1460.mp4,1
L01150:EqseleqhpTk_s155,1150,EqseleqhpTk_s155,ncaa_basketball,EqseleqhpTk,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.90143333333333,5068,3897,1299,3,False,1789067421,ABSENT,UNKNOWN,,,,,ncaa_basketball__EqseleqhpTk_s155.mp4,1
L01151:EqseleqhpTk_s4070,1151,EqseleqhpTk_s4070,ncaa_basketball,EqseleqhpTk,000004070,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.99753333333334,4120,3897,1299,3,False,1789067441,ABSENT,UNKNOWN,,,,,ncaa_basketball__EqseleqhpTk_s4070.mp4,1
L01152:EqseleqhpTk_s2765,1152,EqseleqhpTk_s2765,ncaa_basketball,EqseleqhpTk,000002765,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.29883333333333,5270,3897,1299,3,False,1789067461,ABSENT,UNKNOWN,,,,,ncaa_basketball__EqseleqhpTk_s2765.mp4,1
L01153:GNjSxoeDT-E_s5540,1153,GNjSxoeDT-E_s5540,ncaa_basketball,GNjSxoeDT-E,000005540,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.93280000000001,4724,3850,1284,3,False,1789067523,ABSENT,UNKNOWN,,,,,ncaa_basketball__GNjSxoeDT-E_s5540.mp4,1
L01154:GNjSxoeDT-E_s4463,1154,GNjSxoeDT-E_s4463,ncaa_basketball,GNjSxoeDT-E,000004463,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.60013333333333,3938,3897,1299,3,False,1789067544,ABSENT,UNKNOWN,,,,,ncaa_basketball__GNjSxoeDT-E_s4463.mp4,1
L01155:1E5Rw89keTg_s155,1155,1E5Rw89keTg_s155,wnba,1E5Rw89keTg,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.2311,3767,3897,1299,3,False,1789067544,ABSENT,UNKNOWN,,,,,wnba__1E5Rw89keTg_s155.mp4,1
L01156:1E5Rw89keTg_s377,1156,1E5Rw89keTg_s377,wnba,1E5Rw89keTg,000000377,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,131.66486666666668,5475,3897,1299,3,False,1789067564,ABSENT,UNKNOWN,,,,,wnba__1E5Rw89keTg_s377.mp4,1
L01157:EqseleqhpTk_s5375,1157,EqseleqhpTk_s5375,ncaa_basketball,EqseleqhpTk,000005375,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.19673333333333,4267,3763,1255,3,False,1789067584,ABSENT,UNKNOWN,,,,,ncaa_basketball__EqseleqhpTk_s5375.mp4,1
L01158:fiba--x4DRmtYn4Q_s7035,1158,fiba--x4DRmtYn4Q_s7035,basketball,fiba--x4DRmtYn4Q,000007035,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,126.7,1564,3751,1251,3,False,1789067767,ABSENT,UNKNOWN,,,,,basketball__fiba--x4DRmtYn4Q_s7035.mp4,1
L01159:fiba--x4DRmtYn4Q_s1531,1159,fiba--x4DRmtYn4Q_s1531,basketball,fiba--x4DRmtYn4Q,000001531,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.7,2727,3901,1301,3,False,1789067808,ABSENT,UNKNOWN,,,,,basketball__fiba--x4DRmtYn4Q_s1531.mp4,1
L01160:XCaGht2GmPg_s1481,1160,XCaGht2GmPg_s1481,nba,XCaGht2GmPg,000001481,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006240396079,135.15167777777776,2928,7792,1299,6,False,1789067808,ABSENT,UNKNOWN,,,,,nba__XCaGht2GmPg_s1481.mp4,1
L01161:XCaGht2GmPg_s155,1161,XCaGht2GmPg_s155,nba,XCaGht2GmPg,000000155,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.940064952631914,132.86605555555556,2174,7793,1299,6,False,1789067849,ABSENT,UNKNOWN,,,,,nba__XCaGht2GmPg_s155.mp4,1
L01162:fiba--x4DRmtYn4Q_s155,1162,fiba--x4DRmtYn4Q_s155,basketball,fiba--x4DRmtYn4Q,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.7,3043,3901,1301,3,False,1789067869,ABSENT,UNKNOWN,,,,,basketball__fiba--x4DRmtYn4Q_s155.mp4,1
L01163:fiba--x4DRmtYn4Q_s2907,1163,fiba--x4DRmtYn4Q_s2907,basketball,fiba--x4DRmtYn4Q,000002907,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.36666666666667,2492,3901,1301,3,False,1789067869,ABSENT,UNKNOWN,,,,,basketball__fiba--x4DRmtYn4Q_s2907.mp4,1
L01164:fiba-7HQqWMaKxpA_s6980,1164,fiba-7HQqWMaKxpA_s6980,basketball,fiba-7HQqWMaKxpA,000006980,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.66666666666666,0,,,,,1789067869,ABSENT,UNKNOWN,,,,,basketball__fiba-7HQqWMaKxpA_s6980.mp4,0
L01165:fiba--x4DRmtYn4Q_s5659,1165,fiba--x4DRmtYn4Q_s5659,basketball,fiba--x4DRmtYn4Q,000005659,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.36666666666667,1763,3901,1301,3,False,1789067910,ABSENT,UNKNOWN,,,,,basketball__fiba--x4DRmtYn4Q_s5659.mp4,1
L01166:fiba--x4DRmtYn4Q_s4283,1166,fiba--x4DRmtYn4Q_s4283,basketball,fiba--x4DRmtYn4Q,000004283,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,134.36666666666667,6002,3901,1301,3,False,1789067930,ABSENT,UNKNOWN,,,,,basketball__fiba--x4DRmtYn4Q_s4283.mp4,1
L01167:XCaGht2GmPg_s2807,1167,XCaGht2GmPg_s2807,nba,XCaGht2GmPg,000002807,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.9400624561397,132.34887777777777,1484,7793,1299,6,False,1789068133,ABSENT,UNKNOWN,,,,,nba__XCaGht2GmPg_s2807.mp4,1
L01168:XCaGht2GmPg_s5459,1168,XCaGht2GmPg_s5459,nba,XCaGht2GmPg,000005459,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006499196113,131.8316888888889,1927,7793,1299,6,False,1789068154,ABSENT,UNKNOWN,,,,,nba__XCaGht2GmPg_s5459.mp4,1
L01169:XCaGht2GmPg_s4133,1169,XCaGht2GmPg_s4133,nba,XCaGht2GmPg,000004133,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94006488679143,134.63448888888888,2872,7793,1299,6,False,1789068174,ABSENT,UNKNOWN,,,,,nba__XCaGht2GmPg_s4133.mp4,1
L01170:fiba-7HQqWMaKxpA_s155,1170,fiba-7HQqWMaKxpA_s155,basketball,fiba-7HQqWMaKxpA,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,130.36666666666667,3334,3901,1301,3,False,1789068194,ABSENT,UNKNOWN,,,,,basketball__fiba-7HQqWMaKxpA_s155.mp4,1
L01171:fiba-7HQqWMaKxpA_s2885,1171,fiba-7HQqWMaKxpA_s2885,basketball,fiba-7HQqWMaKxpA,000002885,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.03333333333333,4136,3901,1301,3,False,1789068235,ABSENT,UNKNOWN,,,,,basketball__fiba-7HQqWMaKxpA_s2885.mp4,1
L01172:fiba-7HQqWMaKxpA_s1520,1172,fiba-7HQqWMaKxpA_s1520,basketball,fiba-7HQqWMaKxpA,000001520,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.36666666666667,4758,3901,1301,3,False,1789068255,ABSENT,UNKNOWN,,,,,basketball__fiba-7HQqWMaKxpA_s1520.mp4,1
L01173:fiba-7HQqWMaKxpA_s4250,1173,fiba-7HQqWMaKxpA_s4250,basketball,fiba-7HQqWMaKxpA,000004250,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,134.7,5109,3901,1301,3,False,1789068316,ABSENT,UNKNOWN,,,,,basketball__fiba-7HQqWMaKxpA_s4250.mp4,1
L01174:fiba-7HQqWMaKxpA_s5615,1174,fiba-7HQqWMaKxpA_s5615,basketball,fiba-7HQqWMaKxpA,000005615,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,134.36666666666667,5933,3901,1301,3,False,1789068317,ABSENT,UNKNOWN,,,,,basketball__fiba-7HQqWMaKxpA_s5615.mp4,1
L01175:0KIBu1jQBL8_s1270,1175,0KIBu1jQBL8_s1270,ncaa_basketball,0KIBu1jQBL8,000001270,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.80133333333333,969,3898,1300,3,False,1789068499,ABSENT,UNKNOWN,,,,,ncaa_basketball__0KIBu1jQBL8_s1270.mp4,1
L01176:0KIBu1jQBL8_s2385,1176,0KIBu1jQBL8_s2385,ncaa_basketball,0KIBu1jQBL8,000002385,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,134.00053333333332,2042,3897,1299,3,False,1789068520,ABSENT,UNKNOWN,,,,,ncaa_basketball__0KIBu1jQBL8_s2385.mp4,1
L01177:fiba-Y1cgaIWW8gk_s6825,1177,fiba-Y1cgaIWW8gk_s6825,basketball,fiba-Y1cgaIWW8gk,000006825,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.03333333333333,0,,,,,1789068520,ABSENT,UNKNOWN,,,,,basketball__fiba-Y1cgaIWW8gk_s6825.mp4,0
L01178:fiba-Y1cgaIWW8gk_s90,1178,fiba-Y1cgaIWW8gk_s90,basketball,fiba-Y1cgaIWW8gk,000000090,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.03333333333333,0,,,,,1789068540,ABSENT,UNKNOWN,,,,,basketball__fiba-Y1cgaIWW8gk_s90.mp4,0
L01179:0KIBu1jQBL8_s155,1179,0KIBu1jQBL8_s155,ncaa_basketball,0KIBu1jQBL8,000000155,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,130.2301,2623,3897,1299,3,False,1789068561,ABSENT,UNKNOWN,,,,,ncaa_basketball__0KIBu1jQBL8_s155.mp4,1
L01180:0KIBu1jQBL8_s4615,1180,0KIBu1jQBL8_s4615,ncaa_basketball,0KIBu1jQBL8,000004615,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.4323,957,3897,1299,3,False,1789068581,ABSENT,UNKNOWN,,,,,ncaa_basketball__0KIBu1jQBL8_s4615.mp4,1
L01181:0KIBu1jQBL8_s3500,1181,0KIBu1jQBL8_s3500,ncaa_basketball,0KIBu1jQBL8,000003500,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,133.2331,3926,3897,1299,3,False,1789068601,ABSENT,UNKNOWN,,,,,ncaa_basketball__0KIBu1jQBL8_s3500.mp4,1
L01182:fiba-Y1cgaIWW8gk_s1502,1182,fiba-Y1cgaIWW8gk_s1502,basketball,fiba-Y1cgaIWW8gk,000001502,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,132.03333333333333,4236,3901,1301,3,False,1789068642,ABSENT,UNKNOWN,,,,,basketball__fiba-Y1cgaIWW8gk_s1502.mp4,1
L01183:fiba-Y1cgaIWW8gk_s4196,1183,fiba-Y1cgaIWW8gk_s4196,basketball,fiba-Y1cgaIWW8gk,000004196,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,131.03333333333333,4326,3901,1301,3,False,1789068703,ABSENT,UNKNOWN,,,,,basketball__fiba-Y1cgaIWW8gk_s4196.mp4,1
L01184:fiba-fyp4VsE-8Fc_s90,1184,fiba-fyp4VsE-8Fc_s90,basketball,fiba-fyp4VsE-8Fc,000000090,thin,1,ORIGINAL,OTHER,1920x1080,1080,60.0,133.88333333333333,0,,,,,1789068703,ABSENT,UNKNOWN,,,,,basketball__fiba-fyp4VsE-8Fc_s90.mp4,0
L01185:fiba-Y1cgaIWW8gk_s2849,1185,fiba-Y1cgaIWW8gk_s2849,basketball,fiba-Y1cgaIWW8gk,000002849,tracked,1,ORIGINAL,1080p30,1920x1080,1080,30.0,134.03333333333333,2643,3901,1301,3,False,1789068724,ABSENT,UNKNOWN,,,,,basketball__fiba-Y1cgaIWW8gk_s2849.mp4,1
L01186:fiba-tZeqmc_-_sA_s6365,1186,fiba-tZeqmc_-_sA_s6365,basketball,fiba-tZeqmc_-_sA,000006365,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,130.0,0,,,,,1789068724,ABSENT,UNKNOWN,,,,,basketball__fiba-tZeqmc_-_sA_s6365.mp4,0
L01187:fiba-tZeqmc_-_sA_s90,1187,fiba-tZeqmc_-_sA_s90,basketball,fiba-tZeqmc_-_sA,000000090,thin,1,ORIGINAL,1080p30,1920x1080,1080,30.0,135.03333333333333,0,,,,,1789068724,ABSENT,UNKNOWN,,,,,basketball__fiba-tZeqmc_-_sA_s90.mp4,0
