frame,state,raw_rows,unique_players,emitting,section_id
1191,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1194,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1197,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1200,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1203,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1206,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1209,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1212,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
1215,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1218,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1221,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1224,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1227,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1230,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1233,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1236,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1239,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1242,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1245,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1248,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1251,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1254,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1257,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1260,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1263,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1266,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1269,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1272,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1275,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1278,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1281,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1284,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1287,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1290,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1293,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1296,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1299,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1302,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1305,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1308,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1311,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1314,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1317,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1320,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1323,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1326,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1329,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1332,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1335,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1338,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1341,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1344,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1347,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1350,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1353,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1356,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1359,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1362,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1365,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1368,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1371,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1374,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1377,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1380,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1383,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1386,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1389,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1392,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1395,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1398,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1401,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1404,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1407,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1410,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1413,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1416,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1419,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1422,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1425,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1428,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1431,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1434,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1437,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1440,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1443,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1446,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1449,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1452,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1455,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1458,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1461,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1464,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1467,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1470,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1473,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1476,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1479,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1482,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1485,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1488,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1491,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1494,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1497,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1500,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1503,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1506,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1509,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1512,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1515,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1518,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1521,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1524,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1527,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1530,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1533,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1536,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1539,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1542,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1545,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1548,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1551,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1554,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1557,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1560,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1563,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1566,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1569,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1572,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1575,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1578,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1581,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
1584,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1587,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1590,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1593,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1596,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1599,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1602,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1605,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1608,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1611,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1614,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1617,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1620,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1623,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1626,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1629,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1632,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1635,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1638,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1641,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1644,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1647,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1650,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1653,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1656,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1659,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1662,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1665,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1668,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1671,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1674,EVALUATED,0,0,0,GtwFiAa1gXI_s2538
1677,EVALUATED,1,1,1,GtwFiAa1gXI_s2538
1680,EVALUATED,1,1,1,GtwFiAa1gXI_s2538
1683,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1686,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1689,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1692,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1695,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1698,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1701,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1704,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1707,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1710,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1713,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1716,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1719,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1722,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1725,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1728,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1731,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1734,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1737,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1740,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1743,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1746,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1749,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1752,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1755,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1758,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1761,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1764,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1767,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1770,EVALUATED,3,3,1,GtwFiAa1gXI_s2538
1773,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1776,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1779,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1782,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1785,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1788,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1791,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1794,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1797,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1800,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1803,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1806,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1809,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1812,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1815,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1818,EVALUATED,2,2,1,GtwFiAa1gXI_s2538
1821,EVALUATED,1,1,1,GtwFiAa1gXI_s2538
1824,EVALUATED,1,1,1,GtwFiAa1gXI_s2538
1827,EVALUATED,2,2,1,GtwFiAa1gXI_s2538
1830,EVALUATED,2,2,1,GtwFiAa1gXI_s2538
1833,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1836,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1839,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1842,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1845,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1848,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1851,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1854,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1857,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1860,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1863,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1866,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1869,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1872,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
1875,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1878,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1881,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1884,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1887,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1890,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1893,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1896,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1899,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1902,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1905,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1908,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1911,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1914,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1917,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1920,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1923,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1926,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
1929,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
1932,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1935,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1938,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1941,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1944,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1947,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1950,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1953,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1956,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1959,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1962,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1965,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1968,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
1971,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1974,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1977,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1980,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1983,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1986,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
1989,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
1992,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1995,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
1998,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2001,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2004,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2007,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2010,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2013,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2016,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2019,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2022,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2025,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2028,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2031,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2034,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2037,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2040,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2043,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2046,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2049,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2052,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2055,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2058,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2061,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2064,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2067,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2070,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2073,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2076,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2079,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2082,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2085,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2088,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2091,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2094,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2097,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2100,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2103,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2106,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2109,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2112,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2115,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2118,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2121,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2124,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2127,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2130,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2133,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2136,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2139,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2142,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2145,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2148,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2151,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2154,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2157,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2160,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2163,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2166,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2169,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2172,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2175,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2178,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2181,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2184,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2187,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2190,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2193,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2196,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2199,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2202,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2205,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2208,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2211,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2214,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2217,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2220,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2223,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2226,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2229,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2232,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2235,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2238,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2241,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2244,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2247,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2250,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2253,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2256,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2259,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2262,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2265,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2268,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2271,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2274,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2277,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2280,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2283,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2286,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2289,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2292,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2295,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2298,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2301,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2304,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2307,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2310,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2313,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2316,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2319,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2322,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2325,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2328,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2331,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2334,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2337,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2340,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2343,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2346,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2349,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2352,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2355,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2358,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2361,EVALUATED,4,4,1,GtwFiAa1gXI_s2538
2364,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2367,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2370,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2373,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2376,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2379,EVALUATED,5,5,1,GtwFiAa1gXI_s2538
2382,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2385,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2388,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2391,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2394,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2397,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2400,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2403,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2406,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2409,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2412,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2415,EVALUATED,6,6,1,GtwFiAa1gXI_s2538
2418,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2421,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2424,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2427,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2430,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2433,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2436,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2439,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2442,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2445,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2448,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2451,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2454,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2457,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
2460,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2463,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2466,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2469,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2472,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2475,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2478,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2481,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2484,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2487,EVALUATED,9,9,1,GtwFiAa1gXI_s2538
2490,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2493,EVALUATED,8,8,1,GtwFiAa1gXI_s2538
2496,EVALUATED,7,7,1,GtwFiAa1gXI_s2538
