draw_kind,section_id,frame,slot,player_id,landed_position_source,derived_same_invocation_state,derived_branch,current_box_projection_minus_prior_position_px,branch_guard_px,stored_box_y1,stored_box_x1,stored_box_y2,stored_box_x2,pre_call_box_y2,archived_head_x,archived_foot_y,archived_foot_clipped,observed_x,observed_y,expected_x,expected_y,position_equals_current_box_projection,position_equals_prior_evaluated_tick,backprojected_image_x,backprojected_image_y,backprojected_minus_archived_foot_y,backprojection_inside_stored_box,frame_w,frame_h,map_w,map_h,classification
720p60,7blRl4zVfrY_s90,4110,3,4,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,0.000,1500,76.0,641.0,521.0,799.0,521.0,720,506,0,293,374,293,360,0,0,719.840,520.879,14.879,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,7blRl4zVfrY_s90,4110,5,6,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,6.325,1500,201.0,915.0,407.0,1003.0,400.0,959,392,0,609,274,609,274,1,0,958.174,391.239,-0.761,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,7blRl4zVfrY_s90,4110,8,9,PREDICTION,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,12.000,1500,201.0,1101.0,378.0,1187.0,378.0,1144,363,0,826,273,826,261,0,1,1143.822,377.092,14.092,1,1280,660,3404,1711,STALE_BOX
720p60,7blRl4zVfrY_s90,4110,9,10,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,1.414,1500,106.0,530.0,548.0,704.0,549.0,617,533,0,144,381,144,381,1,0,616.951,532.467,-0.533,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,7blRl4zVfrY_s90,4260,4,5,DETECTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,1.000,1500,38.0,381.0,666.0,780.0,665.0,580,651,0,79,491,79,491,1,0,579.383,650.501,-0.499,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,7blRl4zVfrY_s90,4260,6,7,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,0.000,1500,-13.0,644.0,665.0,1215.0,665.0,929,650,0,556,493,568,491,0,0,919.549,651.500,1.500,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,7blRl4zVfrY_s90,4260,7,8,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,21.840,1500,9.73024,662.433,388.326,979.551,398.97,820,373,0,434,263,434,250,0,0,819.895,387.881,14.881,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,Ge4uewCFUFQ_s2382,4525,1,2,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,116.0,235.0,315.0,313.0,307.0,274,300,0,499,911,499,911,1,0,308.097,345.570,45.570,0,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Ge4uewCFUFQ_s2382,4525,2,3,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,2.000,1500,114.0,690.0,286.0,769.0,284.0,729,271,0,93,745,93,745,1,0,727.354,272.881,1.881,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Ge4uewCFUFQ_s2382,4525,3,4,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,3.162,1500,78.0,503.0,224.0,609.0,220.0,556,209,0,231,802,231,802,1,0,546.341,242.244,33.244,0,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Ge4uewCFUFQ_s2382,4525,4,5,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,6.325,1500,118.0,326.0,298.0,420.0,298.0,373,283,0,378,862,378,862,1,0,377.591,295.311,12.311,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Ge4uewCFUFQ_s4674,4968,0,1,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,13.038,1500,247.0,672.0,491.0,816.0,488.0,744,476,0,882,793,882,793,1,0,743.872,475.976,-0.024,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Ge4uewCFUFQ_s4674,4968,2,3,,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,154.042,1500,248.0,676.0,502.0,808.0,502.0,742,487,0,788,544,840,689,0,1,741.843,501.956,14.956,1,1280,660,3404,1711,STALE_BOX
720p60,Ge4uewCFUFQ_s4674,4968,4,5,SUBPIXEL,RETAINED_PRIOR_POSITION,SUBPIXEL_UNMOVED_FRESH_WRITE,0.000,1500,163.0,-15.0,396.0,89.0,396.0,37,381,0,376,336,376,336,1,1,28.160,379.325,-1.675,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Ge4uewCFUFQ_s4674,4968,5,6,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,0.000,1500,172.0,522.0,352.0,632.0,352.0,577,337,0,790,975,813,1026,0,0,575.305,350.990,13.990,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,Ge4uewCFUFQ_s4674,4968,8,9,,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,41.146,1500,164.0,-12.0,393.0,90.0,393.0,39,378,0,363,307,381,344,0,1,42.174,393.875,15.875,0,1280,660,3404,1711,STALE_BOX
720p60,KZK9rv9TnGE_s1474,4987,1,2,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,352.230,1500,186.0,200.0,369.0,278.0,373.0,239,354,0,1504,109,1504,109,1,0,238.920,353.925,-0.075,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,4987,3,4,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,351.142,1500,217.0,667.0,379.0,789.0,424.772,728,364,0,2155,1529,2155,1529,1,0,726.126,365.248,1.248,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,4987,6,7,DETECTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,63.063,1500,235.0,401.0,429.0,485.0,447.0,443,414,0,1935,1116,1935,1116,1,0,442.934,413.790,-0.210,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,4987,8,9,SUBPIXEL,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,10.440,1500,105.632,1065.81,176.632,1139.42,176.742,1102,161,0,2210,1589,2207,1579,0,1,1089.716,182.409,21.409,0,1280,660,3404,1711,STALE_BOX
720p60,KZK9rv9TnGE_s1474,4987,9,10,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,,1500,512.525,-169.128,652.223,-90.6671,578.74,-53,637,1,2021,1292,2531,2097,0,0,510.945,414.641,-222.359,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,KZK9rv9TnGE_s1474,4987,10,0,,RETAINED_PRIOR_POSITION,SUBPIXEL_UNMOVED_FRESH_WRITE,0.000,1500,111.0,1117.0,178.0,1187.0,178.0,1152,163,0,2216,1601,2216,1601,1,1,1137.182,170.552,7.552,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,5143,1,2,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,101.592,1500,172.0,208.0,374.0,311.0,368.866,259,359,0,1567,254,1567,254,1,0,258.827,358.777,-0.223,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,5143,2,3,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,331.518,1500,280.0,800.0,439.0,894.0,532.0,847,424,0,2220,1704,2220,1704,1,0,842.736,425.686,1.686,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,5143,3,4,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,268.477,1500,225.0,498.0,375.0,579.0,437.0,538,360,0,2043,1285,2043,1285,1,0,537.102,361.227,1.227,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,5143,4,5,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,27.514,1500,140.79,719.637,295.835,858.875,298.334,788,280,0,2160,1506,2156,1492,0,0,785.460,296.879,16.879,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,KZK9rv9TnGE_s1474,5143,5,6,SUBPIXEL,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,57.271,1500,126.0,405.0,285.0,527.0,279.0,466,270,0,1987,1098,1987,1098,1,0,465.813,269.474,-0.526,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,5143,7,8,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,53.852,1500,241.554,398.017,469.058,554.813,467.878,476,454,0,1969,1279,1973,1256,0,0,475.652,469.326,15.326,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,KZK9rv9TnGE_s1474,5143,8,9,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,6.325,1500,111.828,1127.03,256.093,1218.47,249.571,1172,241,0,2241,1679,2237,1666,0,0,1165.517,258.938,17.938,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,KZK9rv9TnGE_s1474,5143,9,10,DETECTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,5.000,1500,129.0,728.0,311.0,824.0,305.0,776,296,0,2156,1497,2156,1497,1,0,773.943,297.002,1.002,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s1474,5143,10,0,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,30.463,1500,83.0,994.0,240.0,1078.0,245.0,1036,225,0,2208,1595,2208,1595,1,0,1026.071,229.870,4.870,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s4242,5429,4,5,PREDICTION,RETAINED_PRIOR_POSITION,SUBPIXEL_UNMOVED_FRESH_WRITE,0.000,1500,93.0,294.0,291.0,388.0,291.0,341,276,0,2797,603,2797,603,1,1,-238.349,-29.785,-305.785,0,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s4242,5429,7,8,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,210.0,1187.0,474.0,1291.0,526.095,1239,459,0,2761,547,2761,547,1,0,-1334.102,746.321,287.321,0,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s4242,5429,10,0,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,106.0,1235.0,306.0,1295.0,,1265,291,0,2767,556,2767,556,1,0,1061.879,399.110,108.110,0,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s90,5649,0,1,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,15.297,1500,-15.0,474.0,154.0,676.0,106.0,575,139,0,155,1305,155,1305,1,0,576.469,140.065,1.065,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s90,5649,1,2,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,52.469,1500,51.0,101.0,667.0,411.0,667.0,256,652,0,1124,1420,1124,1420,1,0,256.460,651.411,-0.589,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s90,5649,3,4,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,20.396,1500,46.0,363.0,666.0,763.0,668.0,563,651,0,1571,1360,1571,1360,1,0,563.294,650.584,-0.416,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,KZK9rv9TnGE_s90,5649,7,8,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,92.962,1500,-15.0,473.0,155.0,614.0,173.0,543,140,0,204,1319,204,1319,1,0,544.105,140.668,0.668,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Kh7Fj4ogPN4_s3606,1533,0,1,PREDICTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,32.202,1500,-11.886,191.833,461.833,369.468,461.806,280,446,0,763,1002,772,981,0,0,278.006,458.069,12.069,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,Kh7Fj4ogPN4_s3606,1533,3,4,DETECTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,5.385,1500,160.0,503.0,365.0,729.0,362.0,616,350,0,567,1403,567,1403,1,0,649.560,358.391,8.391,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Kh7Fj4ogPN4_s3606,1533,4,5,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,187.417,1500,572.457,350.889,956.674,498.679,921.968,424,660,1,685,1165,772,998,0,0,56.725,619.572,-40.428,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,Kh7Fj4ogPN4_s3606,1533,5,6,PREDICTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,0.000,1500,282.0,-15.0,670.0,127.0,670.0,56,655,0,685,1165,685,1164,0,0,56.725,619.572,-35.428,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,Kh7Fj4ogPN4_s3606,1533,7,8,,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,15.652,1500,49.0,913.0,517.0,1111.0,517.0,1012,502,0,535,1456,542,1442,0,1,1084.964,540.493,38.493,0,1280,660,3404,1711,STALE_BOX
720p60,Kh7Fj4ogPN4_s3606,1533,9,10,,RETAINED_PRIOR_POSITION,SUBPIXEL_UNMOVED_FRESH_WRITE,0.000,1500,-11.0,623.0,196.0,803.0,196.0,713,181,0,622,1295,622,1295,1,1,759.849,176.016,-4.984,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,Kh7Fj4ogPN4_s5950,1920,1,2,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,84.528,1500,286.855,325.399,539.209,420.141,538.89,372,524,0,299,1242,412,1240,0,0,372.026,539.043,15.043,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,Kh7Fj4ogPN4_s5950,1920,9,10,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,125.674,1500,277.0,299.0,534.0,402.0,536.0,350,519,0,803,1445,803,1445,1,0,349.997,519.039,0.039,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,L7o4UCIIqS4_s5222,2729,6,7,PREDICTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,40.792,1500,358.0,907.0,668.0,1064.0,668.0,985,653,0,2081,1700,2123,1709,0,0,952.954,647.637,-5.363,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,L7o4UCIIqS4_s5222,2729,7,8,CLAMP,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,539.841,1500,223.0,649.0,584.0,875.0,584.0,762,569,0,1631,1555,2149,1707,0,1,762.045,584.021,15.021,0,1280,660,3404,1711,STALE_BOX
720p60,L7o4UCIIqS4_s5222,2729,9,10,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,477.0,859.0,668.0,1003.0,671.608,931,653,0,830,1430,830,1430,1,0,930.082,652.633,-0.367,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,acb-jHcR5UxPGuE_s1393,628,1,2,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,250.082,1500,45.3482,858.8,415.04,1274.6,386.365,1066,400,0,886,155,897,129,0,0,1065.568,414.411,14.411,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,acb-jHcR5UxPGuE_s1393,628,3,4,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,1.000,1500,-14.0,-12.0,249.0,293.0,250.0,140,234,0,63,200,63,200,1,0,139.651,233.016,-0.984,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,acb-jHcR5UxPGuE_s1393,628,4,5,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,3.162,1500,-12.0,474.0,587.0,924.0,586.0,699,572,0,388,443,388,443,1,0,697.847,571.378,-0.622,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,acb-jHcR5UxPGuE_s1393,628,6,7,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,95.126,1500,-359.042,-183.997,46.9378,171.678,106.012,78,31,1,87,196,34,5,0,0,186.148,239.406,208.406,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,acb-jHcR5UxPGuE_s1393,628,7,8,SUBPIXEL,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,35.609,1500,-25.8087,514.36,572.488,1059.59,575.812,786,557,0,464,434,468,418,0,0,785.728,571.210,14.210,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,acb-jHcR5UxPGuE_s1393,628,9,10,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,63.127,1500,-14.0,682.0,580.0,1212.0,527.0,947,565,0,633,406,633,406,1,0,946.154,564.114,-0.886,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,acb-jHcR5UxPGuE_s90,885,4,5,SUBPIXEL,RETAINED_PRIOR_POSITION,SUBPIXEL_UNMOVED_FRESH_WRITE,0.000,1500,127.0,614.0,267.0,695.0,260.0,654,252,0,2368,1619,2368,1619,1,1,732.870,331.392,79.392,0,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,acb-jHcR5UxPGuE_s90,885,7,8,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,728.676,1500,314.46,2255.59,474.049,2336.5,464.517,1775,459,1,2326,1609,3039,1764,0,0,1102.132,439.486,-19.514,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,dAy3tnlu3EQ_s4326,5816,0,1,CLAMP,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,8739.203,1500,1017.94,-261.581,1130.33,-158.426,1045.5,-87,660,1,2300,830,-6396,700,0,0,257.941,513.001,-146.999,0,1280,660,3404,1711,FRAME_MISMATCH
720p60,dAy3tnlu3EQ_s4326,5816,2,3,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,0.000,1500,196.0,401.0,372.0,495.0,372.0,448,357,0,2929,763,2943,749,0,0,447.088,371.891,14.891,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,dAy3tnlu3EQ_s4326,5816,4,5,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,5.831,1500,226.0,105.0,386.0,180.0,387.0,142,371,0,2638,614,2638,614,1,0,141.767,371.210,0.210,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,dAy3tnlu3EQ_s4326,5816,7,8,,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,13.038,1500,46.0,1.0,197.0,81.0,197.0,41,182,0,2785,545,2798,544,0,1,38.985,196.769,14.769,1,1280,660,3404,1711,STALE_BOX
720p60,dAy3tnlu3EQ_s4326,5816,8,9,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,2.828,1500,254.09,709.587,390.003,783.761,389.0,746,375,0,3277,971,3272,942,0,0,745.891,389.768,14.768,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,dAy3tnlu3EQ_s4326,6164,2,3,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,25.318,1500,-53.0242,685.573,308.045,942.16,319.546,813,293,0,3322,880,3316,862,0,0,812.626,307.740,14.740,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,oL9Uaie2v2A_s2438,3027,0,1,DETECTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,14.318,1500,115.0,955.0,285.0,1026.0,285.0,990,270,0,379,831,379,831,1,0,989.902,269.918,-0.082,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,oL9Uaie2v2A_s2438,3027,1,2,SUBPIXEL,RETAINED_PRIOR_POSITION,SUBPIXEL_UNMOVED_FRESH_WRITE,0.000,1500,118.0,141.0,240.0,211.0,240.0,176,225,0,1981,3,1981,3,1,1,168.339,223.677,-1.323,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,oL9Uaie2v2A_s2438,3027,2,3,PREDICTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,191.604,1500,170.566,808.741,318.98,892.741,319.144,850,303,0,1918,213,1742,257,0,0,849.193,317.804,14.804,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,oL9Uaie2v2A_s2438,3027,3,4,PREDICTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,16.492,1500,149.952,877.0,294.935,977.0,295.0,927,279,0,1347,448,1105,509,0,0,926.637,293.870,14.870,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,oL9Uaie2v2A_s2438,3027,5,6,CLAMP,RETAINED_PRIOR_POSITION,RETAINED_WITHOUT_GUARD,355.327,1500,116.0,955.0,285.0,1027.0,285.0,991,270,0,710,748,366,837,0,1,990.844,284.920,14.920,1,1280,660,3404,1711,STALE_BOX
720p60,oL9Uaie2v2A_s2438,3027,6,7,DETECTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,0.000,1500,171.0,811.0,319.0,895.0,319.0,853,304,0,1924,214,1746,259,0,0,852.000,318.771,14.771,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,oL9Uaie2v2A_s2438,3027,7,8,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,150.0,877.0,295.0,977.0,,927,280,0,1121,505,1121,505,1,0,926.369,279.731,-0.269,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,oL9Uaie2v2A_s2438,3027,10,0,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,6.083,1500,78.0,471.0,231.0,542.0,232.0,506,216,0,1655,129,1655,129,1,0,502.444,215.138,-0.862,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6422,1,2,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,19.105,1500,287.0,840.0,426.0,931.0,419.0,885,411,0,3139,624,3139,624,1,0,884.148,409.879,-1.121,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6422,3,4,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,48.0,60.0,203.0,134.0,142.154,97,188,0,2742,573,2742,573,1,0,86.647,184.353,-3.647,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6422,4,5,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,16.000,1500,306.0,526.0,467.0,628.0,465.0,577,452,0,2566,613,2566,613,1,0,570.073,450.253,-1.747,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6422,5,6,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,853.647,1500,333.0,477.0,529.0,574.0,197.951,525,514,0,2237,631,2237,631,1,0,519.446,513.523,-0.477,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6422,6,7,PREDICTION,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,98.326,1500,370.614,488.297,537.645,602.123,520.0,545,522,0,2095,646,2201,637,0,0,544.154,536.981,14.981,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,s-0Y7aLxXgM_s1275,6422,7,8,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,210.0,294.0,354.0,406.0,352.0,350,339,0,2669,586,2669,586,1,0,340.230,336.077,-2.923,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6422,8,9,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,26.019,1500,251.0,145.0,434.0,225.0,424.0,185,419,0,2405,592,2405,592,1,0,178.486,417.834,-1.166,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6512,1,2,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,611.040,1500,43.0,3.0,207.0,75.0,210.0,39,192,0,2713,573,2713,573,1,0,33.545,189.985,-2.015,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6512,2,3,SUBPIXEL,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,552.917,1500,250.0,870.0,408.0,976.0,225.0,923,393,0,3248,620,3248,620,1,0,922.131,391.173,-1.827,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6512,3,4,CLAMP,RETAINED_PRIOR_POSITION,CLAMP_GUARD_REPRODUCED,1684.626,1500,362.0,681.0,532.0,753.0,521.0,717,517,0,786,1149,2399,663,0,1,864.850,585.021,68.021,0,1280,660,3404,1711,STALE_BOX
720p60,s-0Y7aLxXgM_s1275,6512,4,5,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,35.171,1500,249.0,826.0,425.0,923.0,439.0,874,410,0,3117,623,3117,623,1,0,873.874,409.911,-0.089,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6512,5,6,,RETAINED_PRIOR_POSITION,CLAMP_GUARD_REPRODUCED,2217.167,1500,169.0,671.0,347.0,781.0,444.0,726,332,0,792,692,3007,594,0,1,329.028,649.614,317.614,0,1280,660,3404,1711,STALE_BOX
720p60,s-0Y7aLxXgM_s1275,6512,7,8,PREDICTION,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,43.046,1500,372.0,636.0,519.0,720.0,464.0,678,504,0,2437,646,2437,646,1,0,675.810,503.633,-0.367,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6512,8,9,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,36.014,1500,181.0,170.0,343.0,273.0,358.0,221,328,0,2614,583,2614,583,1,0,209.922,324.984,-3.016,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s1275,6512,9,10,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,2.236,1500,393.0,427.0,551.0,520.0,552.0,473,536,0,2068,636,2068,636,1,0,472.467,536.048,0.048,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s4830,6931,0,1,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,3.162,1500,37.0,1000.0,190.0,1076.0,188.0,1038,175,0,724,92,724,92,1,0,1037.876,173.626,-1.374,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s4830,6931,2,3,,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,,1500,238.0,1014.0,410.0,1112.0,261.375,1063,395,0,735,250,735,250,1,0,1062.452,394.526,-0.474,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
720p60,s-0Y7aLxXgM_s4830,6931,4,5,,FRESH_NON_BOX_POSITION,NON_BOX_WRITE,70.214,1500,462.116,1261.84,629.137,1374.41,545.51,1278,614,1,983,302,998,445,0,0,1278.340,463.089,-150.911,1,1280,660,3404,1711,FRAME_MISMATCH
720p60,s-0Y7aLxXgM_s4830,6931,5,6,CLAMP,FRESH_BOX_PROJECTION,DETECTION_FRESH_BOX,10.198,1500,106.0,794.0,246.0,872.0,243.0,833,231,0,492,127,492,127,1,0,832.114,229.811,-1.189,1,1280,660,3404,1711,CONSISTENT_BY_CONTRACT
