family,hash,event_id,ts,cluster,loss_model,loss_incumbent
mlb_gate,20ec4b89eb68fba0,2026-05-17-LAA-LAD-14,2026-05-17T12:00:00,LAD,0.1691140597,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-05-17-ATL-BOS-4,2026-05-17T12:00:00,BOS,0.1793738692,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-05-17-CLE-CIN-5,2026-05-17T12:00:00,CIN,0.1861968664,0.1764000000
mlb_gate,20ec4b89eb68fba0,2026-05-17-COL-ARI-12,2026-05-17T12:00:00,ARI,0.1968418230,0.1897853152
mlb_gate,20ec4b89eb68fba0,2026-05-17-CWS-CUB-9,2026-05-17T12:00:00,CUB,0.3266225480,0.3025000000
mlb_gate,20ec4b89eb68fba0,2026-05-17-DET-TOR-6,2026-05-17T12:00:00,TOR,0.2459327484,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-05-17-MIN-MIL-10,2026-05-17T12:00:00,MIL,0.3185984368,0.3122837370
mlb_gate,20ec4b89eb68fba0,2026-05-17-HOU-TEX-8,2026-05-17T12:00:00,TEX,0.2629522552,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-05-17-PIT-PHI-3,2026-05-17T12:00:00,PHI,0.2476864759,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-05-17-SEA-SDG-15,2026-05-17T12:00:00,SDG,0.2687859194,0.3345828527
mlb_gate,20ec4b89eb68fba0,2026-05-17-STL-KAN-11,2026-05-17T12:00:00,KAN,0.3259474518,0.2753651603
mlb_gate,20ec4b89eb68fba0,2026-05-17-TAM-MIA-1,2026-05-17T12:00:00,MIA,0.1633243118,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-05-17-WAS-BAL-2,2026-05-17T12:00:00,BAL,0.2559446166,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-05-17-NYM-NYY-7,2026-05-17T12:00:00,NYY,0.2673675991,0.2214532872
mlb_gate,20ec4b89eb68fba0,2026-05-17-OAK-SFO-13,2026-05-17T12:00:00,SFO,0.3100758180,0.3297715910
mlb_gate,20ec4b89eb68fba0,2026-05-25-BAL-TAM-2,2026-05-25T12:00:00,TAM,0.3121673916,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-05-25-CLE-WAS-8,2026-05-25T12:00:00,WAS,0.3360896923,0.3768258014
mlb_gate,20ec4b89eb68fba0,2026-05-25-CWS-MIN-3,2026-05-25T12:00:00,MIN,0.2791640143,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-05-25-KAN-NYY-5,2026-05-25T12:00:00,NYY,0.1773777968,0.2123221838
mlb_gate,20ec4b89eb68fba0,2026-05-25-LAD-COL-12,2026-05-25T12:00:00,COL,0.1113498596,0.0662680129
mlb_gate,20ec4b89eb68fba0,2026-05-25-MIL-STL-4,2026-05-25T12:00:00,STL,0.1571793698,0.1133222233
mlb_gate,20ec4b89eb68fba0,2026-05-25-NYM-CIN-6,2026-05-25T12:00:00,CIN,0.2567737053,0.3074208411
mlb_gate,20ec4b89eb68fba0,2026-05-25-OAK-SEA-13,2026-05-25T12:00:00,SEA,0.2291259426,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-05-25-PIT-CUB-1,2026-05-25T12:00:00,CUB,0.3144254934,0.2802768166
mlb_gate,20ec4b89eb68fba0,2026-05-25-SDG-PHI-9,2026-05-25T12:00:00,PHI,0.2359122522,0.2353690815
mlb_gate,20ec4b89eb68fba0,2026-05-25-SFO-ARI-7,2026-05-25T12:00:00,ARI,0.2383219058,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-05-25-TEX-HOU-10,2026-05-25T12:00:00,HOU,0.2522251120,0.2753651603
mlb_gate,20ec4b89eb68fba0,2026-05-25-TOR-MIA-11,2026-05-25T12:00:00,MIA,0.2957126286,0.3297715910
mlb_gate,20ec4b89eb68fba0,2026-05-26-MIL-STL-10,2026-05-26T12:00:00,STL,0.1607409468,0.1200862661
mlb_gate,20ec4b89eb68fba0,2026-05-26-BOS-ATL-5,2026-05-26T12:00:00,ATL,0.2108481013,0.2599000384
mlb_gate,20ec4b89eb68fba0,2026-05-26-CLE-WAS-1,2026-05-26T12:00:00,WAS,0.2916284988,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-05-26-DET-LAA-3,2026-05-26T12:00:00,LAA,0.2887030436,0.3122837370
mlb_gate,20ec4b89eb68fba0,2026-05-26-KAN-NYY-9,2026-05-26T12:00:00,NYY,0.1301535630,0.1270463680
mlb_gate,20ec4b89eb68fba0,2026-05-26-LAD-COL-15,2026-05-26T12:00:00,COL,0.1430455094,0.1067542398
mlb_gate,20ec4b89eb68fba0,2026-05-26-BAL-TAM-2,2026-05-26T12:00:00,TAM,0.3108283054,0.2599000384
mlb_gate,20ec4b89eb68fba0,2026-05-26-CWS-MIN-8,2026-05-26T12:00:00,MIN,0.2287193643,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-05-26-OAK-SEA-12,2026-05-26T12:00:00,SEA,0.2344012758,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-05-26-PIT-CUB-4,2026-05-26T12:00:00,CUB,0.2595348517,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-05-26-SDG-PHI-13,2026-05-26T12:00:00,PHI,0.2450467806,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-05-26-SFO-ARI-14,2026-05-26T12:00:00,ARI,0.2210822523,0.2599000384
mlb_gate,20ec4b89eb68fba0,2026-05-26-TEX-HOU-11,2026-05-26T12:00:00,HOU,0.2351841609,0.2033833141
mlb_gate,20ec4b89eb68fba0,2026-05-26-TOR-MIA-6,2026-05-26T12:00:00,MIA,0.2325694684,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-05-26-NYM-CIN-7,2026-05-26T12:00:00,CIN,0.2053423086,0.2214532872
mlb_gate,20ec4b89eb68fba0,2026-05-27-MIL-STL-3,2026-05-27T12:00:00,STL,0.1759283166,0.1491030291
mlb_gate,20ec4b89eb68fba0,2026-05-27-BOS-ATL-10,2026-05-27T12:00:00,ATL,0.2952992519,0.2353690815
mlb_gate,20ec4b89eb68fba0,2026-05-27-CLE-WAS-2,2026-05-27T12:00:00,WAS,0.1785736773,0.1461937716
mlb_gate,20ec4b89eb68fba0,2026-05-27-CWS-MIN-12,2026-05-27T12:00:00,MIN,0.2722270971,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-05-27-KAN-NYY-13,2026-05-27T12:00:00,NYY,0.1514872830,0.1647877659
mlb_gate,20ec4b89eb68fba0,2026-05-27-LAD-COL-15,2026-05-27T12:00:00,COL,0.0893768337,0.0432310558
mlb_gate,20ec4b89eb68fba0,2026-05-27-BAL-TAM-7,2026-05-27T12:00:00,TAM,0.3172520671,0.2802768166
mlb_gate,20ec4b89eb68fba0,2026-05-27-DET-LAA-8,2026-05-27T12:00:00,LAA,0.2439480293,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-05-27-PIT-CUB-9,2026-05-27T12:00:00,CUB,0.2345920400,0.2753651603
mlb_gate,20ec4b89eb68fba0,2026-05-27-SDG-PHI-6,2026-05-27T12:00:00,PHI,0.2121961351,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-05-27-SFO-ARI-5,2026-05-27T12:00:00,ARI,0.2029822490,0.2353690815
mlb_gate,20ec4b89eb68fba0,2026-05-27-TEX-HOU-14,2026-05-27T12:00:00,HOU,0.2745837813,0.3184981865
mlb_gate,20ec4b89eb68fba0,2026-05-27-TOR-MIA-1,2026-05-27T12:00:00,MIA,0.2055166671,0.1729242231
mlb_gate,20ec4b89eb68fba0,2026-05-27-OAK-SEA-4,2026-05-27T12:00:00,SEA,0.2128170389,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-05-27-NYM-CIN-11,2026-05-27T12:00:00,CIN,0.2716277253,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-05-28-BAL-TOR-4,2026-05-28T12:00:00,TOR,0.2483873559,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-05-28-BOS-ATL-3,2026-05-28T12:00:00,ATL,0.1762004685,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-05-28-CWS-MIN-2,2026-05-28T12:00:00,MIN,0.2030412712,0.1615724721
mlb_gate,20ec4b89eb68fba0,2026-05-28-DET-LAA-1,2026-05-28T12:00:00,LAA,0.3038699537,0.3074208411
mlb_gate,20ec4b89eb68fba0,2026-05-28-TEX-HOU-6,2026-05-28T12:00:00,HOU,0.2951590512,0.3184981865
mlb_gate,20ec4b89eb68fba0,2026-05-28-PIT-CUB-5,2026-05-28T12:00:00,CUB,0.2824123597,0.3768258014
mlb_gate,20ec4b89eb68fba0,2026-05-29-HOU-MIL-11,2026-05-29T12:00:00,MIL,0.1465819912,0.1936000000
mlb_gate,20ec4b89eb68fba0,2026-05-29-BAL-TOR-4,2026-05-29T12:00:00,TOR,0.2432364441,0.2907535563
mlb_gate,20ec4b89eb68fba0,2026-05-29-CIN-ATL-1,2026-05-29T12:00:00,ATL,0.1518245896,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-05-29-NYM-MIA-7,2026-05-29T12:00:00,MIA,0.2838076685,0.2353690815
mlb_gate,20ec4b89eb68fba0,2026-05-29-CLE-BOS-5,2026-05-29T12:00:00,BOS,0.2532915878,0.2123221838
mlb_gate,20ec4b89eb68fba0,2026-05-29-COL-SFO-12,2026-05-29T12:00:00,SFO,0.4008987433,0.3297715910
mlb_gate,20ec4b89eb68fba0,2026-05-29-LAD-PHI-15,2026-05-29T12:00:00,PHI,0.2819381109,0.2353690815
mlb_gate,20ec4b89eb68fba0,2026-05-29-STL-CUB-8,2026-05-29T12:00:00,CUB,0.3585987359,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-05-29-OAK-NYY-13,2026-05-29T12:00:00,NYY,0.1427220031,0.1897853152
mlb_gate,20ec4b89eb68fba0,2026-05-29-PIT-MIN-3,2026-05-29T12:00:00,MIN,0.2420861050,0.2025000000
mlb_gate,20ec4b89eb68fba0,2026-05-29-WAS-SDG-2,2026-05-29T12:00:00,SDG,0.2266758848,0.2753651603
mlb_gate,20ec4b89eb68fba0,2026-05-29-SEA-ARI-14,2026-05-29T12:00:00,ARI,0.2272177609,0.1897853152
mlb_gate,20ec4b89eb68fba0,2026-05-29-TAM-LAA-6,2026-05-29T12:00:00,LAA,0.1942099837,0.1647877659
mlb_gate,20ec4b89eb68fba0,2026-05-29-TEX-KAN-10,2026-05-29T12:00:00,KAN,0.2598210563,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-05-29-CWS-DET-9,2026-05-29T12:00:00,DET,0.2961222431,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-05-30-LAD-PHI-15,2026-05-30T12:00:00,PHI,0.2522245654,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-05-30-BAL-TOR-4,2026-05-30T12:00:00,TOR,0.3461400929,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-05-30-CIN-ATL-11,2026-05-30T12:00:00,ATL,0.1650414385,0.2123221838
mlb_gate,20ec4b89eb68fba0,2026-05-30-CLE-BOS-6,2026-05-30T12:00:00,BOS,0.2416363093,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-05-30-COL-SFO-12,2026-05-30T12:00:00,SFO,0.3227295875,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-05-30-HOU-MIL-9,2026-05-30T12:00:00,MIL,0.3232568470,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-05-30-OAK-NYY-13,2026-05-30T12:00:00,NYY,0.4277403940,0.3529065778
mlb_gate,20ec4b89eb68fba0,2026-05-30-NYM-MIA-8,2026-05-30T12:00:00,MIA,0.2496712484,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-05-30-PIT-MIN-5,2026-05-30T12:00:00,MIN,0.2159025003,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-05-30-SEA-ARI-14,2026-05-30T12:00:00,ARI,0.2123797995,0.1777201077
mlb_gate,20ec4b89eb68fba0,2026-05-30-STL-CUB-10,2026-05-30T12:00:00,CUB,0.1572561627,0.2033833141
mlb_gate,20ec4b89eb68fba0,2026-05-30-TAM-LAA-7,2026-05-30T12:00:00,LAA,0.3256095866,0.3647681600
mlb_gate,20ec4b89eb68fba0,2026-05-30-TEX-KAN-3,2026-05-30T12:00:00,KAN,0.2769341744,0.2304000000
mlb_gate,20ec4b89eb68fba0,2026-05-30-WAS-SDG-2,2026-05-30T12:00:00,SDG,0.3530772953,0.2907535563
mlb_gate,20ec4b89eb68fba0,2026-05-31-BAL-TOR-1,2026-05-31T12:00:00,TOR,0.2397467848,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-05-31-CIN-ATL-6,2026-05-31T12:00:00,ATL,0.3527161335,0.2907535563
mlb_gate,20ec4b89eb68fba0,2026-05-31-CLE-BOS-4,2026-05-31T12:00:00,BOS,0.2151525852,0.2599000384
mlb_gate,20ec4b89eb68fba0,2026-05-31-COL-SFO-11,2026-05-31T12:00:00,SFO,0.1959851674,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-05-31-LAD-PHI-14,2026-05-31T12:00:00,PHI,0.1205156082,0.1046712803
mlb_gate,20ec4b89eb68fba0,2026-05-31-CWS-DET-8,2026-05-31T12:00:00,DET,0.2449185732,0.2033833141
mlb_gate,20ec4b89eb68fba0,2026-05-31-HOU-MIL-9,2026-05-31T12:00:00,MIL,0.0910305926,0.1315840062
mlb_gate,20ec4b89eb68fba0,2026-05-31-PIT-MIN-3,2026-05-31T12:00:00,MIN,0.1909827162,0.1615724721
mlb_gate,20ec4b89eb68fba0,2026-05-31-NYM-MIA-7,2026-05-31T12:00:00,MIA,0.2066661885,0.1729242231
mlb_gate,20ec4b89eb68fba0,2026-05-31-OAK-NYY-12,2026-05-31T12:00:00,NYY,0.0993085632,0.1415547495
mlb_gate,20ec4b89eb68fba0,2026-05-31-SEA-ARI-13,2026-05-31T12:00:00,ARI,0.2211566068,0.1849000000
mlb_gate,20ec4b89eb68fba0,2026-05-31-TAM-LAA-5,2026-05-31T12:00:00,LAA,0.1387559861,0.1200862661
mlb_gate,20ec4b89eb68fba0,2026-05-31-TEX-KAN-10,2026-05-31T12:00:00,KAN,0.2888750195,0.2402921953
mlb_gate,20ec4b89eb68fba0,2026-05-31-WAS-SDG-2,2026-05-31T12:00:00,SDG,0.3100957819,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-05-31-STL-CUB-15,2026-05-31T12:00:00,CUB,0.2791183452,0.2307766244
mlb_gate,20ec4b89eb68fba0,2026-06-08-OAK-MIL-8,2026-06-08T12:00:00,MIL,0.1468970664,0.1729242231
mlb_gate,20ec4b89eb68fba0,2026-06-08-BAL-SEA-1,2026-06-08T12:00:00,SEA,0.1954249763,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-06-08-LAA-HOU-5,2026-06-08T12:00:00,HOU,0.1856070926,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-06-08-CLE-NYY-3,2026-06-08T12:00:00,NYY,0.2710352790,0.2809000000
mlb_gate,20ec4b89eb68fba0,2026-06-08-SDG-CIN-6,2026-06-08T12:00:00,CIN,0.1930739600,0.1897853152
mlb_gate,20ec4b89eb68fba0,2026-06-08-TAM-BOS-2,2026-06-08T12:00:00,BOS,0.2756721555,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-06-08-TOR-PHI-4,2026-06-08T12:00:00,PHI,0.1188545688,0.1491030291
mlb_gate,20ec4b89eb68fba0,2026-06-08-SFO-WAS-7,2026-06-08T12:00:00,WAS,0.3449063396,0.3412410548
mlb_gate,20ec4b89eb68fba0,2026-06-09-DET-MIN-4,2026-06-09T12:00:00,MIN,0.2144775488,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-06-09-LAA-HOU-12,2026-06-09T12:00:00,HOU,0.3109180265,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-06-09-BAL-SEA-1,2026-06-09T12:00:00,SEA,0.2010283774,0.2214532872
mlb_gate,20ec4b89eb68fba0,2026-06-09-CLE-NYY-6,2026-06-09T12:00:00,NYY,0.2052782600,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-09-COL-CUB-11,2026-06-09T12:00:00,CUB,0.4008060823,0.3576509035
mlb_gate,20ec4b89eb68fba0,2026-06-09-CWS-ATL-10,2026-06-09T12:00:00,ATL,0.3804322051,0.3412410548
mlb_gate,20ec4b89eb68fba0,2026-06-09-KAN-TEX-9,2026-06-09T12:00:00,TEX,0.3132824382,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-06-09-PIT-LAD-2,2026-06-09T12:00:00,LAD,0.2545754863,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-06-09-TOR-PHI-7,2026-06-09T12:00:00,PHI,0.2722403190,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-06-09-NYM-STL-8,2026-06-09T12:00:00,STL,0.2899638493,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-06-09-SFO-WAS-14,2026-06-09T12:00:00,WAS,0.2261545442,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-06-09-TAM-BOS-3,2026-06-09T12:00:00,BOS,0.3026229640,0.2753651603
mlb_gate,20ec4b89eb68fba0,2026-06-09-OAK-MIL-15,2026-06-09T12:00:00,MIL,0.2829775835,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-06-09-SDG-CIN-13,2026-06-09T12:00:00,CIN,0.1805505035,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-06-09-MIA-ARI-5,2026-06-09T12:00:00,ARI,0.1805621061,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-06-10-MIA-ARI-8,2026-06-10T12:00:00,ARI,0.2878484350,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-06-10-BAL-SEA-5,2026-06-10T12:00:00,SEA,0.2715530675,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-06-10-CLE-NYY-2,2026-06-10T12:00:00,NYY,0.2590104833,0.2699923106
mlb_gate,20ec4b89eb68fba0,2026-06-10-COL-CUB-13,2026-06-10T12:00:00,CUB,0.4408361702,0.3890795020
mlb_gate,20ec4b89eb68fba0,2026-06-10-CWS-ATL-12,2026-06-10T12:00:00,ATL,0.3658965699,0.3297715910
mlb_gate,20ec4b89eb68fba0,2026-06-10-KAN-TEX-11,2026-06-10T12:00:00,TEX,0.2041312397,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-10-NYM-STL-10,2026-06-10T12:00:00,STL,0.2984623184,0.3025000000
mlb_gate,20ec4b89eb68fba0,2026-06-10-DET-MIN-7,2026-06-10T12:00:00,MIN,0.3735169221,0.3647681600
mlb_gate,20ec4b89eb68fba0,2026-06-10-PIT-LAD-6,2026-06-10T12:00:00,LAD,0.4898120878,0.4270169591
mlb_gate,20ec4b89eb68fba0,2026-06-10-SDG-CIN-4,2026-06-10T12:00:00,CIN,0.1613881308,0.1647877659
mlb_gate,20ec4b89eb68fba0,2026-06-10-TAM-BOS-1,2026-06-10T12:00:00,BOS,0.1618666937,0.1647877659
mlb_gate,20ec4b89eb68fba0,2026-06-10-TOR-PHI-9,2026-06-10T12:00:00,PHI,0.1728586843,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-06-10-LAA-HOU-15,2026-06-10T12:00:00,HOU,0.2336769062,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-11-BAL-SEA-7,2026-06-11T12:00:00,SEA,0.2717962195,0.2548779338
mlb_gate,20ec4b89eb68fba0,2026-06-11-KAN-TEX-4,2026-06-11T12:00:00,TEX,0.2509540855,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-06-11-COL-CUB-5,2026-06-11T12:00:00,CUB,0.1521792782,0.1777201077
mlb_gate,20ec4b89eb68fba0,2026-06-11-NYM-STL-1,2026-06-11T12:00:00,STL,0.1794819769,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-06-11-MIA-ARI-3,2026-06-11T12:00:00,ARI,0.2206392163,0.2123221838
mlb_gate,20ec4b89eb68fba0,2026-06-11-DET-MIN-2,2026-06-11T12:00:00,MIN,0.2217165850,0.2123221838
mlb_gate,20ec4b89eb68fba0,2026-06-11-PIT-LAD-6,2026-06-11T12:00:00,LAD,0.1119219293,0.1415547495
mlb_gate,20ec4b89eb68fba0,2026-06-12-CLE-DET-4,2026-06-12T12:00:00,DET,0.2266173656,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-06-12-MIL-PHI-10,2026-06-12T12:00:00,PHI,0.0833246023,0.0984236832
mlb_gate,20ec4b89eb68fba0,2026-06-12-BAL-SDG-3,2026-06-12T12:00:00,SDG,0.2120149162,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-06-12-BOS-TEX-5,2026-06-12T12:00:00,TEX,0.2083596761,0.2033833141
mlb_gate,20ec4b89eb68fba0,2026-06-12-CIN-ARI-6,2026-06-12T12:00:00,ARI,0.2390943483,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-06-12-KAN-HOU-11,2026-06-12T12:00:00,HOU,0.2276842943,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-06-12-LAA-TAM-13,2026-06-12T12:00:00,TAM,0.4105184049,0.3647681600
mlb_gate,20ec4b89eb68fba0,2026-06-12-CWS-LAD-9,2026-06-12T12:00:00,LAD,0.3798066892,0.3412410548
mlb_gate,20ec4b89eb68fba0,2026-06-12-OAK-COL-14,2026-06-12T12:00:00,COL,0.1005367262,0.1133222233
mlb_gate,20ec4b89eb68fba0,2026-06-12-PIT-MIA-1,2026-06-12T12:00:00,MIA,0.3160499311,0.3184981865
mlb_gate,20ec4b89eb68fba0,2026-06-12-SFO-CUB-15,2026-06-12T12:00:00,CUB,0.2845226616,0.2907535563
mlb_gate,20ec4b89eb68fba0,2026-06-12-TOR-NYY-8,2026-06-12T12:00:00,NYY,0.2338761985,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-12-WAS-SEA-2,2026-06-12T12:00:00,SEA,0.1546174602,0.1812567395
mlb_gate,20ec4b89eb68fba0,2026-06-12-NYM-ATL-7,2026-06-12T12:00:00,ATL,0.2210503847,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-06-12-MIN-STL-12,2026-06-12T12:00:00,STL,0.1988726399,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-06-13-LAA-TAM-15,2026-06-13T12:00:00,TAM,0.2565893868,0.2650720518
mlb_gate,20ec4b89eb68fba0,2026-06-13-BOS-TEX-8,2026-06-13T12:00:00,TEX,0.2185024454,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-06-13-CIN-ARI-6,2026-06-13T12:00:00,ARI,0.3601718478,0.3297715910
mlb_gate,20ec4b89eb68fba0,2026-06-13-CLE-DET-7,2026-06-13T12:00:00,DET,0.3563484951,0.3184981865
mlb_gate,20ec4b89eb68fba0,2026-06-13-CWS-LAD-10,2026-06-13T12:00:00,LAD,0.1035441457,0.1200862661
mlb_gate,20ec4b89eb68fba0,2026-06-13-KAN-HOU-11,2026-06-13T12:00:00,HOU,0.3137479318,0.3014225298
mlb_gate,20ec4b89eb68fba0,2026-06-13-MIL-PHI-12,2026-06-13T12:00:00,PHI,0.3815969560,0.3647681600
mlb_gate,20ec4b89eb68fba0,2026-06-13-BAL-SDG-3,2026-06-13T12:00:00,SDG,0.2840782203,0.2802768166
mlb_gate,20ec4b89eb68fba0,2026-06-13-SFO-CUB-14,2026-06-13T12:00:00,CUB,0.2222502533,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-13-WAS-SEA-4,2026-06-13T12:00:00,SEA,0.2208831859,0.2307766244
mlb_gate,20ec4b89eb68fba0,2026-06-13-TOR-NYY-2,2026-06-13T12:00:00,NYY,0.2138430017,0.2209000000
mlb_gate,20ec4b89eb68fba0,2026-06-13-NYM-ATL-9,2026-06-13T12:00:00,ATL,0.2728350686,0.2599000384
mlb_gate,20ec4b89eb68fba0,2026-06-13-PIT-MIA-5,2026-06-13T12:00:00,MIA,0.2402959021,0.2353690815
mlb_gate,20ec4b89eb68fba0,2026-06-13-OAK-COL-13,2026-06-13T12:00:00,COL,0.1695117787,0.1729242231
mlb_gate,20ec4b89eb68fba0,2026-06-13-MIN-STL-1,2026-06-13T12:00:00,STL,0.2451423881,0.2402921953
mlb_gate,20ec4b89eb68fba0,2026-06-14-MIL-PHI-10,2026-06-14T12:00:00,PHI,0.3132562265,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-06-14-BAL-SDG-2,2026-06-14T12:00:00,SDG,0.3171489135,0.3074208411
mlb_gate,20ec4b89eb68fba0,2026-06-14-BOS-TEX-14,2026-06-14T12:00:00,TEX,0.2615680257,0.2699923106
mlb_gate,20ec4b89eb68fba0,2026-06-14-CIN-ARI-5,2026-06-14T12:00:00,ARI,0.2118925237,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-14-CWS-LAD-9,2026-06-14T12:00:00,LAD,0.4438655753,0.4141750809
mlb_gate,20ec4b89eb68fba0,2026-06-14-KAN-HOU-7,2026-06-14T12:00:00,HOU,0.2226907603,0.2258602098
mlb_gate,20ec4b89eb68fba0,2026-06-14-LAA-TAM-13,2026-06-14T12:00:00,TAM,0.2190118820,0.2165473973
mlb_gate,20ec4b89eb68fba0,2026-06-14-MIN-STL-8,2026-06-14T12:00:00,STL,0.2370258217,0.2450740124
mlb_gate,20ec4b89eb68fba0,2026-06-14-NYM-ATL-6,2026-06-14T12:00:00,ATL,0.1886427492,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-06-14-OAK-COL-11,2026-06-14T12:00:00,COL,0.4390987052,0.4141750809
mlb_gate,20ec4b89eb68fba0,2026-06-14-PIT-MIA-1,2026-06-14T12:00:00,MIA,0.3609139014,0.3460207612
mlb_gate,20ec4b89eb68fba0,2026-06-14-TOR-NYY-4,2026-06-14T12:00:00,NYY,0.1983594749,0.2074306441
mlb_gate,20ec4b89eb68fba0,2026-06-14-WAS-SEA-3,2026-06-14T12:00:00,SEA,0.3103949738,0.2965395549
mlb_gate,20ec4b89eb68fba0,2026-06-14-SFO-CUB-12,2026-06-14T12:00:00,CUB,0.1822228212,0.1985099500
mlb_gate,20ec4b89eb68fba0,2026-06-22-LAA-BAL-11,2026-06-22T12:00:00,BAL,0.1338823130,0.1568473679
mlb_gate,20ec4b89eb68fba0,2026-06-22-CIN-MIL-6,2026-06-22T12:00:00,MIL,0.1590953166,0.1729242231
mlb_gate,20ec4b89eb68fba0,2026-06-22-COL-BOS-10,2026-06-22T12:00:00,BOS,0.3113105829,0.3074208411
mlb_gate,20ec4b89eb68fba0,2026-06-22-CWS-CLE-8,2026-06-22T12:00:00,CLE,0.2570675209,0.2549750025
mlb_gate,20ec4b89eb68fba0,2026-06-22-DET-NYY-1,2026-06-22T12:00:00,NYY,0.2870848481,0.2858543280
mlb_gate,20ec4b89eb68fba0,2026-06-22-MIA-TEX-3,2026-06-22T12:00:00,TEX,0.3096786067,0.3074208411
mlb_gate,20ec4b89eb68fba0,2026-06-22-STL-ARI-9,2026-06-22T12:00:00,ARI,0.1683767152,0.1777201077
mlb_gate,20ec4b89eb68fba0,2026-06-22-SDG-ATL-12,2026-06-22T12:00:00,ATL,0.2442665814,0.2402921953
mlb_gate,20ec4b89eb68fba0,2026-06-22-TAM-KAN-2,2026-06-22T12:00:00,KAN,0.4229938082,0.4015292618
mlb_gate,20ec4b89eb68fba0,2026-06-22-TOR-HOU-5,2026-06-22T12:00:00,HOU,0.2055120405,0.2033833141
mlb_gate,20ec4b89eb68fba0,2026-06-22-WAS-PHI-4,2026-06-22T12:00:00,PHI,0.2175498207,0.2258602098
