frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
21,0.7,5,green,2052,1644,0.6028,0.9608,6.55,5.22,104.7,mid_range,0,,122.7,,none,,0.0,2052.0,1644.0,0,0,,,356.0,84.0,422.0,185.0,,,0.0,1434.9,-4.87,0,56.67,48.04,39.5,0,8,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,0.7,half_court,,,0.0,0,unknown,,,0.0,,,,0,4,1,0.936,3.813,0.936,3.813,0.936,3.813,5.575,124.3,124.3,124.3,106.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736,2.73,9.69,19.1,0.0,2.73,9.69,19.1,0.0,2.73,9.69,19.1,0.0,0,0,0,0,6.55,0.33,0.0,1418.5,-1.24,0.0,1418.5,-1.24,0.0,1418.5,-1.24,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1910.0,1910.0,1910.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
21,0.7,8,white,1935,1681,0.5684,0.9825,0.33,0.33,90.0,backcourt,0,,122.7,,none,,0.0,1935.0,1681.0,0,0,,,117.0,223.0,176.0,288.0,,,0.0,1553.3,-0.18,0,53.43,49.12,42.77,0,8,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,0.7,half_court,,,0.0,0,unknown,,,0.0,,,,0,4,1,0.165,0.233,0.165,0.233,0.165,0.233,0.233,127.4,127.4,127.4,122.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.16,0.33,0.3,0.0,0.16,0.33,0.3,0.0,0.16,0.33,0.3,0.0,0,0,0,0,0.33,6.55,0.0,1553.0,-0.09,0.0,1553.0,-0.09,0.0,1553.0,-0.09,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
24,0.8,4,green,2072,1613,0.6087,0.9427,0.0,0.0,0.0,mid_range,0,,94.2,,none,,0.0,2072.0,1613.0,0,0,,,417.0,90.0,473.0,188.0,,,0.0,1401.2,0.0,0,57.22,47.14,38.53,0,9,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,0.8,half_court,,,0.0,0,unknown,,,0.0,,,,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,94.2,94.2,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1401.2,0.0,0.0,1401.2,0.0,0.0,1401.2,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
24,0.8,9,white,2015,1688,0.592,0.9866,0.0,0.0,0.0,mid_range,0,,94.2,,none,,0.0,2015.0,1688.0,0,0,,,126.0,86.0,192.0,187.0,,,0.0,1490.1,0.0,0,55.64,49.33,41.08,0,9,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,0.8,half_court,,,0.0,0,unknown,,,0.0,,,,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,94.2,94.2,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1490.1,0.0,0.0,1490.1,0.0,0.0,1490.1,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
27,0.9,4,green,2072,1607,0.6087,0.9392,2.0,2.0,270.0,mid_range,0,,100.4,,none,,0.0,2072.0,1607.0,0,0,,,415.0,89.0,485.0,191.0,,,0.0,1398.0,1.08,0,57.22,46.96,38.43,0,10,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,0.9,half_court,,,0.0,0,unknown,,,0.0,,,,0,6,1,1.0,1.414,1.0,1.414,1.0,1.414,1.414,97.3,97.3,97.3,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0,0,0,0,2.0,0.0,0.0,1399.6,0.54,0.0,1399.6,0.54,0.0,1399.6,0.54,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,200.0,200.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
27,0.9,10,white,2014,1689,0.5917,0.9871,0.0,0.0,0.0,mid_range,0,,100.4,,none,,0.0,2014.0,1689.0,0,0,,,117.0,87.0,187.0,188.0,,,0.0,1491.5,0.0,0,55.62,49.36,41.12,0,10,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,0.9,half_court,,,0.0,0,unknown,,,0.0,,,,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4,100.4,100.4,100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,0.0,1491.5,0.0,0.0,1491.5,0.0,0.0,1491.5,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
30,1.0,2,green,1965,1662,0.5773,0.9714,0.0,0.0,0.0,backcourt,0,,34.4,130.1,none,,0.0,2023.0,1632.5,0,0,,,223.0,137.0,290.0,256.0,,,0.0,1517.8,0.0,0,54.26,48.57,41.77,0,11,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.0,half_court,,,0.0,0,unknown,,,0.0,,,,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,34.4,34.4,34.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.64,1.37,0.0,1517.8,0.0,0.0,1517.8,0.0,0.0,1517.8,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
30,1.0,4,green,2081,1603,0.6113,0.9369,3.28,1.28,336.0,mid_range,0,,164.6,130.1,none,,0.0,2023.0,1632.5,0,0,,,429.0,84.0,493.0,187.0,,,0.0,1388.2,3.25,0,57.47,46.84,38.16,0,11,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.0,half_court,,,0.0,0,unknown,,,0.0,,,,0,7,1,1.093,1.653,1.093,1.653,1.093,1.653,1.013,119.7,119.7,119.7,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762,1.76,3.28,5.3,0.0,1.76,3.28,5.3,0.0,1.76,3.28,5.3,0.0,0,0,0,0,1.64,1.37,0.0,1395.8,1.44,0.0,1395.8,1.44,0.0,1395.8,1.44,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,530.0,530.0,530.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
30,1.0,8,white,1934,1677,0.5682,0.9801,1.37,1.04,256.0,backcourt,0,,34.4,,none,,0.0,1934.0,1677.0,0,0,,,138.0,214.0,195.0,286.0,,,0.0,1552.1,0.42,0,53.41,49.01,42.73,0,11,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.0,half_court,,,0.0,0,unknown,,,0.0,,,,0,7,1,0.457,0.715,0.457,0.715,0.457,0.715,0.531,96.4,96.4,96.4,34.4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.567,0.57,1.37,1.7,0.0,0.57,1.37,1.7,0.0,0.57,1.37,1.7,0.0,0,0,0,0,1.37,1.64,0.0,1552.7,0.08,0.0,1552.7,0.08,0.0,1552.7,0.08,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,170.0,170.0,170.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
33,1.1,2,green,1963,1662,0.5767,0.9714,0.67,0.67,180.0,backcourt,0,,24.8,145.2,none,,0.0,2020.0,1617.0,0,0,,,222.0,136.0,287.0,258.0,,,0.0,1519.5,-0.57,0,54.21,48.57,41.82,0,12,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,1.1,half_court,,,0.0,0,unknown,,,0.0,,,,0,7,1,0.335,0.474,0.335,0.474,0.335,0.474,0.474,29.6,29.6,29.6,24.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.34,0.67,0.7,0.0,0.34,0.67,0.7,0.0,0.34,0.67,0.7,0.0,0,0,0,0,5.54,3.73,0.0,1518.6,-0.28,0.0,1518.6,-0.28,0.0,1518.6,-0.28,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
33,1.1,4,green,2077,1572,0.6102,0.9188,10.42,7.14,262.6,mid_range,0,,169.9,145.2,none,,0.0,2020.0,1617.0,0,0,,,439.29725646972656,88.22833633422852,502.6619110107422,187.5962181091309,,,0.0,1375.2,4.25,0,57.36,45.94,37.74,0,12,0,0.933,unclassified,0,0.0,24.0,,,0,0,0.0,1.1,half_court,,,0.0,0,unknown,,,0.0,,,,0,7,1,2.605,4.536,2.605,4.536,2.605,4.536,3.134,132.3,132.3,132.3,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931,3.92,10.42,15.7,0.0,3.92,10.42,15.7,0.0,3.92,10.42,15.7,0.0,0,0,0,0,5.54,3.73,0.0,1390.6,2.14,0.0,1390.6,2.14,0.0,1390.6,2.14,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1570.0,1570.0,1570.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
