selection_rank,clip,frame_index,stable_group_index,length_px,anchor_x,anchor_y,direction_x,direction_y,extent_start,extent_stop
5,wnba__wnba_08,27096,66,128.750036,556.249878,272.405518,1.000000,-0.000202,-64.375033,64.375003
5,wnba__wnba_08,27096,67,203.914888,278.744080,326.284546,0.999009,0.044512,-84.442750,119.472137
5,wnba__wnba_08,27096,68,88.838116,634.726868,268.757690,0.021861,-0.999761,-44.419065,44.419050
5,wnba__wnba_08,27096,69,198.759507,327.811340,358.382874,0.999929,0.011944,-95.942652,102.816855
5,wnba__wnba_08,27096,70,359.996979,290.417694,70.962219,1.000000,-0.000537,-197.288939,162.708040
5,wnba__wnba_08,27096,71,82.553375,626.014587,339.375305,0.023249,0.999730,-52.523544,30.029831
5,wnba__wnba_08,27096,72,376.261359,230.627106,327.042908,0.999995,0.003191,-221.262740,154.998619
5,wnba__wnba_08,27096,73,367.501155,233.335831,69.365967,0.999998,-0.001755,-197.712463,169.788693
5,wnba__wnba_08,27096,74,95.029029,8.327576,237.810974,0.005837,-0.999983,-55.315942,39.713086
5,wnba__wnba_08,27096,75,227.727049,393.744385,362.234100,0.998306,0.058181,-110.578142,117.148907
5,wnba__wnba_08,27096,76,59.855556,130.225647,284.469116,0.874247,0.485481,-29.927767,29.927789
5,wnba__wnba_08,27096,77,57.710962,32.062092,332.467834,0.994886,-0.101007,-28.855478,28.855484
5,wnba__wnba_08,27096,78,57.709006,88.049805,309.195740,0.997543,0.070055,-28.854502,28.854504
5,wnba__wnba_08,27096,79,111.258300,463.746704,318.436005,0.001753,0.999998,-59.063900,52.194400
5,wnba__wnba_08,27096,80,53.763477,333.175476,282.084106,0.586356,-0.810054,-26.881747,26.881730
5,wnba__wnba_08,27096,81,52.779325,591.107422,188.133514,0.059646,0.998220,-26.389655,26.389670
5,wnba__wnba_08,27096,82,52.678071,124.503403,269.185730,0.827558,0.561380,-26.339040,26.339031
5,wnba__wnba_08,27096,83,52.466787,461.586761,316.885254,0.035568,0.999367,-26.233393,26.233393
5,wnba__wnba_08,27096,84,49.317772,262.545471,199.919907,0.136896,-0.990585,-24.658888,24.658884
5,wnba__wnba_08,27096,85,49.304621,286.290527,47.743484,0.497336,0.867558,-24.652318,24.652303
5,wnba__wnba_08,27096,86,320.149169,396.251770,365.541443,0.999283,0.037863,-159.427049,160.722120
5,wnba__wnba_08,27096,87,46.679029,68.485703,246.787354,0.236089,0.971731,-23.339508,23.339522
5,wnba__wnba_08,27096,88,44.033614,60.426895,249.975891,0.120805,-0.992676,-22.016807,22.016807
5,wnba__wnba_08,27096,89,338.759060,266.480713,322.704407,0.999272,0.038162,-182.099439,156.659621
5,wnba__wnba_08,27096,90,42.140048,59.945934,282.799438,0.242874,-0.970058,-21.070009,21.070039
5,wnba__wnba_08,27096,91,39.046074,404.034058,89.849350,0.163490,0.986545,-19.523037,19.523037
5,wnba__wnba_08,27096,92,38.939945,478.753662,100.085098,0.033968,-0.999423,-19.469969,19.469977
5,wnba__wnba_08,27096,93,37.014854,367.063721,302.733337,0.214747,0.976670,-18.507415,18.507438
5,wnba__wnba_08,27096,94,36.590005,94.013245,230.045013,0.123501,0.992344,-18.294994,18.295010
5,wnba__wnba_08,27096,95,36.573126,580.855591,241.425171,0.169364,0.985554,-18.286558,18.286568
5,wnba__wnba_08,27096,96,36.258458,598.618103,251.248291,0.003465,0.999994,-18.129229,18.129229
5,wnba__wnba_08,27096,97,36.228810,324.849609,257.526520,0.034178,0.999416,-18.114405,18.114406
5,wnba__wnba_08,27096,98,35.838542,172.137207,293.223572,0.965668,0.259778,-17.919267,17.919275
5,wnba__wnba_08,27096,99,35.807911,289.600983,41.116924,0.507443,0.861685,-17.903957,17.903955
5,wnba__wnba_08,27096,100,34.115075,411.002045,209.652161,0.987076,0.160252,-17.057539,17.057536
5,wnba__wnba_08,27096,101,34.003610,301.352844,194.558212,0.586766,-0.809757,-17.001796,17.001814
5,wnba__wnba_08,27096,102,33.830660,318.399170,261.236938,0.047522,0.998870,-16.915315,16.915344
5,wnba__wnba_08,27096,103,32.779959,124.932266,43.561115,0.263060,-0.964780,-16.389981,16.389979
5,wnba__wnba_08,27096,104,32.695532,556.383423,218.114334,0.079745,0.996815,-16.347768,16.347763
5,wnba__wnba_08,27096,105,32.624497,561.109436,230.619339,0.040197,-0.999192,-16.312248,16.312248
5,wnba__wnba_08,27096,106,32.538003,508.504852,203.244476,0.136015,0.990707,-16.269009,16.268994
5,wnba__wnba_08,27096,107,31.541568,492.102112,321.076294,0.978456,-0.206453,-15.770766,15.770802
5,wnba__wnba_08,27096,108,31.506046,121.069435,239.948303,0.064037,-0.997948,-15.753023,15.753023
5,wnba__wnba_08,27096,109,31.243922,77.799698,217.498627,0.004598,0.999989,-15.621961,15.621961
5,wnba__wnba_08,27096,110,30.921572,571.146362,215.488800,0.252763,0.967528,-15.460786,15.460787
5,wnba__wnba_08,27096,111,30.894451,307.063293,41.913521,0.200416,-0.979711,-15.447223,15.447227
5,wnba__wnba_08,27096,112,30.643564,303.765198,40.628067,0.198017,-0.980199,-15.321783,15.321781
5,wnba__wnba_08,27096,113,30.223786,86.996017,276.739258,0.880515,0.474018,-15.111904,15.111882
5,wnba__wnba_08,27096,114,30.195415,409.534760,40.707035,0.173649,0.984808,-15.097707,15.097708
5,wnba__wnba_08,27096,115,28.774503,263.019104,253.809204,0.029880,0.999554,-14.387251,14.387251
5,wnba__wnba_08,27096,116,28.669620,489.946136,98.792801,0.074723,-0.997204,-14.334806,14.334814
5,wnba__wnba_08,27096,117,28.533630,113.343620,289.821167,0.934972,0.354720,-14.266820,14.266810
5,wnba__wnba_08,27096,118,28.246590,121.204163,194.879425,0.203801,0.979012,-14.123288,14.123302
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,0,612.677404,341.597351,25.171879,0.999925,0.012257,-340.981010,271.696394
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,1,84.649846,61.504089,112.788956,0.278645,0.960394,-42.324927,42.324919
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,2,297.490036,152.263824,230.200623,0.002620,-0.999997,-151.649524,145.840512
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,3,278.867629,265.307739,199.797745,0.044012,0.999031,-125.178538,153.689091
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,4,135.113007,224.702850,132.176636,0.046017,-0.998941,-77.255930,57.857078
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,5,68.928515,233.530426,172.507324,0.084422,-0.996430,-37.402647,31.525868
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,6,237.601256,246.199219,245.993896,0.114347,0.993441,-101.086955,136.514301
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,7,67.913582,161.864319,199.116791,0.103175,0.994663,-33.956790,33.956792
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,8,286.408066,272.883057,205.329727,0.048693,0.998814,-142.040491,144.367575
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,9,66.673062,422.254395,295.649292,0.863408,-0.504506,-33.336525,33.336536
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,10,239.724768,217.178513,326.083862,0.104735,0.994500,-181.260382,58.464386
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,11,62.948367,195.602295,34.187065,0.992779,-0.119957,-31.474191,31.474176
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,12,61.846555,284.023987,173.037659,0.241461,-0.970411,-30.923281,30.923274
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,13,61.024273,609.272461,130.694275,0.559686,0.828705,-30.512154,30.512120
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,14,95.790496,433.984680,287.829590,0.813005,-0.582257,-46.322294,49.468202
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,15,195.896679,105.107880,273.693298,0.991975,-0.126437,-105.670324,90.226355
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,16,53.804552,582.034302,353.878571,0.332252,0.943191,-26.902276,26.902276
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,17,52.549657,302.819061,356.737274,0.410531,-0.911847,-26.274828,26.274828
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,18,52.345092,613.655273,128.810257,0.536581,0.843849,-26.172563,26.172530
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,19,51.478637,612.608276,238.348145,0.997310,-0.073304,-25.739349,25.739287
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,20,48.200766,597.061096,134.278580,0.118043,0.993008,-24.100379,24.100387
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,21,47.514903,566.558472,343.579865,0.454470,0.890762,-23.757452,23.757452
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,22,46.314592,170.088898,358.834015,0.042736,-0.999086,-23.157296,23.157296
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,23,46.267570,273.342743,217.498352,0.007561,0.999971,-23.133778,23.133793
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,24,46.263548,156.124573,227.483124,0.014995,0.999888,-23.131766,23.131781
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,25,44.744516,390.130981,336.728149,0.567792,-0.823172,-22.372258,22.372258
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,26,44.622182,278.845337,171.901093,0.263986,-0.964527,-22.311088,22.311094
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,27,43.981083,104.960518,49.135208,0.986715,-0.162462,-21.990542,21.990542
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,28,69.997062,203.976196,178.318771,0.015033,0.999887,-36.235911,33.761152
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,29,43.101928,176.293152,152.417160,0.867857,-0.496814,-21.550964,21.550964
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,30,65.050520,506.190735,293.757080,0.988639,-0.150312,-35.749181,29.301340
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,31,42.494646,177.636871,130.923706,0.889707,-0.456532,-21.247326,21.247319
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,32,42.346383,144.098404,183.837372,0.301205,0.953559,-21.173192,21.173192
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,33,41.619866,348.937378,345.879089,0.646549,-0.762873,-20.809955,20.809912
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,34,41.574324,464.330505,259.311554,0.818651,-0.574291,-20.787170,20.787154
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,35,40.869875,257.308502,241.676849,0.884800,0.465971,-20.434934,20.434941
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,36,117.198960,212.912842,70.454536,0.991791,-0.127869,-58.871187,58.327773
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,37,40.236902,173.779694,240.384857,0.823808,-0.566869,-20.118455,20.118447
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,38,40.002343,349.160736,304.858704,0.762230,-0.647307,-20.001162,20.001181
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,39,39.519624,256.647217,316.530640,0.834055,-0.551682,-19.759806,19.759819
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,40,38.909060,547.903687,298.276886,0.760712,0.649089,-19.454530,19.454530
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,41,38.903350,185.709824,183.855316,0.058732,0.998274,-19.451667,19.451683
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,42,38.778544,59.275021,132.176971,0.218290,0.975884,-19.389280,19.389265
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,43,38.537915,255.447754,232.814911,0.901931,0.431880,-19.268954,19.268961
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,44,38.462068,158.376495,151.405960,0.782268,-0.622942,-19.231040,19.231028
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,45,38.273162,248.977631,122.305664,0.963507,0.267682,-19.136580,19.136582
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,46,38.245345,542.116577,287.213196,0.764805,0.644262,-19.122663,19.122682
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,47,38.003786,370.876709,48.896782,0.741494,-0.670960,-19.001880,19.001906
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,48,37.883552,231.996460,362.542999,0.069740,0.997565,-19.029021,18.854532
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,49,37.790001,340.120667,106.429474,0.829893,-0.557923,-18.895011,18.894990
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,50,37.763867,475.218536,223.063660,0.072521,0.997367,-18.881934,18.881934
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,51,37.629040,212.459015,194.185913,0.154523,0.987989,-18.814526,18.814514
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,52,37.520760,349.819885,293.609894,0.865339,-0.501187,-18.760393,18.760367
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,53,289.297253,376.881409,267.740784,0.997301,0.073420,-142.718815,146.578437
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,54,37.090777,255.377594,308.684143,0.828732,-0.559646,-18.545395,18.545382
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,55,36.440176,358.679352,312.458893,0.502942,-0.864320,-18.220088,18.220088
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,56,36.390928,215.667236,158.717026,0.049368,0.998781,-18.195464,18.195464
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,57,36.370482,498.736084,260.900085,0.999209,-0.039761,-18.185257,18.185225
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,58,36.248498,323.972900,318.605652,0.599525,-0.800356,-18.124228,18.124270
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,59,66.589947,349.220764,332.820374,0.571473,-0.820621,-34.508909,32.081038
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,60,98.260447,449.631165,282.629517,0.806562,-0.591149,-59.784607,38.475841
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,61,33.892255,269.945374,280.002655,0.048539,0.998821,-16.946128,16.946128
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,62,33.604425,244.555328,129.141083,0.978661,0.205479,-16.802204,16.802222
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,63,33.532594,407.335632,299.100281,0.904231,-0.427043,-16.766317,16.766277
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,64,33.425350,386.726257,63.815392,0.371454,-0.928451,-16.712671,16.712679
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,65,33.289391,250.864014,74.565079,0.986505,-0.163732,-16.644703,16.644688
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,66,33.016993,173.310516,320.818085,0.880934,0.473240,-16.508497,16.508497
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,67,32.995663,228.881622,234.140854,0.528069,0.849201,-16.497832,16.497832
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,68,32.993108,176.532379,314.456482,0.899769,0.436367,-16.496561,16.496548
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,69,32.795108,380.790283,292.708893,0.671074,-0.741391,-16.397544,16.397564
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,70,32.591166,356.423706,43.049694,0.093870,0.995584,-16.295583,16.295583
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,71,31.969559,382.538391,295.101746,0.665656,-0.746258,-15.984778,15.984781
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,72,31.819552,584.234741,68.274124,0.704257,0.709945,-15.909757,15.909795
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,73,31.615810,247.703293,86.151695,0.993518,-0.113677,-15.807905,15.807905
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,74,31.546692,21.583565,226.439728,0.545593,0.838051,-15.773346,15.773346
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,75,31.520033,452.393188,296.728638,0.807705,-0.589586,-15.760025,15.760007
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,76,31.451965,158.584030,345.013611,0.081759,0.996652,-15.725983,15.725983
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,77,31.436447,385.500061,261.164978,0.167601,0.985855,-15.718228,15.718219
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,78,31.258157,160.949341,288.756775,0.007173,-0.999974,-15.629094,15.629063
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,79,30.800941,199.022827,238.288544,0.427020,-0.904242,-15.400460,15.400480
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,80,30.630136,21.454323,38.482414,0.523084,0.852281,-15.315068,15.315068
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,81,30.226935,511.923828,274.530518,0.994642,0.103377,-15.113484,15.113451
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,82,30.025647,508.138550,279.628510,0.999337,0.036396,-15.012839,15.012808
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,83,29.288624,253.642456,291.600250,0.992930,-0.118698,-14.644319,14.644304
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,84,28.998213,563.012085,317.331299,0.525958,0.850510,-14.499090,14.499122
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,85,28.531758,271.650391,139.159729,0.876874,0.480721,-14.265896,14.265862
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,86,28.238743,171.920959,214.369019,0.129258,0.991611,-14.119378,14.119365
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,87,637.516729,384.272675,23.323019,1.000000,0.000192,-383.647852,253.868877
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,88,301.254995,152.210419,229.373627,0.004735,-0.999989,-152.495656,148.759339
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,89,141.732561,210.944244,33.735764,0.995450,-0.095281,-61.636808,80.095753
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,90,69.981801,239.656845,173.140488,0.023731,0.999718,-29.887638,40.094163
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,91,69.285918,161.879669,199.675293,0.103200,0.994661,-34.642966,34.642952
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,92,286.515829,278.274323,214.411835,0.033699,0.999432,-150.105164,136.410665
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,93,66.924830,607.543335,128.300339,0.558228,0.829687,-33.462432,33.462398
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,94,197.202551,105.720055,273.586304,0.991763,-0.128083,-106.531635,90.670916
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,95,62.499462,0.806262,350.625763,0.004233,-0.999991,-31.249731,31.249731
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,96,132.749774,205.825058,32.433559,0.989588,-0.143926,-75.954677,56.795097
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,97,107.324820,62.441830,116.655434,0.254294,0.967127,-51.467606,55.857214
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,98,57.547429,451.528503,272.601379,0.833955,-0.551832,-28.773702,28.773727
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,99,191.334585,103.738609,295.562500,0.999670,0.025679,-101.909333,89.425252
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,100,54.268476,311.291626,339.397522,0.475703,-0.879606,-27.134232,27.134244
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,101,54.260778,277.886475,176.364502,0.234784,-0.972048,-27.130385,27.130393
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,102,282.619462,272.798248,218.327484,0.034482,0.999405,-144.024104,138.595357
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,103,51.314743,582.982056,356.461487,0.265486,0.964115,-25.657378,25.657365
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,104,50.021092,285.938232,167.106308,0.244432,-0.969666,-25.010550,25.010542
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,105,217.556059,159.077286,209.589417,0.007554,0.999971,-121.464428,96.091631
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,106,161.774144,165.297058,276.473572,0.090505,-0.995896,-85.392504,76.381640
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,107,82.212575,53.125832,110.733841,0.240735,0.970591,-37.685965,44.526609
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,108,46.812526,349.137817,50.028263,0.118322,0.992975,-23.406260,23.406266
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,109,98.109539,448.593292,278.392944,0.775477,-0.631376,-57.661002,40.448538
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,110,46.499656,172.734070,250.832870,0.813113,-0.582105,-23.249834,23.249822
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,111,45.834884,466.165344,329.208374,0.891554,-0.452914,-22.917435,22.917449
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,112,45.587573,144.379532,185.431900,0.293243,0.956038,-22.793787,22.793787
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,113,45.164918,170.076050,358.203674,0.040298,-0.999188,-22.582459,22.582459
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,114,45.149761,383.943756,253.706787,0.217662,0.976024,-22.574873,22.574888
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,115,239.867722,204.468872,252.745743,0.010719,0.999943,-110.688210,129.179512
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,116,44.747410,177.163742,131.219208,0.889844,-0.456265,-22.373705,22.373705
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,117,118.613575,213.921295,70.426529,0.991950,-0.126630,-59.889200,58.724375
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,118,482.738887,378.713318,32.964848,0.999517,0.031070,-238.228125,244.510762
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,119,43.192663,180.959412,138.127960,0.906008,-0.423260,-21.596338,21.596325
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,120,42.562085,562.662170,164.403061,0.035629,-0.999365,-21.281042,21.281042
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,121,42.285674,583.234863,264.173309,0.174210,-0.984709,-21.142832,21.142842
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,122,42.010443,175.592102,322.427185,0.872920,0.487863,-21.005236,21.005208
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,123,41.462311,268.142975,137.991425,0.906859,0.421433,-20.731152,20.731158
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,124,41.369265,250.120316,122.699448,0.962282,0.272055,-20.684632,20.684634
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,125,41.351904,257.959961,316.287842,0.821582,-0.570090,-20.675973,20.675931
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,126,41.268276,172.731018,241.034531,0.821033,-0.570880,-20.634132,20.634144
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,127,41.268210,542.296265,129.962112,0.036182,0.999345,-20.634105,20.634105
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,128,40.783796,255.010956,232.455551,0.897529,0.440955,-20.391905,20.391891
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,129,40.509192,357.918823,313.627319,0.511353,-0.859371,-20.254591,20.254601
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,130,40.348360,150.912842,185.101212,0.287503,0.957780,-20.174182,20.174178
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,131,131.553696,188.384460,232.889221,0.051530,0.998671,-68.561851,62.991845
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,132,39.702530,256.530273,241.914307,0.887602,0.460612,-19.851272,19.851258
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,133,39.526468,340.162872,345.311951,0.560869,-0.827905,-19.763221,19.763247
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,134,39.468570,393.902649,349.911194,0.184802,-0.982776,-19.734273,19.734297
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,135,39.131138,409.716492,297.560181,0.894996,-0.446075,-19.565556,19.565583
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,136,39.044206,238.406006,362.588531,0.090985,0.995852,-19.522104,19.522102
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,137,39.028201,380.211639,297.755737,0.666184,-0.745787,-19.514112,19.514089
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,138,38.910518,215.807770,158.698212,0.063969,0.997952,-19.455251,19.455267
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,139,38.499326,393.625580,331.168060,0.549995,-0.835168,-19.249663,19.249663
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,140,37.870761,270.150848,280.613312,0.077260,0.997011,-18.935380,18.935380
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,141,37.831464,264.905243,348.224365,0.136715,0.990610,-18.915747,18.915717
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,142,37.649068,250.035522,75.202438,0.984944,-0.172875,-18.824526,18.824542
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,143,36.772949,200.310547,103.521645,0.144792,0.989462,-18.386474,18.386474
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,144,36.412389,217.911072,363.647217,0.061761,0.998091,-18.206195,18.206195
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,145,284.955227,374.672333,259.578613,0.999956,0.009382,-141.509469,143.445758
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,146,36.227976,176.290161,84.230011,0.996517,-0.083390,-18.113981,18.113996
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,147,35.355085,23.178244,277.258057,0.990477,-0.137675,-17.677544,17.677541
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,148,35.195065,248.252228,86.020493,0.992317,-0.123721,-17.597525,17.597540
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,149,34.834005,312.791931,357.040588,0.653004,-0.757355,-17.417013,17.416993
6,ncaa_basketball__ncaa_basketball_tiUvyvWOCxo,5701,150,34.124245,176.049316,314.169617,0.902143,0.431436,-17.062109,17.062136
