audit_id,rank,x_px,y_px,nearest_target_distance_px,on_any_target
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,38,328,637,277.836283,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,39,883,667,131.673839,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,40,1043,653,49.578221,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,41,240,651,364.363829,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,42,1084,653,84.693565,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,43,1055,653,59.076222,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,44,254,637,346.35964,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,45,897,649,112.791844,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,46,959,667,66.468037,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,47,929,667,90.210864,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,48,235,637,364.299327,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,49,275,637,326.671088,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,50,1145,653,142.863571,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,51,769,655,232.262782,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,52,303,651,306.414752,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,53,580,640,120.0,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,54,545,639,124.040316,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,55,799,633,207.407811,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,56,254,651,351.336021,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,57,768,666,238.033611,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,58,291,637,311.785182,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,59,317,637,287.850656,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,60,1032,653,42.011903,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,61,437,670,207.241405,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,62,313,651,297.405447,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,63,268,651,338.385874,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,64,306,637,297.934557,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,65,110,659,490.123454,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,66,335,651,277.823685,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,67,283,643,321.462284,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,68,291,651,317.30427,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,69,971,651,46.754679,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,70,120,661,481.124724,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,71,1100,659,101.769347,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,72,590,670,150.332964,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,73,624,637,125.0,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,74,602,637,119.050409,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,75,502,643,145.646833,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,76,265,639,336.728377,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,77,487,670,176.490793,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,78,246,676,368.635321,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,79,211,672,399.080192,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,80,502,675,173.519451,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,81,542,670,154.738489,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,82,597,651,132.098448,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,83,560,677,158.268759,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,84,521,675,165.849329,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,85,521,665,156.543924,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,86,632,651,140.943251,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,87,567,647,127.663621,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,88,513,638,135.69451,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,89,455,657,185.456194,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,90,577,651,131.034347,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,91,567,637,117.720007,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,92,102,648,494.841389,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,93,643,637,132.883408,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,94,576,677,157.050947,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,95,467,681,196.697738,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,96,643,647,141.767415,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,97,502,657,157.648343,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,98,799,681,215.800834,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,99,214,649,388.068293,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,100,220,678,393.146283,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,1,882,864,227.03524,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,2,1041,870,358.825863,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,3,1369,134,762.890556,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,4,1369,95,784.092469,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,5,1087,870,399.929994,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,6,960,870,290.0431,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,7,1153,864,458.344848,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,8,882,876,235.849528,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,9,972,876,303.29029,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,10,990,872,315.925624,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,11,1067,864,379.288808,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,12,1390,98,799.918121,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,13,867,864,216.933169,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,14,997,940,362.74509,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,15,985,940,353.83612,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,16,1350,129,749.490494,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,17,1257,64,714.289857,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,18,1318,62,762.451966,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,19,1074,872,389.082254,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,20,803,864,181.603965,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,21,934,910,296.278585,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,22,991,955,368.484735,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,23,321,111,258.924699,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,24,927,922,300.146631,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,25,1229,61,695.526419,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,26,830,863,193.891722,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,27,1329,134,729.165276,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,28,1213,101,656.814281,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,29,949,913,309.103543,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,30,1111,864,419.394802,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,31,1619,134,984.378992,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,32,1358,98,773.313003,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,33,1317,96,741.033063,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,34,819,877,200.412075,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,35,907,871,249.729854,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,36,830,877,205.800875,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,37,1098,864,407.461655,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,38,1104,873,416.61733,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,39,949,925,317.491732,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,40,185,214,159.815519,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,41,1121,873,432.140024,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,42,52,481,232.045254,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,43,736,864,164.368488,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,44,688,876,179.847157,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,45,574,1063,393.153914,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,46,735,877,177.282261,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,47,1239,61,702.877656,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,48,971,864,295.655205,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,49,1225,106,662.620555,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,50,1369,67,800.140613,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,51,1229,72,688.077031,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,52,1788,70,1164.838615,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,53,1444,101,844.116106,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,54,813,864,186.118242,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,55,1534,107,919.662982,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,56,939,864,269.61454,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,57,1774,79,1148.412818,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,58,1243,72,698.496958,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,59,182,1026,394.939236,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,60,1803,103,1165.981561,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,61,1835,99,1197.213849,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,62,706,876,177.022597,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,63,642,1075,384.075513,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,64,773,868,174.722637,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,65,1536,97,926.120942,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,66,1132,877,443.822036,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,67,1132,864,438.799499,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,68,1467,106,861.423241,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,69,1143,876,453.541619,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,70,1762,110,1125.339504,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,71,996,864,316.760162,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,72,1559,107,941.862517,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,73,1236,106,671.041727,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,74,1467,95,866.953863,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,75,209,1056,418.150691,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,76,1382,76,805.558812,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,77,659,877,188.904738,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,78,1833,110,1191.38323,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,79,1548,107,932.07725,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,80,1,856,354.606825,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,81,1255,94,693.329647,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,82,383,1069,434.954021,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,83,236,178,182.537667,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,84,1554,96,942.484483,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,85,719,877,177.101666,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,86,949,877,285.490805,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,87,841,872,207.46084,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,88,1030,874,351.142421,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,89,278,1062,417.076732,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,90,1024,866,341.989766,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,91,51,1045,463.923485,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,92,869,874,225.858363,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,93,670,864,172.976877,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,94,1153,877,463.155481,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,95,558,1065,401.390085,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,96,1714,115,1079.090358,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,97,3,763,306.615394,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,98,736,982,282.214457,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,99,962,922,324.735277,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,100,1392,129,785.124194,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,1,757,872,289.746441,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,2,980,916,306.620286,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,3,1028,866,277.308492,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,4,878,872,252.958495,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,5,1471,64,341.316569,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,6,611,956,443.189576,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,7,969,948,335.179057,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,8,928,914,295.330324,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,9,949,912,296.082759,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,10,889,873,253.239018,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,11,736,876,304.026315,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,12,1730,115,295.169443,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,13,1139,955,411.516707,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,14,1108,873,327.525572,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,15,1074,872,306.235204,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,16,1485,70,330.643312,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,17,579,959,466.864006,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,18,625,955,433.416659,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,19,1194,937,432.348239,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,20,1713,115,288.086792,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,21,682,864,327.200244,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,22,1764,97,327.085616,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,23,965,870,258.311827,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,24,994,958,350.827593,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,25,939,905,287.656045,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,26,655,876,354.345876,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,27,556,956,480.865886,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,28,1817,97,356.620246,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,29,618,905,400.935157,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,30,685,876,334.306745,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,31,977,876,267.329385,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,32,1441,68,350.178526,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,33,1743,114,302.001656,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,34,1147,876,355.73164,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,35,1468,104,305.941171,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,36,1122,864,329.878766,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,37,1835,97,367.850513,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,38,778,867,275.486842,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,39,666,863,337.349967,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,40,747,876,298.236483,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,41,1156,864,353.655199,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,42,589,953,455.642404,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,43,1806,93,353.277511,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,44,681,912,365.0,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,45,1789,93,343.642256,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,46,1701,86,310.864922,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,47,998,866,264.801813,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,48,947,925,308.600065,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,49,1832,111,355.225281,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,50,1122,876,338.851,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,51,985,905,297.405447,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,52,1814,111,343.739727,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,53,548,963,491.480417,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,54,1802,114,334.005988,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,55,1610,129,251.199124,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,56,943,876,259.586209,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,57,1718,86,316.796465,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,58,1803,103,343.421024,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,59,726,876,309.535135,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,60,961,909,295.367568,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,61,1456,107,308.650288,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,62,1018,893,297.410491,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,63,688,901,352.00142,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,64,1559,85,297.835525,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,65,701,876,324.248362,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,66,727,934,358.503835,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,67,1774,115,317.018927,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,68,1038,876,290.826409,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,69,1762,110,314.871402,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,70,1456,70,341.812814,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,71,714,931,362.376876,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,72,1788,70,362.552065,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,73,872,864,245.601303,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,74,716,876,315.264968,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,75,954,876,261.633331,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,76,1091,864,309.8661,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,77,1751,72,343.023323,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,78,597,962,456.916841,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,79,1737,86,324.353203,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,80,1474,95,311.610334,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,81,1756,86,332.824278,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,82,1710,63,335.542844,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,83,1770,68,355.308317,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,84,718,941,369.00542,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,85,912,871,251.286689,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,86,1583,87,293.49276,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,87,1462,95,316.652807,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,88,1045,864,283.832697,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,89,1452,95,321.137042,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,90,1774,79,347.673698,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,91,1723,63,340.02647,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,92,1172,937,417.699653,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,93,1597,78,302.0149,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,94,736,916,338.396217,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,95,807,864,261.122577,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,96,746,902,321.309819,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,97,1480,106,299.125392,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,98,1160,910,389.486842,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,99,1703,4,389.852536,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,100,1786,115,323.760714,False
wnba__wnba_01_1080p__s01__f001600,1,1737,1004,795.666387,False
wnba__wnba_01_1080p__s01__f001600,2,1261,1076,439.496303,False
wnba__wnba_01_1080p__s01__f001600,3,1832,1004,885.460332,False
wnba__wnba_01_1080p__s01__f001600,4,1737,983,788.681178,False
wnba__wnba_01_1080p__s01__f001600,5,3,777,395.385887,False
wnba__wnba_01_1080p__s01__f001600,6,1125,686,141.989436,False
wnba__wnba_01_1080p__s01__f001600,7,1615,982,673.890941,False
wnba__wnba_01_1080p__s01__f001600,8,1649,982,705.538801,False
wnba__wnba_01_1080p__s01__f001600,9,1649,1004,713.692511,False
wnba__wnba_01_1080p__s01__f001600,10,1677,1004,739.624905,False
wnba__wnba_01_1080p__s01__f001600,11,1783,1004,839.002384,False
wnba__wnba_01_1080p__s01__f001600,12,1575,982,636.968602,False
wnba__wnba_01_1080p__s01__f001600,13,1767,1004,823.896231,False
wnba__wnba_01_1080p__s01__f001600,14,1771,983,820.956759,False
wnba__wnba_01_1080p__s01__f001600,15,833,897,229.211693,False
wnba__wnba_01_1080p__s01__f001600,16,1660,1,925.303194,False
wnba__wnba_01_1080p__s01__f001600,17,1697,1000,756.801823,False
wnba__wnba_01_1080p__s01__f001600,18,1723,1004,782.537539,False
wnba__wnba_01_1080p__s01__f001600,19,1842,1004,894.97486,False
wnba__wnba_01_1080p__s01__f001600,20,1514,1004,591.313791,False
wnba__wnba_01_1080p__s01__f001600,21,695,899,339.979411,False
wnba__wnba_01_1080p__s01__f001600,22,1664,983,719.920134,False
wnba__wnba_01_1080p__s01__f001600,23,1525,1004,601.083189,False
wnba__wnba_01_1080p__s01__f001600,24,1861,982,906.722118,False
wnba__wnba_01_1080p__s01__f001600,25,625,899,310.538242,False
