source_path,basename,competition,video_id,frame_index,n_frames,families,surface,score,prediction
/workspace/data/footage_corpus/wnba__b00bP6hM95Q_s90.mp4,wnba__b00bP6hM95Q_s90.mp4,wnba/.,b00bP6hM95Q,002451,003984,000004,0.025384356,0.605768149,ABSTAIN
/workspace/data/footage_corpus/wnba__b00bP6hM95Q_s90.mp4,wnba__b00bP6hM95Q_s90.mp4,wnba/.,b00bP6hM95Q,002758,003984,000002,0.013043499,0.554347913,ABSTAIN
/workspace/data/footage_corpus/wnba__b00bP6hM95Q_s90.mp4,wnba__b00bP6hM95Q_s90.mp4,wnba/.,b00bP6hM95Q,003064,003984,000005,0.024899691,0.603748714,ABSTAIN
/workspace/data/footage_corpus/wnba__b00bP6hM95Q_s90.mp4,wnba__b00bP6hM95Q_s90.mp4,wnba/.,b00bP6hM95Q,003371,003984,000004,0.015631752,0.565132298,ABSTAIN
/workspace/data/footage_corpus/wnba__b00bP6hM95Q_s90.mp4,wnba__b00bP6hM95Q_s90.mp4,wnba/.,b00bP6hM95Q,003677,003984,000002,0.037867477,0.657781154,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,000304,003958,000005,0.213285108,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,000608,003958,000004,0.076206115,0.817525479,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,000913,003958,000006,0.152317708,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,001217,003958,000006,0.157168692,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,001522,003958,000007,0.150332272,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,001826,003958,000003,0.286884645,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,002131,003958,000003,0.421282311,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,002435,003958,000005,0.423040606,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,002740,003958,000005,0.433552758,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,003044,003958,000001,0.496805556,0.750000000,COURT
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,003349,003958,000005,0.374932002,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s1261.mp4,wnba__gLdwA_gHN8Y_s1261.mp4,wnba/.,gLdwA_gHN8Y,003653,003958,000005,0.427090085,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,000303,003945,000002,0.193776042,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,000606,003945,000006,0.117864583,0.991102431,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,000910,003945,000006,0.093879244,0.891163516,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,001213,003945,000009,0.096126061,0.900525254,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,001517,003945,000006,0.091086998,0.879529160,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,001820,003945,000001,0.325298032,0.750000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,002124,003945,000003,0.405715181,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,002427,003945,000002,0.300422936,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,002731,003945,000007,0.257149884,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,003034,003945,000002,0.053522859,0.723011912,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,003338,003945,000006,0.233334780,1.000000000,ABSTAIN
/workspace/data/footage_corpus/wnba__gLdwA_gHN8Y_s2432.mp4,wnba__gLdwA_gHN8Y_s2432.mp4,wnba/.,gLdwA_gHN8Y,003641,003945,000003,0.233737944,1.000000000,ABSTAIN
